ticker,filing_date,accession
QCOM,2026-02-04,0000804328-26-000016
QCOM,2026-04-29,0000804328-26-000060
QCOM,2026-07-29,0000804328-26-000085
REGN,2012-02-13,0001206774-12-000566
REGN,2012-04-26,0001206774-12-001690
REGN,2012-07-25,0001193125-12-313310
REGN,2012-10-24,0001193125-12-432296
REGN,2013-02-14,0001193125-13-057470
REGN,2013-05-03,0001193125-13-197533
REGN,2013-08-06,0001532176-13-000020
REGN,2013-11-05,0001532176-13-000029
REGN,2014-01-14,0001193125-14-010330
REGN,2014-02-11,0001532176-14-000005
REGN,2014-05-08,0001532176-14-000021
REGN,2014-08-05,0001532176-14-000034
REGN,2014-11-04,0001532176-14-000045
REGN,2015-01-13,0001193125-15-009141
REGN,2015-02-10,0001532176-15-000004
REGN,2015-05-07,0001532176-15-000018
REGN,2015-08-04,0001532176-15-000028
REGN,2015-11-04,0001532176-15-000036
REGN,2016-01-12,0001104659-16-089230
REGN,2016-02-09,0001532176-16-000041
REGN,2016-05-05,0001532176-16-000053
REGN,2016-08-04,0001532176-16-000066
REGN,2016-11-04,0001532176-16-000080
REGN,2017-01-09,0001104659-17-001558
REGN,2017-02-09,0001532176-17-000006
REGN,2017-05-04,0001532176-17-000015
REGN,2017-08-03,0001532176-17-000025
REGN,2017-11-08,0001532176-17-000033
REGN,2018-01-08,0001104659-18-001100
REGN,2018-02-08,0001532176-18-000010
REGN,2018-05-03,0001532176-18-000018
REGN,2018-08-02,0001532176-18-000025
REGN,2018-11-06,0001532176-18-000034
REGN,2019-01-07,0001104659-19-000977
REGN,2019-02-06,0001532176-19-000005
REGN,2019-05-07,0001532176-19-000015
REGN,2019-08-06,0001532176-19-000024
REGN,2019-11-05,0001532176-19-000032
REGN,2020-01-13,0000930413-20-000068
REGN,2020-02-06,0001532176-20-000005
REGN,2020-05-05,0001804220-20-000009
REGN,2020-08-05,0001804220-20-000020
REGN,2020-11-05,0001804220-20-000028
REGN,2021-01-11,0001104659-21-002614
REGN,2021-02-05,0001804220-21-000006
REGN,2021-05-06,0001804220-21-000015
REGN,2021-08-05,0001804220-21-000023
REGN,2021-11-04,0001804220-21-000031
REGN,2022-01-10,0001104659-22-002403
REGN,2022-02-04,0001804220-22-000004
REGN,2022-05-04,0001804220-22-000013
REGN,2022-08-03,0001804220-22-000020
REGN,2022-11-03,0001804220-22-000029
REGN,2023-01-09,0001104659-23-002091
REGN,2023-02-03,0001804220-23-000005
REGN,2023-04-10,0001104659-23-043287
REGN,2023-05-04,0001804220-23-000015
REGN,2023-08-03,0001804220-23-000021
REGN,2023-10-05,0001104659-23-107161
REGN,2023-11-02,0001804220-23-000029
REGN,2024-01-08,0001104659-24-002037
REGN,2024-02-02,0001804220-24-000006
REGN,2024-05-02,0001804220-24-000015
REGN,2024-07-08,0001104659-24-078172
REGN,2024-08-01,0001804220-24-000026
REGN,2024-10-07,0001104659-24-106432
REGN,2024-10-31,0001804220-24-000038
REGN,2025-01-13,0001104659-25-002826
REGN,2025-02-04,0001804220-25-000007
REGN,2025-04-29,0001804220-25-000020
REGN,2025-08-01,0000872589-25-000017
REGN,2025-10-06,0001104659-25-096921
REGN,2025-10-28,0000872589-25-000026
REGN,2026-01-12,0001104659-26-002691
REGN,2026-01-30,0000872589-26-000004
REGN,2026-04-08,0001104659-26-040661
REGN,2026-04-29,0000872589-26-000014
REGN,2026-07-06,0001104659-26-080562
REGN,2026-07-30,0000872589-26-000023
RTX,2012-01-25,0001193125-12-022587
RTX,2012-04-24,0001193125-12-177310
RTX,2012-07-26,0001193125-12-315790
RTX,2012-10-23,0001193125-12-430835
RTX,2013-01-23,0001193125-13-020009
RTX,2013-04-23,0000101829-13-000003
RTX,2013-07-23,0000101829-13-000027
RTX,2013-10-22,0000101829-13-000042
RTX,2014-01-22,0000101829-14-000003
RTX,2014-04-22,0000101829-14-000014
RTX,2014-07-22,0000101829-14-000030
RTX,2014-10-21,0000101829-14-000035
RTX,2015-01-26,0000101829-15-000002
RTX,2015-04-21,0000101829-15-000013
RTX,2015-07-21,0000101829-15-000032
RTX,2015-10-20,0000101829-15-000040
RTX,2016-01-27,0000101829-16-000044
RTX,2016-04-27,0000101829-16-000059
RTX,2016-07-26,0000101829-16-000078
RTX,2016-10-25,0000101829-16-000089
RTX,2017-01-25,0000101829-17-000002
RTX,2017-04-26,0000101829-17-000013
RTX,2017-07-25,0000101829-17-000032
RTX,2018-01-24,0000101829-18-000002
RTX,2018-04-24,0000101829-18-000007
RTX,2018-07-24,0000101829-18-000025
RTX,2018-10-23,0000101829-18-000038
RTX,2019-01-23,0000101829-19-000002
RTX,2019-04-23,0000101829-19-000012
RTX,2019-07-23,0000101829-19-000035
RTX,2019-10-22,0000101829-19-000045
RTX,2020-01-28,0000101829-20-000005
RTX,2020-05-07,0000101829-20-000029
RTX,2020-07-28,0000101829-20-000051
RTX,2020-10-27,0000101829-20-000066
RTX,2021-01-26,0000101829-21-000004
RTX,2021-04-27,0000101829-21-000021
RTX,2021-07-27,0000101829-21-000045
RTX,2021-10-26,0000101829-21-000054
RTX,2022-01-25,0000101829-22-000002
RTX,2022-04-26,0000101829-22-000014
RTX,2022-07-26,0000101829-22-000038
RTX,2022-10-25,0000101829-22-000053
RTX,2023-01-24,0000101829-23-000005
RTX,2023-04-25,0000101829-23-000013
RTX,2023-07-25,0000101829-23-000030
RTX,2023-10-24,0000101829-23-000034
RTX,2024-01-23,0000101829-24-000005
RTX,2024-04-23,0000101829-24-000011
RTX,2024-07-25,0000101829-24-000026
RTX,2024-10-22,0000101829-24-000036
RTX,2025-01-28,0000101829-25-000002
RTX,2025-04-22,0000101829-25-000014
RTX,2025-07-22,0000101829-25-000030
RTX,2025-10-21,0000101829-25-000040
RTX,2026-01-27,0000101829-26-000003
RTX,2026-04-21,0000101829-26-000009
RTX,2026-07-23,0000101829-26-000025
SBUX,2012-01-26,0001157523-12-000323
SBUX,2012-04-26,0001157523-12-002168
SBUX,2012-07-26,0001157523-12-003930
SBUX,2012-11-01,0001157523-12-005647
SBUX,2013-01-24,0000829224-13-000003
SBUX,2013-04-25,0000829224-13-000021
SBUX,2013-07-25,0000829224-13-000029
SBUX,2013-10-30,0000829224-13-000039
SBUX,2013-11-13,0000829224-13-000041
SBUX,2014-01-23,0000829224-14-000004
SBUX,2014-04-24,0000829224-14-000016
SBUX,2014-07-24,0000829224-14-000026
SBUX,2014-10-30,0000829224-14-000037
SBUX,2015-01-22,0000829224-15-000003
SBUX,2015-04-23,0000829224-15-000014
SBUX,2015-07-23,0000829224-15-000026
SBUX,2015-10-29,0000829224-15-000034
SBUX,2016-01-21,0000829224-16-000046
SBUX,2016-04-21,0000829224-16-000059
SBUX,2016-07-21,0000829224-16-000070
SBUX,2016-11-03,0000829224-16-000078
SBUX,2017-01-26,0000829224-17-000002
SBUX,2017-04-27,0000829224-17-000017
SBUX,2017-07-27,0000829224-17-000033
SBUX,2017-11-02,0000829224-17-000044
SBUX,2018-01-25,0000829224-18-000003
SBUX,2018-04-26,0000829224-18-000016
SBUX,2018-07-26,0000829224-18-000033
SBUX,2018-11-01,0000829224-18-000044
SBUX,2019-01-24,0000829224-19-000005
SBUX,2019-04-25,0000829224-19-000019
SBUX,2019-07-25,0000829224-19-000030
SBUX,2019-10-30,0000829224-19-000047
SBUX,2020-01-28,0000829224-20-000008
SBUX,2020-04-08,0000829224-20-000031
SBUX,2020-04-28,0000829224-20-000042
SBUX,2020-07-28,0000829224-20-000065
SBUX,2020-10-29,0000829224-20-000073
SBUX,2021-01-26,0000829224-21-000027
SBUX,2021-04-27,0000829224-21-000051
SBUX,2021-07-27,0000829224-21-000074
SBUX,2021-10-28,0000829224-21-000081
SBUX,2022-02-01,0000829224-22-000010
SBUX,2022-05-03,0000829224-22-000028
SBUX,2022-08-02,0000829224-22-000038
SBUX,2022-11-03,0000829224-22-000052
SBUX,2023-02-02,0000829224-23-000015
SBUX,2023-05-02,0000829224-23-000035
SBUX,2023-08-01,0000829224-23-000042
SBUX,2023-11-02,0000829224-23-000051
SBUX,2024-01-30,0000829224-24-000011
SBUX,2024-04-30,0000829224-24-000023
SBUX,2024-07-30,0000829224-24-000041
SBUX,2024-10-22,0000829224-24-000047
SBUX,2024-10-30,0000829224-24-000051
SBUX,2025-01-28,0000829224-25-000013
SBUX,2025-04-29,0000829224-25-000033
SBUX,2025-07-29,0000829224-25-000057
SBUX,2025-10-29,0000829224-25-000074
SBUX,2026-01-28,0000829224-26-000010
SBUX,2026-04-28,0000829224-26-000078
SBUX,2026-07-29,0000829224-26-000129
SCHW,2012-01-18,0001193125-12-015306
SCHW,2012-04-16,0001193125-12-164387
SCHW,2012-07-17,0001193125-12-304623
SCHW,2012-10-15,0001193125-12-423260
SCHW,2013-01-16,0001193125-13-014486
SCHW,2013-04-15,0001193125-13-154790
SCHW,2013-07-16,0001193125-13-291696
SCHW,2013-10-15,0001193125-13-399896
SCHW,2014-01-16,0001193125-14-013017
SCHW,2014-04-15,0001193125-14-144150
SCHW,2014-07-16,0001193125-14-270260
SCHW,2014-10-15,0000316709-14-000029
SCHW,2015-01-16,0000316709-15-000005
SCHW,2015-07-16,0000316709-15-000036
SCHW,2015-10-15,0000316709-15-000051
SCHW,2016-01-19,0000316709-16-000063
SCHW,2016-04-15,0000316709-16-000071
SCHW,2016-07-18,0000316709-16-000090
SCHW,2016-10-17,0000316709-16-000097
SCHW,2017-01-18,0000316709-17-000004
SCHW,2017-04-18,0000316709-17-000014
SCHW,2017-07-18,0000316709-17-000031
SCHW,2017-10-16,0000316709-17-000043
SCHW,2018-01-17,0000316709-18-000004
SCHW,2018-04-16,0000316709-18-000019
SCHW,2018-07-17,0000316709-18-000036
SCHW,2018-10-15,0000316709-18-000047
SCHW,2019-01-16,0000316709-19-000004
SCHW,2019-04-15,0000316709-19-000012
SCHW,2019-07-16,0000316709-19-000030
SCHW,2019-10-15,0000316709-19-000048
SCHW,2020-01-16,0000316709-20-000005
SCHW,2020-04-15,0000316709-20-000016
SCHW,2020-07-16,0000316709-20-000036
SCHW,2020-10-15,0000316709-20-000050
SCHW,2021-01-19,0000316709-21-000005
SCHW,2021-04-15,0000316709-21-000024
SCHW,2021-07-16,0000316709-21-000057
SCHW,2021-10-15,0000316709-21-000072
SCHW,2022-01-18,0000316709-22-000005
SCHW,2022-04-18,0000316709-22-000014
SCHW,2022-07-18,0000316709-22-000025
SCHW,2022-10-17,0000316709-22-000032
SCHW,2023-01-18,0000316709-23-000004
SCHW,2023-04-17,0000316709-23-000022
SCHW,2023-07-18,0000316709-23-000033
SCHW,2023-10-16,0000316709-23-000047
SCHW,2024-01-17,0000316709-24-000011
SCHW,2024-04-15,0000316709-24-000041
SCHW,2024-07-16,0000316709-24-000056
SCHW,2024-10-15,0000316709-24-000066
SCHW,2025-01-21,0000316709-25-000005
SCHW,2025-04-17,0000316709-25-000019
SCHW,2025-07-18,0000316709-25-000033
SCHW,2025-10-16,0000316709-25-000046
SCHW,2026-01-21,0000316709-26-000004
SCHW,2026-04-16,0000316709-26-000016
SCHW,2026-07-21,0000316709-26-000027
SHW,2012-01-26,0001193125-12-024299
SHW,2012-04-09,0001193125-12-154632
SHW,2012-04-19,0001193125-12-169670
SHW,2012-07-19,0001193125-12-306887
SHW,2012-10-25,0001193125-12-434497
SHW,2013-01-31,0001193125-13-031146
SHW,2013-02-21,0001193125-13-068377
SHW,2013-04-18,0001193125-13-159979
SHW,2013-07-18,0001193125-13-293860
SHW,2013-10-25,0001193125-13-410622
SHW,2014-01-30,0001193125-14-027517
SHW,2014-04-17,0001193125-14-146791
SHW,2014-07-17,0001193125-14-271096
SHW,2014-10-28,0001193125-14-384146
SHW,2015-01-29,0001193125-15-024491
SHW,2015-04-16,0001193125-15-132206
SHW,2015-07-16,0001193125-15-254320
SHW,2015-10-29,0001193125-15-357228
SHW,2016-01-28,0001193125-16-440576
SHW,2016-04-21,0001193125-16-549148
SHW,2016-07-21,0001193125-16-653046
SHW,2016-10-25,0001193125-16-745734
SHW,2017-01-26,0001193125-17-018804
SHW,2017-04-20,0001193125-17-129703
SHW,2017-07-20,0001193125-17-231644
SHW,2017-10-24,0001193125-17-317280
SHW,2018-01-25,0001193125-18-019026
SHW,2018-04-24,0001193125-18-127698
SHW,2018-07-24,0001193125-18-224182
SHW,2018-10-25,0001193125-18-307034
SHW,2019-01-15,0001193125-19-009366
SHW,2019-01-31,0001193125-19-023138
SHW,2019-04-23,0001193125-19-114173
SHW,2019-07-23,0001193125-19-199401
SHW,2019-10-22,0001193125-19-271239
SHW,2020-01-30,0001193125-20-019027
SHW,2020-04-29,0001193125-20-124429
SHW,2020-07-28,0001193125-20-200421
SHW,2020-10-27,0001193125-20-277492
SHW,2021-01-28,0001193125-21-019921
SHW,2021-04-27,0001193125-21-132585
SHW,2021-07-27,0001193125-21-225004
SHW,2021-10-26,0001193125-21-307190
SHW,2022-01-14,0001193125-22-009295
SHW,2022-01-27,0000089800-22-000003
SHW,2022-04-26,0000089800-22-000014
SHW,2022-07-27,0000089800-22-000025
SHW,2022-10-25,0000089800-22-000033
SHW,2023-01-26,0000089800-23-000002
SHW,2023-04-25,0000089800-23-000012
SHW,2023-07-25,0000089800-23-000023
SHW,2023-10-24,0000089800-23-000029
SHW,2024-01-25,0000089800-24-000011
SHW,2024-04-23,0000089800-24-000084
SHW,2024-07-23,0000089800-24-000103
SHW,2024-10-22,0000089800-24-000155
SHW,2025-01-30,0000089800-25-000015
SHW,2025-04-29,0000089800-25-000083
SHW,2025-07-22,0000089800-25-000112
SHW,2025-10-28,0000089800-25-000124
SHW,2026-01-29,0000089800-26-000003
SHW,2026-04-28,0000089800-26-000036
SHW,2026-07-28,0000089800-26-000046
SO,2012-01-25,0000092122-12-000010
SO,2012-04-25,0000092122-12-000066
SO,2012-07-25,0000092122-12-000110
SO,2012-11-05,0000092122-12-000145
SO,2013-01-30,0000092122-13-000008
SO,2013-04-23,0000092122-13-000027
SO,2013-04-24,0000092122-13-000029
SO,2013-07-30,0000092122-13-000045
SO,2013-07-31,0000092122-13-000047
SO,2013-10-29,0000092122-13-000071
SO,2013-10-30,0000092122-13-000073
SO,2014-01-28,0000092122-14-000002
SO,2014-01-29,0000092122-14-000004
SO,2014-04-29,0000092122-14-000020
SO,2014-04-30,0000092122-14-000022
SO,2014-07-29,0000092122-14-000039
SO,2014-07-30,0000092122-14-000041
SO,2014-10-28,0000092122-14-000064
SO,2014-10-29,0000092122-14-000066
SO,2015-02-03,0000092122-15-000006
SO,2015-02-04,0000092122-15-000008
SO,2015-02-13,0000092122-15-000012
SO,2015-04-28,0000092122-15-000024
SO,2015-04-29,0000092122-15-000026
SO,2015-07-28,0000092122-15-000061
SO,2015-07-29,0000092122-15-000063
SO,2015-10-27,0000092122-15-000100
SO,2015-10-28,0000092122-15-000104
SO,2016-02-02,0000092122-16-000119
SO,2016-02-03,0000092122-16-000121
SO,2016-04-26,0000092122-16-000138
SO,2016-04-27,0000092122-16-000140
SO,2016-07-26,0000092122-16-000172
SO,2016-07-27,0000092122-16-000174
SO,2016-10-28,0000092122-16-000208
SO,2016-10-31,0000092122-16-000210
SO,2017-02-22,0000092122-17-000009
SO,2017-05-01,0000092122-17-000019
SO,2017-05-03,0000092122-17-000026
SO,2017-08-02,0000092122-17-000067
SO,2017-11-01,0000092122-17-000078
SO,2018-02-21,0000092122-18-000014
SO,2018-05-02,0000092122-18-000029
SO,2018-08-08,0000092122-18-000052
SO,2018-11-07,0000092122-18-000064
SO,2019-02-20,0000092122-19-000008
SO,2019-05-01,0000092122-19-000018
SO,2019-07-31,0000092122-19-000039
SO,2019-10-30,0000092122-19-000055
SO,2020-02-20,0000092122-20-000019
SO,2020-04-30,0000092122-20-000044
SO,2020-07-30,0000092122-20-000059
SO,2020-10-29,0000092122-20-000087
SO,2021-02-18,0000092122-21-000008
SO,2021-04-29,0000092122-21-000039
SO,2021-07-29,0000092122-21-000066
SO,2021-11-04,0000092122-21-000094
SO,2022-02-17,0000092122-22-000005
SO,2022-04-28,0000092122-22-000016
SO,2022-07-28,0000092122-22-000041
SO,2022-10-27,0000092122-22-000066
SO,2023-02-16,0000092122-23-000014
SO,2023-04-27,0000092122-23-000030
SO,2023-08-03,0000092122-23-000072
SO,2023-10-06,0000092122-23-000095
SO,2023-11-02,0000092122-23-000103
SO,2024-02-15,0000092122-24-000011
SO,2024-05-02,0000092122-24-000045
SO,2024-08-01,0000092122-24-000077
SO,2024-10-31,0000092122-24-000091
SO,2025-02-20,0000092122-25-000020
SO,2025-05-01,0000092122-25-000044
SO,2025-07-31,0000092122-25-000078
SO,2025-10-30,0000092122-25-000086
SO,2026-02-19,0000092122-26-000008
SO,2026-04-30,0000092122-26-000036
SO,2026-07-30,0000092122-26-000056
SPGI,2012-01-31,0001144204-12-004826
SPGI,2012-04-24,0001144204-12-023297
SPGI,2012-07-26,0001144204-12-041048
SPGI,2012-11-02,0001144204-12-059061
SPGI,2013-02-12,0001144204-13-007556
SPGI,2013-04-30,0001144204-13-024851
SPGI,2013-07-25,0001144204-13-041049
SPGI,2013-10-22,0001144204-13-056172
SPGI,2014-02-04,0001144204-14-005713
SPGI,2014-04-29,0001144204-14-025518
SPGI,2014-07-29,0001144204-14-045320
SPGI,2014-10-29,0001144204-14-063459
SPGI,2014-11-05,0000064040-14-000023
SPGI,2015-02-03,0000950103-15-000841
SPGI,2015-02-12,0001144204-15-008134
SPGI,2015-04-28,0001144204-15-025401
SPGI,2015-07-27,0001144204-15-044191
SPGI,2015-11-03,0001144204-15-062339
SPGI,2016-02-04,0000064040-16-000036
SPGI,2016-04-26,0000064040-16-000055
SPGI,2016-07-28,0000064040-16-000088
SPGI,2016-11-03,0000064040-16-000106
SPGI,2017-04-25,0000064040-17-000029
SPGI,2017-07-27,0000064040-17-000048
SPGI,2017-10-26,0000064040-17-000066
SPGI,2018-02-06,0000064040-18-000055
SPGI,2018-04-26,0000064040-18-000122
SPGI,2018-07-26,0000064040-18-000160
SPGI,2018-10-25,0000064040-18-000179
SPGI,2019-02-07,0000064040-19-000054
SPGI,2019-05-02,0000064040-19-000127
SPGI,2019-08-01,0000064040-19-000159
SPGI,2019-10-29,0000064040-19-000185
SPGI,2020-02-06,0000064040-20-000052
SPGI,2020-03-26,0000064040-20-000084
SPGI,2020-04-28,0000064040-20-000115
SPGI,2020-07-28,0000064040-20-000140
SPGI,2020-10-27,0000064040-20-000180
SPGI,2021-02-09,0000064040-21-000059
SPGI,2021-04-29,0000064040-21-000117
SPGI,2021-07-29,0000064040-21-000151
SPGI,2021-10-26,0001628280-21-020456
SPGI,2022-02-08,0000064040-22-000051
SPGI,2022-02-28,0000064040-22-000059
SPGI,2022-05-03,0000064040-22-000109
SPGI,2022-08-02,0000064040-22-000140
SPGI,2022-10-27,0000064040-22-000166
SPGI,2023-02-09,0000064040-23-000055
SPGI,2023-04-27,0000064040-23-000110
SPGI,2023-07-27,0000064040-23-000156
SPGI,2023-11-02,0000064040-23-000190
SPGI,2024-02-08,0000064040-24-000067
SPGI,2024-02-08,0000064040-24-000061
SPGI,2024-04-25,0000064040-24-000121
SPGI,2024-07-30,0000064040-24-000146
SPGI,2024-10-24,0000064040-24-000175
SPGI,2025-02-11,0000064040-25-000046
SPGI,2025-04-29,0000064040-25-000122
SPGI,2025-07-31,0000064040-25-000143
SPGI,2025-10-30,0000064040-25-000163
SPGI,2026-02-10,0000064040-26-000007
SPGI,2026-04-28,0000064040-26-000019
SPGI,2026-07-28,0000064040-26-000040
SYK,2012-01-10,0000310764-12-000003
SYK,2012-01-24,0000310764-12-000017
SYK,2012-04-17,0000310764-12-000120
SYK,2012-07-18,0000310764-12-000171
SYK,2012-10-17,0000310764-12-000233
SYK,2013-01-09,0000310764-13-000005
SYK,2013-01-23,0000310764-13-000012
SYK,2013-04-24,0000310764-13-000105
SYK,2013-07-18,0000310764-13-000151
SYK,2013-10-17,0000310764-13-000202
SYK,2014-01-22,0000310764-14-000008
SYK,2014-04-23,0000310764-14-000087
SYK,2014-07-17,0000310764-14-000127
SYK,2014-10-16,0000310764-14-000180
SYK,2015-01-14,0000310764-15-000003
SYK,2015-01-27,0000310764-15-000007
SYK,2015-04-21,0000310764-15-000070
SYK,2015-07-23,0000310764-15-000101
SYK,2015-10-22,0000310764-15-000150
SYK,2016-01-12,0000310764-16-000195
SYK,2016-01-26,0000310764-16-000203
SYK,2016-04-20,0000310764-16-000316
SYK,2016-07-21,0000310764-16-000387
SYK,2016-10-27,0000310764-16-000453
SYK,2017-01-10,0000310764-17-000008
SYK,2017-01-24,0000310764-17-000014
SYK,2017-04-25,0000310764-17-000098
SYK,2017-07-27,0000310764-17-000132
SYK,2017-10-26,0000310764-17-000161
SYK,2018-01-09,0000310764-18-000006
SYK,2018-01-30,0000310764-18-000014
SYK,2018-04-26,0000310764-18-000104
SYK,2018-07-24,0000310764-18-000181
SYK,2018-10-25,0000310764-18-000202
SYK,2019-01-29,0000310764-19-000006
SYK,2019-04-23,0000310764-19-000067
SYK,2019-07-25,0000310764-19-000108
SYK,2019-10-29,0000310764-19-000137
SYK,2020-01-28,0000310764-20-000004
SYK,2020-04-30,0000310764-20-000064
SYK,2020-07-30,0000310764-20-000120
SYK,2020-10-29,0000310764-20-000147
SYK,2021-01-27,0000310764-21-000005
SYK,2021-04-27,0000310764-21-000062
SYK,2021-07-27,0000310764-21-000108
SYK,2021-10-28,0000310764-21-000144
SYK,2022-01-27,0000310764-22-000008
SYK,2022-04-28,0000310764-22-000060
SYK,2022-07-26,0000310764-22-000089
SYK,2022-10-31,0000310764-22-000103
SYK,2023-01-31,0000310764-23-000005
SYK,2023-05-01,0000310764-23-000065
SYK,2023-08-03,0000310764-23-000104
SYK,2023-11-02,0000310764-23-000114
SYK,2024-01-30,0000310764-24-000005
SYK,2024-04-30,0000310764-24-000062
SYK,2024-07-30,0000310764-24-000095
SYK,2024-10-29,0000310764-24-000113
SYK,2025-01-28,0000310764-25-000005
SYK,2025-05-01,0000310764-25-000072
SYK,2025-07-31,0000310764-25-000103
SYK,2025-10-30,0000310764-25-000126
SYK,2026-01-29,0000310764-26-000006
SYK,2026-04-30,0000310764-26-000025
SYK,2026-07-30,0000310764-26-000048
T,2012-01-26,0000732717-12-000011
T,2012-04-24,0000732717-12-000031
T,2012-07-24,0000732717-12-000066
T,2012-10-24,0000732717-12-000083
T,2013-01-24,0000732717-13-000007
T,2013-04-23,0000732717-13-000023
T,2013-07-23,0000732717-13-000072
T,2013-10-23,0000732717-13-000094
T,2014-01-28,0000732717-14-000004
T,2014-04-22,0000732717-14-000012
T,2014-07-23,0000732717-14-000098
T,2014-10-22,0000732717-14-000119
T,2015-01-27,0000732717-15-000005
T,2015-04-22,0000732717-15-000028
T,2015-07-23,0000732717-15-000063
T,2015-10-22,0000732717-15-000116
T,2016-01-26,0000732717-16-000138
T,2016-04-26,0000732717-16-000153
T,2016-07-21,0000732717-16-000190
T,2016-10-24,0000732717-16-000199
T,2017-01-25,0000732717-17-000011
T,2017-04-25,0000732717-17-000047
T,2017-07-25,0000732717-17-000077
T,2017-10-24,0000732717-17-000094
T,2018-01-31,0000732717-18-000003
T,2018-04-25,0000732717-18-000018
T,2018-07-24,0000732717-18-000055
T,2018-10-24,0000732717-18-000082
T,2019-01-30,0000732717-19-000006
T,2019-04-24,0000732717-19-000011
T,2019-07-24,0000732717-19-000031
T,2019-10-28,0000732717-19-000049
T,2019-10-28,0000732717-19-000048
T,2020-01-29,0000732717-20-000006
T,2020-04-22,0000732717-20-000017
T,2020-07-23,0000732717-20-000042
T,2020-10-22,0000732717-20-000051
T,2021-01-27,0000732717-21-000009
T,2021-04-22,0000732717-21-000024
T,2021-07-21,0000732717-21-000054
T,2021-07-22,0000732717-21-000060
T,2021-10-21,0000732717-21-000077
T,2022-01-05,0000732717-22-000004
T,2022-01-26,0000732717-22-000010
T,2022-04-21,0000732717-22-000038
T,2022-07-21,0000732717-22-000080
T,2022-10-20,0000732717-22-000099
T,2023-01-25,0000732717-23-000007
T,2023-04-20,0000732717-23-000019
T,2023-07-26,0000732717-23-000043
T,2023-10-19,0000732717-23-000054
T,2024-01-24,0000732717-24-000006
T,2024-04-24,0000732717-24-000018
T,2024-07-24,0000732717-24-000050
T,2024-10-23,0000732717-24-000056
T,2025-01-27,0000732717-25-000007
T,2025-04-23,0000732717-25-000020
T,2025-07-23,0000732717-25-000076
T,2025-10-22,0000732717-25-000163
T,2026-01-28,0000732717-26-000047
T,2026-04-22,0000732717-26-000203
T,2026-07-22,0000732717-26-000294
TJX,2012-02-22,0001157523-12-000941
TJX,2012-05-15,0001157523-12-002879
TJX,2012-08-14,0001157523-12-004510
TJX,2012-11-13,0001157523-12-005994
TJX,2013-02-27,0001157523-13-001070
TJX,2013-05-21,0001157523-13-002798
TJX,2013-08-20,0001157523-13-004181
TJX,2013-11-19,0001157523-13-005545
TJX,2014-02-26,0001157523-14-000807
TJX,2014-05-20,0001157523-14-002227
TJX,2014-08-19,0001157523-14-003515
TJX,2014-11-18,0001157523-14-004591
TJX,2015-02-25,0001157523-15-000697
TJX,2015-05-19,0001157523-15-001835
TJX,2015-08-18,0001157523-15-002942
TJX,2015-11-17,0001157523-15-003867
TJX,2016-02-24,0001157523-16-004715
TJX,2016-05-17,0001157523-16-005636
TJX,2016-08-16,0001157523-16-006533
TJX,2016-11-15,0001157523-16-007376
TJX,2017-02-22,0001157523-17-000570
TJX,2017-05-16,0001157523-17-001577
TJX,2017-08-15,0001157523-17-002371
TJX,2017-11-14,0001157523-17-003098
TJX,2018-02-28,0001157523-18-000444
TJX,2018-05-22,0001157523-18-001165
TJX,2018-08-21,0001157523-18-001845
TJX,2018-11-20,0001157523-18-002465
TJX,2019-02-27,0001157523-19-000465
TJX,2019-05-21,0001157523-19-001267
TJX,2019-08-20,0001157523-19-001893
TJX,2019-11-19,0001157523-19-002284
TJX,2020-02-26,0001157523-20-000267
TJX,2020-05-21,0001157523-20-000793
TJX,2020-08-19,0001157523-20-001195
TJX,2020-11-18,0001157523-20-001518
TJX,2021-02-24,0001157523-21-000245
TJX,2021-05-19,0001157523-21-000690
TJX,2021-08-18,0001157523-21-001073
TJX,2021-11-17,0001157523-21-001427
TJX,2022-02-23,0001157523-22-000235
TJX,2022-05-18,0001157523-22-000655
TJX,2022-08-17,0001157523-22-001130
TJX,2022-11-16,0001157523-22-001633
TJX,2023-02-22,0001157523-23-000327
TJX,2023-05-17,0001157523-23-000869
TJX,2023-08-16,0001157523-23-001335
TJX,2023-11-15,0001157523-23-001738
TJX,2024-02-28,0000109198-24-000010
TJX,2024-05-22,0000109198-24-000031
TJX,2024-08-21,0000109198-24-000044
TJX,2024-11-20,0000109198-24-000056
TJX,2025-02-26,0000109198-25-000006
TJX,2025-05-21,0000109198-25-000037
TJX,2025-08-20,0000109198-25-000051
TJX,2025-11-19,0000109198-25-000058
TJX,2026-02-25,0000109198-26-000004
TJX,2026-05-20,0000109198-26-000023
TJX,2026-08-19,0000109198-26-000045
TMO,2012-02-01,0000097745-12-000006
TMO,2012-04-25,0000097745-12-000013
TMO,2012-07-25,0000097745-12-000024
TMO,2012-10-24,0000097745-12-000036
TMO,2013-01-31,0000097745-13-000003
TMO,2013-04-24,0000097745-13-000015
TMO,2013-07-24,0000097745-13-000039
TMO,2013-10-23,0000097745-13-000045
TMO,2014-01-30,0000097745-14-000008
TMO,2014-04-23,0000097745-14-000025
TMO,2014-07-23,0000097745-14-000042
TMO,2014-10-22,0000097745-14-000049
TMO,2015-01-29,0000097745-15-000003
TMO,2015-04-22,0000097745-15-000011
TMO,2015-07-22,0000097745-15-000022
TMO,2015-10-21,0000097745-15-000028
TMO,2016-01-28,0000097745-16-000036
