panel,theta,cad,phase,family,ident_max_err,window,c_bar,c_sd,gap0_pp,pred0_pp,resid0_pp,share,CAGR_rs0,CAGR_dg0
SMALL439,0.0,63BAR,0,MA-THRESH,7.632783294297951e-17,OOS,0.4800552194559683,0.16870740931009892,-6.294218593038425,-5.203650827461526,-1.0905677655768997,0.8267350030100484,0.1041676601499395,0.04122547421955525
SMALL439,0.0,63BAR,0,QUANTILE-M,3.642919299551295e-17,FULL,0.5080822962278706,0.01314835375834095,-4.20010078325701,-4.190052690298751,-0.010048092958259147,0.9976076543214596,0.08949356493346072,0.04749255710089062
SMALL439,0.0,63BAR,0,QUANTILE-M,3.642919299551295e-17,IS,0.507384653801679,0.010742893404433098,-4.018874840186681,-3.9933848774281966,-0.025489962758484808,0.9936574380213092,0.08413289643480315,0.04394414803293634
SMALL439,0.0,63BAR,0,QUANTILE-M,3.642919299551295e-17,OOS,0.5085131592723361,0.014420398919417493,-4.312746686689151,-4.31192933042388,-0.0008173562652702415,0.9998104789535187,0.09281753885721966,0.049690071990328155
SMALL439,-0.06,63BAR,0,MA-THRESH,7.979727989493313e-17,FULL,0.6259212758015938,0.1745302977335645,-4.43419088619208,-3.3143142447210616,-1.1198766414710182,0.747445098730802,0.09309453331489181,0.048752624452971016
SMALL439,-0.06,63BAR,0,MA-THRESH,7.979727989493313e-17,IS,0.6802879672715324,0.176280665922666,-3.0580327248470596,-2.586772766268597,-0.4712599585784627,0.84589440304239,0.08430359783592767,0.05372327058745707
SMALL439,-0.06,63BAR,0,MA-THRESH,7.979727989493313e-17,OOS,0.59234447868488,0.1647426501655821,-5.286488875351503,-3.812672066893641,-1.4738168084578618,0.7212106478972082,0.09855936815838806,0.045694479404873034
SMALL439,-0.06,63BAR,0,QUANTILE-M,1.0408340855860843e-16,FULL,0.6281246363836395,0.012442969297919462,-3.1771843147311296,-3.18239293399758,0.005208619266450221,1.0016393821542868,0.09078573694848191,0.059013893801170614
SMALL439,-0.06,63BAR,0,QUANTILE-M,1.0408340855860843e-16,IS,0.6279729944531695,0.010643923626374415,-3.1557670630461665,-3.1618015166256175,0.006034453579450982,1.0019121986695767,0.08857330141091158,0.05701563078044991
SMALL439,-0.06,63BAR,0,QUANTILE-M,1.0408340855860843e-16,OOS,0.6282182902403688,0.013435521321529387,-3.1904474797028515,-3.195122539493034,0.004675059790182345,1.0014653304340297,0.09215437975236696,0.06024990495533844
SMALL439,-0.12,63BAR,0,MA-THRESH,9.020562075079397e-17,FULL,0.7248966875190117,0.15456418695731083,-3.301428730230338,-2.2455952689192316,-1.0558334613111064,0.6801889280107398,0.08726682821785459,0.054252540915551206
SMALL439,-0.12,63BAR,0,MA-THRESH,9.020562075079397e-17,IS,0.7723408473788257,0.15349155320946983,-2.477753605095079,-1.8514076374064103,-0.6263459676886685,0.7472121657291934,0.08534902394671273,0.060571487895761944
SMALL439,-0.12,63BAR,0,MA-THRESH,9.020562075079397e-17,OOS,0.6955952368161167,0.1478318442076865,-3.8084166060561087,-2.494444727082712,-1.3139718789733967,0.6549821054545527,0.08845295395581498,0.0503687878952539
SMALL439,-0.12,63BAR,0,QUANTILE-M,6.591949208711867e-17,FULL,0.7270980860307532,0.01091657958252995,-2.22914300520467,-2.2488621673063536,0.019719162101683452,1.0088460731571023,0.08865097661454224,0.06635954656249554
SMALL439,-0.12,63BAR,0,QUANTILE-M,6.591949208711867e-17,IS,0.7273197022504116,0.009322404267300884,-2.323727004170917,-2.334326623621208,0.010599619450291087,1.0045614736289012,0.08978719041856342,0.06654992037685425
SMALL439,-0.12,63BAR,0,QUANTILE-M,6.591949208711867e-17,OOS,0.7269612161450925,0.011793772749913058,-2.1707855356095873,-2.19608277379415,0.025297238184562865,1.0116534949075284,0.08794984427557262,0.06624198891947675
SMALL439,-0.25,63BAR,0,MA-THRESH,1.6653345369377348e-16,FULL,0.8579420226914044,0.09899525180970471,-1.8535002301317771,-1.0915034160197123,-0.7619968141120648,0.5888876614502014,0.08432454478347107,0.0657895424821533
SMALL439,-0.25,63BAR,0,MA-THRESH,1.6653345369377348e-16,IS,0.8839189791019018,0.09381248268085413,-1.398310979419537,-0.9158231719217369,-0.48248780749780007,0.6549495680152,0.08417623586084222,0.07019312606664685
SMALL439,-0.25,63BAR,0,MA-THRESH,1.6653345369377348e-16,OOS,0.841898688592487,0.09872519369559357,-2.1337199485117475,-1.195856793007466,-0.9378631555042816,0.5604563025440927,0.08441615031278804,0.06307895082767057
SMALL439,-0.25,63BAR,0,QUANTILE-M,1.6653345369377348e-16,FULL,0.8627133367702697,0.006693734967254959,-1.1546218658106344,-1.162659480170447,0.00803761435981265,1.00696125250856,0.09241992464415527,0.08087370598604893
SMALL439,-0.25,63BAR,0,QUANTILE-M,1.6653345369377348e-16,IS,0.8630418947927959,0.005815284470802176,-1.2318436301163915,-1.2459989040878972,0.014155273971505622,1.0114911289269468,0.09590797299811737,0.08358953669695346
SMALL439,-0.25,63BAR,0,QUANTILE-M,1.6653345369377348e-16,OOS,0.8625104197678709,0.0071764488043569614,-1.1071444620018633,-1.1112357581553045,0.004091296153441171,1.0036953589110165,0.0902712582887153,0.07919981366869666
SMALL439,-0.4,63BAR,0,MA-THRESH,1.5439038936193583e-16,FULL,0.9321169734685328,0.04692641227853967,-0.9721014496091751,-0.566162863976083,-0.40593858563309215,0.5824112948331718,0.09178849672564637,0.08206748222955462
SMALL439,-0.4,63BAR,0,MA-THRESH,1.5439038936193583e-16,IS,0.9437612290321801,0.038352838446647705,-0.73806545585271,-0.4876486276583103,-0.2504168281943997,0.6607118972868262,0.09242605676240756,0.08504540220388046
SMALL439,-0.4,63BAR,0,MA-THRESH,1.5439038936193583e-16,OOS,0.9249254965538128,0.05018886880684956,-1.1162519671771065,-0.6110941006744808,-0.5051578665026257,0.5474517569898477,0.09139492636452151,0.08023240669275045
SMALL439,-0.4,63BAR,0,QUANTILE-M,1.5959455978986625e-16,FULL,0.9343711017840179,0.0036666566656105726,-0.5681170225361631,-0.5738386432081466,0.005721620671983452,1.0100712009058297,0.09605016515898801,0.09036899493362638
SMALL439,-0.4,63BAR,0,QUANTILE-M,1.5959455978986625e-16,IS,0.9345251245551757,0.0029948260277480924,-0.5824000748519964,-0.5797266201253315,-0.0026734547266649145,0.9954095906884209,0.09429154647655902,0.08846754572803905
SMALL439,-0.4,63BAR,0,QUANTILE-M,1.5959455978986625e-16,OOS,0.9342759775232126,0.00402361549725764,-0.5592710902231346,-0.570175897027303,0.010904806804168388,1.0194982486933442,0.09713769720319321,0.09154498630096186
SMALL439,0.3,63BAR,13,MA-THRESH,1.734723475976807e-17,FULL,0.10056973615594439,0.08317406852395867,-15.794787069515404,-15.640628835439973,-0.15415823407543172,0.9902399295794899,0.1750675946438458,0.017119723948691767
SMALL439,0.3,63BAR,13,MA-THRESH,1.734723475976807e-17,IS,0.08577064719595334,0.059580562995608585,-8.59791154173568,-8.554945649849998,-0.04296589188568234,0.9950027525083134,0.09532087066408068,0.00934175524672387
SMALL439,0.3,63BAR,13,MA-THRESH,1.734723475976807e-17,OOS,0.1097096340251494,0.0937095235783533,-20.523973222800194,-20.193585741511445,-0.3303874812887493,0.9839023624859479,0.22719302935877317,0.02195329713077121
SMALL439,0.3,63BAR,13,QUANTILE-M,5.204170427930421e-18,FULL,0.10396456187041728,0.006478788332362501,-12.155188118125459,-12.146582784737149,-0.008605333388310044,0.9992920444089649,0.13672388226280718,0.015172001081552589
SMALL439,0.3,63BAR,13,QUANTILE-M,5.204170427930421e-18,IS,0.10426326669513149,0.005275217702257554,-9.429016294964331,-9.39689457457662,-0.03212172038771044,0.9965933116050647,0.10586311192326381,0.01157294897362049
SMALL439,0.3,63BAR,13,QUANTILE-M,5.204170427930421e-18,OOS,0.10378008216370645,0.0071160098007566255,-13.881096244363867,-13.888058063115638,0.006961818751770821,1.0005015323450839,0.15621212673577034,0.017401164292131677
SMALL439,0.2,63BAR,13,MA-THRESH,1.9081958235744878e-17,FULL,0.17600801485587747,0.11156159019893554,-10.835064074039202,-10.805254756504269,-0.029809317534933655,0.9972488102210344,0.13272338514463788,0.02437274440424586
SMALL439,0.2,63BAR,13,MA-THRESH,1.9081958235744878e-17,IS,0.16835962721798245,0.09708095033099515,-10.077893720696007,-10.086303575696821,0.008409855000813593,1.000834485382947,0.1224365052454659,0.021657568038505826
SMALL439,0.2,63BAR,13,MA-THRESH,1.9081958235744878e-17,OOS,0.1807316489973735,0.11940730677829997,-11.307034942283934,-11.24479897599915,-0.062235966284784894,0.9944958190540257,0.13912358639874411,0.02605323697590478
SMALL439,0.2,63BAR,13,QUANTILE-M,1.214306433183765e-17,FULL,0.1791753768260775,0.009234099933686629,-9.726165757562221,-9.703334331408442,-0.022831426153778978,0.9976525769020513,0.11985991315003242,0.022598255574410198
SMALL439,0.2,63BAR,13,QUANTILE-M,1.214306433183765e-17,IS,0.17928415801830427,0.007511122523656642,-8.341532345958047,-8.297528491389073,-0.04400385456897382,0.9947247276946308,0.10233133386077164,0.018916010401191174
SMALL439,0.2,63BAR,13,QUANTILE-M,1.214306433183765e-17,OOS,0.17910819370489134,0.010154114777114592,-10.594543916448163,-10.585067157808359,-0.009476758639804572,0.9991055057476244,0.13082448858455198,0.024879049420070354
SMALL439,0.12,63BAR,13,MA-THRESH,2.42861286636753e-17,FULL,0.2832907583340661,0.14564410099248898,-7.721663914563259,-7.694312289533389,-0.027351625029869986,0.9964578068493393,0.1097467508416643,0.032530111696031705
SMALL439,0.12,63BAR,13,MA-THRESH,2.42861286636753e-17,IS,0.2951533946995007,0.1537326218692138,-6.516385003872371,-6.699797607730562,0.1834126038581907,1.0281463731423477,0.09696172134964565,0.03179787131092193
SMALL439,0.12,63BAR,13,MA-THRESH,2.42861286636753e-17,OOS,0.2759644097235057,0.13994693048294968,-8.47344880617371,-8.331586349549113,-0.1418624566245974,0.9832580027483925,0.11771709000588015,0.03298260194414304
SMALL439,0.12,63BAR,13,QUANTILE-M,2.3418766925686896e-17,FULL,0.28029450876020684,0.011730320367235767,-7.0391962910618,-6.99873833263891,-0.04045795842289035,0.9942524747499565,0.09980668625126521,0.02941472334064721
SMALL439,0.12,63BAR,13,QUANTILE-M,2.3418766925686896e-17,IS,0.28064283228940357,0.009553656554404887,-6.573957052880197,-6.508717165626154,-0.06523988725404273,0.9900760095131045,0.09234348707980744,0.02660391655100547
SMALL439,0.12,63BAR,13,QUANTILE-M,2.3418766925686896e-17,OOS,0.28007938460689535,0.012889554689706192,-7.328687986292426,-7.303893136645767,-0.02479484964665879,0.9966167409919708,0.10444139664025842,0.031154516777334162
SMALL439,0.06,63BAR,13,MA-THRESH,4.5102810375396984e-17,FULL,0.3903417033790487,0.16108079608162473,-6.691987269937916,-6.256221152528396,-0.43576611740951954,0.9348824049072701,0.1055488404691396,0.038628967769760436
SMALL439,0.06,63BAR,13,MA-THRESH,4.5102810375396984e-17,IS,0.41461402253357565,0.17378761134202156,-4.7721567263624864,-4.9112782393464505,0.13912151298396402,1.0291527543962302,0.08637200497081343,0.03865043770718857
SMALL439,0.06,63BAR,13,MA-THRESH,4.5102810375396984e-17,OOS,0.375351151006475,0.15080318434116233,-7.89454342573741,-7.148950410560939,-0.7455930151764711,0.9055559042533449,0.11756114244371596,0.03861570818634186
SMALL439,0.06,63BAR,13,QUANTILE-M,4.85722573273506e-17,FULL,0.3838632238971168,0.012800219878750504,-6.066156879200024,-5.996168042339245,-0.06998883686077928,0.9884624090252659,0.10039657555503267,0.03973500676303243
SMALL439,0.06,63BAR,13,QUANTILE-M,4.85722573273506e-17,IS,0.3840484052559917,0.010436482136261792,-5.45904251372642,-5.366888882602505,-0.09215363112391461,0.983119085280578,0.08942648239364304,0.03483605725637884
SMALL439,0.06,63BAR,13,QUANTILE-M,4.85722573273506e-17,OOS,0.38374885613353527,0.014063854819360084,-6.445462940788649,-6.389472700840648,-0.055990239948000564,0.9913132321972283,0.10722679857397588,0.04277216916608939
SMALL439,0.0,63BAR,13,MA-THRESH,9.194034422677078e-17,FULL,0.5124670699347721,0.16713595309237747,-4.85931381362994,-4.32043779518656,-0.5388760184433794,0.8891045034111852,0.09257918905027807,0.04398605091397867
SMALL439,0.0,63BAR,13,MA-THRESH,9.194034422677078e-17,IS,0.5499074146436104,0.17612754919113224,-3.1144769082471546,-3.384880823447789,0.27040391520063434,1.0868216150470094,0.07845632792429669,0.04731155884182514
SMALL439,0.0,63BAR,13,MA-THRESH,9.194034422677078e-17,OOS,0.489343962306205,0.1569687924014394,-5.945618023564725,-4.958830968547212,-0.9867870550175128,0.8340312056532216,0.1013936785383096,0.04193749830266236
SMALL439,0.0,63BAR,13,QUANTILE-M,3.642919299551295e-17,FULL,0.5073408266095444,0.013621713778854551,-4.458452168464855,-4.392816100437624,-0.06563606802723054,0.9852782836852031,0.09329286110153734,0.04870833941688879
SMALL439,0.0,63BAR,13,QUANTILE-M,3.642919299551295e-17,IS,0.5074781660598247,0.010791575987299141,-4.1375315823311,-4.045542583558115,-0.09198899877298494,0.9777671790673902,0.08519163187706313,0.043816316053752136
SMALL439,0.0,63BAR,13,QUANTILE-M,3.642919299551295e-17,OOS,0.5072560059457611,0.015108587729090284,-4.65852580966557,-4.609393069900691,-0.04913273976487886,0.9894531571204483,0.09832635037023807,0.05174109227358237
SMALL439,-0.06,63BAR,13,MA-THRESH,1.3530843112619095e-16,FULL,0.6344681877610988,0.15975512088900262,-3.812116718039271,-3.1640259734317056,-0.6480907446075657,0.8299918936005439,0.09142977604146041,0.0533086088610677
SMALL439,-0.06,63BAR,13,MA-THRESH,1.3530843112619095e-16,IS,0.6846836597673279,0.1608050842833768,-2.3494324265099564,-2.5182303702769193,0.1687979437669629,1.0718462645966411,0.08367608594204623,0.060181761676946666
SMALL439,-0.06,63BAR,13,MA-THRESH,1.3530843112619095e-16,OOS,0.6034551783230414,0.15101061194711551,-4.71600966355219,-3.6025043812130786,-1.1135052823391112,0.7638882526164297,0.09624613142054317,0.04908603478502127
SMALL439,-0.06,63BAR,13,QUANTILE-M,4.5102810375396984e-17,FULL,0.6269980425536164,0.013063560330417947,-3.199392308094251,-3.148055025215024,-0.0513372828792269,0.9839540519150005,0.08962993632014515,0.057636013239202644
SMALL439,-0.06,63BAR,13,QUANTILE-M,4.5102810375396984e-17,IS,0.6275403804679436,0.010431992257993905,-3.1165223262957342,-3.0433081265580197,-0.07321419973771448,0.9765077249343065,0.08545281766189272,0.05428759439893538
SMALL439,-0.06,63BAR,13,QUANTILE-M,4.5102810375396984e-17,OOS,0.6266630953713302,0.014443314524587357,-3.2508442620579725,-3.2132696078131406,-0.03757465424483186,0.9884415704918927,0.0922177448982584,0.05970930227767868
SMALL439,-0.12,63BAR,13,MA-THRESH,1.1275702593849246e-16,FULL,0.7331312727293042,0.1364946983192537,-2.9023773187210056,-2.202200292251555,-0.7001770264694507,0.7587574082965896,0.08839657127891787,0.05937279809170781
SMALL439,-0.12,63BAR,13,MA-THRESH,1.1275702593849246e-16,IS,0.7796771903117209,0.13461430982445005,-1.8862788483365645,-1.7676797777203657,-0.11859907061619879,0.9371253774484156,0.08470490259195951,0.06584211410859386
SMALL439,-0.12,63BAR,13,MA-THRESH,1.1275702593849246e-16,OOS,0.7043845752750321,0.1295682358875901,-3.5285827797376434,-2.4847605273137674,-1.043822252423876,0.7041808800921807,0.090682814254889,0.055396986457512565
SMALL439,-0.12,63BAR,13,QUANTILE-M,8.326672684688674e-17,FULL,0.7263441382971823,0.011153625511177037,-2.335733075958535,-2.2911089483110825,-0.04462412764745238,0.9808950225919374,0.08986255938392662,0.06650522862434127
SMALL439,-0.12,63BAR,13,QUANTILE-M,8.326672684688674e-17,IS,0.7268514696400012,0.008886060289808624,-2.366654434499771,-2.3060233862062685,-0.06063104829350241,0.9743811147881766,0.08864133104477778,0.06497478669978007
SMALL439,-0.12,63BAR,13,QUANTILE-M,8.326672684688674e-17,OOS,0.7260308111273986,0.012339150340556576,-2.316594666955085,-2.2818763700590994,-0.03471829689598582,0.9850132190187508,0.09061747261652475,0.0674515259469739
SMALL439,-0.25,63BAR,13,MA-THRESH,1.5265566588595902e-16,FULL,0.8673405658681522,0.08069013563390069,-1.5309508859802756,-1.0382971048095158,-0.49265378117075986,0.6782040588746182,0.0858790593683969,0.07056955050859415
SMALL439,-0.25,63BAR,13,MA-THRESH,1.5265566588595902e-16,IS,0.8921840972456675,0.07316937637288816,-0.9233802509455158,-0.864333866508793,-0.05904638443672283,0.936054096482721,0.08569554417483016,0.076461741665375
SMALL439,-0.25,63BAR,13,MA-THRESH,1.5265566588595902e-16,OOS,0.851997233578256,0.08130921572419265,-1.904575109282014,-1.1420292914008146,-0.7625458178811995,0.599624181705985,0.08599241360484111,0.06694666251202097
SMALL439,-0.25,63BAR,13,QUANTILE-M,2.0122792321330962e-16,FULL,0.8624204097987318,0.006862202356753685,-1.1663755356056127,-1.1429577374399758,-0.02341779816563694,0.9799225914375186,0.09076169245490817,0.07909793709885204
SMALL439,-0.25,63BAR,13,QUANTILE-M,2.0122792321330962e-16,IS,0.8627508382580468,0.0055528228127648014,-1.1637828946352347,-1.1333891489261338,-0.030393745709100806,0.9738836634829324,0.0879356216526559,0.07629779270630355
SMALL439,-0.25,63BAR,13,QUANTILE-M,2.0122792321330962e-16,OOS,0.862216337617033,0.0075522966649996795,-1.1679795512191449,-1.1489108726235209,-0.019068678595624,0.9836737907134419,0.09251073584333702,0.08083094033114557
SMALL439,-0.4,63BAR,13,MA-THRESH,2.0469737016526324e-16,FULL,0.9365898868142439,0.039361192212059054,-0.707274244599021,-0.5124439365570499,-0.1948303080419711,0.7245335744518346,0.08944852976883322,0.08237578732284301
SMALL439,-0.4,63BAR,13,MA-THRESH,2.0469737016526324e-16,IS,0.9470653322383931,0.03373389318344764,-0.48229128291781276,-0.4240222933614479,-0.058268989556364836,0.879182992477402,0.08625745753168368,0.08143454470250555
SMALL439,-0.4,63BAR,13,MA-THRESH,2.0469737016526324e-16,OOS,0.9301202655037702,0.04116112694918895,-0.8466505943507618,-0.5680258314079367,-0.2786247629428251,0.6709093871758476,0.09142401263842936,0.08295750669492175
SMALL439,-0.4,63BAR,13,QUANTILE-M,3.122502256758253e-16,FULL,0.9342154377223448,0.0038580066653534006,-0.5371601407930582,-0.530691847381104,-0.006468293411954207,0.9879583518568513,0.0896420434237637,0.08427044201583311
SMALL439,-0.4,63BAR,13,QUANTILE-M,3.122502256758253e-16,IS,0.9343841102125965,0.003398798838477768,-0.5575908146968622,-0.5526029276713196,-0.004987887025542648,0.9910545746198234,0.09015148143835061,0.08457557329138199
SMALL439,-0.4,63BAR,13,QUANTILE-M,3.122502256758253e-16,OOS,0.9341112658143029,0.004113326411274307,-0.5245497876421146,-0.5171121097255593,-0.007437677916555252,0.9858208351394286,0.08932753410009431,0.08408203622367316
SMALL439,0.3,63BAR,26,MA-THRESH,2.42861286636753e-17,FULL,0.10537499067897783,0.08309654290661195,-15.710368099904692,-15.595330508015737,-0.1150375918889548,0.9926776004764871,0.175221473457998,0.018117792458951065
SMALL439,0.3,63BAR,26,MA-THRESH,2.42861286636753e-17,IS,0.09068765049020777,0.06220989638250987,-9.054355985414087,-8.762776039103537,-0.2915799463105504,0.9677967216243469,0.09780161627810546,0.007258056423964598
SMALL439,0.3,63BAR,26,MA-THRESH,2.42861286636753e-17,OOS,0.11444587265411463,0.09255372323933551,-20.085605044354615,-19.977109956852136,-0.10849508750247949,0.9945983659808658,0.2257392065714312,0.024883156127885053
SMALL439,0.3,63BAR,26,QUANTILE-M,4.336808689942018e-18,FULL,0.10449504096644731,0.006058996890060943,-13.479450837134666,-13.4548059232797,-0.024644913854965367,0.9981716678110453,0.15112640560497725,0.0163318972336306
SMALL439,0.3,63BAR,26,QUANTILE-M,4.336808689942018e-18,IS,0.10530059342244517,0.004500488286106869,-9.56557272933878,-9.516499571435322,-0.04907315790345734,0.994869814982124,0.10725219155987853,0.011596464266490747
SMALL439,0.3,63BAR,26,QUANTILE-M,4.336808689942018e-18,OOS,0.10399753282956045,0.006799945407125593,-15.981957363070576,-15.976017426055321,-0.005939937015254415,0.9996283348228059,0.17908713428296452,0.019267560652258764
SMALL439,0.2,63BAR,26,MA-THRESH,2.2551405187698492e-17,FULL,0.18160358228662818,0.1126858914815777,-12.156251472882861,-12.066348994853925,-0.08990247802893592,0.9926044242972858,0.1486482057981069,0.027085691069278273
SMALL439,0.2,63BAR,26,MA-THRESH,2.2551405187698492e-17,IS,0.17054095753152773,0.10433403791656454,-8.75084839147997,-8.490274264902897,-0.26057412657707246,0.9702229869699521,0.10384253804711863,0.01633405413231892
SMALL439,0.2,63BAR,26,MA-THRESH,2.2551405187698492e-17,OOS,0.18843584477929295,0.11704761732947931,-14.34413256999505,-14.313967638797799,-0.030164931197251832,0.9978970543495708,0.17722395184854856,0.03378262614859806
SMALL439,0.2,63BAR,26,QUANTILE-M,1.8214596497756474e-17,FULL,0.17987303204958474,0.00868867615694828,-11.507991003708984,-11.469662589977503,-0.03832841373148099,0.9966694087856753,0.1410537576767137,0.025973847639623848
SMALL439,0.2,63BAR,26,QUANTILE-M,1.8214596497756474e-17,IS,0.1805672312550231,0.006132680285404678,-8.234497492459901,-8.171257065763161,-0.06324042669674057,0.9923200624258314,0.10099703828131479,0.018652063356715765
SMALL439,0.2,63BAR,26,QUANTILE-M,1.8214596497756474e-17,OOS,0.179444295533726,0.009921352689794986,-13.59953319225442,-13.579496347053844,-0.02003684520057547,0.9985266519874383,0.1665173677305356,0.0305220358079914
SMALL439,0.12,63BAR,26,MA-THRESH,3.469446951953614e-17,FULL,0.28313955176348216,0.14228571849860436,-8.944726376861123,-8.648816644915701,-0.2959097319454216,0.9669179671374964,0.12265434243554729,0.03320707866693606
SMALL439,0.12,63BAR,26,MA-THRESH,3.469446951953614e-17,IS,0.2877783029640185,0.15223899583807998,-7.533751899241037,-6.983658216829536,-0.550093682411501,0.9269827716961427,0.0998027010959297,0.024465182103519334
SMALL439,0.12,63BAR,26,MA-THRESH,3.469446951953614e-17,OOS,0.2802746651256508,0.1357277674093035,-9.836075276517796,-9.709609657723517,-0.12646561879427942,0.987142674772305,0.13700403641782732,0.03864328365264935
SMALL439,0.12,63BAR,26,QUANTILE-M,2.168404344971009e-17,FULL,0.2809826167656256,0.011387203894143194,-8.56979248477221,-8.52793720944598,-0.041855275326229346,0.9951159522939905,0.12059145729569432,0.03489353244797222
SMALL439,0.12,63BAR,26,QUANTILE-M,2.168404344971009e-17,IS,0.2822845980629605,0.007541274675336334,-6.808282251903264,-6.719805482862817,-0.08847676904044643,0.9870045386241569,0.09538385501367896,0.027301032494646327
SMALL439,0.12,63BAR,26,QUANTILE-M,2.168404344971009e-17,OOS,0.28017851482952477,0.01315202621927789,-9.683790582204121,-9.67433078330313,-0.009459798900991245,0.9990231305788071,0.13644855964915537,0.03961065382711415
SMALL439,0.06,63BAR,26,MA-THRESH,6.071532165918825e-17,FULL,0.3848650167840767,0.15624611117392645,-7.03238649849709,-6.5410576432778145,-0.49132885521927516,0.9301334112787631,0.10912635664261705,0.038802491657646154
SMALL439,0.06,63BAR,26,MA-THRESH,6.071532165918825e-17,IS,0.40207985320463036,0.1751858590340007,-5.748069924001187,-5.173357369598031,-0.5747125544031562,0.9000164295142911,0.08885744155445185,0.03137674231443999
SMALL439,0.06,63BAR,26,MA-THRESH,6.071532165918825e-17,OOS,0.3742331564618433,0.14230558355934908,-7.841712905117504,-7.437337245375164,-0.4043756597423398,0.9484327385310874,0.12183243537884847,0.04341530632767343
SMALL439,0.06,63BAR,26,QUANTILE-M,4.2500725161431774e-17,FULL,0.38418365645088,0.013275148714620568,-6.096007653464919,-6.069391483555142,-0.026616169909776666,0.9956338358770517,0.10163654686014034,0.040676470325491154
SMALL439,0.06,63BAR,26,QUANTILE-M,4.2500725161431774e-17,IS,0.3855281300178506,0.008614952204146655,-5.216745469716688,-5.13734012206124,-0.07940534765544793,0.9847787575383162,0.08607885642945079,0.03391140173228391
SMALL439,0.06,63BAR,26,QUANTILE-M,4.2500725161431774e-17,OOS,0.3833533113449632,0.01541045130944432,-6.647941408582292,-6.656349925909866,0.008408517327573861,1.0012648302400378,0.11135607446560059,0.044876660379777666
SMALL439,0.0,63BAR,26,MA-THRESH,6.938893903907228e-17,FULL,0.507485841219665,0.16122529365005933,-5.464350883915814,-4.807064227881042,-0.6572866560347723,0.879713680545391,0.10124097945682631,0.04659747061766817
SMALL439,0.0,63BAR,26,MA-THRESH,6.938893903907228e-17,IS,0.541674609282015,0.1868354072544318,-4.449526731608433,-3.745438351148689,-0.7040883804597442,0.8417610629332645,0.0847658280281336,0.040270560712049264
SMALL439,0.0,63BAR,26,MA-THRESH,6.938893903907228e-17,OOS,0.4863709030495788,0.13904056399750941,-6.101659073039745,-5.529111770121697,-0.5725473029180472,0.906165307490244,0.11154075907206873,0.05052416834167128
SMALL439,0.0,63BAR,26,QUANTILE-M,7.632783294297951e-17,FULL,0.507711855554847,0.013940627328321136,-4.6106841713692726,-4.5956064658266405,-0.015077705542632103,0.9967298333648053,0.09734268737243124,0.05123584565873851
SMALL439,0.0,63BAR,26,QUANTILE-M,7.632783294297951e-17,IS,0.5085300195682277,0.009087777299544176,-4.1678307243619095,-4.110382359787823,-0.05744836457408642,0.9862162433233461,0.08675083341715317,0.04507252617353408
SMALL439,0.0,63BAR,26,QUANTILE-M,7.632783294297951e-17,OOS,0.5072065585367145,0.016209663391113276,-4.887525786105651,-4.899692131226652,0.012166345121000788,1.002489264640933,0.10393570431731458,0.05506044645625807
SMALL439,-0.06,63BAR,26,MA-THRESH,7.28583859910259e-17,FULL,0.628466275177501,0.15303721593236133,-4.2041297056633065,-3.3898775201338216,-0.8142521855294849,0.8063208695886284,0.0957942442817632,0.05375294722513013
SMALL439,-0.06,63BAR,26,MA-THRESH,7.28583859910259e-17,IS,0.6756823501741969,0.17115469609387401,-3.266362343954432,-2.6608710129121693,-0.6054913310422627,0.8146282416698379,0.08561297449256555,0.05294935105302123
SMALL439,-0.06,63BAR,26,MA-THRESH,7.28583859910259e-17,OOS,0.5993056893859561,0.13257206417464237,-4.788026814003077,-3.8902791668519177,-0.8977476471511592,0.8125015414438357,0.10212982162213713,0.05424955348210636
SMALL439,-0.06,63BAR,26,QUANTILE-M,1.0581813203458523e-16,FULL,0.6274601344663082,0.012987458012343096,-3.2926283153011715,-3.2786444618287947,-0.01398385347237685,0.9957529814685149,0.09303075029217611,0.0601044671391644
SMALL439,-0.06,63BAR,26,QUANTILE-M,1.0581813203458523e-16,IS,0.6291120741746404,0.00873816989374344,-3.198603101531572,-3.1585663835870026,-0.04003671794456931,0.9874830616135529,0.08883233821071435,0.05684630719539863
SMALL439,-0.06,63BAR,26,QUANTILE-M,1.0581813203458523e-16,OOS,0.6264398986760472,0.014933764182537116,-3.351004863990026,-3.3537611875820605,0.002756323592034704,1.000822536434266,0.09563176651976857,0.06212171787986831
SMALL439,-0.12,63BAR,26,MA-THRESH,2.0122792321330962e-16,FULL,0.7249420037373006,0.1354051169534784,-3.1120531673313634,-2.322075191910855,-0.7899779754205083,0.7461553730144246,0.09009973207845756,0.05897920040514393
SMALL439,-0.12,63BAR,26,MA-THRESH,2.0122792321330962e-16,IS,0.7693533416818366,0.14831471973031654,-2.7738942729057525,-2.016191592911354,-0.7577026799943987,0.7268451478503258,0.09124546349826912,0.0635065207692116
SMALL439,-0.12,63BAR,26,MA-THRESH,2.0122792321330962e-16,OOS,0.697513619858726,0.11878266156904994,-3.3199965322098457,-2.501828731155764,-0.8181678010540816,0.753563657938674,0.08939273082516253,0.05619276550306407
