panel,anchor,ladder,window,claimset,q,n_cells,pooled,weakest,AGG,PERCELL,flip,n_cell_fail
SMALL,A,GROSS,IS,CS_VSANCHOR,0.9,9,0.7473333333333333,0.737,False,False,False,9
SMALL,A,GROSS,IS,CS_VSANCHOR,0.95,9,0.7473333333333333,0.737,False,False,False,9
SMALL,A,GROSS,IS,CS_VSBEST,0.5,9,0.7473333333333333,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_VSBEST,0.6,9,0.7473333333333333,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_VSBEST,0.7,9,0.7473333333333333,0.737,True,True,False,0
SMALL,A,GROSS,IS,CS_VSBEST,0.8,9,0.7473333333333333,0.737,False,False,False,9
SMALL,A,GROSS,IS,CS_VSBEST,0.9,9,0.7473333333333333,0.737,False,False,False,9
SMALL,A,GROSS,IS,CS_VSBEST,0.95,9,0.7473333333333333,0.737,False,False,False,9
SMALL,A,CADENCE,FULL,CS_STEPS,0.5,3,0.7043333333333334,0.609,True,True,False,0
SMALL,A,CADENCE,FULL,CS_STEPS,0.6,3,0.7043333333333334,0.609,True,True,False,0
SMALL,A,CADENCE,FULL,CS_STEPS,0.7,3,0.7043333333333334,0.609,True,False,True,2
SMALL,A,CADENCE,FULL,CS_STEPS,0.8,3,0.7043333333333334,0.609,False,False,False,2
SMALL,A,CADENCE,FULL,CS_STEPS,0.9,3,0.7043333333333334,0.609,False,False,False,3
SMALL,A,CADENCE,FULL,CS_STEPS,0.95,3,0.7043333333333334,0.609,False,False,False,3
SMALL,A,CADENCE,FULL,CS_ENDS,0.5,1,0.586,0.586,True,True,False,0
SMALL,A,CADENCE,FULL,CS_ENDS,0.6,1,0.586,0.586,False,False,False,1
SMALL,A,CADENCE,FULL,CS_ENDS,0.7,1,0.586,0.586,False,False,False,1
SMALL,A,CADENCE,FULL,CS_ENDS,0.8,1,0.586,0.586,False,False,False,1
SMALL,A,CADENCE,FULL,CS_ENDS,0.9,1,0.586,0.586,False,False,False,1
SMALL,A,CADENCE,FULL,CS_ENDS,0.95,1,0.586,0.586,False,False,False,1
SMALL,A,CADENCE,FULL,CS_VSANCHOR,0.5,3,0.7413333333333334,0.654,True,True,False,0
SMALL,A,CADENCE,FULL,CS_VSANCHOR,0.6,3,0.7413333333333334,0.654,True,True,False,0
SMALL,A,CADENCE,FULL,CS_VSANCHOR,0.7,3,0.7413333333333334,0.654,True,False,True,1
SMALL,A,CADENCE,FULL,CS_VSANCHOR,0.8,3,0.7413333333333334,0.654,False,False,False,2
SMALL,A,CADENCE,FULL,CS_VSANCHOR,0.9,3,0.7413333333333334,0.654,False,False,False,3
SMALL,A,CADENCE,FULL,CS_VSANCHOR,0.95,3,0.7413333333333334,0.654,False,False,False,3
SMALL,A,CADENCE,FULL,CS_VSBEST,0.5,3,0.7413333333333334,0.654,True,True,False,0
SMALL,A,CADENCE,FULL,CS_VSBEST,0.6,3,0.7413333333333334,0.654,True,True,False,0
SMALL,A,CADENCE,FULL,CS_VSBEST,0.7,3,0.7413333333333334,0.654,True,False,True,1
SMALL,A,CADENCE,FULL,CS_VSBEST,0.8,3,0.7413333333333334,0.654,False,False,False,2
SMALL,A,CADENCE,FULL,CS_VSBEST,0.9,3,0.7413333333333334,0.654,False,False,False,3
SMALL,A,CADENCE,FULL,CS_VSBEST,0.95,3,0.7413333333333334,0.654,False,False,False,3
SMALL,A,CADENCE,IS,CS_STEPS,0.5,3,0.6853333333333333,0.547,True,True,False,0
SMALL,A,CADENCE,IS,CS_STEPS,0.6,3,0.6853333333333333,0.547,True,False,True,2
SMALL,A,CADENCE,IS,CS_STEPS,0.7,3,0.6853333333333333,0.547,False,False,False,2
SMALL,A,CADENCE,IS,CS_STEPS,0.8,3,0.6853333333333333,0.547,False,False,False,2
SMALL,A,CADENCE,IS,CS_STEPS,0.9,3,0.6853333333333333,0.547,False,False,False,2
SMALL,A,CADENCE,IS,CS_STEPS,0.95,3,0.6853333333333333,0.547,False,False,False,3
SMALL,A,CADENCE,IS,CS_ENDS,0.5,1,0.836,0.836,True,True,False,0
SMALL,A,CADENCE,IS,CS_ENDS,0.6,1,0.836,0.836,True,True,False,0
SMALL,A,CADENCE,IS,CS_ENDS,0.7,1,0.836,0.836,True,True,False,0
SMALL,A,CADENCE,IS,CS_ENDS,0.8,1,0.836,0.836,True,True,False,0
SMALL,A,CADENCE,IS,CS_ENDS,0.9,1,0.836,0.836,False,False,False,1
SMALL,A,CADENCE,IS,CS_ENDS,0.95,1,0.836,0.836,False,False,False,1
SMALL,A,CADENCE,IS,CS_VSANCHOR,0.5,3,0.6326666666666667,0.547,True,True,False,0
SMALL,A,CADENCE,IS,CS_VSANCHOR,0.6,3,0.6326666666666667,0.547,True,False,True,2
SMALL,A,CADENCE,IS,CS_VSANCHOR,0.7,3,0.6326666666666667,0.547,False,False,False,2
SMALL,A,CADENCE,IS,CS_VSANCHOR,0.8,3,0.6326666666666667,0.547,False,False,False,3
SMALL,A,CADENCE,IS,CS_VSANCHOR,0.9,3,0.6326666666666667,0.547,False,False,False,3
SMALL,A,CADENCE,IS,CS_VSANCHOR,0.95,3,0.6326666666666667,0.547,False,False,False,3
SMALL,A,CADENCE,IS,CS_VSBEST,0.5,3,0.6906666666666667,0.563,True,True,False,0
SMALL,A,CADENCE,IS,CS_VSBEST,0.6,3,0.6906666666666667,0.563,True,False,True,2
SMALL,A,CADENCE,IS,CS_VSBEST,0.7,3,0.6906666666666667,0.563,False,False,False,2
SMALL,A,CADENCE,IS,CS_VSBEST,0.8,3,0.6906666666666667,0.563,False,False,False,2
SMALL,A,CADENCE,IS,CS_VSBEST,0.9,3,0.6906666666666667,0.563,False,False,False,2
SMALL,A,CADENCE,IS,CS_VSBEST,0.95,3,0.6906666666666667,0.563,False,False,False,3
SMALL,B,N,FULL,CS_STEPS,0.5,8,0.736875,0.542,True,True,False,0
SMALL,B,N,FULL,CS_STEPS,0.6,8,0.736875,0.542,True,False,True,2
SMALL,B,N,FULL,CS_STEPS,0.7,8,0.736875,0.542,True,False,True,4
SMALL,B,N,FULL,CS_STEPS,0.8,8,0.736875,0.542,False,False,False,6
SMALL,B,N,FULL,CS_STEPS,0.9,8,0.736875,0.542,False,False,False,6
SMALL,B,N,FULL,CS_STEPS,0.95,8,0.736875,0.542,False,False,False,6
SMALL,B,N,FULL,CS_ENDS,0.5,1,0.667,0.667,True,True,False,0
SMALL,B,N,FULL,CS_ENDS,0.6,1,0.667,0.667,True,True,False,0
SMALL,B,N,FULL,CS_ENDS,0.7,1,0.667,0.667,False,False,False,1
SMALL,B,N,FULL,CS_ENDS,0.8,1,0.667,0.667,False,False,False,1
SMALL,B,N,FULL,CS_ENDS,0.9,1,0.667,0.667,False,False,False,1
SMALL,B,N,FULL,CS_ENDS,0.95,1,0.667,0.667,False,False,False,1
SMALL,B,N,FULL,CS_VSANCHOR,0.5,8,0.679375,0.513,True,True,False,0
SMALL,B,N,FULL,CS_VSANCHOR,0.6,8,0.679375,0.513,True,False,True,3
SMALL,B,N,FULL,CS_VSANCHOR,0.7,8,0.679375,0.513,False,False,False,5
SMALL,B,N,FULL,CS_VSANCHOR,0.8,8,0.679375,0.513,False,False,False,6
SMALL,B,N,FULL,CS_VSANCHOR,0.9,8,0.679375,0.513,False,False,False,7
SMALL,B,N,FULL,CS_VSANCHOR,0.95,8,0.679375,0.513,False,False,False,8
SMALL,B,N,FULL,CS_VSBEST,0.5,8,0.65875,0.499,True,False,True,1
SMALL,B,N,FULL,CS_VSBEST,0.6,8,0.65875,0.499,True,False,True,4
SMALL,B,N,FULL,CS_VSBEST,0.7,8,0.65875,0.499,False,False,False,4
SMALL,B,N,FULL,CS_VSBEST,0.8,8,0.65875,0.499,False,False,False,7
SMALL,B,N,FULL,CS_VSBEST,0.9,8,0.65875,0.499,False,False,False,8
SMALL,B,N,FULL,CS_VSBEST,0.95,8,0.65875,0.499,False,False,False,8
SMALL,B,N,IS,CS_STEPS,0.5,8,0.7213749999999999,0.534,True,True,False,0
SMALL,B,N,IS,CS_STEPS,0.6,8,0.7213749999999999,0.534,True,False,True,2
SMALL,B,N,IS,CS_STEPS,0.7,8,0.7213749999999999,0.534,True,False,True,4
SMALL,B,N,IS,CS_STEPS,0.8,8,0.7213749999999999,0.534,False,False,False,6
SMALL,B,N,IS,CS_STEPS,0.9,8,0.7213749999999999,0.534,False,False,False,7
SMALL,B,N,IS,CS_STEPS,0.95,8,0.7213749999999999,0.534,False,False,False,7
SMALL,B,N,IS,CS_ENDS,0.5,1,0.702,0.702,True,True,False,0
SMALL,B,N,IS,CS_ENDS,0.6,1,0.702,0.702,True,True,False,0
SMALL,B,N,IS,CS_ENDS,0.7,1,0.702,0.702,True,True,False,0
SMALL,B,N,IS,CS_ENDS,0.8,1,0.702,0.702,False,False,False,1
SMALL,B,N,IS,CS_ENDS,0.9,1,0.702,0.702,False,False,False,1
SMALL,B,N,IS,CS_ENDS,0.95,1,0.702,0.702,False,False,False,1
SMALL,B,N,IS,CS_VSANCHOR,0.5,8,0.71075,0.591,True,True,False,0
SMALL,B,N,IS,CS_VSANCHOR,0.6,8,0.71075,0.591,True,False,True,1
SMALL,B,N,IS,CS_VSANCHOR,0.7,8,0.71075,0.591,True,False,True,3
SMALL,B,N,IS,CS_VSANCHOR,0.8,8,0.71075,0.591,False,False,False,6
SMALL,B,N,IS,CS_VSANCHOR,0.9,8,0.71075,0.591,False,False,False,8
SMALL,B,N,IS,CS_VSANCHOR,0.95,8,0.71075,0.591,False,False,False,8
SMALL,B,N,IS,CS_VSBEST,0.5,8,0.767625,0.534,True,True,False,0
SMALL,B,N,IS,CS_VSBEST,0.6,8,0.767625,0.534,True,False,True,1
SMALL,B,N,IS,CS_VSBEST,0.7,8,0.767625,0.534,True,False,True,2
SMALL,B,N,IS,CS_VSBEST,0.8,8,0.767625,0.534,False,False,False,3
SMALL,B,N,IS,CS_VSBEST,0.9,8,0.767625,0.534,False,False,False,8
SMALL,B,N,IS,CS_VSBEST,0.95,8,0.767625,0.534,False,False,False,8
SMALL,B,H,FULL,CS_STEPS,0.5,3,0.783,0.514,True,True,False,0
SMALL,B,H,FULL,CS_STEPS,0.6,3,0.783,0.514,True,False,True,1
SMALL,B,H,FULL,CS_STEPS,0.7,3,0.783,0.514,True,False,True,1
SMALL,B,H,FULL,CS_STEPS,0.8,3,0.783,0.514,False,False,False,1
SMALL,B,H,FULL,CS_STEPS,0.9,3,0.783,0.514,False,False,False,2
SMALL,B,H,FULL,CS_STEPS,0.95,3,0.783,0.514,False,False,False,3
SMALL,B,H,FULL,CS_ENDS,0.5,1,0.501,0.501,True,True,False,0
SMALL,B,H,FULL,CS_ENDS,0.6,1,0.501,0.501,False,False,False,1
SMALL,B,H,FULL,CS_ENDS,0.7,1,0.501,0.501,False,False,False,1
SMALL,B,H,FULL,CS_ENDS,0.8,1,0.501,0.501,False,False,False,1
SMALL,B,H,FULL,CS_ENDS,0.9,1,0.501,0.501,False,False,False,1
SMALL,B,H,FULL,CS_ENDS,0.95,1,0.501,0.501,False,False,False,1
SMALL,B,H,FULL,CS_VSANCHOR,0.5,3,0.7623333333333333,0.514,True,True,False,0
SMALL,B,H,FULL,CS_VSANCHOR,0.6,3,0.7623333333333333,0.514,True,False,True,1
SMALL,B,H,FULL,CS_VSANCHOR,0.7,3,0.7623333333333333,0.514,True,False,True,1
SMALL,B,H,FULL,CS_VSANCHOR,0.8,3,0.7623333333333333,0.514,False,False,False,1
SMALL,B,H,FULL,CS_VSANCHOR,0.9,3,0.7623333333333333,0.514,False,False,False,2
SMALL,B,H,FULL,CS_VSANCHOR,0.95,3,0.7623333333333333,0.514,False,False,False,3
SMALL,B,H,FULL,CS_VSBEST,0.5,3,0.7713333333333333,0.501,True,True,False,0
SMALL,B,H,FULL,CS_VSBEST,0.6,3,0.7713333333333333,0.501,True,False,True,1
SMALL,B,H,FULL,CS_VSBEST,0.7,3,0.7713333333333333,0.501,True,False,True,1
SMALL,B,H,FULL,CS_VSBEST,0.8,3,0.7713333333333333,0.501,False,False,False,1
SMALL,B,H,FULL,CS_VSBEST,0.9,3,0.7713333333333333,0.501,False,False,False,2
SMALL,B,H,FULL,CS_VSBEST,0.95,3,0.7713333333333333,0.501,False,False,False,3
SMALL,B,H,IS,CS_STEPS,0.5,3,0.711,0.518,True,True,False,0
SMALL,B,H,IS,CS_STEPS,0.6,3,0.711,0.518,True,False,True,1
SMALL,B,H,IS,CS_STEPS,0.7,3,0.711,0.518,True,False,True,2
SMALL,B,H,IS,CS_STEPS,0.8,3,0.711,0.518,False,False,False,2
SMALL,B,H,IS,CS_STEPS,0.9,3,0.711,0.518,False,False,False,2
SMALL,B,H,IS,CS_STEPS,0.95,3,0.711,0.518,False,False,False,3
SMALL,B,H,IS,CS_ENDS,0.5,1,0.936,0.936,True,True,False,0
SMALL,B,H,IS,CS_ENDS,0.6,1,0.936,0.936,True,True,False,0
SMALL,B,H,IS,CS_ENDS,0.7,1,0.936,0.936,True,True,False,0
SMALL,B,H,IS,CS_ENDS,0.8,1,0.936,0.936,True,True,False,0
SMALL,B,H,IS,CS_ENDS,0.9,1,0.936,0.936,True,True,False,0
SMALL,B,H,IS,CS_ENDS,0.95,1,0.936,0.936,False,False,False,1
SMALL,B,H,IS,CS_VSANCHOR,0.5,3,0.7133333333333334,0.518,True,True,False,0
SMALL,B,H,IS,CS_VSANCHOR,0.6,3,0.7133333333333334,0.518,True,False,True,1
SMALL,B,H,IS,CS_VSANCHOR,0.7,3,0.7133333333333334,0.518,True,False,True,2
SMALL,B,H,IS,CS_VSANCHOR,0.8,3,0.7133333333333334,0.518,False,False,False,2
SMALL,B,H,IS,CS_VSANCHOR,0.9,3,0.7133333333333334,0.518,False,False,False,2
SMALL,B,H,IS,CS_VSANCHOR,0.95,3,0.7133333333333334,0.518,False,False,False,3
SMALL,B,H,IS,CS_VSBEST,0.5,3,0.8993333333333333,0.833,True,True,False,0
SMALL,B,H,IS,CS_VSBEST,0.6,3,0.8993333333333333,0.833,True,True,False,0
SMALL,B,H,IS,CS_VSBEST,0.7,3,0.8993333333333333,0.833,True,True,False,0
SMALL,B,H,IS,CS_VSBEST,0.8,3,0.8993333333333333,0.833,True,True,False,0
SMALL,B,H,IS,CS_VSBEST,0.9,3,0.8993333333333333,0.833,False,False,False,1
SMALL,B,H,IS,CS_VSBEST,0.95,3,0.8993333333333333,0.833,False,False,False,3
SMALL,B,GROSS,FULL,CS_STEPS,0.5,9,0.8347777777777777,0.817,True,True,False,0
SMALL,B,GROSS,FULL,CS_STEPS,0.6,9,0.8347777777777777,0.817,True,True,False,0
SMALL,B,GROSS,FULL,CS_STEPS,0.7,9,0.8347777777777777,0.817,True,True,False,0
SMALL,B,GROSS,FULL,CS_STEPS,0.8,9,0.8347777777777777,0.817,True,True,False,0
SMALL,B,GROSS,FULL,CS_STEPS,0.9,9,0.8347777777777777,0.817,False,False,False,9
SMALL,B,GROSS,FULL,CS_STEPS,0.95,9,0.8347777777777777,0.817,False,False,False,9
SMALL,B,GROSS,FULL,CS_ENDS,0.5,1,0.837,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_ENDS,0.6,1,0.837,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_ENDS,0.7,1,0.837,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_ENDS,0.8,1,0.837,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_ENDS,0.9,1,0.837,0.837,False,False,False,1
SMALL,B,GROSS,FULL,CS_ENDS,0.95,1,0.837,0.837,False,False,False,1
SMALL,B,GROSS,FULL,CS_VSANCHOR,0.5,9,0.8357777777777778,0.825,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSANCHOR,0.6,9,0.8357777777777778,0.825,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSANCHOR,0.7,9,0.8357777777777778,0.825,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSANCHOR,0.8,9,0.8357777777777778,0.825,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSANCHOR,0.9,9,0.8357777777777778,0.825,False,False,False,9
SMALL,B,GROSS,FULL,CS_VSANCHOR,0.95,9,0.8357777777777778,0.825,False,False,False,9
SMALL,B,GROSS,FULL,CS_VSBEST,0.5,9,0.8436666666666667,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSBEST,0.6,9,0.8436666666666667,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSBEST,0.7,9,0.8436666666666667,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSBEST,0.8,9,0.8436666666666667,0.837,True,True,False,0
SMALL,B,GROSS,FULL,CS_VSBEST,0.9,9,0.8436666666666667,0.837,False,False,False,9
SMALL,B,GROSS,FULL,CS_VSBEST,0.95,9,0.8436666666666667,0.837,False,False,False,9
SMALL,B,GROSS,IS,CS_STEPS,0.5,9,0.895111111111111,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_STEPS,0.6,9,0.895111111111111,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_STEPS,0.7,9,0.895111111111111,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_STEPS,0.8,9,0.895111111111111,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_STEPS,0.9,9,0.895111111111111,0.894,False,False,False,9
SMALL,B,GROSS,IS,CS_STEPS,0.95,9,0.895111111111111,0.894,False,False,False,9
SMALL,B,GROSS,IS,CS_ENDS,0.5,1,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_ENDS,0.6,1,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_ENDS,0.7,1,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_ENDS,0.8,1,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_ENDS,0.9,1,0.895,0.895,False,False,False,1
SMALL,B,GROSS,IS,CS_ENDS,0.95,1,0.895,0.895,False,False,False,1
SMALL,B,GROSS,IS,CS_VSANCHOR,0.5,9,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_VSANCHOR,0.6,9,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_VSANCHOR,0.7,9,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_VSANCHOR,0.8,9,0.895,0.895,True,True,False,0
SMALL,B,GROSS,IS,CS_VSANCHOR,0.9,9,0.895,0.895,False,False,False,9
SMALL,B,GROSS,IS,CS_VSANCHOR,0.95,9,0.895,0.895,False,False,False,9
SMALL,B,GROSS,IS,CS_VSBEST,0.5,9,0.894888888888889,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_VSBEST,0.6,9,0.894888888888889,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_VSBEST,0.7,9,0.894888888888889,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_VSBEST,0.8,9,0.894888888888889,0.894,True,True,False,0
SMALL,B,GROSS,IS,CS_VSBEST,0.9,9,0.894888888888889,0.894,False,False,False,9
SMALL,B,GROSS,IS,CS_VSBEST,0.95,9,0.894888888888889,0.894,False,False,False,9
SMALL,B,CADENCE,FULL,CS_STEPS,0.5,3,0.826,0.698,True,True,False,0
SMALL,B,CADENCE,FULL,CS_STEPS,0.6,3,0.826,0.698,True,True,False,0
SMALL,B,CADENCE,FULL,CS_STEPS,0.7,3,0.826,0.698,True,False,True,1
SMALL,B,CADENCE,FULL,CS_STEPS,0.8,3,0.826,0.698,True,False,True,2
SMALL,B,CADENCE,FULL,CS_STEPS,0.9,3,0.826,0.698,False,False,False,2
SMALL,B,CADENCE,FULL,CS_STEPS,0.95,3,0.826,0.698,False,False,False,2
SMALL,B,CADENCE,FULL,CS_ENDS,0.5,1,0.692,0.692,True,True,False,0
SMALL,B,CADENCE,FULL,CS_ENDS,0.6,1,0.692,0.692,True,True,False,0
SMALL,B,CADENCE,FULL,CS_ENDS,0.7,1,0.692,0.692,False,False,False,1
SMALL,B,CADENCE,FULL,CS_ENDS,0.8,1,0.692,0.692,False,False,False,1
SMALL,B,CADENCE,FULL,CS_ENDS,0.9,1,0.692,0.692,False,False,False,1
SMALL,B,CADENCE,FULL,CS_ENDS,0.95,1,0.692,0.692,False,False,False,1
SMALL,B,CADENCE,FULL,CS_VSANCHOR,0.5,3,0.7879999999999999,0.698,True,True,False,0
SMALL,B,CADENCE,FULL,CS_VSANCHOR,0.6,3,0.7879999999999999,0.698,True,True,False,0
SMALL,B,CADENCE,FULL,CS_VSANCHOR,0.7,3,0.7879999999999999,0.698,True,False,True,1
SMALL,B,CADENCE,FULL,CS_VSANCHOR,0.8,3,0.7879999999999999,0.698,False,False,False,2
SMALL,B,CADENCE,FULL,CS_VSANCHOR,0.9,3,0.7879999999999999,0.698,False,False,False,3
SMALL,B,CADENCE,FULL,CS_VSANCHOR,0.95,3,0.7879999999999999,0.698,False,False,False,3
SMALL,B,CADENCE,FULL,CS_VSBEST,0.5,3,0.9169999999999999,0.789,True,True,False,0
SMALL,B,CADENCE,FULL,CS_VSBEST,0.6,3,0.9169999999999999,0.789,True,True,False,0
SMALL,B,CADENCE,FULL,CS_VSBEST,0.7,3,0.9169999999999999,0.789,True,True,False,0
SMALL,B,CADENCE,FULL,CS_VSBEST,0.8,3,0.9169999999999999,0.789,True,False,True,1
SMALL,B,CADENCE,FULL,CS_VSBEST,0.9,3,0.9169999999999999,0.789,True,False,True,1
SMALL,B,CADENCE,FULL,CS_VSBEST,0.95,3,0.9169999999999999,0.789,False,False,False,1
SMALL,B,CADENCE,IS,CS_STEPS,0.5,3,0.742,0.555,True,True,False,0
SMALL,B,CADENCE,IS,CS_STEPS,0.6,3,0.742,0.555,True,False,True,1
SMALL,B,CADENCE,IS,CS_STEPS,0.7,3,0.742,0.555,True,False,True,1
SMALL,B,CADENCE,IS,CS_STEPS,0.8,3,0.742,0.555,False,False,False,1
SMALL,B,CADENCE,IS,CS_STEPS,0.9,3,0.742,0.555,False,False,False,3
SMALL,B,CADENCE,IS,CS_STEPS,0.95,3,0.742,0.555,False,False,False,3
SMALL,B,CADENCE,IS,CS_ENDS,0.5,1,0.611,0.611,True,True,False,0
SMALL,B,CADENCE,IS,CS_ENDS,0.6,1,0.611,0.611,True,True,False,0
SMALL,B,CADENCE,IS,CS_ENDS,0.7,1,0.611,0.611,False,False,False,1
SMALL,B,CADENCE,IS,CS_ENDS,0.8,1,0.611,0.611,False,False,False,1
SMALL,B,CADENCE,IS,CS_ENDS,0.9,1,0.611,0.611,False,False,False,1
SMALL,B,CADENCE,IS,CS_ENDS,0.95,1,0.611,0.611,False,False,False,1
SMALL,B,CADENCE,IS,CS_VSANCHOR,0.5,3,0.7360000000000001,0.555,True,True,False,0
SMALL,B,CADENCE,IS,CS_VSANCHOR,0.6,3,0.7360000000000001,0.555,True,False,True,1
SMALL,B,CADENCE,IS,CS_VSANCHOR,0.7,3,0.7360000000000001,0.555,True,False,True,1
SMALL,B,CADENCE,IS,CS_VSANCHOR,0.8,3,0.7360000000000001,0.555,False,False,False,1
SMALL,B,CADENCE,IS,CS_VSANCHOR,0.9,3,0.7360000000000001,0.555,False,False,False,3
SMALL,B,CADENCE,IS,CS_VSANCHOR,0.95,3,0.7360000000000001,0.555,False,False,False,3
SMALL,B,CADENCE,IS,CS_VSBEST,0.5,3,0.743,0.555,True,True,False,0
SMALL,B,CADENCE,IS,CS_VSBEST,0.6,3,0.743,0.555,True,False,True,1
SMALL,B,CADENCE,IS,CS_VSBEST,0.7,3,0.743,0.555,True,False,True,1
SMALL,B,CADENCE,IS,CS_VSBEST,0.8,3,0.743,0.555,False,False,False,1
SMALL,B,CADENCE,IS,CS_VSBEST,0.9,3,0.743,0.555,False,False,False,3
SMALL,B,CADENCE,IS,CS_VSBEST,0.95,3,0.743,0.555,False,False,False,3
