panel,book,grid,gridkind,n_phases,i,j,sep,sep_lin,TE_pp,dCAGR_pp
SMALL,TOP10,K63,K,63,50,59,9,9,13.065667936616702,3.779895618759088
SMALL,TOP10,K63,K,63,50,60,10,10,13.338831454983852,2.876927118200978
SMALL,TOP10,K63,K,63,50,61,11,11,13.548742750515427,0.2680396512049432
SMALL,TOP10,K63,K,63,50,62,12,12,14.041647055800244,2.445572351380809
SMALL,TOP10,K63,K,63,51,52,1,1,7.26211381018477,2.028340544906937
SMALL,TOP10,K63,K,63,51,53,2,2,9.212526236136572,2.4816704492476083
SMALL,TOP10,K63,K,63,51,54,3,3,9.952840456548769,1.544703178189577
SMALL,TOP10,K63,K,63,51,55,4,4,10.715946508317757,0.40356552981670735
SMALL,TOP10,K63,K,63,51,56,5,5,11.585578572101538,0.5947687462176221
SMALL,TOP10,K63,K,63,51,57,6,6,11.607596361003154,2.0767013874885887
SMALL,TOP10,K63,K,63,51,58,7,7,12.166043496545893,0.7399381476602906
SMALL,TOP10,K63,K,63,51,59,8,8,12.70415255300116,0.18757420822235193
SMALL,TOP10,K63,K,63,51,60,9,9,13.025338662124518,1.090542708780462
SMALL,TOP10,K63,K,63,51,61,10,10,13.276399847714703,3.699430175776497
SMALL,TOP10,K63,K,63,51,62,11,11,13.785706003113397,6.413042178362249
SMALL,TOP10,K63,K,63,52,53,1,1,7.8435192843903225,4.510010994154545
SMALL,TOP10,K63,K,63,52,54,2,2,9.029350832291069,3.573043723096514
SMALL,TOP10,K63,K,63,52,55,3,3,9.904570257175106,1.6247750150902296
SMALL,TOP10,K63,K,63,52,56,4,4,11.027783221639801,2.623109291124559
SMALL,TOP10,K63,K,63,52,57,5,5,11.15589957335338,4.105041932395526
SMALL,TOP10,K63,K,63,52,58,6,6,11.805314153354207,2.7682786925672276
SMALL,TOP10,K63,K,63,52,59,7,7,12.353897516040607,2.215914753129289
SMALL,TOP10,K63,K,63,52,60,8,8,12.692846911557218,3.118883253687399
SMALL,TOP10,K63,K,63,52,61,9,9,13.139920744136676,5.727770720683434
SMALL,TOP10,K63,K,63,52,62,10,10,13.51609591523631,8.441382723269186
SMALL,TOP10,K63,K,63,53,54,1,1,7.237355254872317,0.9369672710580312
SMALL,TOP10,K63,K,63,53,55,2,2,8.331145497806157,2.8852359790643156
SMALL,TOP10,K63,K,63,53,56,3,3,9.641467168777694,1.8869017030299862
SMALL,TOP10,K63,K,63,53,57,4,4,10.180403894475203,0.4049690617590196
SMALL,TOP10,K63,K,63,53,58,5,5,11.233823249247662,1.7417323015873176
SMALL,TOP10,K63,K,63,53,59,6,6,12.04995884033714,2.2940962410252563
SMALL,TOP10,K63,K,63,53,60,7,7,12.486607322659884,1.3911277404671463
SMALL,TOP10,K63,K,63,53,61,8,8,12.812116975135227,1.2177597265288886
SMALL,TOP10,K63,K,63,53,62,9,9,13.001636979755284,3.931371729114641
SMALL,TOP10,K63,K,63,54,55,1,1,6.347726119712009,1.9482687080062844
SMALL,TOP10,K63,K,63,54,56,2,2,8.292843613071303,0.9499344319719549
SMALL,TOP10,K63,K,63,54,57,3,3,9.429171101934898,0.5319982092990116
SMALL,TOP10,K63,K,63,54,58,4,4,10.10227106362607,0.8047650305292864
SMALL,TOP10,K63,K,63,54,59,5,5,10.880205446546569,1.357128969967225
SMALL,TOP10,K63,K,63,54,60,6,6,11.340010237797864,0.45416046940911503
SMALL,TOP10,K63,K,63,54,61,7,7,11.81468868993037,2.15472699758692
SMALL,TOP10,K63,K,63,54,62,8,8,12.206922593033328,4.868339000172672
SMALL,TOP10,K63,K,63,55,56,1,1,6.376219450340169,0.9983342760343294
SMALL,TOP10,K63,K,63,55,57,2,2,7.86211978525366,2.480266917305296
SMALL,TOP10,K63,K,63,55,58,3,3,9.062596862237672,1.143503677476998
SMALL,TOP10,K63,K,63,55,59,4,4,10.391773012061458,0.5911397380390593
SMALL,TOP10,K63,K,63,55,60,5,5,11.065925722359992,1.4941082385971693
SMALL,TOP10,K63,K,63,55,61,6,6,11.435204115830926,4.102995705593204
SMALL,TOP10,K63,K,63,55,62,7,7,11.9644157394361,6.816607708178957
SMALL,TOP10,K63,K,63,56,57,1,1,6.376476379038329,1.4819326412709666
SMALL,TOP10,K63,K,63,56,58,2,2,8.052984801829325,0.14516940144266854
SMALL,TOP10,K63,K,63,56,59,3,3,9.47221298209446,0.40719453799527017
SMALL,TOP10,K63,K,63,56,60,4,4,10.38437753238093,0.4957739625628399
SMALL,TOP10,K63,K,63,56,61,5,5,10.932714913021655,3.104661429558875
SMALL,TOP10,K63,K,63,56,62,6,6,11.463879144210615,5.818273432144627
SMALL,TOP10,K63,K,63,57,58,1,1,6.6344971222813856,1.336763239828298
SMALL,TOP10,K63,K,63,57,59,2,2,8.721245812112487,1.8891271792662367
SMALL,TOP10,K63,K,63,57,60,3,3,9.454375897423802,0.9861586787081267
SMALL,TOP10,K63,K,63,57,61,4,4,10.319673933917278,1.6227287882879082
SMALL,TOP10,K63,K,63,57,62,5,5,10.913500909076504,4.336340790873661
SMALL,TOP10,K63,K,63,58,59,1,1,7.100436505972206,0.5523639394379387
SMALL,TOP10,K63,K,63,58,60,2,2,8.592520085430484,0.35060456112017135
SMALL,TOP10,K63,K,63,58,61,3,3,9.64637143378221,2.9594920281162063
SMALL,TOP10,K63,K,63,58,62,4,4,10.363516380923619,5.673104030701959
SMALL,TOP10,K63,K,63,59,60,1,1,7.987588176576894,0.9029685005581101
SMALL,TOP10,K63,K,63,59,61,2,2,9.457743846943547,3.511855967554145
SMALL,TOP10,K63,K,63,59,62,3,3,10.422786908349162,6.225467970139897
SMALL,TOP10,K63,K,63,60,61,1,1,7.52671415963782,2.608887466996035
SMALL,TOP10,K63,K,63,60,62,2,2,8.811037232016568,5.322499469581787
SMALL,TOP10,K63,K,63,61,62,1,1,6.932718058215364,2.7136120025857524
SMALL,TOP20,K63,K,63,0,1,1,1,5.380362119953027,2.3190835168975132
SMALL,TOP20,K63,K,63,0,2,2,2,5.843414289216984,1.800955317882913
SMALL,TOP20,K63,K,63,0,3,3,3,6.37272652372316,0.9876214364729075
SMALL,TOP20,K63,K,63,0,4,4,4,6.629283189756974,0.09747247619842359
SMALL,TOP20,K63,K,63,0,5,5,5,7.187203489478524,1.287994181040597
SMALL,TOP20,K63,K,63,0,6,6,6,7.667192732774504,1.5193717159643239
SMALL,TOP20,K63,K,63,0,7,7,7,8.027298774638982,1.2868951222076097
SMALL,TOP20,K63,K,63,0,8,8,8,8.452748126370025,0.883115620373065
SMALL,TOP20,K63,K,63,0,9,9,9,8.692546119529936,1.0160760341071828
SMALL,TOP20,K63,K,63,0,10,10,10,8.553484201423526,1.434812189974699
SMALL,TOP20,K63,K,63,0,11,11,11,8.995946505724147,1.611956315245866
SMALL,TOP20,K63,K,63,0,12,12,12,9.268259994646751,2.890343182223254
SMALL,TOP20,K63,K,63,0,13,13,13,9.48080147246114,4.065973583039417
SMALL,TOP20,K63,K,63,0,14,14,14,9.960685021234656,4.663469062612947
SMALL,TOP20,K63,K,63,0,15,15,15,10.09961620414565,4.079405358230326
SMALL,TOP20,K63,K,63,0,16,16,16,10.366417243006353,7.795627534732752
SMALL,TOP20,K63,K,63,0,17,17,17,10.585127290009979,5.805409135734752
SMALL,TOP20,K63,K,63,0,18,18,18,10.737361191442675,7.544201773143033
SMALL,TOP20,K63,K,63,0,19,19,19,10.470647414265994,7.176589490913155
SMALL,TOP20,K63,K,63,0,20,20,20,10.66948666769639,8.531892017982766
SMALL,TOP20,K63,K,63,0,21,21,21,10.95231011066608,8.159016921451245
SMALL,TOP20,K63,K,63,0,22,22,22,10.805729176977257,7.7263404372164945
SMALL,TOP20,K63,K,63,0,23,23,23,10.750761383872847,7.537768980958814
SMALL,TOP20,K63,K,63,0,24,24,24,10.797493260557577,5.1661222613980975
SMALL,TOP20,K63,K,63,0,25,25,25,10.73572220699257,5.369031458418494
SMALL,TOP20,K63,K,63,0,26,26,26,10.90151358164954,4.9777463433925195
SMALL,TOP20,K63,K,63,0,27,27,27,10.65251512463892,7.216290505010292
SMALL,TOP20,K63,K,63,0,28,28,28,10.893678735120295,8.868008515600433
SMALL,TOP20,K63,K,63,0,29,29,29,11.021824750046463,8.794462717149344
SMALL,TOP20,K63,K,63,0,30,30,30,10.89704137022547,9.976965867031208
SMALL,TOP20,K63,K,63,0,31,31,31,11.128606473078836,8.599998235161465
SMALL,TOP20,K63,K,63,0,32,31,32,11.235052421213707,8.408664648711618
SMALL,TOP20,K63,K,63,0,33,30,33,11.354195304205303,9.074987106222343
SMALL,TOP20,K63,K,63,0,34,29,34,11.347514010098477,9.263877771493823
SMALL,TOP20,K63,K,63,0,35,28,35,10.907431754867163,6.105658971113105
SMALL,TOP20,K63,K,63,0,36,27,36,10.839789362808538,3.52391700917567
SMALL,TOP20,K63,K,63,0,37,26,37,10.51975622363604,3.4240775025287107
SMALL,TOP20,K63,K,63,0,38,25,38,10.540017207473579,4.682057971181974
SMALL,TOP20,K63,K,63,0,39,24,39,10.524000680830033,5.782608883593765
SMALL,TOP20,K63,K,63,0,40,23,40,10.53434855324004,6.66113511745543
SMALL,TOP20,K63,K,63,0,41,22,41,11.044993795003549,7.9244302887954134
SMALL,TOP20,K63,K,63,0,42,21,42,9.95667836835869,3.7785274156628024
SMALL,TOP20,K63,K,63,0,43,20,43,10.145167932662478,3.604637594432236
SMALL,TOP20,K63,K,63,0,44,19,44,10.02521840536706,1.5647219726565131
SMALL,TOP20,K63,K,63,0,45,18,45,9.767932791720593,2.7330526697548096
SMALL,TOP20,K63,K,63,0,46,17,46,10.021918507309707,2.283579723234408
SMALL,TOP20,K63,K,63,0,47,16,47,9.932197559513021,2.590557978168362
SMALL,TOP20,K63,K,63,0,48,15,48,9.56281128614117,1.4285100422450903
SMALL,TOP20,K63,K,63,0,49,14,49,9.522932675968832,3.112574026198045
SMALL,TOP20,K63,K,63,0,50,13,50,9.339389721932918,1.2514977970645491
SMALL,TOP20,K63,K,63,0,51,12,51,9.02975652827273,0.5703023576400845
SMALL,TOP20,K63,K,63,0,52,11,52,8.865697855732973,1.6557438793550538
SMALL,TOP20,K63,K,63,0,53,10,53,8.384626166232376,0.3256033087974064
SMALL,TOP20,K63,K,63,0,54,9,54,8.211529483905512,2.8014263317375443
SMALL,TOP20,K63,K,63,0,55,8,55,8.203820405075001,1.837715520989236
SMALL,TOP20,K63,K,63,0,56,7,56,7.7631081343041215,1.6095766740445994
SMALL,TOP20,K63,K,63,0,57,6,57,7.340477418927856,1.9536342446687227
SMALL,TOP20,K63,K,63,0,58,5,58,7.300536200232918,0.8658003610317211
SMALL,TOP20,K63,K,63,0,59,4,59,7.037056552589018,0.4089047495576592
SMALL,TOP20,K63,K,63,0,60,3,60,6.415461015188482,1.219979935990101
SMALL,TOP20,K63,K,63,0,61,2,61,5.86479358782151,0.7657532890240848
SMALL,TOP20,K63,K,63,0,62,1,62,4.908647196649272,1.511070451285601
SMALL,TOP20,K63,K,63,1,2,1,1,4.365977563457734,0.5181281990146003
SMALL,TOP20,K63,K,63,1,3,2,2,5.479342096259457,1.3314620804246058
SMALL,TOP20,K63,K,63,1,4,3,3,6.02484340085789,2.416555993095937
SMALL,TOP20,K63,K,63,1,5,4,4,6.768779509409175,1.0310893358569162
SMALL,TOP20,K63,K,63,1,6,5,5,7.153685563493598,0.7997118009331894
SMALL,TOP20,K63,K,63,1,7,6,6,7.68626750505432,3.605978639105123
SMALL,TOP20,K63,K,63,1,8,7,7,8.177016204470917,3.2021991372705783
SMALL,TOP20,K63,K,63,1,9,8,8,8.403137502882064,1.3030074827903304
SMALL,TOP20,K63,K,63,1,10,9,9,8.375864885014892,0.8842713269228142
SMALL,TOP20,K63,K,63,1,11,10,10,8.728843111422119,0.7071272016516472
SMALL,TOP20,K63,K,63,1,12,11,11,9.056138379558409,0.5712596653257407
SMALL,TOP20,K63,K,63,1,13,12,12,9.13286046193468,1.746890066141904
SMALL,TOP20,K63,K,63,1,14,13,13,9.614838758759571,2.3443855457154337
SMALL,TOP20,K63,K,63,1,15,14,14,9.795396421870779,1.7603218413328126
SMALL,TOP20,K63,K,63,1,16,15,15,10.221119073152341,5.476544017835239
SMALL,TOP20,K63,K,63,1,17,16,16,10.709232651169492,3.486325618837239
SMALL,TOP20,K63,K,63,1,18,17,17,10.770164846446608,5.22511825624552
SMALL,TOP20,K63,K,63,1,19,18,18,10.552538240929653,4.857505974015642
SMALL,TOP20,K63,K,63,1,20,19,19,10.779379828788473,6.212808501085253
SMALL,TOP20,K63,K,63,1,21,20,20,10.847333584273548,5.839933404553732
SMALL,TOP20,K63,K,63,1,22,21,21,10.861249945982088,5.407256920318981
SMALL,TOP20,K63,K,63,1,23,22,22,10.63797987985271,5.218685464061301
SMALL,TOP20,K63,K,63,1,24,23,23,10.735376662769951,2.8470387445005843
SMALL,TOP20,K63,K,63,1,25,24,24,10.663132979125017,3.0499479415209807
SMALL,TOP20,K63,K,63,1,26,25,25,10.812705626090008,2.6586628264950063
SMALL,TOP20,K63,K,63,1,27,26,26,10.533873393297727,4.897206988112779
SMALL,TOP20,K63,K,63,1,28,27,27,10.840952277388373,6.54892499870292
SMALL,TOP20,K63,K,63,1,29,28,28,10.969305735033243,6.4753792002518304
SMALL,TOP20,K63,K,63,1,30,29,29,10.923792255384832,7.657882350133694
SMALL,TOP20,K63,K,63,1,31,30,30,11.12652961470714,6.2809147182639515
SMALL,TOP20,K63,K,63,1,32,31,31,11.121604689749663,6.089581131814104
SMALL,TOP20,K63,K,63,1,33,31,32,11.266395199587336,6.75590358932483
SMALL,TOP20,K63,K,63,1,34,30,33,11.433671342242484,6.944794254596309
SMALL,TOP20,K63,K,63,1,35,29,34,10.941719581670151,3.7865754542155914
SMALL,TOP20,K63,K,63,1,36,28,35,10.815187672277368,1.2048334922781567
SMALL,TOP20,K63,K,63,1,37,27,36,10.536537706170613,1.1049939856311974
SMALL,TOP20,K63,K,63,1,38,26,37,10.562441423994096,2.362974454284461
SMALL,TOP20,K63,K,63,1,39,25,38,10.628619781643351,3.4635253666962518
SMALL,TOP20,K63,K,63,1,40,24,39,10.65674656648241,4.342051600557917
SMALL,TOP20,K63,K,63,1,41,23,40,11.463103149719025,5.6053467718979
SMALL,TOP20,K63,K,63,1,42,22,41,10.25504858578468,1.4594438987652891
SMALL,TOP20,K63,K,63,1,43,21,42,10.46443373010088,1.285554077534723
SMALL,TOP20,K63,K,63,1,44,20,43,10.449002533692473,0.7543615442410001
SMALL,TOP20,K63,K,63,1,45,19,44,10.353552502615464,0.4139691528572964
SMALL,TOP20,K63,K,63,1,46,18,45,10.377336315429735,0.0355037936631053
SMALL,TOP20,K63,K,63,1,47,17,46,10.265742368455372,0.2714744612708486
SMALL,TOP20,K63,K,63,1,48,16,47,9.956018153662617,0.890573474652423
SMALL,TOP20,K63,K,63,1,49,15,48,9.880517020016914,0.7934905093005318
SMALL,TOP20,K63,K,63,1,50,14,49,9.780350456632053,1.0675857198329641
SMALL,TOP20,K63,K,63,1,51,13,50,9.403409898310466,2.8893858745375978
SMALL,TOP20,K63,K,63,1,52,12,51,9.225174420891978,3.974827396252567
SMALL,TOP20,K63,K,63,1,53,11,52,8.927772209063459,2.6446868256949196
SMALL,TOP20,K63,K,63,1,54,10,53,8.570690800769858,5.1205098486350575
SMALL,TOP20,K63,K,63,1,55,9,54,8.597552432694336,4.156799037886749
SMALL,TOP20,K63,K,63,1,56,8,55,8.114938293817998,3.9286601909421126
SMALL,TOP20,K63,K,63,1,57,7,56,7.75890037823177,4.272717761566236
SMALL,TOP20,K63,K,63,1,58,6,57,7.558143788845478,3.1848838779292343
SMALL,TOP20,K63,K,63,1,59,5,58,7.302119453624803,2.7279882664551725
SMALL,TOP20,K63,K,63,1,60,4,59,6.823813871022587,3.539063452887614
SMALL,TOP20,K63,K,63,1,61,3,60,6.2445286801808795,1.5533302278734284
SMALL,TOP20,K63,K,63,1,62,2,61,6.171558034089977,0.8080130656119122
SMALL,TOP20,K63,K,63,2,3,1,1,4.192322550092929,0.8133338814100055
SMALL,TOP20,K63,K,63,2,4,2,2,5.403657019884815,1.8984277940813366
SMALL,TOP20,K63,K,63,2,5,3,3,6.146241608496589,0.5129611368423159
SMALL,TOP20,K63,K,63,2,6,4,4,6.45079528870476,0.2815836019185891
SMALL,TOP20,K63,K,63,2,7,5,5,7.112244894659739,3.0878504400905227
SMALL,TOP20,K63,K,63,2,8,6,6,7.831844185646103,2.684070938255978
SMALL,TOP20,K63,K,63,2,9,7,7,8.17223434901795,0.7848792837757301
SMALL,TOP20,K63,K,63,2,10,8,8,8.144793271058289,0.3661431279082139
SMALL,TOP20,K63,K,63,2,11,9,9,8.500358356092281,0.18899900263704694
SMALL,TOP20,K63,K,63,2,12,10,10,8.831592969959686,1.089387864340341
SMALL,TOP20,K63,K,63,2,13,11,11,9.179127886273987,2.2650182651565043
SMALL,TOP20,K63,K,63,2,14,12,12,9.6610136942444,2.862513744730034
SMALL,TOP20,K63,K,63,2,15,13,13,9.836570662486714,2.278450040347413
SMALL,TOP20,K63,K,63,2,16,14,14,10.243757891725439,5.994672216849839
SMALL,TOP20,K63,K,63,2,17,15,15,10.697167053866332,4.004453817851839
SMALL,TOP20,K63,K,63,2,18,16,16,10.764728817840558,5.74324645526012
SMALL,TOP20,K63,K,63,2,19,17,17,10.422133234142992,5.375634173030242
SMALL,TOP20,K63,K,63,2,20,18,18,10.771592792885341,6.7309367000998535
SMALL,TOP20,K63,K,63,2,21,19,19,10.836187911425748,6.358061603568332
SMALL,TOP20,K63,K,63,2,22,20,20,10.915500244444866,5.925385119333582
SMALL,TOP20,K63,K,63,2,23,21,21,10.727340722076304,5.7368136630759015
SMALL,TOP20,K63,K,63,2,24,22,22,10.75340638837018,3.3651669435151845
SMALL,TOP20,K63,K,63,2,25,23,23,10.670148285008583,3.568076140535581
SMALL,TOP20,K63,K,63,2,26,24,24,10.854319482540472,3.1767910255096066
SMALL,TOP20,K63,K,63,2,27,25,25,10.471910397859753,5.415335187127379
SMALL,TOP20,K63,K,63,2,28,26,26,10.790230115125624,7.06705319771752
SMALL,TOP20,K63,K,63,2,29,27,27,11.015437041518307,6.993507399266431
SMALL,TOP20,K63,K,63,2,30,28,28,10.976799094441718,8.176010549148295
SMALL,TOP20,K63,K,63,2,31,29,29,11.139545151483011,6.799042917278552
SMALL,TOP20,K63,K,63,2,32,30,30,11.193154681759795,6.607709330828705
SMALL,TOP20,K63,K,63,2,33,31,31,11.26138588006681,7.27403178833943
SMALL,TOP20,K63,K,63,2,34,31,32,11.398087125111477,7.46292245361091
SMALL,TOP20,K63,K,63,2,35,30,33,10.946318989623407,4.304703653230192
SMALL,TOP20,K63,K,63,2,36,29,34,10.834904732757662,1.722961691292757
SMALL,TOP20,K63,K,63,2,37,28,35,10.53002744270541,1.6231221846457977
SMALL,TOP20,K63,K,63,2,38,27,36,10.584407960844038,2.8811026532990613
SMALL,TOP20,K63,K,63,2,39,26,37,10.592686449219906,3.981653565710852
SMALL,TOP20,K63,K,63,2,40,25,38,10.670331005408665,4.860179799572517
SMALL,TOP20,K63,K,63,2,41,24,39,11.516475296461204,6.1234749709125005
SMALL,TOP20,K63,K,63,2,42,23,40,10.476723400148673,1.9775720977798894
SMALL,TOP20,K63,K,63,2,43,22,41,10.72101208004873,1.8036822765493232
SMALL,TOP20,K63,K,63,2,44,21,42,10.764930485700997,0.23623334522639983
SMALL,TOP20,K63,K,63,2,45,20,43,10.62428696099455,0.9320973518718967
SMALL,TOP20,K63,K,63,2,46,19,44,10.779926469854042,0.482624405351495
SMALL,TOP20,K63,K,63,2,47,18,45,10.653617689104854,0.7896026602854489
SMALL,TOP20,K63,K,63,2,48,17,46,10.356622918269634,0.3724452756378227
SMALL,TOP20,K63,K,63,2,49,16,47,10.299565808895526,1.311618708315132
SMALL,TOP20,K63,K,63,2,50,15,48,10.176730863909233,0.5494575208183639
SMALL,TOP20,K63,K,63,2,51,14,49,9.800192407909288,2.3712576755229975
SMALL,TOP20,K63,K,63,2,52,13,50,9.678705731009263,3.456699197237967
SMALL,TOP20,K63,K,63,2,53,12,51,9.444607119371463,2.1265586266803194
SMALL,TOP20,K63,K,63,2,54,11,52,9.228933999851922,4.602381649620457
SMALL,TOP20,K63,K,63,2,55,10,53,9.17366627161619,3.638670838872149
SMALL,TOP20,K63,K,63,2,56,9,54,8.576664633976701,3.4105319919275123
SMALL,TOP20,K63,K,63,2,57,8,55,8.289924057247974,3.7545895625516357
SMALL,TOP20,K63,K,63,2,58,7,56,8.093639952176257,2.666755678914634
SMALL,TOP20,K63,K,63,2,59,6,57,7.956463934281712,2.209860067440572
SMALL,TOP20,K63,K,63,2,60,5,58,7.416279591917732,3.020935253873014
SMALL,TOP20,K63,K,63,2,61,4,59,7.041970071802661,1.0352020288588282
SMALL,TOP20,K63,K,63,2,62,3,60,6.549670640176519,0.28988486659731194
SMALL,TOP20,K63,K,63,3,4,1,1,4.644476049869702,1.085093912671331
SMALL,TOP20,K63,K,63,3,5,2,2,5.7894130230352205,0.3003727445676896
SMALL,TOP20,K63,K,63,3,6,3,3,6.274878119102979,0.5317502794914164
SMALL,TOP20,K63,K,63,3,7,4,4,6.790100016862087,2.274516558680517
SMALL,TOP20,K63,K,63,3,8,5,5,7.4057027337025305,1.8707370568459725
SMALL,TOP20,K63,K,63,3,9,6,6,7.74248540271589,0.02845459763427538
SMALL,TOP20,K63,K,63,3,10,7,7,7.774383273760027,0.4471907535017916
SMALL,TOP20,K63,K,63,3,11,8,8,8.154973685274873,0.6243348787729586
SMALL,TOP20,K63,K,63,3,12,9,9,8.485326084744896,1.9027217457503465
SMALL,TOP20,K63,K,63,3,13,10,10,8.766223897135674,3.07835214656651
SMALL,TOP20,K63,K,63,3,14,11,11,9.293371130355546,3.6758476261400395
SMALL,TOP20,K63,K,63,3,15,12,12,9.593503796866521,3.0917839217574183
SMALL,TOP20,K63,K,63,3,16,13,13,9.993851951717387,6.8080060982598445
SMALL,TOP20,K63,K,63,3,17,14,14,10.484799363160855,4.817787699261845
SMALL,TOP20,K63,K,63,3,18,15,15,10.5611919642764,6.556580336670126
SMALL,TOP20,K63,K,63,3,19,16,16,10.360267557495929,6.188968054440248
SMALL,TOP20,K63,K,63,3,20,17,17,10.672626039044413,7.544270581509859
SMALL,TOP20,K63,K,63,3,21,18,18,10.750094350158262,7.171395484978338
SMALL,TOP20,K63,K,63,3,22,19,19,10.820800669778542,6.738719000743587
SMALL,TOP20,K63,K,63,3,23,20,20,10.653211649845767,6.550147544485907
SMALL,TOP20,K63,K,63,3,24,21,21,10.72941087211606,4.17850082492519
SMALL,TOP20,K63,K,63,3,25,22,22,10.646318461455865,4.3814100219455865
SMALL,TOP20,K63,K,63,3,26,23,23,10.836202958913711,3.990124906919612
SMALL,TOP20,K63,K,63,3,27,24,24,10.432740467541588,6.228669068537385
SMALL,TOP20,K63,K,63,3,28,25,25,10.665745308940773,7.880387079127526
SMALL,TOP20,K63,K,63,3,29,26,26,10.867105753201214,7.806841280676436
SMALL,TOP20,K63,K,63,3,30,27,27,10.848365861840081,8.989344430558301
SMALL,TOP20,K63,K,63,3,31,28,28,11.021997832060409,7.612376798688557
SMALL,TOP20,K63,K,63,3,32,29,29,11.189372430180395,7.42104321223871
SMALL,TOP20,K63,K,63,3,33,30,30,11.277621705669421,8.087365669749435
SMALL,TOP20,K63,K,63,3,34,31,31,11.28293392321185,8.276256335020914
SMALL,TOP20,K63,K,63,3,35,31,32,10.823600922959574,5.118037534640197
SMALL,TOP20,K63,K,63,3,36,30,33,10.691880744953163,2.5362955727027625
SMALL,TOP20,K63,K,63,3,37,29,34,10.329346863034182,2.4364560660558032
SMALL,TOP20,K63,K,63,3,38,28,35,10.329613861924253,3.694436534709067
SMALL,TOP20,K63,K,63,3,39,27,36,10.388203010480124,4.794987447120858
SMALL,TOP20,K63,K,63,3,40,26,37,10.517634413473937,5.673513680982523
SMALL,TOP20,K63,K,63,3,41,25,38,11.352865159374616,6.936808852322506
SMALL,TOP20,K63,K,63,3,42,24,39,10.269329154649927,2.790905979189895
SMALL,TOP20,K63,K,63,3,43,23,40,10.589114191338963,2.6170161579593287
SMALL,TOP20,K63,K,63,3,44,22,41,10.633458028377888,0.5771005361836057
SMALL,TOP20,K63,K,63,3,45,21,42,10.593244034026739,1.7454312332819022
SMALL,TOP20,K63,K,63,3,46,20,43,10.731528974151567,1.2959582867615005
SMALL,TOP20,K63,K,63,3,47,19,44,10.583137642220063,1.6029365416954544
SMALL,TOP20,K63,K,63,3,48,18,45,10.25058677123943,0.4408886057721828
SMALL,TOP20,K63,K,63,3,49,17,46,10.220153994904498,2.1249525897251376
SMALL,TOP20,K63,K,63,3,50,16,47,10.107060350076964,0.26387636059164166
SMALL,TOP20,K63,K,63,3,51,15,48,9.740209972665873,1.557923794112992
SMALL,TOP20,K63,K,63,3,52,14,49,9.597638102053553,2.6433653158279613
SMALL,TOP20,K63,K,63,3,53,13,50,9.424298113653904,1.3132247452703139
SMALL,TOP20,K63,K,63,3,54,12,51,9.253239029960184,3.7890477682104517
SMALL,TOP20,K63,K,63,3,55,11,52,9.154499544245141,2.8253369574621434
SMALL,TOP20,K63,K,63,3,56,10,53,8.591932517120458,2.597198110517507
SMALL,TOP20,K63,K,63,3,57,9,54,8.322036748327983,2.94125568114163
SMALL,TOP20,K63,K,63,3,58,8,55,8.313047096261945,1.8534217975046285
SMALL,TOP20,K63,K,63,3,59,7,56,8.122610333726058,1.3965261860305667
SMALL,TOP20,K63,K,63,3,60,6,57,7.6150937214913945,2.2076013724630084
SMALL,TOP20,K63,K,63,3,61,5,58,7.402524182283629,0.22186814744882266
SMALL,TOP20,K63,K,63,3,62,4,59,6.942926416603153,0.5234490148126936
SMALL,TOP20,K63,K,63,4,5,1,1,4.271439951708113,1.3854666572390206
SMALL,TOP20,K63,K,63,4,6,2,2,5.306047921712862,1.6168441921627474
SMALL,TOP20,K63,K,63,4,7,3,3,6.122602115373594,1.1894226460091861
SMALL,TOP20,K63,K,63,4,8,4,4,6.747240063580927,0.7856431441746414
SMALL,TOP20,K63,K,63,4,9,5,5,7.180139509719792,1.1135485103056064
SMALL,TOP20,K63,K,63,4,10,6,6,7.236415520438631,1.5322846661731226
SMALL,TOP20,K63,K,63,4,11,7,7,7.575979066234686,1.7094287914442896
