panel,book,cut,stat,pre,post,D,k,n,p,sd,t,sign,claimset,sign_nat,p_nat,D_nat,reversed,both_sig,pathology
B136,EWALL075,2015-01-01,EXSH,0.24160143788849564,0.222340958601849,-0.019260479286646648,1503,4443,0.843,0.0894805285785537,-0.21524771469960802,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2015-01-01,CAGR,0.16727397104877692,0.12743183152198384,-0.03984213952679308,1503,4443,0.524,0.06333959652159293,-0.6290242078383086,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,2015-01-01,MaxDD,-0.1532802479138509,-0.25371340295019534,-0.10043315503634445,1503,4443,0.2755,0.0842828681723176,-1.191620043482708,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2016-01-01,SH,1.1401175835513688,1.1009886124692563,-0.03912897108211255,1755,4443,0.9445,0.4766754731953136,-0.08208723394098315,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
B136,EWALL075,2016-01-01,EXSH,0.24102667873660133,0.22320615744482197,-0.017820521291779357,1755,4443,0.8525,0.08957561868023924,-0.19894388176534739,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2016-01-01,CAGR,0.1474416994787075,0.13641070205389855,-0.011030997424808953,1755,4443,0.8535,0.06133106978131419,-0.1798598567437638,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,2016-01-01,MaxDD,-0.1532802479138509,-0.25371340295019534,-0.10043315503634445,1755,4443,0.3275,0.08419171260395357,-1.1929102275041283,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2017-01-01,SH,1.146142565519665,1.0924997613066698,-0.053642804212995276,2007,4443,0.898,0.47029813575145296,-0.11406127333948197,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
B136,EWALL075,2017-01-01,EXSH,0.24725306303062644,0.2155919101452337,-0.03166115288539273,2007,4443,0.711,0.09339953694388647,-0.3389861868845714,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2017-01-01,CAGR,0.14428286196498386,0.13785706140048912,-0.006425800564494738,2007,4443,0.9255,0.059376488564733335,-0.10822129633835138,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,2017-01-01,MaxDD,-0.1532802479138509,-0.2537134029501954,-0.1004331550363445,2007,4443,0.3375,0.08565277427002901,-1.172561611603132,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2018-01-01,SH,1.2438679846877796,1.001022576723925,-0.24284540796385468,2258,4443,0.619,0.47342999364555866,-0.5129489285076115,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
B136,EWALL075,2018-01-01,EXSH,0.2685865582470076,0.1889182247702258,-0.07966833347678182,2258,4443,0.3775,0.09073575993813189,-0.8780257478540281,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2018-01-01,CAGR,0.15055196831504863,0.13071887284481148,-0.01983309547023715,2258,4443,0.7505,0.059696332146901974,-0.3322330662029864,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,2018-01-01,MaxDD,-0.1532802479138509,-0.25371340295019534,-0.10043315503634445,2258,4443,0.2795,0.08623828069525773,-1.1646006185031388,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2019-01-01,SH,1.1265039102168481,1.108994035465788,-0.01750987475106025,2509,4443,0.9765,0.4978459006681491,-0.03517127433922946,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
B136,EWALL075,2019-01-01,EXSH,0.27251088467329654,0.18117642265641443,-0.09133446201688211,2509,4443,0.3615,0.09956493847216609,-0.9173355944212745,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2019-01-01,CAGR,0.1348714288758527,0.1484338898537535,0.013562460977900787,2509,4443,0.829,0.06208275043984279,0.2184577983709436,1,CONTROL,-1,0.7645,-0.01949928558528613,True,False,False
B136,EWALL075,2019-01-01,MaxDD,-0.1532802479138509,-0.2537134029501953,-0.1004331550363444,2509,4443,0.3535,0.08807649894595923,-1.1402945875263137,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,EWALL075,2020-01-01,SH,1.2170943683228128,0.9874463734941618,-0.22964799482865106,2761,4443,0.648,0.48751350673011923,-0.4710597586699911,-1,CONTROL,-1,0.657,-0.22630685331107103,False,False,False
B136,EWALL075,2020-01-01,EXSH,0.26707330714671307,0.17264218174168822,-0.09443112540502485,2761,4443,0.352,0.10364321156072749,-0.9111173224277692,-1,CONTROL,-1,0.3265,-0.09265755655616914,False,False,False
B136,EWALL075,2020-01-01,CAGR,0.1441625506476594,0.13518416963499966,-0.008978381012659742,2761,4443,0.882,0.06349161872212479,-0.14141049154777754,-1,CONTROL,-1,0.7645,-0.01949928558528613,False,False,False
B136,EWALL075,2020-01-01,MaxDD,-0.1532802479138509,-0.2537134029501953,-0.1004331550363444,2761,4443,0.3465,0.08869720229374575,-1.1323148018100022,-1,CONTROL,-1,0.29,-0.10043315503634445,False,False,False
B136,SPYBH,CALMID,SH,0.9568613333308557,0.8286540124613212,-0.12820732086953446,2225,4443,0.7695,0.44001408136809605,-0.29137094992712737,-1,CONTROL,-1,0.793,-0.1336492967549019,False,False,False
B136,SPYBH,CALMID,EXSH,0.0,0.0,0.0,2225,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,CALMID,CAGR,0.15446586497354214,0.14879996498254566,-0.005665899990996481,2225,4443,0.9455,0.08266616871504225,-0.06853952564957196,-1,CONTROL,-1,0.942,-0.007015259774749039,False,False,False
B136,SPYBH,CALMID,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,2225,4443,0.3295,0.1123770069429316,-1.0373644510124747,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2013-01-01,SH,0.8108531358965088,0.918046881301492,0.10719374540498328,999,4443,0.8565,0.5382521636832529,0.19915153646844222,1,CONTROL,-1,0.793,-0.1336492967549019,True,False,False
B136,SPYBH,2013-01-01,EXSH,0.0,0.0,0.0,999,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2013-01-01,CAGR,0.15708497117959572,0.15005751186814575,-0.007027459311449963,999,4443,0.957,0.11645646262038503,-0.06034409042937774,-1,CONTROL,-1,0.942,-0.007015259774749039,False,False,False
B136,SPYBH,2013-01-01,MaxDD,-0.2205836209601508,-0.3371595330739302,-0.1165759121137794,999,4443,0.3715,0.1172167529179271,-0.9945328565397439,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2014-01-01,SH,1.0016948644620005,0.8373505490614712,-0.1643443154005293,1251,4443,0.7505,0.49005649255876876,-0.3353578983158166,-1,CONTROL,-1,0.793,-0.1336492967549019,False,False,False
B136,SPYBH,2014-01-01,EXSH,0.0,0.0,0.0,1251,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2014-01-01,CAGR,0.18876190605294843,0.1374011023943438,-0.051360803658604626,1251,4443,0.607,0.09874335937205214,-0.5201443822169731,-1,CONTROL,-1,0.942,-0.007015259774749039,False,False,False
B136,SPYBH,2014-01-01,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,1251,4443,0.3045,0.11231491332868243,-1.0379379608532247,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2015-01-01,SH,1.0071061504467818,0.8228633669068321,-0.1842427835399496,1503,4443,0.7015,0.47212427163829546,-0.3902421345562635,-1,CONTROL,-1,0.793,-0.1336492967549019,False,False,False
B136,SPYBH,2015-01-01,EXSH,0.0,0.0,0.0,1503,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2015-01-01,CAGR,0.17951514589454684,0.13763588855088624,-0.0418792573436606,1503,4443,0.6425,0.09065763604123474,-0.4619495849705615,-1,CONTROL,-1,0.942,-0.007015259774749039,False,False,False
B136,SPYBH,2015-01-01,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,1503,4443,0.33,0.11516470699706546,-1.012253798524836,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2016-01-01,SH,0.8990909048147675,0.8777824550244343,-0.021308449790333195,1755,4443,0.965,0.4670829062705104,-0.04562027319833545,-1,CONTROL,-1,0.793,-0.1336492967549019,False,False,False
B136,SPYBH,2016-01-01,EXSH,0.0,0.0,0.0,1755,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2016-01-01,CAGR,0.15390645431799801,0.15015255070344657,-0.0037539036145514404,1755,4443,0.9635,0.08798950672480069,-0.04266308284114254,-1,CONTROL,-1,0.942,-0.007015259774749039,False,False,False
B136,SPYBH,2016-01-01,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,1755,4443,0.3615,0.11563278183533503,-1.008156253473062,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2017-01-01,SH,0.8988895024890386,0.8769078511614361,-0.021981651327602547,2007,4443,0.968,0.457260343860133,-0.04807250753921995,-1,CONTROL,-1,0.793,-0.1336492967549019,False,False,False
B136,SPYBH,2017-01-01,EXSH,0.0,0.0,0.0,2007,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2017-01-01,CAGR,0.14959762001989993,0.1533142725520485,0.003716652532148562,2007,4443,0.9695,0.08540959998492459,0.04351562977469252,1,CONTROL,-1,0.942,-0.007015259774749039,True,False,False
B136,SPYBH,2017-01-01,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,2007,4443,0.369,0.11695940844248574,-0.9967211160366374,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2018-01-01,SH,0.975281426440772,0.8121043519536991,-0.16317707448707286,2258,4443,0.7185,0.4616484948841978,-0.3534660597734755,-1,CONTROL,-1,0.793,-0.1336492967549019,False,False,False
B136,SPYBH,2018-01-01,EXSH,0.0,0.0,0.0,2258,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2018-01-01,CAGR,0.15700653383541396,0.14610796716693406,-0.010898566668479909,2258,4443,0.901,0.08667714600201111,-0.12573748872888635,-1,CONTROL,-1,0.942,-0.007015259774749039,False,False,False
B136,SPYBH,2018-01-01,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,2258,4443,0.341,0.11707792428074291,-0.9957121535076089,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2019-01-01,SH,0.8539930255435516,0.9278176128093735,0.07382458726582186,2509,4443,0.882,0.4750477292394381,0.15540456826099697,1,CONTROL,-1,0.793,-0.1336492967549019,True,False,False
B136,SPYBH,2019-01-01,EXSH,0.0,0.0,0.0,2509,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2019-01-01,CAGR,0.13490269597136073,0.17370756219896002,0.038804866227599294,2509,4443,0.6745,0.0896371065710331,0.43291074100934196,1,CONTROL,-1,0.942,-0.007015259774749039,True,False,False
B136,SPYBH,2019-01-01,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,2509,4443,0.397,0.11953735622757872,-0.9752257854175616,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
B136,SPYBH,2020-01-01,SH,0.9500210611760997,0.8148041917524735,-0.1352168694236262,2761,4443,0.7835,0.46804032542122453,-0.28890004146957726,-1,CONTROL,-1,0.793,-0.1336492967549019,False,False,False
B136,SPYBH,2020-01-01,EXSH,0.0,0.0,0.0,2761,4443,1.0,0.0,,0,CONTROL,0,1.0,0.0,False,False,False
B136,SPYBH,2020-01-01,CAGR,0.15004290731519246,0.15425026866601765,0.004207361350825195,2761,4443,0.9615,0.09234841160148535,0.04555965043536843,1,CONTROL,-1,0.942,-0.007015259774749039,True,False,False
B136,SPYBH,2020-01-01,MaxDD,-0.2205836209601508,-0.3371595330739301,-0.1165759121137793,2761,4443,0.3755,0.11874823686276668,-0.981706467343192,-1,CONTROL,-1,0.3295,-0.1165759121137793,False,False,False
STK20,BAND075,CALMID,SH,1.5488786001439574,1.3389113445775158,-0.20996725556644158,2226,4444,0.655,0.48707332842332307,-0.43107935358750693,-1,LIVE,-1,0.6505,-0.2182859786782172,False,False,False
STK20,BAND075,CALMID,EXSH,0.5916199391911082,0.5135391752134986,-0.07808076397760966,2226,4444,0.799,0.30213466439648395,-0.2584303397744066,-1,LIVE,-1,0.7875,-0.08304175677637937,False,False,False
STK20,BAND075,CALMID,CAGR,0.15251777062311947,0.15697220597693584,0.004454435353816372,2226,4444,0.929,0.05424519552619443,0.08211667983877709,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,CALMID,MaxDD,-0.08603947173828895,-0.15608608432963975,-0.0700466125913508,2226,4444,0.262,0.05789325783987744,-1.2099269449490542,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2013-01-01,SH,1.147411815035572,1.5046346049154788,0.35722278987990674,999,4444,0.549,0.5927423737031148,0.6026611319318769,1,LIVE,-1,0.6505,-0.2182859786782172,True,False,False
STK20,BAND075,2013-01-01,EXSH,0.3365447435298584,0.5887366189074323,0.2521918753775739,999,4444,0.5235,0.40006509199738416,0.6303771071814056,1,LIVE,-1,0.7875,-0.08304175677637937,True,False,False
STK20,BAND075,2013-01-01,CAGR,0.1138570802561985,0.16687219219805696,0.053015111941858456,999,4444,0.391,0.06317738710565371,0.8391469538491592,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,2013-01-01,MaxDD,-0.0853299735211619,-0.1560860843296399,-0.07075611080847802,999,4444,0.2825,0.05971636083181161,-1.1848697714142253,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2014-01-01,SH,1.5601539087503948,1.3834288806488728,-0.17672502810152202,1251,4444,0.733,0.5298276234668774,-0.3335519332592332,-1,LIVE,-1,0.6505,-0.2182859786782172,False,False,False
STK20,BAND075,2014-01-01,EXSH,0.5584719854399409,0.5483161805271086,-0.0101558049128323,1251,4444,0.9815,0.36055088827471343,-0.028167466072346267,-1,LIVE,-1,0.7875,-0.08304175677637937,False,False,False
STK20,BAND075,2014-01-01,CAGR,0.1581943183760142,0.15338780250197612,-0.004806515874038075,1251,4444,0.9245,0.05709450184145515,-0.08418526686484132,-1,LIVE,1,0.9515,0.003217175567337055,True,False,False
STK20,BAND075,2014-01-01,MaxDD,-0.0853299735211619,-0.1560860843296398,-0.0707561108084779,1251,4444,0.2345,0.05634524068437106,-1.2557602017326037,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2015-01-01,SH,1.4855283470861456,1.404991981665507,-0.08053636542063858,1503,4444,0.8605,0.5065710832183686,-0.15898334525723729,-1,LIVE,-1,0.6505,-0.2182859786782172,False,False,False
STK20,BAND075,2015-01-01,EXSH,0.47845653399639887,0.5844872691188815,0.10603073512248262,1503,4444,0.7515,0.33432571288713114,0.31714801176025237,1,LIVE,-1,0.7875,-0.08304175677637937,True,False,False
STK20,BAND075,2015-01-01,CAGR,0.14933318240024032,0.15751120048294018,0.008178018082699856,1503,4444,0.874,0.054634243041449634,0.14968667318215426,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,2015-01-01,MaxDD,-0.0853299735211619,-0.1560860843296398,-0.0707561108084779,1503,4444,0.252,0.054832515536463136,-1.290404244930651,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2016-01-01,SH,1.4462155899936984,1.4217826387699757,-0.024432951223722688,1755,4444,0.956,0.49436704074311993,-0.04942269449637196,-1,LIVE,-1,0.6505,-0.2182859786782172,False,False,False
STK20,BAND075,2016-01-01,EXSH,0.54714686431532,0.5465743848730449,-0.00057247944227512,1755,4444,0.9995,0.3127801614084169,-0.0018302933271001076,-1,LIVE,-1,0.7875,-0.08304175677637937,False,False,False
STK20,BAND075,2016-01-01,CAGR,0.14505104765338486,0.16110581089572779,0.016054763242342923,1755,4444,0.7695,0.05366766093202071,0.29915153676399336,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,2016-01-01,MaxDD,-0.0853299735211619,-0.1560860843296398,-0.0707561108084779,1755,4444,0.257,0.05392200336596266,-1.312193657351045,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2017-01-01,SH,1.4178921851172406,1.4423226709807877,0.024430485863547124,2007,4444,0.9615,0.4862513779726658,0.05024250206838583,1,LIVE,-1,0.6505,-0.2182859786782172,True,False,False
STK20,BAND075,2017-01-01,EXSH,0.5190295513304664,0.5681857443635194,0.049156193033053075,2007,4444,0.8745,0.3068790053605486,0.1601810230559762,1,LIVE,-1,0.7875,-0.08304175677637937,True,False,False
STK20,BAND075,2017-01-01,CAGR,0.14037920234740245,0.16670042830888818,0.026321225961485728,2007,4444,0.618,0.05344411961169267,0.49249994485318627,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,2017-01-01,MaxDD,-0.08603947173828895,-0.15608608432963972,-0.07004661259135077,2007,4444,0.3025,0.055655269666016784,-1.2585800592054515,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2018-01-01,SH,1.5383023485470624,1.3469416756302435,-0.1913606729168189,2258,4444,0.691,0.478447299455668,-0.3999618623295208,-1,LIVE,-1,0.6505,-0.2182859786782172,False,False,False
STK20,BAND075,2018-01-01,EXSH,0.5630440870381639,0.537771129410405,-0.02527295762775894,2258,4444,0.93,0.3033442757044689,-0.08331443726461134,-1,LIVE,-1,0.7875,-0.08304175677637937,False,False,False
STK20,BAND075,2018-01-01,CAGR,0.15083392937946422,0.15878625999798293,0.007952330618518716,2258,4444,0.8765,0.053720865960587415,0.14803057389940408,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,2018-01-01,MaxDD,-0.08603947173828895,-0.15608608432963975,-0.0700466125913508,2258,4444,0.253,0.057220915255032846,-1.224143519535715,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2019-01-01,SH,1.3943688751585028,1.4755803645984702,0.08121148943996737,2509,4444,0.8845,0.5002601882741796,0.16233850173073827,1,LIVE,-1,0.6505,-0.2182859786782172,True,False,False
STK20,BAND075,2019-01-01,EXSH,0.540380022509953,0.5510979917704457,0.010717969260492732,2509,4444,0.97,0.30308860272119037,0.035362495205245766,1,LIVE,-1,0.7875,-0.08304175677637937,True,False,False
STK20,BAND075,2019-01-01,CAGR,0.13933251586640946,0.17502589351520886,0.0356933776487994,2509,4444,0.541,0.056565511160429204,0.6310095483370961,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,2019-01-01,MaxDD,-0.11079390312751694,-0.15608608432963975,-0.045292181202122805,2509,4444,0.456,0.057200792258387353,-0.7918103825822729,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND075,2020-01-01,SH,1.402751853302394,1.4801391523934784,0.07738729909108444,2761,4444,0.88,0.5081056029353797,0.1523055416905656,1,LIVE,-1,0.6505,-0.2182859786782172,True,False,False
STK20,BAND075,2020-01-01,EXSH,0.45275112031824816,0.6689588296230611,0.21620770930481292,2761,4444,0.48,0.3029976228220052,0.7135623946192585,1,LIVE,-1,0.7875,-0.08304175677637937,True,False,False
STK20,BAND075,2020-01-01,CAGR,0.13843208975777713,0.1819978639140885,0.04356577415631138,2761,4444,0.4635,0.05958262919693953,0.7311824728699475,1,LIVE,1,0.9515,0.003217175567337055,False,False,False
STK20,BAND075,2020-01-01,MaxDD,-0.11079390312751694,-0.15608608432963975,-0.045292181202122805,2761,4444,0.4835,0.05569419063851083,-0.8132299021292293,-1,LIVE,-1,0.2465,-0.0700466125913508,False,False,False
STK20,BAND100,CALMID,SH,1.549819819706053,1.339484873048629,-0.21033494665742403,2226,4444,0.655,0.486679400008215,-0.4321837880417244,-1,SHELF,-1,0.6515,-0.21864825749078087,False,False,False
STK20,BAND100,CALMID,EXSH,0.5925611587532039,0.5141127036846118,-0.0784484550685921,2226,4444,0.799,0.30175494929433694,-0.25997404600006124,-1,SHELF,-1,0.786,-0.08340403558894305,False,False,False
STK20,BAND100,CALMID,CAGR,0.2060907097585597,0.2113258137840292,0.005235104025469506,2226,4444,0.9435,0.07580378032675095,0.06906125265657828,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
STK20,BAND100,CALMID,MaxDD,-0.11360285674776344,-0.20438889828194837,-0.09078604153418493,2226,4444,0.2575,0.07328680432634348,-1.2387774629920822,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2013-01-01,SH,1.1477837566074427,1.5053471406822145,0.35756338407477184,999,4444,0.549,0.59228236863419,0.60370425157061,1,SHELF,-1,0.6515,-0.21864825749078087,True,False,False
STK20,BAND100,2013-01-01,EXSH,0.336916685101729,0.589449154674168,0.252532469572439,999,4444,0.5235,0.39956099286533925,0.6320248324579271,1,SHELF,-1,0.786,-0.08340403558894305,True,False,False
STK20,BAND100,2013-01-01,CAGR,0.1521994232896377,0.2255976057026668,0.07339818241302909,999,4444,0.3885,0.08752228657299002,0.8386227701194483,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
STK20,BAND100,2013-01-01,MaxDD,-0.11299692307728484,-0.2043888982819483,-0.09139197520466347,999,4444,0.281,0.07576056743438445,-1.2063264347091545,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2014-01-01,SH,1.5603356989476755,1.3843042835266477,-0.17603141542102785,1251,4444,0.733,0.5294846388755279,-0.3324580214354615,-1,SHELF,-1,0.6515,-0.21864825749078087,False,False,False
STK20,BAND100,2014-01-01,EXSH,0.5586537756372216,0.5491915834048835,-0.009462192232338129,1251,4444,0.983,0.3601852785579476,-0.02627034694538696,-1,SHELF,-1,0.786,-0.08340403558894305,False,False,False
STK20,BAND100,2014-01-01,CAGR,0.21375955288869355,0.20672444412350033,-0.0070351087651932265,1251,4444,0.921,0.0797511407941458,-0.08821326811302045,-1,SHELF,1,0.9595,0.0035178306799227843,True,False,False
STK20,BAND100,2014-01-01,MaxDD,-0.11299692307728484,-0.20438889828194848,-0.09139197520466363,1251,4444,0.23,0.07159791972100281,-1.2764613212338118,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2015-01-01,SH,1.4865079293491676,1.405553020205572,-0.08095490914359571,1503,4444,0.86,0.5061768447984559,-0.1599340427668703,-1,SHELF,-1,0.6515,-0.21864825749078087,False,False,False
STK20,BAND100,2015-01-01,EXSH,0.47943611625942095,0.5850483076589464,0.10561219139952549,1503,4444,0.754,0.333954493630202,0.31624725348500055,1,SHELF,-1,0.786,-0.08340403558894305,True,False,False
STK20,BAND100,2015-01-01,CAGR,0.20152994768994414,0.21238184883705485,0.01085190114711071,1503,4444,0.884,0.07628913395172532,0.1422470093051212,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
STK20,BAND100,2015-01-01,MaxDD,-0.11299692307728484,-0.20438889828194848,-0.09139197520466363,1503,4444,0.2465,0.06973995670105121,-1.3104679086112203,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2016-01-01,SH,1.4472355194223325,1.4222679618610288,-0.024967557561303755,1755,4444,0.956,0.49393909724340107,-0.05054784628437776,-1,SHELF,-1,0.6515,-0.21864825749078087,False,False,False
STK20,BAND100,2016-01-01,EXSH,0.5481667937439542,0.547059707964098,-0.0011070857798561873,1755,4444,0.9975,0.3123794378509915,-0.0035440417828790627,-1,SHELF,-1,0.786,-0.08340403558894305,False,False,False
STK20,BAND100,2016-01-01,CAGR,0.19559759811618346,0.21732993161942757,0.021732333503244106,1755,4444,0.7765,0.07499682524662349,0.28977671297122726,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
STK20,BAND100,2016-01-01,MaxDD,-0.11299692307728484,-0.2043888982819484,-0.09139197520466355,1755,4444,0.2535,0.06849765894279276,-1.3342350178856688,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2017-01-01,SH,1.4186996508744907,1.4429209048293898,0.024221253954899158,2007,4444,0.963,0.48591189922929345,0.049847007231797726,1,SHELF,-1,0.6515,-0.21864825749078087,True,False,False
STK20,BAND100,2017-01-01,EXSH,0.5198370170877165,0.5687839782121216,0.04894696112440511,2007,4444,0.8755,0.3065442258237016,0.15967340762293553,1,SHELF,-1,0.786,-0.08340403558894305,True,False,False
STK20,BAND100,2017-01-01,CAGR,0.18911124619812397,0.22507578652272806,0.03596454032460408,2007,4444,0.624,0.07464569953870262,0.4818032458247248,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
STK20,BAND100,2017-01-01,MaxDD,-0.11360285674776344,-0.20438889828194834,-0.0907860415341849,2007,4444,0.297,0.07068662284072579,-1.2843454374492895,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2018-01-01,SH,1.5393045612142608,1.3474590455055078,-0.19184551570875308,2258,4444,0.6895,0.47806592110815427,-0.40129510855753153,-1,SHELF,-1,0.6515,-0.21864825749078087,False,False,False
STK20,BAND100,2018-01-01,EXSH,0.5640462997053624,0.5382884992856692,-0.02575780041969311,2258,4444,0.9295,0.30298762288752523,-0.08501271495586768,-1,SHELF,-1,0.786,-0.08340403558894305,False,False,False
STK20,BAND100,2018-01-01,CAGR,0.20376715318909036,0.21381800461338762,0.010050851424297264,2258,4444,0.8895,0.07501629476602291,0.13398224286664703,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
STK20,BAND100,2018-01-01,MaxDD,-0.11360285674776344,-0.2043888982819484,-0.09078604153418496,2258,4444,0.247,0.07237189842859211,-1.2544377514673284,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2019-01-01,SH,1.39489167605274,1.476421938757489,0.08153026270474917,2509,4444,0.8835,0.4998786191737625,0.16310011986411543,1,SHELF,-1,0.6515,-0.21864825749078087,True,False,False
STK20,BAND100,2019-01-01,EXSH,0.54090282340419,0.5519395659294646,0.011036742525274534,2509,4444,0.9715,0.30271400276811045,0.0364593062241956,1,SHELF,-1,0.786,-0.08340403558894305,True,False,False
STK20,BAND100,2019-01-01,CAGR,0.18758721929008876,0.23663722051160907,0.04905000122152031,2509,4444,0.551,0.07933445547207812,0.6182685811561854,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
STK20,BAND100,2019-01-01,MaxDD,-0.14576344932627364,-0.2043888982819484,-0.05862544895567476,2509,4444,0.4515,0.07271388573878879,-0.8062483301508031,-1,SHELF,-1,0.24,-0.09078604153418496,False,False,False
STK20,BAND100,2020-01-01,SH,1.403388898047942,1.4808842242574087,0.07749532620946664,2761,4444,0.88,0.5076272801289152,0.15266186283327052,1,SHELF,-1,0.6515,-0.21864825749078087,True,False,False
STK20,BAND100,2020-01-01,EXSH,0.4533881650637963,0.6697039014869914,0.21631573642319513,2761,4444,0.4795,0.3025387331815149,0.7150017921619697,1,SHELF,-1,0.786,-0.08340403558894305,True,False,False
STK20,BAND100,2020-01-01,CAGR,0.18641454581155906,0.24617204419158012,0.05975749838002106,2761,4444,0.4695,0.08348854354829766,0.7157568672335466,1,SHELF,1,0.9595,0.0035178306799227843,False,False,False
