panel,cadence,cost_bps,phi,book,gross,cal,f_bp,bill_yr_bp,flat_bill_yr_bp,bill_ratio
B136,M,0.0,1.0,CAP0.030,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP0.030,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP0.030,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAP0.030,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAND,0.75,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAND,0.75,PANEL,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAND,1.0,SELF,0.0,0.0,0.0,1.0
B136,M,0.0,1.0,CAND,1.0,PANEL,0.0,0.0,0.0,1.0
B136,M,10.0,0.0,CAP0.015,0.75,SELF,0.0,29.749244624423532,29.74924462442353,1.0000000000000002
B136,M,10.0,0.0,CAP0.015,0.75,PANEL,0.0,29.749244624423532,29.74924462442353,1.0000000000000002
B136,M,10.0,0.0,CAP0.015,1.0,SELF,0.0,37.63612209155582,37.63612209155582,0.9999999999999998
B136,M,10.0,0.0,CAP0.015,1.0,PANEL,0.0,37.63612209155582,37.63612209155582,0.9999999999999998
B136,M,10.0,0.0,CAP2,0.75,SELF,0.0,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,0.0,CAP2,0.75,PANEL,0.0,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,0.0,CAP2,1.0,SELF,0.0,38.81422025267925,38.81422025267925,1.0
B136,M,10.0,0.0,CAP2,1.0,PANEL,0.0,38.81422025267925,38.81422025267925,1.0
B136,M,10.0,0.0,CAP0.030,0.75,SELF,0.0,30.55846405401495,30.55846405401495,1.0
B136,M,10.0,0.0,CAP0.030,0.75,PANEL,0.0,30.55846405401495,30.55846405401495,1.0
B136,M,10.0,0.0,CAP0.030,1.0,SELF,0.0,39.64578701538886,39.64578701538887,0.9999999999999998
B136,M,10.0,0.0,CAP0.030,1.0,PANEL,0.0,39.64578701538886,39.64578701538887,0.9999999999999998
B136,M,10.0,0.0,CAND,0.75,SELF,0.0,30.956261638733462,30.956261638733462,1.0
B136,M,10.0,0.0,CAND,0.75,PANEL,0.0,30.956261638733462,30.956261638733462,1.0
B136,M,10.0,0.0,CAND,1.0,SELF,0.0,40.30501021529322,40.305010215293215,1.0000000000000002
B136,M,10.0,0.0,CAND,1.0,PANEL,0.0,40.30501021529322,40.305010215293215,1.0000000000000002
B136,M,10.0,0.25,CAP0.015,0.75,SELF,0.006083435030963923,29.74924462442353,29.74924462442353,1.0
B136,M,10.0,0.25,CAP0.015,0.75,PANEL,0.0062075249743988445,29.900950940998243,29.74924462442353,1.0050995014660022
B136,M,10.0,0.25,CAP0.015,1.0,SELF,0.00770265090735736,37.63612209155582,37.63612209155582,0.9999999999999998
B136,M,10.0,0.25,CAP0.015,1.0,PANEL,0.0062075249743988445,35.80977870562715,37.63612209155582,0.951473656571583
B136,M,10.0,0.25,CAP2,0.75,SELF,0.0062075249743988445,30.356069890722363,30.356069890722367,0.9999999999999999
B136,M,10.0,0.25,CAP2,0.75,PANEL,0.0062075249743988445,30.356069890722363,30.356069890722367,0.9999999999999999
B136,M,10.0,0.25,CAP2,1.0,SELF,0.00794449872902845,38.81422025267925,38.81422025267925,0.9999999999999998
B136,M,10.0,0.25,CAP2,1.0,PANEL,0.0062075249743988445,36.69264895583415,38.81422025267925,0.9453403602330861
B136,M,10.0,0.25,CAP0.030,0.75,SELF,0.006248912638475058,30.55846405401495,30.55846405401495,1.0
B136,M,10.0,0.25,CAP0.030,0.75,PANEL,0.0062075249743988445,30.507865513191806,30.55846405401495,0.9983442053653708
B136,M,10.0,0.25,CAP0.030,1.0,SELF,0.008115456762675038,39.64578701538886,39.64578701538887,0.9999999999999998
B136,M,10.0,0.25,CAP0.030,1.0,PANEL,0.0062075249743988445,37.31562065723076,39.64578701538887,0.9412253726416471
B136,M,10.0,0.25,CAND,0.75,SELF,0.006330258427003843,30.956261638733462,30.956261638733462,1.0
B136,M,10.0,0.25,CAND,0.75,PANEL,0.0062075249743988445,30.806213701730684,30.956261638733462,0.9951529051293767
B136,M,10.0,0.25,CAND,1.0,SELF,0.00825154749006299,40.305010215293215,40.305010215293215,1.0
B136,M,10.0,0.25,CAND,1.0,PANEL,0.0062075249743988445,37.808983001205654,40.305010215293215,0.9380715399709668
B136,M,10.0,0.5,CAP0.015,0.75,SELF,0.012166870061927846,29.74924462442353,29.74924462442353,1.0
B136,M,10.0,0.5,CAP0.015,0.75,PANEL,0.012415049948797689,30.05265725757295,29.74924462442353,1.0101990029320047
B136,M,10.0,0.5,CAP0.015,1.0,SELF,0.01540530181471472,37.63612209155582,37.63612209155582,0.9999999999999998
B136,M,10.0,0.5,CAP0.015,1.0,PANEL,0.012415049948797689,33.9834353196985,37.63612209155582,0.9029473131431666
B136,M,10.0,0.5,CAP2,0.75,SELF,0.012415049948797689,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,0.5,CAP2,0.75,PANEL,0.012415049948797689,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,0.5,CAP2,1.0,SELF,0.0158889974580569,38.81422025267925,38.81422025267925,0.9999999999999998
B136,M,10.0,0.5,CAP2,1.0,PANEL,0.012415049948797689,34.57107765898904,38.81422025267925,0.890680720466172
B136,M,10.0,0.5,CAP0.030,0.75,SELF,0.012497825276950116,30.55846405401495,30.55846405401495,1.0
B136,M,10.0,0.5,CAP0.030,0.75,PANEL,0.012415049948797689,30.457266972368657,30.55846405401495,0.9966884107307417
B136,M,10.0,0.5,CAP0.030,1.0,SELF,0.016230913525350076,39.64578701538887,39.64578701538887,1.0
B136,M,10.0,0.5,CAP0.030,1.0,PANEL,0.012415049948797689,34.985454299072664,39.64578701538887,0.8824507452832946
B136,M,10.0,0.5,CAND,0.75,SELF,0.012660516854007686,30.956261638733462,30.956261638733462,1.0
B136,M,10.0,0.5,CAND,0.75,PANEL,0.012415049948797689,30.656165764727916,30.956261638733462,0.9903058102587536
B136,M,10.0,0.5,CAND,1.0,SELF,0.01650309498012598,40.305010215293215,40.305010215293215,1.0
B136,M,10.0,0.5,CAND,1.0,PANEL,0.012415049948797689,35.31295578711808,40.305010215293215,0.8761430799419332
B136,M,10.0,0.75,CAP0.015,0.75,SELF,0.01825030509289177,29.749244624423525,29.74924462442353,0.9999999999999999
B136,M,10.0,0.75,CAP0.015,0.75,PANEL,0.018622574923196536,30.204363574147656,29.74924462442353,1.015298504398007
B136,M,10.0,0.75,CAP0.015,1.0,SELF,0.023107952722072087,37.63612209155582,37.63612209155582,1.0
B136,M,10.0,0.75,CAP0.015,1.0,PANEL,0.018622574923196536,32.15709193376984,37.63612209155582,0.8544209697147498
B136,M,10.0,0.75,CAP2,0.75,SELF,0.018622574923196536,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,0.75,CAP2,0.75,PANEL,0.018622574923196536,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,0.75,CAP2,1.0,SELF,0.023833496187085346,38.81422025267925,38.81422025267925,1.0
B136,M,10.0,0.75,CAP2,1.0,PANEL,0.018622574923196536,32.44950636214394,38.81422025267925,0.8360210806992581
B136,M,10.0,0.75,CAP0.030,0.75,SELF,0.018746737915425176,30.558464054014955,30.55846405401495,1.0000000000000002
B136,M,10.0,0.75,CAP0.030,0.75,PANEL,0.018622574923196536,30.40666843154551,30.55846405401495,0.9950326160961125
B136,M,10.0,0.75,CAP0.030,1.0,SELF,0.024346370288025113,39.64578701538887,39.64578701538887,1.0
B136,M,10.0,0.75,CAP0.030,1.0,PANEL,0.018622574923196536,32.655287940914576,39.64578701538887,0.8236761179249421
B136,M,10.0,0.75,CAND,0.75,SELF,0.018990775281011528,30.956261638733462,30.956261638733462,1.0
B136,M,10.0,0.75,CAND,0.75,PANEL,0.018622574923196536,30.50611782772514,30.956261638733462,0.9854587153881306
B136,M,10.0,0.75,CAND,1.0,SELF,0.02475464247018897,40.30501021529322,40.305010215293215,1.0000000000000002
B136,M,10.0,0.75,CAND,1.0,PANEL,0.018622574923196536,32.816928573030516,40.305010215293215,0.8142146199129
B136,M,10.0,1.0,CAP0.015,0.75,SELF,0.024333740123855693,29.749244624423532,29.74924462442353,1.0000000000000002
B136,M,10.0,1.0,CAP0.015,0.75,PANEL,0.024830099897595378,30.356069890722367,29.74924462442353,1.0203980058640092
B136,M,10.0,1.0,CAP0.015,1.0,SELF,0.03081060362942944,37.63612209155582,37.63612209155582,1.0
B136,M,10.0,1.0,CAP0.015,1.0,PANEL,0.024830099897595378,30.330748547841182,37.63612209155582,0.805894626286333
B136,M,10.0,1.0,CAP2,0.75,SELF,0.024830099897595378,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,1.0,CAP2,0.75,PANEL,0.024830099897595378,30.356069890722367,30.356069890722367,1.0
B136,M,10.0,1.0,CAP2,1.0,SELF,0.0317779949161138,38.81422025267925,38.81422025267925,1.0
B136,M,10.0,1.0,CAP2,1.0,PANEL,0.024830099897595378,30.327935065298835,38.81422025267925,0.781361440932344
B136,M,10.0,1.0,CAP0.030,0.75,SELF,0.024995650553900232,30.55846405401495,30.55846405401495,1.0
B136,M,10.0,1.0,CAP0.030,0.75,PANEL,0.024830099897595378,30.356069890722367,30.55846405401495,0.9933768214614833
B136,M,10.0,1.0,CAP0.030,1.0,SELF,0.03246182705070015,39.645787015388876,39.64578701538887,1.0000000000000002
B136,M,10.0,1.0,CAP0.030,1.0,PANEL,0.024830099897595378,30.325121582756477,39.64578701538887,0.7649014905665893
B136,M,10.0,1.0,CAND,0.75,SELF,0.025321033708015372,30.956261638733462,30.956261638733462,1.0
B136,M,10.0,1.0,CAND,0.75,PANEL,0.024830099897595378,30.356069890722367,30.956261638733462,0.9806116205175073
B136,M,10.0,1.0,CAND,1.0,SELF,0.03300618996025196,40.305010215293215,40.305010215293215,1.0
B136,M,10.0,1.0,CAND,1.0,PANEL,0.024830099897595378,30.320901358942947,40.305010215293215,0.7522861598838666
B136,M,25.0,0.0,CAP0.015,0.75,SELF,0.0,74.37311156105882,74.37311156105882,1.0
B136,M,25.0,0.0,CAP0.015,0.75,PANEL,0.0,74.37311156105882,74.37311156105882,1.0
B136,M,25.0,0.0,CAP0.015,1.0,SELF,0.0,94.09030522888953,94.09030522888955,0.9999999999999998
B136,M,25.0,0.0,CAP0.015,1.0,PANEL,0.0,94.09030522888953,94.09030522888955,0.9999999999999998
B136,M,25.0,0.0,CAP2,0.75,SELF,0.0,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.0,CAP2,0.75,PANEL,0.0,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.0,CAP2,1.0,SELF,0.0,97.03555063169813,97.03555063169813,1.0
B136,M,25.0,0.0,CAP2,1.0,PANEL,0.0,97.03555063169813,97.03555063169813,1.0
B136,M,25.0,0.0,CAP0.030,0.75,SELF,0.0,76.39616013503739,76.39616013503738,1.0000000000000002
B136,M,25.0,0.0,CAP0.030,0.75,PANEL,0.0,76.39616013503739,76.39616013503738,1.0000000000000002
B136,M,25.0,0.0,CAP0.030,1.0,SELF,0.0,99.11446753847213,99.11446753847214,0.9999999999999999
B136,M,25.0,0.0,CAP0.030,1.0,PANEL,0.0,99.11446753847213,99.11446753847214,0.9999999999999999
B136,M,25.0,0.0,CAND,0.75,SELF,0.0,77.39065409683366,77.39065409683366,1.0
B136,M,25.0,0.0,CAND,0.75,PANEL,0.0,77.39065409683366,77.39065409683366,1.0
B136,M,25.0,0.0,CAND,1.0,SELF,0.0,100.76252553823304,100.76252553823304,1.0
B136,M,25.0,0.0,CAND,1.0,PANEL,0.0,100.76252553823304,100.76252553823304,1.0
B136,M,25.0,0.25,CAP0.015,0.75,SELF,0.015208587577409807,74.37311156105882,74.37311156105882,1.0
B136,M,25.0,0.25,CAP0.015,0.75,PANEL,0.015518812435997112,74.7523773524956,74.37311156105882,1.0050995014660025
B136,M,25.0,0.25,CAP0.015,1.0,SELF,0.0192566272683934,94.09030522888953,94.09030522888955,0.9999999999999998
B136,M,25.0,0.25,CAP0.015,1.0,PANEL,0.015518812435997112,89.5244467640679,94.09030522888955,0.9514736565715832
B136,M,25.0,0.25,CAP2,0.75,SELF,0.015518812435997112,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.25,CAP2,0.75,PANEL,0.015518812435997112,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.25,CAP2,1.0,SELF,0.01986124682257112,97.03555063169813,97.03555063169813,1.0
B136,M,25.0,0.25,CAP2,1.0,PANEL,0.015518812435997112,91.73162238958537,97.03555063169813,0.9453403602330861
B136,M,25.0,0.25,CAP0.030,0.75,SELF,0.015622281596187646,76.39616013503739,76.39616013503738,1.0000000000000002
B136,M,25.0,0.25,CAP0.030,0.75,PANEL,0.015518812435997112,76.26966378297952,76.39616013503738,0.9983442053653709
B136,M,25.0,0.25,CAP0.030,1.0,SELF,0.020288641906687593,99.11446753847213,99.11446753847214,0.9999999999999999
B136,M,25.0,0.25,CAP0.030,1.0,PANEL,0.015518812435997112,93.28905164307689,99.11446753847214,0.9412253726416473
B136,M,25.0,0.25,CAND,0.75,SELF,0.015825646067509608,77.39065409683366,77.39065409683366,1.0
B136,M,25.0,0.25,CAND,0.75,PANEL,0.015518812435997112,77.01553425432672,77.39065409683366,0.9951529051293768
B136,M,25.0,0.25,CAND,1.0,SELF,0.020628868725157477,100.76252553823304,100.76252553823304,1.0
B136,M,25.0,0.25,CAND,1.0,PANEL,0.015518812435997112,94.52245750301412,100.76252553823304,0.9380715399709667
B136,M,25.0,0.5,CAP0.015,0.75,SELF,0.030417175154819613,74.37311156105882,74.37311156105882,1.0
B136,M,25.0,0.5,CAP0.015,0.75,PANEL,0.031037624871994223,75.13164314393238,74.37311156105882,1.010199002932005
B136,M,25.0,0.5,CAP0.015,1.0,SELF,0.0385132545367868,94.09030522888953,94.09030522888955,0.9999999999999998
B136,M,25.0,0.5,CAP0.015,1.0,PANEL,0.031037624871994223,84.95858829924624,94.09030522888955,0.9029473131431665
B136,M,25.0,0.5,CAP2,0.75,SELF,0.031037624871994223,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.5,CAP2,0.75,PANEL,0.031037624871994223,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.5,CAP2,1.0,SELF,0.03972249364514224,97.03555063169813,97.03555063169813,1.0
B136,M,25.0,0.5,CAP2,1.0,PANEL,0.031037624871994223,86.42769414747261,97.03555063169813,0.8906807204661722
B136,M,25.0,0.5,CAP0.030,0.75,SELF,0.031244563192375292,76.39616013503739,76.39616013503738,1.0000000000000002
B136,M,25.0,0.5,CAP0.030,0.75,PANEL,0.031037624871994223,76.14316743092165,76.39616013503738,0.9966884107307418
B136,M,25.0,0.5,CAP0.030,1.0,SELF,0.040577283813375185,99.11446753847214,99.11446753847214,1.0
B136,M,25.0,0.5,CAP0.030,1.0,PANEL,0.031037624871994223,87.46363574768168,99.11446753847214,0.8824507452832947
B136,M,25.0,0.5,CAND,0.75,SELF,0.031651292135019216,77.39065409683366,77.39065409683366,1.0
B136,M,25.0,0.5,CAND,0.75,PANEL,0.031037624871994223,76.64041441181979,77.39065409683366,0.9903058102587535
B136,M,25.0,0.5,CAND,1.0,SELF,0.041257737450314955,100.76252553823304,100.76252553823304,1.0
B136,M,25.0,0.5,CAND,1.0,PANEL,0.031037624871994223,88.28238946779521,100.76252553823304,0.8761430799419333
B136,M,25.0,0.75,CAP0.015,0.75,SELF,0.04562576273222942,74.37311156105883,74.37311156105882,1.0000000000000002
B136,M,25.0,0.75,CAP0.015,0.75,PANEL,0.04655643730799133,75.51090893536913,74.37311156105882,1.0152985043980067
B136,M,25.0,0.75,CAP0.015,1.0,SELF,0.057769881805180195,94.09030522888953,94.09030522888955,0.9999999999999998
B136,M,25.0,0.75,CAP0.015,1.0,PANEL,0.04655643730799133,80.39272983442461,94.09030522888955,0.8544209697147498
B136,M,25.0,0.75,CAP2,0.75,SELF,0.04655643730799133,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.75,CAP2,0.75,PANEL,0.04655643730799133,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,0.75,CAP2,1.0,SELF,0.05958374046771336,97.03555063169813,97.03555063169813,1.0
B136,M,25.0,0.75,CAP2,1.0,PANEL,0.04655643730799133,81.12376590535985,97.03555063169813,0.8360210806992581
B136,M,25.0,0.75,CAP0.030,0.75,SELF,0.046866844788562935,76.39616013503738,76.39616013503738,1.0
B136,M,25.0,0.75,CAP0.030,0.75,PANEL,0.04655643730799133,76.01667107886378,76.39616013503738,0.9950326160961125
B136,M,25.0,0.75,CAP0.030,1.0,SELF,0.060865925720062775,99.11446753847213,99.11446753847214,0.9999999999999999
B136,M,25.0,0.75,CAP0.030,1.0,PANEL,0.04655643730799133,81.63821985228641,99.11446753847214,0.823676117924942
B136,M,25.0,0.75,CAND,0.75,SELF,0.04747693820252882,77.39065409683366,77.39065409683366,1.0
B136,M,25.0,0.75,CAND,0.75,PANEL,0.04655643730799133,76.26529456931284,77.39065409683366,0.9854587153881303
B136,M,25.0,0.75,CAND,1.0,SELF,0.06188660617547243,100.76252553823304,100.76252553823304,1.0
B136,M,25.0,0.75,CAND,1.0,PANEL,0.04655643730799133,82.04232143257629,100.76252553823304,0.8142146199128998
B136,M,25.0,1.0,CAP0.015,0.75,SELF,0.060834350309639226,74.37311156105882,74.37311156105882,1.0
B136,M,25.0,1.0,CAP0.015,0.75,PANEL,0.062075249743988446,75.89017472680591,74.37311156105882,1.0203980058640092
B136,M,25.0,1.0,CAP0.015,1.0,SELF,0.0770265090735736,94.09030522888953,94.09030522888955,0.9999999999999998
B136,M,25.0,1.0,CAP0.015,1.0,PANEL,0.062075249743988446,75.82687136960296,94.09030522888955,0.805894626286333
B136,M,25.0,1.0,CAP2,0.75,SELF,0.062075249743988446,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,1.0,CAP2,0.75,PANEL,0.062075249743988446,75.89017472680591,75.89017472680591,1.0
B136,M,25.0,1.0,CAP2,1.0,SELF,0.07944498729028449,97.03555063169813,97.03555063169813,1.0
B136,M,25.0,1.0,CAP2,1.0,PANEL,0.062075249743988446,75.81983766324709,97.03555063169813,0.7813614409323442
B136,M,25.0,1.0,CAP0.030,0.75,SELF,0.062489126384750585,76.39616013503739,76.39616013503738,1.0000000000000002
B136,M,25.0,1.0,CAP0.030,0.75,PANEL,0.062075249743988446,75.89017472680591,76.39616013503738,0.9933768214614833
B136,M,25.0,1.0,CAP0.030,1.0,SELF,0.08115456762675037,99.11446753847214,99.11446753847214,1.0
B136,M,25.0,1.0,CAP0.030,1.0,PANEL,0.062075249743988446,75.81280395689119,99.11446753847214,0.7649014905665894
B136,M,25.0,1.0,CAND,0.75,SELF,0.06330258427003843,77.39065409683366,77.39065409683366,1.0
B136,M,25.0,1.0,CAND,0.75,PANEL,0.062075249743988446,75.89017472680591,77.39065409683366,0.9806116205175072
B136,M,25.0,1.0,CAND,1.0,SELF,0.08251547490062991,100.76252553823304,100.76252553823304,1.0
B136,M,25.0,1.0,CAND,1.0,PANEL,0.062075249743988446,75.80225339735736,100.76252553823304,0.7522861598838665
B136,M,50.0,0.0,CAP0.015,0.75,SELF,0.0,148.74622312211764,148.74622312211764,1.0
B136,M,50.0,0.0,CAP0.015,0.75,PANEL,0.0,148.74622312211764,148.74622312211764,1.0
B136,M,50.0,0.0,CAP0.015,1.0,SELF,0.0,188.18061045777907,188.1806104577791,0.9999999999999998
B136,M,50.0,0.0,CAP0.015,1.0,PANEL,0.0,188.18061045777907,188.1806104577791,0.9999999999999998
B136,M,50.0,0.0,CAP2,0.75,SELF,0.0,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.0,CAP2,0.75,PANEL,0.0,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.0,CAP2,1.0,SELF,0.0,194.07110126339626,194.07110126339626,1.0
B136,M,50.0,0.0,CAP2,1.0,PANEL,0.0,194.07110126339626,194.07110126339626,1.0
B136,M,50.0,0.0,CAP0.030,0.75,SELF,0.0,152.79232027007478,152.79232027007475,1.0000000000000002
B136,M,50.0,0.0,CAP0.030,0.75,PANEL,0.0,152.79232027007478,152.79232027007475,1.0000000000000002
B136,M,50.0,0.0,CAP0.030,1.0,SELF,0.0,198.22893507694425,198.22893507694428,0.9999999999999999
B136,M,50.0,0.0,CAP0.030,1.0,PANEL,0.0,198.22893507694425,198.22893507694428,0.9999999999999999
B136,M,50.0,0.0,CAND,0.75,SELF,0.0,154.78130819366731,154.78130819366731,1.0
B136,M,50.0,0.0,CAND,0.75,PANEL,0.0,154.78130819366731,154.78130819366731,1.0
B136,M,50.0,0.0,CAND,1.0,SELF,0.0,201.52505107646607,201.52505107646607,1.0
B136,M,50.0,0.0,CAND,1.0,PANEL,0.0,201.52505107646607,201.52505107646607,1.0
B136,M,50.0,0.25,CAP0.015,0.75,SELF,0.030417175154819613,148.74622312211764,148.74622312211764,1.0
B136,M,50.0,0.25,CAP0.015,0.75,PANEL,0.031037624871994223,149.5047547049912,148.74622312211764,1.0050995014660025
B136,M,50.0,0.25,CAP0.015,1.0,SELF,0.0385132545367868,188.18061045777907,188.1806104577791,0.9999999999999998
B136,M,50.0,0.25,CAP0.015,1.0,PANEL,0.031037624871994223,179.0488935281358,188.1806104577791,0.9514736565715832
B136,M,50.0,0.25,CAP2,0.75,SELF,0.031037624871994223,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.25,CAP2,0.75,PANEL,0.031037624871994223,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.25,CAP2,1.0,SELF,0.03972249364514224,194.07110126339626,194.07110126339626,1.0
B136,M,50.0,0.25,CAP2,1.0,PANEL,0.031037624871994223,183.46324477917074,194.07110126339626,0.9453403602330861
B136,M,50.0,0.25,CAP0.030,0.75,SELF,0.031244563192375292,152.79232027007478,152.79232027007475,1.0000000000000002
B136,M,50.0,0.25,CAP0.030,0.75,PANEL,0.031037624871994223,152.53932756595904,152.79232027007475,0.9983442053653709
B136,M,50.0,0.25,CAP0.030,1.0,SELF,0.040577283813375185,198.22893507694425,198.22893507694428,0.9999999999999999
B136,M,50.0,0.25,CAP0.030,1.0,PANEL,0.031037624871994223,186.57810328615378,198.22893507694428,0.9412253726416473
B136,M,50.0,0.25,CAND,0.75,SELF,0.031651292135019216,154.78130819366731,154.78130819366731,1.0
B136,M,50.0,0.25,CAND,0.75,PANEL,0.031037624871994223,154.03106850865345,154.78130819366731,0.9951529051293768
B136,M,50.0,0.25,CAND,1.0,SELF,0.041257737450314955,201.52505107646607,201.52505107646607,1.0
B136,M,50.0,0.25,CAND,1.0,PANEL,0.031037624871994223,189.04491500602825,201.52505107646607,0.9380715399709667
B136,M,50.0,0.5,CAP0.015,0.75,SELF,0.060834350309639226,148.74622312211764,148.74622312211764,1.0
B136,M,50.0,0.5,CAP0.015,0.75,PANEL,0.062075249743988446,150.26328628786476,148.74622312211764,1.010199002932005
B136,M,50.0,0.5,CAP0.015,1.0,SELF,0.0770265090735736,188.18061045777907,188.1806104577791,0.9999999999999998
B136,M,50.0,0.5,CAP0.015,1.0,PANEL,0.062075249743988446,169.9171765984925,188.1806104577791,0.9029473131431665
B136,M,50.0,0.5,CAP2,0.75,SELF,0.062075249743988446,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.5,CAP2,0.75,PANEL,0.062075249743988446,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.5,CAP2,1.0,SELF,0.07944498729028449,194.07110126339626,194.07110126339626,1.0
B136,M,50.0,0.5,CAP2,1.0,PANEL,0.062075249743988446,172.85538829494521,194.07110126339626,0.8906807204661722
B136,M,50.0,0.5,CAP0.030,0.75,SELF,0.062489126384750585,152.79232027007478,152.79232027007475,1.0000000000000002
B136,M,50.0,0.5,CAP0.030,0.75,PANEL,0.062075249743988446,152.2863348618433,152.79232027007475,0.9966884107307418
B136,M,50.0,0.5,CAP0.030,1.0,SELF,0.08115456762675037,198.22893507694428,198.22893507694428,1.0
B136,M,50.0,0.5,CAP0.030,1.0,PANEL,0.062075249743988446,174.92727149536336,198.22893507694428,0.8824507452832947
B136,M,50.0,0.5,CAND,0.75,SELF,0.06330258427003843,154.78130819366731,154.78130819366731,1.0
B136,M,50.0,0.5,CAND,0.75,PANEL,0.062075249743988446,153.28082882363958,154.78130819366731,0.9903058102587535
B136,M,50.0,0.5,CAND,1.0,SELF,0.08251547490062991,201.52505107646607,201.52505107646607,1.0
B136,M,50.0,0.5,CAND,1.0,PANEL,0.062075249743988446,176.56477893559043,201.52505107646607,0.8761430799419333
B136,M,50.0,0.75,CAP0.015,0.75,SELF,0.09125152546445885,148.74622312211767,148.74622312211764,1.0000000000000002
B136,M,50.0,0.75,CAP0.015,0.75,PANEL,0.09311287461598267,151.02181787073826,148.74622312211764,1.0152985043980067
B136,M,50.0,0.75,CAP0.015,1.0,SELF,0.11553976361036039,188.18061045777907,188.1806104577791,0.9999999999999998
B136,M,50.0,0.75,CAP0.015,1.0,PANEL,0.09311287461598267,160.78545966884923,188.1806104577791,0.8544209697147498
B136,M,50.0,0.75,CAP2,0.75,SELF,0.09311287461598267,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.75,CAP2,0.75,PANEL,0.09311287461598267,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,0.75,CAP2,1.0,SELF,0.11916748093542671,194.07110126339626,194.07110126339626,1.0
B136,M,50.0,0.75,CAP2,1.0,PANEL,0.09311287461598267,162.2475318107197,194.07110126339626,0.8360210806992581
B136,M,50.0,0.75,CAP0.030,0.75,SELF,0.09373368957712587,152.79232027007475,152.79232027007475,1.0
B136,M,50.0,0.75,CAP0.030,0.75,PANEL,0.09311287461598267,152.03334215772756,152.79232027007475,0.9950326160961125
B136,M,50.0,0.75,CAP0.030,1.0,SELF,0.12173185144012555,198.22893507694425,198.22893507694428,0.9999999999999999
B136,M,50.0,0.75,CAP0.030,1.0,PANEL,0.09311287461598267,163.27643970457282,198.22893507694428,0.823676117924942
B136,M,50.0,0.75,CAND,0.75,SELF,0.09495387640505765,154.78130819366731,154.78130819366731,1.0
B136,M,50.0,0.75,CAND,0.75,PANEL,0.09311287461598267,152.5305891386257,154.78130819366731,0.9854587153881303
B136,M,50.0,0.75,CAND,1.0,SELF,0.12377321235094486,201.52505107646607,201.52505107646607,1.0
B136,M,50.0,0.75,CAND,1.0,PANEL,0.09311287461598267,164.08464286515257,201.52505107646607,0.8142146199128998
B136,M,50.0,1.0,CAP0.015,0.75,SELF,0.12166870061927845,148.74622312211764,148.74622312211764,1.0
B136,M,50.0,1.0,CAP0.015,0.75,PANEL,0.12415049948797689,151.78034945361182,148.74622312211764,1.0203980058640092
B136,M,50.0,1.0,CAP0.015,1.0,SELF,0.1540530181471472,188.18061045777907,188.1806104577791,0.9999999999999998
B136,M,50.0,1.0,CAP0.015,1.0,PANEL,0.12415049948797689,151.6537427392059,188.1806104577791,0.805894626286333
B136,M,50.0,1.0,CAP2,0.75,SELF,0.12415049948797689,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,1.0,CAP2,0.75,PANEL,0.12415049948797689,151.78034945361182,151.78034945361182,1.0
B136,M,50.0,1.0,CAP2,1.0,SELF,0.15888997458056897,194.07110126339626,194.07110126339626,1.0
B136,M,50.0,1.0,CAP2,1.0,PANEL,0.12415049948797689,151.63967532649417,194.07110126339626,0.7813614409323442
B136,M,50.0,1.0,CAP0.030,0.75,SELF,0.12497825276950117,152.79232027007478,152.79232027007475,1.0000000000000002
B136,M,50.0,1.0,CAP0.030,0.75,PANEL,0.12415049948797689,151.78034945361182,152.79232027007475,0.9933768214614833
