panel,dialset,dial,split,spacing,arm,x,z_IS_Sharpe,z_IS_CAGR
S3_B60,C,volcap,MID,ORD,V0.45,-0.5,-1.0643884354982602,-0.8210308110666298
S3_B60,C,volcap,MID,ORD,V0.60,0.0,0.22092940998429703,0.43641693516795066
S3_B60,C,volcap,MID,ORD,V0.90,0.5,1.0391079264072336,0.9338816417567416
S3_B60,C,volcap,MID,ORD,V9.99,1.0,1.0682336367104455,0.9728568396541614
S3_B60,C,volcap,MID,VAL,V0.30,-1.0,-1.2638825376037086,-1.522124605512221
S3_B60,C,volcap,MID,VAL,V0.45,-0.9690402476780186,-1.0643884354982602,-0.8210308110666298
S3_B60,C,volcap,MID,VAL,V0.60,-0.9380804953560371,0.22092940998429703,0.43641693516795066
S3_B60,C,volcap,MID,VAL,V0.90,-0.8761609907120743,1.0391079264072336,0.9338816417567416
S3_B60,C,volcap,MID,VAL,V9.99,1.0,1.0682336367104455,0.9728568396541614
S4_M120,B,cadence,MID,ORD,FREQ_D,-1.0,-1.432785671033089,-1.4090304061556993
S4_M120,B,cadence,MID,ORD,FREQ_W,-0.33333333333333337,-0.2233861129360187,-0.278537568360296
S4_M120,B,cadence,MID,ORD,FREQ_M,0.33333333333333326,1.3408096852796807,1.3502952424313792
S4_M120,B,cadence,MID,ORD,FREQ_Q,1.0,0.3153620986894292,0.337272732084616
S4_M120,B,cadence,MID,VAL,FREQ_D,-1.0,-1.432785671033089,-1.4090304061556993
S4_M120,B,cadence,MID,VAL,FREQ_W,-0.22308202908195462,-0.2233861129360187,-0.278537568360296
S4_M120,B,cadence,MID,VAL,FREQ_M,0.4696709804438597,1.3408096852796807,1.3502952424313792
S4_M120,B,cadence,MID,VAL,FREQ_Q,1.0,0.3153620986894292,0.337272732084616
S4_M120,B,gross,MID,ORD,G0.25,-1.0,-1.460573851649236,-1.5051818220905098
S4_M120,B,gross,MID,ORD,G0.40,-0.6,-0.8791554399491418,-0.8700175959401387
S4_M120,B,gross,MID,ORD,G0.55,-0.19999999999999996,-0.29538839335564776,-0.25895935377981444
S4_M120,B,gross,MID,ORD,G0.70,0.20000000000000018,0.29035166890054015,0.32703589160367647
S4_M120,B,gross,MID,ORD,G0.85,0.6000000000000001,0.8780298980516946,0.8870312807321339
S4_M120,B,gross,MID,ORD,G1.00,1.0,1.4667361180018432,1.420091599474652
S4_M120,B,gross,MID,VAL,G0.25,-1.0,-1.460573851649236,-1.5051818220905098
S4_M120,B,gross,MID,VAL,G0.40,-0.5999999999999999,-0.8791554399491418,-0.8700175959401387
S4_M120,B,gross,MID,VAL,G0.55,-0.19999999999999984,-0.29538839335564776,-0.25895935377981444
S4_M120,B,gross,MID,VAL,G0.70,0.19999999999999996,0.29035166890054015,0.32703589160367647
S4_M120,B,gross,MID,VAL,G0.85,0.5999999999999999,0.8780298980516946,0.8870312807321339
S4_M120,B,gross,MID,VAL,G1.00,1.0,1.4667361180018432,1.420091599474652
S4_M120,B,n,MID,ORD,FWD5,-1.0,-1.5777398529827962,-1.6986354550665392
S4_M120,B,n,MID,ORD,FWD10,-0.5,-0.6150185572990022,-0.45635453265153425
S4_M120,B,n,MID,ORD,FWD20,0.0,0.2259576521067516,0.3026869271891749
S4_M120,B,n,MID,ORD,FWD30,0.5,0.7120337831668825,0.7033899521077752
S4_M120,B,n,MID,ORD,EWall,1.0,1.254766975008165,1.1489131084211233
S4_M120,B,n,MID,VAL,FWD5,-1.0,-1.5777398529827962,-1.6986354550665392
S4_M120,B,n,MID,VAL,FWD10,-0.41972078914818745,-0.6150185572990022,-0.45635453265153425
S4_M120,B,n,MID,VAL,FWD20,0.16055842170362467,0.2259576521067516,0.3026869271891749
S4_M120,B,n,MID,VAL,FWD30,0.5,0.7120337831668825,0.7033899521077752
S4_M120,B,n,MID,VAL,EWall,1.0,1.254766975008165,1.1489131084211233
S4_M120,B,trim,MID,ORD,B0.00,-1.0,-1.3693380336985836,-1.3418647442794216
S4_M120,B,trim,MID,ORD,B0.01,-0.6,-0.7901928762796215,-0.7816882477292898
S4_M120,B,trim,MID,ORD,B0.02,-0.19999999999999996,0.12601883699135777,0.06328866085113218
S4_M120,B,trim,MID,ORD,B0.03,0.20000000000000018,-0.4457246561008316,-0.42780060036558903
S4_M120,B,trim,MID,ORD,B0.05,0.6000000000000001,0.9135432413115637,0.8528099386630913
S4_M120,B,trim,MID,ORD,B0.08,1.0,1.5656934877761162,1.635254992860074
S4_M120,B,trim,MID,VAL,B0.00,-1.0,-1.3693380336985836,-1.3418647442794216
S4_M120,B,trim,MID,VAL,B0.01,-0.75,-0.7901928762796215,-0.7816882477292898
S4_M120,B,trim,MID,VAL,B0.02,-0.5,0.12601883699135777,0.06328866085113218
S4_M120,B,trim,MID,VAL,B0.03,-0.25,-0.4457246561008316,-0.42780060036558903
S4_M120,B,trim,MID,VAL,B0.05,0.25,0.9135432413115637,0.8528099386630913
S4_M120,B,trim,MID,VAL,B0.08,1.0,1.5656934877761162,1.635254992860074
S4_M120,B,volgate,MID,ORD,V0.30,-1.0,0.7337345992782076,0.5578421586382547
S4_M120,B,volgate,MID,ORD,V0.40,-0.6,1.7750619077122536,1.8407243318070432
S4_M120,B,volgate,MID,ORD,V0.50,-0.19999999999999996,0.06636481876895949,0.13581057814171885
S4_M120,B,volgate,MID,ORD,V0.60,0.20000000000000018,-0.8070093530234281,-0.8513512314253308
S4_M120,B,volgate,MID,ORD,V0.80,0.6000000000000001,-1.0984817666403157,-1.1070450669902392
S4_M120,B,volgate,MID,ORD,V1.00,1.0,-0.6696702060956756,-0.5759807701714441
S4_M120,B,volgate,MID,VAL,V0.30,-1.0,0.7337345992782076,0.5578421586382547
S4_M120,B,volgate,MID,VAL,V0.40,-0.7142857142857142,1.7750619077122536,1.8407243318070432
S4_M120,B,volgate,MID,VAL,V0.50,-0.4285714285714285,0.06636481876895949,0.13581057814171885
S4_M120,B,volgate,MID,VAL,V0.60,-0.1428571428571428,-0.8070093530234281,-0.8513512314253308
S4_M120,B,volgate,MID,VAL,V0.80,0.4285714285714286,-1.0984817666403157,-1.1070450669902392
S4_M120,B,volgate,MID,VAL,V1.00,1.0,-0.6696702060956756,-0.5759807701714441
S4_M120,C,band,MID,ORD,B0.00,-1.0,-1.2480320497682966,-1.2130116832716098
S4_M120,C,band,MID,ORD,B0.01,-0.6,-0.8506735500722699,-0.8435014499757311
S4_M120,C,band,MID,ORD,B0.03,-0.19999999999999996,-0.6143297364190281,-0.61006590253093
S4_M120,C,band,MID,ORD,B0.05,0.20000000000000018,0.31828041404456964,0.2346655382772098
S4_M120,C,band,MID,ORD,B0.08,0.6000000000000001,0.7657285886376705,0.7507911813523817
S4_M120,C,band,MID,ORD,B0.12,1.0,1.6290263335773587,1.6811223161486792
S4_M120,C,band,MID,VAL,B0.00,-1.0,-1.2480320497682966,-1.2130116832716098
S4_M120,C,band,MID,VAL,B0.01,-0.8333333333333333,-0.8506735500722699,-0.8435014499757311
S4_M120,C,band,MID,VAL,B0.03,-0.5,-0.6143297364190281,-0.61006590253093
S4_M120,C,band,MID,VAL,B0.05,-0.16666666666666663,0.31828041404456964,0.2346655382772098
S4_M120,C,band,MID,VAL,B0.08,0.3333333333333335,0.7657285886376705,0.7507911813523817
S4_M120,C,band,MID,VAL,B0.12,1.0,1.6290263335773587,1.6811223161486792
S4_M120,C,cadence,MID,ORD,FREQ_D,-1.0,-1.1929348748835507,-1.202156326086754
S4_M120,C,cadence,MID,ORD,FREQ_W,-0.33333333333333337,-0.5260605300280793,-0.5767617536794833
S4_M120,C,cadence,MID,ORD,FREQ_M,0.33333333333333326,1.5008611337408766,1.4550964148339638
S4_M120,C,cadence,MID,ORD,FREQ_Q,1.0,0.2181342711707513,0.3238216649322735
S4_M120,C,cadence,MID,VAL,FREQ_D,-1.0,-1.1929348748835507,-1.202156326086754
S4_M120,C,cadence,MID,VAL,FREQ_W,-0.22308202908195462,-0.5260605300280793,-0.5767617536794833
S4_M120,C,cadence,MID,VAL,FREQ_M,0.4696709804438597,1.5008611337408766,1.4550964148339638
S4_M120,C,cadence,MID,VAL,FREQ_Q,1.0,0.2181342711707513,0.3238216649322735
S4_M120,C,gross,MID,ORD,G0.25,-1.0,-1.3569105664268426,-1.358683038785546
S4_M120,C,gross,MID,ORD,G0.50,-0.33333333333333337,-0.4321127972433105,-0.430060571809237
S4_M120,C,gross,MID,ORD,G0.75,0.33333333333333326,0.4633678848839799,0.4647053925596971
S4_M120,C,gross,MID,ORD,G1.00,1.0,1.3256554787862092,1.3240382180350858
S4_M120,C,gross,MID,VAL,G0.25,-1.0,-1.3569105664268426,-1.358683038785546
S4_M120,C,gross,MID,VAL,G0.50,-0.33333333333333337,-0.4321127972433105,-0.430060571809237
S4_M120,C,gross,MID,VAL,G0.75,0.33333333333333326,0.4633678848839799,0.4647053925596971
S4_M120,C,gross,MID,VAL,G1.00,1.0,1.3256554787862092,1.3240382180350858
S4_M120,C,n,MID,ORD,N5,-1.0,1.9642005372559104,1.9720784606161512
S4_M120,C,n,MID,ORD,N10,-0.5,-0.2474525008668237,-0.22299093645800397
S4_M120,C,n,MID,ORD,N20,0.0,-0.6943720478967778,-0.6535986873961541
S4_M120,C,n,MID,ORD,N30,0.5,-0.7060015428447713,-0.6780180679237287
S4_M120,C,n,MID,ORD,N50,1.0,-0.3163744456475344,-0.41747076883826506
S4_M120,C,n,MID,VAL,N5,-1.0,1.9642005372559104,1.9720784606161512
S4_M120,C,n,MID,VAL,N10,-0.7777777777777778,-0.2474525008668237,-0.22299093645800397
S4_M120,C,n,MID,VAL,N20,-0.33333333333333337,-0.6943720478967778,-0.6535986873961541
S4_M120,C,n,MID,VAL,N30,0.11111111111111116,-0.7060015428447713,-0.6780180679237287
S4_M120,C,n,MID,VAL,N50,1.0,-0.3163744456475344,-0.41747076883826506
S4_M120,C,quantile,MID,ORD,Q0.10,-1.0,0.7714086927130243,1.544093812441933
S4_M120,C,quantile,MID,ORD,Q0.25,-0.5,-1.4177170624198583,-1.1794543675723868
S4_M120,C,quantile,MID,ORD,Q0.50,0.0,1.273889209024484,0.6709956155642512
S4_M120,C,quantile,MID,ORD,Q0.75,0.5,0.2225324252406117,-0.17274030126180687
S4_M120,C,quantile,MID,ORD,Q1.00,1.0,-0.8501132645582578,-0.8628947591719924
S4_M120,C,quantile,MID,VAL,Q0.10,-1.0,0.7714086927130243,1.544093812441933
S4_M120,C,quantile,MID,VAL,Q0.25,-0.6666666666666667,-1.4177170624198583,-1.1794543675723868
S4_M120,C,quantile,MID,VAL,Q0.50,-0.11111111111111105,1.273889209024484,0.6709956155642512
S4_M120,C,quantile,MID,VAL,Q0.75,0.4444444444444444,0.2225324252406117,-0.17274030126180687
S4_M120,C,quantile,MID,VAL,Q1.00,1.0,-0.8501132645582578,-0.8628947591719924
S4_M120,C,volcap,MID,ORD,V0.30,-1.0,1.396985417792866,1.2643234992000312
S4_M120,C,volcap,MID,ORD,V0.45,-0.5,0.9439847907029,1.0632333346384257
S4_M120,C,volcap,MID,ORD,V0.60,0.0,-0.7470264562288772,-0.895675280312085
S4_M120,C,volcap,MID,ORD,V0.90,0.5,-0.39141818770582515,-0.24496075274010617
S4_M120,C,volcap,MID,ORD,V9.99,1.0,-1.2025255645610644,-1.1869208007862657
S4_M120,C,volcap,MID,VAL,V0.30,-1.0,1.396985417792866,1.2643234992000312
S4_M120,C,volcap,MID,VAL,V0.45,-0.9690402476780186,0.9439847907029,1.0632333346384257
S4_M120,C,volcap,MID,VAL,V0.60,-0.9380804953560371,-0.7470264562288772,-0.895675280312085
S4_M120,C,volcap,MID,VAL,V0.90,-0.8761609907120743,-0.39141818770582515,-0.24496075274010617
S4_M120,C,volcap,MID,VAL,V9.99,1.0,-1.2025255645610644,-1.1869208007862657
S5_M120,B,cadence,MID,ORD,FREQ_D,-1.0,-1.5733275340648039,-1.541189617932148
S5_M120,B,cadence,MID,ORD,FREQ_W,-0.33333333333333337,-0.12477906155530948,-0.2110129088108994
S5_M120,B,cadence,MID,ORD,FREQ_M,0.33333333333333326,1.0324758309223676,1.0262699460769449
S5_M120,B,cadence,MID,ORD,FREQ_Q,1.0,0.6656307646977466,0.7259325806661026
S5_M120,B,cadence,MID,VAL,FREQ_D,-1.0,-1.5733275340648039,-1.541189617932148
S5_M120,B,cadence,MID,VAL,FREQ_W,-0.22308202908195462,-0.12477906155530948,-0.2110129088108994
S5_M120,B,cadence,MID,VAL,FREQ_M,0.4696709804438597,1.0324758309223676,1.0262699460769449
S5_M120,B,cadence,MID,VAL,FREQ_Q,1.0,0.6656307646977466,0.7259325806661026
S5_M120,B,gross,MID,ORD,G0.25,-1.0,-1.4448770561693016,-1.489131694137833
S5_M120,B,gross,MID,ORD,G0.40,-0.6,-0.8822533134586549,-0.8736025638787855
S5_M120,B,gross,MID,ORD,G0.55,-0.19999999999999996,-0.3081185055469428,-0.27226710207944727
S5_M120,B,gross,MID,ORD,G0.70,0.20000000000000018,0.27811039194373655,0.31392378140209
S5_M120,B,gross,MID,ORD,G0.85,0.6000000000000001,0.8755625871391933,0.8840181939692442
S5_M120,B,gross,MID,ORD,G1.00,1.0,1.4815758960921646,1.4370593847247328
S5_M120,B,gross,MID,VAL,G0.25,-1.0,-1.4448770561693016,-1.489131694137833
S5_M120,B,gross,MID,VAL,G0.40,-0.5999999999999999,-0.8822533134586549,-0.8736025638787855
S5_M120,B,gross,MID,VAL,G0.55,-0.19999999999999984,-0.3081185055469428,-0.27226710207944727
S5_M120,B,gross,MID,VAL,G0.70,0.19999999999999996,0.27811039194373655,0.31392378140209
S5_M120,B,gross,MID,VAL,G0.85,0.5999999999999999,0.8755625871391933,0.8840181939692442
S5_M120,B,gross,MID,VAL,G1.00,1.0,1.4815758960921646,1.4370593847247328
S5_M120,B,n,MID,ORD,FWD5,-1.0,-1.0723379050580524,-0.30038480270882123
S5_M120,B,n,MID,ORD,FWD10,-0.33333333333333337,-0.5705086938614392,-0.7507809477069202
S5_M120,B,n,MID,ORD,FWD20,0.33333333333333326,0.05489255193113061,-0.6562847615091894
S5_M120,B,n,MID,ORD,EWall,1.0,1.58795404698836,1.7074505119249308
S5_M120,B,n,MID,VAL,FWD5,-1.0,-1.0723379050580524,-0.30038480270882123
S5_M120,B,n,MID,VAL,FWD10,-0.33333333333333315,-0.5705086938614392,-0.7507809477069202
S5_M120,B,n,MID,VAL,FWD20,0.33333333333333304,0.05489255193113061,-0.6562847615091894
S5_M120,B,n,MID,VAL,EWall,1.0,1.58795404698836,1.7074505119249308
S5_M120,B,trim,MID,ORD,B0.00,-1.0,-1.9580691233252905,-1.7468078619760803
S5_M120,B,trim,MID,ORD,B0.01,-0.6,0.1462255941263041,-0.22112561305184958
S5_M120,B,trim,MID,ORD,B0.02,-0.19999999999999996,-0.42285523137994563,-0.3779682478587761
S5_M120,B,trim,MID,ORD,B0.03,0.20000000000000018,0.4953268415340608,0.25095978250073475
S5_M120,B,trim,MID,ORD,B0.05,0.6000000000000001,0.5474121466922581,0.5477039840010957
S5_M120,B,trim,MID,ORD,B0.08,1.0,1.1919597723525805,1.5472379563848857
S5_M120,B,trim,MID,VAL,B0.00,-1.0,-1.9580691233252905,-1.7468078619760803
S5_M120,B,trim,MID,VAL,B0.01,-0.75,0.1462255941263041,-0.22112561305184958
S5_M120,B,trim,MID,VAL,B0.02,-0.5,-0.42285523137994563,-0.3779682478587761
S5_M120,B,trim,MID,VAL,B0.03,-0.25,0.4953268415340608,0.25095978250073475
S5_M120,B,trim,MID,VAL,B0.05,0.25,0.5474121466922581,0.5477039840010957
S5_M120,B,trim,MID,VAL,B0.08,1.0,1.1919597723525805,1.5472379563848857
S5_M120,B,volgate,MID,ORD,V0.30,-1.0,1.1090731978749788,0.5406018228451361
S5_M120,B,volgate,MID,ORD,V0.40,-0.6,1.289091365540836,1.5265317656488229
S5_M120,B,volgate,MID,ORD,V0.50,-0.19999999999999996,0.5121501723244354,0.772486963556141
S5_M120,B,volgate,MID,ORD,V0.60,0.20000000000000018,-0.9906195038219776,-1.0980271558585701
S5_M120,B,volgate,MID,ORD,V0.80,0.6000000000000001,-1.0646340677411221,-1.0417892635855934
S5_M120,B,volgate,MID,ORD,V1.00,1.0,-0.8550611641771445,-0.6998041326059341
S5_M120,B,volgate,MID,VAL,V0.30,-1.0,1.1090731978749788,0.5406018228451361
S5_M120,B,volgate,MID,VAL,V0.40,-0.7142857142857142,1.289091365540836,1.5265317656488229
S5_M120,B,volgate,MID,VAL,V0.50,-0.4285714285714285,0.5121501723244354,0.772486963556141
S5_M120,B,volgate,MID,VAL,V0.60,-0.1428571428571428,-0.9906195038219776,-1.0980271558585701
S5_M120,B,volgate,MID,VAL,V0.80,0.4285714285714286,-1.0646340677411221,-1.0417892635855934
S5_M120,B,volgate,MID,VAL,V1.00,1.0,-0.8550611641771445,-0.6998041326059341
S5_M120,C,band,MID,ORD,B0.00,-1.0,-1.9190008931844076,-1.504438373697609
S5_M120,C,band,MID,ORD,B0.01,-0.6,-0.2239599881600908,-0.537274388294114
S5_M120,C,band,MID,ORD,B0.03,-0.19999999999999996,0.057246294136615944,-0.23800893316060673
S5_M120,C,band,MID,ORD,B0.05,0.20000000000000018,0.09920178737700108,-0.049896169332599424
S5_M120,C,band,MID,ORD,B0.08,0.6000000000000001,0.6183945514274954,0.5837306956050569
S5_M120,C,band,MID,ORD,B0.12,1.0,1.3681182484034036,1.7458871688798787
S5_M120,C,band,MID,VAL,B0.00,-1.0,-1.9190008931844076,-1.504438373697609
S5_M120,C,band,MID,VAL,B0.01,-0.8333333333333333,-0.2239599881600908,-0.537274388294114
S5_M120,C,band,MID,VAL,B0.03,-0.5,0.057246294136615944,-0.23800893316060673
S5_M120,C,band,MID,VAL,B0.05,-0.16666666666666663,0.09920178737700108,-0.049896169332599424
S5_M120,C,band,MID,VAL,B0.08,0.3333333333333335,0.6183945514274954,0.5837306956050569
S5_M120,C,band,MID,VAL,B0.12,1.0,1.3681182484034036,1.7458871688798787
S5_M120,C,cadence,MID,ORD,FREQ_D,-1.0,-0.4555493112361531,-1.0471167617845611
S5_M120,C,cadence,MID,ORD,FREQ_W,-0.33333333333333337,0.6757701650014173,0.25784812847089833
S5_M120,C,cadence,MID,ORD,FREQ_M,0.33333333333333326,1.1766609002982462,1.5183754661364304
S5_M120,C,cadence,MID,ORD,FREQ_Q,1.0,-1.3968817540635083,-0.7291068328227676
S5_M120,C,cadence,MID,VAL,FREQ_D,-1.0,-0.4555493112361531,-1.0471167617845611
S5_M120,C,cadence,MID,VAL,FREQ_W,-0.22308202908195462,0.6757701650014173,0.25784812847089833
S5_M120,C,cadence,MID,VAL,FREQ_M,0.4696709804438597,1.1766609002982462,1.5183754661364304
S5_M120,C,cadence,MID,VAL,FREQ_Q,1.0,-1.3968817540635083,-0.7291068328227676
S5_M120,C,gross,MID,ORD,G0.25,-1.0,-1.4664718006979987,-1.3490984214500998
S5_M120,C,gross,MID,ORD,G0.50,-0.33333333333333337,-0.3056062359681092,-0.43985747011212933
S5_M120,C,gross,MID,ORD,G0.75,0.33333333333333326,0.5811332933321587,0.4550025401838274
S5_M120,C,gross,MID,ORD,G1.00,1.0,1.1909447433344222,1.3339533513784019
S5_M120,C,gross,MID,VAL,G0.25,-1.0,-1.4664718006979987,-1.3490984214500998
S5_M120,C,gross,MID,VAL,G0.50,-0.33333333333333337,-0.3056062359681092,-0.43985747011212933
S5_M120,C,gross,MID,VAL,G0.75,0.33333333333333326,0.5811332933321587,0.4550025401838274
S5_M120,C,gross,MID,VAL,G1.00,1.0,1.1909447433344222,1.3339533513784019
S5_M120,C,n,MID,ORD,N5,-1.0,0.4271558088336823,1.379072510437649
S5_M120,C,n,MID,ORD,N10,-0.5,1.6946686086481448,1.0406853616001626
S5_M120,C,n,MID,ORD,N20,0.0,-1.036448415469261,-0.9361330646004984
S5_M120,C,n,MID,ORD,N30,0.5,-0.9184474792906432,-0.8800451600507129
S5_M120,C,n,MID,ORD,N50,1.0,-0.16692852272192746,-0.6035796473866013
S5_M120,C,n,MID,VAL,N5,-1.0,0.4271558088336823,1.379072510437649
S5_M120,C,n,MID,VAL,N10,-0.7777777777777778,1.6946686086481448,1.0406853616001626
S5_M120,C,n,MID,VAL,N20,-0.33333333333333337,-1.036448415469261,-0.9361330646004984
S5_M120,C,n,MID,VAL,N30,0.11111111111111116,-0.9184474792906432,-0.8800451600507129
S5_M120,C,n,MID,VAL,N50,1.0,-0.16692852272192746,-0.6035796473866013
S5_M120,C,quantile,MID,ORD,Q0.10,-1.0,-1.0972507359210237,0.031069842022921654
S5_M120,C,quantile,MID,ORD,Q0.25,-0.5,0.6886983775774981,0.7879440315597339
S5_M120,C,quantile,MID,ORD,Q0.50,0.0,1.2799908982326955,1.0765209869070917
S5_M120,C,quantile,MID,ORD,Q0.75,0.5,0.3716394183973013,-0.10433538522621896
S5_M120,C,quantile,MID,ORD,Q1.00,1.0,-1.2430779582864728,-1.7911994752635292
S5_M120,C,quantile,MID,VAL,Q0.10,-1.0,-1.0972507359210237,0.031069842022921654
S5_M120,C,quantile,MID,VAL,Q0.25,-0.6666666666666667,0.6886983775774981,0.7879440315597339
S5_M120,C,quantile,MID,VAL,Q0.50,-0.11111111111111105,1.2799908982326955,1.0765209869070917
S5_M120,C,quantile,MID,VAL,Q0.75,0.4444444444444444,0.3716394183973013,-0.10433538522621896
S5_M120,C,quantile,MID,VAL,Q1.00,1.0,-1.2430779582864728,-1.7911994752635292
S5_M120,C,volcap,MID,ORD,V0.30,-1.0,1.7316315409507823,1.5171018374700942
S5_M120,C,volcap,MID,ORD,V0.45,-0.5,0.4991260541149335,0.7421322998507158
S5_M120,C,volcap,MID,ORD,V0.60,0.0,-0.821055964858306,-1.1326503825281666
S5_M120,C,volcap,MID,ORD,V0.90,0.5,-0.49922597716583267,-0.22406533293038736
S5_M120,C,volcap,MID,ORD,V9.99,1.0,-0.9104756530415807,-0.9025184218622602
S5_M120,C,volcap,MID,VAL,V0.30,-1.0,1.7316315409507823,1.5171018374700942
S5_M120,C,volcap,MID,VAL,V0.45,-0.9690402476780186,0.4991260541149335,0.7421322998507158
S5_M120,C,volcap,MID,VAL,V0.60,-0.9380804953560371,-0.821055964858306,-1.1326503825281666
S5_M120,C,volcap,MID,VAL,V0.90,-0.8761609907120743,-0.49922597716583267,-0.22406533293038736
S5_M120,C,volcap,MID,VAL,V9.99,1.0,-0.9104756530415807,-0.9025184218622602
S6_M120,B,cadence,MID,ORD,FREQ_D,-1.0,-1.4122275003410987,-1.404215968148422
S6_M120,B,cadence,MID,ORD,FREQ_W,-0.33333333333333337,-0.16783561919273438,-0.21560968639915615
S6_M120,B,cadence,MID,ORD,FREQ_M,0.33333333333333326,1.3938299372717877,1.38860635685685
S6_M120,B,cadence,MID,ORD,FREQ_Q,1.0,0.18623318226204544,0.23121929769072827
S6_M120,B,cadence,MID,VAL,FREQ_D,-1.0,-1.4122275003410987,-1.404215968148422
S6_M120,B,cadence,MID,VAL,FREQ_W,-0.22308202908195462,-0.16783561919273438,-0.21560968639915615
S6_M120,B,cadence,MID,VAL,FREQ_M,0.4696709804438597,1.3938299372717877,1.38860635685685
S6_M120,B,cadence,MID,VAL,FREQ_Q,1.0,0.18623318226204544,0.23121929769072827
S6_M120,B,gross,MID,ORD,G0.25,-1.0,-1.4574054983734224,-1.4905928735799907
S6_M120,B,gross,MID,ORD,G0.40,-0.6,-0.8795607642680644,-0.8732339383327661
S6_M120,B,gross,MID,ORD,G0.55,-0.19999999999999996,-0.2978601306404107,-0.27106430530501885
S6_M120,B,gross,MID,ORD,G0.70,0.20000000000000018,0.2875525738335845,0.3150432766474267
S6_M120,B,gross,MID,ORD,G0.85,0.6000000000000001,0.8769150337238407,0.8842245834110183
S6_M120,B,gross,MID,ORD,G1.00,1.0,1.470358785724344,1.43562325715933
S6_M120,B,gross,MID,VAL,G0.25,-1.0,-1.4574054983734224,-1.4905928735799907
S6_M120,B,gross,MID,VAL,G0.40,-0.5999999999999999,-0.8795607642680644,-0.8732339383327661
S6_M120,B,gross,MID,VAL,G0.55,-0.19999999999999984,-0.2978601306404107,-0.27106430530501885
S6_M120,B,gross,MID,VAL,G0.70,0.19999999999999996,0.2875525738335845,0.3150432766474267
S6_M120,B,gross,MID,VAL,G0.85,0.5999999999999999,0.8769150337238407,0.8842245834110183
S6_M120,B,gross,MID,VAL,G1.00,1.0,1.470358785724344,1.43562325715933
S6_M120,B,n,MID,ORD,FWD5,-1.0,-0.6693708458142115,1.8316620065285005
S6_M120,B,n,MID,ORD,FWD10,-0.5,-1.322800874237046,-0.024971305958746002
S6_M120,B,n,MID,ORD,FWD20,0.0,1.5386555403633062,0.005100403020880196
S6_M120,B,n,MID,ORD,FWD30,0.5,-0.18057542423362258,-0.8667087422630027
S6_M120,B,n,MID,ORD,EWall,1.0,0.6340916039215647,-0.9450823613276309
S6_M120,B,n,MID,VAL,FWD5,-1.0,-0.6693708458142115,1.8316620065285005
S6_M120,B,n,MID,VAL,FWD10,-0.41972078914818745,-1.322800874237046,-0.024971305958746002
S6_M120,B,n,MID,VAL,FWD20,0.16055842170362467,1.5386555403633062,0.005100403020880196
S6_M120,B,n,MID,VAL,FWD30,0.5,-0.18057542423362258,-0.8667087422630027
S6_M120,B,n,MID,VAL,EWall,1.0,0.6340916039215647,-0.9450823613276309
S6_M120,B,trim,MID,ORD,B0.00,-1.0,-1.0112049180470843,-1.0016193499378148
S6_M120,B,trim,MID,ORD,B0.01,-0.6,-0.8410060741162505,-0.822282775871854
S6_M120,B,trim,MID,ORD,B0.02,-0.19999999999999996,-0.2609101119691728,-0.28224600156538315
S6_M120,B,trim,MID,ORD,B0.03,0.20000000000000018,-0.5227062221451949,-0.5011079790327865
S6_M120,B,trim,MID,ORD,B0.05,0.6000000000000001,0.8408996859622095,0.7600540011722854
S6_M120,B,trim,MID,ORD,B0.08,1.0,1.794927640315495,1.8472021052355532
S6_M120,B,trim,MID,VAL,B0.00,-1.0,-1.0112049180470843,-1.0016193499378148
S6_M120,B,trim,MID,VAL,B0.01,-0.75,-0.8410060741162505,-0.822282775871854
S6_M120,B,trim,MID,VAL,B0.02,-0.5,-0.2609101119691728,-0.28224600156538315
S6_M120,B,trim,MID,VAL,B0.03,-0.25,-0.5227062221451949,-0.5011079790327865
S6_M120,B,trim,MID,VAL,B0.05,0.25,0.8408996859622095,0.7600540011722854
S6_M120,B,trim,MID,VAL,B0.08,1.0,1.794927640315495,1.8472021052355532
S6_M120,B,volgate,MID,ORD,V0.30,-1.0,-0.4847400391432809,-1.5167822362812082
S6_M120,B,volgate,MID,ORD,V0.40,-0.6,2.0719596967707017,1.8230723972065108
S6_M120,B,volgate,MID,ORD,V0.50,-0.19999999999999996,0.12773653386831355,0.14939681683526917
S6_M120,B,volgate,MID,ORD,V0.60,0.20000000000000018,-0.03374004036612317,0.2553333682904024
S6_M120,B,volgate,MID,ORD,V0.80,0.6000000000000001,-0.6968874723251878,-0.22230135546219124
S6_M120,B,volgate,MID,ORD,V1.00,1.0,-0.9843286788044145,-0.4887189905887878
S6_M120,B,volgate,MID,VAL,V0.30,-1.0,-0.4847400391432809,-1.5167822362812082
S6_M120,B,volgate,MID,VAL,V0.40,-0.7142857142857142,2.0719596967707017,1.8230723972065108
S6_M120,B,volgate,MID,VAL,V0.50,-0.4285714285714285,0.12773653386831355,0.14939681683526917
S6_M120,B,volgate,MID,VAL,V0.60,-0.1428571428571428,-0.03374004036612317,0.2553333682904024
S6_M120,B,volgate,MID,VAL,V0.80,0.4285714285714286,-0.6968874723251878,-0.22230135546219124
S6_M120,B,volgate,MID,VAL,V1.00,1.0,-0.9843286788044145,-0.4887189905887878
