panel,dial,rung,CHOOSER,how,n_IS_pass,n_IS_flip,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,pass4a,pass4b,FLIP1,thin,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,d_base,d_spy
U56,n,0.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09709208326735896,1.3123896978805756,-0.11871012277393078,,,,,,0,0,0,,1.3123896978805756,0.09709208326735896,-0.11871012277393078,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.4366113177516048
U56,n,2.5,PLAIN,argmax IS Sharpe,0,0,12.0,0.25346299835135544,1.0150185704291517,-0.31928058467910436,0.2563604526833052,1.0615831469972388,-0.31928058467910425,1.216754777862758,0.934939441518546,0,0,0,2.1106019871747774,1.3061886278047306,0.09659828218594724,-0.11877401914308738,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.2911700573755789,0.13924019030018087
U56,n,2.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,12.0,0.25346299835135544,1.0150185704291517,-0.31928058467910436,0.2563604526833052,1.0615831469972388,-0.31928058467910425,1.216754777862758,0.934939441518546,0,0,0,2.1106019871747774,1.3061886278047306,0.09659828218594724,-0.11877401914308738,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.2911700573755789,0.13924019030018087
U56,n,2.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09659828218594724,1.3061886278047306,-0.11877401914308738,,,,,,0,0,0,,1.3061886278047306,0.09659828218594724,-0.11877401914308738,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.43041024767575975
U56,n,5.0,PLAIN,argmax IS Sharpe,0,0,12.0,0.24198247950746943,0.9789383148407819,-0.3199365063287334,0.24525140507704202,1.0250911528536124,-0.3199365063287335,1.1787351394765697,0.8995669150866475,0,0,0,2.197184098880082,1.2999861517263658,0.09610469619857653,-0.1188379135202765,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.3210478368855839,0.10315993471181106
U56,n,5.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,12.0,0.24198247950746943,0.9789383148407819,-0.3199365063287334,0.24525140507704202,1.0250911528536124,-0.3199365063287335,1.1787351394765697,0.8995669150866475,0,0,0,2.197184098880082,1.2999861517263658,0.09610469619857653,-0.1188379135202765,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.3210478368855839,0.10315993471181106
U56,n,5.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09610469619857653,1.2999861517263658,-0.1188379135202765,,,,,,0,0,0,,1.2999861517263658,0.09610469619857653,-0.1188379135202765,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.424207771597395
U56,n,7.5,PLAIN,argmax IS Sharpe,0,0,12.0,0.2306045650103563,0.9428278218079408,-0.32059206284797304,0.23423817585648754,0.9885641476216737,-0.3205920628479726,1.1406694617134945,0.864167056562551,0,0,0,2.396498272196416,1.293782289874342,0.09561132521454652,-0.11890180590551336,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.3509544680664013,0.06704944167896998
U56,n,7.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,12.0,0.2306045650103563,0.9428278218079408,-0.32059206284797304,0.23423817585648754,0.9885641476216737,-0.3205920628479726,1.1406694617134945,0.864167056562551,0,0,0,2.396498272196416,1.293782289874342,0.09561132521454652,-0.11890180590551336,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.3509544680664013,0.06704944167896998
U56,n,7.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09561132521454652,1.293782289874342,-0.11890180590551336,,,,,,0,0,0,,1.293782289874342,0.09561132521454652,-0.11890180590551336,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.41800390974537127
U56,n,10.0,PLAIN,argmax IS Sharpe,0,0,12.0,0.2193283603951517,0.9066899836241678,-0.32124725432906776,0.22331995914754454,0.9520051662804666,-0.32124725432906764,1.1025611988424457,0.8287426053825826,0,0,0,2.6069789059235497,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.3808870788666445,0.03091160349519695
U56,n,10.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,12.0,0.2193283603951517,0.9066899836241678,-0.32124725432906776,0.22331995914754454,0.9520051662804666,-0.32124725432906764,1.1025611988424457,0.8287426053825826,0,0,0,2.6069789059235497,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.3808870788666445,0.03091160349519695
U56,n,10.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09511816914319215,1.2875770624908123,-0.11896569629881149,,,,,,0,0,0,,1.2875770624908123,0.09511816914319215,-0.11896569629881149,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.4117986823618415
U56,n,15.0,PLAIN,argmax IS Sharpe,0,0,12.0,0.19707754090295437,0.8343438752853881,-0.322556542545801,0.20176537274689377,0.8788034595314069,-0.32255654254580113,1.0262308023465605,0.7578309129610993,0,0,0,3.0651094131085284,1.2751625921623018,0.09413250137604345,-0.11909347110965052,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.44081871687691365,-0.04143450484358269
U56,n,15.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,12.0,0.19707754090295437,0.8343438752853881,-0.322556542545801,0.20176537274689377,0.8788034595314069,-0.32255654254580113,1.0262308023465605,0.7578309129610993,0,0,0,3.0651094131085284,1.2751625921623018,0.09413250137604345,-0.11909347110965052,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.44081871687691365,-0.04143450484358269
U56,n,15.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09413250137604345,1.2751625921623018,-0.11909347110965052,,,,,,0,0,0,,1.2751625921623018,0.09413250137604345,-0.11909347110965052,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.39938421203333097
U56,n,20.0,PLAIN,argmax IS Sharpe,0,0,32.0,0.5718292074501712,1.0525723014531565,-0.757756673708414,0.4931192254709933,0.978719196784036,-0.7577566737084139,1.000695425279796,0.9624816077688183,0,0,0,19.08770989242585,1.262742902931284,0.09314769217255803,-0.1192212379529114,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.2101706014781275,0.1767939213241857
U56,n,20.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,32.0,0.5718292074501712,1.0525723014531565,-0.757756673708414,0.4931192254709933,0.978719196784036,-0.7577566737084139,1.000695425279796,0.9624816077688183,0,0,0,19.08770989242585,1.262742902931284,0.09314769217255803,-0.1192212379529114,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.2101706014781275,0.1767939213241857
U56,n,20.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09314769217255803,1.262742902931284,-0.1192212379529114,,,,,,0,0,0,,1.262742902931284,0.09314769217255803,-0.1192212379529114,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.3869645228023132
U56,n,25.0,PLAIN,argmax IS Sharpe,0,0,32.0,0.5314313356960754,1.0101169534430186,-0.7589093049633042,0.45610081788118917,0.9364266738229702,-0.7589093049633042,0.9579114210320266,0.9204802228484475,0,0,0,20.65074039977813,1.2503181571796762,0.09216374080875744,-0.11934899682871014,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.24020120373665765,0.13433857331404775
U56,n,25.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,32.0,0.5314313356960754,1.0101169534430186,-0.7589093049633042,0.45610081788118917,0.9364266738229702,-0.7589093049633042,0.9579114210320266,0.9204802228484475,0,0,0,20.65074039977813,1.2503181571796762,0.09216374080875744,-0.11934899682871014,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.24020120373665765,0.13433857331404775
U56,n,25.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.09216374080875744,1.2503181571796762,-0.11934899682871014,,,,,,0,0,0,,1.2503181571796762,0.09216374080875744,-0.11934899682871014,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.3745397770507054
U56,n,40.0,PLAIN,argmax IS Sharpe,0,0,40.0,0.5547485067418063,0.9942899192396601,-0.8103401038766525,0.4301951316685304,0.8767243151751657,-0.8103401038766525,0.8592778347930912,0.8947462135442424,0,0,0,17.70538415805669,1.2130152072695424,0.08921702652453978,-0.1197322256525003,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.21872528802988223,0.11851153911068935
U56,n,40.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,40.0,0.5547485067418063,0.9942899192396601,-0.8103401038766525,0.4301951316685304,0.8767243151751657,-0.8103401038766525,0.8592778347930912,0.8947462135442424,0,0,0,17.70538415805669,1.2130152072695424,0.08921702652453978,-0.1197322256525003,0.8757783801289708,0.15315660628921846,-0.33717235283398284,-0.21872528802988223,0.11851153911068935
U56,n,40.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.08921702652453978,1.2130152072695424,-0.1197322256525003,,,,,,0,0,0,,1.2130152072695424,0.08921702652453978,-0.1197322256525003,0.8757783801289708,0.15315660628921846,-0.33717235283398284,0.0,0.33723682714057157
