window,arm,char,outcome,strata,resid,b,t,ctrl_t,n,r2,sig
OOS,top10,corr,Sharpe,3,residx,0.027158892935354163,1.9616498088068732,,168,0.022655953482530244,True
OOS,top10,corr,Sharpe,3,ratio,0.009034070184416822,0.6465863894618872,,168,0.002512190828144134,False
OOS,top10,corr,Sharpe,3,logx,0.34121441700513133,2.4216491271211735,1.5369349774273764,168,0.04550635198659614,True
OOS,top10,corr,Sharpe,3,loglog,,,,0,,False
OOS,top10,corr,Sharpe,5,none,0.0024352019757486946,0.19245034344150685,,168,0.00022306549990214197,False
OOS,top10,corr,Sharpe,5,partial,0.0023055570602660627,0.18562504682492514,2.7006244658409915,168,0.04254474914726569,False
OOS,top10,corr,Sharpe,5,residx,0.0023055570602660627,0.18220123328726473,,168,0.00019994368568077014,False
OOS,top10,corr,Sharpe,5,ratio,-0.020820950392261638,-1.6588454699432102,,168,0.016306604197301455,False
OOS,top10,corr,Sharpe,5,logx,0.056751945487227895,0.367287889644106,2.8434948175789185,168,0.047380003828653705,False
OOS,top10,corr,Sharpe,5,loglog,,,,0,,False
OOS,top10,corr,Sharpe,7,none,-0.012830316958213345,-1.0307402961120413,,168,0.006359452488974293,False
OOS,top10,corr,Sharpe,7,partial,-0.014414752557340732,-1.1993347579805416,3.645107878002337,168,0.08041044083396587,False
OOS,top10,corr,Sharpe,7,residx,-0.014414752557340725,-1.1582366642387745,,168,0.008016613170203968,False
OOS,top10,corr,Sharpe,7,ratio,-0.036640738865020124,-3.0133919853363573,,168,0.05186488293175817,True
OOS,top10,corr,Sharpe,7,logx,-0.19393699249564456,-1.2524475825626573,3.7810335605811622,168,0.08537697764195928,False
OOS,top10,corr,Sharpe,7,loglog,,,,0,,False
OOS,top10,corr,Sharpe,21,none,-0.014253857869484472,-1.2232095712100635,,168,0.008932986437874213,False
OOS,top10,corr,Sharpe,21,partial,-0.015200726688851609,-1.3474160876049355,3.4947652970803724,168,0.07723641915626134,False
OOS,top10,corr,Sharpe,21,residx,-0.015200726688851597,-1.3048934987160368,,168,0.010153364050470182,False
OOS,top10,corr,Sharpe,21,ratio,-0.03614781257506788,-3.180899575739524,,168,0.057450772184399646,True
OOS,top10,corr,Sharpe,21,logx,-0.21596510680585357,-1.1804547469941906,3.590797571023989,168,0.07800066957491858,False
OOS,top10,corr,Sharpe,21,loglog,,,,0,,False
OOS,top10,corr,CAGR,3,none,0.004114261189484648,1.8211566879215417,,168,0.019588223795732218,False
OOS,top10,corr,CAGR,3,partial,0.004432564276362238,2.0111021606685666,3.126727287609814,168,0.07442926336724198,True
OOS,top10,corr,CAGR,3,residx,0.004432564276362236,1.9630635991053447,,168,0.02268788103403263,True
OOS,top10,corr,CAGR,3,ratio,-0.0004901780360917448,-0.2148690911119812,,168,0.0002780475253927328,False
OOS,top10,corr,CAGR,3,logx,0.05559202993906995,2.4790620755445465,3.346221066371773,168,0.09109889816540584,True
OOS,top10,corr,CAGR,3,loglog,,,,0,,False
OOS,top10,corr,CAGR,5,none,0.000753641417309286,0.3592700033499537,,168,0.0007769557216721346,False
OOS,top10,corr,CAGR,5,partial,0.00071820859007392,0.3628551881659374,4.631658773277258,168,0.11574255168503489,False
OOS,top10,corr,CAGR,5,residx,0.0007182085900739205,0.34236396430357857,,168,0.0007056046864590826,False
OOS,top10,corr,CAGR,5,ratio,-0.005243555131500918,-2.5470531277015227,,168,0.03761130749344621,True
OOS,top10,corr,CAGR,5,logx,0.013213948469836423,0.5377373359731475,4.802004464013732,168,0.12380542220925839,False
OOS,top10,corr,CAGR,5,loglog,,,,0,,False
OOS,top10,corr,CAGR,7,none,-0.001800835729857341,-0.8672713337278716,,168,0.00451064362981779,False
OOS,top10,corr,CAGR,7,partial,-0.0021913777945917557,-1.149119161996186,5.662630111266735,168,0.1664911209318859,False
OOS,top10,corr,CAGR,7,residx,-0.002191377794591757,-1.0558095370416556,,168,0.00667046976232244,False
OOS,top10,corr,CAGR,7,ratio,-0.007817155603842081,-3.926774563321043,,168,0.08499391466437511,True
OOS,top10,corr,CAGR,7,logx,-0.02964146121529565,-1.2084349335194524,5.820506268086868,168,0.17369958460407187,False
OOS,top10,corr,CAGR,7,loglog,,,,0,,False
OOS,top10,corr,CAGR,21,none,-0.00203169398044183,-1.0508243469687664,,168,0.006608042155687999,False
OOS,top10,corr,CAGR,21,partial,-0.0022685533224902684,-1.273447804516387,5.53622200174516,168,0.16222908718689888,False
OOS,top10,corr,CAGR,21,residx,-0.002268553322490265,-1.1739543838905206,,168,0.008233862901897093,False
OOS,top10,corr,CAGR,21,ratio,-0.007840911109534143,-4.256933554610191,,168,0.09842134097944877,True
OOS,top10,corr,CAGR,21,logx,-0.03239880498331327,-1.1230087966559046,5.6447909377600425,168,0.1652082040767905,False
OOS,top10,corr,CAGR,21,loglog,,,,0,,False
OOS,top10,corr,MaxDD,3,none,-0.0010437202125548474,-0.31132859972196963,,168,0.00058354780929748,False
OOS,top10,corr,MaxDD,3,partial,-0.0016101797432546406,-0.4988215256880775,-3.7993541609764585,168,0.0809840330774374,False
OOS,top10,corr,MaxDD,3,residx,-0.0016101797432546425,-0.4799764597702299,,168,0.0013858923112261001,False
OOS,top10,corr,MaxDD,3,ratio,0.003797352418325571,1.1367708808719725,,168,0.0077244944148482375,False
OOS,top10,corr,MaxDD,3,logx,-0.01683656756922755,-0.507219604763309,-3.7255697750958863,168,0.07811162988308862,False
OOS,top10,corr,MaxDD,3,loglog,0.09072958961834698,0.7366414203008969,3.885888741943446,168,0.08531663247821586,False
OOS,top10,corr,MaxDD,5,none,-0.0018331197098155009,-0.5607910272549843,,168,0.00189091511343209,False
OOS,top10,corr,MaxDD,5,partial,-0.0017945168493342326,-0.5633931189752488,-3.1356782443442075,168,0.058023996220825214,False
OOS,top10,corr,MaxDD,5,residx,-0.0017945168493342348,-0.5489557983517858,,168,0.0018120866972565208,False
OOS,top10,corr,MaxDD,5,ratio,0.0034222480638665025,1.049413263534107,,168,0.006590423936092216,False
OOS,top10,corr,MaxDD,5,logx,-0.025550688477551736,-0.642789511148816,-3.0926735541431865,168,0.05687989701958418,False
OOS,top10,corr,MaxDD,5,loglog,0.13368784204238038,0.8994519497555895,3.2685906406951015,168,0.06490789820462128,False
OOS,top10,corr,MaxDD,7,none,-0.002845066137544459,-0.8794236526779884,,168,0.004637346399328224,False
OOS,top10,corr,MaxDD,7,partial,-0.0025365773781196193,-0.7980586735340275,-2.6836669447686496,168,0.0462667522309923,False
OOS,top10,corr,MaxDD,7,residx,-0.002536577378119617,-0.7831793635783706,,168,0.00368139673212331,False
OOS,top10,corr,MaxDD,7,ratio,0.0019159684710992832,0.5914825947715583,,168,0.0021031077360555983,False
OOS,top10,corr,MaxDD,7,logx,-0.040953078692797185,-0.9977620441308037,-2.6147781540071438,168,0.04698675662343754,False
OOS,top10,corr,MaxDD,7,loglog,0.17073718788999392,1.11378165160905,2.8203139492997553,168,0.05475637859276561,False
OOS,top10,corr,MaxDD,21,none,-0.0032867726733178376,-1.1079739839375797,,168,0.007340931176877286,False
OOS,top10,corr,MaxDD,21,partial,-0.0031710944855839482,-1.0740043504515404,-1.6313199806642655,168,0.023096926485090208,False
OOS,top10,corr,MaxDD,21,residx,-0.0031710944855839474,-1.0683951622614547,,168,0.006829353809567507,False
OOS,top10,corr,MaxDD,21,ratio,0.0003425182692471385,0.1150432138643404,,168,7.972220444329992e-05,False
OOS,top10,corr,MaxDD,21,logx,-0.057866219246998044,-1.2088280633171402,-1.5819513471718893,168,0.024419178100916317,False
OOS,top10,corr,MaxDD,21,loglog,0.25020342005348084,1.3864029656786117,1.8238558169697436,168,0.03207817635385313,False
OOS,top10,corr,DDnorm,3,none,-0.011856766221383382,-0.5428553104015347,,168,0.00177210640150538,False
OOS,top10,corr,DDnorm,3,partial,-0.011758859982186587,-0.5361910150072865,0.09665731894340761,168,0.0018286249052994474,False
OOS,top10,corr,DDnorm,3,residx,-0.011758859982186582,-0.5377893040037327,,168,0.0017392428693513429,False
OOS,top10,corr,DDnorm,3,ratio,-0.014660900378383837,-0.6715563678009341,,168,0.002709433934123373,False
OOS,top10,corr,DDnorm,3,logx,-0.12872219225223774,-0.5717824703532759,0.14812232644291506,168,0.0021678541935720164,False
OOS,top10,corr,DDnorm,3,loglog,0.09072958961834682,0.7366414203008955,-0.31638171698320494,168,0.0040340670174178195,False
OOS,top10,corr,DDnorm,5,none,-0.014076521288870257,-0.6500544999329995,,168,0.0025391438836546154,False
OOS,top10,corr,DDnorm,5,partial,-0.01413503157475796,-0.6517426528749152,0.6980066960563289,168,0.0054757831146646785,False
OOS,top10,corr,DDnorm,5,residx,-0.01413503157475797,-0.6527585411936204,,168,0.0025602578513665986,False
OOS,top10,corr,DDnorm,5,ratio,-0.021671015766377276,-1.0025184534071658,,168,0.006018041311008915,False
OOS,top10,corr,DDnorm,5,logx,-0.200902112589686,-0.7431227729482351,0.7248522643143833,168,0.00653295152498079,False
OOS,top10,corr,DDnorm,5,loglog,0.13368784204238035,0.8994519497555893,-0.8519285608711938,168,0.009278551673086777,False
OOS,top10,corr,DDnorm,7,none,-0.01685908346623265,-0.7796656081599137,,168,0.0036485577162628235,False
OOS,top10,corr,DDnorm,7,partial,-0.01764409202274895,-0.8154509386187027,1.0031721786406602,168,0.009688583601521472,False
OOS,top10,corr,DDnorm,7,residx,-0.017644092022748952,-0.8155755053858447,,168,0.003991016427164484,False
OOS,top10,corr,DDnorm,7,ratio,-0.0262667256430825,-1.217918918211653,,168,0.008856562157036896,False
OOS,top10,corr,DDnorm,7,logx,-0.2804340029180332,-1.0044999781135884,1.0588687040999099,168,0.01210734742353281,False
OOS,top10,corr,DDnorm,7,loglog,0.1707371878899938,1.1137816516090493,-1.1935721680112006,168,0.015102443607615479,False
OOS,top10,corr,DDnorm,21,none,-0.021770007034646252,-1.0698013694555673,,168,0.0068472198694802255,False
OOS,top10,corr,DDnorm,21,partial,-0.022757930051910603,-1.1286230074812527,2.0399995250079828,168,0.03128008603085353,False
OOS,top10,corr,DDnorm,21,residx,-0.022757930051910586,-1.1183818601446907,,168,0.007478458397437993,False
OOS,top10,corr,DDnorm,21,ratio,-0.04017866609577642,-1.9910065572434048,,168,0.02332320145922162,True
OOS,top10,corr,DDnorm,21,logx,-0.40784890594094814,-1.2480039725679182,2.081228255023823,168,0.03329472008161294,False
OOS,top10,corr,DDnorm,21,loglog,0.25020342005348095,1.3864029656786123,-2.150214160047949,168,0.036825483138473225,False
OOS,top10,corr,CAGRnorm,3,none,0.02826582662649459,1.8936505439045572,,168,0.021145107704132693,False
OOS,top10,corr,CAGRnorm,3,partial,0.029136043272119116,1.9533612819362187,1.2631340744518031,168,0.030519733285262918,False
OOS,top10,corr,CAGRnorm,3,residx,0.029136043272119116,1.9511371726561706,,168,0.02241920353916249,False
OOS,top10,corr,CAGRnorm,3,ratio,0.010122250388046788,0.6718371526318359,,168,0.002711693948701077,False
OOS,top10,corr,CAGRnorm,3,logx,0.3651131217256768,2.4004385170939275,1.4512203468974039,168,0.04365353334629518,True
OOS,top10,corr,CAGRnorm,3,loglog,,,,0,,False
OOS,top10,corr,CAGRnorm,5,none,0.002451898392286176,0.17946663442539088,,168,0.00019398810150772494,False
OOS,top10,corr,CAGRnorm,5,partial,0.002317429516461661,0.1725144409311081,2.589934034301324,168,0.039251379235444084,False
OOS,top10,corr,CAGRnorm,5,residx,0.0023174295164616705,0.1696211662090095,,168,0.00017329129038246016,False
OOS,top10,corr,CAGRnorm,5,ratio,-0.021995975323542572,-1.6225540564053857,,168,0.015611930261374751,False
OOS,top10,corr,CAGRnorm,5,logx,0.057890000561348964,0.346367299988842,2.732218341606099,168,0.04387986015602119,False
OOS,top10,corr,CAGRnorm,5,loglog,,,,0,,False
OOS,top10,corr,CAGRnorm,7,none,-0.014366713596822126,-1.070700945298731,,168,0.006858661094324536,False
OOS,top10,corr,CAGRnorm,7,partial,-0.016027936298821665,-1.2344344101251554,3.5376986423440284,168,0.07687782329952741,False
OOS,top10,corr,CAGRnorm,7,residx,-0.01602793629882168,-1.1947275322279953,,168,0.00852533157044244,False
OOS,top10,corr,CAGRnorm,7,ratio,-0.03940918746819703,-3.0055218323949933,,168,0.051608286157688754,True
OOS,top10,corr,CAGRnorm,7,logx,-0.21585738726365167,-1.2903693659068431,3.674872758387601,168,0.08182556471962732,False
OOS,top10,corr,CAGRnorm,7,loglog,,,,0,,False
OOS,top10,corr,CAGRnorm,21,none,-0.015902887155396492,-1.266171212789165,,168,0.009565388012573894,False
OOS,top10,corr,CAGRnorm,21,partial,-0.01688862590746409,-1.3854920031685005,3.367149186931994,168,0.07324572756964298,False
OOS,top10,corr,CAGRnorm,21,residx,-0.016888625907464087,-1.3450930562124808,,168,0.010781736148460452,False
OOS,top10,corr,CAGRnorm,21,ratio,-0.03867154968071582,-3.15474693202017,,168,0.056563176232442114,True
OOS,top10,corr,CAGRnorm,21,logx,-0.24100053639562324,-1.2190430077597694,3.464141432338897,168,0.07385521026603359,False
OOS,top10,corr,CAGRnorm,21,loglog,,,,0,,False
OOS,top10,evol,Sharpe,3,none,-0.050869282969493966,-3.7903253246744404,,168,0.07965204627526257,True
OOS,top10,evol,Sharpe,3,partial,-0.10789135295411902,-6.591172469820349,5.351492554935603,168,0.21576838345907723,True
OOS,top10,evol,Sharpe,3,residx,-0.10789135295411911,-6.572324419466446,,168,0.20648369087835372,True
OOS,top10,evol,Sharpe,3,ratio,-0.08123899464934171,-6.505383267452466,,168,0.20314904535850398,True
OOS,top10,evol,Sharpe,3,logx,-1.9693646028749683,-6.161287920108463,5.230001597740059,168,0.19645354062205378,True
OOS,top10,evol,Sharpe,3,loglog,,,,0,,False
OOS,top10,evol,Sharpe,5,none,-0.001184787504981309,-0.09362399974840607,,168,5.2801147607750565e-05,False
OOS,top10,evol,Sharpe,5,partial,-0.04618411784918496,-2.7576556139977564,3.9022093866357968,168,0.08453744532383689,True
OOS,top10,evol,Sharpe,5,residx,-0.04618411784918499,-2.7041657530865564,,168,0.04219263986225252,True
OOS,top10,evol,Sharpe,5,ratio,-0.04445828933584181,-3.651439260497927,,168,0.07434776660335574,True
OOS,top10,evol,Sharpe,5,logx,-1.007505618896599,-2.4246825099088505,3.7572273125689883,168,0.07940279567356034,True
OOS,top10,evol,Sharpe,5,loglog,,,,0,,False
OOS,top10,evol,Sharpe,7,none,0.016675672951227363,1.3426266086595808,,168,0.010742656632612202,False
OOS,top10,evol,Sharpe,7,partial,-0.0262011945573764,-1.5696920488526305,3.687008422277945,168,0.08604189823798436,False
OOS,top10,evol,Sharpe,7,residx,-0.02620119455737641,-1.5155620593107992,,168,0.013648070574222237,False
OOS,top10,evol,Sharpe,7,ratio,-0.04060881813818987,-3.3607865716989855,,168,0.06370678033133448,True
OOS,top10,evol,Sharpe,7,logx,-0.5925541883931549,-1.231763178476505,3.460639920722835,168,0.08509474036336329,False
OOS,top10,evol,Sharpe,7,loglog,,,,0,,False
OOS,top10,evol,Sharpe,21,none,0.027456641917474236,2.385540815680562,,168,0.03314565962826099,True
OOS,top10,evol,Sharpe,21,partial,-0.004551887660449734,-0.2640371265121261,2.4646655390871466,168,0.06747706359015782,False
OOS,top10,evol,Sharpe,21,residx,-0.004551887660449749,-0.2557952088066416,,168,0.0003940084843668812,False
OOS,top10,evol,Sharpe,21,ratio,-0.03053585497149021,-2.663913121364207,,168,0.040996992198744864,True
OOS,top10,evol,Sharpe,21,logx,-0.05263920173351578,-0.0881172504130525,2.2971096844990244,168,0.07025786697720038,False
OOS,top10,evol,Sharpe,21,loglog,,,,0,,False
OOS,top10,evol,CAGR,3,none,-0.005980741141871979,-2.6772831302586386,,168,0.041392470762924516,True
OOS,top10,evol,CAGR,3,partial,-0.017931542543196538,-6.94351828185302,7.109104068389906,168,0.2661653915864344,True
OOS,top10,evol,CAGR,3,residx,-0.017931542543196552,-6.731264391424749,,168,0.21442400925322513,True
OOS,top10,evol,CAGR,3,ratio,-0.014638899613869018,-7.39869892650124,,168,0.2479865944340215,True
OOS,top10,evol,CAGR,3,logx,-0.3242118595849299,-6.418666023552424,6.898065166565758,168,0.24561053500105645,True
OOS,top10,evol,CAGR,3,loglog,,,,0,,False
OOS,top10,evol,CAGR,5,none,0.0018570645058237848,0.8870360030158502,,168,0.004717595850366463,False
OOS,top10,evol,CAGR,5,partial,-0.008475801686354395,-3.198925902234261,5.6637143472661355,168,0.16671632638705525,True
OOS,top10,evol,CAGR,5,residx,-0.008475801686354397,-3.007703988825641,,168,0.051679379388479774,True
OOS,top10,evol,CAGR,5,ratio,-0.009614571607960703,-4.902008270805426,,168,0.12645227021261318,True
OOS,top10,evol,CAGR,5,logx,-0.18317593363968754,-2.78588634247344,5.4349189488414,168,0.16170124842272937,True
OOS,top10,evol,CAGR,5,loglog,,,,0,,False
OOS,top10,evol,CAGR,7,none,0.0048923322750986115,2.39093180018095,,168,0.03329064502453194,True
OOS,top10,evol,CAGR,7,partial,-0.00500532843978997,-1.8969708131463578,5.384164807546438,168,0.1777530999216692,False
OOS,top10,evol,CAGR,7,residx,-0.005005328439789975,-1.7410176038013934,,168,0.017932448752105867,False
OOS,top10,evol,CAGR,7,ratio,-0.009188678006173928,-4.699793848856717,,168,0.11743468437518467,True
OOS,top10,evol,CAGR,7,logx,-0.11263259391333602,-1.4815325446328789,5.063703866635706,168,0.1773301960738951,False
OOS,top10,evol,CAGR,7,loglog,,,,0,,False
OOS,top10,evol,CAGR,21,none,0.006856183487646866,3.6753864297955525,,168,0.07525252571012608,True
OOS,top10,evol,CAGR,21,partial,-0.0012307937409904608,-0.45256782261436707,3.9473298636312992,168,0.15504408411277149,False
OOS,top10,evol,CAGR,21,residx,-0.0012307937409904571,-0.4174847792471932,,168,0.0010488598277699213,False
OOS,top10,evol,CAGR,21,ratio,-0.007554433882342496,-4.085435433943433,,168,0.09136083627002956,True
OOS,top10,evol,CAGR,21,logx,-0.020498158002844873,-0.2177107112290279,3.6934993951955195,168,0.15906918446371066,False
OOS,top10,evol,CAGR,21,loglog,,,,0,,False
OOS,top10,evol,MaxDD,3,none,-0.013714066167701792,-4.312548048485472,,168,0.10074899809593918,True
OOS,top10,evol,MaxDD,3,partial,-0.010028557224776503,-2.3999946107101904,-1.3549559890017147,168,0.11064459018551909,True
OOS,top10,evol,MaxDD,3,residx,-0.010028557224776509,-2.306261423847027,,168,0.03104644941930801,True
OOS,top10,evol,MaxDD,3,ratio,-0.002781124855472866,-0.8310559038289864,,168,0.004143327169620403,False
OOS,top10,evol,MaxDD,3,logx,-0.16771392986613692,-2.068292082211576,-1.446062040456194,168,0.10000763266398593,True
OOS,top10,evol,MaxDD,3,loglog,0.46324316905576757,1.5294691488707428,1.8959213367746606,168,0.0951371149288941,False
OOS,top10,evol,MaxDD,5,none,-0.010291897574793488,-3.243691097465318,,168,0.059604807529111126,True
OOS,top10,evol,MaxDD,5,partial,-0.006484225124404494,-1.4846846379791752,-1.2661724338672329,168,0.06865406174918709,False
OOS,top10,evol,MaxDD,5,residx,-0.006484225124404497,-1.4461739256770814,,168,0.012442152225619063,False
OOS,top10,evol,MaxDD,5,ratio,0.0013297309703971618,0.4066110567095691,,168,0.0009949882379182151,False
OOS,top10,evol,MaxDD,5,logx,-0.13440901702071112,-1.240289711364297,-1.3063261094608924,168,0.06325165795832033,False
OOS,top10,evol,MaxDD,5,loglog,0.27616351145150336,0.6785030441296397,1.8176146707637593,168,0.06293753234405663,False
OOS,top10,evol,MaxDD,7,none,-0.009659800731605866,-3.0619275294187194,,168,0.053459038068997655,True
OOS,top10,evol,MaxDD,7,partial,-0.007098837951134556,-1.6127231995269156,-0.8350905166251763,168,0.057442777141634926,False
OOS,top10,evol,MaxDD,7,residx,-0.00709883795113456,-1.5822540767030393,,168,0.014857421642765267,False
OOS,top10,evol,MaxDD,7,ratio,0.0016731074683114804,0.5163792830646006,,168,0.001603734530557177,False
OOS,top10,evol,MaxDD,7,logx,-0.1627000215126538,-1.2785858889420594,-0.9265532515888175,168,0.05064275423152287,False
OOS,top10,evol,MaxDD,7,loglog,0.3748040810094261,0.7856476758814708,1.4220478496924622,168,0.05119914367751477,False
OOS,top10,evol,MaxDD,21,none,-0.003404040336919861,-1.1478133137720932,,168,0.007874105200889048,False
OOS,top10,evol,MaxDD,21,partial,0.0006515566713721187,0.14467199299922973,-1.1953796796560499,168,0.01639234173056936,False
OOS,top10,evol,MaxDD,21,residx,0.0006515566713721161,0.1439244511361093,,168,0.00012476905504665847,False
OOS,top10,evol,MaxDD,21,ratio,0.0035892206246746733,1.2107916245661399,,168,0.008754112565647287,False
OOS,top10,evol,MaxDD,21,logx,0.040626593362133305,0.25991176377314323,-1.2286758013708243,168,0.016182078521631227,False
OOS,top10,evol,MaxDD,21,loglog,-0.3385711399533403,-0.5742044181266014,1.628575619813755,168,0.02275546541732143,False
OOS,top10,evol,DDnorm,3,none,-0.03392384538992584,-1.5631869206281337,,168,0.014506659947754685,False
OOS,top10,evol,DDnorm,3,partial,-0.06187577039036711,-2.172697952005466,1.5078091283371096,168,0.02790093818467354,True
OOS,top10,evol,DDnorm,3,residx,-0.06187577039036717,-2.179171757305186,,168,0.027811556148725547,True
OOS,top10,evol,DDnorm,3,ratio,-0.043540078772887084,-2.0159231717977937,,168,0.023896577285024923,True
OOS,top10,evol,DDnorm,3,logx,-1.022109582511895,-1.8535337336311348,1.3597560373986508,168,0.02058387335845069,False
OOS,top10,evol,DDnorm,3,loglog,0.46324316905576746,1.5294691488707421,-1.278482289705444,168,0.014727238352574834,False
OOS,top10,evol,DDnorm,5,none,-0.008844434290566396,-0.4081221758284052,,168,0.0010023900517869277,False
OOS,top10,evol,DDnorm,5,partial,-0.03656811975503154,-1.226712693285741,1.350667138445942,168,0.011926895883403787,False
OOS,top10,evol,DDnorm,5,residx,-0.03656811975503155,-1.2286130789043694,,168,0.009011370620105597,False
OOS,top10,evol,DDnorm,5,ratio,-0.030069138832563305,-1.3949348812668125,,168,0.011586135652269847,False
OOS,top10,evol,DDnorm,5,logx,-0.7311498852679323,-0.989918155834442,1.2172468056308876,168,0.00909297365164441,False
OOS,top10,evol,DDnorm,5,loglog,0.276163511451504,0.6785030441296412,-1.0855556915749147,168,0.007190967235827017,False
OOS,top10,evol,DDnorm,7,none,-0.006743129786487966,-0.3113644275801034,,168,0.000583682048601375,False
OOS,top10,evol,DDnorm,7,partial,-0.04162495586665092,-1.3861791878081027,1.6673336471390006,168,0.01714333653202038,False
OOS,top10,evol,DDnorm,7,residx,-0.04162495586665096,-1.3863608625989214,,168,0.011445769357663615,False
OOS,top10,evol,DDnorm,7,ratio,-0.035880379478722885,-1.6701530707373116,,168,0.01652598500430269,False
OOS,top10,evol,DDnorm,7,logx,-0.9419438365933532,-1.0867669741824573,1.4814649252323104,168,0.01313008294066953,False
OOS,top10,evol,DDnorm,7,loglog,0.3748040810094263,0.7856476758814711,-1.351228725908782,168,0.011395979055833116,False
OOS,top10,evol,DDnorm,21,none,0.034217273930391874,1.6900619354016873,,168,0.016915621077856602,False
OOS,top10,evol,DDnorm,21,partial,0.008418181743032375,0.27364256915510715,1.1132394613741712,168,0.024244444757246963,False
OOS,top10,evol,DDnorm,21,residx,0.00841818174303238,0.27118297774596284,,168,0.00044281712383154037,False
OOS,top10,evol,DDnorm,21,ratio,-0.028154625995396115,-1.3867672662742336,,168,0.011452404000650063,False
OOS,top10,evol,DDnorm,21,logx,0.37216143995518025,0.3487142638091777,1.006440492928866,168,0.024888164145603797,False
OOS,top10,evol,DDnorm,21,loglog,-0.33857113995334054,-0.5742044181266017,-0.8707543490778237,168,0.027548496730305905,False
OOS,top10,evol,CAGRnorm,3,none,-0.055359199029412415,-3.827850551705678,,168,0.08110845255490873,True
OOS,top10,evol,CAGRnorm,3,partial,-0.11582651646213352,-6.548467948808892,5.251801747901674,168,0.21271167244815792,True
OOS,top10,evol,CAGRnorm,3,residx,-0.11582651646213363,-6.534749333322257,,168,0.20461114270205738,True
OOS,top10,evol,CAGRnorm,3,ratio,-0.08680178632231263,-6.430141079993747,,168,0.19940858212530466,True
OOS,top10,evol,CAGRnorm,3,logx,-2.116042137646097,-6.12838343883945,5.138190519339565,168,0.1937693170478998,True
OOS,top10,evol,CAGRnorm,3,loglog,,,,0,,False
OOS,top10,evol,CAGRnorm,5,none,-0.002203771147369663,-0.16130196077188383,,168,0.00015671232022396175,False
OOS,top10,evol,CAGRnorm,5,partial,-0.04975604255087658,-2.7465048930731424,3.8120883298746744,168,0.08108790384920217,True
OOS,top10,evol,CAGRnorm,5,residx,-0.049756042550876595,-2.698043227828898,,168,0.04200981590414021,True
OOS,top10,evol,CAGRnorm,5,ratio,-0.0471443751975903,-3.5812043972540746,,168,0.07171828964978433,True
OOS,top10,evol,CAGRnorm,5,logx,-1.0872062515730994,-2.418859305264299,3.673290853236818,168,0.07595132792090908,True
OOS,top10,evol,CAGRnorm,5,loglog,,,,0,,False
OOS,top10,evol,CAGRnorm,7,none,0.017334026297093432,1.2938821483104355,,168,0.00998443232474222,False
OOS,top10,evol,CAGRnorm,7,partial,-0.02771731503859179,-1.5362272625510132,3.58401443315607,168,0.08148993672302762,False
OOS,top10,evol,CAGRnorm,7,residx,-0.027717315038591796,-1.4865556230947277,,168,0.01313744499394276,False
OOS,top10,evol,CAGRnorm,7,ratio,-0.042571280222154756,-3.2615229784712203,,168,0.060222377488376,True
OOS,top10,evol,CAGRnorm,7,logx,-0.6232105400855277,-1.1985362080087736,3.3604223106654176,168,0.08056465326562845,False
OOS,top10,evol,CAGRnorm,7,loglog,,,,0,,False
OOS,top10,evol,CAGRnorm,21,none,0.028641321289596542,2.3055074231807464,,168,0.031026782066669756,True
OOS,top10,evol,CAGRnorm,21,partial,-0.004561166976720179,-0.24477860775801538,2.365303788516383,168,0.06280431595344216,False
OOS,top10,evol,CAGRnorm,21,residx,-0.00456116697672018,-0.23772485177434508,,168,0.0003403245322595172,False
OOS,top10,evol,CAGRnorm,21,ratio,-0.03162075911577779,-2.5543063008565636,,168,0.037817709422643286,True
OOS,top10,evol,CAGRnorm,21,logx,-0.04263321150767793,-0.06602519191608931,2.198644650852398,168,0.06553861313387921,False
OOS,top10,evol,CAGRnorm,21,loglog,,,,0,,False
OOS,top20,breadth,Sharpe,3,none,0.09474955782981677,7.83007587981917,,168,0.2697200495879417,True
OOS,top20,breadth,Sharpe,3,partial,0.08337030156248683,6.748185104987505,3.103540753101364,168,0.309999222217202,True
OOS,top20,breadth,Sharpe,3,residx,0.08337030156248686,6.248807482233475,,168,0.19043186026900427,True
OOS,top20,breadth,Sharpe,3,ratio,0.06460900787337283,4.878936945428151,,168,0.125413703041777,True
OOS,top20,breadth,Sharpe,3,logx,0.9893868969447329,7.838205101561648,2.931529564374003,168,0.3597623351600393,True
OOS,top20,breadth,Sharpe,3,loglog,,,,0,,False
OOS,top20,breadth,Sharpe,5,none,0.04662506134209272,4.140692427300757,,168,0.09361600114985635,True
OOS,top20,breadth,Sharpe,5,partial,0.035481517911141555,3.1790734025090988,3.942601011225317,168,0.17165192578541077,True
OOS,top20,breadth,Sharpe,5,residx,0.03548151791114157,2.9786942324878347,,168,0.050737613267401005,True
OOS,top20,breadth,Sharpe,5,ratio,0.008743613522947594,0.7404857527927681,,168,0.0032922526801063556,False
OOS,top20,breadth,Sharpe,5,logx,0.588651093210995,3.7072043810316395,3.791997848240543,168,0.1902866048476557,True
OOS,top20,breadth,Sharpe,5,loglog,,,,0,,False
OOS,top20,breadth,Sharpe,7,none,0.015531986851061762,1.4236686561752396,,168,0.012062552231165369,False
OOS,top20,breadth,Sharpe,7,partial,0.006115915052415804,0.5696708434226918,3.9271273457145033,168,0.09651050613206635,False
