panel,book,cost,direction,k,phase,lam,turnover,bracketed,dSharpe,dCAGR,dMaxDD,TE_cad,TE_lam,dTE
u56,TOP20,5.0,CAD->LAM,21.0,8.0,,3.968662056748153,True,-0.013336641136580507,-0.001090077497744757,-0.0007212540560994074,0.02433885339647614,0.02159895430673701,0.00273989908973913
u56,TOP20,5.0,CAD->LAM,21.0,13.0,,3.9291477652249336,True,0.025698295547238015,0.002254844591000088,-0.011976147959170846,0.023685328263404633,0.021852031750073105,0.0018332965133315282
u56,TOP20,5.0,CAD->LAM,21.0,17.0,,3.9712286806035326,True,0.01591712174563975,0.00129500711195904,-0.011417578594286548,0.025095380419607346,0.02158251583401523,0.0035128645855921174
u56,TOP20,5.0,CAD->LAM,63.0,0.0,,2.4087648934357984,False,,,,0.04112481131829288,,
u56,TOP20,5.0,CAD->LAM,63.0,13.0,,2.3716680983301694,False,,,,0.04074372790811859,,
u56,TOP20,5.0,CAD->LAM,63.0,25.0,,2.405120029286329,False,,,,0.04004202072890449,,
u56,TOP20,5.0,CAD->LAM,63.0,38.0,,2.34174829536839,False,,,,0.03811138669757562,,
u56,TOP20,5.0,CAD->LAM,63.0,50.0,,2.372007396599179,False,,,,0.04067562181970571,,
u56,TOP20,5.0,LAM->CAD,,,1.0,8.80151459882063,True,0.006915286066239368,0.0015371651632886951,0.005528826640417511,0.012718251679777356,0.0,0.012718251679777356
u56,TOP20,5.0,LAM->CAD,,,0.7,8.388171993088527,True,0.008959248159068789,0.001418438137659156,0.0022848000633251264,0.013627462275301323,0.003688154262304909,0.009939308012996414
u56,TOP20,5.0,LAM->CAD,,,0.5,7.840331428073905,True,0.012990628822568517,0.001720338634276869,-0.0005739735928037837,0.01489252031109202,0.006310434720126567,0.008582085590965453
u56,TOP20,5.0,LAM->CAD,,,0.35,7.101388763300446,True,0.017430415495570895,0.0021694971566419696,-0.0025712154804588827,0.016598865944762474,0.008732875597612723,0.007865990347149751
u56,TOP20,5.0,LAM->CAD,,,0.25,6.353798094518741,True,0.019339862592391288,0.0024124832040541278,-0.003196850248147892,0.018325181306238482,0.01093134075646495,0.007393840549773533
u56,TOP20,5.0,LAM->CAD,,,0.15,5.281328827490302,True,0.014211577878064263,0.0019445085494855519,-0.0017744516551675138,0.020801697196142825,0.014537015988035576,0.0062646812081072496
u56,TOP20,5.0,LAM->CAD,,,0.1,4.543804342552449,True,0.003805968594764453,0.0009049370822517278,0.001294383334166288,0.022504768008794536,0.01791533671839437,0.004589431290400167
u56,TOP20,5.0,LAM->CAD,,,0.06,3.7513337883100326,True,-0.0064912408651627285,-0.0007474080577543618,0.002351439552256057,0.026169244645317773,0.02299087809989576,0.0031783665454220116
u56,TOP20,10.0,CAD->LAM,1.0,0.0,,22.354280011920928,False,,,,0.016016776163802947,,
u56,TOP20,10.0,CAD->LAM,5.0,0.0,,8.80151459882063,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,TOP20,10.0,CAD->LAM,5.0,1.0,,8.762646530849864,True,0.01573126666831759,0.001583152949694272,-0.005407338351956198,0.014751672363910881,0.0003468101970761908,0.01440486216683469
u56,TOP20,10.0,CAD->LAM,5.0,2.0,,8.821147819109989,False,,,,0.01700632789920661,,
u56,TOP20,10.0,CAD->LAM,5.0,3.0,,8.775976013883682,True,-0.0170082018835942,-0.003656859415671343,-0.015819271861189255,0.016931169780355967,0.00022787450309317246,0.016703295277262796
u56,TOP20,10.0,CAD->LAM,5.0,4.0,,8.757615075965221,True,-0.011858902462373866,-0.0025141792170317867,-0.002650795156798391,0.014880506788420473,0.00039170462973580527,0.014488802158684668
u56,TOP20,10.0,CAD->LAM,21.0,0.0,,4.0797702341220665,True,-0.003521708237464116,-0.0020445605426109292,0.010259012278275997,0.023035549028850764,0.020887339030856378,0.0021482099979943867
u56,TOP20,10.0,CAD->LAM,21.0,4.0,,3.972319205100099,True,0.013032214515062535,0.0008427648333011739,-0.011246744840987727,0.022829546597340898,0.021575531344585015,0.0012540152527558829
u56,TOP20,10.0,CAD->LAM,21.0,8.0,,3.968662056748153,True,-0.01325887589347352,-0.0010881139542371354,-0.0007436937268638921,0.02433885339647614,0.02159895430673701,0.00273989908973913
u56,TOP20,10.0,CAD->LAM,21.0,13.0,,3.9291477652249336,True,0.02552819647343685,0.0022501996711500882,-0.011968216016091576,0.023685328263404633,0.021852031750073105,0.0018332965133315282
u56,TOP20,10.0,CAD->LAM,21.0,17.0,,3.9712286806035326,True,0.015919618670947377,0.0012944069550553938,-0.011425713092322737,0.025095380419607346,0.02158251583401523,0.0035128645855921174
u56,TOP20,10.0,CAD->LAM,63.0,0.0,,2.4087648934357984,False,,,,0.04112481131829288,,
u56,TOP20,10.0,CAD->LAM,63.0,13.0,,2.3716680983301694,False,,,,0.04074372790811859,,
u56,TOP20,10.0,CAD->LAM,63.0,25.0,,2.405120029286329,False,,,,0.04004202072890449,,
u56,TOP20,10.0,CAD->LAM,63.0,38.0,,2.34174829536839,False,,,,0.03811138669757562,,
u56,TOP20,10.0,CAD->LAM,63.0,50.0,,2.372007396599179,False,,,,0.04067562181970571,,
u56,TOP20,10.0,LAM->CAD,,,1.0,8.80151459882063,True,0.006917688459038951,0.001528732742510197,0.005587583077548364,0.012718251679777356,0.0,0.012718251679777356
u56,TOP20,10.0,LAM->CAD,,,0.7,8.388171993088527,True,0.008938724806120568,0.0014108082388440413,0.002300461843096957,0.013627462275301323,0.003688154262304909,0.009939308012996414
u56,TOP20,10.0,LAM->CAD,,,0.5,7.840331428073905,True,0.012965902640742266,0.0017115025649841464,-0.0005934801978978999,0.01489252031109202,0.006310434720126567,0.008582085590965453
u56,TOP20,10.0,LAM->CAD,,,0.35,7.101388763300446,True,0.01741027650156446,0.0021592369568759484,-0.0026011196155770744,0.016598865944762474,0.008732875597612723,0.007865990347149751
u56,TOP20,10.0,LAM->CAD,,,0.25,6.353798094518741,True,0.01933081726769137,0.002402078718668571,-0.0032255891166709794,0.018325181306238482,0.01093134075646495,0.007393840549773533
u56,TOP20,10.0,LAM->CAD,,,0.15,5.281328827490302,True,0.014227097209662976,0.0019369883270491661,-0.0017986637926024895,0.020801697196142825,0.014537015988035576,0.0062646812081072496
u56,TOP20,10.0,LAM->CAD,,,0.1,4.543804342552449,True,0.003840759923495529,0.0009012230720431835,0.0012730828100509517,0.022504768008794536,0.01791533671839437,0.004589431290400167
u56,TOP20,10.0,LAM->CAD,,,0.06,3.7513337883100326,True,-0.006475968161725687,-0.0007469745172905828,0.0023404365971354535,0.026169244645317773,0.02299087809989576,0.0031783665454220116
u56,TOP20,15.0,CAD->LAM,1.0,0.0,,22.354280011920928,False,,,,0.016016776163802947,,
u56,TOP20,15.0,CAD->LAM,5.0,0.0,,8.80151459882063,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,TOP20,15.0,CAD->LAM,5.0,1.0,,8.762646530849864,True,0.015673123571287917,0.001578114635403638,-0.005424139586980958,0.014751672363910881,0.0003468101970761908,0.01440486216683469
u56,TOP20,15.0,CAD->LAM,5.0,2.0,,8.821147819109989,False,,,,0.01700632789920661,,
u56,TOP20,15.0,CAD->LAM,5.0,3.0,,8.775976013883682,True,-0.01719157253516146,-0.0036401417618562026,-0.01600024186973073,0.016931169780355967,0.00022787450309317246,0.016703295277262796
u56,TOP20,15.0,CAD->LAM,5.0,4.0,,8.757615075965221,True,-0.01180770906644546,-0.002499824201325801,-0.0025964194655938855,0.014880506788420473,0.00039170462973580527,0.014488802158684668
u56,TOP20,15.0,CAD->LAM,21.0,0.0,,4.0797702341220665,True,-0.0035755165557376234,-0.0020388831827636567,0.010320581307848409,0.023035549028850764,0.020887339030856378,0.0021482099979943867
u56,TOP20,15.0,CAD->LAM,21.0,4.0,,3.972319205100099,True,0.012966746937910667,0.0008417985943776629,-0.011181646831410208,0.022829546597340898,0.021575531344585015,0.0012540152527558829
u56,TOP20,15.0,CAD->LAM,21.0,8.0,,3.968662056748153,True,-0.013198548823458278,-0.0010865258642320796,-0.0007661094201228957,0.02433885339647614,0.02159895430673701,0.00273989908973913
u56,TOP20,15.0,CAD->LAM,21.0,13.0,,3.9291477652249336,True,0.025339739068807487,0.002245204845361254,-0.011960260579024357,0.023685328263404633,0.021852031750073105,0.0018332965133315282
u56,TOP20,15.0,CAD->LAM,21.0,17.0,,3.9712286806035326,True,0.01590064638838462,0.0012934344263672848,-0.011433823581446345,0.025095380419607346,0.02158251583401523,0.0035128645855921174
u56,TOP20,15.0,CAD->LAM,63.0,0.0,,2.4087648934357984,False,,,,0.04112481131829288,,
u56,TOP20,15.0,CAD->LAM,63.0,13.0,,2.3716680983301694,False,,,,0.04074372790811859,,
u56,TOP20,15.0,CAD->LAM,63.0,25.0,,2.405120029286329,False,,,,0.04004202072890449,,
u56,TOP20,15.0,CAD->LAM,63.0,38.0,,2.34174829536839,False,,,,0.03811138669757562,,
u56,TOP20,15.0,CAD->LAM,63.0,50.0,,2.372007396599179,False,,,,0.04067562181970571,,
u56,TOP20,15.0,LAM->CAD,,,1.0,8.80151459882063,True,0.006925319800473062,0.001520273717553644,0.005646308345909373,0.012718251679777356,0.0,0.012718251679777356
u56,TOP20,15.0,LAM->CAD,,,0.7,8.388171993088527,True,0.008924728831507966,0.0014027692024682348,0.002316123594177044,0.013627462275301323,0.003688154262304909,0.009939308012996414
u56,TOP20,15.0,LAM->CAD,,,0.5,7.840331428073905,True,0.01294974583618358,0.001701769482044202,-0.0006129666990262184,0.01489252031109202,0.006310434720126567,0.008582085590965453
u56,TOP20,15.0,LAM->CAD,,,0.35,7.101388763300446,True,0.017401583009437616,0.002147680782307343,-0.002631003111583291,0.016598865944762474,0.008732875597612723,0.007865990347149751
u56,TOP20,15.0,LAM->CAD,,,0.25,6.353798094518741,True,0.019335916494751748,0.0023902793944785006,-0.0032543154141064234,0.018325181306238482,0.01093134075646495,0.007393840549773533
u56,TOP20,15.0,LAM->CAD,,,0.15,5.281328827490302,True,0.014260034770452457,0.0019284702112597196,-0.0018228786931353547,0.020801697196142825,0.014537015988035576,0.0062646812081072496
u56,TOP20,15.0,LAM->CAD,,,0.1,4.543804342552449,True,0.003894674999991521,0.0008971561098663206,0.0012517676503173425,0.022504768008794536,0.01791533671839437,0.004589431290400167
u56,TOP20,15.0,LAM->CAD,,,0.06,3.7513337883100326,True,-0.006440388914969786,-0.0007462816819201468,0.00232941232385106,0.026169244645317773,0.02299087809989576,0.0031783665454220116
u56,TOP20,25.0,CAD->LAM,1.0,0.0,,22.354280011920928,False,,,,0.016016776163802947,,
u56,TOP20,25.0,CAD->LAM,5.0,0.0,,8.80151459882063,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,TOP20,25.0,CAD->LAM,5.0,1.0,,8.762646530849864,True,0.015536227026952343,0.0015680685788591053,-0.005457705620825204,0.014751672363910881,0.0003468101970761908,0.01440486216683469
u56,TOP20,25.0,CAD->LAM,5.0,2.0,,8.821147819109989,False,,,,0.01700632789920661,,
u56,TOP20,25.0,CAD->LAM,5.0,3.0,,8.775976013883682,True,-0.017565816484793384,-0.0036069515939044505,-0.016361836027677212,0.016931169780355967,0.00022787450309317246,0.016703295277262796
u56,TOP20,25.0,CAD->LAM,5.0,4.0,,8.757615075965221,True,-0.011740425087268136,-0.0024713641338406644,-0.0024878617900148947,0.014880506788420473,0.00039170462973580527,0.014488802158684668
u56,TOP20,25.0,CAD->LAM,21.0,0.0,,4.0797702341220665,True,-0.003747923383474072,-0.0020287692998241513,0.010443795367709618,0.023035549028850764,0.020887339030856378,0.0021482099979943867
u56,TOP20,25.0,CAD->LAM,21.0,4.0,,3.972319205100099,True,0.01277694560817455,0.0008387449787080892,-0.011051378755207647,0.022829546597340898,0.021575531344585015,0.0012540152527558829
u56,TOP20,25.0,CAD->LAM,21.0,8.0,,3.968662056748153,True,-0.013127457804855691,-0.0010844678902270366,-0.0008108688838183442,0.02433885339647614,0.02159895430673701,0.00273989908973913
u56,TOP20,25.0,CAD->LAM,21.0,13.0,,3.9291477652249336,True,0.02491057067260316,0.0022341731829978173,-0.011944279232322108,0.023685328263404633,0.021852031750073105,0.0018332965133315282
u56,TOP20,25.0,CAD->LAM,21.0,17.0,,3.9712286806035326,True,0.015801088401855345,0.0012903803918394574,-0.011449972542672271,0.025095380419607346,0.02158251583401523,0.0035128645855921174
u56,TOP20,25.0,CAD->LAM,63.0,0.0,,2.4087648934357984,False,,,,0.04112481131829288,,
u56,TOP20,25.0,CAD->LAM,63.0,13.0,,2.3716680983301694,False,,,,0.04074372790811859,,
u56,TOP20,25.0,CAD->LAM,63.0,25.0,,2.405120029286329,False,,,,0.04004202072890449,,
u56,TOP20,25.0,CAD->LAM,63.0,38.0,,2.34174829536839,False,,,,0.03811138669757562,,
u56,TOP20,25.0,CAD->LAM,63.0,50.0,,2.372007396599179,False,,,,0.04067562181970571,,
u56,TOP20,25.0,LAM->CAD,,,1.0,8.80151459882063,True,0.006956294375053185,0.0015032804781485998,0.005763665389564077,0.012718251679777356,0.0,0.012718251679777356
u56,TOP20,25.0,LAM->CAD,,,0.7,8.388171993088527,True,0.0089152222478035,0.0013854812760565327,0.0023474469845868873,0.013627462275301323,0.003688154262304909,0.009939308012996414
u56,TOP20,25.0,LAM->CAD,,,0.5,7.840331428073905,True,0.01294109665184906,0.0016796491484541431,-0.0006518794407958939,0.01489252031109202,0.006310434720126567,0.008582085590965453
u56,TOP20,25.0,LAM->CAD,,,0.35,7.101388763300446,True,0.01741566267017758,0.0021207319757021448,-0.002690708237507139,0.016598865944762474,0.008732875597612723,0.007865990347149751
u56,TOP20,25.0,LAM->CAD,,,0.25,6.353798094518741,True,0.019385223199200663,0.00236255001843369,-0.003311730336088753,0.018325181306238482,0.01093134075646495,0.007393840549773533
u56,TOP20,25.0,LAM->CAD,,,0.15,5.281328827490302,True,0.014374723241739273,0.001908478014651771,-0.0018713168032131189,0.020801697196142825,0.014537015988035576,0.0062646812081072496
u56,TOP20,25.0,LAM->CAD,,,0.1,4.543804342552449,True,0.004056665946278626,0.0008879784553213477,0.0012090934204765924,0.022504768008794536,0.01791533671839437,0.004589431290400167
u56,TOP20,25.0,LAM->CAD,,,0.06,3.7513337883100326,True,-0.0063110845358009815,-0.0007441233757707333,0.002307299830846654,0.026169244645317773,0.02299087809989576,0.0031783665454220116
u56,TOP20,50.0,CAD->LAM,1.0,0.0,,22.354280011920928,False,,,,0.016016776163802947,,
u56,TOP20,50.0,CAD->LAM,5.0,0.0,,8.80151459882063,True,0.0,0.0,0.0,0.0,0.0,0.0
u56,TOP20,50.0,CAD->LAM,5.0,1.0,,8.762646530849864,True,0.01507451629579526,0.001543132523104923,-0.005541408348924581,0.014751672363910881,0.0003468101970761908,0.01440486216683469
u56,TOP20,50.0,CAD->LAM,5.0,2.0,,8.821147819109989,False,,,,0.01700632789920661,,
u56,TOP20,50.0,CAD->LAM,5.0,3.0,,8.775976013883682,True,-0.01854216729678093,-0.0035253870185291136,-0.017263805542354266,0.016931169780355967,0.00022787450309317246,0.016703295277262796
u56,TOP20,50.0,CAD->LAM,5.0,4.0,,8.757615075965221,True,-0.011776050877617128,-0.0024016502777570864,-0.0022175956426994936,0.014880506788420473,0.00039170462973580527,0.014488802158684668
u56,TOP20,50.0,CAD->LAM,21.0,0.0,,4.0797702341220665,True,-0.0045200291603275655,-0.0020106171893942426,0.010752273731985146,0.023035549028850764,0.020887339030856378,0.0021482099979943867
u56,TOP20,50.0,CAD->LAM,21.0,4.0,,3.972319205100099,True,0.011992971804341446,0.0008246662207549993,-0.010725288345368178,0.022829546597340898,0.021575531344585015,0.0012540152527558829
u56,TOP20,50.0,CAD->LAM,21.0,8.0,,3.968662056748153,True,-0.013206466232334124,-0.0010857514223408526,-0.0009223481063799777,0.02433885339647614,0.02159895430673701,0.00273989908973913
u56,TOP20,50.0,CAD->LAM,21.0,13.0,,3.9291477652249336,True,0.023566051916889208,0.002200604854392496,-0.01190391488522971,0.023685328263404633,0.021852031750073105,0.0018332965133315282
u56,TOP20,50.0,CAD->LAM,21.0,17.0,,3.9712286806035326,True,0.015225800507207898,0.0012763704833551048,-0.0114899249597816,0.025095380419607346,0.02158251583401523,0.0035128645855921174
u56,TOP20,50.0,CAD->LAM,63.0,0.0,,2.4087648934357984,False,,,,0.04112481131829288,,
u56,TOP20,50.0,CAD->LAM,63.0,13.0,,2.3716680983301694,False,,,,0.04074372790811859,,
u56,TOP20,50.0,CAD->LAM,63.0,25.0,,2.405120029286329,False,,,,0.04004202072890449,,
u56,TOP20,50.0,CAD->LAM,63.0,38.0,,2.34174829536839,False,,,,0.03811138669757562,,
u56,TOP20,50.0,CAD->LAM,63.0,50.0,,2.372007396599179,False,,,,0.04067562181970571,,
u56,TOP20,50.0,LAM->CAD,,,1.0,8.80151459882063,True,0.007125442158902318,0.0014604108692511525,0.006009100134612477,0.012718251679777356,0.0,0.012718251679777356
u56,TOP20,50.0,LAM->CAD,,,0.7,8.388171993088527,True,0.008986283465902911,0.0013354057082122783,0.0024257545094814037,0.013627462275301323,0.003688154262304909,0.009939308012996414
u56,TOP20,50.0,LAM->CAD,,,0.5,7.840331428073905,True,0.013033450000860869,0.0016092894664998941,-0.0007488103751379649,0.01489252031109202,0.006310434720126567,0.008582085590965453
u56,TOP20,50.0,LAM->CAD,,,0.35,7.101388763300446,True,0.017600673978142245,0.0020315724320361106,-0.002839610764359457,0.016598865944762474,0.008732875597612723,0.007865990347149751
u56,TOP20,50.0,LAM->CAD,,,0.25,6.353798094518741,True,0.019697526311806768,0.002269749436408036,-0.003455048353287943,0.018325181306238482,0.01093134075646495,0.007393840549773533
u56,TOP20,50.0,LAM->CAD,,,0.15,5.281328827490302,True,0.014905700239073782,0.0018416884163576508,-0.0019924607775335945,0.020801697196142825,0.014537015988035576,0.0062646812081072496
u56,TOP20,50.0,LAM->CAD,,,0.1,4.543804342552449,True,0.004739766400033041,0.0008591198081064899,0.0011021516610516258,0.022504768008794536,0.01791533671839437,0.004589431290400167
u56,TOP20,50.0,LAM->CAD,,,0.06,3.7513337883100326,True,-0.0056813688497001635,-0.0007342813643105295,0.0022516456714612443,0.026169244645317773,0.02299087809989576,0.0031783665454220116
