panel,book,lam,cost,selector,f,sleeve,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,V2_CAGR,V2_Sharpe,V2_MaxDD,beats_SPY,beats_V2,OOS_4b,OOS_4a
u56,TOP20,0.15,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.17255938025629924,1.1862870966622494,-0.222665986931879,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.15,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.09541087969017181,1.0123641762224374,-0.16347609727045043,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.15,15.0,S0_ISsharpe,0.4,TLT,0.10854184193658911,1.010952026659804,-0.1770106890233828,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.15,15.0,S1_IS4b,0.4,TLT,0.10854184193658911,1.010952026659804,-0.1770106890233828,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.15,15.0,S2_minSleeveDD,0.05,CASH,0.16509570257690975,1.1866995622291445,-0.20859279430626232,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.15,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.1696108693217926,1.168690065939986,-0.2228662352390436,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.15,15.0,S4_ISsharpe_fpos,0.4,TLT,0.10854184193658911,1.010952026659804,-0.1770106890233828,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.15,25.0,S0_ISsharpe,0.35,TLT,0.10963750782029691,0.9929655980997187,-0.17795119192379794,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.15,25.0,S1_IS4b,0.35,TLT,0.10963750782029691,0.9929655980997187,-0.17795119192379794,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.15,25.0,S2_minSleeveDD,0.05,CASH,0.15923742117132256,1.1498724050976168,-0.20897925620566704,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.15,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.1637355952493882,1.1334736257133036,-0.22326661987344498,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.15,25.0,S4_ISsharpe_fpos,0.35,TLT,0.10963750782029691,0.9929655980997187,-0.17795119192379794,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.15,50.0,S0_ISsharpe,0.35,TLT,0.09128124080543709,0.8422601635533453,-0.1925913044873513,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.15,50.0,S1_IS4b,0.2,TLT,0.11826550710009398,0.9684187944525952,-0.17667009996638328,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.15,50.0,S2_minSleeveDD,0.05,CASH,0.14471755294158029,1.057673267511398,-0.20994480688342443,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.15,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.1491734601953496,1.0453154194496124,-0.22426692844989282,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.15,50.0,S4_ISsharpe_fpos,0.35,TLT,0.09128124080543709,0.8422601635533453,-0.1925913044873513,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.25,0.0,S0_ISsharpe,0.5,BOND2,0.1027916607805397,1.0910818203746302,-0.15900127790507224,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.25,0.0,S1_IS4b,0.4,TLT,0.11985996014330125,1.1123549670700772,-0.16838765282725454,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.25,0.0,S2_minSleeveDD,0.05,CASH,0.17357210632724396,1.2510862497313469,-0.20544208772869577,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.25,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.17807217974306866,1.2303045301340279,-0.21965368806442365,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.25,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.1027916607805397,1.0910818203746302,-0.15900127790507224,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.25,5.0,S0_ISsharpe,0.5,BOND2,0.09854342835641505,1.049893487065225,-0.16222862111910785,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.25,5.0,S1_IS4b,0.4,TLT,0.11555818198576473,1.0764064422128536,-0.17191512877514137,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.25,5.0,S2_minSleeveDD,0.05,CASH,0.17003069092109446,1.2288096865608875,-0.20567477519728394,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.25,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.17449975033103948,1.208874741364458,-0.2198922995728707,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.25,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.09854342835641505,1.049893487065225,-0.16222862111910785,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.25,10.0,S0_ISsharpe,0.5,BOND2,0.09431103849989331,1.0086564218930745,-0.16544393720885053,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.25,10.0,S1_IS4b,0.4,TLT,0.11127243577238644,1.0404187323884373,-0.1754281260213194,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.25,10.0,S2_minSleeveDD,0.05,CASH,0.1664997298673463,1.2065194322546275,-0.20590741321410055,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.25,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.17093791687658988,1.18743258490418,-0.22013085860958104,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.25,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.09431103849989331,1.0086564218930745,-0.16544393720885053,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.25,15.0,S0_ISsharpe,0.35,TLT,0.11542550885087133,1.046929168870234,-0.1740659701662124,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.25,15.0,S1_IS4b,0.35,TLT,0.11542550885087133,1.046929168870234,-0.1740659701662124,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.25,15.0,S2_minSleeveDD,0.05,CASH,0.16297919298685426,1.1842160790811274,-0.2061400017858971,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.25,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.16738664865144415,1.1659785926083919,-0.22036936518184846,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.25,15.0,S4_ISsharpe_fpos,0.35,TLT,0.11542550885087133,1.046929168870234,-0.1740659701662124,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.25,25.0,S0_ISsharpe,0.35,TLT,0.10705687386916596,0.9784843097248378,-0.180733108987296,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.25,25.0,S1_IS4b,0.35,TLT,0.10705687386916596,0.9784843097248378,-0.180733108987296,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.25,25.0,S2_minSleeveDD,0.05,CASH,0.15596927145462502,1.1395724513177046,-0.20660503062143887,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.25,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.1603156854111869,1.12303723302472,-0.22084622096223094,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.25,25.0,S4_ISsharpe_fpos,0.35,TLT,0.10705687386916596,0.9784843097248378,-0.180733108987296,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.25,50.0,S0_ISsharpe,0.35,TLT,0.08640143996730165,0.8070195722642306,-0.1977937840818519,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.25,50.0,S1_IS4b,0.35,TLT,0.08640143996730165,0.8070195722642306,-0.1977937840818519,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.25,50.0,S2_minSleeveDD,0.05,CASH,0.13862479445092468,1.0277758291837673,-0.2077667378950354,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.25,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.14282103454978268,1.0155141189824561,-0.2220374427959585,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.25,50.0,S4_ISsharpe_fpos,0.35,TLT,0.08640143996730165,0.8070195722642306,-0.1977937840818519,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.35,0.0,S0_ISsharpe,0.5,BOND2,0.10229263668421118,1.090135399087374,-0.15955611652115964,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.35,0.0,S1_IS4b,0.4,TLT,0.11937304728380305,1.111945245903589,-0.16873164518041717,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,True,False
u56,TOP20,0.35,0.0,S2_minSleeveDD,0.05,CASH,0.17275039222696442,1.251701608640227,-0.20520987455288087,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.35,0.0,S3_maxSleeveCAGR,0.05,SPY1,0.17721950797849284,1.230833807731299,-0.21940103629311747,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.35,0.0,S4_ISsharpe_fpos,0.5,BOND2,0.10229263668421118,1.090135399087374,-0.15955611652115964,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09677994358088604,1.3033814514046251,-0.12029816459609177,True,False,False,False
u56,TOP20,0.35,5.0,S0_ISsharpe,0.5,BOND2,0.0977598912457569,1.0459916558059095,-0.16308215384295754,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.35,5.0,S1_IS4b,0.4,TLT,0.11474130072409028,1.0730740063191757,-0.1725537060323501,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.35,5.0,S2_minSleeveDD,0.05,CASH,0.16880036469153148,1.2266990237215232,-0.20547213355349314,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.35,5.0,S3_maxSleeveCAGR,0.05,SPY1,0.173210461874165,1.206633990584492,-0.21967071939354832,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.35,5.0,S4_ISsharpe_fpos,0.5,BOND2,0.0977598912457569,1.0459916558059095,-0.16308215384295754,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09579949209392957,1.291111718681875,-0.12042381687213732,True,False,False,False
u56,TOP20,0.35,10.0,S0_ISsharpe,0.5,BOND2,0.09324520974047101,1.0017943526638733,-0.16659381580446608,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.35,10.0,S1_IS4b,0.35,TLT,0.11840520941698074,1.0748654950021943,-0.17169459022671507,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.35,10.0,S2_minSleeveDD,0.05,CASH,0.16486334818434023,1.2016792097117384,-0.20573433003476382,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.35,10.0,S3_maxSleeveCAGR,0.05,SPY1,0.16921476624983,1.182418437680776,-0.21994033545297975,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.35,10.0,S4_ISsharpe_fpos,0.5,BOND2,0.09324520974047101,1.0017943526638733,-0.16659381580446608,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09481988847882805,1.2788365375971447,-0.12054946142590783,True,False,False,False
u56,TOP20,0.35,15.0,S0_ISsharpe,0.35,TLT,0.11385499221025763,1.037705681283487,-0.17534617636834582,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.35,15.0,S1_IS4b,0.35,TLT,0.11385499221025763,1.037705681283487,-0.17534617636834582,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.35,15.0,S2_minSleeveDD,0.05,CASH,0.16093930080916685,1.1766430190495532,-0.20599646400621352,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.35,15.0,S3_maxSleeveCAGR,0.05,SPY1,0.16523237764844723,1.1581879262984798,-0.22020988448196288,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.35,15.0,S4_ISsharpe_fpos,0.35,TLT,0.11385499221025763,1.037705681283487,-0.17534617636834582,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.0938411320260113,1.2665560671071945,-0.12067509825751499,True,False,False,False
u56,TOP20,0.35,25.0,S0_ISsharpe,0.35,TLT,0.10480852955462483,0.9632931448214304,-0.18262468988031066,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.35,25.0,S1_IS4b,0.3,TLT,0.1131165184094094,1.0023909188360471,-0.17786663461780583,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.35,25.0,S2_minSleeveDD,0.05,CASH,0.1531299465287408,1.1265249271513322,-0.2065205444577295,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.35,25.0,S3_maxSleeveCAGR,0.05,SPY1,0.15730734837702798,1.109685145406429,-0.2207487814907877,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.35,25.0,S4_ISsharpe_fpos,0.35,TLT,0.10480852955462483,0.9632931448214304,-0.18262468988031066,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.09188615777181997,1.2419798947110137,-0.12092634875468766,True,False,False,False
u56,TOP20,0.35,50.0,S0_ISsharpe,0.35,TLT,0.08250398899053524,0.7768864849928159,-0.20131035333282865,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.35,50.0,S1_IS4b,0.35,TLT,0.08250398899053524,0.7768864849928159,-0.20131035333282865,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
u56,TOP20,0.35,50.0,S2_minSleeveDD,0.05,CASH,0.1338306131795135,1.001003116695066,-0.20782965233098116,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.35,50.0,S3_maxSleeveCAGR,0.05,SPY1,0.13772463260752055,0.9882211184249087,-0.2220948517184569,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,True,False,False,False
u56,TOP20,0.35,50.0,S4_ISsharpe_fpos,0.35,TLT,0.08250398899053524,0.7768864849928159,-0.20131035333282865,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0.08701349791686863,1.1804580613683542,-0.12155433986760933,False,False,False,False
