default,pool,panel,book,cost,arm,pool_empty,n_pool,n_arms,moved_off_control,pool_mean_dSharpe,IS_argmax_margin,TO,TO_ratio,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,d_OOS_Sharpe,d_OOS_CAGR,d_OOS_MaxDD,v1_OOS_Sharpe,v2_OOS_Sharpe,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beat_v2,beat_spy,pass4a_v2,pass4a_v1,pass4b,fail4b,pass4b_oos,fail4b_oos
D_NONE,P_S1,small,R5,10.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.24052165730294206,0.7741441065481341,-0.3983450255876302,0.7741441065481341,0.24052165730294206,-0.3983450255876302,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Sharpe,P_S1,small,R5,10.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.24052165730294206,0.7741441065481341,-0.3983450255876302,0.7741441065481341,0.24052165730294206,-0.3983450255876302,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_CAGR,P_S1,small,R5,10.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.24052165730294206,0.7741441065481341,-0.3983450255876302,0.7741441065481341,0.24052165730294206,-0.3983450255876302,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Calmar,P_S1,small,R5,10.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.24052165730294206,0.7741441065481341,-0.3983450255876302,0.7741441065481341,0.24052165730294206,-0.3983450255876302,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_MaxDD,P_S1,small,R5,10.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.24052165730294206,0.7741441065481341,-0.3983450255876302,0.7741441065481341,0.24052165730294206,-0.3983450255876302,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Random,P_S1,small,R5,10.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.24052165730294206,0.7741441065481341,-0.3983450255876302,0.7741441065481341,0.24052165730294206,-0.3983450255876302,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
D_NONE,P_ALL,small,R5,25.0,control,False,17,17,False,-0.10042562154265278,,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Sharpe,P_ALL,small,R5,25.0,abs12-dg,False,17,17,True,-0.10042562154265278,0.0,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_CAGR,P_ALL,small,R5,25.0,abs12-dg,False,17,17,True,-0.10042562154265278,0.0,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Calmar,P_ALL,small,R5,25.0,abs12-dg,False,17,17,True,-0.10042562154265278,0.0,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_MaxDD,P_ALL,small,R5,25.0,ddctl-8/.5/high,False,17,17,True,-0.10042562154265278,4.440892098500626e-16,12.029065989156797,0.5588500314702534,0.12488060500194864,0.6722321770792555,-0.29627890816860725,0.6821558020432156,0.19969330430409604,-0.4763727184964668,-0.009923624963960043,-0.0748126993021474,0.18009381032785954,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,True,False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD"
K_Random,P_ALL,small,R5,25.0,ddctl-8/.5/high,False,17,17,True,-0.10042562154265278,,12.029065989156797,0.5588500314702534,0.12488060500194864,0.6722321770792555,-0.29627890816860725,0.6821558020432156,0.19969330430409604,-0.4763727184964668,-0.009923624963960043,-0.0748126993021474,0.18009381032785954,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,True,False,"H1,H2,OOS,DD,CAGR",False,"H2,OOS,DD"
D_NONE,P_S1,small,R5,25.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Sharpe,P_S1,small,R5,25.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_CAGR,P_S1,small,R5,25.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Calmar,P_S1,small,R5,25.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_MaxDD,P_S1,small,R5,25.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
K_Random,P_S1,small,R5,25.0,control,True,1,17,False,0.0,,21.524676231134976,1.0,0.19969330430409604,0.6821558020432156,-0.4763727184964668,0.6821558020432156,0.19969330430409604,-0.4763727184964668,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD"
D_NONE,P_ALL,small,V1u,0.0,control,False,17,17,False,-0.017623116431285002,,33.31126274169778,1.0,0.10694278800608248,0.7530912218883131,-0.2802405552680496,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD,CAGR"
K_Sharpe,P_ALL,small,V1u,0.0,g200-rw,False,17,17,True,-0.017623116431285002,0.0,33.469601889405254,1.004753321689882,0.12549229181872623,0.848210733757817,-0.2929797122159078,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.09511951186950385,0.018549503812643753,-0.01273915694785821,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H2,OOS,DD",False,"H2,OOS,DD"
K_CAGR,P_ALL,small,V1u,0.0,g200-rw,False,17,17,True,-0.017623116431285002,0.0,33.469601889405254,1.004753321689882,0.12549229181872623,0.848210733757817,-0.2929797122159078,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.09511951186950385,0.018549503812643753,-0.01273915694785821,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H2,OOS,DD",False,"H2,OOS,DD"
K_Calmar,P_ALL,small,V1u,0.0,g200-rw,False,17,17,True,-0.017623116431285002,0.0,33.469601889405254,1.004753321689882,0.12549229181872623,0.848210733757817,-0.2929797122159078,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.09511951186950385,0.018549503812643753,-0.01273915694785821,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H2,OOS,DD",False,"H2,OOS,DD"
K_MaxDD,P_ALL,small,V1u,0.0,ebud-0.10,False,17,17,True,-0.017623116431285002,0.02777763340876005,10.459058111792164,0.3139796348428398,0.021816620335460613,0.4458625371668325,-0.16701566847591798,0.7530912218883131,0.10694278800608248,-0.2802405552680496,-0.3072286847214806,-0.08512616767062187,0.11322488679213161,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_Random,P_ALL,small,V1u,0.0,ebud-0.20,False,17,17,True,-0.017623116431285002,,20.583885651501614,0.6179257091246644,0.04030619916002842,0.4578777686220522,-0.2763084146444402,0.7530912218883131,0.10694278800608248,-0.2802405552680496,-0.2952134532662609,-0.06663658884605406,0.003932140623609359,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_S1,small,V1u,0.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.10694278800608248,0.7530912218883131,-0.2802405552680496,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD,CAGR"
K_Sharpe,P_S1,small,V1u,0.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.10694278800608248,0.7530912218883131,-0.2802405552680496,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD,CAGR"
K_CAGR,P_S1,small,V1u,0.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.10694278800608248,0.7530912218883131,-0.2802405552680496,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD,CAGR"
K_Calmar,P_S1,small,V1u,0.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.10694278800608248,0.7530912218883131,-0.2802405552680496,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD,CAGR"
K_MaxDD,P_S1,small,V1u,0.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.10694278800608248,0.7530912218883131,-0.2802405552680496,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD,CAGR"
K_Random,P_S1,small,V1u,0.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.10694278800608248,0.7530912218883131,-0.2802405552680496,0.7530912218883131,0.10694278800608248,-0.2802405552680496,0.0,0.0,0.0,0.8009720288540425,0.6070527207999409,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD",False,"H2,OOS,DD,CAGR"
D_NONE,P_ALL,small,V1u,10.0,control,False,17,17,False,-0.025924170556449688,,33.31126274169778,1.0,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_ALL,small,V1u,10.0,ebud-0.20,False,17,17,True,-0.025924170556449688,0.00509777956647528,20.583885651501614,0.6179257091246644,0.01908476555919525,0.24417112027820617,-0.31937131448322054,0.5310569496765438,0.07075009526850029,-0.34024530376476436,-0.2868858293983376,-0.05166532970930504,0.020873989281543825,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_ALL,small,V1u,10.0,g200-rw,False,17,17,True,-0.025924170556449688,0.0,33.469601889405254,1.004753321689882,0.0885920617525009,0.630593571278528,-0.3283573771619782,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.09953662160198418,0.017841966484000604,0.011887926602786147,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_ALL,small,V1u,10.0,g200-rw,False,17,17,True,-0.025924170556449688,0.0,33.469601889405254,1.004753321689882,0.0885920617525009,0.630593571278528,-0.3283573771619782,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.09953662160198418,0.017841966484000604,0.011887926602786147,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_ALL,small,V1u,10.0,ebud-0.10,False,17,17,True,-0.025924170556449688,0.038867061340518205,10.459058111792164,0.3139796348428398,0.011181661472086768,0.24203428442919983,-0.1926245791981187,0.5310569496765438,0.07075009526850029,-0.34024530376476436,-0.289022665247344,-0.05956843379641352,0.14762072456664566,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,CAGR",False,"H1,H2,OOS,CAGR"
K_Random,P_ALL,small,V1u,10.0,v1gate-rw,False,17,17,True,-0.025924170556449688,,33.38725095730584,1.0022811568626888,0.07921670849894169,0.5806618551671671,-0.3283573771619781,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.04960490549062324,0.0084666132304414,0.011887926602786258,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,True,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_S1,small,V1u,10.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_S1,small,V1u,10.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_S1,small,V1u,10.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_S1,small,V1u,10.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_S1,small,V1u,10.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Random,P_S1,small,V1u,10.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.07075009526850029,0.5310569496765438,-0.34024530376476436,0.5310569496765438,0.07075009526850029,-0.34024530376476436,0.0,0.0,0.0,0.5806618551671671,0.5664863714962136,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_ALL,small,V1u,25.0,control,False,17,17,False,-0.02018265617160106,,33.31126274169778,1.0,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_ALL,small,V1u,25.0,ebud-0.20,False,17,17,True,-0.02018265617160106,0.02026503684827724,20.583885651501614,0.6179257091246644,-0.011954737382619207,-0.07590118955195838,-0.37923977856856683,0.19789328807651982,0.01861917757130116,-0.440945755537582,-0.2737944776284782,-0.030573914953920367,0.06170597696901514,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_ALL,small,V1u,25.0,g200-rw,False,17,17,True,-0.02018265617160106,0.0,33.469601889405254,1.004753321689882,0.03544808975838709,0.30373314688955766,-0.430356064471878,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.10583985881303784,0.01682891218708593,0.010589691065703954,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_ALL,small,V1u,25.0,ebud-0.20,False,17,17,True,-0.02018265617160106,0.012385629267244264,20.583885651501614,0.6179257091246644,-0.011954737382619207,-0.07590118955195838,-0.37923977856856683,0.19789328807651982,0.01861917757130116,-0.440945755537582,-0.2737944776284782,-0.030573914953920367,0.06170597696901514,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_ALL,small,V1u,25.0,ebud-0.10,False,17,17,True,-0.02018265617160106,0.057129943775617864,10.459058111792164,0.3139796348428398,-0.004567910172176393,-0.06307975891966584,-0.22957929811692113,0.19789328807651982,0.01861917757130116,-0.440945755537582,-0.2609730469961857,-0.023187087743477552,0.21136645742066085,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Random,P_ALL,small,V1u,25.0,abs12-dg,False,17,17,True,-0.02018265617160106,,32.78504196644148,0.9842029172134146,0.021271254781599858,0.2170039340953264,-0.4379198295001888,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.019110646018806576,0.002652077210298698,0.0030259260373931562,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_S1,small,V1u,25.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Sharpe,P_S1,small,V1u,25.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_CAGR,P_S1,small,V1u,25.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Calmar,P_S1,small,V1u,25.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_MaxDD,P_S1,small,V1u,25.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
K_Random,P_S1,small,V1u,25.0,control,True,1,17,False,0.0,,33.31126274169778,1.0,0.01861917757130116,0.19789328807651982,-0.440945755537582,0.19789328807651982,0.01861917757130116,-0.440945755537582,0.0,0.0,0.0,0.250067051410945,0.5055965085014014,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,False,False,False,False,"H1,H2,OOS,DD,CAGR",False,"H1,H2,OOS,DD,CAGR"
D_NONE,P_ALL,u56,EWall,0.0,control,False,17,17,False,0.04215942325569766,,0.828443130785896,1.0,0.13914970573908247,1.1428755510902837,-0.22511403539334796,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_ALL,u56,EWall,0.0,abs12-rw,False,17,17,True,0.04215942325569766,0.029745594872919057,5.305746372518426,6.404478684596215,0.1265733440908452,1.0781446549905396,-0.19816357887516134,1.1428755510902837,0.13914970573908247,-0.22511403539334796,-0.06473089609974414,-0.012576361648237278,0.026950456518186616,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_CAGR,P_ALL,u56,EWall,0.0,control,False,17,17,False,0.04215942325569766,0.0,0.828443130785896,1.0,0.13914970573908247,1.1428755510902837,-0.22511403539334796,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Calmar,P_ALL,u56,EWall,0.0,band3-rw,False,17,17,True,0.04215942325569766,0.07914255583497498,4.315175035199482,5.20877640823206,0.13900938125811635,1.2423653467473756,-0.17597499959029217,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.09948979565709193,-0.00014032448096612526,0.049139035803055786,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
K_MaxDD,P_ALL,u56,EWall,0.0,band3-dg,False,17,17,True,0.04215942325569766,0.006988118042222102,1.7745075608568108,2.1419787248081086,0.09730828776460765,1.3096108938377817,-0.12029817082125305,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.16673534274749802,-0.041841417974474826,0.10481586457209491,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,True,False,CAGR,False,CAGR
K_Random,P_ALL,u56,EWall,0.0,abs12-dg,False,17,17,True,0.04215942325569766,,2.3454947542272433,2.8312079212995687,0.09663270716797134,1.1597898239817115,-0.1478988194302061,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.016914272891427773,-0.04251699857111113,0.07721521596314185,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,CAGR,False,CAGR
D_NONE,P_S1,u56,EWall,0.0,control,False,10,17,False,0.019628669749397698,,0.828443130785896,1.0,0.13914970573908247,1.1428755510902837,-0.22511403539334796,1.1428755510902837,0.13914970573908247,-0.22511403539334796,0.0,0.0,0.0,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,False,DD,False,DD
K_Sharpe,P_S1,u56,EWall,0.0,abs12-rw,False,10,17,True,0.019628669749397698,0.029745594872919057,5.305746372518426,6.404478684596215,0.1265733440908452,1.0781446549905396,-0.19816357887516134,1.1428755510902837,0.13914970573908247,-0.22511403539334796,-0.06473089609974414,-0.012576361648237278,0.026950456518186616,0.9780460789116631,1.3096108938377817,0.8820109845896832,0.15450717694493354,-0.33717289200673795,False,True,False,False,True,-,True,-
