panel,fold,SET,DELTA,HFORM,call,named,V,widest,sp_DEG,sp_N,sp_GROSS
B136,2025,ALL4,0.3,H_ANY,W,N,,N,,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4,1.0,H_RUNNERUP,TIE,,1.533606926719876,N,,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4,1.0,H_NARROWEST,W,N,50.76531859249348,N,,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4,1.0,H_ANY,W,N,,N,,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.0,H_RUNNERUP,TIE,,1.533606926719876,N,0.0,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.0,H_NARROWEST,W,N,inf,N,0.0,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.0,H_ANY,W,N,,N,0.0,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.01,H_RUNNERUP,TIE,,1.533606926719876,N,0.0008456401607332964,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.01,H_NARROWEST,W,N,86.82320479148908,N,0.0008456401607332964,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.01,H_ANY,W,N,,N,0.0008456401607332964,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.03,H_RUNNERUP,TIE,,1.533606926719876,N,0.0023655650618039648,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.03,H_NARROWEST,W,N,50.76531859249348,N,0.0023655650618039648,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.03,H_ANY,W,N,,N,0.0023655650618039648,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.1,H_RUNNERUP,TIE,,1.533606926719876,N,0.0064533350503879205,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.1,H_NARROWEST,W,N,50.76531859249348,N,0.0064533350503879205,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.1,H_ANY,W,N,,N,0.0064533350503879205,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.3,H_RUNNERUP,TIE,,1.533606926719876,N,0.01429908552728043,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.3,H_NARROWEST,W,N,50.76531859249348,N,0.01429908552728043,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,0.3,H_ANY,W,N,,N,0.01429908552728043,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,1.0,H_RUNNERUP,N,DEG@1.00,1.0,N,0.07342118885525473,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,1.0,H_NARROWEST,W,N,50.76531859249348,N,0.07342118885525473,0.07342118885525473,0.0017562068872734038
B136,2025,ALL4_D,1.0,H_ANY,W,N,,N,0.07342118885525473,0.07342118885525473,0.0017562068872734038
B136,2026,NG,0.0,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,
B136,2026,NG,0.0,H_NARROWEST,TIE,,2.2420916004956224,N,,0.092797604948333,
B136,2026,NG,0.0,H_ANY,TIE,,,N,,0.092797604948333,
B136,2026,NG,0.01,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,
B136,2026,NG,0.01,H_NARROWEST,TIE,,2.2420916004956224,N,,0.092797604948333,
B136,2026,NG,0.01,H_ANY,TIE,,,N,,0.092797604948333,
B136,2026,NG,0.03,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,
B136,2026,NG,0.03,H_NARROWEST,TIE,,2.2420916004956224,N,,0.092797604948333,
B136,2026,NG,0.03,H_ANY,TIE,,,N,,0.092797604948333,
B136,2026,NG,0.1,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,
B136,2026,NG,0.1,H_NARROWEST,TIE,,2.2420916004956224,N,,0.092797604948333,
B136,2026,NG,0.1,H_ANY,TIE,,,N,,0.092797604948333,
B136,2026,NG,0.3,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,
B136,2026,NG,0.3,H_NARROWEST,TIE,,2.2420916004956224,N,,0.092797604948333,
B136,2026,NG,0.3,H_ANY,TIE,,,N,,0.092797604948333,
B136,2026,NG,1.0,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,
B136,2026,NG,1.0,H_NARROWEST,TIE,,2.2420916004956224,N,,0.092797604948333,
B136,2026,NG,1.0,H_ANY,TIE,,,N,,0.092797604948333,
B136,2026,NG_D,0.0,H_RUNNERUP,TIE,,2.5042598037230643,N,0.0,0.092797604948333,
B136,2026,NG_D,0.0,H_NARROWEST,W,N,inf,N,0.0,0.092797604948333,
B136,2026,NG_D,0.0,H_ANY,W,N,,N,0.0,0.092797604948333,
B136,2026,NG_D,0.01,H_RUNNERUP,TIE,,2.5042598037230643,N,0.0007464937172021457,0.092797604948333,
B136,2026,NG_D,0.01,H_NARROWEST,W,N,124.31130069806602,N,0.0007464937172021457,0.092797604948333,
B136,2026,NG_D,0.01,H_ANY,W,N,,N,0.0007464937172021457,0.092797604948333,
B136,2026,NG_D,0.03,H_RUNNERUP,TIE,,2.5042598037230643,N,0.002124337101544471,0.092797604948333,
B136,2026,NG_D,0.03,H_NARROWEST,W,N,43.683088188247396,N,0.002124337101544471,0.092797604948333,
B136,2026,NG_D,0.03,H_ANY,W,N,,N,0.002124337101544471,0.092797604948333,
B136,2026,NG_D,0.1,H_RUNNERUP,TIE,,2.5042598037230643,N,0.0067037469630102375,0.092797604948333,
B136,2026,NG_D,0.1,H_NARROWEST,W,N,13.84264732251519,N,0.0067037469630102375,0.092797604948333,
B136,2026,NG_D,0.1,H_ANY,W,N,,N,0.0067037469630102375,0.092797604948333,
B136,2026,NG_D,0.3,H_RUNNERUP,TIE,,2.5042598037230643,N,0.01711866646866067,0.092797604948333,
B136,2026,NG_D,0.3,H_NARROWEST,W,N,5.420843096523821,N,0.01711866646866067,0.092797604948333,
B136,2026,NG_D,0.3,H_ANY,W,N,,N,0.01711866646866067,0.092797604948333,
B136,2026,NG_D,1.0,H_RUNNERUP,N,DEG@1.00,1.0,N,0.092797604948333,0.092797604948333,
B136,2026,NG_D,1.0,H_NARROWEST,TIE,,2.2420916004956224,N,0.092797604948333,0.092797604948333,
B136,2026,NG_D,1.0,H_ANY,W,N,,N,0.092797604948333,0.092797604948333,
B136,2026,ALL4,0.0,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.0,H_NARROWEST,W,N,53.83824947867947,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.0,H_ANY,W,N,,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.01,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.01,H_NARROWEST,W,N,53.83824947867947,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.01,H_ANY,W,N,,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.03,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.03,H_NARROWEST,W,N,53.83824947867947,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.03,H_ANY,W,N,,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.1,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.1,H_NARROWEST,W,N,53.83824947867947,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.1,H_ANY,W,N,,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.3,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.3,H_NARROWEST,W,N,53.83824947867947,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,0.3,H_ANY,W,N,,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,1.0,H_RUNNERUP,TIE,,2.5042598037230643,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,1.0,H_NARROWEST,W,N,53.83824947867947,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4,1.0,H_ANY,W,N,,N,,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.0,H_RUNNERUP,TIE,,2.5042598037230643,N,0.0,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.0,H_NARROWEST,W,N,inf,N,0.0,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.0,H_ANY,W,N,,N,0.0,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.01,H_RUNNERUP,TIE,,2.5042598037230643,N,0.0007464937172021457,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.01,H_NARROWEST,W,N,124.31130069806602,N,0.0007464937172021457,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.01,H_ANY,W,N,,N,0.0007464937172021457,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.03,H_RUNNERUP,TIE,,2.5042598037230643,N,0.002124337101544471,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.03,H_NARROWEST,W,N,53.83824947867947,N,0.002124337101544471,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.03,H_ANY,W,N,,N,0.002124337101544471,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.1,H_RUNNERUP,TIE,,2.5042598037230643,N,0.0067037469630102375,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.1,H_NARROWEST,W,N,53.83824947867947,N,0.0067037469630102375,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.1,H_ANY,W,N,,N,0.0067037469630102375,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.3,H_RUNNERUP,TIE,,2.5042598037230643,N,0.01711866646866067,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.3,H_NARROWEST,W,N,53.83824947867947,N,0.01711866646866067,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,0.3,H_ANY,W,N,,N,0.01711866646866067,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,1.0,H_RUNNERUP,N,DEG@1.00,1.0,N,0.092797604948333,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,1.0,H_NARROWEST,W,N,53.83824947867947,N,0.092797604948333,0.092797604948333,0.002092990304335851
B136,2026,ALL4_D,1.0,H_ANY,W,N,,N,0.092797604948333,0.092797604948333,0.002092990304335851
SMALL,2013,NG,0.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.0,H_NARROWEST,N,CADENCE,0.45996741307895667,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.0,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.01,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.01,H_NARROWEST,N,CADENCE,0.45996741307895667,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.01,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.03,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.03,H_NARROWEST,N,CADENCE,0.45996741307895667,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.03,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.1,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.1,H_NARROWEST,N,CADENCE,0.45996741307895667,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.1,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.3,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.3,H_NARROWEST,N,CADENCE,0.45996741307895667,CADENCE,,0.39804234911421377,
SMALL,2013,NG,0.3,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,
SMALL,2013,NG,1.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,
SMALL,2013,NG,1.0,H_NARROWEST,N,CADENCE,0.45996741307895667,CADENCE,,0.39804234911421377,
SMALL,2013,NG,1.0,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,
SMALL,2013,NG_D,0.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.0,0.39804234911421377,
SMALL,2013,NG_D,0.0,H_NARROWEST,W,CADENCE,inf,CADENCE,0.0,0.39804234911421377,
SMALL,2013,NG_D,0.0,H_ANY,W,CADENCE,,CADENCE,0.0,0.39804234911421377,
SMALL,2013,NG_D,0.01,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.003747973842944785,0.39804234911421377,
SMALL,2013,NG_D,0.01,H_NARROWEST,W,CADENCE,230.89028758027044,CADENCE,0.003747973842944785,0.39804234911421377,
SMALL,2013,NG_D,0.01,H_ANY,W,CADENCE,,CADENCE,0.003747973842944785,0.39804234911421377,
SMALL,2013,NG_D,0.03,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.011334122372511968,0.39804234911421377,
SMALL,2013,NG_D,0.03,H_NARROWEST,W,CADENCE,76.35092775595837,CADENCE,0.011334122372511968,0.39804234911421377,
SMALL,2013,NG_D,0.03,H_ANY,W,CADENCE,,CADENCE,0.011334122372511968,0.39804234911421377,
SMALL,2013,NG_D,0.1,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.038535327285982635,0.39804234911421377,
SMALL,2013,NG_D,0.1,H_NARROWEST,W,CADENCE,22.45655660372799,CADENCE,0.038535327285982635,0.39804234911421377,
SMALL,2013,NG_D,0.1,H_ANY,W,CADENCE,,CADENCE,0.038535327285982635,0.39804234911421377,
SMALL,2013,NG_D,0.3,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.1203619358120463,0.39804234911421377,
SMALL,2013,NG_D,0.3,H_NARROWEST,W,CADENCE,7.189737790460521,CADENCE,0.1203619358120463,0.39804234911421377,
SMALL,2013,NG_D,0.3,H_ANY,W,CADENCE,,CADENCE,0.1203619358120463,0.39804234911421377,
SMALL,2013,NG_D,1.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.39804234911421377,0.39804234911421377,
SMALL,2013,NG_D,1.0,H_NARROWEST,N,CADENCE,0.45996741307895667,CADENCE,0.39804234911421377,0.39804234911421377,
SMALL,2013,NG_D,1.0,H_ANY,W,CADENCE,,CADENCE,0.39804234911421377,0.39804234911421377,
SMALL,2013,ALL4,0.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.0,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.0,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.01,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.01,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.01,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.03,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.03,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.03,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.1,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.1,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.1,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.3,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.3,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,0.3,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,1.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,1.0,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4,1.0,H_ANY,W,CADENCE,,CADENCE,,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.0,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.0,H_NARROWEST,W,CADENCE,inf,CADENCE,0.0,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.0,H_ANY,W,CADENCE,,CADENCE,0.0,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.01,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.003747973842944785,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.01,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,0.003747973842944785,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.01,H_ANY,W,CADENCE,,CADENCE,0.003747973842944785,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.03,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.011334122372511968,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.03,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,0.011334122372511968,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.03,H_ANY,W,CADENCE,,CADENCE,0.011334122372511968,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.1,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.038535327285982635,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.1,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,0.038535327285982635,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.1,H_ANY,W,CADENCE,,CADENCE,0.038535327285982635,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.3,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.1203619358120463,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.3,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,0.1203619358120463,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,0.3,H_ANY,W,CADENCE,,CADENCE,0.1203619358120463,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,1.0,H_RUNNERUP,TIE,,0.6310542661918891,CADENCE,0.39804234911421377,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,1.0,H_NARROWEST,W,CADENCE,355.92075918825907,CADENCE,0.39804234911421377,0.39804234911421377,0.002952366552039787
SMALL,2013,ALL4_D,1.0,H_ANY,W,CADENCE,,CADENCE,0.39804234911421377,0.39804234911421377,0.002952366552039787
SMALL,2014,NG,0.0,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,
SMALL,2014,NG,0.0,H_NARROWEST,TIE,,3.2849873444586866,N,,0.4840988270132839,
SMALL,2014,NG,0.0,H_ANY,TIE,,,N,,0.4840988270132839,
SMALL,2014,NG,0.01,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,
SMALL,2014,NG,0.01,H_NARROWEST,TIE,,3.2849873444586866,N,,0.4840988270132839,
SMALL,2014,NG,0.01,H_ANY,TIE,,,N,,0.4840988270132839,
SMALL,2014,NG,0.03,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,
SMALL,2014,NG,0.03,H_NARROWEST,TIE,,3.2849873444586866,N,,0.4840988270132839,
SMALL,2014,NG,0.03,H_ANY,TIE,,,N,,0.4840988270132839,
SMALL,2014,NG,0.1,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,
SMALL,2014,NG,0.1,H_NARROWEST,TIE,,3.2849873444586866,N,,0.4840988270132839,
SMALL,2014,NG,0.1,H_ANY,TIE,,,N,,0.4840988270132839,
SMALL,2014,NG,0.3,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,
SMALL,2014,NG,0.3,H_NARROWEST,TIE,,3.2849873444586866,N,,0.4840988270132839,
SMALL,2014,NG,0.3,H_ANY,TIE,,,N,,0.4840988270132839,
SMALL,2014,NG,1.0,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,
SMALL,2014,NG,1.0,H_NARROWEST,TIE,,3.2849873444586866,N,,0.4840988270132839,
SMALL,2014,NG,1.0,H_ANY,TIE,,,N,,0.4840988270132839,
SMALL,2014,NG_D,0.0,H_RUNNERUP,TIE,,1.0252551094423519,N,0.0,0.4840988270132839,
SMALL,2014,NG_D,0.0,H_NARROWEST,W,N,inf,N,0.0,0.4840988270132839,
SMALL,2014,NG_D,0.0,H_ANY,W,N,,N,0.0,0.4840988270132839,
SMALL,2014,NG_D,0.01,H_RUNNERUP,TIE,,1.0252551094423519,N,0.0038777870932952263,0.4840988270132839,
SMALL,2014,NG_D,0.01,H_NARROWEST,W,N,124.83893915947596,N,0.0038777870932952263,0.4840988270132839,
SMALL,2014,NG_D,0.01,H_ANY,W,N,,N,0.0038777870932952263,0.4840988270132839,
SMALL,2014,NG_D,0.03,H_RUNNERUP,TIE,,1.0252551094423519,N,0.011794736517745097,0.4840988270132839,
SMALL,2014,NG_D,0.03,H_NARROWEST,W,N,41.04363215617073,N,0.011794736517745097,0.4840988270132839,
SMALL,2014,NG_D,0.03,H_ANY,W,N,,N,0.011794736517745097,0.4840988270132839,
SMALL,2014,NG_D,0.1,H_RUNNERUP,TIE,,1.0252551094423519,N,0.04092362891368462,0.4840988270132839,
SMALL,2014,NG_D,0.1,H_NARROWEST,W,N,11.829323055253395,N,0.04092362891368462,0.4840988270132839,
SMALL,2014,NG_D,0.1,H_ANY,W,N,,N,0.04092362891368462,0.4840988270132839,
SMALL,2014,NG_D,0.3,H_RUNNERUP,TIE,,1.0252551094423519,N,0.1340614910891328,0.4840988270132839,
SMALL,2014,NG_D,0.3,H_NARROWEST,W,N,3.611020756821387,N,0.1340614910891328,0.4840988270132839,
SMALL,2014,NG_D,0.3,H_ANY,W,N,,N,0.1340614910891328,0.4840988270132839,
SMALL,2014,NG_D,1.0,H_RUNNERUP,N,DEG@1.00,1.0,N,0.4840988270132839,0.4840988270132839,
SMALL,2014,NG_D,1.0,H_NARROWEST,TIE,,3.2849873444586866,N,0.4840988270132839,0.4840988270132839,
SMALL,2014,NG_D,1.0,H_ANY,W,N,,N,0.4840988270132839,0.4840988270132839,
SMALL,2014,ALL4,0.0,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.0,H_NARROWEST,W,N,175.5456734625942,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.0,H_ANY,W,N,,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.01,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.01,H_NARROWEST,W,N,175.5456734625942,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.01,H_ANY,W,N,,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.03,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.03,H_NARROWEST,W,N,175.5456734625942,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.03,H_ANY,W,N,,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.1,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.1,H_NARROWEST,W,N,175.5456734625942,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.1,H_ANY,W,N,,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.3,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.3,H_NARROWEST,W,N,175.5456734625942,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,0.3,H_ANY,W,N,,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,1.0,H_RUNNERUP,TIE,,1.0252551094423519,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,1.0,H_NARROWEST,W,N,175.5456734625942,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4,1.0,H_ANY,W,N,,N,,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.0,H_RUNNERUP,TIE,,1.0252551094423519,N,0.0,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.0,H_NARROWEST,W,N,inf,N,0.0,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.0,H_ANY,W,N,,N,0.0,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.01,H_RUNNERUP,TIE,,1.0252551094423519,N,0.0038777870932952263,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.01,H_NARROWEST,W,N,175.5456734625942,N,0.0038777870932952263,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.01,H_ANY,W,N,,N,0.0038777870932952263,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.03,H_RUNNERUP,TIE,,1.0252551094423519,N,0.011794736517745097,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.03,H_NARROWEST,W,N,175.5456734625942,N,0.011794736517745097,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.03,H_ANY,W,N,,N,0.011794736517745097,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.1,H_RUNNERUP,TIE,,1.0252551094423519,N,0.04092362891368462,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.1,H_NARROWEST,W,N,175.5456734625942,N,0.04092362891368462,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.1,H_ANY,W,N,,N,0.04092362891368462,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.3,H_RUNNERUP,TIE,,1.0252551094423519,N,0.1340614910891328,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.3,H_NARROWEST,W,N,175.5456734625942,N,0.1340614910891328,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,0.3,H_ANY,W,N,,N,0.1340614910891328,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,1.0,H_RUNNERUP,N,DEG@1.00,1.0,N,0.4840988270132839,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,1.0,H_NARROWEST,W,N,175.5456734625942,N,0.4840988270132839,0.4840988270132839,0.00334861547360088
SMALL,2014,ALL4_D,1.0,H_ANY,W,N,,N,0.4840988270132839,0.4840988270132839,0.00334861547360088
SMALL,2015,NG,0.0,H_RUNNERUP,TIE,,1.6125253196471103,N,,0.4367007521897259,
SMALL,2015,NG,0.0,H_NARROWEST,TIE,,14.792757142948599,N,,0.4367007521897259,
