stem,date,n_tok,n_head,bytes_csv,bytes_json,bytes_console,bytes_data,has_data,missing_csvjson,cov_CSV,cov_CSVJSON,cov_CSVJSONTXT,cov_NONCONSOLE,cov_ANY,hcov_CSV,hcov_CSVJSON,hcov_CSVJSONTXT,hcov_NONCONSOLE,hcov_ANY
2026-09-11_is-n_elig-the-variable-the-record-keeps-mislabelling_B,2026-09-11,23,10,233373,0,21595,233373,1,14,0.391304347826087,0.391304347826087,0.391304347826087,0.391304347826087,1.0,0.4,0.4,0.4,0.4,1.0
2026-09-11_is-c_sd-the-right-SCALE-or-is-it-a-TURNOVER-proxy_B,2026-09-11,19,16,362644,0,27888,362644,1,10,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,1.0,0.5,0.5,0.5,0.5,1.0
2026-09-11_is-WIDTH-MAXIMISATION-a-general-rule-8-selector-pathology_C,2026-09-11,54,26,1401449,0,32914,1401449,1,17,0.6851851851851852,0.6851851851851852,0.6851851851851852,0.6851851851851852,0.8148148148148148,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.8461538461538461
2026-09-11_is-SEL-DISP-BAR-v-s-BELOW-ANCHOR-pick-a-general-CONTROLLED-CHARACTERISTIC-pathology_cloud,2026-09-11,40,14,73073,0,30523,73073,1,29,0.275,0.275,0.275,0.275,0.95,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9285714285714286
2026-09-11_is-DDnorm-s-EDGE-OF-BAND-reading-a-NORMALISATION-fact-or-a-POWER-fact_C,2026-09-11,19,9,92022,0,17506,92022,1,16,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0
2026-09-11_how-much-of-the-record-s-CAND-vs-EWALL-premia-is-EXPOSURE_C,2026-09-11,104,26,6258589,0,18225,6258589,1,7,0.9326923076923077,0.9326923076923077,0.9326923076923077,0.9326923076923077,1.0,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,1.0
2026-09-11_how-many-published-PANEL-ORDERING-claims-survive-a-draw-level-noise-floor_B,2026-09-11,30,3,493502,0,13903,493502,1,4,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,1.0
2026-09-11_how-many-of-the-record-s-TWO-PANEL-claims-would-flip-under-a-PARENT-SPECIFIC-floor_C,2026-09-11,40,7,566523,0,13087,566523,1,7,0.825,0.825,0.825,0.825,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0
2026-09-11_how-many-of-the-record-s-520-ASSERT-CLAUSES-are-SELF-CONSISTENCY-gates_cloud,2026-09-11,29,11,112569,0,12569,112569,1,14,0.5172413793103449,0.5172413793103449,0.5172413793103449,0.5172413793103449,1.0,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,1.0
2026-09-11_is-disp-the-SECOND-vol-channel_cloud,2026-09-11,57,17,598034,0,24822,598034,1,19,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,1.0
2026-09-11_which-of-the-188541-UNIDENTIFIED-4a-ROWS-quote-a-comparand-that-can-be-REBUILT-AT-ALL_cloud,2026-09-11,48,17,78803,1275,22362,80078,1,20,0.4583333333333333,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.9583333333333334,0.5294117647058824,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.9411764705882353
