window,arm,char,outcome,strata,resid,b,t,n,dof,r2,ctrl_t,sig
OOS,top10,disp,DDnorm,7,residx,0.020888567724860325,0.7928479743742771,168,166,0.0037725089248007437,,False
OOS,top10,disp,DDnorm,7,ratio,0.012060907321758022,0.5572711128240763,168,166,0.001867296399097107,,False
OOS,top10,disp,DDnorm,21,none,0.04390950504771554,2.1809503967447017,168,166,0.02785570909321322,,True
OOS,top10,disp,DDnorm,21,partial,0.03066484382423563,1.2359278402419993,168,165,0.032756064964831744,0.9142980103121567,False
OOS,top10,disp,DDnorm,21,residx,0.03066484382423562,1.2246905987362458,168,166,0.008954437331416654,,False
OOS,top10,disp,DDnorm,21,ratio,0.012384920442277864,0.6071941520501978,168,166,0.002216070523511915,,False
OOS,top10,disp,CAGRnorm,3,none,-0.016973635875464556,-1.1293648431681544,168,166,0.007624937401149778,,False
OOS,top10,disp,CAGRnorm,3,partial,-0.041260565596490044,-2.256439429282928,168,165,0.03779204482254739,2.274439218782618,True
OOS,top10,disp,CAGRnorm,3,residx,-0.04126056559649001,-2.25379965965639,168,166,0.02969151507644696,,True
OOS,top10,disp,CAGRnorm,3,ratio,-0.031167863556391662,-2.0929564700807215,168,166,0.02570991187131577,,True
OOS,top10,disp,CAGRnorm,5,none,0.02804600938719432,2.0791834345382254,168,166,0.025381208992123705,,True
OOS,top10,disp,CAGRnorm,5,partial,0.011788955991784762,0.7147986090924378,168,165,0.04204448169082575,1.6941406030243535,False
OOS,top10,disp,CAGRnorm,5,residx,0.01178895599178475,0.7027705339541638,168,166,0.0029663937457635736,,False
OOS,top10,disp,CAGRnorm,5,ratio,0.004557374871082077,0.33365639578167355,168,166,0.0006701926517059809,,False
OOS,top10,disp,CAGRnorm,7,none,0.046834628561580646,3.6125790839130922,168,166,0.07288843675601542,,True
OOS,top10,disp,CAGRnorm,7,partial,0.031061033816418004,1.9786376761334366,168,165,0.08994563866021255,1.7585802828013475,True
OOS,top10,disp,CAGRnorm,7,residx,0.03106103381641802,1.9140455596997776,168,166,0.021593146931127905,,False
OOS,top10,disp,CAGRnorm,7,ratio,0.014041879054064036,1.046330640631249,168,166,0.006552015732121497,,False
OOS,top10,disp,CAGRnorm,21,none,0.048178877208649856,3.997049568417452,168,166,0.08779382816265768,,True
OOS,top10,disp,CAGRnorm,21,partial,0.03709799711571954,2.5035091438885426,168,165,0.09677324070203341,1.28075935464115,True
OOS,top10,disp,CAGRnorm,21,residx,0.037097997115719525,2.4285140243560686,168,166,0.034309249280851106,,True
OOS,top10,disp,CAGRnorm,21,ratio,0.01865522323429842,1.488014209228368,168,166,0.013162898657605449,,False
OOS,top10,corr,Sharpe,3,none,0.026298775621769546,1.9002257896527053,168,166,0.021289073666270975,,False
OOS,top10,corr,Sharpe,3,partial,0.027158892935354145,1.965088668806135,168,165,0.03194064606325331,1.3474040270686374,True
OOS,top10,corr,Sharpe,3,residx,0.027158892935354152,1.9616498088068728,168,166,0.022655953482530022,,True
OOS,top10,corr,Sharpe,3,ratio,0.009034070184416813,0.6465863894618866,168,166,0.002512190828144134,,False
OOS,top10,corr,Sharpe,5,none,0.00243520197574869,0.19245034344150655,168,166,0.00022306549990236402,,False
OOS,top10,corr,Sharpe,5,partial,0.0023055570602660697,0.1856250468249257,168,165,0.04254474914726569,2.700624465840992,False
OOS,top10,corr,Sharpe,5,residx,0.0023055570602660757,0.1822012332872658,168,166,0.00019994368568077014,,False
OOS,top10,corr,Sharpe,5,ratio,-0.02082095039226163,-1.6588454699432096,168,166,0.016306604197301455,,False
OOS,top10,corr,Sharpe,7,none,-0.012830316958213359,-1.0307402961120422,168,166,0.006359452488974515,,False
OOS,top10,corr,Sharpe,7,partial,-0.014414752557340697,-1.1993347579805385,168,165,0.08041044083396609,3.645107878002335,False
OOS,top10,corr,Sharpe,7,residx,-0.014414752557340699,-1.1582366642387718,168,166,0.008016613170203746,,False
OOS,top10,corr,Sharpe,7,ratio,-0.036640738865020124,-3.013391985336356,168,166,0.051864882931758394,,True
OOS,top10,corr,Sharpe,21,none,-0.014253857869484488,-1.2232095712100644,168,166,0.008932986437874213,,False
OOS,top10,corr,Sharpe,21,partial,-0.015200726688851595,-1.347416087604934,168,165,0.077236419156261,3.4947652970803693,False
OOS,top10,corr,Sharpe,21,residx,-0.015200726688851586,-1.3048934987160357,168,166,0.010153364050470182,,False
OOS,top10,corr,Sharpe,21,ratio,-0.03614781257506786,-3.180899575739524,168,166,0.057450772184399646,,True
OOS,top10,corr,CAGR,3,none,0.004114261189484647,1.8211566879215408,168,166,0.019588223795732218,,False
OOS,top10,corr,CAGR,3,partial,0.004432564276362235,2.011102160668565,168,165,0.07442926336724198,3.1267272876098144,True
OOS,top10,corr,CAGR,3,residx,0.004432564276362236,1.9630635991053451,168,166,0.02268788103403263,,True
OOS,top10,corr,CAGR,3,ratio,-0.0004901780360917449,-0.21486909111198121,168,166,0.0002780475253927328,,False
OOS,top10,corr,CAGR,5,none,0.0007536414173092853,0.3592700033499534,168,166,0.0007769557216721346,,False
OOS,top10,corr,CAGR,5,partial,0.0007182085900739252,0.36285518816594015,168,165,0.115742551685035,4.63165877327726,False
OOS,top10,corr,CAGR,5,residx,0.0007182085900739246,0.3423639643035807,168,166,0.0007056046864590826,,False
OOS,top10,corr,CAGR,5,ratio,-0.005243555131500916,-2.5470531277015214,168,166,0.03761130749344632,,True
OOS,top10,corr,CAGR,7,none,-0.0018008357298573412,-0.8672713337278715,168,166,0.004510643629817901,,False
OOS,top10,corr,CAGR,7,partial,-0.002191377794591747,-1.1491191619961811,168,165,0.16649112093188578,5.662630111266732,False
OOS,top10,corr,CAGR,7,residx,-0.0021913777945917466,-1.0558095370416505,168,166,0.006670469762322551,,False
OOS,top10,corr,CAGR,7,ratio,-0.00781715560384208,-3.9267745633210405,168,166,0.08499391466437523,,True
OOS,top10,corr,CAGR,21,none,-0.0020316939804418295,-1.050824346968766,168,166,0.006608042155687999,,False
OOS,top10,corr,CAGR,21,partial,-0.0022685533224902584,-1.2734478045163813,168,165,0.16222908718689877,5.53622200174516,False
OOS,top10,corr,CAGR,21,residx,-0.0022685533224902576,-1.1739543838905164,168,166,0.008233862901896982,,False
OOS,top10,corr,CAGR,21,ratio,-0.00784091110953414,-4.25693355461019,168,166,0.09842134097944855,,True
OOS,top10,corr,MaxDD,3,none,-0.0010437202125548476,-0.31132859972196963,168,166,0.000583547809297591,,False
OOS,top10,corr,MaxDD,3,partial,-0.0016101797432546408,-0.4988215256880775,168,165,0.08098403307743773,-3.799354160976461,False
OOS,top10,corr,MaxDD,3,residx,-0.001610179743254643,-0.47997645977023007,168,166,0.0013858923112263222,,False
OOS,top10,corr,MaxDD,3,ratio,0.0037973524183255738,1.1367708808719739,168,166,0.0077244944148484596,,False
OOS,top10,corr,MaxDD,5,none,-0.0018331197098155013,-0.5607910272549845,168,166,0.001890915113431646,,False
OOS,top10,corr,MaxDD,5,partial,-0.0017945168493342396,-0.563393118975251,168,165,0.058023996220825214,-3.1356782443442155,False
OOS,top10,corr,MaxDD,5,residx,-0.0017945168493342413,-0.548955798351788,168,166,0.0018120866972561878,,False
OOS,top10,corr,MaxDD,5,ratio,0.003422248063866509,1.049413263534109,168,166,0.006590423936091772,,False
OOS,top10,corr,MaxDD,7,none,-0.0028450661375444618,-0.879423652677989,168,166,0.004637346399328224,,False
OOS,top10,corr,MaxDD,7,partial,-0.002536577378119626,-0.7980586735340295,168,165,0.046266752230992525,-2.6836669447686563,False
OOS,top10,corr,MaxDD,7,residx,-0.002536577378119626,-0.783179363578373,168,166,0.00368139673212331,,False
OOS,top10,corr,MaxDD,7,ratio,0.0019159684710992908,0.5914825947715603,168,166,0.0021031077360554873,,False
OOS,top10,corr,MaxDD,21,none,-0.003286772673317835,-1.1079739839375784,168,166,0.0073409311768770635,,False
OOS,top10,corr,MaxDD,21,partial,-0.003171094485583951,-1.0740043504515413,168,165,0.02309692648509032,-1.631319980664272,False
OOS,top10,corr,MaxDD,21,residx,-0.003171094485583948,-1.0683951622614545,168,166,0.0068293538095672846,,False
OOS,top10,corr,MaxDD,21,ratio,0.00034251826924714535,0.11504321386434273,168,166,7.972220444329992e-05,,False
OOS,top10,corr,DDnorm,3,none,-0.011856766221383371,-0.5428553104015345,168,166,0.00177210640150538,,False
OOS,top10,corr,DDnorm,3,partial,-0.011758859982186586,-0.5361910150072866,168,165,0.0018286249052996695,0.0966573189434028,False
OOS,top10,corr,DDnorm,3,residx,-0.011758859982186573,-0.5377893040037326,168,166,0.0017392428693513429,,False
OOS,top10,corr,DDnorm,3,ratio,-0.014660900378383811,-0.6715563678009333,168,166,0.002709433934123262,,False
OOS,top10,corr,DDnorm,5,none,-0.0140765212888703,-0.6500544999330019,168,166,0.0025391438836545044,,False
OOS,top10,corr,DDnorm,5,partial,-0.014135031574757987,-0.651742652874917,168,165,0.0054757831146646785,0.6980066960563229,False
OOS,top10,corr,DDnorm,5,residx,-0.014135031574757997,-0.6527585411936222,168,166,0.0025602578513663765,,False
OOS,top10,corr,DDnorm,5,ratio,-0.02167101576637724,-1.002518453407165,168,166,0.006018041311009026,,False
OOS,top10,corr,DDnorm,7,none,-0.016859083466232726,-0.7796656081599175,168,166,0.0036485577162626015,,False
OOS,top10,corr,DDnorm,7,partial,-0.017644092022748997,-0.8154509386187053,168,165,0.009688583601521361,1.0031721786406536,False
OOS,top10,corr,DDnorm,7,residx,-0.017644092022748994,-0.8155755053858468,168,166,0.003991016427164484,,False
OOS,top10,corr,DDnorm,7,ratio,-0.0262667256430825,-1.217918918211653,168,166,0.008856562157036674,,False
OOS,top10,corr,DDnorm,21,none,-0.02177000703464629,-1.0698013694555695,168,166,0.0068472198694797815,,False
OOS,top10,corr,DDnorm,21,partial,-0.022757930051910603,-1.1286230074812533,168,165,0.031280086030853305,2.0399995250079765,False
OOS,top10,corr,DDnorm,21,residx,-0.02275793005191058,-1.1183818601446904,168,166,0.0074784583974376595,,False
OOS,top10,corr,DDnorm,21,ratio,-0.040178666095776396,-1.9910065572434048,168,166,0.023323201459221732,,True
OOS,top10,corr,CAGRnorm,3,none,0.028265826626494593,1.8936505439045577,168,166,0.02114510770413236,,False
OOS,top10,corr,CAGRnorm,3,partial,0.02913604327211911,1.9533612819362183,168,165,0.030519733285262918,1.2631340744518038,False
OOS,top10,corr,CAGRnorm,3,residx,0.02913604327211911,1.951137172656171,168,166,0.02241920353916249,,False
OOS,top10,corr,CAGRnorm,3,ratio,0.010122250388046797,0.6718371526318367,168,166,0.002711693948700966,,False
OOS,top10,corr,CAGRnorm,5,none,0.002451898392286199,0.17946663442539265,168,166,0.00019398810150761392,,False
OOS,top10,corr,CAGRnorm,5,partial,0.0023174295164617234,0.17251444093111282,168,165,0.039251379235444195,2.5899340343013235,False
OOS,top10,corr,CAGRnorm,5,residx,0.002317429516461714,0.16962116620901277,168,166,0.00017329129038234914,,False
OOS,top10,corr,CAGRnorm,5,ratio,-0.021995975323542527,-1.622554056405383,168,166,0.015611930261374973,,False
OOS,top10,corr,CAGRnorm,7,none,-0.014366713596822088,-1.0707009452987286,168,166,0.006858661094324536,,False
OOS,top10,corr,CAGRnorm,7,partial,-0.016027936298821592,-1.2344344101251497,168,165,0.0768778232995273,3.537698642344026,False
OOS,top10,corr,CAGRnorm,7,residx,-0.016027936298821602,-1.1947275322279898,168,166,0.00852533157044244,,False
OOS,top10,corr,CAGRnorm,7,ratio,-0.039409187468196966,-3.005521832394988,168,166,0.05160828615768853,,True
OOS,top10,corr,CAGRnorm,21,none,-0.015902887155396454,-1.266171212789162,168,166,0.009565388012573783,,False
OOS,top10,corr,CAGRnorm,21,partial,-0.016888625907464025,-1.3854920031684954,168,165,0.07324572756964287,3.3671491869319934,False
OOS,top10,corr,CAGRnorm,21,residx,-0.01688862590746401,-1.345093056212475,168,166,0.010781736148460452,,False
OOS,top10,corr,CAGRnorm,21,ratio,-0.03867154968071576,-3.154746932020168,168,166,0.056563176232442114,,True
OOS,top10,evol,Sharpe,3,none,-0.050869282969494,-3.7903253246744435,168,166,0.0796520462752629,,True
OOS,top10,evol,Sharpe,3,partial,-0.10789135295411906,-6.591172469820354,168,165,0.21576838345907712,5.3514925549356045,True
OOS,top10,evol,Sharpe,3,residx,-0.10789135295411909,-6.572324419466447,168,166,0.20648369087835394,,True
OOS,top10,evol,Sharpe,3,ratio,-0.0812389946493417,-6.5053832674524665,168,166,0.20314904535850398,,True
OOS,top10,evol,Sharpe,5,none,-0.0011847875049813342,-0.0936239997484081,168,166,5.280114760797261e-05,,False
OOS,top10,evol,Sharpe,5,partial,-0.04618411784918501,-2.757655613997763,168,165,0.08453744532383711,3.9022093866358016,True
OOS,top10,evol,Sharpe,5,residx,-0.046184117849185025,-2.704165753086559,168,166,0.04219263986225241,,True
OOS,top10,evol,Sharpe,5,ratio,-0.04445828933584185,-3.6514392604979315,168,166,0.07434776660335618,,True
OOS,top10,evol,Sharpe,7,none,0.016675672951227353,1.3426266086595797,168,166,0.010742656632612202,,False
OOS,top10,evol,Sharpe,7,partial,-0.026201194557376434,-1.569692048852631,168,165,0.08604189823798458,3.687008422277941,False
OOS,top10,evol,Sharpe,7,residx,-0.026201194557376437,-1.515562059310801,168,166,0.013648070574222237,,False
OOS,top10,evol,Sharpe,7,ratio,-0.04060881813818987,-3.3607865716989878,168,166,0.0637067803313347,,True
OOS,top10,evol,Sharpe,21,none,0.0274566419174742,2.3855408156805593,168,166,0.03314565962826099,,True
OOS,top10,evol,Sharpe,21,partial,-0.004551887660449817,-0.2640371265121312,168,165,0.06747706359015782,2.4646655390871515,False
OOS,top10,evol,Sharpe,21,residx,-0.004551887660449863,-0.255795208806648,168,166,0.00039400848436677016,,False
OOS,top10,evol,Sharpe,21,ratio,-0.030535854971490223,-2.6639131213642093,168,166,0.04099699219874475,,True
OOS,top10,evol,CAGR,3,none,-0.005980741141871985,-2.6772831302586413,168,166,0.04139247076292474,,True
OOS,top10,evol,CAGR,3,partial,-0.01793154254319654,-6.943518281853024,168,165,0.2661653915864344,7.109104068389911,True
OOS,top10,evol,CAGR,3,residx,-0.01793154254319655,-6.73126439142475,168,166,0.21442400925322525,,True
OOS,top10,evol,CAGR,3,ratio,-0.014638899613869013,-7.398698926501239,168,166,0.2479865944340215,,True
OOS,top10,evol,CAGR,5,none,0.001857064505823781,0.8870360030158485,168,166,0.004717595850366463,,False
OOS,top10,evol,CAGR,5,partial,-0.008475801686354398,-3.1989259022342655,168,165,0.16671632638705525,5.663714347266141,True
OOS,top10,evol,CAGR,5,residx,-0.008475801686354404,-3.0077039888256443,168,166,0.05167937938847955,,True
OOS,top10,evol,CAGR,5,ratio,-0.00961457160796071,-4.902008270805429,168,166,0.12645227021261318,,True
OOS,top10,evol,CAGR,7,none,0.004892332275098613,2.39093180018095,168,166,0.03329064502453216,,True
OOS,top10,evol,CAGR,7,partial,-0.005005328439789979,-1.896970813146359,168,165,0.17775309992166943,5.3841648075464335,False
OOS,top10,evol,CAGR,7,residx,-0.0050053284397899795,-1.7410176038013954,168,166,0.017932448752105867,,False
OOS,top10,evol,CAGR,7,ratio,-0.009188678006173932,-4.69979384885672,168,166,0.11743468437518456,,True
OOS,top10,evol,CAGR,21,none,0.006856183487646859,3.675386429795548,168,166,0.07525252571012586,,True
OOS,top10,evol,CAGR,21,partial,-0.0012307937409904712,-0.45256782261437145,168,165,0.1550440841127716,3.9473298636313077,False
OOS,top10,evol,CAGR,21,residx,-0.001230793740990483,-0.4174847792472018,168,166,0.0010488598277695882,,False
OOS,top10,evol,CAGR,21,ratio,-0.007554433882342501,-4.085435433943436,168,166,0.09136083627002944,,True
OOS,top10,evol,MaxDD,3,none,-0.013714066167701797,-4.312548048485474,168,166,0.1007489980959394,,True
OOS,top10,evol,MaxDD,3,partial,-0.010028557224776498,-2.399994610710191,168,165,0.11064459018551986,-1.3549559890017218,True
OOS,top10,evol,MaxDD,3,residx,-0.0100285572247765,-2.3062614238470256,168,166,0.03104644941930801,,True
OOS,top10,evol,MaxDD,3,ratio,-0.0027811248554728643,-0.8310559038289863,168,166,0.004143327169620514,,False
OOS,top10,evol,MaxDD,5,none,-0.010291897574793497,-3.243691097465322,168,166,0.059604807529111126,,True
OOS,top10,evol,MaxDD,5,partial,-0.006484225124404481,-1.4846846379791738,168,165,0.06865406174918709,-1.2661724338672413,False
OOS,top10,evol,MaxDD,5,residx,-0.006484225124404481,-1.4461739256770787,168,166,0.012442152225618841,,False
OOS,top10,evol,MaxDD,5,ratio,0.0013297309703971733,0.4066110567095726,168,166,0.000994988237917993,,False
OOS,top10,evol,MaxDD,7,none,-0.009659800731605876,-3.061927529418723,168,166,0.05345903806899788,,True
OOS,top10,evol,MaxDD,7,partial,-0.007098837951134546,-1.6127231995269118,168,165,0.057442777141634926,-0.8350905166251836,False
OOS,top10,evol,MaxDD,7,residx,-0.007098837951134538,-1.5822540767030349,168,166,0.014857421642765045,,False
OOS,top10,evol,MaxDD,7,ratio,0.0016731074683114914,0.5163792830646041,168,166,0.001603734530556955,,False
OOS,top10,evol,MaxDD,21,none,-0.0034040403369198645,-1.1478133137720943,168,166,0.007874105200888937,,False
OOS,top10,evol,MaxDD,21,partial,0.0006515566713721386,0.14467199299923433,168,165,0.016392341730569693,-1.1953796796560583,False
OOS,top10,evol,MaxDD,21,residx,0.0006515566713721462,0.14392445113611596,168,166,0.0001247690550467695,,False
OOS,top10,evol,MaxDD,21,ratio,0.0035892206246746924,1.2107916245661468,168,166,0.008754112565647287,,False
OOS,top10,evol,DDnorm,3,none,-0.033923845389925905,-1.5631869206281368,168,166,0.014506659947754574,,False
OOS,top10,evol,DDnorm,3,partial,-0.061875770390367055,-2.1726979520054663,168,165,0.02790093818467354,1.5078091283371047,True
OOS,top10,evol,DDnorm,3,residx,-0.06187577039036706,-2.1791717573051836,168,166,0.027811556148725436,,True
OOS,top10,evol,DDnorm,3,ratio,-0.04354007877288703,-2.0159231717977923,168,166,0.023896577285024923,,True
OOS,top10,evol,DDnorm,5,none,-0.008844434290566422,-0.4081221758284067,168,166,0.0010023900517868167,,False
OOS,top10,evol,DDnorm,5,partial,-0.03656811975503141,-1.2267126932857384,168,165,0.011926895883403676,1.3506671384459357,False
OOS,top10,evol,DDnorm,5,residx,-0.036568119755031436,-1.2286130789043672,168,166,0.009011370620105597,,False
OOS,top10,evol,DDnorm,5,ratio,-0.030069138832563208,-1.3949348812668088,168,166,0.011586135652269736,,False
OOS,top10,evol,DDnorm,7,none,-0.006743129786487998,-0.3113644275801049,168,166,0.0005836820486012639,,False
OOS,top10,evol,DDnorm,7,partial,-0.04162495586665079,-1.3861791878080973,168,165,0.01714333653202016,1.6673336471389895,False
OOS,top10,evol,DDnorm,7,residx,-0.04162495586665076,-1.386360862598916,168,166,0.011445769357663393,,False
OOS,top10,evol,DDnorm,7,ratio,-0.03588037947872277,-1.6701530707373076,168,166,0.01652598500430258,,False
OOS,top10,evol,DDnorm,21,none,0.034217273930391846,1.6900619354016866,168,166,0.01691562107785649,,False
OOS,top10,evol,DDnorm,21,partial,0.008418181743032561,0.27364256915511365,168,165,0.024244444757246852,1.1132394613741634,False
OOS,top10,evol,DDnorm,21,residx,0.008418181743032492,0.27118297774596656,168,166,0.00044281712383154037,,False
OOS,top10,evol,DDnorm,21,ratio,-0.028154625995395973,-1.3867672662742279,168,166,0.01145240400064973,,False
OOS,top10,evol,CAGRnorm,3,none,-0.05535919902941244,-3.8278505517056804,168,166,0.08110845255490884,,True
OOS,top10,evol,CAGRnorm,3,partial,-0.11582651646213349,-6.548467948808896,168,165,0.21271167244815792,5.251801747901676,True
OOS,top10,evol,CAGRnorm,3,residx,-0.11582651646213359,-6.534749333322257,168,166,0.20461114270205716,,True
OOS,top10,evol,CAGRnorm,3,ratio,-0.0868017863223126,-6.430141079993748,168,166,0.19940858212530466,,True
OOS,top10,evol,CAGRnorm,5,none,-0.002203771147369697,-0.16130196077188638,168,166,0.00015671232022385073,,False
OOS,top10,evol,CAGRnorm,5,partial,-0.04975604255087659,-2.7465048930731464,168,165,0.08108790384920206,3.812088329874677,True
OOS,top10,evol,CAGRnorm,5,residx,-0.0497560425508766,-2.6980432278289017,168,166,0.042009815904140435,,True
OOS,top10,evol,CAGRnorm,5,ratio,-0.04714437519759032,-3.581204397254078,168,166,0.07171828964978455,,True
OOS,top10,evol,CAGRnorm,7,none,0.017334026297093404,1.2938821483104335,168,166,0.00998443232474222,,False
OOS,top10,evol,CAGRnorm,7,partial,-0.02771731503859183,-1.5362272625510147,168,165,0.08148993672302784,3.5840144331560686,False
OOS,top10,evol,CAGRnorm,7,residx,-0.02771731503859184,-1.4865556230947312,168,166,0.013137444993942982,,False
OOS,top10,evol,CAGRnorm,7,ratio,-0.04257128022215478,-3.261522978471225,168,166,0.06022237748837633,,True
OOS,top10,evol,CAGRnorm,21,none,0.02864132128959648,2.305507423180742,168,166,0.031026782066669645,,True
OOS,top10,evol,CAGRnorm,21,partial,-0.0045611669767202795,-0.24477860775802116,168,165,0.06280431595344182,2.3653037885163894,False
OOS,top10,evol,CAGRnorm,21,residx,-0.004561166976720328,-0.23772485177435285,168,166,0.00034032453225918413,,False
OOS,top10,evol,CAGRnorm,21,ratio,-0.031620759115777795,-2.5543063008565663,168,166,0.0378177094226434,,True
OOS,top20,breadth,Sharpe,3,none,0.09474955782981678,7.830075879819174,168,166,0.2697200495879418,,True
OOS,top20,breadth,Sharpe,3,partial,0.08337030156248686,6.74818510498751,168,165,0.3099992222172019,3.1035407531013677,True
OOS,top20,breadth,Sharpe,3,residx,0.08337030156248684,6.248807482233473,168,166,0.19043186026900416,,True
OOS,top20,breadth,Sharpe,3,ratio,0.06460900787337277,4.878936945428148,168,166,0.1254137030417769,,True
OOS,top20,breadth,Sharpe,5,none,0.046625061342092725,4.140692427300756,168,166,0.09361600114985635,,True
OOS,top20,breadth,Sharpe,5,partial,0.03548151791114158,3.1790734025091014,168,165,0.17165192578541133,3.942601011225323,True
OOS,top20,breadth,Sharpe,5,residx,0.03548151791114158,2.9786942324878356,168,166,0.050737613267400894,,True
OOS,top20,breadth,Sharpe,5,ratio,0.008743613522947554,0.7404857527927647,168,166,0.0032922526801062446,,False
OOS,top20,breadth,Sharpe,7,none,0.015531986851061773,1.4236686561752407,168,166,0.012062552231165036,,False
OOS,top20,breadth,Sharpe,7,partial,0.006115915052415807,0.5696708434226923,168,165,0.09651050613206635,3.9271273457145126,False
OOS,top20,breadth,Sharpe,7,residx,0.006115915052415794,0.543605486286938,168,166,0.0017769988509371837,,False
OOS,top20,breadth,Sharpe,7,ratio,-0.01691025955840107,-1.5517586099193568,168,166,0.014298343487129661,,False
OOS,top20,breadth,Sharpe,21,none,0.013171179443701287,1.2773613398094499,168,166,0.009733555525142767,,False
OOS,top20,breadth,Sharpe,21,partial,0.0031908840687935756,0.3182204639083996,168,165,0.11577009615648082,4.4482291148279804,False
OOS,top20,breadth,Sharpe,21,residx,0.0031908840687935665,0.30022070972388837,168,166,0.0005426720612733416,,False
OOS,top20,breadth,Sharpe,21,ratio,-0.023420252987260814,-2.295855374162488,168,166,0.030775515874851722,,True
OOS,top20,breadth,CAGR,3,none,0.011454773811330332,7.8933878651448985,168,166,0.27290429859701515,,True
OOS,top20,breadth,CAGR,3,partial,0.009080043409837119,6.5270131137501055,168,165,0.39434377969281864,5.75186696324176,True
OOS,top20,breadth,CAGR,3,residx,0.009080043409837117,5.547090963576167,168,166,0.15637639906183076,,True
OOS,top20,breadth,CAGR,3,ratio,0.006037017367339251,3.689883801555892,168,166,0.07580226645483945,,True
OOS,top20,breadth,CAGR,5,none,0.0057000733503691945,4.131714857176307,168,166,0.09324830995480682,,True
OOS,top20,breadth,CAGR,5,partial,0.0035379370728090926,2.7932844952188316,168,165,0.28903488754949924,6.740766515953512,True
OOS,top20,breadth,CAGR,5,residx,0.0035379370728090883,2.4031305721425524,168,166,0.033619766078139546,,True
OOS,top20,breadth,CAGR,5,ratio,-0.0010254250082046544,-0.7088499010261166,168,166,0.0030177821846754105,,False
OOS,top20,breadth,CAGR,7,none,0.002119311485601328,1.5830190508252664,168,166,0.014871577682916248,,False
OOS,top20,breadth,CAGR,7,partial,0.00026909441549115374,0.2210526471946347,168,165,0.230783814949302,6.8054428938809535,False
OOS,top20,breadth,CAGR,7,residx,0.000269094415491154,0.19448292198214448,168,166,0.00022780114868414802,,False
OOS,top20,breadth,CAGR,7,ratio,-0.004129583247688586,-3.151846145155564,168,166,0.0564650752525484,,True
OOS,top20,breadth,CAGR,21,none,0.0016818159619184886,1.333064553251923,168,166,0.010591800162981335,,False
OOS,top20,breadth,CAGR,21,partial,-0.00016719887160662508,-0.14825628900409782,168,165,0.25349890207504167,7.32734858808812,False
OOS,top20,breadth,CAGR,21,residx,-0.00016719887160662828,-0.12848783672309952,168,166,9.944266550865333e-05,,False
OOS,top20,breadth,CAGR,21,ratio,-0.004970439350839312,-4.11372273716706,168,166,0.09251292153982626,,True
OOS,top20,breadth,MaxDD,3,none,0.0042640316849915025,1.8849649671438196,168,166,0.020955636172804715,,False
OOS,top20,breadth,MaxDD,3,partial,0.006155153191301749,2.6489068744663062,168,165,0.06363253059255691,-2.7423016038950583,True
OOS,top20,breadth,MaxDD,3,residx,0.006155153191301748,2.6237682905445987,168,166,0.039819495555730944,,True
OOS,top20,breadth,MaxDD,3,ratio,0.007168273866376182,3.2326244319270097,168,166,0.059222833474483094,,True
OOS,top20,breadth,MaxDD,5,none,0.0039031782460273875,1.7750959648247355,168,166,0.01862812707919892,,False
OOS,top20,breadth,MaxDD,5,partial,0.005332604736510753,2.38373878664321,168,165,0.05508612217623665,-2.5231452336714444,True
OOS,top20,breadth,MaxDD,5,residx,0.0053326047365107555,2.362927927701319,168,166,0.0325406039723769,,True
OOS,top20,breadth,MaxDD,5,ratio,0.006733856866529352,3.1215510798906925,168,166,0.05544471871210499,,True
OOS,top20,breadth,MaxDD,7,none,0.0004568444759441016,0.210510185846183,168,166,0.0002668838042918509,,False
OOS,top20,breadth,MaxDD,7,partial,0.001686205171161103,0.7693778355727404,168,165,0.03708050522204587,-2.511604505000251,False
OOS,top20,breadth,MaxDD,7,residx,0.0016862051711611008,0.7585743726017121,168,166,0.0034545014305140676,,False
OOS,top20,breadth,MaxDD,7,ratio,0.004184997274439653,1.950116387932858,168,166,0.02239627661678234,,False
OOS,top20,breadth,MaxDD,21,none,0.00022274531494418176,0.11127067217803037,168,166,7.457975363178715e-05,,False
OOS,top20,breadth,MaxDD,21,partial,0.0008487417647212851,0.41430767566328974,168,165,0.01125077839459343,-1.3656705710863979,False
OOS,top20,breadth,MaxDD,21,residx,0.0008487417647212856,0.4134296330702049,168,166,0.0010286039056828233,,False
OOS,top20,breadth,MaxDD,21,ratio,0.0024547566411938317,1.2318000305517092,168,166,0.009057757208485673,,False
OOS,top20,breadth,DDnorm,3,none,0.06715808605420458,3.179829904344538,168,166,0.05741435770698333,,True
OOS,top20,breadth,DDnorm,3,partial,0.06180551927725528,2.7917172812897824,168,165,0.06119044491492298,0.8146559416731596,True
OOS,top20,breadth,DDnorm,3,residx,0.06180551927725528,2.775373889959483,168,166,0.04434415941094183,,True
OOS,top20,breadth,DDnorm,3,ratio,0.05383119388840986,2.5215160327368635,168,166,0.03688857792111655,,True
OOS,top20,breadth,DDnorm,5,none,0.05994508057585088,2.909052053233017,168,166,0.048506583255535696,,True
OOS,top20,breadth,DDnorm,5,partial,0.05415016755438148,2.5433597011429305,168,165,0.05512149628239338,1.074771290466452,True
OOS,top20,breadth,DDnorm,5,residx,0.05415016755438149,2.5269952323579172,168,166,0.0370431231980779,,True
OOS,top20,breadth,DDnorm,5,ratio,0.03527775997558749,1.684150067783938,168,166,0.016799470365528535,,False
