item,hmult,fe,centre,n,mean
277,4.0,NONE,0.125,252,0.05952380952380952
277,4.0,NONE,0.25,294,0.04421768707482993
277,4.0,NONE,0.375,336,0.026785714285714284
277,4.0,NONE,0.5,336,0.026785714285714284
277,4.0,NONE,0.625,294,0.027210884353741496
277,4.0,NONE,0.75,252,0.05952380952380952
277,4.0,NONE,0.875,210,0.0380952380952381
277,4.0,WITHIN,0.0,210,0.025595238095238095
277,4.0,WITHIN,0.125,252,0.03273809523809524
277,4.0,WITHIN,0.25,294,0.017431972789115645
277,4.0,WITHIN,0.375,336,0.0
277,4.0,WITHIN,0.5,336,0.0
277,4.0,WITHIN,0.625,294,0.00042517006802721087
277,4.0,WITHIN,0.75,252,0.03273809523809524
277,4.0,WITHIN,0.875,210,0.01130952380952381
277,4.0,RECENTRED,0.0,210,0.0523809523809524
277,4.0,RECENTRED,0.125,252,0.05952380952380954
277,4.0,RECENTRED,0.25,294,0.04421768707482995
277,4.0,RECENTRED,0.375,336,0.02678571428571431
277,4.0,RECENTRED,0.5,336,0.02678571428571431
277,4.0,RECENTRED,0.625,294,0.02721088435374152
277,4.0,RECENTRED,0.75,252,0.05952380952380955
277,4.0,RECENTRED,0.875,210,0.03809523809523811
277,4.0,STANDARDISED,0.0,210,0.052380952380952396
277,4.0,STANDARDISED,0.125,252,0.05952380952380953
277,4.0,STANDARDISED,0.25,294,0.044217687074829946
277,4.0,STANDARDISED,0.375,336,0.02678571428571428
277,4.0,STANDARDISED,0.5,336,0.02678571428571428
277,4.0,STANDARDISED,0.625,294,0.027210884353741492
277,4.0,STANDARDISED,0.75,252,0.059523809523809534
277,4.0,STANDARDISED,0.875,210,0.03809523809523809
277,5.0,NONE,0.0,252,0.05952380952380952
277,5.0,NONE,0.125,294,0.04421768707482993
277,5.0,NONE,0.25,336,0.026785714285714284
277,5.0,NONE,0.375,336,0.026785714285714284
277,5.0,NONE,0.5,336,0.026785714285714284
277,5.0,NONE,0.625,336,0.026785714285714284
277,5.0,NONE,0.75,294,0.027210884353741496
277,5.0,NONE,0.875,252,0.05952380952380952
277,5.0,WITHIN,0.0,252,0.03273809523809524
277,5.0,WITHIN,0.125,294,0.017431972789115645
277,5.0,WITHIN,0.25,336,0.0
277,5.0,WITHIN,0.375,336,0.0
277,5.0,WITHIN,0.5,336,0.0
277,5.0,WITHIN,0.625,336,0.0
277,5.0,WITHIN,0.75,294,0.00042517006802721087
277,5.0,WITHIN,0.875,252,0.03273809523809524
277,5.0,RECENTRED,0.0,252,0.05952380952380954
277,5.0,RECENTRED,0.125,294,0.04421768707482995
277,5.0,RECENTRED,0.25,336,0.02678571428571431
277,5.0,RECENTRED,0.375,336,0.02678571428571431
277,5.0,RECENTRED,0.5,336,0.02678571428571431
277,5.0,RECENTRED,0.625,336,0.02678571428571431
277,5.0,RECENTRED,0.75,294,0.02721088435374152
277,5.0,RECENTRED,0.875,252,0.05952380952380955
277,5.0,STANDARDISED,0.0,252,0.05952380952380953
277,5.0,STANDARDISED,0.125,294,0.044217687074829946
277,5.0,STANDARDISED,0.25,336,0.02678571428571428
277,5.0,STANDARDISED,0.375,336,0.02678571428571428
277,5.0,STANDARDISED,0.5,336,0.02678571428571428
277,5.0,STANDARDISED,0.625,336,0.02678571428571428
277,5.0,STANDARDISED,0.75,294,0.027210884353741492
277,5.0,STANDARDISED,0.875,252,0.059523809523809534
bandgate,1.0,NONE,0.0,48,0.034305034494339866
bandgate,1.0,NONE,0.02,72,0.05178676900152357
bandgate,1.0,NONE,0.03,72,0.08914040975271671
bandgate,1.0,NONE,0.05,48,0.09940558013473522
bandgate,1.0,NONE,0.08,24,0.19020237185514424
bandgate,1.0,NONE,0.12,24,0.29405604519186584
bandgate,1.0,NONE,0.2,24,0.36973104712102023
bandgate,1.0,WITHIN,0.0,48,-0.1258964931379716
bandgate,1.0,WITHIN,0.02,72,-0.10841475863078792
bandgate,1.0,WITHIN,0.03,72,-0.07106111787959477
bandgate,1.0,WITHIN,0.05,48,-0.06079594749757628
bandgate,1.0,WITHIN,0.08,24,0.03000084422283276
bandgate,1.0,WITHIN,0.12,24,0.13385451755955427
bandgate,1.0,WITHIN,0.2,24,0.2095295194887088
bandgate,1.0,RECENTRED,0.0,48,0.03430503449433986
bandgate,1.0,RECENTRED,0.02,72,0.05178676900152354
bandgate,1.0,RECENTRED,0.03,72,0.08914040975271671
bandgate,1.0,RECENTRED,0.05,48,0.09940558013473522
bandgate,1.0,RECENTRED,0.08,24,0.19020237185514424
bandgate,1.0,RECENTRED,0.12,24,0.29405604519186584
bandgate,1.0,RECENTRED,0.2,24,0.36973104712102023
bandgate,1.0,STANDARDISED,0.0,48,0.03430503449433987
bandgate,1.0,STANDARDISED,0.02,72,0.05178676900152356
bandgate,1.0,STANDARDISED,0.03,72,0.08914040975271674
bandgate,1.0,STANDARDISED,0.05,48,0.09940558013473523
bandgate,1.0,STANDARDISED,0.08,24,0.1902023718551443
bandgate,1.0,STANDARDISED,0.12,24,0.2940560451918658
bandgate,1.0,STANDARDISED,0.2,24,0.3697310471210203
bandgate,2.0,NONE,0.0,96,0.06685530731453754
bandgate,2.0,NONE,0.02,96,0.06685530731453754
bandgate,2.0,NONE,0.03,120,0.09152472022265888
bandgate,2.0,NONE,0.05,120,0.09152472022265888
bandgate,2.0,NONE,0.08,96,0.17076739432912014
bandgate,2.0,NONE,0.12,48,0.24212920852350503
bandgate,2.0,NONE,0.2,24,0.36973104712102023
bandgate,2.0,WITHIN,0.0,96,-0.09334622031777394
bandgate,2.0,WITHIN,0.02,96,-0.09334622031777394
bandgate,2.0,WITHIN,0.03,120,-0.06867680740965261
bandgate,2.0,WITHIN,0.05,120,-0.06867680740965261
bandgate,2.0,WITHIN,0.08,96,0.01056586669680862
bandgate,2.0,WITHIN,0.12,48,0.08192768089119352
bandgate,2.0,WITHIN,0.2,24,0.2095295194887088
bandgate,2.0,RECENTRED,0.0,96,0.06685530731453752
bandgate,2.0,RECENTRED,0.02,96,0.06685530731453752
bandgate,2.0,RECENTRED,0.03,120,0.09152472022265885
bandgate,2.0,RECENTRED,0.05,120,0.09152472022265885
bandgate,2.0,RECENTRED,0.08,96,0.17076739432912014
bandgate,2.0,RECENTRED,0.12,48,0.24212920852350503
bandgate,2.0,RECENTRED,0.2,24,0.36973104712102023
bandgate,2.0,STANDARDISED,0.0,96,0.06685530731453755
bandgate,2.0,STANDARDISED,0.02,96,0.06685530731453755
bandgate,2.0,STANDARDISED,0.03,120,0.0915247202226589
bandgate,2.0,STANDARDISED,0.05,120,0.0915247202226589
bandgate,2.0,STANDARDISED,0.08,96,0.1707673943291201
bandgate,2.0,STANDARDISED,0.12,48,0.242129208523505
bandgate,2.0,STANDARDISED,0.2,24,0.3697310471210203
bandgate,3.0,NONE,0.0,96,0.06685530731453754
bandgate,3.0,NONE,0.02,120,0.09152472022265888
bandgate,3.0,NONE,0.03,120,0.09152472022265888
bandgate,3.0,NONE,0.05,144,0.12527994105086002
bandgate,3.0,NONE,0.08,120,0.15033592926103204
bandgate,3.0,NONE,0.12,72,0.1987731131001965
bandgate,3.0,NONE,0.2,24,0.36973104712102023
bandgate,3.0,WITHIN,0.0,96,-0.09334622031777394
bandgate,3.0,WITHIN,0.02,120,-0.06867680740965261
bandgate,3.0,WITHIN,0.03,120,-0.06867680740965261
bandgate,3.0,WITHIN,0.05,144,-0.034921586581451454
bandgate,3.0,WITHIN,0.08,120,-0.009865598371279453
bandgate,3.0,WITHIN,0.12,72,0.038571585467885014
bandgate,3.0,WITHIN,0.2,24,0.2095295194887088
bandgate,3.0,RECENTRED,0.0,96,0.06685530731453752
bandgate,3.0,RECENTRED,0.02,120,0.09152472022265885
bandgate,3.0,RECENTRED,0.03,120,0.09152472022265885
bandgate,3.0,RECENTRED,0.05,144,0.12527994105086002
bandgate,3.0,RECENTRED,0.08,120,0.15033592926103204
bandgate,3.0,RECENTRED,0.12,72,0.19877311310019652
bandgate,3.0,RECENTRED,0.2,24,0.36973104712102023
bandgate,3.0,STANDARDISED,0.0,96,0.06685530731453755
bandgate,3.0,STANDARDISED,0.02,120,0.0915247202226589
bandgate,3.0,STANDARDISED,0.03,120,0.0915247202226589
bandgate,3.0,STANDARDISED,0.05,144,0.12527994105086004
bandgate,3.0,STANDARDISED,0.08,120,0.15033592926103204
bandgate,3.0,STANDARDISED,0.12,72,0.19877311310019652
bandgate,3.0,STANDARDISED,0.2,24,0.3697310471210203
bandgate,4.0,NONE,0.0,120,0.09152472022265888
bandgate,4.0,NONE,0.02,144,0.12527994105086002
bandgate,4.0,NONE,0.03,144,0.12527994105086002
bandgate,4.0,NONE,0.05,144,0.12527994105086002
bandgate,4.0,NONE,0.08,144,0.12527994105086002
bandgate,4.0,NONE,0.12,144,0.18690178223769674
bandgate,4.0,NONE,0.2,48,0.331893546156443
bandgate,4.0,WITHIN,0.0,120,-0.06867680740965261
bandgate,4.0,WITHIN,0.02,144,-0.034921586581451454
bandgate,4.0,WITHIN,0.03,144,-0.034921586581451454
bandgate,4.0,WITHIN,0.05,144,-0.034921586581451454
bandgate,4.0,WITHIN,0.08,144,-0.034921586581451454
bandgate,4.0,WITHIN,0.12,144,0.026700254605385252
bandgate,4.0,WITHIN,0.2,48,0.17169201852413152
bandgate,4.0,RECENTRED,0.0,120,0.09152472022265885
bandgate,4.0,RECENTRED,0.02,144,0.12527994105086002
bandgate,4.0,RECENTRED,0.03,144,0.12527994105086002
bandgate,4.0,RECENTRED,0.05,144,0.12527994105086002
bandgate,4.0,RECENTRED,0.08,144,0.12527994105086002
bandgate,4.0,RECENTRED,0.12,144,0.18690178223769674
bandgate,4.0,RECENTRED,0.2,48,0.331893546156443
bandgate,4.0,STANDARDISED,0.0,120,0.0915247202226589
bandgate,4.0,STANDARDISED,0.02,144,0.12527994105086004
bandgate,4.0,STANDARDISED,0.03,144,0.12527994105086004
bandgate,4.0,STANDARDISED,0.05,144,0.12527994105086004
bandgate,4.0,STANDARDISED,0.08,144,0.12527994105086004
bandgate,4.0,STANDARDISED,0.12,144,0.18690178223769674
bandgate,4.0,STANDARDISED,0.2,48,0.33189354615644306
bandgate,5.0,NONE,0.0,144,0.12527994105086002
bandgate,5.0,NONE,0.02,144,0.12527994105086002
bandgate,5.0,NONE,0.03,144,0.12527994105086002
bandgate,5.0,NONE,0.05,144,0.12527994105086002
bandgate,5.0,NONE,0.08,168,0.1602015276323115
bandgate,5.0,NONE,0.12,168,0.1602015276323115
bandgate,5.0,NONE,0.2,72,0.2846631547226768
bandgate,5.0,WITHIN,0.0,144,-0.034921586581451454
bandgate,5.0,WITHIN,0.02,144,-0.034921586581451454
bandgate,5.0,WITHIN,0.03,144,-0.034921586581451454
bandgate,5.0,WITHIN,0.05,144,-0.034921586581451454
bandgate,5.0,WITHIN,0.08,168,0.0
bandgate,5.0,WITHIN,0.12,168,0.0
bandgate,5.0,WITHIN,0.2,72,0.12446162709036528
bandgate,5.0,RECENTRED,0.0,144,0.12527994105086002
bandgate,5.0,RECENTRED,0.02,144,0.12527994105086002
bandgate,5.0,RECENTRED,0.03,144,0.12527994105086002
bandgate,5.0,RECENTRED,0.05,144,0.12527994105086002
bandgate,5.0,RECENTRED,0.08,168,0.1602015276323115
bandgate,5.0,RECENTRED,0.12,168,0.1602015276323115
bandgate,5.0,RECENTRED,0.2,72,0.2846631547226768
bandgate,5.0,STANDARDISED,0.0,144,0.12527994105086004
bandgate,5.0,STANDARDISED,0.02,144,0.12527994105086004
bandgate,5.0,STANDARDISED,0.03,144,0.12527994105086004
bandgate,5.0,STANDARDISED,0.05,144,0.12527994105086004
bandgate,5.0,STANDARDISED,0.08,168,0.1602015276323115
bandgate,5.0,STANDARDISED,0.12,168,0.1602015276323115
bandgate,5.0,STANDARDISED,0.2,72,0.28466315472267684
