corpus,cost_bps,dial,arm,score,n,mean_d,median_d,t,wins,losses,ties,sign_p,agree_share,off_n,off_mean_d
B,25,N,RANDOM,OOS_margin,115,0.009081018189849435,0.0,0.3617136400840963,51,48,16,0.8408215252256425,0.1391304347826087,99,0.01054865749325944
B,25,N,ORACLE,OOS_Sharpe,115,0.09743102992469124,0.024495239516097556,7.810306402076831,101,0,14,7.888609052210118e-31,0.12173913043478261,101,0.11093632120138112
B,25,N,ORACLE,OOS_margin,115,0.06377855147975243,0.0,2.209647666363288,57,44,14,0.23230046428473858,0.12173913043478261,101,0.07261914277397553
B,25,BAND,MODE-GLOBAL,OOS_Sharpe,115,0.01081591355469689,0.0,2.8543157508837074,21,10,84,0.07075554598122835,0.7304347826086957,31,0.04012355028355299
B,25,BAND,MODE-GLOBAL,OOS_margin,115,0.022884764357762523,0.0,3.71911528697518,23,8,84,0.010673840530216694,0.7304347826086957,31,0.08489509358524806
B,25,BAND,MODE-LOO,OOS_Sharpe,115,0.01081591355469689,0.0,2.8543157508837074,21,10,84,0.07075554598122835,0.7304347826086957,31,0.04012355028355299
B,25,BAND,MODE-LOO,OOS_margin,115,0.022884764357762523,0.0,3.71911528697518,23,8,84,0.010673840530216694,0.7304347826086957,31,0.08489509358524806
B,25,BAND,MODE-XCORPUS,OOS_Sharpe,115,0.01081591355469689,0.0,2.8543157508837074,21,10,84,0.07075554598122835,0.7304347826086957,31,0.04012355028355299
B,25,BAND,MODE-XCORPUS,OOS_margin,115,0.022884764357762523,0.0,3.71911528697518,23,8,84,0.010673840530216694,0.7304347826086957,31,0.08489509358524806
B,25,BAND,CONST-INC,OOS_Sharpe,115,-0.03231593618178349,-0.017608134610143322,-4.359493304136116,43,69,3,0.017765781280387156,0.02608695652173913,112,-0.03318154161522412
B,25,BAND,CONST-INC,OOS_margin,115,-0.052496269246537566,-0.03792309219603314,-5.926005204683778,29,83,3,3.290846169775184e-07,0.02608695652173913,112,-0.05390241931564125
B,25,BAND,SEL-4B,OOS_Sharpe,115,0.000769116196622692,0.0,0.25699914290252013,10,9,96,1.0,0.8347826086956521,19,0.0046551769795584
B,25,BAND,SEL-4B,OOS_margin,115,0.001213308660370548,0.0,0.3111669114880223,8,11,96,0.6476058959960938,0.8347826086956521,19,0.0073437103127691064
B,25,BAND,RANDOM,OOS_Sharpe,115,-0.0042422350613849705,0.0,-0.5988282181566784,49,43,23,0.6024122776961509,0.2,92,-0.005302793826731211
B,25,BAND,RANDOM,OOS_margin,115,-0.0207496573544768,0.0,-2.3158745140382018,43,49,23,0.6024122776961509,0.2,92,-0.025937071693096
B,25,BAND,ORACLE,OOS_Sharpe,115,0.05395202931263408,0.04718896556622609,12.525679091077862,89,0,26,3.2311742677852644e-27,0.22608695652173913,89,0.06971329630284177
B,25,BAND,ORACLE,OOS_margin,115,0.04058321035334572,0.018792647946783377,6.627236110939204,77,12,26,9.03747673906413e-13,0.22608695652173913,89,0.05243897967005347
B,25,CADENCE,MODE-GLOBAL,OOS_Sharpe,115,0.027913125015665105,0.0,3.108775505105636,12,3,100,0.03515625,0.8695652173913043,15,0.21400062512009912
B,25,CADENCE,MODE-GLOBAL,OOS_margin,115,0.012800617110920667,0.0,2.3698723289356507,13,2,100,0.00738525390625,0.8695652173913043,15,0.09813806451705845
B,25,CADENCE,MODE-LOO,OOS_Sharpe,115,0.027913125015665105,0.0,3.108775505105636,12,3,100,0.03515625,0.8695652173913043,15,0.21400062512009912
B,25,CADENCE,MODE-LOO,OOS_margin,115,0.012800617110920667,0.0,2.3698723289356507,13,2,100,0.00738525390625,0.8695652173913043,15,0.09813806451705845
B,25,CADENCE,MODE-XCORPUS,OOS_Sharpe,115,0.027913125015665105,0.0,3.108775505105636,12,3,100,0.03515625,0.8695652173913043,15,0.21400062512009912
B,25,CADENCE,MODE-XCORPUS,OOS_margin,115,0.012800617110920667,0.0,2.3698723289356507,13,2,100,0.00738525390625,0.8695652173913043,15,0.09813806451705845
B,25,CADENCE,CONST-INC,OOS_Sharpe,115,-0.10048095979263597,-0.10471086529765405,-6.946703601691174,17,97,1,8.63623783016948e-15,0.008695652173913044,114,-0.10136237172064154
B,25,CADENCE,CONST-INC,OOS_margin,115,-0.12495577117362636,-0.08244276352187774,-6.733267253619926,17,97,1,8.63623783016948e-15,0.008695652173913044,114,-0.12605187442953533
B,25,CADENCE,SEL-4B,OOS_Sharpe,115,-0.028689948229290947,0.0,-3.2799307646889275,2,14,99,0.004180908203125,0.8608695652173913,16,-0.20620900289802868
B,25,CADENCE,SEL-4B,OOS_margin,115,-0.009535703014267432,0.0,-0.9939506663904747,4,12,99,0.076812744140625,0.8608695652173913,16,-0.06853786541504717
B,25,CADENCE,RANDOM,OOS_Sharpe,115,-0.13147584392668027,-0.10471086529765405,-7.10148896845756,16,74,25,4.3857845641773173e-10,0.21739130434782608,90,-0.16799691168409145
B,25,CADENCE,RANDOM,OOS_margin,115,-0.13388747765121545,-0.06920106919381452,-6.155964894906366,13,77,25,3.175275355987434e-12,0.21739130434782608,90,-0.17107844366544195
B,25,CADENCE,ORACLE,OOS_Sharpe,115,0.04955767049247242,0.0,5.09057674597011,33,0,82,2.3283064365386963e-10,0.7130434782608696,33,0.172700972928313
B,25,CADENCE,ORACLE,OOS_margin,115,0.03506355595459028,0.0,3.2676081198489695,23,10,82,0.03508203336969018,0.7130434782608696,33,0.12219117984175401
B,25,SLEEVE,MODE-GLOBAL,OOS_Sharpe,115,0.002234340016492253,0.0,2.4926905260396652,10,1,104,0.01171875,0.9043478260869565,11,0.0233590092633281
B,25,SLEEVE,MODE-GLOBAL,OOS_margin,115,0.0019889945741446554,0.0,1.928258748757944,9,2,104,0.0654296875,0.9043478260869565,11,0.02079403418423958
B,25,SLEEVE,MODE-LOO,OOS_Sharpe,115,0.002234340016492253,0.0,2.4926905260396652,10,1,104,0.01171875,0.9043478260869565,11,0.0233590092633281
B,25,SLEEVE,MODE-LOO,OOS_margin,115,0.0019889945741446554,0.0,1.928258748757944,9,2,104,0.0654296875,0.9043478260869565,11,0.02079403418423958
B,25,SLEEVE,MODE-XCORPUS,OOS_Sharpe,115,0.002234340016492253,0.0,2.4926905260396652,10,1,104,0.01171875,0.9043478260869565,11,0.0233590092633281
B,25,SLEEVE,MODE-XCORPUS,OOS_margin,115,0.0019889945741446554,0.0,1.928258748757944,9,2,104,0.0654296875,0.9043478260869565,11,0.02079403418423958
B,25,SLEEVE,CONST-INC,OOS_Sharpe,115,-0.20937988233266078,-0.19046428751555533,-33.273540106510474,0,115,0,4.81482486096809e-35,0.0,115,-0.20937988233266078
B,25,SLEEVE,CONST-INC,OOS_margin,115,-0.10591977581586134,-0.07465703945054714,-5.903688962308425,37,78,0,0.0001655238689745107,0.0,115,-0.10591977581586134
B,25,SLEEVE,SEL-4B,OOS_Sharpe,115,-0.0550690171970508,0.0,-7.840481325463842,7,49,59,7.455210310203242e-09,0.5130434782608696,56,-0.11308816031537217
B,25,SLEEVE,SEL-4B,OOS_margin,115,0.019286657158434636,0.0,2.9682292201663474,42,14,59,0.00023444586091919684,0.5130434782608696,56,0.03960652809321398
B,25,SLEEVE,RANDOM,OOS_Sharpe,115,-0.0942250252226404,-0.08565475902094138,-11.70007226943185,0,89,26,3.2311742677852644e-27,0.22608695652173913,89,-0.12175143708543419
B,25,SLEEVE,RANDOM,OOS_margin,115,-0.056797340438263524,-0.00039173678586024163,-4.541704712504753,30,59,26,0.0027852689963042145,0.22608695652173913,89,-0.07338982191461019
B,25,SLEEVE,ORACLE,OOS_Sharpe,115,0.0022966491629422235,0.0,2.555987250525214,10,0,105,0.001953125,0.9130434782608695,10,0.02641146537383557
B,25,SLEEVE,ORACLE,OOS_margin,115,0.0018110697488454021,0.0,1.7778824456169866,8,2,105,0.109375,0.9130434782608695,10,0.020827302111722124
