book,panel,tiling,L,L_months,is_full,cost,n_blocks,inside_share,callable_share,med_absz,med_d,leg_share,first_end,last_end
K6,U56,OVERLAP63,504,24.0,False,25,63,0.9206349206349206,0.07936507936507936,1.1219774030957943,0.02002361445389072,0.8571428571428571,2011-01-11,2026-07-27
K6,U56,OVERLAP63,630,30.0,False,25,61,0.8360655737704918,0.16393442622950818,1.232882095721223,0.021750787396219065,0.9180327868852459,2011-07-13,2026-07-27
K6,U56,OVERLAP63,756,36.0,False,25,59,0.8135593220338984,0.1864406779661017,1.3806571560204486,0.022165458081283444,0.9661016949152542,2012-01-11,2026-07-27
K6,U56,OVERLAP63,1008,48.0,False,25,55,0.7454545454545455,0.2545454545454545,1.6312883308783224,0.022280108325550226,0.9818181818181818,2013-01-14,2026-07-27
K6,U56,OVERLAP63,1260,60.0,False,25,51,0.6470588235294118,0.35294117647058826,1.7919716518584523,0.021419895990860277,1.0,2014-01-14,2026-07-27
K6,U56,OVERLAP63,1512,72.0,False,25,47,0.574468085106383,0.425531914893617,1.9061171399497217,0.02162424152203197,1.0,2015-01-14,2026-07-27
K6,U56,OVERLAP63,2016,96.0,False,25,39,0.20512820512820512,0.7948717948717948,2.2686348366589697,0.02286777281573829,1.0,2017-01-13,2026-07-27
K6,U56,OVERLAP63,2520,120.0,False,25,31,0.16129032258064516,0.8387096774193549,2.6200980789232977,0.022672503307697628,1.0,2019-01-16,2026-07-27
K6,U56,OVERLAP63,3024,144.0,False,25,23,0.043478260869565216,0.9565217391304348,2.732082157618791,0.020459779297647765,1.0,2021-01-15,2026-07-27
K6,U56,OVERLAP63,3780,180.0,False,25,11,0.0,1.0,2.8672653562929207,0.019918576366034203,1.0,2024-01-19,2026-07-27
K6,U56,OVERLAP63,4443,211.6,True,25,1,0.0,1.0,2.5323480651093297,0.01958224642244894,1.0,2026-09-11,2026-09-11
K6,U56,DISJOINT,126,6.0,False,25,35,0.9714285714285714,0.02857142857142857,0.7031587674781505,0.015433766475216042,0.7142857142857143,2009-07-14,2026-07-27
K6,U56,DISJOINT,189,9.0,False,25,23,0.9565217391304348,0.043478260869565216,0.6567743191762913,0.013054761105263477,0.8260869565217391,2009-10-12,2026-04-24
K6,U56,DISJOINT,252,12.0,False,25,17,0.9411764705882353,0.058823529411764705,0.6647537306063152,0.019606183950251876,0.7058823529411765,2010-01-12,2026-01-23
K6,U56,DISJOINT,315,15.0,False,25,14,1.0,0.0,0.8766249254985774,0.019745301814986654,0.8571428571428571,2010-04-14,2026-07-27
K6,U56,DISJOINT,378,18.0,False,25,11,0.9090909090909091,0.09090909090909091,0.5718803043004886,0.013182793920110951,0.8181818181818182,2010-07-14,2025-07-24
K6,U56,DISJOINT,504,24.0,False,25,8,0.875,0.125,0.8990900126524761,0.018907050770406518,0.875,2011-01-11,2025-01-22
K6,U56,DISJOINT,630,30.0,False,25,7,0.8571428571428571,0.14285714285714285,1.128151305461321,0.021303745660840034,1.0,2011-07-13,2026-07-27
K6,U56,DISJOINT,756,36.0,False,25,5,0.8,0.2,1.1044954089952186,0.021132573815786072,1.0,2012-01-11,2024-01-19
K6,U56,DISJOINT,1008,48.0,False,25,4,0.75,0.25,1.6523378635330244,0.02408607624241951,1.0,2013-01-14,2025-01-22
K6,U56,DISJOINT,1260,60.0,False,25,3,0.6666666666666666,0.3333333333333333,1.9556304240121707,0.017809849121379534,1.0,2014-01-14,2024-01-19
K6,U56,DISJOINT,1512,72.0,False,25,2,0.5,0.5,1.583836240772376,0.01906462391018485,1.0,2015-01-14,2021-01-15
K6,U56,DISJOINT,2016,96.0,False,25,2,0.5,0.5,1.7855219217828546,0.020090361899463144,1.0,2017-01-13,2025-01-22
K6,U56,DISJOINT,2520,120.0,False,25,1,1.0,0.0,1.3170722435563769,0.014650913854302526,1.0,2019-01-16,2019-01-16
K6,U56,DISJOINT,3024,144.0,False,25,1,0.0,1.0,1.9631886525274103,0.01899882319132313,1.0,2021-01-15,2021-01-15
K6,U56,DISJOINT,3780,180.0,False,25,1,0.0,1.0,2.2485977782806557,0.01942095307480953,1.0,2024-01-19,2024-01-19
K6,U56,DISJOINT,4443,211.6,True,25,1,0.0,1.0,2.5323480651093297,0.01958224642244894,1.0,2026-09-11,2026-09-11
K7,B136,OVERLAP21,126,6.0,False,25,206,0.9805825242718447,0.019417475728155338,0.6320155542044528,0.006715330205248761,0.5922330097087378,2009-07-14,2026-08-25
K7,B136,OVERLAP21,189,9.0,False,25,203,0.9852216748768473,0.014778325123152709,0.6135894431993679,0.005637081572097691,0.6206896551724138,2009-10-12,2026-08-25
K7,B136,OVERLAP21,252,12.0,False,25,200,0.99,0.01,0.5260125817353178,0.005242613528317279,0.625,2010-01-12,2026-08-25
K7,B136,OVERLAP21,315,15.0,False,25,197,1.0,0.0,0.577510410487798,0.006624197919330093,0.6954314720812182,2010-04-14,2026-08-25
K7,B136,OVERLAP21,378,18.0,False,25,194,1.0,0.0,0.5807360234187269,0.005942887294645417,0.7474226804123711,2010-07-14,2026-08-25
K7,B136,OVERLAP21,504,24.0,False,25,188,0.9840425531914894,0.015957446808510637,0.5228847523261544,0.006875665330282353,0.8191489361702128,2011-01-11,2026-08-25
K7,B136,OVERLAP21,630,30.0,False,25,182,0.9945054945054945,0.005494505494505495,0.5569406635357624,0.007880546649887871,0.8461538461538461,2011-07-13,2026-08-25
K7,B136,OVERLAP21,756,36.0,False,25,176,1.0,0.0,0.5601166731765326,0.007445424507627869,0.8579545454545454,2012-01-11,2026-08-25
K7,B136,OVERLAP21,1008,48.0,False,25,164,0.9939024390243902,0.006097560975609756,0.6762792614736121,0.008443318652146765,0.8780487804878049,2013-01-14,2026-08-25
K7,B136,OVERLAP21,1260,60.0,False,25,152,1.0,0.0,0.6882640684867891,0.008939757469574365,0.9013157894736842,2014-01-14,2026-08-25
K7,B136,OVERLAP21,1512,72.0,False,25,140,1.0,0.0,0.7559673200415873,0.008630564471662189,0.9785714285714285,2015-01-14,2026-08-25
K7,B136,OVERLAP21,2016,96.0,False,25,116,0.9913793103448276,0.008620689655172414,0.8342913981359561,0.009138568096541098,1.0,2017-01-13,2026-08-25
K7,B136,OVERLAP21,2520,120.0,False,25,92,0.9891304347826086,0.010869565217391304,0.9059820099264612,0.009246744195564375,1.0,2019-01-16,2026-08-25
K7,B136,OVERLAP21,3024,144.0,False,25,68,1.0,0.0,1.0013244801312262,0.009452539298652089,1.0,2021-01-15,2026-08-25
K7,B136,OVERLAP21,3780,180.0,False,25,32,1.0,0.0,1.210806159590339,0.009693440732300742,1.0,2024-01-19,2026-08-25
K7,B136,OVERLAP21,4443,211.6,True,25,1,1.0,0.0,1.200492375079704,0.009821450803119018,1.0,2026-09-11,2026-09-11
K7,B136,OVERLAP63,126,6.0,False,25,69,0.9855072463768116,0.014492753623188406,0.5063592338579428,0.006404055464522666,0.5652173913043478,2009-07-14,2026-07-27
K7,B136,OVERLAP63,189,9.0,False,25,68,1.0,0.0,0.529492417870152,0.004252084776327207,0.6176470588235294,2009-10-12,2026-07-27
K7,B136,OVERLAP63,252,12.0,False,25,67,1.0,0.0,0.47679454572349395,0.005252830893852312,0.6417910447761194,2010-01-12,2026-07-27
K7,B136,OVERLAP63,315,15.0,False,25,66,1.0,0.0,0.585318411479971,0.006165783425784548,0.6666666666666666,2010-04-14,2026-07-27
K7,B136,OVERLAP63,378,18.0,False,25,65,1.0,0.0,0.6112240353092928,0.007549596130110761,0.7384615384615385,2010-07-14,2026-07-27
K7,B136,OVERLAP63,504,24.0,False,25,63,0.9841269841269841,0.015873015873015872,0.4960457948680546,0.006841196168360507,0.8412698412698413,2011-01-11,2026-07-27
K7,B136,OVERLAP63,630,30.0,False,25,61,1.0,0.0,0.5244012200340666,0.0075358477402880375,0.8524590163934426,2011-07-13,2026-07-27
K7,B136,OVERLAP63,756,36.0,False,25,59,1.0,0.0,0.5269260588477168,0.008277369442853691,0.864406779661017,2012-01-11,2026-07-27
K7,B136,OVERLAP63,1008,48.0,False,25,55,1.0,0.0,0.6833681589703293,0.00827262034158982,0.8909090909090909,2013-01-14,2026-07-27
K7,B136,OVERLAP63,1260,60.0,False,25,51,1.0,0.0,0.6747807153188865,0.009013608957140783,0.9215686274509803,2014-01-14,2026-07-27
K7,B136,OVERLAP63,1512,72.0,False,25,47,1.0,0.0,0.7658490808719612,0.008409779235238342,0.9787234042553191,2015-01-14,2026-07-27
K7,B136,OVERLAP63,2016,96.0,False,25,39,1.0,0.0,0.8171850392423274,0.009029425626077794,1.0,2017-01-13,2026-07-27
K7,B136,OVERLAP63,2520,120.0,False,25,31,1.0,0.0,0.8870461074314917,0.009357118910234434,1.0,2019-01-16,2026-07-27
K7,B136,OVERLAP63,3024,144.0,False,25,23,1.0,0.0,1.0080786126995251,0.009489426414834183,1.0,2021-01-15,2026-07-27
K7,B136,OVERLAP63,3780,180.0,False,25,11,1.0,0.0,1.189392282965153,0.009805180392566969,1.0,2024-01-19,2026-07-27
K7,B136,OVERLAP63,4443,211.6,True,25,1,1.0,0.0,1.200492375079704,0.009821450803119018,1.0,2026-09-11,2026-09-11
K7,B136,DISJOINT,126,6.0,False,25,35,0.9714285714285714,0.02857142857142857,0.7662799496593924,0.006404055464522666,0.6,2009-07-14,2026-07-27
K7,B136,DISJOINT,189,9.0,False,25,23,1.0,0.0,0.6951080055995182,0.0070513274332839986,0.6086956521739131,2009-10-12,2026-04-24
K7,B136,DISJOINT,252,12.0,False,25,17,1.0,0.0,0.43703956214553413,0.005134151195736042,0.6470588235294118,2010-01-12,2026-01-23
K7,B136,DISJOINT,315,15.0,False,25,14,1.0,0.0,0.545674104584757,0.009199874540629725,0.7142857142857143,2010-04-14,2026-07-27
K7,B136,DISJOINT,378,18.0,False,25,11,1.0,0.0,0.33990193008673447,0.005734628986925672,0.9090909090909091,2010-07-14,2025-07-24
K7,B136,DISJOINT,504,24.0,False,25,8,1.0,0.0,0.3365677899094005,0.005102535704621221,0.875,2011-01-11,2025-01-22
K7,B136,DISJOINT,630,30.0,False,25,7,1.0,0.0,0.464659474532235,0.006087272008441218,0.8571428571428571,2011-07-13,2026-07-27
K7,B136,DISJOINT,756,36.0,False,25,5,1.0,0.0,0.2811228111171421,0.005993898208903524,0.8,2012-01-11,2024-01-19
K7,B136,DISJOINT,1008,48.0,False,25,4,1.0,0.0,0.5002727960216403,0.005921287051619796,1.0,2013-01-14,2025-01-22
K7,B136,DISJOINT,1260,60.0,False,25,3,1.0,0.0,0.6598430191153506,0.00612685357750254,1.0,2014-01-14,2024-01-19
K7,B136,DISJOINT,1512,72.0,False,25,2,1.0,0.0,0.7505903474901496,0.010639322786423638,1.0,2015-01-14,2021-01-15
K7,B136,DISJOINT,2016,96.0,False,25,2,1.0,0.0,0.7044600041489261,0.008375388305104741,1.0,2017-01-13,2025-01-22
K7,B136,DISJOINT,2520,120.0,False,25,1,1.0,0.0,0.8778737050812833,0.008521453279751283,1.0,2019-01-16,2019-01-16
K7,B136,DISJOINT,3024,144.0,False,25,1,1.0,0.0,1.0580325399771386,0.010623809953751395,1.0,2021-01-15,2021-01-15
K7,B136,DISJOINT,3780,180.0,False,25,1,1.0,0.0,0.8681514788275518,0.007603724641922938,1.0,2024-01-19,2024-01-19
K7,B136,DISJOINT,4443,211.6,True,25,1,1.0,0.0,1.200492375079704,0.009821450803119018,1.0,2026-09-11,2026-09-11
K8,U56,OVERLAP21,126,6.0,False,25,203,0.9950738916256158,0.0049261083743842365,0.5206645897317148,-0.005386014711746115,0.43349753694581283,2009-07-14,2026-08-25
K8,U56,OVERLAP21,189,9.0,False,25,203,0.9950738916256158,0.0049261083743842365,0.45125276965707795,-0.003300634540140332,0.42857142857142855,2009-10-12,2026-08-25
K8,U56,OVERLAP21,252,12.0,False,25,200,1.0,0.0,0.41262749434396406,-0.0006832746398558465,0.485,2010-01-12,2026-08-25
K8,U56,OVERLAP21,315,15.0,False,25,197,1.0,0.0,0.4047826405860658,0.0013042467017271159,0.5279187817258884,2010-04-14,2026-08-25
K8,U56,OVERLAP21,378,18.0,False,25,194,1.0,0.0,0.48569978119969737,0.002048176451796585,0.5360824742268041,2010-07-14,2026-08-25
K8,U56,OVERLAP21,504,24.0,False,25,188,0.9946808510638298,0.005319148936170213,0.5724197492968246,0.005851251337240088,0.6170212765957447,2011-01-11,2026-08-25
K8,U56,OVERLAP21,630,30.0,False,25,182,1.0,0.0,0.6097686073609204,0.009416555821116994,0.7087912087912088,2011-07-13,2026-08-25
K8,U56,OVERLAP21,756,36.0,False,25,176,1.0,0.0,0.6400300526845673,0.01427836201712878,0.7386363636363636,2012-01-11,2026-08-25
K8,U56,OVERLAP21,1008,48.0,False,25,164,1.0,0.0,0.768974116895814,0.019009866575315403,0.7865853658536586,2013-01-14,2026-08-25
K8,U56,OVERLAP21,1260,60.0,False,25,152,1.0,0.0,0.8853026939414248,0.022111854035544866,0.8092105263157895,2014-01-14,2026-08-25
K8,U56,OVERLAP21,1512,72.0,False,25,140,1.0,0.0,0.9831573917871996,0.02216331094612524,0.8571428571428571,2015-01-14,2026-08-25
K8,U56,OVERLAP21,2016,96.0,False,25,116,1.0,0.0,1.1432846977527025,0.022203674310110753,0.9655172413793104,2017-01-13,2026-08-25
K8,U56,OVERLAP21,2520,120.0,False,25,92,1.0,0.0,1.4387625297752722,0.024664307274612333,0.9891304347826086,2019-01-16,2026-08-25
K8,U56,OVERLAP21,3024,144.0,False,25,68,1.0,0.0,1.3883056761798764,0.02117324824501701,1.0,2021-01-15,2026-08-25
K8,U56,OVERLAP21,3780,180.0,False,25,32,1.0,0.0,1.2819359965290262,0.016615714845123683,1.0,2024-01-19,2026-08-25
K8,U56,OVERLAP21,4443,211.6,True,25,1,1.0,0.0,1.1678255208947463,0.013933815058550354,1.0,2026-09-11,2026-09-11
K8,U56,OVERLAP63,126,6.0,False,25,67,1.0,0.0,0.5951257210808429,-0.009442774660237883,0.40298507462686567,2009-07-14,2026-07-27
K8,U56,OVERLAP63,189,9.0,False,25,68,1.0,0.0,0.44394045668998605,-0.004304811141059031,0.4117647058823529,2009-10-12,2026-07-27
K8,U56,OVERLAP63,252,12.0,False,25,67,1.0,0.0,0.41357518341327165,-0.0006885833683408227,0.4925373134328358,2010-01-12,2026-07-27
K8,U56,OVERLAP63,315,15.0,False,25,66,1.0,0.0,0.3758635588036915,0.001655547010510382,0.5,2010-04-14,2026-07-27
K8,U56,OVERLAP63,378,18.0,False,25,65,1.0,0.0,0.4861978067659971,0.0021456054303273103,0.5538461538461539,2010-07-14,2026-07-27
K8,U56,OVERLAP63,504,24.0,False,25,63,1.0,0.0,0.5853467946889267,0.006537084014081436,0.6190476190476191,2011-01-11,2026-07-27
K8,U56,OVERLAP63,630,30.0,False,25,61,1.0,0.0,0.6068717967544174,0.009394832174365486,0.6885245901639344,2011-07-13,2026-07-27
K8,U56,OVERLAP63,756,36.0,False,25,59,1.0,0.0,0.5966722541793326,0.015315152216869021,0.7288135593220338,2012-01-11,2026-07-27
K8,U56,OVERLAP63,1008,48.0,False,25,55,1.0,0.0,0.7914945396082177,0.02079967686186271,0.7818181818181819,2013-01-14,2026-07-27
K8,U56,OVERLAP63,1260,60.0,False,25,51,1.0,0.0,0.8875109652114095,0.022180710056765453,0.803921568627451,2014-01-14,2026-07-27
K8,U56,OVERLAP63,1512,72.0,False,25,47,1.0,0.0,1.0179232243970642,0.02309790921664999,0.851063829787234,2015-01-14,2026-07-27
K8,U56,OVERLAP63,2016,96.0,False,25,39,1.0,0.0,1.1387823362032021,0.022058543378861616,0.9743589743589743,2017-01-13,2026-07-27
K8,U56,OVERLAP63,2520,120.0,False,25,31,1.0,0.0,1.4322580885519194,0.02476384973890676,1.0,2019-01-16,2026-07-27
K8,U56,OVERLAP63,3024,144.0,False,25,23,1.0,0.0,1.4287921079848875,0.021588273001561464,1.0,2021-01-15,2026-07-27
K8,U56,OVERLAP63,3780,180.0,False,25,11,1.0,0.0,1.2794620769830434,0.016450842828167424,1.0,2024-01-19,2026-07-27
K8,U56,OVERLAP63,4443,211.6,True,25,1,1.0,0.0,1.1678255208947463,0.013933815058550354,1.0,2026-09-11,2026-09-11
K8,U56,DISJOINT,126,6.0,False,25,34,1.0,0.0,0.5870894331261494,-0.009910297993932707,0.38235294117647056,2009-07-14,2026-07-27
K8,U56,DISJOINT,189,9.0,False,25,23,1.0,0.0,0.508895094110019,-0.001970398891066814,0.43478260869565216,2009-10-12,2026-04-24
K8,U56,DISJOINT,252,12.0,False,25,17,1.0,0.0,0.33769629541664586,-0.0023100607162079567,0.47058823529411764,2010-01-12,2026-01-23
K8,U56,DISJOINT,315,15.0,False,25,14,1.0,0.0,0.38467639587649727,0.0007013705806960535,0.5,2010-04-14,2026-07-27
K8,U56,DISJOINT,378,18.0,False,25,11,1.0,0.0,0.6995491931284669,-0.0059858343660668355,0.36363636363636365,2010-07-14,2025-07-24
K8,U56,DISJOINT,504,24.0,False,25,8,1.0,0.0,0.8196845055788856,0.01394202303371471,0.625,2011-01-11,2025-01-22
K8,U56,DISJOINT,630,30.0,False,25,7,1.0,0.0,0.5216092777662935,0.012399264394120257,0.8571428571428571,2011-07-13,2026-07-27
K8,U56,DISJOINT,756,36.0,False,25,5,1.0,0.0,1.2168253627899923,0.016303892884193046,0.6,2012-01-11,2024-01-19
K8,U56,DISJOINT,1008,48.0,False,25,4,1.0,0.0,0.6861970718193562,0.018755069290480066,0.75,2013-01-14,2025-01-22
K8,U56,DISJOINT,1260,60.0,False,25,3,1.0,0.0,0.6790445260047663,0.015377079595069953,0.6666666666666666,2014-01-14,2024-01-19
K8,U56,DISJOINT,1512,72.0,False,25,2,1.0,0.0,0.8055142308530914,0.010835668777364568,0.5,2015-01-14,2021-01-15
K8,U56,DISJOINT,2016,96.0,False,25,2,1.0,0.0,0.7977106033127481,0.015367785838590994,1.0,2017-01-13,2025-01-22
K8,U56,DISJOINT,2520,120.0,False,25,1,1.0,0.0,0.3446076578658747,0.005008401973025163,1.0,2019-01-16,2019-01-16
K8,U56,DISJOINT,3024,144.0,False,25,1,1.0,0.0,0.6302437790428362,0.009242103436048081,1.0,2021-01-15,2021-01-15
K8,U56,DISJOINT,3780,180.0,False,25,1,1.0,0.0,1.1160067377142733,0.014802420883696647,1.0,2024-01-19,2024-01-19
K8,U56,DISJOINT,4443,211.6,True,25,1,1.0,0.0,1.1678255208947463,0.013933815058550354,1.0,2026-09-11,2026-09-11
R1,U56,OVERLAP21,126,6.0,False,25,206,0.9611650485436893,0.038834951456310676,0.5224150715278875,0.00404731386727418,0.5485436893203883,2009-07-14,2026-08-25
R1,U56,OVERLAP21,189,9.0,False,25,203,0.9605911330049262,0.03940886699507389,0.4941161591978321,0.005789744906046224,0.625615763546798,2009-10-12,2026-08-25
R1,U56,OVERLAP21,252,12.0,False,25,200,0.995,0.005,0.4848763461623542,0.00735751042813413,0.66,2010-01-12,2026-08-25
R1,U56,OVERLAP21,315,15.0,False,25,197,0.9949238578680203,0.005076142131979695,0.5112405099426685,0.007406987230035482,0.7157360406091371,2010-04-14,2026-08-25
R1,U56,OVERLAP21,378,18.0,False,25,194,1.0,0.0,0.6037098442930212,0.00953639986941245,0.7371134020618557,2010-07-14,2026-08-25
R1,U56,OVERLAP21,504,24.0,False,25,188,0.9946808510638298,0.005319148936170213,0.6629912541060016,0.01228855483330403,0.7180851063829787,2011-01-11,2026-08-25
R1,U56,OVERLAP21,630,30.0,False,25,182,1.0,0.0,0.6944341551237423,0.01299913172291483,0.7252747252747253,2011-07-13,2026-08-25
R1,U56,OVERLAP21,756,36.0,False,25,176,0.9829545454545454,0.017045454545454544,0.7312065607648159,0.014248946191966108,0.8181818181818182,2012-01-11,2026-08-25
R1,U56,OVERLAP21,1008,48.0,False,25,164,1.0,0.0,0.8429724716582013,0.013792592179484406,0.9695121951219512,2013-01-14,2026-08-25
R1,U56,OVERLAP21,1260,60.0,False,25,152,1.0,0.0,0.8039855053823897,0.01254428497717745,0.9868421052631579,2014-01-14,2026-08-25
R1,U56,OVERLAP21,1512,72.0,False,25,140,1.0,0.0,0.97304484745411,0.013733162115860901,0.9928571428571429,2015-01-14,2026-08-25
R1,U56,OVERLAP21,2016,96.0,False,25,116,1.0,0.0,1.1986965707727377,0.015106162366095372,1.0,2017-01-13,2026-08-25
R1,U56,OVERLAP21,2520,120.0,False,25,92,0.9891304347826086,0.010869565217391304,1.4600329310726972,0.017156730977900915,1.0,2019-01-16,2026-08-25
R1,U56,OVERLAP21,3024,144.0,False,25,68,0.8970588235294118,0.10294117647058823,1.517788786523584,0.015758320651383065,1.0,2021-01-15,2026-08-25
R1,U56,OVERLAP21,3780,180.0,False,25,32,1.0,0.0,1.5685159436894036,0.015068382826901913,1.0,2024-01-19,2026-08-25
R1,U56,OVERLAP21,4443,211.6,True,25,1,1.0,0.0,1.5853600402279073,0.014946823515520007,1.0,2026-09-11,2026-09-11
R1,U56,OVERLAP63,126,6.0,False,25,69,0.9710144927536232,0.028985507246376812,0.525840121756097,0.0037150598787306643,0.5507246376811594,2009-07-14,2026-07-27
R1,U56,OVERLAP63,189,9.0,False,25,68,0.9558823529411765,0.04411764705882353,0.47260417622528095,0.005511066268049203,0.6323529411764706,2009-10-12,2026-07-27
R1,U56,OVERLAP63,252,12.0,False,25,67,1.0,0.0,0.47276467739860895,0.0052321769173576255,0.6119402985074627,2010-01-12,2026-07-27
R1,U56,OVERLAP63,315,15.0,False,25,66,0.9848484848484849,0.015151515151515152,0.4847441998653928,0.006653131410655388,0.696969696969697,2010-04-14,2026-07-27
R1,U56,OVERLAP63,378,18.0,False,25,65,1.0,0.0,0.6463455074861469,0.009232136394429158,0.7230769230769231,2010-07-14,2026-07-27
R1,U56,OVERLAP63,504,24.0,False,25,63,1.0,0.0,0.6699959437968611,0.01171027072915748,0.6984126984126984,2011-01-11,2026-07-27
R1,U56,OVERLAP63,630,30.0,False,25,61,1.0,0.0,0.7217874388597327,0.013180933261987687,0.7049180327868853,2011-07-13,2026-07-27
R1,U56,OVERLAP63,756,36.0,False,25,59,0.9661016949152542,0.03389830508474576,0.6531731801885581,0.01364420402589707,0.8305084745762712,2012-01-11,2026-07-27
R1,U56,OVERLAP63,1008,48.0,False,25,55,1.0,0.0,0.8485116264619754,0.012884734795669081,0.9636363636363636,2013-01-14,2026-07-27
R1,U56,OVERLAP63,1260,60.0,False,25,51,1.0,0.0,0.8486261010248175,0.0131137376254098,0.9803921568627451,2014-01-14,2026-07-27
R1,U56,OVERLAP63,1512,72.0,False,25,47,1.0,0.0,0.9729548072409114,0.01427247150599769,1.0,2015-01-14,2026-07-27
R1,U56,OVERLAP63,2016,96.0,False,25,39,1.0,0.0,1.206892523466681,0.015253769412639256,1.0,2017-01-13,2026-07-27
R1,U56,OVERLAP63,2520,120.0,False,25,31,1.0,0.0,1.465499667765356,0.017443003963669948,1.0,2019-01-16,2026-07-27
R1,U56,OVERLAP63,3024,144.0,False,25,23,0.8695652173913043,0.13043478260869565,1.503871103086849,0.016001083696936952,1.0,2021-01-15,2026-07-27
R1,U56,OVERLAP63,3780,180.0,False,25,11,1.0,0.0,1.5447881364175153,0.015032715058774307,1.0,2024-01-19,2026-07-27
R1,U56,OVERLAP63,4443,211.6,True,25,1,1.0,0.0,1.5853600402279073,0.014946823515520007,1.0,2026-09-11,2026-09-11
R1,U56,DISJOINT,126,6.0,False,25,35,0.9714285714285714,0.02857142857142857,0.5912623713703844,0.004110827118293664,0.6,2009-07-14,2026-07-27
R1,U56,DISJOINT,189,9.0,False,25,23,0.9565217391304348,0.043478260869565216,0.5256477318759688,0.006939631124845538,0.7391304347826086,2009-10-12,2026-04-24
R1,U56,DISJOINT,252,12.0,False,25,17,1.0,0.0,0.464811357373977,0.0036099521826540026,0.5882352941176471,2010-01-12,2026-01-23
R1,U56,DISJOINT,315,15.0,False,25,14,1.0,0.0,0.5449160566593902,0.009197356992335058,0.7142857142857143,2010-04-14,2026-07-27
R1,U56,DISJOINT,378,18.0,False,25,11,1.0,0.0,0.6969882337372383,0.0071941340827574585,0.8181818181818182,2010-07-14,2025-07-24
R1,U56,DISJOINT,504,24.0,False,25,8,1.0,0.0,0.5822661621467571,0.010081903487384088,0.875,2011-01-11,2025-01-22
R1,U56,DISJOINT,630,30.0,False,25,7,1.0,0.0,0.5960927492389438,0.012611802917082068,0.8571428571428571,2011-07-13,2026-07-27
R1,U56,DISJOINT,756,36.0,False,25,5,0.8,0.2,0.36629284384427935,0.007344076688649552,0.8,2012-01-11,2024-01-19
R1,U56,DISJOINT,1008,48.0,False,25,4,1.0,0.0,1.0387181911361807,0.016234760689278014,1.0,2013-01-14,2025-01-22
R1,U56,DISJOINT,1260,60.0,False,25,3,1.0,0.0,1.0658626034717207,0.015469023982625008,1.0,2014-01-14,2024-01-19
R1,U56,DISJOINT,1512,72.0,False,25,2,1.0,0.0,0.7725626331010806,0.011904418738872092,1.0,2015-01-14,2021-01-15
R1,U56,DISJOINT,2016,96.0,False,25,2,1.0,0.0,1.1960777276004988,0.016683054986586773,1.0,2017-01-13,2025-01-22
R1,U56,DISJOINT,2520,120.0,False,25,1,1.0,0.0,0.9582899678279369,0.01223003952884786,1.0,2019-01-16,2019-01-16
R1,U56,DISJOINT,3024,144.0,False,25,1,1.0,0.0,1.0450272471085968,0.01192452663882674,1.0,2021-01-15,2021-01-15
R1,U56,DISJOINT,3780,180.0,False,25,1,1.0,0.0,1.4493994620908344,0.015099335446581576,1.0,2024-01-19,2024-01-19
R1,U56,DISJOINT,4443,211.6,True,25,1,1.0,0.0,1.5853600402279073,0.014946823515520007,1.0,2026-09-11,2026-09-11
R2,U56,OVERLAP21,126,6.0,False,25,206,0.970873786407767,0.02912621359223301,0.5311165276973051,0.001273234553058597,0.5194174757281553,2009-07-14,2026-08-25
R2,U56,OVERLAP21,189,9.0,False,25,203,0.9556650246305419,0.04433497536945813,0.4355064633821855,0.00238589885379957,0.5812807881773399,2009-10-12,2026-08-25
R2,U56,OVERLAP21,252,12.0,False,25,200,0.96,0.04,0.4979241124402514,0.003495857523996837,0.565,2010-01-12,2026-08-25
R2,U56,OVERLAP21,315,15.0,False,25,197,0.9644670050761421,0.03553299492385787,0.48268883949675156,0.003716407316079336,0.5939086294416244,2010-04-14,2026-08-25
R2,U56,OVERLAP21,378,18.0,False,25,194,0.979381443298969,0.020618556701030927,0.43046477230801417,0.0024431797773225086,0.5979381443298969,2010-07-14,2026-08-25
R2,U56,OVERLAP21,504,24.0,False,25,188,0.9893617021276596,0.010638297872340425,0.42349119945002234,0.003441011092388032,0.6223404255319149,2011-01-11,2026-08-25
R2,U56,OVERLAP21,630,30.0,False,25,182,0.989010989010989,0.01098901098901099,0.38258831087543954,0.00283289773984112,0.6538461538461539,2011-07-13,2026-08-25
R2,U56,OVERLAP21,756,36.0,False,25,176,0.9886363636363636,0.011363636363636364,0.36717716841887116,0.00399585308773406,0.6931818181818182,2012-01-11,2026-08-25
R2,U56,OVERLAP21,1008,48.0,False,25,164,1.0,0.0,0.3758691605194532,0.0050808827908176875,0.7865853658536586,2013-01-14,2026-08-25
R2,U56,OVERLAP21,1260,60.0,False,25,152,1.0,0.0,0.46338240623934884,0.005260804262282995,0.8157894736842105,2014-01-14,2026-08-25
R2,U56,OVERLAP21,1512,72.0,False,25,140,1.0,0.0,0.48313529335796135,0.004943865189390748,0.8071428571428572,2015-01-14,2026-08-25
R2,U56,OVERLAP21,2016,96.0,False,25,116,1.0,0.0,0.6323790028167968,0.006376483382826984,0.8706896551724138,2017-01-13,2026-08-25
R2,U56,OVERLAP21,2520,120.0,False,25,92,1.0,0.0,0.6633906778245424,0.006407498958836893,0.8478260869565217,2019-01-16,2026-08-25
