panel,vint,char,flavour,level,seed,BW,n_from_B,n_from_S,cvol,tpers,momac
FROZEN~momac~POOL~L0.919470~4~bw0.500,FROZEN,momac,POOL,0.91947,4,0.5,11,25,0.49415181303271155,0.9694841067284019,0.8916904309161582
FROZEN~momac~POOL~L0.919470~5~bw0.500,FROZEN,momac,POOL,0.91947,5,0.5,11,25,0.45963810614972495,0.968041175226218,0.8832199299041368
FROZEN~momac~BONLY~L0.856859~0~bw0.500,FROZEN,momac,BONLY,0.856859,0,0.5,36,0,0.25625581732088515,0.9691887977857137,0.8378985807395354
FROZEN~momac~BONLY~L0.856859~1~bw0.500,FROZEN,momac,BONLY,0.856859,1,0.5,36,0,0.25156009876257523,0.967458251475967,0.8436417365198392
FROZEN~momac~BONLY~L0.856859~2~bw0.500,FROZEN,momac,BONLY,0.856859,2,0.5,36,0,0.24957902401590415,0.968184373910361,0.8481162390846992
FROZEN~momac~BONLY~L0.856859~3~bw0.500,FROZEN,momac,BONLY,0.856859,3,0.5,36,0,0.24818302183835877,0.9679226244871751,0.8443927264954717
FROZEN~momac~BONLY~L0.856859~4~bw0.500,FROZEN,momac,BONLY,0.856859,4,0.5,36,0,0.2449000538652943,0.9672219016146882,0.8370153784446557
FROZEN~momac~BONLY~L0.856859~5~bw0.500,FROZEN,momac,BONLY,0.856859,5,0.5,36,0,0.24709004859957995,0.967870181427545,0.8386404679164369
FROZEN~momac~BONLY~L0.879852~0~bw0.500,FROZEN,momac,BONLY,0.879852,0,0.5,36,0,0.26827097888952806,0.9688353611488076,0.8541562433779482
FROZEN~momac~BONLY~L0.879852~1~bw0.500,FROZEN,momac,BONLY,0.879852,1,0.5,36,0,0.2672126544417772,0.9688941468335539,0.8558006113520771
FROZEN~momac~BONLY~L0.879852~2~bw0.500,FROZEN,momac,BONLY,0.879852,2,0.5,36,0,0.2605044945863863,0.9683212595350411,0.8565087955210305
FROZEN~momac~BONLY~L0.879852~3~bw0.500,FROZEN,momac,BONLY,0.879852,3,0.5,36,0,0.2429940542410564,0.9679848895569029,0.8533239315085486
FROZEN~momac~BONLY~L0.879852~4~bw0.500,FROZEN,momac,BONLY,0.879852,4,0.5,36,0,0.26611123880897314,0.9691378455927305,0.854416373328472
FROZEN~momac~BONLY~L0.879852~5~bw0.500,FROZEN,momac,BONLY,0.879852,5,0.5,36,0,0.26940294437162543,0.9676752096594823,0.8564993542372438
FROZEN~momac~BONLY~L0.895891~0~bw0.500,FROZEN,momac,BONLY,0.895891,0,0.5,36,0,0.24304354670855932,0.9702450910189201,0.8528101494227813
FROZEN~momac~BONLY~L0.895891~1~bw0.500,FROZEN,momac,BONLY,0.895891,1,0.5,36,0,0.2799093544683476,0.9669905779628893,0.8640234812332928
FROZEN~momac~BONLY~L0.895891~2~bw0.500,FROZEN,momac,BONLY,0.895891,2,0.5,36,0,0.2722041554811114,0.9685627463450126,0.8682554272050322
FROZEN~momac~BONLY~L0.895891~3~bw0.500,FROZEN,momac,BONLY,0.895891,3,0.5,36,0,0.2606467161616435,0.968713205413079,0.8635135679191426
FROZEN~momac~BONLY~L0.895891~4~bw0.500,FROZEN,momac,BONLY,0.895891,4,0.5,36,0,0.2675023917431346,0.9675490465293204,0.8701980083796129
FROZEN~momac~BONLY~L0.895891~5~bw0.500,FROZEN,momac,BONLY,0.895891,5,0.5,36,0,0.25941989065081617,0.9675542892148727,0.8649212839254204
FROZEN~momac~BONLY~L0.919470~0~bw0.500,FROZEN,momac,BONLY,0.91947,0,0.5,36,0,0.27596983671290287,0.9694229362509144,0.87150362007661
FROZEN~momac~BONLY~L0.919470~1~bw0.500,FROZEN,momac,BONLY,0.91947,1,0.5,36,0,0.28020065409760964,0.9690992658304035,0.8747019771351989
FROZEN~momac~BONLY~L0.919470~2~bw0.500,FROZEN,momac,BONLY,0.91947,2,0.5,36,0,0.2845088876393433,0.9701565001363617,0.8863821470655895
FROZEN~momac~BONLY~L0.919470~3~bw0.500,FROZEN,momac,BONLY,0.91947,3,0.5,36,0,0.26017893694674643,0.9686643750314978,0.8634731493440916
FROZEN~momac~BONLY~L0.919470~4~bw0.500,FROZEN,momac,BONLY,0.91947,4,0.5,36,0,0.2919012835485279,0.9678482119668421,0.8756804031782527
FROZEN~momac~BONLY~L0.919470~5~bw0.500,FROZEN,momac,BONLY,0.91947,5,0.5,36,0,0.28597698691840295,0.9696278440694639,0.8843767109858607
FROZEN~momac~SONLY~L0.810000~0~bw0.500,FROZEN,momac,SONLY,0.81,0,0.5,0,36,0.598217842430992,0.9630652841135513,0.806528533553062
FROZEN~momac~SONLY~L0.810000~1~bw0.500,FROZEN,momac,SONLY,0.81,1,0.5,0,36,0.5486187002949776,0.9599919384265667,0.8152448497252295
FROZEN~momac~SONLY~L0.810000~2~bw0.500,FROZEN,momac,SONLY,0.81,2,0.5,0,36,0.5392107669495073,0.9596359350588991,0.818485301864229
FROZEN~momac~SONLY~L0.810000~3~bw0.500,FROZEN,momac,SONLY,0.81,3,0.5,0,36,0.5475153149047898,0.9603507455743051,0.8117161950280993
FROZEN~momac~SONLY~L0.810000~4~bw0.500,FROZEN,momac,SONLY,0.81,4,0.5,0,36,0.5233167549277034,0.9592830955135694,0.8047076279070791
FROZEN~momac~SONLY~L0.810000~5~bw0.500,FROZEN,momac,SONLY,0.81,5,0.5,0,36,0.4964337520296653,0.9615655066492929,0.8214317788707225
FROZEN~momac~SONLY~L0.856859~0~bw0.500,FROZEN,momac,SONLY,0.856859,0,0.5,0,36,0.5912139380902861,0.9626256462562153,0.8459495027935883
FROZEN~momac~SONLY~L0.856859~1~bw0.500,FROZEN,momac,SONLY,0.856859,1,0.5,0,36,0.5321854965919424,0.9664811019635907,0.8591470660802827
FROZEN~momac~SONLY~L0.856859~2~bw0.500,FROZEN,momac,SONLY,0.856859,2,0.5,0,36,0.5838318520334715,0.9657721058011519,0.8426568984142534
FROZEN~momac~SONLY~L0.856859~3~bw0.500,FROZEN,momac,SONLY,0.856859,3,0.5,0,36,0.6270334563649523,0.9616663558748618,0.839474343920947
FROZEN~momac~SONLY~L0.856859~4~bw0.500,FROZEN,momac,SONLY,0.856859,4,0.5,0,36,0.5540058906685464,0.9664029860958584,0.8540878696525401
FROZEN~momac~SONLY~L0.856859~5~bw0.500,FROZEN,momac,SONLY,0.856859,5,0.5,0,36,0.5109934099187707,0.962259552584191,0.8586988401129658
FROZEN~momac~SONLY~L0.879852~0~bw0.500,FROZEN,momac,SONLY,0.879852,0,0.5,0,36,0.5448816954421529,0.9651382856318842,0.870912950306074
FROZEN~momac~SONLY~L0.879852~1~bw0.500,FROZEN,momac,SONLY,0.879852,1,0.5,0,36,0.5260912504796459,0.9652329851772409,0.8713635229575645
FROZEN~momac~SONLY~L0.879852~2~bw0.500,FROZEN,momac,SONLY,0.879852,2,0.5,0,36,0.5696240314021174,0.9670419406059801,0.8731604844957717
FROZEN~momac~SONLY~L0.879852~3~bw0.500,FROZEN,momac,SONLY,0.879852,3,0.5,0,36,0.5483230927662571,0.9655045795527776,0.8673212148148443
FROZEN~momac~SONLY~L0.879852~4~bw0.500,FROZEN,momac,SONLY,0.879852,4,0.5,0,36,0.6031851639032134,0.966178080325062,0.875018507631325
FROZEN~momac~SONLY~L0.879852~5~bw0.500,FROZEN,momac,SONLY,0.879852,5,0.5,0,36,0.5448599263651894,0.9654214799144558,0.8704450752941117
FROZEN~momac~SONLY~L0.895891~0~bw0.500,FROZEN,momac,SONLY,0.895891,0,0.5,0,36,0.5227547330944046,0.966491782378765,0.8615772372733088
FROZEN~momac~SONLY~L0.895891~1~bw0.500,FROZEN,momac,SONLY,0.895891,1,0.5,0,36,0.5444471523278328,0.964905182440221,0.8807233280190726
FROZEN~momac~SONLY~L0.895891~2~bw0.500,FROZEN,momac,SONLY,0.895891,2,0.5,0,36,0.5006502980084152,0.9642206710305494,0.8779127212593817
FROZEN~momac~SONLY~L0.895891~3~bw0.500,FROZEN,momac,SONLY,0.895891,3,0.5,0,36,0.5040179959361467,0.9661195931364893,0.880199388972582
FROZEN~momac~SONLY~L0.895891~4~bw0.500,FROZEN,momac,SONLY,0.895891,4,0.5,0,36,0.5493132494925036,0.9645477495493,0.8822391750416745
FROZEN~momac~SONLY~L0.895891~5~bw0.500,FROZEN,momac,SONLY,0.895891,5,0.5,0,36,0.553109848837003,0.9663727897252402,0.8802811226315916
FROZEN~momac~SONLY~L0.919470~0~bw0.500,FROZEN,momac,SONLY,0.91947,0,0.5,0,36,0.541760483759341,0.9671399203775167,0.8899820611731248
FROZEN~momac~SONLY~L0.919470~1~bw0.500,FROZEN,momac,SONLY,0.91947,1,0.5,0,36,0.573146793627262,0.9687195469318267,0.8922970155536889
FROZEN~momac~SONLY~L0.919470~2~bw0.500,FROZEN,momac,SONLY,0.91947,2,0.5,0,36,0.5115107314403547,0.9685953724906984,0.887946007338022
FROZEN~momac~SONLY~L0.919470~3~bw0.500,FROZEN,momac,SONLY,0.91947,3,0.5,0,36,0.5149736495075877,0.9659884850521954,0.8907423012633695
FROZEN~momac~SONLY~L0.919470~4~bw0.500,FROZEN,momac,SONLY,0.91947,4,0.5,0,36,0.5224916187239057,0.9670205579732776,0.8959011738605037
FROZEN~momac~SONLY~L0.919470~5~bw0.500,FROZEN,momac,SONLY,0.91947,5,0.5,0,36,0.5647484887491478,0.9685425338206409,0.8908575626837444
FROZEN~momac~POOL~L0.810000~0~bw0.250,FROZEN,momac,POOL,0.81,0,0.25,7,29,0.5076145549078338,0.9598741326823403,0.7967462997218762
FROZEN~momac~POOL~L0.810000~1~bw0.250,FROZEN,momac,POOL,0.81,1,0.25,7,29,0.47198368260655016,0.9585451334636448,0.7953937596109374
FROZEN~momac~POOL~L0.810000~2~bw0.250,FROZEN,momac,POOL,0.81,2,0.25,4,32,0.5354255397127242,0.9569246821264213,0.7877753997707834
FROZEN~momac~POOL~L0.810000~3~bw0.250,FROZEN,momac,POOL,0.81,3,0.25,6,30,0.5513037763330559,0.9585123204258702,0.7946925382669017
FROZEN~momac~POOL~L0.810000~4~bw0.250,FROZEN,momac,POOL,0.81,4,0.25,6,30,0.49554801012866734,0.9595588578503642,0.7964408686353734
FROZEN~momac~POOL~L0.810000~5~bw0.250,FROZEN,momac,POOL,0.81,5,0.25,4,32,0.5502671713718148,0.9576084799345043,0.7901945006056743
FROZEN~momac~POOL~L0.856859~0~bw0.250,FROZEN,momac,POOL,0.856859,0,0.25,8,28,0.4805773689169871,0.9642117112078677,0.8428788860338332
FROZEN~momac~POOL~L0.856859~1~bw0.250,FROZEN,momac,POOL,0.856859,1,0.25,7,29,0.4965740411750199,0.9649044468838872,0.8396131448443306
FROZEN~momac~POOL~L0.856859~2~bw0.250,FROZEN,momac,POOL,0.856859,2,0.25,14,22,0.445493694952844,0.9634027048735258,0.8319985468986304
FROZEN~momac~POOL~L0.856859~3~bw0.250,FROZEN,momac,POOL,0.856859,3,0.25,9,27,0.4546991796027927,0.9635300793978243,0.8412943553610609
FROZEN~momac~POOL~L0.856859~4~bw0.250,FROZEN,momac,POOL,0.856859,4,0.25,6,30,0.49788990295536767,0.9639603767117852,0.8479026466953419
FROZEN~momac~POOL~L0.856859~5~bw0.250,FROZEN,momac,POOL,0.856859,5,0.25,6,30,0.46642711488676064,0.9657361112464942,0.8370048161755298
FROZEN~momac~POOL~L0.879852~0~bw0.250,FROZEN,momac,POOL,0.879852,0,0.25,7,29,0.4936048385972569,0.966279985714497,0.8665232079194216
FROZEN~momac~POOL~L0.879852~1~bw0.250,FROZEN,momac,POOL,0.879852,1,0.25,12,24,0.44430586866067295,0.9629198660771411,0.8555555772316779
FROZEN~momac~POOL~L0.879852~2~bw0.250,FROZEN,momac,POOL,0.879852,2,0.25,8,28,0.5317845875724379,0.9661012881063407,0.8655433417964802
FROZEN~momac~POOL~L0.879852~3~bw0.250,FROZEN,momac,POOL,0.879852,3,0.25,9,27,0.4595326165103837,0.9664056114045763,0.8572076313865051
FROZEN~momac~POOL~L0.879852~4~bw0.250,FROZEN,momac,POOL,0.879852,4,0.25,8,28,0.47952928681264695,0.9665523879086125,0.8642034229500134
FROZEN~momac~POOL~L0.879852~5~bw0.250,FROZEN,momac,POOL,0.879852,5,0.25,6,30,0.46548089221208805,0.9652129102982191,0.8693070713892059
FROZEN~momac~POOL~L0.895891~0~bw0.250,FROZEN,momac,POOL,0.895891,0,0.25,8,28,0.47401588161607067,0.9662887793879378,0.8776883352117444
FROZEN~momac~POOL~L0.895891~1~bw0.250,FROZEN,momac,POOL,0.895891,1,0.25,9,27,0.49372349315239394,0.968004324439096,0.8719552784058892
FROZEN~momac~POOL~L0.895891~2~bw0.250,FROZEN,momac,POOL,0.895891,2,0.25,10,26,0.47945916042236125,0.9680904090801119,0.8729625812857075
FROZEN~momac~POOL~L0.895891~3~bw0.250,FROZEN,momac,POOL,0.895891,3,0.25,9,27,0.42813961510596077,0.9680988897619175,0.8742060414505155
FROZEN~momac~POOL~L0.895891~4~bw0.250,FROZEN,momac,POOL,0.895891,4,0.25,11,25,0.4409166408592098,0.9678758638292891,0.8801019789367523
FROZEN~momac~POOL~L0.895891~5~bw0.250,FROZEN,momac,POOL,0.895891,5,0.25,10,26,0.49308864320205803,0.9676973928568812,0.8745694353232228
FROZEN~momac~POOL~L0.919470~0~bw0.250,FROZEN,momac,POOL,0.91947,0,0.25,11,25,0.48180739656205673,0.9699500103541931,0.898233439924748
FROZEN~momac~POOL~L0.919470~1~bw0.250,FROZEN,momac,POOL,0.91947,1,0.25,9,27,0.46902870777472994,0.9680641313824027,0.8962303773883017
FROZEN~momac~POOL~L0.919470~2~bw0.250,FROZEN,momac,POOL,0.91947,2,0.25,9,27,0.47286145146496916,0.9673790586997176,0.8980881995573969
FROZEN~momac~POOL~L0.919470~3~bw0.250,FROZEN,momac,POOL,0.91947,3,0.25,6,30,0.5273988509579421,0.9707188718824893,0.8989480333055231
FROZEN~momac~POOL~L0.919470~4~bw0.250,FROZEN,momac,POOL,0.91947,4,0.25,11,25,0.4955505797339156,0.9703308614105125,0.898420789329164
FROZEN~momac~POOL~L0.919470~5~bw0.250,FROZEN,momac,POOL,0.91947,5,0.25,12,24,0.46899714499273515,0.9684190753211976,0.8998562055805599
FROZEN~momac~BONLY~L0.856859~0~bw0.250,FROZEN,momac,BONLY,0.856859,0,0.25,36,0,0.25057938051962086,0.9686740120461997,0.8271051305375487
FROZEN~momac~BONLY~L0.856859~1~bw0.250,FROZEN,momac,BONLY,0.856859,1,0.25,36,0,0.24066167016776271,0.967242061096808,0.8286049183924875
FROZEN~momac~BONLY~L0.856859~2~bw0.250,FROZEN,momac,BONLY,0.856859,2,0.25,36,0,0.24212803399045205,0.9666930881387565,0.8265312190007296
FROZEN~momac~BONLY~L0.856859~3~bw0.250,FROZEN,momac,BONLY,0.856859,3,0.25,36,0,0.23107791969555647,0.9667750698218435,0.8353033371005486
FROZEN~momac~BONLY~L0.856859~4~bw0.250,FROZEN,momac,BONLY,0.856859,4,0.25,36,0,0.22406977462342034,0.9678058754798864,0.81695560393988
FROZEN~momac~BONLY~L0.856859~5~bw0.250,FROZEN,momac,BONLY,0.856859,5,0.25,36,0,0.237760138571378,0.9670408390363322,0.8341957865204889
FROZEN~momac~BONLY~L0.879852~0~bw0.250,FROZEN,momac,BONLY,0.879852,0,0.25,36,0,0.2382225043191485,0.9701434372460517,0.8469452602985162
FROZEN~momac~BONLY~L0.879852~1~bw0.250,FROZEN,momac,BONLY,0.879852,1,0.25,36,0,0.24352318047029714,0.9680022029280961,0.8505748564458528
FROZEN~momac~BONLY~L0.879852~2~bw0.250,FROZEN,momac,BONLY,0.879852,2,0.25,36,0,0.2227267636837974,0.9684085160276668,0.852574485072154
FROZEN~momac~BONLY~L0.879852~3~bw0.250,FROZEN,momac,BONLY,0.879852,3,0.25,36,0,0.24389538006870998,0.9689002388242598,0.8470045926081834
FROZEN~momac~BONLY~L0.879852~4~bw0.250,FROZEN,momac,BONLY,0.879852,4,0.25,36,0,0.23492215105436032,0.9697597083226063,0.850295615281504
FROZEN~momac~BONLY~L0.879852~5~bw0.250,FROZEN,momac,BONLY,0.879852,5,0.25,36,0,0.255564250018487,0.9690001680789548,0.8526151142889
FROZEN~momac~BONLY~L0.895891~0~bw0.250,FROZEN,momac,BONLY,0.895891,0,0.25,36,0,0.26443841821239233,0.969662340047972,0.8593030025711936
FROZEN~momac~BONLY~L0.895891~1~bw0.250,FROZEN,momac,BONLY,0.895891,1,0.25,36,0,0.27923793845856915,0.9662178633332452,0.8642811285787066
FROZEN~momac~BONLY~L0.895891~2~bw0.250,FROZEN,momac,BONLY,0.895891,2,0.25,36,0,0.2749413918316497,0.9687227085104829,0.8712246482337913
FROZEN~momac~BONLY~L0.895891~3~bw0.250,FROZEN,momac,BONLY,0.895891,3,0.25,36,0,0.2658440893090306,0.9685597105976448,0.8616661528068955
FROZEN~momac~BONLY~L0.895891~4~bw0.250,FROZEN,momac,BONLY,0.895891,4,0.25,36,0,0.26498468897560445,0.967647150305866,0.8618441268104141
FROZEN~momac~BONLY~L0.895891~5~bw0.250,FROZEN,momac,BONLY,0.895891,5,0.25,36,0,0.2583448447210015,0.9681519212238585,0.8711604020871682
FROZEN~momac~BONLY~L0.919470~0~bw0.250,FROZEN,momac,BONLY,0.91947,0,0.25,36,0,0.29685986189839575,0.9698899094990926,0.8899229540289088
FROZEN~momac~BONLY~L0.919470~1~bw0.250,FROZEN,momac,BONLY,0.91947,1,0.25,36,0,0.30471274190581105,0.9691625828961852,0.8863009537818156
FROZEN~momac~BONLY~L0.919470~2~bw0.250,FROZEN,momac,BONLY,0.91947,2,0.25,36,0,0.2859994258369107,0.9693967295390985,0.8928242295735084
FROZEN~momac~BONLY~L0.919470~3~bw0.250,FROZEN,momac,BONLY,0.91947,3,0.25,36,0,0.3007819106014343,0.9684440260477609,0.8851218021874759
FROZEN~momac~BONLY~L0.919470~4~bw0.250,FROZEN,momac,BONLY,0.91947,4,0.25,36,0,0.2905967860850381,0.9683280984632534,0.8812447315293638
FROZEN~momac~BONLY~L0.919470~5~bw0.250,FROZEN,momac,BONLY,0.91947,5,0.25,36,0,0.2918133606261673,0.9692124849691108,0.8897285781310216
FROZEN~momac~SONLY~L0.810000~0~bw0.250,FROZEN,momac,SONLY,0.81,0,0.25,0,36,0.511643316693966,0.9603362444539018,0.7979682292775037
FROZEN~momac~SONLY~L0.810000~1~bw0.250,FROZEN,momac,SONLY,0.81,1,0.25,0,36,0.5502273988160149,0.9596161334329094,0.7965404015232191
FROZEN~momac~SONLY~L0.810000~2~bw0.250,FROZEN,momac,SONLY,0.81,2,0.25,0,36,0.5599136606389316,0.9599322887442485,0.8034701912843981
FROZEN~momac~SONLY~L0.810000~3~bw0.250,FROZEN,momac,SONLY,0.81,3,0.25,0,36,0.5892921189352606,0.9580283159957952,0.7995125098658087
FROZEN~momac~SONLY~L0.810000~4~bw0.250,FROZEN,momac,SONLY,0.81,4,0.25,0,36,0.591610834594478,0.9563644723530308,0.7987870312441931
FROZEN~momac~SONLY~L0.810000~5~bw0.250,FROZEN,momac,SONLY,0.81,5,0.25,0,36,0.5711074514012524,0.9600800312634445,0.800343903215244
FROZEN~momac~SONLY~L0.856859~0~bw0.250,FROZEN,momac,SONLY,0.856859,0,0.25,0,36,0.5884326079893066,0.9632001775783594,0.8529653154504443
FROZEN~momac~SONLY~L0.856859~1~bw0.250,FROZEN,momac,SONLY,0.856859,1,0.25,0,36,0.5763348538567149,0.9655709004568416,0.8563452724895368
FROZEN~momac~SONLY~L0.856859~2~bw0.250,FROZEN,momac,SONLY,0.856859,2,0.25,0,36,0.5390018187090949,0.9616055652941129,0.8423768723802632
FROZEN~momac~SONLY~L0.856859~3~bw0.250,FROZEN,momac,SONLY,0.856859,3,0.25,0,36,0.557982759398868,0.9621600161885073,0.8464814331619033
FROZEN~momac~SONLY~L0.856859~4~bw0.250,FROZEN,momac,SONLY,0.856859,4,0.25,0,36,0.5053187246291488,0.9603219904914349,0.8520999547504661
FROZEN~momac~SONLY~L0.856859~5~bw0.250,FROZEN,momac,SONLY,0.856859,5,0.25,0,36,0.58196058580263,0.9607971297041402,0.8493828343108902
FROZEN~momac~SONLY~L0.879852~0~bw0.250,FROZEN,momac,SONLY,0.879852,0,0.25,0,36,0.5710804949687135,0.965944671865885,0.8687685048121576
FROZEN~momac~SONLY~L0.879852~1~bw0.250,FROZEN,momac,SONLY,0.879852,1,0.25,0,36,0.5839964320030808,0.9651859996272975,0.8665254092261917
FROZEN~momac~SONLY~L0.879852~2~bw0.250,FROZEN,momac,SONLY,0.879852,2,0.25,0,36,0.49837778459805254,0.9650554778033713,0.8665353854615823
FROZEN~momac~SONLY~L0.879852~3~bw0.250,FROZEN,momac,SONLY,0.879852,3,0.25,0,36,0.5070858454479736,0.9645031878861778,0.8701003908710204
FROZEN~momac~SONLY~L0.879852~4~bw0.250,FROZEN,momac,SONLY,0.879852,4,0.25,0,36,0.5005459088669357,0.9644026218385997,0.8716089573390507
FROZEN~momac~SONLY~L0.879852~5~bw0.250,FROZEN,momac,SONLY,0.879852,5,0.25,0,36,0.5109369138463344,0.9646865966514172,0.8757696829292745
FROZEN~momac~SONLY~L0.895891~0~bw0.250,FROZEN,momac,SONLY,0.895891,0,0.25,0,36,0.49977397522402256,0.9675046064700266,0.887051791670151
FROZEN~momac~SONLY~L0.895891~1~bw0.250,FROZEN,momac,SONLY,0.895891,1,0.25,0,36,0.5374212500531311,0.9663545041100403,0.8813029272875323
FROZEN~momac~SONLY~L0.895891~2~bw0.250,FROZEN,momac,SONLY,0.895891,2,0.25,0,36,0.5116545034747966,0.9673468837586304,0.8890582764388135
FROZEN~momac~SONLY~L0.895891~3~bw0.250,FROZEN,momac,SONLY,0.895891,3,0.25,0,36,0.5256495202140613,0.9663161683308383,0.8832971512390102
FROZEN~momac~SONLY~L0.895891~4~bw0.250,FROZEN,momac,SONLY,0.895891,4,0.25,0,36,0.5341041030479275,0.9659413447973237,0.885641597706459
FROZEN~momac~SONLY~L0.895891~5~bw0.250,FROZEN,momac,SONLY,0.895891,5,0.25,0,36,0.546992904104214,0.9642979491155719,0.8835386821636807
FROZEN~momac~SONLY~L0.919470~0~bw0.250,FROZEN,momac,SONLY,0.91947,0,0.25,0,36,0.5405679085786007,0.9678333023552307,0.9009812851306377
FROZEN~momac~SONLY~L0.919470~1~bw0.250,FROZEN,momac,SONLY,0.91947,1,0.25,0,36,0.5135209016996567,0.9672252097934376,0.9037647144235249
FROZEN~momac~SONLY~L0.919470~2~bw0.250,FROZEN,momac,SONLY,0.91947,2,0.25,0,36,0.4952975060881715,0.9675031785392328,0.8984862205429562
FROZEN~momac~SONLY~L0.919470~3~bw0.250,FROZEN,momac,SONLY,0.91947,3,0.25,0,36,0.5496112226399189,0.9675007186987243,0.8947654128613881
FROZEN~momac~SONLY~L0.919470~4~bw0.250,FROZEN,momac,SONLY,0.91947,4,0.25,0,36,0.5117038450455256,0.9682828712718836,0.9027400726712044
FROZEN~momac~SONLY~L0.919470~5~bw0.250,FROZEN,momac,SONLY,0.91947,5,0.25,0,36,0.5232981540678148,0.9684294551011353,0.8951552359011171
FROZEN~momac~POOL~L0.810000~0~bw0.125,FROZEN,momac,POOL,0.81,0,0.125,6,30,0.5172921023788548,0.9593038949183644,0.7934962260819043
FROZEN~momac~POOL~L0.810000~1~bw0.125,FROZEN,momac,POOL,0.81,1,0.125,6,30,0.5097149088396192,0.9583720316178115,0.7914574002646593
FROZEN~momac~POOL~L0.810000~2~bw0.125,FROZEN,momac,POOL,0.81,2,0.125,5,31,0.5155147205826646,0.958435983165418,0.7988010369969499
FROZEN~momac~POOL~L0.810000~3~bw0.125,FROZEN,momac,POOL,0.81,3,0.125,5,31,0.5245778219678293,0.9585921838117053,0.7930879335464733
FROZEN~momac~POOL~L0.810000~4~bw0.125,FROZEN,momac,POOL,0.81,4,0.125,6,30,0.5153273975782252,0.9595936665454263,0.788496804820556
FROZEN~momac~POOL~L0.810000~5~bw0.125,FROZEN,momac,POOL,0.81,5,0.125,4,32,0.536814395632757,0.9561769854352067,0.7881163254191472
FROZEN~momac~POOL~L0.856859~0~bw0.125,FROZEN,momac,POOL,0.856859,0,0.125,7,29,0.48089962619010607,0.9645282224899652,0.8374871709704307
FROZEN~momac~POOL~L0.856859~1~bw0.125,FROZEN,momac,POOL,0.856859,1,0.125,6,30,0.5002429450603567,0.9642800540199185,0.8360959903200711
FROZEN~momac~POOL~L0.856859~2~bw0.125,FROZEN,momac,POOL,0.856859,2,0.125,12,24,0.4399679944375523,0.9657392785503282,0.835522354195399
FROZEN~momac~POOL~L0.856859~3~bw0.125,FROZEN,momac,POOL,0.856859,3,0.125,9,27,0.5186991928518253,0.9634089463045795,0.8349495100875721
FROZEN~momac~POOL~L0.856859~4~bw0.125,FROZEN,momac,POOL,0.856859,4,0.125,5,31,0.504223840627226,0.9630755506211823,0.8450061299425424
FROZEN~momac~POOL~L0.856859~5~bw0.125,FROZEN,momac,POOL,0.856859,5,0.125,7,29,0.46601428220652935,0.9637247716455136,0.8401619888782487
FROZEN~momac~POOL~L0.879852~0~bw0.125,FROZEN,momac,POOL,0.879852,0,0.125,9,27,0.4981830816527197,0.9673070774041513,0.8661467878391824
FROZEN~momac~POOL~L0.879852~1~bw0.125,FROZEN,momac,POOL,0.879852,1,0.125,11,25,0.4444257369447901,0.9655309772834326,0.8598403844874739
FROZEN~momac~POOL~L0.879852~2~bw0.125,FROZEN,momac,POOL,0.879852,2,0.125,5,31,0.5514297612883285,0.9647418018658903,0.8630475452788864
FROZEN~momac~POOL~L0.879852~3~bw0.125,FROZEN,momac,POOL,0.879852,3,0.125,9,27,0.45840214918304134,0.965512859114918,0.8665013286086894
FROZEN~momac~POOL~L0.879852~4~bw0.125,FROZEN,momac,POOL,0.879852,4,0.125,8,28,0.4909043130916515,0.966493866493011,0.8536853871127703
FROZEN~momac~POOL~L0.879852~5~bw0.125,FROZEN,momac,POOL,0.879852,5,0.125,7,29,0.5101493383742338,0.9666857981545687,0.8614829210914509
FROZEN~momac~POOL~L0.895891~0~bw0.125,FROZEN,momac,POOL,0.895891,0,0.125,8,28,0.47193168353734777,0.9671627361412534,0.883420801390539
FROZEN~momac~POOL~L0.895891~1~bw0.125,FROZEN,momac,POOL,0.895891,1,0.125,13,23,0.48829503221560405,0.9688032237758453,0.8706396093430215
FROZEN~momac~POOL~L0.895891~2~bw0.125,FROZEN,momac,POOL,0.895891,2,0.125,10,26,0.4465927191961519,0.969364399136741,0.8796972563044543
FROZEN~momac~POOL~L0.895891~3~bw0.125,FROZEN,momac,POOL,0.895891,3,0.125,8,28,0.4558948281994939,0.9678000517038381,0.87311611728146
FROZEN~momac~POOL~L0.895891~4~bw0.125,FROZEN,momac,POOL,0.895891,4,0.125,10,26,0.43884187025750737,0.9660410275597608,0.875027598461363
FROZEN~momac~POOL~L0.895891~5~bw0.125,FROZEN,momac,POOL,0.895891,5,0.125,9,27,0.4548164180046026,0.9671104227538697,0.8742774620676741
FROZEN~momac~POOL~L0.919470~0~bw0.125,FROZEN,momac,POOL,0.91947,0,0.125,12,24,0.45374602125773095,0.9684691091290425,0.9041633706123942
FROZEN~momac~POOL~L0.919470~1~bw0.125,FROZEN,momac,POOL,0.91947,1,0.125,10,26,0.4738352941223428,0.9680479696038733,0.9005247743595128
FROZEN~momac~POOL~L0.919470~2~bw0.125,FROZEN,momac,POOL,0.91947,2,0.125,9,27,0.4983439436137698,0.9707419880680805,0.9024188954103843
FROZEN~momac~POOL~L0.919470~3~bw0.125,FROZEN,momac,POOL,0.91947,3,0.125,10,26,0.49876161898286003,0.9693482293306163,0.9036378564406837
