support,size,draw,statistic,window,n,pearson,spearman,t,r_MA-DIST,r_MOM12_1,r_LOWVOL
B136@55,55,21,SPREAD,TRAIL1Y,24,-0.14691868865350619,-0.38608695652173913,-0.6966695920860718,0.04317655133984629,0.7921263749414614,-0.739314229861486
B136@55,55,22,DROP,FULL_IS,27,-0.12084308789038252,0.11904761904761904,-0.6086760479218114,-0.2698428723757651,0.7287690021200535,-0.522123631803506
B136@55,55,22,DROP,TRAIL3Y,27,-0.003350668100553039,0.13003663003663005,-0.016753434548238983,-0.11028572850668772,0.16897686350361482,-0.251957723041197
B136@55,55,22,DROP,TRAIL1Y,27,0.27196537756445494,0.23626373626373626,1.4130904540621712,0.3257809691107841,0.39460953043153024,-0.22181727162299936
B136@55,55,22,SPREAD,FULL_IS,25,-0.23630830835598698,0.10307692307692308,-1.166327410689132,-0.44678179620228187,0.6489706300520297,-0.4257600320305083
B136@55,55,22,SPREAD,TRAIL3Y,25,-0.5349516605915512,0.08230769230769232,-3.0365613330933643,-0.787643260589763,-0.0027479240444856774,-0.16918059097762206
B136@55,55,22,SPREAD,TRAIL1Y,23,-0.3698291247067526,-0.0909090909090909,-1.824098958632045,-0.44112877103409104,0.22958569586785763,-0.4952242759478961
B136@55,55,23,DROP,FULL_IS,27,0.07263912664123862,0.08424908424908426,0.3641576323116737,0.31233703131290697,-0.11143696766152957,-0.31588370348574785
B136@55,55,23,DROP,TRAIL3Y,26,0.0186467725408325,-0.08376068376068375,0.09136604161399829,0.12762985601441493,-0.10223195927946628,-0.1587878814470506
B136@55,55,23,DROP,TRAIL1Y,25,0.18265511074760032,0.33999999999999997,0.890971914498046,0.04054415957918444,-0.22073324424976767,-0.19049213528403064
B136@55,55,23,SPREAD,FULL_IS,25,0.04819543255631873,0.11692307692307692,0.23140608597658557,0.23861690999638424,-0.2635402475764972,-0.06168544959913774
B136@55,55,23,SPREAD,TRAIL3Y,25,-0.26572624436457243,-0.03769230769230769,-1.321902646144371,-0.6289698123473039,-0.0226711004509341,0.046657433611295394
B136@55,55,23,SPREAD,TRAIL1Y,22,-0.06912450324231784,0.17108977978543197,-0.3098753856035913,-0.45828226744630884,0.09412828522931194,-0.031250340214487166
B136@55,55,24,DROP,FULL_IS,27,0.14279223677383615,0.26190476190476186,0.7213531166079578,0.44307885194294255,0.34925092690741044,-0.831891714852518
B136@55,55,24,DROP,TRAIL3Y,27,0.12377059733884178,0.30586080586080583,0.6236483069810438,0.07069897402401662,0.3649725986631008,-0.7241861563261247
B136@55,55,24,DROP,TRAIL1Y,27,0.13929157902946795,0.3247863247863248,0.7033142167307053,0.11966258838390835,0.4312710019469541,-0.7782985827698007
B136@55,55,24,SPREAD,FULL_IS,25,0.1493793798651929,0.1523076923076923,0.7245275702974971,0.5779173164100029,0.2782321389868694,-0.9080671916217962
B136@55,55,24,SPREAD,TRAIL3Y,25,-0.35912597034913507,-0.16461538461538464,-1.8454170911479135,-0.7653537513928523,0.42984758774817294,-0.6927394986447548
B136@55,55,24,SPREAD,TRAIL1Y,23,-0.03029684800004059,0.03754940711462451,-0.13890136262503303,-0.7118937192020962,0.4314675069857314,-0.8359898488612644
B136@55,55,25,DROP,FULL_IS,27,-0.029807901577768775,0.09157509157509157,-0.14910576366468734,-0.11680407303351008,0.40019097701253065,-0.5292767552521499
B136@55,55,25,DROP,TRAIL3Y,25,-0.01605847902567365,0.11692307692307692,-0.07702369180069829,-0.11027753429641356,0.4286780687025485,-0.25198465884604043
B136@55,55,25,DROP,TRAIL1Y,25,0.05963830137472685,0.2753846153846154,0.28652524565370024,-0.07394840096934407,0.43329451783490364,-0.5180701967331326
B136@55,55,25,SPREAD,FULL_IS,25,-0.09166290644465691,0.08923076923076922,-0.44145835435987557,-0.1524857969204551,0.32695090735191196,-0.50967396024531
B136@55,55,25,SPREAD,TRAIL3Y,23,-0.2651125410287426,-0.10770750988142294,-1.2599836836292795,-0.518451094633604,-0.032199275044806255,-0.15959920036582237
B136@55,55,25,SPREAD,TRAIL1Y,19,0.08928246122335491,0.056140350877192984,0.36959706076220905,0.8506770913781884,-0.381173053354932,-0.5101128770383041
B136@55,55,26,DROP,FULL_IS,27,-0.22921707271001787,-0.2118437118437118,-1.177434159166712,-0.37436678385885813,0.4605468394257386,-0.7721503356644293
B136@55,55,26,DROP,TRAIL3Y,27,0.008398392775100636,0.08608058608058607,0.041993444863466844,0.01677626583180096,0.255812299621611,-0.5286528119108065
B136@55,55,26,DROP,TRAIL1Y,27,0.18331813164766753,0.0989010989010989,0.9323912951304859,0.5278767483913074,0.4604132389115142,-0.716695880033633
B136@55,55,26,SPREAD,FULL_IS,25,-0.2816161500995885,-0.3069230769230769,-1.407551225292757,-0.39243038632683613,0.42380821978151706,-0.7205766280119597
B136@55,55,26,SPREAD,TRAIL3Y,25,0.06663256319389774,0.13384615384615384,0.3202703218324533,0.45536589480005873,0.38274654581165435,-0.7434815607849194
B136@55,55,26,SPREAD,TRAIL1Y,25,0.18623668920655054,0.10384615384615385,0.9090639415614508,0.8354691237459329,0.48250636682961534,-0.7581272109345409
B136@55,55,27,DROP,FULL_IS,27,-0.13911316519671202,-0.1575091575091575,-0.7023955761717495,-0.2834405630643456,0.001524823662565175,-0.7168745974936915
B136@55,55,27,DROP,TRAIL3Y,27,0.00482110572707284,-0.04456654456654456,0.024105808783377237,-0.22094325406999593,0.10632254926506958,0.03420398252389751
B136@55,55,27,DROP,TRAIL1Y,27,0.3077746613826055,0.32967032967032966,1.6173822068843957,0.6983490806665613,0.18850766528788662,0.07922223041139279
B136@55,55,27,SPREAD,FULL_IS,25,-0.19087719433120456,-0.22692307692307692,-0.9325610027009158,-0.3269613997150298,-0.008537284468486783,-0.5412574573996963
B136@55,55,27,SPREAD,TRAIL3Y,25,-0.17164643923354758,0.06538461538461539,-0.8355886963318113,-0.44321855638615054,-0.37751216909657936,0.21276801178779028
B136@55,55,27,SPREAD,TRAIL1Y,24,0.11719914314728326,0.06956521739130435,0.5535273787523872,0.9207163724489367,-0.8186383409278228,0.2559775580644043
B136@55,55,28,DROP,FULL_IS,27,-0.11149195073187529,0.13736263736263737,-0.5609571323655498,-0.258733010475749,0.4617989128080394,-0.5421295001582896
B136@55,55,28,DROP,TRAIL3Y,26,-0.06768019009857416,0.23897435897435895,-0.3323258637575359,-0.1543499946816652,0.40567550607094166,-0.678233179688902
B136@55,55,28,DROP,TRAIL1Y,26,-0.0499873269341423,0.2205128205128205,-0.24519341721493232,-0.4275258204485441,0.02035297763324276,-0.6148088623826147
B136@55,55,28,SPREAD,FULL_IS,25,-0.03507846636877488,0.14923076923076922,-0.16833401408174117,0.03230318961683795,0.4213461250278483,-0.4576130190071053
B136@55,55,28,SPREAD,TRAIL3Y,25,0.5999162513086523,0.3576923076923077,3.5960892727187916,0.8622508896494225,0.15133185206079053,-0.5878363291908986
B136@55,55,28,SPREAD,TRAIL1Y,24,0.20875557615726878,0.21565217391304345,1.0012092396882537,0.42152323825731436,0.21119393255800645,-0.5354231743997199
B136@55,55,29,DROP,FULL_IS,27,-0.04360460656452109,0.15018315018315015,-0.21823059918725451,-0.11040334231971373,0.39972119524748373,-0.5936060906833155
B136@55,55,29,DROP,TRAIL3Y,27,-0.08752190150016206,0.07081807081807082,-0.43929526109392925,-0.24606798945535246,0.2788275866736785,-0.6509805156899017
B136@55,55,29,DROP,TRAIL1Y,27,-0.029335757472834283,0.1752136752136752,-0.14674194303462432,-0.19034192609734288,0.4089919387424151,-0.7507015253945089
B136@55,55,29,SPREAD,FULL_IS,25,-0.09456684941385703,0.07692307692307691,-0.45556830060640224,-0.13489049423352556,0.3392296455578878,-0.1905047655186085
B136@55,55,29,SPREAD,TRAIL3Y,25,-0.4517757828953845,-0.20384615384615384,-2.428611143109114,-0.742428810635648,0.4655760603706257,-0.4389574590176021
B136@55,55,29,SPREAD,TRAIL1Y,23,-0.39311517222949705,-0.03557312252964427,-1.9592181793914594,-0.6606146081596513,-0.028987048170834914,-0.6234069876298396
