arm,d,k,draw,n,is_pick,anchor,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a,keep4b,first_fail,v2_Sharpe,v2_OOS_Sharpe,m_H1,m_H2,m_OOS,m_DD,m_CAGR
B136-size-control,85,50,170,20,True,True,0.108006,0.967404,-0.198267,0.987743,0.949753,0.864032,0.119919,1.050316,-0.198267,False,True,-,,,0.031123,0.115737,0.168305,0.004037,0.00141
B136-size-control,85,50,171,20,True,True,0.102683,0.908783,-0.173799,0.987753,0.834888,0.867078,0.107435,0.942719,-0.173799,False,False,CAGR,,,0.031133,0.000872,0.060708,0.028504,-0.003913
B136-size-control,85,50,172,20,True,True,0.114594,0.977406,-0.198223,1.102235,0.859135,1.003417,0.11168,0.955714,-0.198223,False,True,-,,,0.145615,0.025119,0.073703,0.004081,0.007997
B136-size-control,85,50,173,20,True,True,0.101811,0.90374,-0.177676,0.976059,0.832451,0.823281,0.108712,0.972749,-0.177676,False,False,H2,,,0.019439,-0.001565,0.090739,0.024627,-0.004785
B136-size-control,85,50,174,20,True,True,0.126373,1.058555,-0.194707,1.040605,1.078295,0.884718,0.149994,1.191667,-0.194707,False,True,-,,,0.083985,0.244279,0.309656,0.007597,0.019777
B136-size-control,85,50,175,20,True,True,0.115179,0.96593,-0.201399,1.151472,0.804407,0.978579,0.117818,0.957309,-0.201399,False,False,H2,,,0.194852,-0.029609,0.075298,0.000904,0.008583
B136-size-control,85,50,176,20,True,True,0.12078,1.028965,-0.190653,1.141477,0.925152,1.056594,0.118986,1.00656,-0.190653,False,True,-,,,0.184857,0.091136,0.124549,0.01165,0.014184
B136-size-control,85,50,177,20,True,True,0.115505,1.012602,-0.18914,1.224232,0.810048,1.085755,0.107174,0.951376,-0.18914,False,False,H2,,,0.267612,-0.023968,0.069366,0.013164,0.008909
B136-size-control,85,50,178,20,True,True,0.111852,0.968267,-0.180422,1.070869,0.869858,0.992081,0.10903,0.948322,-0.180422,False,True,-,,,0.114249,0.035842,0.066311,0.021881,0.005255
B136-size-control,85,50,179,20,True,True,0.108925,1.003388,-0.194722,1.02165,0.987402,0.946656,0.115215,1.049414,-0.194722,False,True,-,,,0.06503,0.153386,0.167404,0.007581,0.002328
B136-size-control,85,50,180,20,True,True,0.123657,1.074961,-0.190882,1.256368,0.904669,1.140223,0.117376,1.021512,-0.190882,False,True,-,,,0.299748,0.070653,0.139501,0.011421,0.017061
B136-size-control,85,50,181,20,True,True,0.110221,0.990036,-0.186389,1.111957,0.879557,1.012528,0.109388,0.972002,-0.186389,False,True,-,,,0.155337,0.045541,0.089991,0.015915,0.003625
B136-size-control,85,50,182,20,True,True,0.122365,1.08457,-0.172624,1.244029,0.937994,1.117766,0.120038,1.05759,-0.172624,False,True,-,,,0.287409,0.103978,0.175579,0.029679,0.015768
B136-size-control,85,50,183,20,True,True,0.111564,1.014673,-0.194521,1.133192,0.911175,0.999053,0.115902,1.027359,-0.194521,False,True,-,,,0.176572,0.077159,0.145348,0.007783,0.004968
B136-size-control,85,50,184,20,True,True,0.105602,0.956114,-0.171346,1.027925,0.890606,0.939536,0.108129,0.969426,-0.171346,False,False,CAGR,,,0.071305,0.05659,0.087415,0.030957,-0.000994
B136-size-control,85,50,185,20,True,True,0.125871,1.067105,-0.177867,1.188104,0.956144,1.080179,0.125916,1.056534,-0.177867,False,True,-,,,0.231484,0.122129,0.174523,0.024437,0.019275
B136-size-control,85,50,186,20,True,True,0.132549,1.118658,-0.189204,1.242051,1.007138,1.119208,0.134293,1.118219,-0.189204,False,True,-,,,0.285431,0.173122,0.236208,0.0131,0.025953
B136-size-control,85,50,187,20,True,True,0.108375,0.984794,-0.172835,1.06905,0.908305,0.945058,0.113727,1.01665,-0.172835,False,True,-,,,0.11243,0.074289,0.134639,0.029469,0.001779
B136-size-control,85,50,188,20,True,True,0.115425,1.003649,-0.180042,1.267542,0.761457,1.169246,0.099589,0.870667,-0.180042,False,False,H2,,,0.310922,-0.072559,-0.011344,0.022262,0.008829
B136-size-control,85,50,189,20,True,True,0.110888,0.955736,-0.187023,1.14933,0.769778,1.085449,0.096152,0.846932,-0.187023,False,False,H2,,,0.19271,-0.064238,-0.035079,0.01528,0.004292
B136-size-control,85,50,190,20,True,True,0.114306,0.965375,-0.208346,0.994714,0.941479,0.905823,0.124169,1.012086,-0.208346,False,False,DD,,,0.038094,0.107463,0.130075,-0.006043,0.007709
B136-size-control,85,50,191,20,True,True,0.127781,1.042625,-0.194547,1.180518,0.923684,1.056137,0.130723,1.033395,-0.194547,False,True,-,,,0.223898,0.089668,0.151384,0.007756,0.021185
B136-size-control,85,50,192,20,True,True,0.113921,0.988255,-0.185209,1.167409,0.816771,1.066137,0.104893,0.922971,-0.185209,False,False,H2,,,0.210789,-0.017245,0.04096,0.017094,0.007325
B136-size-control,85,50,193,20,True,True,0.106006,0.978389,-0.175803,1.16944,0.803817,1.027828,0.102565,0.938775,-0.175803,False,False,H2,,,0.21282,-0.030199,0.056764,0.0265,-0.00059
B136-size-control,85,50,194,20,True,True,0.106294,1.000317,-0.189895,1.089088,0.926754,0.961801,0.113837,1.030875,-0.189895,False,False,CAGR,,,0.132468,0.092739,0.148864,0.012409,-0.000302
B136-size-control,85,50,195,20,True,True,0.10296,0.951885,-0.179858,0.958321,0.952182,0.812505,0.121657,1.056732,-0.179858,False,False,CAGR,,,0.001701,0.118166,0.174721,0.022446,-0.003636
B136-size-control,85,50,196,20,True,True,0.122964,1.076245,-0.189055,1.144001,1.017458,1.022318,0.131138,1.119038,-0.189055,False,True,-,,,0.187381,0.183442,0.237027,0.013248,0.016368
B136-size-control,85,50,197,20,True,True,0.099259,0.885139,-0.192352,1.052121,0.739858,0.94218,0.096511,0.841789,-0.192352,False,False,H2,,,0.095501,-0.094158,-0.040221,0.009951,-0.007338
B136-size-control,85,50,198,20,True,True,0.097908,0.886667,-0.194588,0.954024,0.823049,0.854523,0.100907,0.91319,-0.194588,False,False,H1,,,-0.002596,-0.010967,0.031179,0.007715,-0.008688
B136-size-control,85,50,199,20,True,True,0.097719,0.886717,-0.186912,0.941371,0.84127,0.833691,0.106008,0.928298,-0.186912,False,False,H1,,,-0.015249,0.007254,0.046287,0.015391,-0.008877
B136-size-control,90,45,0,20,True,True,0.115722,1.042895,-0.194387,1.137987,0.954456,1.052306,0.115536,1.035085,-0.194387,False,True,-,,,0.181367,0.12044,0.153074,0.007917,0.009126
B136-size-control,90,45,1,20,True,True,0.101359,0.930816,-0.171836,0.876613,0.981866,0.81555,0.115825,1.020247,-0.171836,False,False,H1,,,-0.080007,0.14785,0.138236,0.030468,-0.005238
B136-size-control,90,45,2,20,True,True,0.106132,0.989143,-0.194949,0.996902,0.983228,0.890083,0.117123,1.068627,-0.194949,False,False,CAGR,,,0.040282,0.149212,0.186616,0.007355,-0.000465
B136-size-control,90,45,3,20,True,True,0.102204,0.937888,-0.15956,1.105836,0.788983,1.00242,0.098472,0.887957,-0.15956,False,False,H2,,,0.149216,-0.045033,0.005946,0.042744,-0.004392
B136-size-control,90,45,4,20,True,True,0.108615,0.937253,-0.184682,1.003684,0.884354,0.901392,0.117262,0.965893,-0.184682,False,True,-,,,0.047064,0.050338,0.083882,0.017622,0.002019
B136-size-control,90,45,5,20,True,True,0.132597,1.133818,-0.195202,1.339216,0.939927,1.250445,0.120663,1.038312,-0.195202,False,True,-,,,0.382596,0.105911,0.156301,0.007101,0.026001
B136-size-control,90,45,6,20,True,True,0.126418,1.085334,-0.190073,1.285701,0.907432,1.111277,0.127398,1.066,-0.190073,False,True,-,,,0.329081,0.073416,0.183989,0.01223,0.019821
B136-size-control,90,45,7,20,True,True,0.115015,0.998736,-0.196177,1.157161,0.86679,1.013734,0.119028,0.989768,-0.196177,False,True,-,,,0.200541,0.032774,0.107757,0.006127,0.008418
B136-size-control,90,45,8,20,True,True,0.11952,1.065472,-0.190956,1.071737,1.063082,0.936885,0.136507,1.165053,-0.190956,False,True,-,,,0.115117,0.229066,0.283042,0.011347,0.012924
B136-size-control,90,45,9,20,True,True,0.092897,0.89051,-0.197714,1.026604,0.762631,0.933164,0.088631,0.854992,-0.197714,False,False,H2,,,0.069984,-0.071385,-0.027019,0.004589,-0.013699
B136-size-control,90,45,10,20,True,True,0.104753,0.93547,-0.191467,0.986476,0.887029,0.872076,0.110812,0.988235,-0.191467,False,False,CAGR,,,0.029856,0.053013,0.106224,0.010836,-0.001843
B136-size-control,90,45,11,20,True,True,0.079993,0.778631,-0.191803,0.806805,0.753092,0.69713,0.088086,0.844965,-0.191803,False,False,H1,,,-0.149815,-0.080924,-0.037046,0.010501,-0.026604
B136-size-control,90,45,12,20,True,True,0.096092,0.964014,-0.174587,1.085466,0.856464,0.991566,0.095359,0.942313,-0.174587,False,False,CAGR,,,0.128846,0.022448,0.060303,0.027717,-0.010505
B136-size-control,90,45,13,20,True,True,0.116893,1.084586,-0.178987,1.2603,0.933327,1.133016,0.116005,1.048238,-0.178987,False,True,-,,,0.30368,0.099311,0.166227,0.023317,0.010297
B136-size-control,90,45,14,20,True,True,0.101821,0.945084,-0.181127,1.029538,0.867687,0.889465,0.108151,0.990004,-0.181127,False,False,CAGR,,,0.072918,0.033671,0.107993,0.021176,-0.004776
B136-size-control,90,45,15,20,True,True,0.109578,1.003314,-0.181078,1.223789,0.794059,1.164567,0.093192,0.869417,-0.181078,False,False,H2,,,0.267169,-0.039956,-0.012594,0.021226,0.002982
B136-size-control,90,45,16,20,True,True,0.124935,1.115875,-0.192175,1.170038,1.068503,1.073927,0.131622,1.149282,-0.192175,False,True,-,,,0.213418,0.234487,0.267272,0.010128,0.018339
B136-size-control,90,45,17,20,True,True,0.098817,0.917459,-0.178026,0.887116,0.946709,0.824346,0.108169,0.993931,-0.178026,False,False,H1,,,-0.069504,0.112693,0.11192,0.024277,-0.007779
B136-size-control,90,45,18,20,True,True,0.100438,0.957492,-0.187012,1.128737,0.789867,0.99009,0.095912,0.929776,-0.187012,False,False,H2,,,0.172117,-0.044149,0.047765,0.015291,-0.006158
B136-size-control,90,45,19,20,True,True,0.132662,1.130302,-0.192013,1.274775,1.006599,1.160359,0.134249,1.108585,-0.192013,False,True,-,,,0.318155,0.172583,0.226574,0.01029,0.026065
B136-size-control,90,45,20,20,True,True,0.130688,1.171249,-0.176087,1.345416,1.006644,1.231817,0.124984,1.121464,-0.176087,False,True,-,,,0.388796,0.172628,0.239453,0.026216,0.024092
B136-size-control,90,45,21,20,True,True,0.098115,0.955465,-0.178248,1.000552,0.913582,0.878926,0.10533,1.018412,-0.178248,False,False,CAGR,,,0.043932,0.079566,0.136402,0.024055,-0.008481
B136-size-control,90,45,22,20,True,True,0.107177,0.973025,-0.201792,1.055463,0.901767,0.959821,0.11144,0.983889,-0.201792,False,True,-,,,0.098843,0.067751,0.101878,0.000512,0.000581
B136-size-control,90,45,23,20,True,True,0.106444,0.970595,-0.204382,0.996733,0.94875,0.857162,0.119884,1.060289,-0.204382,False,False,DD,,,0.040113,0.114734,0.178278,-0.002078,-0.000152
B136-size-control,90,45,24,20,True,True,0.121212,1.036311,-0.183748,1.116849,0.960447,1.002146,0.125201,1.064143,-0.183748,False,True,-,,,0.160229,0.126431,0.182133,0.018555,0.014616
B136-size-control,90,45,25,20,True,True,0.125126,1.085611,-0.185534,1.190709,1.00094,1.071048,0.133145,1.099115,-0.185534,False,True,-,,,0.234089,0.166924,0.217104,0.01677,0.018529
B136-size-control,90,45,26,20,True,True,0.094611,0.887948,-0.170137,1.023305,0.753806,0.92008,0.089746,0.8605,-0.170137,False,False,H2,,,0.066685,-0.08021,-0.02151,0.032167,-0.011985
B136-size-control,90,45,27,20,True,True,0.11806,1.042507,-0.168961,1.079529,1.012137,0.953369,0.130349,1.112436,-0.168961,False,True,-,,,0.122909,0.178121,0.230425,0.033342,0.011464
B136-size-control,90,45,28,20,True,True,0.103186,0.974708,-0.190796,1.007062,0.944843,0.914,0.109109,1.024579,-0.190796,False,False,CAGR,,,0.050442,0.110827,0.142568,0.011508,-0.003411
B136-size-control,90,45,29,20,True,True,0.124477,1.093762,-0.19312,1.298885,0.90974,1.172729,0.118659,1.031353,-0.19312,False,True,-,,,0.342265,0.075724,0.149342,0.009183,0.017881
B136-size-control,90,45,30,20,True,True,0.106708,0.968857,-0.189665,1.107797,0.838127,0.996213,0.104273,0.946258,-0.189665,False,True,-,,,0.151177,0.004111,0.064247,0.012638,0.000112
B136-size-control,90,45,31,20,True,True,0.115648,1.06893,-0.180931,1.244563,0.908736,1.151508,0.108998,1.002577,-0.180931,False,True,-,,,0.287943,0.07472,0.120567,0.021372,0.009052
B136-size-control,90,45,32,20,True,True,0.103019,0.938476,-0.202965,1.00556,0.883165,0.87725,0.11254,0.986309,-0.202965,False,False,DD,,,0.04894,0.049149,0.104298,-0.000661,-0.003577
B136-size-control,90,45,33,20,True,True,0.09984,0.889314,-0.195343,0.995319,0.79474,0.884445,0.102323,0.893378,-0.195343,False,False,H2,,,0.038699,-0.039276,0.011367,0.006961,-0.006756
B136-size-control,90,45,34,20,True,True,0.107792,0.962769,-0.190117,1.049966,0.886691,0.949693,0.111939,0.973484,-0.190117,False,True,-,,,0.093346,0.052675,0.091473,0.012186,0.001196
B136-size-control,90,45,35,20,True,True,0.116283,1.070458,-0.197093,1.295827,0.855668,1.193606,0.103965,0.968504,-0.197093,False,True,-,,,0.339207,0.021652,0.086493,0.005211,0.009687
B136-size-control,90,45,36,20,True,True,0.09479,0.919768,-0.178217,1.039521,0.813495,0.882343,0.100064,0.949552,-0.178217,False,False,H2,,,0.082901,-0.020521,0.067541,0.024086,-0.011806
B136-size-control,90,45,37,20,True,True,0.098717,0.921579,-0.187711,0.97347,0.8764,0.851291,0.107392,0.977355,-0.187711,False,False,CAGR,,,0.01685,0.042384,0.095344,0.014592,-0.007879
B136-size-control,90,45,38,20,True,True,0.107153,0.961454,-0.190216,0.898911,1.02006,0.830428,0.122763,1.064693,-0.190216,False,False,H1,,,-0.057709,0.186044,0.182682,0.012087,0.000557
B136-size-control,90,45,39,20,True,True,0.106954,0.958332,-0.208204,0.997729,0.926174,0.913831,0.114929,0.993406,-0.208204,False,False,DD,,,0.041109,0.092158,0.111395,-0.0059,0.000357
B136-size-control,90,45,40,20,True,True,0.092569,0.922495,-0.183723,1.039636,0.818421,0.928374,0.093627,0.917947,-0.183723,False,False,H2,,,0.083015,-0.015595,0.035936,0.01858,-0.014027
B136-size-control,90,45,41,20,True,True,0.1016,0.916046,-0.185758,1.004981,0.832621,0.891594,0.104627,0.935825,-0.185758,False,False,H2,,,0.048361,-0.001395,0.053814,0.016545,-0.004997
B136-size-control,90,45,42,20,True,True,0.07786,0.781797,-0.166468,0.845424,0.718412,0.795351,0.075252,0.770281,-0.166468,False,False,H1,,,-0.111196,-0.115604,-0.11173,0.035835,-0.028737
B136-size-control,90,45,43,20,True,True,0.105306,0.956756,-0.192332,1.057721,0.87083,0.923446,0.111926,0.983234,-0.192332,False,False,CAGR,,,0.101101,0.036814,0.101223,0.009971,-0.00129
B136-size-control,90,45,44,20,True,True,0.104219,0.919619,-0.174252,1.029833,0.821006,0.911112,0.107195,0.926566,-0.174252,False,False,H2,,,0.073213,-0.01301,0.044555,0.028051,-0.002377
B136-size-control,90,45,45,20,True,True,0.120448,1.029029,-0.186354,1.020684,1.040517,0.8727,0.141577,1.148826,-0.186354,False,True,-,,,0.064064,0.206501,0.266815,0.015949,0.013852
B136-size-control,90,45,46,20,True,True,0.143772,1.2115,-0.186029,1.300154,1.138185,1.139347,0.157233,1.267875,-0.186029,False,True,-,,,0.343534,0.304169,0.385865,0.016274,0.037176
B136-size-control,90,45,47,20,True,True,0.111129,1.012695,-0.19033,1.039402,0.992356,0.913608,0.124288,1.089924,-0.19033,False,True,-,,,0.082782,0.15834,0.207913,0.011973,0.004533
B136-size-control,90,45,48,20,True,True,0.09653,0.924436,-0.183689,0.971373,0.881579,0.847063,0.104674,0.987011,-0.183689,False,False,CAGR,,,0.014753,0.047563,0.105,0.018614,-0.010067
B136-size-control,90,45,49,20,True,True,0.119657,1.023385,-0.184408,1.088422,0.969188,0.988862,0.127561,1.050911,-0.184408,False,True,-,,,0.131802,0.135172,0.168901,0.017895,0.013061
B136-size-control,90,45,50,20,True,True,0.091142,0.881559,-0.166815,0.942134,0.823906,0.84608,0.09392,0.911142,-0.166815,False,False,H1,,,-0.014486,-0.01011,0.029131,0.035489,-0.015454
B136-size-control,90,45,51,20,True,True,0.118715,1.07433,-0.176978,1.150021,1.006054,1.081495,0.119926,1.068718,-0.176978,False,True,-,,,0.193401,0.172038,0.186707,0.025326,0.012119
B136-size-control,90,45,52,20,True,True,0.121174,1.019353,-0.178016,1.181385,0.870797,1.076194,0.116694,0.973889,-0.178016,False,True,-,,,0.224765,0.036781,0.091878,0.024288,0.014577
B136-size-control,90,45,53,20,True,True,0.111869,0.985002,-0.196714,1.028162,0.948694,0.939064,0.119852,1.021252,-0.196714,False,True,-,,,0.071542,0.114678,0.139241,0.005589,0.005273
B136-size-control,90,45,54,20,True,True,0.117146,1.063836,-0.176084,1.169866,0.974168,0.988375,0.129023,1.122538,-0.176084,False,True,-,,,0.213246,0.140152,0.240527,0.026219,0.01055
B136-size-control,90,45,55,20,True,True,0.099813,0.949418,-0.176593,0.974927,0.929113,0.887725,0.108122,0.998035,-0.176593,False,False,CAGR,,,0.018307,0.095097,0.116024,0.025711,-0.006784
B136-size-control,90,45,56,20,True,True,0.10521,1.014616,-0.181723,1.170409,0.871905,1.048578,0.1031,0.987136,-0.181723,False,False,CAGR,,,0.213789,0.037889,0.105125,0.02058,-0.001387
B136-size-control,90,45,57,20,True,True,0.106986,0.98665,-0.181085,1.103483,0.881168,0.909525,0.116652,1.047794,-0.181085,False,True,-,,,0.146863,0.047152,0.165783,0.021218,0.00039
B136-size-control,90,45,58,20,True,True,0.102286,0.977774,-0.170035,1.120026,0.847128,0.999424,0.101288,0.960235,-0.170035,False,False,CAGR,,,0.163406,0.013112,0.078224,0.032268,-0.00431
B136-size-control,90,45,59,20,True,True,0.101038,0.937092,-0.203201,1.014736,0.864664,0.915725,0.103943,0.954288,-0.203201,False,False,DD,,,0.058116,0.030648,0.072278,-0.000898,-0.005559
B136-size-control,90,45,60,20,True,True,0.11807,1.037992,-0.175963,1.20197,0.882508,1.09193,0.112056,0.993008,-0.175963,False,True,-,,,0.24535,0.048492,0.110997,0.02634,0.011474
B136-size-control,90,45,61,20,True,True,0.087504,0.852327,-0.183671,0.79556,0.906284,0.719105,0.10039,0.961176,-0.183671,False,False,H1,,,-0.16106,0.072268,0.079165,0.018633,-0.019092
B136-size-control,90,45,62,20,True,True,0.089716,0.861686,-0.179714,0.941426,0.786614,0.781891,0.097351,0.927379,-0.179714,False,False,H1,,,-0.015194,-0.047402,0.045368,0.022589,-0.01688
B136-size-control,90,45,63,20,True,True,0.092233,0.916784,-0.172758,1.085789,0.754691,1.017712,0.082076,0.831736,-0.172758,False,False,H2,,,0.129169,-0.079325,-0.050275,0.029546,-0.014363
B136-size-control,90,45,64,20,True,True,0.099099,0.915674,-0.171375,0.884743,0.94635,0.731598,0.120356,1.057192,-0.171375,False,False,H1,,,-0.071877,0.112334,0.175181,0.030928,-0.007497
B136-size-control,90,45,65,20,True,True,0.098946,0.900479,-0.197881,1.054149,0.761163,0.909363,0.099655,0.893495,-0.197881,False,False,H2,,,0.097529,-0.072853,0.011485,0.004423,-0.00765
B136-size-control,90,45,66,20,True,True,0.132629,1.085848,-0.194168,1.205975,0.982793,1.048256,0.14081,1.115726,-0.194168,False,True,-,,,0.249355,0.148777,0.233716,0.008136,0.026033
B136-size-control,90,45,67,20,True,True,0.109762,0.958494,-0.199829,1.095452,0.838666,0.969467,0.111409,0.950414,-0.199829,False,True,-,,,0.138832,0.00465,0.068403,0.002474,0.003166
B136-size-control,90,45,68,20,True,True,0.109131,1.004842,-0.177366,1.043899,0.968353,0.904198,0.119416,1.087319,-0.177366,False,True,-,,,0.087279,0.134337,0.205309,0.024937,0.002535
B136-size-control,90,45,69,20,True,True,0.114845,1.026761,-0.192093,1.171623,0.89416,1.044863,0.114769,1.012382,-0.192093,False,True,-,,,0.215003,0.060144,0.130372,0.010211,0.008249
B136-size-control,90,45,70,20,True,True,0.093365,0.909016,-0.187394,1.094926,0.728094,1.03908,0.079449,0.797796,-0.187394,False,False,H2,,,0.138306,-0.105922,-0.084215,0.014909,-0.013231
B136-size-control,90,45,71,20,True,True,0.111228,0.967665,-0.195299,1.133789,0.818116,1.028196,0.107584,0.920643,-0.195299,False,False,H2,,,0.177169,-0.0159,0.038633,0.007005,0.004632
B136-size-control,90,45,72,20,True,True,0.118448,1.046674,-0.194357,1.071759,1.025686,0.960424,0.129487,1.115207,-0.194357,False,True,-,,,0.115139,0.19167,0.233196,0.007947,0.011851
B136-size-control,90,45,73,20,True,True,0.104955,0.992834,-0.184729,1.030181,0.957495,0.973752,0.10664,1.00843,-0.184729,False,False,CAGR,,,0.073561,0.123479,0.126419,0.017574,-0.001641
B136-size-control,90,45,74,20,True,True,0.118463,1.027391,-0.194195,1.184008,0.880456,1.053297,0.115903,1.005894,-0.194195,False,True,-,,,0.227388,0.04644,0.123884,0.008108,0.011867
B136-size-control,90,45,75,20,True,True,0.116474,1.024902,-0.187874,0.993399,1.056178,0.881978,0.135124,1.135203,-0.187874,False,True,-,,,0.036779,0.222162,0.253192,0.014429,0.009878
B136-size-control,90,45,76,20,True,True,0.117318,1.053687,-0.176173,1.189436,0.928629,1.077493,0.115892,1.03428,-0.176173,False,True,-,,,0.232816,0.094613,0.152269,0.026131,0.010721
B136-size-control,90,45,77,20,True,True,0.131418,1.051457,-0.184882,1.107228,1.00249,0.978101,0.142719,1.109465,-0.184882,False,True,-,,,0.150608,0.168474,0.227454,0.017422,0.024821
