dial,adm,CAGR_dg,CAGR_rw,MaxDD_dg,MaxDD_rw,Sharpe_dg,Sharpe_rw,panel,book,gate,cost,dSharpe,dCAGR_pp,dMaxDD_pp,binds_dg,binds_rw,swap,p4b_dg,p4b_rw
0.6,0.6113486421165634,0.02074121369112536,0.03206230291203127,-0.18993234982253393,-0.34892492445212653,0.23317351306807482,0.27056083225058053,small,TOP20,vol60,25.0,0.03738731918250571,1.132108922090591,-15.899257462959259,"H1,H2,OOS,CAGR","H1,H2,OOS,DD,CAGR",True,False,False
0.8,0.7076372909267145,0.053528068176903254,0.060051093351802365,-0.2623996938320923,-0.35371812310516115,0.4170564984793815,0.4070368591277548,small,TOP20,vol60,25.0,-0.010019639351626697,0.6523025174899111,-9.131842927306888,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.748486125860294,0.06999023211552835,0.07421111853192341,-0.3258006392786228,-0.3641271141861453,0.47545283392707344,0.464876399502622,small,TOP20,vol60,25.0,-0.010576434424451442,0.42208864163950643,-3.83264749075225,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
63.0,0.40634941222656756,0.07519282543367756,0.0656771393670168,-0.3229979868350097,-0.3975182923712526,0.5775757452046584,0.49173039327978774,small,V1u,abs12,10.0,-0.08584535192487064,-0.9515686066660756,-7.452030553624289,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
126.0,0.40396786151453423,0.0712272767690636,0.07670915538861878,-0.32712042840889444,-0.3254400061713726,0.5491512175614529,0.5721296551508913,small,V1u,abs12,10.0,0.022978437589438405,0.548187861955518,0.16804222375218503,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
252.0,0.4040529789360438,0.07179822820105741,0.08360160595153832,-0.3397344225235456,-0.3074230369553096,0.5532353166456216,0.6218617016046751,small,V1u,abs12,10.0,0.06862638495905349,1.1803377750480903,3.2311385568235984,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
378.0,0.39229229901576473,0.056773356358417626,0.06303105151023303,-0.34118574864440376,-0.394460288911578,0.46952868258505354,0.4801034358906832,small,V1u,abs12,10.0,0.01057475330562968,0.6257695151815401,-5.327454026717426,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
504.0,0.3815124960481197,0.06454395201613017,0.06872063183218935,-0.25925278785063766,-0.3594134216636823,0.5483985197850054,0.5119452010100976,small,V1u,abs12,10.0,-0.03645331877490787,0.4176679816059181,-10.016063381304463,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
63.0,0.40634941222656756,0.023726455280863146,0.012229867541609263,-0.4243013084409323,-0.4915645148261788,0.23514281735094372,0.15615779012521153,small,V1u,abs12,25.0,-0.0789850272257322,-1.1496587739253883,-6.726320638524652,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
126.0,0.40396786151453423,0.019803771818922344,0.023866384514594996,-0.4278675379627065,-0.42791781156320186,0.20801168252635724,0.2330365732471553,small,V1u,abs12,25.0,0.025024890720798054,0.40626126956726516,-0.005027360049536522,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
252.0,0.4040529789360438,0.02032406396946529,0.030905697142536992,-0.4379198295001894,-0.41848199727494617,0.21159960767978736,0.2809223158062185,small,V1u,abs12,25.0,0.06932270812643115,1.0581633173071703,1.9437832225243201,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
378.0,0.39229229901576473,0.010850926478644496,0.012419729544398406,-0.4327510287829658,-0.5181014556509129,0.14731347008501067,0.1574020790772552,small,V1u,abs12,25.0,0.010088608992244535,0.15688030657539098,-8.535042686794714,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
504.0,0.3815124960481197,0.021656389292943334,0.018997648989166116,-0.35286879469605603,-0.4856582176270081,0.2302198167199304,0.1998894755609982,small,V1u,abs12,25.0,-0.030330341158932184,-0.26587403037772184,-13.27894229309521,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.0,0.3926437702732906,0.0724140568072773,0.08731316332403005,-0.3345902662932094,-0.32835737716197944,0.5557064732886942,0.633997506609872,small,V1u,band3,10.0,0.07829103332117782,1.4899106516752747,0.623288913122999,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
2.0,0.3925852882353827,0.06770888255991081,0.07292915802843081,-0.3399817137309733,-0.35061096780418244,0.5231606477024421,0.5471586275124107,small,V1u,band3,10.0,0.02399797980996865,0.5220275468519997,-1.0629254073209138,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
3.0,0.39193909066800386,0.06716743995242114,0.06891102296980889,-0.3347324454542706,-0.3711143425935245,0.5201007624939249,0.5095456113470204,small,V1u,band3,10.0,-0.010555151146904529,0.1743583017387751,-3.6381897139253883,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
5.0,0.39284932595108585,0.07578569961151271,0.07380011669069719,-0.3240211385362961,-0.3646949922164183,0.5788207613023414,0.5308779168820454,small,V1u,band3,10.0,-0.04794284442029595,-0.19855829208155207,-4.067385368012221,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
8.0,0.39778497833848475,0.07885069228541086,0.08604411920650534,-0.28889472700318153,-0.3541891935017051,0.6020180742356618,0.603073832173088,small,V1u,band3,10.0,0.0010557579374261827,0.7193426921094481,-6.529446649852355,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.0,0.3926437702732906,0.0208080025993862,0.03403752404638882,-0.4344835275773201,-0.43035606447187746,0.21462596927294433,0.298261816286015,small,V1u,band3,25.0,0.08363584701307067,1.3229521447002623,0.41274631054426525,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
2.0,0.3925852882353827,0.016376828253692688,0.020483515604384106,-0.4384941545315232,-0.451440097494367,0.18443638895960981,0.2106198721647954,small,V1u,band3,25.0,0.026183483205185598,0.4106687350691418,-1.2945942962843793,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
3.0,0.39193909066800386,0.01614100478396785,0.01592839145166214,-0.43378383787679997,-0.491183549161313,0.1828853552599996,0.17978040473041182,small,V1u,band3,25.0,-0.0031049505295877855,-0.02126133323057111,-5.739971128451304,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
5.0,0.39284932595108585,0.025095544621704047,0.020323142728660093,-0.42409518133455937,-0.47680584291936956,0.24386248701605104,0.20674271271926464,small,V1u,band3,25.0,-0.037119774296786395,-0.4772401893043954,-5.27106615848102,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
8.0,0.39778497833848475,0.029030109934814696,0.03203073466063655,-0.3887863997049852,-0.49140758190807654,0.271333146170015,0.2790682982972593,small,V1u,band3,25.0,0.007735152127244294,0.30006247258218544,-10.262118220309135,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
50.0,0.4019429933307315,0.0556832418308828,0.07123182326958144,-0.3640763320018032,-0.3717258547885184,0.47440801334488586,0.5342583485410778,small,V1u,g200,10.0,0.05985033519619193,1.5548581438698639,-0.7649522786715157,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
100.0,0.39876469723096236,0.07544019517324263,0.08380820817927326,-0.3187931997327925,-0.37053028917401354,0.585594100058602,0.6045563718595544,small,V1u,g200,10.0,0.018962271800952335,0.8368013006030628,-5.173708944122102,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
200.0,0.3926437702732906,0.0724140568072773,0.08731316332403005,-0.3345902662932094,-0.32835737716197944,0.5557064732886942,0.633997506609872,small,V1u,g200,10.0,0.07829103332117782,1.4899106516752747,0.623288913122999,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
300.0,0.38685636464071765,0.06666721380597007,0.07235474390944385,-0.3317624242567314,-0.40342701224643873,0.5199727469227062,0.5413044025328708,small,V1u,g200,10.0,0.02133165561016459,0.5687530103473781,-7.166458798970732,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
400.0,0.3735988919680422,0.0602900812462448,0.0664560648025414,-0.32804524630340703,-0.4114471526167478,0.486813814441931,0.5019804162199907,small,V1u,g200,10.0,0.015166601778059674,0.6165983556296606,-8.340190631334076,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
50.0,0.4019429933307315,0.007249262309466431,0.015071407181788121,-0.4563464422856831,-0.4750942293399949,0.12091438233559587,0.1748393638405888,small,V1u,g200,25.0,0.05392498150499292,0.782214487232169,-1.8747787054311793,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
100.0,0.39876469723096236,0.024345659306420853,0.03028827733353001,-0.42113853213504726,-0.4675546186357369,0.2407539059117429,0.27204924395215124,small,V1u,g200,25.0,0.03129533804040835,0.5942618027109159,-4.641608650068962,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
200.0,0.3926437702732906,0.0208080025993862,0.03403752404638882,-0.4344835275773201,-0.43035606447187746,0.21462596927294433,0.298261816286015,small,V1u,g200,25.0,0.08363584701307067,1.3229521447002623,0.41274631054426525,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
300.0,0.38685636464071765,0.01640497366214899,0.020383641152606824,-0.45337320741955356,-0.5443446015317492,0.18499007633222062,0.2096680429566141,small,V1u,g200,25.0,0.024677966624393477,0.39786674904578323,-9.097139411219569,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
400.0,0.3735988919680422,0.012652183739457534,0.014849753142677224,-0.4427690311593273,-0.5554593512033987,0.15979077787247883,0.17327694074476943,small,V1u,g200,25.0,0.013486162872290597,0.21975694032196902,-11.269032004407142,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.22368279342638733,0.07015582219783312,0.0862821964522118,-0.3345902662932112,-0.328357377161977,0.5539576195567503,0.6483283696497663,small,V1u,v1gate,10.0,0.09437075009301599,1.6126374254378684,0.6232889131234209,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.2831017020010121,0.06948892110077987,0.08551099306118615,-0.33459026629321087,-0.3283573771619782,0.5395352508000046,0.6269450099939639,small,V1u,v1gate,10.0,0.08740975919395921,1.6022071960406281,0.6232889131232655,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.32169868896009673,0.07353745138934542,0.08151457044948507,-0.334590266293209,-0.3283573771619781,0.5648097175046468,0.6027414977219842,small,V1u,v1gate,10.0,0.03793178021733734,0.7977119060139648,0.6232889131230879,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.3609343460955423,0.0731674501165056,0.08314442264637045,-0.3345902662932102,-0.32835737716197766,0.5609671930276252,0.6120844869508999,small,V1u,v1gate,10.0,0.05111729392327469,0.9976972529864847,0.6232889131232544,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.37683393301548446,0.07188829833422017,0.0834548234948489,-0.3345902662932103,-0.3283573771619781,0.5525086835138897,0.6132024078486769,small,V1u,v1gate,10.0,0.06069372433478715,1.1566525160628727,0.6232889131232211,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.22368279342638733,0.019222800369477433,0.03317949863905301,-0.43448352757731923,-0.4303560644718769,0.2058449752478887,0.29887252739869813,small,V1u,v1gate,25.0,0.09302755215080943,1.3956698269575574,0.41274631054423194,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.2831017020010121,0.01811583522660154,0.0324150647418604,-0.4344835275773188,-0.4303560644718786,0.19677231072284487,0.2888836133102642,small,V1u,v1gate,25.0,0.09211130258741931,1.429922951525886,0.412746310544021,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.32169868896009673,0.021939377239272417,0.028643394903377084,-0.4344835275773198,-0.43035606447187935,0.22261191877156142,0.26450222481416125,small,V1u,v1gate,25.0,0.04189030604259983,0.6704017664104667,0.4127463105440432,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.3609343460955423,0.021583816396066213,0.030190171157480128,-0.4344835275773191,-0.430356064471879,0.21993834382451954,0.27439365745917016,small,V1u,v1gate,25.0,0.054455313634650615,0.8606354761413915,0.4127463105440099,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.37683393301548446,0.02033754247958841,0.030484771321527493,-0.4344835275773199,-0.43035606447187824,0.21147860779627356,0.2760914604863522,small,V1u,v1gate,25.0,0.06461285269007863,1.0147228841939082,0.41274631054416533,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.39607220736688387,0.06552909661036943,0.06835774143129747,-0.3402453037647647,-0.34024530376476503,0.5195286576675503,0.531851751992609,small,V1u,vol60,10.0,0.012323094325058737,0.2828644820928039,-3.3306690738754696e-14,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.5231015630337934,0.06508969101944251,0.06867519124931643,-0.3402453037647636,-0.3402453037647657,0.5075963692473303,0.5286889904003157,small,V1u,vol60,10.0,0.02109262115298538,0.3585500229873917,-2.1094237467877974e-13,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.6113486421165634,0.0691160091394003,0.06525204809527518,-0.34024530376476536,-0.3402453037647658,0.5314169853119894,0.5047829777828463,small,V1u,vol60,10.0,-0.026634007529143133,-0.38639610441251193,-4.440892098500626e-14,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.7076372909267145,0.06943318619908445,0.07210934522724788,-0.34024530376476514,-0.3402453037647645,0.5316474696779528,0.5481759138089041,small,V1u,vol60,10.0,0.016528444130951225,0.26761590281634273,6.661338147750939e-14,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.748486125860294,0.06995453261092566,0.0708044431199506,-0.34024530376476514,-0.3402453037647649,0.5346697499127616,0.5397983730414279,small,V1u,vol60,10.0,0.005128623128666243,0.08499105090249426,2.220446049250313e-14,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.4,0.39607220736688387,0.01414847809355324,0.015986703968226212,-0.440945755537582,-0.44094575553758086,0.17008681432590192,0.18222541391923208,small,V1u,vol60,25.0,0.012138599593330163,0.18382258746729718,1.1102230246251565e-13,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.5,0.5231015630337934,0.01323227006074168,0.01646765590210686,-0.44094575553758186,-0.44094575553758186,0.1632496001516357,0.18497568617147564,small,V1u,vol60,25.0,0.02172608601983994,0.3235385841365179,0.0,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.6,0.6113486421165634,0.017032323803181093,0.013267452152495363,-0.44094575553758053,-0.44094575553758064,0.18876743744587582,0.1633114720207892,small,V1u,vol60,25.0,-0.02545596542508663,-0.37648716506857305,-1.1102230246251565e-14,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
0.8,0.7076372909267145,0.017330577261857272,0.019815317019559187,-0.4409457555375821,-0.44094575553758075,0.19056548514671634,0.20709941570629442,small,V1u,vol60,25.0,0.01653393055957808,0.24847397577019148,1.3322676295501878e-13,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
1.0,0.748486125860294,0.01776707004873046,0.018515504112792014,-0.4409457555375823,-0.44094575553758175,0.19345276989151025,0.19841885212316768,small,V1u,vol60,25.0,0.004966082231657426,0.07484340640615539,5.551115123125783e-14,"H1,H2,OOS,DD,CAGR","H1,H2,OOS,DD,CAGR",False,False,False
