panel,T_trade,cost,family,chooser,ladder,target,rung,cell,turn_py,refresh_py,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,bind,keep4b_full,keep4b_oos,keep4b,keep4a
B136,M,25,CAL,C_ISCALMAR,short,0.2,M,R=M,0.9337441661472567,12.74730215827338,0.17219025399511234,1.1538831880643978,-0.2968096614465745,1.3567368570372116,0.9767469966165652,0.16091016968388394,1.0722396107865717,-0.29680966144657506,L4_DD,False,False,False,False
B136,M,25,CAL,C_ISDD,full,0.08,W,R=W,3.689160794265325,55.35161870503597,0.09595816950987746,1.1010434174604526,-0.10919674661922552,1.197823224599387,1.0078053186186662,0.1035907471170241,1.1834381219801646,-0.10919674661922563,L5_CAGR,False,False,False,True
B136,M,25,CAL,C_ISDD,short,0.08,W,R=W,3.689160794265325,55.35161870503597,0.09595816950987746,1.1010434174604526,-0.10919674661922552,1.197823224599387,1.0078053186186662,0.1035907471170241,1.1834381219801646,-0.10919674661922563,L5_CAGR,False,False,False,True
B136,M,25,CAL,C_ISLEGS,full,0.1,M,R=M,1.9991079023564786,12.74730215827338,0.12824827786423398,1.1737175206279507,-0.1993014338320247,1.32231153198748,1.031852446924018,0.12744513840905491,1.1748816085435194,-0.19930143383202448,none,True,True,True,False
B136,M,25,CAL,C_ISLEGS,short,0.1,M,R=M,1.9991079023564786,12.74730215827338,0.12824827786423398,1.1737175206279507,-0.1993014338320247,1.32231153198748,1.031852446924018,0.12744513840905491,1.1748816085435194,-0.19930143383202448,none,True,True,True,False
B136,M,25,FIXH,C_ISSHARPE,full,0.2,0.16,h=0.16,0.9738355926245921,2.662769784172662,0.17138764185146393,1.209387728942498,-0.19491147713662638,1.3423588442722563,1.0816425213793797,0.16441409327834267,1.183916034353961,-0.1949114771366265,none,True,True,True,False
B136,M,25,FIXH,C_ISSHARPE,short,0.2,0.05,h=0.05,1.2931329082045078,10.141187050359711,0.16942193695629526,1.2009229278960816,-0.19394215123445835,1.3082743583253091,1.097464664447665,0.16610962192948953,1.1995119894941142,-0.19394215123445846,none,True,True,True,False
B136,M,25,FIXH,C_ISCALMAR,full,0.16,0.25,h=0.25,0.731522322125001,1.3030575539568345,0.14289949616588382,1.2070510008931772,-0.17895831990834732,1.3435301815918423,1.0801375671508922,0.13926238243348799,1.184004714618093,-0.1789583199083471,none,True,True,True,False
B136,M,25,FIXH,C_ISCALMAR,short,0.16,0.05,h=0.05,1.7191272376789501,16.316546762589926,0.15792182937056354,1.2139679045031895,-0.17689936995301858,1.318237012102138,1.112462752978269,0.1564110951316271,1.2257775253103864,-0.17689936995301836,none,True,True,True,False
B136,M,25,FIXH,C_ISDD,full,0.08,0.12,h=0.12,3.0968707422441404,17.56294964028777,0.09825545677729508,1.1290839681554794,-0.10966678518900519,1.216549711833916,1.0458150228333143,0.1073664458928354,1.2218557156685812,-0.10966678518900508,L5_CAGR,False,True,False,True
B136,M,25,FIXH,C_ISDD,short,0.08,0.02,h=0.02,4.8733310752158205,85.37859712230215,0.09248719219745616,1.085108505778912,-0.10120095166550369,1.165792536485848,1.0063449763435905,0.10126697031172127,1.1861438322039153,-0.10120095166550325,L5_CAGR,False,False,False,False
B136,M,25,FIXH,C_ISLEGS,full,0.16,0.25,h=0.25,0.731522322125001,1.3030575539568345,0.14289949616588382,1.2070510008931772,-0.17895831990834732,1.3435301815918423,1.0801375671508922,0.13926238243348799,1.184004714618093,-0.1789583199083471,none,True,True,True,False
B136,M,25,FIXH,C_ISLEGS,short,0.2,0.05,h=0.05,1.2931329082045078,10.141187050359711,0.16942193695629526,1.2009229278960816,-0.19394215123445835,1.3082743583253091,1.097464664447665,0.16610962192948953,1.1995119894941142,-0.19394215123445846,none,True,True,True,False
B136,M,25,ASYMH,C_ISSHARPE,full,0.16,0.2,hup=0.2,1.2215823372424264,7.365107913669064,0.15088896586141498,1.2390696573183797,-0.17689936995301825,1.3823949787788006,1.1008534306655777,0.14667906168407296,1.2243651628480643,-0.17689936995301836,none,True,True,True,False
B136,M,25,ASYMH,C_ISSHARPE,short,0.2,0.05,hup=0.05,1.423755144881466,17.619604316546763,0.167698411825975,1.1960297915092633,-0.19356782831871566,1.306578384389221,1.0899031962653696,0.16386312411871584,1.1898384714813548,-0.19356782831871566,none,True,True,True,False
B136,M,25,ASYMH,C_ISCALMAR,full,0.16,0.2,hup=0.2,1.2215823372424264,7.365107913669064,0.15088896586141498,1.2390696573183797,-0.17689936995301825,1.3823949787788006,1.1008534306655777,0.14667906168407296,1.2243651628480643,-0.17689936995301836,none,True,True,True,False
B136,M,25,ASYMH,C_ISCALMAR,short,0.2,0.05,hup=0.05,1.423755144881466,17.619604316546763,0.167698411825975,1.1960297915092633,-0.19356782831871566,1.306578384389221,1.0899031962653696,0.16386312411871584,1.1898384714813548,-0.19356782831871566,none,True,True,True,False
B136,M,25,ASYMH,C_ISDD,full,0.08,0.25,hup=0.25,2.5807882116908427,15.636690647482013,0.09158340798986875,1.147630172287969,-0.10263467364586143,1.227319130579551,1.071090014994711,0.10071259699335378,1.251441891050828,-0.10263467364586087,L5_CAGR,False,False,False,True
B136,M,25,ASYMH,C_ISDD,short,0.08,0.02,hup=0.02,5.111381636923585,116.59532374100719,0.09112196272239892,1.0745012463450925,-0.10176083305488537,1.153511707512938,0.9973499565753031,0.1001371529927908,1.178492220477494,-0.10176083305488548,L5_CAGR,False,False,False,False
B136,M,25,ASYMH,C_ISLEGS,full,0.12,0.2,hup=0.2,1.8559248560392627,12.917266187050359,0.12781387386852683,1.2079083595271956,-0.1416038654857238,1.296225810534399,1.1220818524597451,0.12852379139606795,1.2356139782276903,-0.14160386548572346,none,True,True,True,False
B136,M,25,ASYMH,C_ISLEGS,short,0.2,0.05,hup=0.05,1.423755144881466,17.619604316546763,0.167698411825975,1.1960297915092633,-0.19356782831871566,1.306578384389221,1.0899031962653696,0.16386312411871584,1.1898384714813548,-0.19356782831871566,none,True,True,True,False
B136,M,25,SDMULT,C_ISSHARPE,full,0.16,3.0,k=3,1.2526185964435683,41.24460431654676,0.16006366773260106,1.176806144781832,-0.255498984426361,1.3486056928667247,1.0242358927062927,0.15487203069790256,1.130703408294612,-0.2554989844263611,L4_DD,False,False,False,False
B136,M,25,SDMULT,C_ISSHARPE,short,0.2,1.0,k=1,1.3292334043323994,69.00539568345323,0.16888581611502773,1.184861939544707,-0.22894000658956037,1.3117772511317993,1.064390385292904,0.16369843283743757,1.1657777352913397,-0.22894000658956026,L4_DD,False,False,False,False
B136,M,25,SDMULT,C_ISCALMAR,full,0.16,3.0,k=3,1.2526185964435683,41.24460431654676,0.16006366773260106,1.176806144781832,-0.255498984426361,1.3486056928667247,1.0242358927062927,0.15487203069790256,1.130703408294612,-0.2554989844263611,L4_DD,False,False,False,False
B136,M,25,SDMULT,C_ISCALMAR,short,0.12,2.0,k=2,2.200339869000221,43.68075539568345,0.13796470619605472,1.1595013615480816,-0.21550618516460873,1.3371543376493755,0.9996965806291896,0.1352663183519558,1.1272834549078694,-0.2155061851646085,L4_DD,False,False,False,False
B136,M,25,SDMULT,C_ISDD,full,0.08,3.0,k=3,2.6855940841968993,16.76978417266187,0.09769761519914866,1.058218569144137,-0.17670300555984997,1.201702764317188,0.9312020117447511,0.10382381447547684,1.0939658330310695,-0.1767030055598502,L5_CAGR,False,False,False,False
B136,M,25,SDMULT,C_ISDD,short,0.08,2.0,k=2,3.1095080376142725,25.09802158273381,0.0964742508123888,1.0714605850565535,-0.1532340800478854,1.2332403587332497,0.9198632503890672,0.09925724899557453,1.0925623958724857,-0.1532340800478852,L5_CAGR,False,False,False,False
B136,M,25,SDMULT,C_ISLEGS,full,0.12,2.0,k=2,2.200339869000221,43.68075539568345,0.13796470619605472,1.1595013615480816,-0.21550618516460873,1.3371543376493755,0.9996965806291896,0.1352663183519558,1.1272834549078694,-0.2155061851646085,L4_DD,False,False,False,False
B136,M,25,SDMULT,C_ISLEGS,short,0.12,2.0,k=2,2.200339869000221,43.68075539568345,0.13796470619605472,1.1595013615480816,-0.21550618516460873,1.3371543376493755,0.9996965806291896,0.1352663183519558,1.1272834549078694,-0.2155061851646085,L4_DD,False,False,False,False
B136,M,25,FRACG,C_ISSHARPE,full,0.16,0.15,f=0.15,1.3164699097811599,7.421762589928057,0.15902886493115886,1.2422777970248393,-0.1783293230974975,1.3641868558351813,1.124656923107082,0.1560321637690658,1.2394912001904685,-0.17832932309749783,none,True,True,True,False
B136,M,25,FRACG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.3164699097811599,7.421762589928057,0.15902886493115886,1.2422777970248393,-0.1783293230974975,1.3641868558351813,1.124656923107082,0.1560321637690658,1.2394912001904685,-0.17832932309749783,none,True,True,True,False
B136,M,25,FRACG,C_ISCALMAR,full,0.16,0.5,f=0.5,0.5090212197382284,0.7931654676258992,0.11890407121494961,1.1603866619315275,-0.15775629895835463,1.2709525811661568,1.040554060267529,0.09639842992345082,1.1506813568879073,-0.15775629895835463,none,True,False,False,False
B136,M,25,FRACG,C_ISCALMAR,short,0.16,0.15,f=0.15,1.3164699097811599,7.421762589928057,0.15902886493115886,1.2422777970248393,-0.1783293230974975,1.3641868558351813,1.124656923107082,0.1560321637690658,1.2394912001904685,-0.17832932309749783,none,True,True,True,False
B136,M,25,FRACG,C_ISDD,full,0.08,0.5,f=0.5,1.0709301533047935,2.889388489208633,0.08564182913537999,1.135049493550043,-0.1153856297575917,1.1718990308874895,1.1019714100340259,0.0906184718790446,1.197821102261666,-0.11538562975759148,L5_CAGR,False,False,False,False
B136,M,25,FRACG,C_ISDD,short,0.08,0.1,f=0.1,3.5536678592724735,35.18255395683453,0.09544261229290019,1.1194420095058364,-0.10165615213304535,1.2097791948196666,1.0320557316800718,0.10331448623177564,1.2089787017986109,-0.10165615213304546,L5_CAGR,False,False,False,True
B136,M,25,FRACG,C_ISLEGS,full,0.16,0.5,f=0.5,0.5090212197382284,0.7931654676258992,0.11890407121494961,1.1603866619315275,-0.15775629895835463,1.2709525811661568,1.040554060267529,0.09639842992345082,1.1506813568879073,-0.15775629895835463,none,True,False,False,False
B136,M,25,FRACG,C_ISLEGS,short,0.1,0.15,f=0.15,2.3540936031199875,16.316546762589926,0.11629128736950434,1.1682655081750444,-0.1233954893259348,1.233210886150696,1.1044864567126889,0.12262672376693673,1.2463397089486665,-0.12339548932593469,none,True,True,True,False
B136,M,25,ASYMG,C_ISSHARPE,full,0.16,0.3,f=0.3,0.8778237841122837,4.8723021582733805,0.1369750075578744,1.2298071793087726,-0.1495226641989187,1.3437350249526165,1.121166534095324,0.13338738424998464,1.2170417077652682,-0.14952266419891924,none,True,True,True,False
B136,M,25,ASYMG,C_ISSHARPE,short,0.16,0.15,f=0.15,1.4767825515802904,13.937050359712229,0.1538377541022693,1.2335206822991855,-0.16568693779180832,1.342983954422548,1.124929423537271,0.15122620695265887,1.2452537433457833,-0.16568693779180832,none,True,True,True,False
B136,M,25,ASYMG,C_ISCALMAR,full,0.16,0.5,f=0.5,0.5543413612257815,1.9262589928057552,0.11597148743980545,1.2188667812070095,-0.13777772392211707,1.3034123624950227,1.1313721537076107,0.10806005564635535,1.2054778026069637,-0.13777772392211673,none,True,True,True,False
B136,M,25,ASYMG,C_ISCALMAR,short,0.2,0.15,f=0.15,1.1034849842679626,8.214928057553957,0.16439838840515142,1.2125018593919192,-0.18289991041605913,1.318504079468099,1.1110641449679999,0.16074203378890406,1.2062030926816478,-0.18289991041605935,none,True,True,True,False
B136,M,25,ASYMG,C_ISDD,full,0.1,0.5,f=0.5,1.0015188814218352,5.608812949640288,0.09177959892187859,1.1925237633620989,-0.11650904434628295,1.3030773997982459,1.092866650709035,0.09541502922022205,1.2240470828652183,-0.11650904434628273,L5_CAGR,False,False,False,True
B136,M,25,ASYMG,C_ISDD,short,0.08,0.15,f=0.15,3.483949055146146,42.60431654676259,0.09435918582033831,1.1360679253036459,-0.09711872895685192,1.21928342299997,1.0553193807196934,0.10303603933981353,1.2364833577019785,-0.09711872895685214,L5_CAGR,False,False,False,True
B136,M,25,ASYMG,C_ISLEGS,full,0.16,0.3,f=0.3,0.8778237841122837,4.8723021582733805,0.1369750075578744,1.2298071793087726,-0.1495226641989187,1.3437350249526165,1.121166534095324,0.13338738424998464,1.2170417077652682,-0.14952266419891924,none,True,True,True,False
B136,M,25,ASYMG,C_ISLEGS,short,0.12,0.15,f=0.15,2.1927500948722654,23.90827338129496,0.1320832012880675,1.2148947549903992,-0.1385326560661092,1.285585041621224,1.144964308958611,0.1375722375104469,1.2848358216431681,-0.13853265606611076,none,True,True,True,False
B136,M,50,CAL,C_ISSHARPE,full,0.2,M,R=M,0.9337441661472567,12.74730215827338,0.16945545151060393,1.1378736248782968,-0.2970434141031041,1.342068383721532,0.9594805492863127,0.15797358902107184,1.0552313326302978,-0.2970434141031043,L4_DD,False,False,False,False
B136,M,50,CAL,C_ISSHARPE,short,0.2,M,R=M,0.9337441661472567,12.74730215827338,0.16945545151060393,1.1378736248782968,-0.2970434141031041,1.342068383721532,0.9594805492863127,0.15797358902107184,1.0552313326302978,-0.2970434141031043,L4_DD,False,False,False,False
B136,M,50,CAL,C_ISCALMAR,full,0.2,M,R=M,0.9337441661472567,12.74730215827338,0.16945545151060393,1.1378736248782968,-0.2970434141031041,1.342068383721532,0.9594805492863127,0.15797358902107184,1.0552313326302978,-0.2970434141031043,L4_DD,False,False,False,False
B136,M,50,CAL,C_ISCALMAR,short,0.2,M,R=M,0.9337441661472567,12.74730215827338,0.16945545151060393,1.1378736248782968,-0.2970434141031041,1.342068383721532,0.9594805492863127,0.15797358902107184,1.0552313326302978,-0.2970434141031043,L4_DD,False,False,False,False
B136,M,50,CAL,C_ISDD,full,0.08,M,R=M,2.29170473939595,12.74730215827338,0.10077831766454581,1.0855627933758945,-0.16276192818418522,1.2616892529096753,0.9216474999701386,0.10190653784727344,1.0883563191399583,-0.16276192818418556,L5_CAGR,False,False,False,False
B136,M,50,CAL,C_ISDD,short,0.08,M,R=M,2.29170473939595,12.74730215827338,0.10077831766454581,1.0855627933758945,-0.16276192818418522,1.2616892529096753,0.9216474999701386,0.10190653784727344,1.0883563191399583,-0.16276192818418556,L5_CAGR,False,False,False,False
B136,M,50,CAL,C_ISLEGS,full,0.1,M,R=M,1.9991079023564786,12.74730215827338,0.12262489211576977,1.1272485593670658,-0.20023821335592196,1.273165907201544,0.9879657412123605,0.12240060430559896,1.1327640418877185,-0.20023821335592173,none,True,True,True,False
B136,M,50,CAL,C_ISLEGS,short,0.1,M,R=M,1.9991079023564786,12.74730215827338,0.12262489211576977,1.1272485593670658,-0.20023821335592196,1.273165907201544,0.9879657412123605,0.12240060430559896,1.1327640418877185,-0.20023821335592173,none,True,True,True,False
B136,M,50,FIXH,C_ISSHARPE,full,0.2,0.16,h=0.16,0.9738355926245921,2.662769784172662,0.1685393039293508,1.1917738295222524,-0.1961238397965912,1.3273139848038507,1.0615957428385068,0.1613207135842707,1.1642360222248678,-0.19612383979659087,none,True,True,True,False
B136,M,50,FIXH,C_ISSHARPE,short,0.2,0.05,h=0.05,1.2931329082045078,10.141187050359711,0.16565000064999436,1.177582729661832,-0.1953749947635962,1.2875759296765446,1.0716185673552183,0.16215541631077302,1.1743593736189077,-0.19537499476359643,none,True,True,True,False
B136,M,50,FIXH,C_ISCALMAR,full,0.16,0.25,h=0.25,0.731522322125001,1.3030575539568345,0.14080870662296952,1.1910549215848802,-0.18007956256659352,1.3291866280275666,1.0626308590832994,0.13703012792834968,1.16669630779626,-0.18007956256659363,none,True,True,True,False
B136,M,50,FIXH,C_ISCALMAR,short,0.2,0.03,h=0.03,1.4387100769586159,16.03327338129496,0.164336348686122,1.1672507567954464,-0.19538965522067175,1.2803577486640632,1.0580256342250376,0.16028640706081743,1.161363245727859,-0.19538965522067164,none,True,True,True,False
B136,M,50,FIXH,C_ISDD,full,0.08,0.12,h=0.12,3.0968707422441404,17.56294964028777,0.08978318454929846,1.0387599328130654,-0.11321553886567226,1.1281652073633717,0.9536594441555786,0.09905965901235114,1.13398886888827,-0.11321553886567226,L5_CAGR,False,False,False,True
B136,M,50,FIXH,C_ISDD,short,0.08,0.05,h=0.05,3.983614024095402,42.03776978417266,0.08522439924275393,1.0038289077402869,-0.10619283545274882,1.0856323545006161,0.9242950064039531,0.09429040591131588,1.1068867909737248,-0.10619283545274938,L5_CAGR,False,False,False,False
B136,M,50,FIXH,C_ISLEGS,full,0.16,0.25,h=0.25,0.731522322125001,1.3030575539568345,0.14080870662296952,1.1910549215848802,-0.18007956256659352,1.3291866280275666,1.0626308590832994,0.13703012792834968,1.16669630779626,-0.18007956256659363,none,True,True,True,False
B136,M,50,FIXH,C_ISLEGS,short,0.2,0.05,h=0.05,1.2931329082045078,10.141187050359711,0.16565000064999436,1.177582729661832,-0.1953749947635962,1.2875759296765446,1.0716185673552183,0.16215541631077302,1.1743593736189077,-0.19537499476359643,none,True,True,True,False
B136,M,50,ASYMH,C_ISSHARPE,full,0.16,0.2,hup=0.2,1.2215823372424264,7.365107913669064,0.14738030760063858,1.213377382819123,-0.17845064604457717,1.3604453654955648,1.0716250111327963,0.142903198240387,1.1959858283511695,-0.1784506460445776,none,True,True,True,False
B136,M,50,ASYMH,C_ISSHARPE,short,0.2,0.05,hup=0.05,1.423755144881466,17.619604316546763,0.1635522361091455,1.1701936295386886,-0.19506784983405645,1.2826768644287299,1.0622499716644407,0.1596660581043332,1.1629822914856482,-0.19506784983405712,none,True,True,True,False
B136,M,50,ASYMH,C_ISCALMAR,full,0.16,0.2,hup=0.2,1.2215823372424264,7.365107913669064,0.14738030760063858,1.213377382819123,-0.17845064604457717,1.3604453654955648,1.0716250111327963,0.142903198240387,1.1959858283511695,-0.1784506460445776,none,True,True,True,False
B136,M,50,ASYMH,C_ISCALMAR,short,0.2,0.05,hup=0.05,1.423755144881466,17.619604316546763,0.1635522361091455,1.1701936295386886,-0.19506784983405645,1.2826768644287299,1.0622499716644407,0.1596660581043332,1.1629822914856482,-0.19506784983405712,none,True,True,True,False
B136,M,50,ASYMH,C_ISDD,full,0.08,0.25,hup=0.25,2.5807882116908427,15.636690647482013,0.08456105153322557,1.0653813432995818,-0.10376593279603885,1.1454903867578583,0.9884838891593688,0.09397558297398123,1.1729607780001627,-0.10376593279603885,L5_CAGR,False,False,False,True
B136,M,50,ASYMH,C_ISDD,short,0.08,0.03,hup=0.03,4.872553123195969,96.65287769784172,0.07825079925997236,0.9362458062609753,-0.10789107445152879,1.0086792049457542,0.8655198277361783,0.088182372846904,1.0510554216427095,-0.10789107445152901,L5_CAGR,False,False,False,False
B136,M,50,ASYMH,C_ISLEGS,full,0.12,0.2,hup=0.2,1.8559248560392627,12.917266187050359,0.12259325318541414,1.1631323096993356,-0.1431493967931462,1.2526821912051822,1.0761311072148871,0.1234850611680196,1.1914784110593963,-0.1431493967931462,none,True,True,True,False
B136,M,50,ASYMH,C_ISLEGS,short,0.2,0.05,hup=0.05,1.423755144881466,17.619604316546763,0.1635522361091455,1.1701936295386886,-0.19506784983405645,1.2826768644287299,1.0622499716644407,0.1596660581043332,1.1629822914856482,-0.19506784983405712,none,True,True,True,False
B136,M,50,SDMULT,C_ISSHARPE,full,0.16,3.0,k=3,1.2526185964435683,41.24460431654676,0.15643687036433063,1.1533166656107199,-0.2561390772601678,1.3272439845082806,0.9987293587424488,0.15099364421434713,1.1058926401774183,-0.2561390772601676,L4_DD,False,False,False,False
