chooser,pick_r,pick_g,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_MaxDD,base_OOS_CAGR,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,P4b_OOS,P4a_OOS,panel,d,kind,scheme,seed,mean_admitted
C_FROZEN,0.35,0.75,0.2294015569469361,1.0869427665951437,-0.3050443355409337,1.1117966007445137,-0.21896061599905603,0.1856132847756664,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,LOSERCUT,SHRINK,5,34.74685251798561
C_LIVE(RULES v2),,,0.1856132847756664,1.1117966007445137,-0.21896061599905603,1.1117966007445137,-0.21896061599905603,0.1856132847756664,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,LOSERCUT,SHRINK,5,34.74685251798561
C_SHARPE,0.75,1.0,0.15752888838525658,1.0573599199353492,-0.28696699728831954,1.0937062767890031,-0.1213238716340499,0.07762023626582715,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,1,128.94671762589928
C_CALMAR,0.35,1.0,0.13913822752874694,0.9841887849887248,-0.22083443606562825,1.0937062767890031,-0.1213238716340499,0.07762023626582715,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,1,128.94671762589928
C_4bIS,0.75,0.75,0.1177325972633847,1.0576665323014973,-0.2208177272254459,1.0937062767890031,-0.1213238716340499,0.07762023626582715,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,1,128.94671762589928
C_FROZEN,0.35,0.75,0.10432256065685497,0.9814482713539319,-0.16942730889613122,1.0937062767890031,-0.1213238716340499,0.07762023626582715,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,1,128.94671762589928
C_LIVE(RULES v2),,,0.07762023626582715,1.0937062767890031,-0.1213238716340499,1.0937062767890031,-0.1213238716340499,0.07762023626582715,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,1,128.94671762589928
C_SHARPE,0.75,1.0,0.157318178313252,1.0526714514961548,-0.28309854598619144,1.0898681386135067,-0.1233974741878976,0.07787722703058675,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,2,128.95616007194243
C_CALMAR,0.75,1.0,0.157318178313252,1.0526714514961548,-0.28309854598619144,1.0898681386135067,-0.1233974741878976,0.07787722703058675,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,2,128.95616007194243
C_4bIS,0.75,0.75,0.11757560404323142,1.0527292051825556,-0.21781530253186954,1.0898681386135067,-0.1233974741878976,0.07787722703058675,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,2,128.95616007194243
C_FROZEN,0.35,0.75,0.10202049103716182,0.958770614084428,-0.16666469223511737,1.0898681386135067,-0.1233974741878976,0.07787722703058675,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,2,128.95616007194243
C_LIVE(RULES v2),,,0.07787722703058675,1.0898681386135067,-0.1233974741878976,1.0898681386135067,-0.1233974741878976,0.07787722703058675,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,2,128.95616007194243
C_SHARPE,0.5,1.0,0.14159323069545038,0.989516345573549,-0.24913716038364397,1.0743723889508574,-0.12351996463529813,0.07557134138569865,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,3,129.056654676259
C_CALMAR,0.35,1.0,0.13595283641080957,0.9656525368956491,-0.2218583489704472,1.0743723889508574,-0.12351996463529813,0.07557134138569865,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,3,129.056654676259
C_4bIS,0.5,0.75,0.10607287700937795,0.9875972690083407,-0.19138264233230595,1.0743723889508574,-0.12351996463529813,0.07557134138569865,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,3,129.056654676259
C_FROZEN,0.35,0.75,0.10200859243928262,0.9630801263763996,-0.17020719161676745,1.0743723889508574,-0.12351996463529813,0.07557134138569865,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,3,129.056654676259
C_LIVE(RULES v2),,,0.07557134138569865,1.0743723889508574,-0.12351996463529813,1.0743723889508574,-0.12351996463529813,0.07557134138569865,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,3,129.056654676259
C_SHARPE,0.75,1.0,0.15570541840622565,1.0484960000719776,-0.2812497752756624,1.104431527008345,-0.11946853349031894,0.0785871727295473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,4,129.48853417266187
C_CALMAR,0.35,1.0,0.13887237940862507,0.9801379382042308,-0.2213352692551115,1.104431527008345,-0.11946853349031894,0.0785871727295473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,4,129.48853417266187
C_4bIS,0.75,0.75,0.11641815095745112,1.048764994689378,-0.21621355573177958,1.104431527008345,-0.11946853349031894,0.0785871727295473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,4,129.48853417266187
C_FROZEN,0.35,0.75,0.10414043945764995,0.9775203201155306,-0.16981226380133863,1.104431527008345,-0.11946853349031894,0.0785871727295473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,4,129.48853417266187
C_LIVE(RULES v2),,,0.0785871727295473,1.104431527008345,-0.11946853349031894,1.104431527008345,-0.11946853349031894,0.0785871727295473,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,4,129.48853417266187
C_SHARPE,0.75,1.0,0.16015633484424296,1.067052716407311,-0.2823118025520511,1.1143612442522028,-0.12335616897778523,0.07984255493366743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,5,129.38129496402877
C_CALMAR,0.75,1.0,0.16015633484424296,1.067052716407311,-0.2823118025520511,1.1143612442522028,-0.12335616897778523,0.07984255493366743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,5,129.38129496402877
C_4bIS,0.75,0.75,0.11964441558578676,1.0673386045235365,-0.2172217487554995,1.1143612442522028,-0.12335616897778523,0.07984255493366743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,5,129.38129496402877
C_FROZEN,0.35,0.75,0.10377153528526839,0.9692250134591127,-0.16757844767798902,1.1143612442522028,-0.12335616897778523,0.07984255493366743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,5,129.38129496402877
C_LIVE(RULES v2),,,0.07984255493366743,1.1143612442522028,-0.12335616897778523,1.1143612442522028,-0.12335616897778523,0.07984255493366743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,RANDOM,ROTATE,5,129.38129496402877
C_SHARPE,0.5,1.0,0.14670451996173028,1.018858481090043,-0.2337929308165877,1.1051216144132703,-0.1217695657597998,0.07886374943190244,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,1,122.37612410071942
C_CALMAR,0.35,1.0,0.1417098275293034,0.99914384513954,-0.2139362659274302,1.1051216144132703,-0.1217695657597998,0.07886374943190244,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,1,122.37612410071942
C_4bIS,0.5,0.75,0.10982302089243712,1.0169507069700652,-0.17940231019262798,1.1051216144132703,-0.1217695657597998,0.07886374943190244,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,RANDOM,ROTATE,1,122.37612410071942
C_FROZEN,0.35,0.75,0.10622800431938373,0.9965325761162214,-0.16404126141899777,1.1051216144132703,-0.1217695657597998,0.07886374943190244,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,1,122.37612410071942
C_LIVE(RULES v2),,,0.07886374943190244,1.1051216144132703,-0.1217695657597998,1.1051216144132703,-0.1217695657597998,0.07886374943190244,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,1,122.37612410071942
C_SHARPE,0.75,1.0,0.1605310968124738,1.0555837701119952,-0.2934081148397957,1.0893019126484602,-0.1236942259551933,0.07786660692717295,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,2,122.46335431654676
C_CALMAR,0.35,1.0,0.1406497027703386,0.961609013237767,-0.24409077503843501,1.0893019126484602,-0.1236942259551933,0.07786660692717295,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,2,122.46335431654676
C_4bIS,0.75,0.75,0.1199867699828765,1.0566543335465695,-0.22556479073762825,1.0893019126484602,-0.1236942259551933,0.07786660692717295,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,2,122.46335431654676
C_FROZEN,0.35,0.75,0.1055492322341296,0.959306366640859,-0.1874395460024365,1.0893019126484602,-0.1236942259551933,0.07786660692717295,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,2,122.46335431654676
C_LIVE(RULES v2),,,0.07786660692717295,1.0893019126484602,-0.1236942259551933,1.0893019126484602,-0.1236942259551933,0.07786660692717295,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,2,122.46335431654676
C_SHARPE,0.75,1.0,0.162837642406084,1.0786739778431131,-0.2799866987625407,1.127446155983697,-0.12362490617171285,0.08153589293971963,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,3,122.10139388489209
C_CALMAR,0.75,1.0,0.162837642406084,1.0786739778431131,-0.2799866987625407,1.127446155983697,-0.12362490617171285,0.08153589293971963,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,3,122.10139388489209
C_4bIS,0.75,0.75,0.1216415771157151,1.0788397668842586,-0.21538906709133698,1.127446155983697,-0.12362490617171285,0.08153589293971963,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,3,122.10139388489209
C_FROZEN,0.35,0.75,0.10846077470885795,1.0004492711724393,-0.1722607258316603,1.127446155983697,-0.12362490617171285,0.08153589293971963,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,RANDOM,ROTATE,3,122.10139388489209
C_LIVE(RULES v2),,,0.08153589293971963,1.127446155983697,-0.12362490617171285,1.127446155983697,-0.12362490617171285,0.08153589293971963,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,3,122.10139388489209
C_SHARPE,0.5,1.0,0.14530811140437883,0.9967791736758028,-0.2639141531292183,1.105101901263222,-0.1216890939287747,0.07868686222122023,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,4,122.82194244604317
C_CALMAR,0.35,1.0,0.1371574145418195,0.9672608416478857,-0.22894827786769223,1.105101901263222,-0.1216890939287747,0.07868686222122023,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,4,122.82194244604317
C_4bIS,0.5,0.75,0.10882428531301525,0.9953726544248281,-0.2028588007197062,1.105101901263222,-0.1216890939287747,0.07868686222122023,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,4,122.82194244604317
C_FROZEN,0.35,0.75,0.10284707894353429,0.9643566988359915,-0.17572464373272378,1.105101901263222,-0.1216890939287747,0.07868686222122023,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,4,122.82194244604317
C_LIVE(RULES v2),,,0.07868686222122023,1.105101901263222,-0.1216890939287747,1.105101901263222,-0.1216890939287747,0.07868686222122023,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,4,122.82194244604317
C_SHARPE,0.35,1.0,0.14968127325614589,1.0470322141294688,-0.21423403207529468,1.122566285279214,-0.12124724555374777,0.07965226456672259,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,5,122.34172661870504
C_CALMAR,0.35,1.0,0.14968127325614589,1.0470322141294688,-0.21423403207529468,1.122566285279214,-0.12124724555374777,0.07965226456672259,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,5,122.34172661870504
C_4bIS,0.35,1.0,0.14968127325614589,1.0470322141294688,-0.21423403207529468,1.122566285279214,-0.12124724555374777,0.07965226456672259,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,5,122.34172661870504
C_FROZEN,0.35,0.75,0.11198592487661241,1.04406542088748,-0.16437945477859506,1.122566285279214,-0.12124724555374777,0.07965226456672259,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.1,RANDOM,ROTATE,5,122.34172661870504
C_LIVE(RULES v2),,,0.07965226456672259,1.122566285279214,-0.12124724555374777,1.122566285279214,-0.12124724555374777,0.07965226456672259,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,RANDOM,ROTATE,5,122.34172661870504
C_SHARPE,0.35,1.0,0.1330542295266537,0.9633204678436355,-0.2163708921282237,1.0085433446522332,-0.12102533064767418,0.07019474460085862,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,1,109.21155575539568
C_CALMAR,0.35,1.0,0.1330542295266537,0.9633204678436355,-0.2163708921282237,1.0085433446522332,-0.12102533064767418,0.07019474460085862,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,1,109.21155575539568
C_4bIS,0.35,0.75,0.09987425092766467,0.9610007688236574,-0.16563950306695197,1.0085433446522332,-0.12102533064767418,0.07019474460085862,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,1,109.21155575539568
C_FROZEN,0.35,0.75,0.09987425092766467,0.9610007688236574,-0.16563950306695197,1.0085433446522332,-0.12102533064767418,0.07019474460085862,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,1,109.21155575539568
C_LIVE(RULES v2),,,0.07019474460085862,1.0085433446522332,-0.12102533064767418,1.0085433446522332,-0.12102533064767418,0.07019474460085862,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,1,109.21155575539568
C_SHARPE,0.5,1.0,0.14422454938295504,0.9484004546456315,-0.2813462355524534,1.068527769474409,-0.12715645465762615,0.07737593648316743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,2,110.50562050359713
C_CALMAR,0.2,1.0,0.1321616399276886,0.8894307169524248,-0.26077088253812164,1.068527769474409,-0.12715645465762615,0.07737593648316743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,2,110.50562050359713
C_4bIS,0.5,0.75,0.10813373053161457,0.9466524980999689,-0.21648683451455697,1.068527769474409,-0.12715645465762615,0.07737593648316743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,2,110.50562050359713
C_FROZEN,0.35,0.75,0.09864898461105698,0.8808015855946308,-0.1997304140310453,1.068527769474409,-0.12715645465762615,0.07737593648316743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,2,110.50562050359713
C_LIVE(RULES v2),,,0.07737593648316743,1.068527769474409,-0.12715645465762615,1.068527769474409,-0.12715645465762615,0.07737593648316743,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,2,110.50562050359713
C_SHARPE,0.35,1.0,0.15224485297807755,1.0267908199243359,-0.23734462108405374,1.1276411682055616,-0.12132600980349162,0.08142982795548326,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,3,109.84869604316546
C_CALMAR,0.5,1.0,0.1532482028533546,1.0216959430180987,-0.252772885905444,1.1276411682055616,-0.12132600980349162,0.08142982795548326,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,3,109.84869604316546
C_4bIS,0.35,0.75,0.11398189827597816,1.0244581234443517,-0.18233551828957995,1.1276411682055616,-0.12132600980349162,0.08142982795548326,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.2,RANDOM,ROTATE,3,109.84869604316546
C_FROZEN,0.35,0.75,0.11398189827597816,1.0244581234443517,-0.18233551828957995,1.1276411682055616,-0.12132600980349162,0.08142982795548326,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.2,RANDOM,ROTATE,3,109.84869604316546
C_LIVE(RULES v2),,,0.08142982795548326,1.1276411682055616,-0.12132600980349162,1.1276411682055616,-0.12132600980349162,0.08142982795548326,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,3,109.84869604316546
C_SHARPE,0.2,1.0,0.1401961263222551,0.9855415489507207,-0.22419027459223762,1.1486977934870675,-0.12152815504896508,0.0816932037126008,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,4,109.3273381294964
C_CALMAR,0.2,1.0,0.1401961263222551,0.9855415489507207,-0.22419027459223762,1.1486977934870675,-0.12152815504896508,0.0816932037126008,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,4,109.3273381294964
C_4bIS,0.2,1.0,0.1401961263222551,0.9855415489507207,-0.22419027459223762,1.1486977934870675,-0.12152815504896508,0.0816932037126008,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,4,109.3273381294964
C_FROZEN,0.35,0.75,0.10744645358303062,1.0001477699481547,-0.1779007867724537,1.1486977934870675,-0.12152815504896508,0.0816932037126008,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.2,RANDOM,ROTATE,4,109.3273381294964
C_LIVE(RULES v2),,,0.0816932037126008,1.1486977934870675,-0.12152815504896508,1.1486977934870675,-0.12152815504896508,0.0816932037126008,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,4,109.3273381294964
C_SHARPE,0.5,1.0,0.14374111762865027,0.9999246769559836,-0.22651800771244213,1.0967510734192998,-0.12360449232677195,0.07856758771097261,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,5,109.37477517985612
C_CALMAR,0.35,1.0,0.1418522369888493,1.0002040422426004,-0.22278153884082985,1.0967510734192998,-0.12360449232677195,0.07856758771097261,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,5,109.37477517985612
C_4bIS,0.5,0.75,0.10767958576543468,0.9976130802750357,-0.17390377211594032,1.0967510734192998,-0.12360449232677195,0.07856758771097261,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,False,B136,0.2,RANDOM,ROTATE,5,109.37477517985612
C_FROZEN,0.35,0.75,0.1063422168223851,0.9978105097492852,-0.1709929663768095,1.0967510734192998,-0.12360449232677195,0.07856758771097261,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,5,109.37477517985612
C_LIVE(RULES v2),,,0.07856758771097261,1.0967510734192998,-0.12360449232677195,1.0967510734192998,-0.12360449232677195,0.07856758771097261,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.2,RANDOM,ROTATE,5,109.37477517985612
C_SHARPE,0.75,1.0,0.1416883289207882,0.9823475967589504,-0.283313742718597,1.05505211002995,-0.11802867677087825,0.0721626464028744,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,1,130.05980215827338
C_CALMAR,0.2,1.0,0.124261093142092,0.9007978689673376,-0.20412524608064708,1.05505211002995,-0.11802867677087825,0.0721626464028744,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,1,130.05980215827338
C_4bIS,0.75,0.75,0.10615506710022937,0.9822956764144933,-0.2177483044607278,1.05505211002995,-0.11802867677087825,0.0721626464028744,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,1,130.05980215827338
C_FROZEN,0.35,0.75,0.09744444132455077,0.9383921958879883,-0.17272054052435382,1.05505211002995,-0.11802867677087825,0.0721626464028744,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,1,130.05980215827338
C_LIVE(RULES v2),,,0.0721626464028744,1.05505211002995,-0.11802867677087825,1.05505211002995,-0.11802867677087825,0.0721626464028744,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,1,130.05980215827338
C_SHARPE,0.75,1.0,0.14316118458830895,0.9913202448559365,-0.2833137427185968,1.0346231747894654,-0.1180286767708777,0.07068765791906051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,2,129.9880845323741
C_CALMAR,0.75,1.0,0.14316118458830895,0.9913202448559365,-0.2833137427185968,1.0346231747894654,-0.1180286767708777,0.07068765791906051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,2,129.9880845323741
C_4bIS,0.75,0.75,0.10723767149394137,0.9914138385700868,-0.21774830446072735,1.0346231747894654,-0.1180286767708777,0.07068765791906051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,2,129.9880845323741
C_FROZEN,0.35,0.75,0.09808431828615127,0.9416432037353304,-0.17272054052435326,1.0346231747894654,-0.1180286767708777,0.07068765791906051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,2,129.9880845323741
C_LIVE(RULES v2),,,0.07068765791906051,1.0346231747894654,-0.1180286767708777,1.0346231747894654,-0.1180286767708777,0.07068765791906051,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,2,129.9880845323741
C_SHARPE,0.75,1.0,0.14417732919234583,0.9968912325085111,-0.2791858836109635,1.0559684545133248,-0.11918059437064155,0.07259118763721539,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,3,130.07801258992805
C_CALMAR,0.75,1.0,0.14417732919234583,0.9968912325085111,-0.2791858836109635,1.0559684545133248,-0.11918059437064155,0.07259118763721539,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,3,130.07801258992805
C_4bIS,0.75,0.75,0.10797659114846136,0.9968429353908056,-0.21461576693441342,1.0559684545133248,-0.11918059437064155,0.07259118763721539,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,3,130.07801258992805
C_FROZEN,0.35,0.75,0.0971055016495086,0.9293534376823297,-0.16945729740862137,1.0559684545133248,-0.11918059437064155,0.07259118763721539,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,3,130.07801258992805
C_LIVE(RULES v2),,,0.07259118763721539,1.0559684545133248,-0.11918059437064155,1.0559684545133248,-0.11918059437064155,0.07259118763721539,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,3,130.07801258992805
C_SHARPE,0.75,1.0,0.14263238929961175,0.9886289417717943,-0.2833137427185969,1.04686029159268,-0.11802867677087836,0.07148747604583461,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,4,129.80103417266187
C_CALMAR,0.75,1.0,0.14263238929961175,0.9886289417717943,-0.2833137427185969,1.04686029159268,-0.11802867677087836,0.07148747604583461,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,4,129.80103417266187
C_4bIS,0.75,0.75,0.10684385262301421,0.9886589620858722,-0.21774830446072746,1.04686029159268,-0.11802867677087836,0.07148747604583461,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,4,129.80103417266187
C_FROZEN,0.35,0.75,0.09573932898418591,0.9230693985899526,-0.17272054052435326,1.04686029159268,-0.11802867677087836,0.07148747604583461,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,4,129.80103417266187
C_LIVE(RULES v2),,,0.07148747604583461,1.04686029159268,-0.11802867677087836,1.04686029159268,-0.11802867677087836,0.07148747604583461,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,4,129.80103417266187
C_SHARPE,0.75,1.0,0.14301857843355492,0.9888236236429563,-0.2815341686468985,1.0387684229212155,-0.12082038907999271,0.07144161484459577,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,5,130.3230665467626
C_CALMAR,0.75,1.0,0.14301857843355492,0.9888236236429563,-0.2815341686468985,1.0387684229212155,-0.12082038907999271,0.07144161484459577,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,5,130.3230665467626
C_4bIS,0.75,0.75,0.1071299215464172,0.9888087247036762,-0.21651440110674414,1.0387684229212155,-0.12082038907999271,0.07144161484459577,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,5,130.3230665467626
C_FROZEN,0.35,0.75,0.09597205564496725,0.9219768790019215,-0.1691879459640927,1.0387684229212155,-0.12082038907999271,0.07144161484459577,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,5,130.3230665467626
C_LIVE(RULES v2),,,0.07144161484459577,1.0387684229212155,-0.12082038907999271,1.0387684229212155,-0.12082038907999271,0.07144161484459577,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.05,WINNERCUT,ROTATE,5,130.3230665467626
C_SHARPE,0.75,1.0,0.1291171806560656,0.9282385863468171,-0.2791252464619617,1.0018979620681163,-0.11447448018205086,0.0661992612814768,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,1,124.39950539568345
C_CALMAR,0.2,1.0,0.11762686577227632,0.8639544099079115,-0.2208300270446606,1.0018979620681163,-0.11447448018205086,0.0661992612814768,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,False,B136,0.1,WINNERCUT,ROTATE,1,124.39950539568345
