panel,book,gross,L,window,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
B136,CAND,1.0,250,W360,0.0,0.17099376418873624,1.1580449288686112,-0.24885248223731427,0.6871290278136375,1.3893198891032719,0.9677102751365119,1.2116095855991555,1.1904838952195271,0.16936781978570936,1.1199020965581548,-0.2488524822373146,False,False,True,True,True,False,True
B136,CAND,1.0,250,W360,10.0,0.16485425643468998,1.1215688612604051,-0.25057360009233476,0.6579075224761997,1.356089401799524,0.9283229206109477,1.1773889779555748,1.1455909612918644,0.16277828164776742,1.0817674372750652,-0.25057360009233476,False,False,True,True,True,False,True
B136,CAND,1.0,250,W360,25.0,0.1557023022681725,1.0667850114567707,-0.25315160269817893,0.6150555659480031,1.3061526657994098,0.8691986265746657,1.125981343900661,1.0795369164370994,0.15296002247409968,1.0245033771100982,-0.25315160269817893,False,False,True,True,True,False,True
B136,CAND,1.0,250,W360,50.0,0.14060065749596706,0.9753471941716053,-0.2574384835643908,0.5461524460106597,1.2227234171009609,0.7706084346781588,1.0401407390752577,0.9727696224103742,0.13677089103552165,0.9289606349000195,-0.2574384835643908,False,False,True,False,True,False,True
B136,CAND,1.0,300,W260,0.0,0.16476780033408867,1.1062888727436697,-0.2687254935373862,0.6131454004052858,1.2443619469986666,0.9907236197164736,1.1344757373874994,1.1024841218927433,0.1657677727087612,1.0853612689998384,-0.2687254935373865,False,False,True,True,True,False,True
B136,CAND,1.0,300,W260,10.0,0.15882764504804103,1.071425544873622,-0.27010954720206515,0.5880119628989801,1.2099378986963087,0.9553588133725653,1.0990996501112156,1.057859607590782,0.15972668212874308,1.050875394483605,-0.27010954720206515,False,False,True,True,True,False,True
B136,CAND,1.0,300,W260,25.0,0.14997081174479798,1.0190434315247687,-0.2721834480163585,0.5509916669722862,1.1581595593760743,0.90226357834138,1.0459071300526575,0.9921088174801043,0.1507206438774613,0.9990882461669829,-0.2721834480163581,False,False,True,True,True,False,True
B136,CAND,1.0,300,W260,50.0,0.13535074298660743,0.9315654022520784,-0.2756341402663962,0.4910521710256683,1.071550987754161,0.8136934636344213,0.9569818138837982,0.8855995980653435,0.13585768654273145,0.9126690481274703,-0.2756341402663959,False,False,True,False,True,False,True
B136,CAND,1.0,300,W360,0.0,0.16830314953974113,1.125821325624062,-0.26872549353738606,0.6263013878001351,1.3605019289783489,0.9314030908513639,1.182092433410791,1.1564364246367116,0.1657677727087612,1.0853612689998384,-0.2687254935373865,False,False,True,True,True,False,True
B136,CAND,1.0,300,W360,10.0,0.16264811608748975,1.0927425334328602,-0.2701095472020648,0.6021561169247202,1.330158527131514,0.8958448652980139,1.1509169243802828,1.1159599667353817,0.15972668212874308,1.050875394483605,-0.27010954720206515,False,False,True,True,True,False,True
B136,CAND,1.0,300,W360,25.0,0.1542142093862422,1.043061972823676,-0.2721834480163584,0.5665818789134225,1.2845650019226595,0.8424651576023097,1.104088244486156,1.056284194154771,0.1507206438774613,0.9990882461669829,-0.2721834480163581,False,False,True,True,True,False,True
B136,CAND,1.0,300,W360,50.0,0.14028647054915067,0.960137187705249,-0.275634140266396,0.5089589787882083,1.2083997702911078,0.7534363446708207,1.0259006653694298,0.9595195842141334,0.13585768654273145,0.9126690481274703,-0.2756341402663959,False,False,True,False,True,False,True
