panel,N,block,ladder,stat,n_rungs,obs_argmax,modal_rung,modal_share,p_obs_argmax,cset_size,cset_lo,cset_hi,cset_span_days,obs_spread,obs_gap_top2,se_gap,se_gap_unpaired,pairing_gain,gap_over_se,resolved
SMALL,12,5,L7,CAGR,7,90,90,0.3975,0.3975,5,42,90,48,0.0554020979619696,0.016253743989510516,0.04401675562794726,0.08832077137271313,2.0065261537957655,0.3692626536788785,False
SMALL,12,5,L10,Sharpe,10,57,57,0.3235,0.3235,5,32,105,73,0.30860162505127997,0.018531348290481864,0.13637453356732274,0.3397942375929286,2.491625296193483,0.1358856951201499,False
SMALL,12,5,L10,CAGR,10,57,57,0.403,0.403,4,32,105,73,0.08968691882794078,0.005436392815669766,0.03661547032296724,0.09732483934117409,2.6580251047636163,0.14847256549534912,False
SMALL,12,5,L16,Sharpe,16,83,83,0.2245,0.2245,7,32,105,73,0.3164613324760108,0.007859707424730855,0.13456967775104658,0.33566850869907666,2.494384428266687,0.05840622907094483,False
SMALL,12,5,L16,CAGR,16,83,83,0.301,0.301,6,32,105,73,0.09464579869527068,0.004958879867329902,0.03606302933936849,0.09839548227126722,2.728430863234582,0.1375059155642397,False
SMALL,12,21,L3,Sharpe,3,63,63,0.6645,0.6645,2,21,63,42,0.16662060754838048,0.0913404689670978,0.15353224182335806,0.3531142915705141,2.299935748849282,0.5949269539891617,False
SMALL,12,21,L3,CAGR,3,63,63,0.6505,0.6505,2,21,63,42,0.03625869931060888,0.02013430119063364,0.03436658022705394,0.07670879222515155,2.2320752230320875,0.5858686275331982,False
SMALL,12,21,L5,Sharpe,5,90,90,0.3915,0.3915,4,21,90,69,0.18199896260561288,0.015378355057232396,0.15294120109428855,0.33381297667459797,2.1826229576214824,0.10055076687773369,False
SMALL,12,21,L5,CAGR,5,90,90,0.5445,0.5445,4,21,90,69,0.0554020979619696,0.01914339865136072,0.0459724304078961,0.08403395304201565,1.8279206101660053,0.4164104112292637,False
SMALL,12,21,L7,Sharpe,7,90,90,0.2775,0.2775,5,21,90,69,0.18199896260561288,0.013649643097272346,0.1579419244715182,0.34097155365076154,2.1588413259599686,0.08642191199673395,False
SMALL,12,21,L7,CAGR,7,90,90,0.398,0.398,5,42,90,48,0.0554020979619696,0.016253743989510516,0.04671774695248614,0.08662800952883173,1.8542848313497644,0.3479136955393255,False
SMALL,12,21,L10,Sharpe,10,57,57,0.333,0.333,5,32,105,73,0.30860162505127997,0.018531348290481864,0.13991671178606513,0.3374613716740562,2.4118732306262314,0.13244556746599784,False
SMALL,12,21,L10,CAGR,10,57,57,0.3985,0.3985,4,32,105,73,0.08968691882794078,0.005436392815669766,0.037518749774617735,0.09802505252089824,2.6126950687257273,0.14489802694192136,False
SMALL,12,21,L16,Sharpe,16,83,83,0.242,0.242,7,32,105,73,0.3164613324760108,0.007859707424730855,0.1422755991812545,0.3304844803778139,2.3228472224305126,0.05524283482171699,False
SMALL,12,21,L16,CAGR,16,83,83,0.3085,0.3085,6,32,105,73,0.09464579869527068,0.004958879867329902,0.03807490628472724,0.09812298451257043,2.577103769574606,0.13024010696827448,False
SMALL,12,63,L3,Sharpe,3,63,63,0.6835,0.6835,2,21,63,42,0.16662060754838048,0.0913404689670978,0.14933994556720956,0.33248227742156317,2.2263452431213824,0.6116278442460699,False
SMALL,12,63,L3,CAGR,3,63,63,0.67,0.67,2,21,63,42,0.03625869931060888,0.02013430119063364,0.03385024022019573,0.07184260729715984,2.1223662470287907,0.594805267544929,False
SMALL,12,63,L5,Sharpe,5,90,90,0.38,0.38,4,21,90,69,0.18199896260561288,0.015378355057232396,0.1531311771866286,0.3205381850600296,2.093226153870506,0.10042602257599069,False
SMALL,12,63,L5,CAGR,5,90,90,0.547,0.547,3,42,90,48,0.0554020979619696,0.01914339865136072,0.047524993256545384,0.08298670707224194,1.7461697811143317,0.40280697249176767,False
SMALL,12,63,L7,Sharpe,7,90,90,0.2615,0.2615,5,42,90,48,0.18199896260561288,0.013649643097272346,0.15487658141779456,0.3300343965551249,2.130950938701476,0.08813238885000382,False
SMALL,12,63,L7,CAGR,7,90,90,0.3955,0.3955,5,42,90,48,0.0554020979619696,0.016253743989510516,0.047998579748459475,0.08598891280185138,1.7914886909671783,0.33862968601757815,False
SMALL,12,63,L10,Sharpe,10,57,57,0.3335,0.3335,6,32,105,73,0.30860162505127997,0.018531348290481864,0.13830541947563846,0.3256684672371087,2.35470503232502,0.1339885910526162,False
SMALL,12,63,L10,CAGR,10,57,57,0.4145,0.4145,5,32,105,73,0.08968691882794078,0.005436392815669766,0.03760144558206254,0.09942900450553804,2.644286754575463,0.14457935676449504,False
SMALL,12,63,L16,Sharpe,16,83,83,0.2405,0.2405,7,32,105,73,0.3164613324760108,0.007859707424730855,0.14584592315479092,0.31622728949233236,2.1682285157653003,0.05389048425021176,False
SMALL,12,63,L16,CAGR,16,83,83,0.2955,0.2955,6,32,105,73,0.09464579869527068,0.004958879867329902,0.038627042431278694,0.09916194882869424,2.5671638983262333,0.1283784508263152,False
SMALL,12,126,L3,Sharpe,3,63,63,0.691,0.691,2,21,63,42,0.16662060754838048,0.0913404689670978,0.14651595191605185,0.31511431164629944,2.1507167480770155,0.6234165479771955,False
SMALL,12,126,L3,CAGR,3,63,63,0.685,0.685,2,21,63,42,0.03625869931060888,0.02013430119063364,0.033386667614772,0.06849613127989349,2.0516013179340855,0.6030641159803914,False
SMALL,12,126,L5,Sharpe,5,90,90,0.3905,0.3905,4,21,90,69,0.18199896260561288,0.015378355057232396,0.14557572230383115,0.2983262344032107,2.0492856204455157,0.1056381848144722,False
SMALL,12,126,L5,CAGR,5,90,90,0.5575,0.5575,4,21,90,69,0.0554020979619696,0.01914339865136072,0.04495569991161234,0.07732251852888114,1.719971409207406,0.4258280638272492,False
SMALL,12,126,L7,Sharpe,7,90,90,0.265,0.265,5,42,90,48,0.18199896260561288,0.013649643097272346,0.1466368221733577,0.3151883704700837,2.1494489978612616,0.09308468974549516,False
SMALL,12,126,L7,CAGR,7,90,90,0.395,0.395,5,42,90,48,0.0554020979619696,0.016253743989510516,0.043661313226936845,0.08208403240960246,1.8800174878606428,0.37226878415289555,False
SMALL,12,126,L10,Sharpe,10,57,57,0.3605,0.3605,6,32,105,73,0.30860162505127997,0.018531348290481864,0.14108467679687312,0.3132667478715484,2.2204165256201045,0.13134912104708862,False
SMALL,12,126,L10,CAGR,10,57,57,0.4275,0.4275,5,32,105,73,0.08968691882794078,0.005436392815669766,0.03838167762013917,0.0960499924713361,2.502495941473332,0.14164031258543133,False
SMALL,12,126,L16,Sharpe,16,83,57,0.251,0.2375,7,32,105,73,0.3164613324760108,0.007859707424730855,0.15380031021445312,0.30171060854270715,1.9617035110138186,0.05110332621417725,False
SMALL,12,126,L16,CAGR,16,83,83,0.288,0.288,6,32,105,73,0.09464579869527068,0.004958879867329902,0.041103911013634614,0.093804356031955,2.282127265233692,0.12064253121035094,False
SMALL,15,1,L3,Sharpe,3,63,63,0.6585,0.6585,3,21,126,105,0.12186027977826253,0.10705120984728322,0.15296513453079014,0.36557420394990087,2.389918493984098,0.6998405890051699,False
SMALL,15,1,L3,CAGR,3,63,63,0.652,0.652,3,21,126,105,0.024844743537667746,0.02233423099823817,0.032099507547121826,0.07584488766301327,2.36280533437074,0.6957811102071174,False
SMALL,15,1,L5,Sharpe,5,63,63,0.42,0.42,4,21,90,69,0.12186027977826253,0.06666075034200647,0.14124714555941048,0.3662711526008046,2.5931225098403563,0.4719440529434844,False
SMALL,15,1,L5,CAGR,5,63,63,0.3485,0.3485,4,21,90,69,0.024844743537667746,0.0032231461435168196,0.037803339750735444,0.07949205835709378,2.1027787195851473,0.08526088342377515,False
SMALL,15,1,L7,Sharpe,7,52,52,0.5245,0.5245,5,21,90,69,0.21183219630699368,0.07384184642662017,0.1447505603016955,0.3664142528367942,2.5313494612600977,0.5101316794402435,False
SMALL,15,1,L7,CAGR,7,52,52,0.4895,0.4895,5,42,90,48,0.04415455305961058,0.019309809521942833,0.031539187910957875,0.07867038213163796,2.4943693018901407,0.6122481522497888,False
SMALL,15,1,L10,Sharpe,10,57,57,0.3485,0.3485,5,32,105,73,0.2591825696492841,0.02366419718298196,0.12709465508006682,0.340496001812643,2.679074124699721,0.1861934883734807,False
SMALL,15,1,L10,CAGR,10,57,57,0.4135,0.4135,4,32,105,73,0.06742741994742585,0.005692216267554118,0.03082125255646727,0.08785717709298126,2.8505388264808222,0.18468478064366373,False
SMALL,15,1,L16,Sharpe,16,83,83,0.647,0.647,5,32,83,51,0.3802288878277803,0.1210463181784962,0.13032434223191464,0.336085970958181,2.5788426413855183,0.9288082034827537,False
SMALL,15,1,L16,CAGR,16,83,83,0.7285,0.7285,4,32,83,51,0.10223272354651125,0.0348053035990854,0.03251619112872488,0.08964705720990077,2.75699748642166,1.0703991578010599,False
SMALL,15,5,L3,Sharpe,3,63,63,0.6545,0.6545,3,21,126,105,0.12186027977826253,0.10705120984728322,0.15196884141516964,0.3649576068083552,2.4015291780195467,0.7044286766313222,False
SMALL,15,5,L3,CAGR,3,63,63,0.644,0.644,3,21,126,105,0.024844743537667746,0.02233423099823817,0.0321685533655574,0.0756735828454191,2.3524086391289876,0.6942877021678955,False
SMALL,15,5,L5,Sharpe,5,63,63,0.4325,0.4325,4,21,90,69,0.12186027977826253,0.06666075034200647,0.14941395691342285,0.36979699225344753,2.4749829259104925,0.44614808227475494,False
SMALL,15,5,L5,CAGR,5,63,63,0.3645,0.3645,4,21,90,69,0.024844743537667746,0.0032231461435168196,0.03721163184648561,0.0817437485077813,2.1967257132127473,0.08661662989717082,False
SMALL,15,5,L7,Sharpe,7,52,52,0.538,0.538,5,21,90,69,0.21183219630699368,0.07384184642662017,0.14431743704146133,0.36571758677932503,2.534119190838021,0.5116626787475859,False
SMALL,15,5,L7,CAGR,7,52,52,0.4995,0.4995,4,52,90,38,0.04415455305961058,0.019309809521942833,0.03159783583842598,0.07832424939239209,2.478785249499345,0.6111117742582948,False
SMALL,15,5,L10,Sharpe,10,57,57,0.3545,0.3545,5,32,105,73,0.2591825696492841,0.02366419718298196,0.13064829544546427,0.3503731859636525,2.681804494800368,0.18112901589948385,False
SMALL,15,5,L10,CAGR,10,57,57,0.4205,0.4205,4,32,105,73,0.06742741994742585,0.005692216267554118,0.03209788786295481,0.08970638697018041,2.7947753868787544,0.17733927826832757,False
SMALL,15,5,L16,Sharpe,16,83,83,0.646,0.646,5,32,83,51,0.3802288878277803,0.1210463181784962,0.13133937566764992,0.3477246525236388,2.6475278320459275,0.9216300714326527,False
SMALL,15,5,L16,CAGR,16,83,83,0.7205,0.7205,4,32,83,51,0.10223272354651125,0.0348053035990854,0.03273117497036183,0.09238605460325783,2.822570674194057,1.0633685967766726,False
SMALL,15,21,L3,Sharpe,3,63,63,0.6805,0.6805,3,21,126,105,0.12186027977826253,0.10705120984728322,0.14466333463353953,0.35881265764213366,2.4803289551639063,0.7400023656199053,False
SMALL,15,21,L3,CAGR,3,63,63,0.669,0.669,3,21,126,105,0.024844743537667746,0.02233423099823817,0.03076972064842617,0.07326412313788543,2.3810460931705855,0.7258509511161433,False
SMALL,15,21,L5,Sharpe,5,63,63,0.4255,0.4255,4,21,90,69,0.12186027977826253,0.06666075034200647,0.13427244148864226,0.34856593193673924,2.5959603331278034,0.4964589129605208,False
SMALL,15,21,L5,CAGR,5,63,90,0.365,0.3425,4,21,90,69,0.024844743537667746,0.0032231461435168196,0.038828887312097576,0.07797767466183793,2.0082387124583687,0.08300897518926874,False
SMALL,15,21,L7,Sharpe,7,52,52,0.5505,0.5505,5,21,90,69,0.21183219630699368,0.07384184642662017,0.137499952005151,0.35262073042086217,2.5645152982137214,0.5370317978282197,False
SMALL,15,21,L7,CAGR,7,52,52,0.501,0.501,5,21,90,69,0.04415455305961058,0.019309809521942833,0.030522842404606725,0.07420688367275906,2.431191783814971,0.6326347089820331,False
SMALL,15,21,L10,Sharpe,10,57,57,0.3735,0.3735,5,32,105,73,0.2591825696492841,0.02366419718298196,0.1317303407162072,0.34734772720915424,2.6368088423718694,0.17964120531626682,False
SMALL,15,21,L10,CAGR,10,57,57,0.4335,0.4335,4,32,105,73,0.06742741994742585,0.005692216267554118,0.03226869238435758,0.08967477709544142,2.7790025089120665,0.1764005866662713,False
SMALL,15,21,L16,Sharpe,16,83,83,0.655,0.655,4,32,83,51,0.3802288878277803,0.1210463181784962,0.1381248804516946,0.33936061753274765,2.4569115746777404,0.87635419326809,False
SMALL,15,21,L16,CAGR,16,83,83,0.7295,0.7295,4,32,83,51,0.10223272354651125,0.0348053035990854,0.03408453557574976,0.09073213691899829,2.661973689427407,1.0211464821556333,False
SMALL,15,63,L3,Sharpe,3,63,63,0.7005,0.7005,3,21,126,105,0.12186027977826253,0.10705120984728322,0.1370068914640825,0.3380678855270636,2.4675246764188574,0.7813563880131359,False
SMALL,15,63,L3,CAGR,3,63,63,0.6835,0.6835,3,21,126,105,0.024844743537667746,0.02233423099823817,0.02937135561864276,0.0685033108304967,2.3323169594193285,0.760408586114495,False
SMALL,15,63,L5,Sharpe,5,63,63,0.454,0.454,4,21,90,69,0.12186027977826253,0.06666075034200647,0.1259039948940041,0.3261805336094066,2.5907083717558845,0.5294569914014781,False
SMALL,15,63,L5,CAGR,5,63,90,0.3695,0.3595,4,21,90,69,0.024844743537667746,0.0032231461435168196,0.03962589154353892,0.07549635875597992,1.9052280167129703,0.08133939749911721,False
SMALL,15,63,L7,Sharpe,7,52,52,0.5625,0.5625,5,21,90,69,0.21183219630699368,0.07384184642662017,0.13721373631974657,0.3351901436815321,2.4428322751917846,0.5381519985327702,False
SMALL,15,63,L7,CAGR,7,52,52,0.517,0.517,4,52,90,38,0.04415455305961058,0.019309809521942833,0.03091550473717666,0.06986004286734043,2.2597089538483908,0.62459952331693,False
SMALL,15,63,L10,Sharpe,10,57,57,0.3785,0.3785,5,32,105,73,0.2591825696492841,0.02366419718298196,0.12502433981019753,0.33541037528801726,2.6827606192299185,0.18927672178799065,False
SMALL,15,63,L10,CAGR,10,57,57,0.4415,0.4415,4,32,105,73,0.06742741994742585,0.005692216267554118,0.030885534505852498,0.0900221231733737,2.9147018050251132,0.18430039688888986,False
SMALL,15,63,L16,Sharpe,16,83,83,0.65,0.65,4,47,83,36,0.3802288878277803,0.1210463181784962,0.15093405488109213,0.3254181207984955,2.1560284791584263,0.8019814896900379,False
SMALL,15,63,L16,CAGR,16,83,83,0.7025,0.7025,4,47,83,36,0.10223272354651125,0.0348053035990854,0.03707657607229956,0.09157837969068366,2.4699794153620127,0.9387410404675673,False
SMALL,15,126,L3,Sharpe,3,63,63,0.707,0.707,2,21,63,42,0.12186027977826253,0.10705120984728322,0.1403121957951134,0.3223571671721426,2.297427998652767,0.7629501430053984,False
SMALL,15,126,L3,CAGR,3,63,63,0.693,0.693,3,21,126,105,0.024844743537667746,0.02233423099823817,0.030083739557114856,0.06566910360765482,2.182877015105789,0.7424020858788509,False
SMALL,15,126,L5,Sharpe,5,63,63,0.442,0.442,4,21,90,69,0.12186027977826253,0.06666075034200647,0.1269301872820818,0.30530775011028866,2.405320252398207,0.5251764908678795,False
SMALL,15,126,L5,CAGR,5,63,90,0.393,0.3475,4,21,90,69,0.024844743537667746,0.0032231461435168196,0.039090160027741266,0.07101733776911366,1.8167574069462624,0.08245415575759825,False
SMALL,15,126,L7,Sharpe,7,52,52,0.5445,0.5445,4,21,90,69,0.21183219630699368,0.07384184642662017,0.13841207268321326,0.3190528301558642,2.3050939413795746,0.5334928160177445,False
SMALL,15,126,L7,CAGR,7,52,52,0.484,0.484,4,52,90,38,0.04415455305961058,0.019309809521942833,0.03159591312474922,0.067233609264107,2.127921070002013,0.6111489623896127,False
SMALL,15,126,L10,Sharpe,10,57,57,0.402,0.402,4,32,63,31,0.2591825696492841,0.02366419718298196,0.12387524919254321,0.31852481953666545,2.571335449275846,0.19103248903418915,False
SMALL,15,126,L10,CAGR,10,57,57,0.453,0.453,4,32,63,31,0.06742741994742585,0.005692216267554118,0.030853370367715814,0.08660287694480158,2.806917880045307,0.18449252706311492,False
SMALL,15,126,L16,Sharpe,16,83,83,0.6455,0.6455,4,32,83,51,0.3802288878277803,0.1210463181784962,0.16544745907394567,0.30957715402488917,1.8711508521054148,0.7316299618986312,False
SMALL,15,126,L16,CAGR,16,83,83,0.7155,0.7155,3,32,83,51,0.10223272354651125,0.0348053035990854,0.04022094847744185,0.0870472959881487,2.164227828614476,0.8653526313186313,False
SMALL,20,1,L3,Sharpe,3,63,63,0.495,0.495,3,21,126,105,0.09604861104853063,0.03368375866099127,0.13811692730850303,0.3639134715594908,2.6348216590906364,0.24387856953806966,False
SMALL,20,1,L3,CAGR,3,63,63,0.5045,0.5045,3,21,126,105,0.017979483031199006,0.008519975372653699,0.02710601151252762,0.07036371888955138,2.5958713570615615,0.31432051036782044,False
SMALL,20,1,L5,Sharpe,5,90,90,0.3715,0.3715,4,21,90,69,0.11552358111917477,0.019474970070644138,0.13416226141750986,0.3566691789569809,2.6584911076225426,0.1451598226273071,False
SMALL,20,1,L5,CAGR,5,90,90,0.4635,0.4635,4,21,90,69,0.028721115461356916,0.01074163243015791,0.030436342233971347,0.07420555148124737,2.4380574679707494,0.3529212658861714,False
SMALL,20,1,L7,Sharpe,7,52,52,0.364,0.364,5,21,90,69,0.15732147927345236,0.04179789815427759,0.14271666742061428,0.3593288584164919,2.517777810474502,0.29287327759056275,False
SMALL,20,1,L7,CAGR,7,52,52,0.34,0.34,5,21,90,69,0.03150997313681292,0.0027888576754560024,0.03236540830825656,0.07561933865949015,2.3364246772131505,0.08616785083921072,False
SMALL,20,1,L10,Sharpe,10,57,57,0.595,0.595,5,32,105,73,0.2723148502490062,0.11499337097555384,0.12990128967065986,0.3581544858024718,2.757128021673262,0.8852365612927922,False
SMALL,20,1,L10,CAGR,10,57,57,0.627,0.627,5,32,105,73,0.062239743742822595,0.030678223156551665,0.02510019917044858,0.07831343196915681,3.1200322928655564,1.22223026790442,False
SMALL,20,1,L16,Sharpe,16,83,83,0.6945,0.6945,3,52,83,31,0.36148032979842853,0.08916547954942233,0.12043996173241757,0.34638450226507217,2.8759931278842266,0.7403313507149893,False
SMALL,20,1,L16,CAGR,16,83,83,0.7295,0.7295,3,52,83,31,0.0845982035246502,0.0223584597818276,0.026830769018245763,0.08009733173860036,2.9852790161971003,0.8333141613131978,False
SMALL,20,5,L3,Sharpe,3,63,63,0.504,0.504,3,21,126,105,0.09604861104853063,0.03368375866099127,0.13703681341181737,0.3673563217087359,2.680712668097235,0.24580080215209202,False
SMALL,20,5,L3,CAGR,3,63,63,0.5175,0.5175,3,21,126,105,0.017979483031199006,0.008519975372653699,0.027034793421101825,0.07092007343387785,2.6232888977254647,0.31514852878452143,False
SMALL,20,5,L5,Sharpe,5,90,90,0.3595,0.3595,4,21,90,69,0.11552358111917477,0.019474970070644138,0.12639479449782284,0.3634408200688218,2.875441362223838,0.15408047576658385,False
SMALL,20,5,L5,CAGR,5,90,90,0.4865,0.4865,4,21,90,69,0.028721115461356916,0.01074163243015791,0.029203997111144298,0.07573851285312867,2.593429678988248,0.36781377526088316,False
SMALL,20,5,L7,Sharpe,7,52,52,0.3845,0.3845,5,21,90,69,0.15732147927345236,0.04179789815427759,0.1352482638951041,0.3616700742141642,2.674119902157623,0.30904572783792045,False
SMALL,20,5,L7,CAGR,7,52,52,0.3585,0.3585,5,21,90,69,0.03150997313681292,0.0027888576754560024,0.031154291676902597,0.07634831327378207,2.450651552780632,0.08951760817992298,False
SMALL,20,5,L10,Sharpe,10,57,57,0.6185,0.6185,5,32,105,73,0.2723148502490062,0.11499337097555384,0.12927288647231425,0.360635943564999,2.78972608569574,0.8895397489262485,False
SMALL,20,5,L10,CAGR,10,57,57,0.647,0.647,5,32,105,73,0.062239743742822595,0.030678223156551665,0.025803056051431877,0.07998395512110973,3.099786124623452,1.188937585354323,False
SMALL,20,5,L16,Sharpe,16,83,83,0.6945,0.6945,3,52,83,31,0.36148032979842853,0.08916547954942233,0.11995317650900288,0.3583901907687988,2.987750730735342,0.743335709352642,False
SMALL,20,5,L16,CAGR,16,83,83,0.7375,0.7375,2,57,83,26,0.0845982035246502,0.0223584597818276,0.026758990258664676,0.08256684674410852,3.085574079813158,0.8355494570497791,False
SMALL,20,21,L3,Sharpe,3,63,63,0.525,0.525,3,21,126,105,0.09604861104853063,0.03368375866099127,0.12352253101617909,0.3596268275894683,2.9114269650317,0.27269323567033565,False
SMALL,20,21,L3,CAGR,3,63,63,0.549,0.549,3,21,126,105,0.017979483031199006,0.008519975372653699,0.024371988827326836,0.06814078721319879,2.7958648633876217,0.34958063673083445,False
SMALL,20,21,L5,Sharpe,5,90,90,0.3885,0.3885,4,21,90,69,0.11552358111917477,0.019474970070644138,0.1307232119879844,0.34582723132424864,2.645492151432416,0.1489786685507254,False
SMALL,20,21,L5,CAGR,5,90,90,0.5085,0.5085,4,21,90,69,0.028721115461356916,0.01074163243015791,0.030995144245690703,0.07169579256851079,2.3131298244717398,0.3465585559148135,False
SMALL,20,21,L7,Sharpe,7,52,52,0.3885,0.3885,5,21,90,69,0.15732147927345236,0.04179789815427759,0.13915342013097995,0.3508988772154512,2.521669082119312,0.3003727692422851,False
SMALL,20,21,L7,CAGR,7,52,52,0.348,0.348,5,21,90,69,0.03150997313681292,0.0027888576754560024,0.032545585778098254,0.07346038189146696,2.257153470591473,0.08569081209571532,False
SMALL,20,21,L10,Sharpe,10,57,57,0.6165,0.6165,5,32,105,73,0.2723148502490062,0.11499337097555384,0.133339029925943,0.3548153630921628,2.6610015333787014,0.8624134361816012,False
SMALL,20,21,L10,CAGR,10,57,57,0.6525,0.6525,5,32,105,73,0.062239743742822595,0.030678223156551665,0.024832253574084855,0.07898299028314602,3.1806613945652247,1.2354184071544643,False
SMALL,20,21,L16,Sharpe,16,83,83,0.702,0.702,3,52,83,31,0.36148032979842853,0.08916547954942233,0.12469815761958243,0.34722673016160893,2.784537773371889,0.7150504967478357,False
SMALL,20,21,L16,CAGR,16,83,83,0.7365,0.7365,2,57,83,26,0.0845982035246502,0.0223584597818276,0.027651569847241455,0.07998816609958262,2.8927169973158797,0.8085783159995923,False
SMALL,20,63,L3,Sharpe,3,63,63,0.553,0.553,2,21,63,42,0.09604861104853063,0.03368375866099127,0.12052272444800233,0.3450509611353917,2.8629535443687932,0.2794805611577724,False
SMALL,20,63,L3,CAGR,3,63,63,0.5615,0.5615,3,21,126,105,0.017979483031199006,0.008519975372653699,0.024013653875263434,0.06480761295694383,2.6987818385981828,0.3547971257064782,False
SMALL,20,63,L5,Sharpe,5,90,90,0.3875,0.3875,4,21,90,69,0.11552358111917477,0.019474970070644138,0.12805781805449945,0.3319069139844112,2.5918520167441605,0.15207950882277166,False
SMALL,20,63,L5,CAGR,5,90,90,0.5095,0.5095,4,21,90,69,0.028721115461356916,0.01074163243015791,0.030616569833198166,0.06940356733966223,2.2668629346062974,0.35084375841837584,False
SMALL,20,63,L7,Sharpe,7,52,52,0.3835,0.3835,5,21,90,69,0.15732147927345236,0.04179789815427759,0.13251352749665882,0.3369263803956013,2.542581023692819,0.3154236321671497,False
SMALL,20,63,L7,CAGR,7,52,52,0.3595,0.3595,5,21,90,69,0.03150997313681292,0.0027888576754560024,0.03220389179819045,0.07111873959795872,2.208389596003888,0.08660002005138738,False
SMALL,20,63,L10,Sharpe,10,57,57,0.633,0.633,5,21,105,84,0.2723148502490062,0.11499337097555384,0.1333729068378831,0.3404304156064797,2.552470540514486,0.862194381916937,False
SMALL,20,63,L10,CAGR,10,57,57,0.6735,0.6735,5,32,105,73,0.062239743742822595,0.030678223156551665,0.024209113148667537,0.07697288624853565,3.1795004540582363,1.267217967389284,False
SMALL,20,63,L16,Sharpe,16,83,83,0.6755,0.6755,3,52,83,31,0.36148032979842853,0.08916547954942233,0.13054139083014832,0.3290646850986587,2.5207689530963826,0.6830437379469816,False
SMALL,20,63,L16,CAGR,16,83,83,0.7145,0.7145,2,57,83,26,0.0845982035246502,0.0223584597818276,0.028892603491614856,0.07868619043785315,2.723402564282214,0.7738471816261355,False
SMALL,20,126,L3,Sharpe,3,63,63,0.558,0.558,2,21,63,42,0.09604861104853063,0.03368375866099127,0.12319798299095805,0.3312343589358377,2.6886345936373663,0.2734116082360167,False
SMALL,20,126,L3,CAGR,3,63,63,0.5755,0.5755,2,21,63,42,0.017979483031199006,0.008519975372653699,0.02443536844491296,0.06258961076935125,2.561435114451134,0.34867390650814667,False
SMALL,20,126,L5,Sharpe,5,90,90,0.411,0.411,4,21,90,69,0.11552358111917477,0.019474970070644138,0.1249238523981599,0.3133442960247031,2.508282365692707,0.1558947286429585,False
SMALL,20,126,L5,CAGR,5,90,90,0.5425,0.5425,4,21,90,69,0.028721115461356916,0.01074163243015791,0.029305129579667192,0.06573839552748657,2.243238520709286,0.3665444440693,False
SMALL,20,126,L7,Sharpe,7,52,52,0.362,0.362,5,21,90,69,0.15732147927345236,0.04179789815427759,0.13448914450067945,0.3258280336282999,2.4227087980818687,0.31079012592028515,False
SMALL,20,126,L7,CAGR,7,52,90,0.341,0.318,5,21,90,69,0.03150997313681292,0.0027888576754560024,0.031487188392186304,0.06907002717435107,2.1935914478630023,0.08857118777070838,False
SMALL,20,126,L10,Sharpe,10,57,57,0.6245,0.6245,5,21,105,84,0.2723148502490062,0.11499337097555384,0.13880737646919855,0.3286691091338191,2.3678072267776846,0.8284384728002618,False
SMALL,20,126,L10,CAGR,10,57,57,0.6565,0.6565,5,32,105,73,0.062239743742822595,0.030678223156551665,0.024602383406994697,0.07273931925336569,2.956596442305878,1.246961428453698,False
SMALL,20,126,L16,Sharpe,16,83,83,0.704,0.704,2,57,83,26,0.36148032979842853,0.08916547954942233,0.12950621911960716,0.3082033088386597,2.379834041437149,0.6885034568654373,False
SMALL,20,126,L16,CAGR,16,83,83,0.7405,0.7405,2,57,83,26,0.0845982035246502,0.0223584597818276,0.028450805131240788,0.07455885835100254,2.62062384551403,0.7858638684807058,False
SMALL,25,1,L3,Sharpe,3,63,63,0.5775,0.5775,3,21,126,105,0.08983749173341682,0.057391513632490065,0.09450859731004732,0.35382083265138553,3.7437951966489553,0.607262357774817,False
SMALL,25,1,L3,CAGR,3,63,63,0.575,0.575,3,21,126,105,0.019855491296113303,0.010413864972300013,0.01929915850631221,0.07322566066481337,3.794241113718161,0.5396020230049892,False
SMALL,25,1,L5,Sharpe,5,63,63,0.4275,0.4275,5,21,126,105,0.08983749173341682,0.057391513632490065,0.09450859731004732,0.35382083265138553,3.7437951966489553,0.607262357774817,False
SMALL,25,1,L5,CAGR,5,63,63,0.4245,0.4245,5,21,126,105,0.019855491296113303,0.010413864972300013,0.01929915850631221,0.07322566066481337,3.794241113718161,0.5396020230049892,False
SMALL,25,1,L7,Sharpe,7,52,52,0.535,0.535,5,42,126,84,0.17252083410799812,0.054839511553394504,0.11555096496865211,0.35542900768544305,3.075950147035705,0.47459154986954843,False
SMALL,25,1,L7,CAGR,7,52,52,0.545,0.545,4,52,126,74,0.03635759825863438,0.011749462991651693,0.023729315064268695,0.07393703498386411,3.115852049821597,0.4951454755364552,False
SMALL,25,1,L10,Sharpe,10,57,57,0.5635,0.5635,4,52,105,53,0.2304381436693166,0.057917309561318464,0.11220533769067459,0.35649363467620204,3.177153975143112,0.5161724990390719,False
SMALL,25,1,L10,CAGR,10,57,57,0.5715,0.5715,4,52,105,53,0.048960247786185906,0.012602649527551524,0.02352716319227919,0.07530870532442989,3.200925870618504,0.5356637952716409,False
SMALL,25,1,L16,Sharpe,16,57,57,0.361,0.361,5,52,83,31,0.3233395747626024,0.011299128605188447,0.11041776505752124,0.3557312547752586,3.2216849760538375,0.10233071280968473,False
