panel,dialset,dial,cost,split,n_arms,pick_S,pick_C,disagree,dOOS_Sharpe,dOOS_CAGR_pp,xr,freelunch,both_worse,S_OOS_Sharpe,C_OOS_Sharpe,DN_OOS_Sharpe,S_OOS_CAGR,C_OOS_CAGR,DN_OOS_CAGR,S_OOS_MaxDD,C_OOS_MaxDD,S_pass4b,C_pass4b,S_pass4a,C_pass4a
U56,C,band,10,MID,6,B0.08,B0.12,True,-0.0015758207688962855,-0.07084137178197114,-44.955221545651334,False,True,1.0727210509123946,1.0711452301434983,1.182843123927143,0.08458335643318748,0.08387494271536777,0.08952129433365386,-0.14466921777766606,-0.12150487487373207,False,False,False,False
U56,C,band,25,MID,6,B0.12,B0.12,False,0.0,0.0,,False,False,1.0513931152228555,1.0513931152228555,1.1453354631554875,0.0822211850958745,0.0822211850958745,0.08647109808846554,-0.12160759668499288,-0.12160759668499288,False,False,False,False
U56,C,cadence,10,MID,4,FREQ_W,FREQ_M,True,-0.041383257219690606,0.17250298955533427,4.168424651534086,False,False,1.182843123927143,1.1414598667074525,1.182843123927143,0.08952129433365386,0.0912463242292072,0.08952129433365386,-0.12054947359101997,-0.14381692962088333,False,False,False,False
U56,C,cadence,25,MID,4,FREQ_W,FREQ_M,True,-0.028338239104552576,0.2657669821298114,9.378387314373235,False,False,1.1453354631554875,1.116997224050935,1.1453354631554875,0.08647109808846554,0.08912876790976365,0.08647109808846554,-0.12092636083041008,-0.14407158042018242,False,False,False,False
U56,C,gross,10,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,1.1820923225070594,1.1820923225070594,1.182843123927143,0.11971083320483844,0.11971083320483844,0.08952129433365386,-0.15910993717728805,-0.15910993717728805,True,True,False,False
U56,C,gross,25,MID,4,G1.00,G1.00,False,0.0,0.0,,False,False,1.1447888015011027,1.1447888015011027,1.1453354631554875,0.1155533744629107,0.1155533744629107,0.08647109808846554,-0.15958973974357238,-0.15958973974357238,True,True,False,False
U56,C,n,10,MID,5,N50,N50,False,0.0,0.0,,False,False,1.0315684588113605,1.0315684588113605,0.9584585679754695,0.1182377284835412,0.1182377284835412,0.11320124119946628,-0.18647418945576322,-0.18647418945576322,True,True,False,False
U56,C,n,25,MID,5,N50,N50,False,0.0,0.0,,False,False,0.925657364825538,0.925657364825538,0.8052759019831096,0.1048225138505201,0.1048225138505201,0.09309305228272491,-0.18898693416634715,-0.18898693416634715,False,False,False,False
U56,C,quantile,10,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,1.0309173294932363,1.0309173294932363,1.0309173294932363,0.11806140751808836,0.11806140751808836,0.11806140751808836,-0.1864741894557631,-0.1864741894557631,True,True,False,False
U56,C,quantile,25,MID,5,Q1.00,Q1.00,False,0.0,0.0,,False,False,0.9244782541457525,0.9244782541457525,0.9244782541457525,0.10459309282237617,0.10459309282237617,0.10459309282237617,-0.18898693416634782,-0.18898693416634782,False,False,False,False
U56,C,volcap,10,MID,5,V9.99,V9.99,False,0.0,0.0,,False,False,1.029688429555907,1.029688429555907,1.0277149313488687,0.11793576429833763,0.11793576429833763,0.10718931445879432,-0.186474189455763,-0.186474189455763,True,True,False,False
U56,C,volcap,25,MID,5,V9.99,V9.99,False,0.0,0.0,,False,False,0.9232221222697583,0.9232221222697583,0.9004942471467432,0.10446184615265741,0.10446184615265741,0.09264231154974545,-0.1889869341663475,-0.1889869341663475,False,False,False,False
