sleeve,weighting,gross,cost,window,n,CAGR,Sharpe,MaxDD,H1,H2,vol,spySharpe,edge,turnover,L1_H1,L2_H2,L3_S,L4_DDcap,L5_CAGRfloor,pass4b,pass4a
SPYONLY,IVOL,0.15,0.0,Y2016,252,0.018125459472136063,0.9268650447877486,-0.01397170686706306,0.5604056049465542,1.659075423147349,0.019587443521516777,0.932883861426454,-0.006018816638705404,0.08465296025599797,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,FULL,4444,0.030927888289191463,0.8817719559025894,-0.07540421264855746,0.9525734377481994,0.8233590412784008,0.03524998628922535,0.8845060132920908,-0.0027340573895013875,0.13996040282170913,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,IS,2007,0.03041613523748432,0.8920840419508594,-0.047577034304088994,0.8303902311590615,1.0549153776689184,0.03424647802088393,0.8986386739891564,-0.006554632038296981,0.1371680959303566,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,OOS,2437,0.03134953517422501,0.8740490517745548,-0.07540421264855746,0.9866940502384713,0.7533887257813975,0.03606244211611519,0.8739575612872552,9.149048729961695e-05,0.1422600170732252,True,False,True,True,False,False,False
SPYONLY,IVOL,0.2,0.0,ISH1_HALF,1003,0.033922547477733156,0.8303902311590615,-0.047577034304088994,1.055309191251726,0.5673232293026345,0.04119743066104318,0.8377534152899397,-0.00736318413087822,0.16962724276487573,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,ISH2_HALF,1004,0.02692508922836301,1.0549153776689184,-0.026228303562997435,1.6921730053427375,0.5707600502275711,0.025495100649181517,1.0603109088217444,-0.005395531152825983,0.10474127892336188,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,CAL0912,999,0.03273790332749682,0.8025649796992306,-0.047577034304088994,1.0502406061413039,0.5109598460899761,0.041197103334465635,0.8104611305183171,-0.007896150819086567,0.16849546718252806,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,CAL0910,497,0.046413402449371866,1.0307820444753795,-0.047577034304088994,1.2435019270001797,0.7634128800901022,0.04499761337701119,1.0390922765109214,-0.008310232035541931,0.1894380338765572,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,CAL1112,502,0.019374684788891372,0.5360555106588588,-0.03839141500193144,0.20624479348853525,1.1909228654516328,0.037079436059590576,0.5441043455968064,-0.008048834937947613,0.14776149179023226,False,False,False,True,False,False,True
SPYONLY,IVOL,0.2,0.0,CAL1316,1008,0.028120247279453725,1.0970507383800907,-0.026228303562997657,1.8755501231435796,0.5019685646834312,0.025578174060823595,1.101671080912679,-0.004620342532588362,0.10612043335007951,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,Y2009,245,0.0625301127139688,1.1741168198836671,-0.047577034304088994,0.2906967145763806,3.2227965801094607,0.05284872948741173,1.1866895086101603,-0.012572688726493197,0.22106259710407672,False,True,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,Y2010,252,0.030978782126291904,0.8692475627864351,-0.03256212622274046,-0.6738483137928702,2.9601437021332933,0.035835705526247395,0.8718097148012244,-0.002562152014789265,0.158691930738691,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,Y2011,252,0.007430258824898228,0.18437356283238182,-0.03839141500193144,1.1867897771324316,-0.2287289919367736,0.04582999792897908,0.19671325116551447,-0.012339688333132648,0.1849494343222586,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,Y2012,250,0.031557991675364994,1.233285332399557,-0.01981198180702859,1.4227446338481784,1.0198275924804685,0.02545627163838486,1.237652695894811,-0.0043673634952541285,0.11027604571794974,True,False,False,True,False,False,True
SPYONLY,IVOL,0.2,0.0,Y2013,252,0.05850926354999131,2.5794192046836484,-0.011280596414015132,2.223227115583174,3.058684988184494,0.02214147807951586,2.5846791583532798,-0.00525995366963139,0.0984463932829504,False,True,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,Y2014,252,0.02663664101324037,1.1815927886258786,-0.014856970980904105,1.4679099112042537,0.9292501247792767,0.022461862072495842,1.1796547172746248,0.0019380713512537895,0.09976457585829701,False,True,True,True,False,False,True
SPYONLY,IVOL,0.2,0.0,Y2015,252,0.0039112789924673486,0.1424632657806274,-0.024499907544387356,0.344065290995109,0.012853249904503383,0.03069629517763364,0.15647338963609952,-0.014010123855472123,0.12004982409360043,False,False,False,True,False,False,False
SPYONLY,IVOL,0.2,0.0,Y2016,252,0.0241625496665403,0.9272298731591334,-0.01861443880475555,0.5611007489231525,1.6590832791621473,0.02611671299602395,0.932883861426454,-0.005653988267320553,0.10622094016547015,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,FULL,4444,0.03862349471177784,0.8819545959509704,-0.09360467786287496,0.952961331800967,0.8233934174086177,0.044073176952354715,0.8845060132920908,-0.00255141734112041,0.16399482181283093,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,IS,2007,0.03799440065819937,0.8924870956605112,-0.0591920652580874,0.8308375824926967,1.0552495553726404,0.042812200194274244,0.8986386739891564,-0.006151578328645213,0.16071233687148517,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,OOS,2437,0.03914187363915067,0.8740665649896889,-0.09360467786287541,0.9863224613532741,0.7537706586118147,0.0450939094091085,0.8739575612872552,0.00010900370243371871,0.16669812393727942,True,False,True,True,False,False,False
SPYONLY,IVOL,0.25,0.0,ISH1_HALF,1003,0.042331801864133656,0.8308375824926967,-0.0591920652580874,1.0558244241572545,0.56772600496122,0.05150077026749501,0.8377534152899397,-0.00691583279724306,0.19873232331096424,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,ISH2_HALF,1004,0.03367934164364983,1.0552495553726404,-0.0327414103268322,1.692328450325173,0.5713102838939389,0.03187346346475471,1.0603109088217444,-0.005061353449103967,0.122730218944396,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,CAL0912,999,0.040841027823774745,0.8030453489284036,-0.0591920652580874,1.0507592029423867,0.5114390608916151,0.05150056592595382,0.8104611305183171,-0.007415781589913517,0.19741057572959264,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,CAL0910,497,0.058045397393198916,1.0313013058765867,-0.0591920652580874,1.244257472724962,0.7636125578421287,0.05624722231926708,1.0390922765109214,-0.0077909706343346485,0.22192725635689164,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,CAL1112,502,0.024083617785987776,0.536529223216459,-0.04790580335104422,0.20695237348927156,1.1911948874592773,0.04635831010249594,0.5441043455968064,-0.00757512238034741,0.17313808514838228,False,False,False,True,False,False,True
SPYONLY,IVOL,0.25,0.0,CAL1316,1008,0.035180871237259215,1.0973362298991436,-0.0327414103268322,1.8756225798351889,0.5025272366247061,0.03197697137852849,1.101671080912679,-0.004334851013535479,0.12434176086032506,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,Y2009,245,0.07834787740598426,1.1748889735537686,-0.0591920652580874,0.29240444543070154,3.2221405578117204,0.06606035601921989,1.1866895086101603,-0.01180053505639167,0.25891510828769687,False,True,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,Y2010,252,0.03867340282616394,0.8694258839911376,-0.04061293358744689,-0.6733332424556481,2.9603099260721413,0.04479586893908444,0.8718097148012244,-0.002383830810086751,0.18596684475749778,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,Y2011,252,0.00900866287102775,0.18508248401188618,-0.04790580335104422,1.1868880170538767,-0.22749399856943966,0.057301421360825805,0.19671325116551447,-0.01163076715362829,0.21671711145153602,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,Y2012,250,0.03950711658563999,1.233561025965683,-0.024730907275494096,1.422662148772351,1.0204942971068807,0.031821549788252426,1.237652695894811,-0.004091669929128017,0.1292104266348033,True,False,False,True,False,False,True
SPYONLY,IVOL,0.25,0.0,Y2013,252,0.07359035877120079,2.5797417744945705,-0.014086657342167741,2.2239817385432863,3.058389287801451,0.027677210417173838,2.5846791583532798,-0.004937383858709232,0.11530811747046835,False,True,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,Y2014,252,0.033322995337379036,1.1814630272380364,-0.01854678186151215,1.4683679096752593,0.9286361904256657,0.02807938707125779,1.1796547172746248,0.0018083099634116362,0.11689053709655667,False,True,True,True,False,False,True
SPYONLY,IVOL,0.25,0.0,Y2015,252,0.004778197331235745,0.14331588169670936,-0.030571706603298776,0.344824856749197,0.013838866470629657,0.038382733901172195,0.15647338963609952,-0.013157507939390162,0.1407022499066071,False,False,False,True,False,False,False
SPYONLY,IVOL,0.25,0.0,Y2016,252,0.030196459998882874,0.9275933950762083,-0.02324985086619713,0.5617939498866373,1.6590916503399733,0.03264607974500304,0.932883861426454,-0.0052904663502456595,0.12446613896766812,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,FULL,4444,0.046302102438857684,0.8821355442592759,-0.11154944815010648,0.9533497065312678,0.8234251918671894,0.05290102785763377,0.8845060132920908,-0.0023704690328149036,0.1836519499389108,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,IS,2007,0.04556029519104765,0.8928909491085811,-0.070696946674354,0.831286515048408,1.0555841327655855,0.05137971287959596,0.8986386739891564,-0.005747724880575289,0.17996370024471586,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,OOS,2437,0.04691341561111928,0.8740807619879101,-0.11154944815010615,0.9859460478519081,0.7541504878532176,0.054132283043428715,0.8739575612872552,0.00012320070065485744,0.18668942106580835,True,False,True,True,False,False,False
SPYONLY,IVOL,0.3,0.0,ISH1_HALF,1003,0.05070895372931061,0.831286515048408,-0.070696946674354,1.0563394453380386,0.5681325861822923,0.06180591741056029,0.8377534152899397,-0.006466900241531737,0.22252661895180081,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,ISH2_HALF,1004,0.04044195649079052,1.0555841327655855,-0.03923661747509022,1.6924848793978118,0.5718611885892175,0.0382537159038048,1.0603109088217444,-0.004726776056158899,0.13744317488295665,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,CAL0912,999,0.04890814547862932,0.80352733780628,-0.070696946674354,1.0512776106940627,0.5119221411709567,0.06180591818817196,0.8104611305183171,-0.00693379271203709,0.2210513439458945,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,CAL0910,497,0.06968400528829877,1.0318204492241796,-0.070696946674354,1.2450143229712587,0.763809927638774,0.06749714102470945,1.0390922765109214,-0.0072718272867418055,0.24848214357078674,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,CAL1112,502,0.02873675129507758,0.5370066990403631,-0.057385311455150245,0.20766789356298698,1.1914665792649626,0.055640991511771494,0.5441043455968064,-0.007097646556443293,0.19389375945670842,False,False,False,True,False,False,True
SPYONLY,IVOL,0.3,0.0,CAL1316,1008,0.04225287933460731,1.0976221542356612,-0.03923661747509011,1.8756960235571873,0.503086702823526,0.0383775255103028,1.101671080912679,-0.004048926677017839,0.13924291050515486,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,Y2009,245,0.09423281479433077,1.1756627291073527,-0.070696946674354,0.29411697578824575,3.221486594300295,0.07927208857672653,1.1866895086101603,-0.011026779502807615,0.28982896354586196,False,True,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,Y2010,252,0.04634522794693585,0.8696017656088272,-0.04862765637639577,-0.6728214800149461,2.960477337157796,0.05375661989250044,0.8718097148012244,-0.002207949192397196,0.20828384637279695,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,Y2011,252,0.010474331135512882,0.18579942251705836,-0.057385311455150245,1.1869892631146586,-0.2262463818052099,0.06877872452027765,0.19671325116551447,-0.010913828648456109,0.24270260371527458,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,Y2012,250,0.047479316955321815,1.23383636023294,-0.029636177968314747,1.4225793618994387,1.0211606783693723,0.03818733901066239,1.237652695894811,-0.0038163356618710065,0.14469444444407373,True,False,False,True,False,False,True
SPYONLY,IVOL,0.3,0.0,Y2013,252,0.08885660428460662,2.580065160336695,-0.01688709466808158,2.224737942901043,3.058093706475879,0.0332131115635016,2.5846791583532798,-0.004613998016584908,0.12907956653792424,False,True,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,Y2014,252,0.04001953624907517,1.1813344200140363,-0.022226853169875382,1.4688264241349684,0.9280242224135075,0.033697758592262754,1.1796547172746248,0.0016797027394115371,0.13089414545691702,False,True,True,True,False,False,True
SPYONLY,IVOL,0.3,0.0,Y2015,252,0.005600430625630759,0.14417146258875976,-0.036622250642109666,0.3455863300405252,0.014828587476590464,0.04607422992634834,0.15647338963609952,-0.012301927047339761,0.1576082486107172,False,False,False,True,False,False,False
SPYONLY,IVOL,0.3,0.0,Y2016,252,0.03622669599600781,0.9279556026226418,-0.027877902447965064,0.5624851980241976,1.659100534405111,0.03917556569172543,0.932883861426454,-0.004928258803812202,0.13938968141506092,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,FULL,4444,0.05396246683117578,0.8823148311530924,-0.12924077679232615,0.9537385780973882,0.8234544315948482,0.061733736065243086,0.8845060132920908,-0.002191182138998382,0.19893388768351958,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,IS,2007,0.053112774993643086,0.8932956198558112,-0.08209244287387685,0.8317370569012295,1.05591911120103,0.059949091095015845,0.8986386739891564,-0.0053430541333452375,0.19492500420049497,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,OOS,2437,0.05466274832344675,0.8740916946400679,-0.1292407767923257,0.9855648880836719,0.7545282456945998,0.06317785470802488,0.8739575612872552,0.0001341333528126487,0.20223541790528016,True,False,True,True,False,False,False
SPYONLY,IVOL,0.35,0.0,ISH1_HALF,1003,0.05905221453205889,0.8317370569012295,-0.08209244287387685,1.0568542845516358,0.5685430031137777,0.07211297979879024,0.8377534152899397,-0.006016358388710286,0.24101458634369063,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,ISH2_HALF,1004,0.04721251146201477,1.05591911120103,-0.045713772006158004,1.692642293340291,0.5724127706616368,0.04463588552308691,1.0603109088217444,-0.004391797620714399,0.14888132801560922,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,CAL0912,999,0.05693751238370148,0.8040109745042346,-0.08209244287387685,1.0517958591374243,0.5124091180294231,0.07211326793526329,0.8104611305183171,-0.006450156014082498,0.23942186051983777,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,CAL0910,497,0.08132674918739013,1.0323395041686887,-0.08209244287387685,1.245772525676247,0.764004992974742,0.07874748265722795,1.0390922765109214,-0.006752772342232705,0.2691089498780719,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,CAL1112,502,0.03333314303079682,0.5374879686897275,-0.0668292154388962,0.20839141299670833,1.1917379398171088,0.06492758241051136,0.5441043455968064,-0.006616376907078947,0.21003045930262193,False,False,False,True,False,False,True
SPYONLY,IVOL,0.35,0.0,CAL1316,1008,0.049335842947256126,1.0979085124161518,-0.04571377200615845,1.8757704548832537,0.5036469701238994,0.04477986437279227,1.101671080912679,-0.00376256849652723,0.15082544124114627,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,Y2009,245,0.11018132534127267,1.1764381339077197,-0.08209244287387685,0.2958343640532863,3.220834683761284,0.09248409031589074,1.1866895086101603,-0.010251374702440641,0.31381649863081607,False,True,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,Y2010,252,0.05399285990312297,0.8697752111653864,-0.056606201187547,-0.6723130090526263,2.960645924034856,0.06271800473704525,0.8718097148012244,-0.002034503635838014,0.22564327747957064,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,Y2011,252,0.01182678528560377,0.18652443800616395,-0.0668292154388962,1.1870935109896106,-0.22498603841916487,0.08026206476843013,0.19671325116551447,-0.010188813159350524,0.2629081530492396,False,False,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,Y2012,250,0.05547419495265027,1.2341113341334131,-0.034527780967200994,1.4224962679017523,1.0218267394973803,0.044553652803817796,1.237652695894811,-0.0035413617613979653,0.15672974400603132,True,False,False,True,False,False,True
SPYONLY,IVOL,0.35,0.0,Y2013,252,0.10430984111972341,2.5803893638446507,-0.01968191423408927,2.2254957309279995,3.0577982447733207,0.038749193372737176,2.5846791583532798,-0.004289794508629097,0.13976550808738364,False,True,False,True,False,False,False
SPYONLY,IVOL,0.35,0.0,Y2014,252,0.046725912315348284,1.1812069662290858,-0.025897201461039243,1.4692854552019863,0.927414219280163,0.039316988007601375,1.1796547172746248,0.001552248954461044,0.14177717365061432,False,True,True,True,False,False,True
