panel,dial,res,step,val,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,m_min,bind,IS_m_min,pass4b,pass4a,turn_yr,m_H1,m_H2,m_OOS,m_DD,m_CAGR
SMALL439,band,x4,0.0025,0.08,0.04318523447382461,0.6279779253063449,-0.14896588430946456,0.653640966923655,0.6073690837878226,0.6274268325983577,0.043846256592233956,-0.14896588430946422,0.6290989946820851,-0.2545838683858982,OOS,-0.4126997085287862,0,0,1.9258704545877017,-0.23701940871163596,-0.25033728709575576,-0.2545838683858982,0.05333752739092526,-0.05572375386100227
SMALL439,band,x4,0.0025,0.0825,0.043825490114348664,0.6366259047487706,-0.14859439533998875,0.6640805258923029,0.6145194991486685,0.6364351961322386,0.04452589017923514,-0.14859439533998786,0.6371402125300696,-0.2455755048520173,OOS,-0.40150357654915914,0,0,1.9005023635522205,-0.22657984974298806,-0.24318687173490983,-0.2455755048520173,0.05370901636040107,-0.055083498220478214
SMALL439,band,x4,0.0025,0.085,0.0439605090678874,0.6369894216215898,-0.14867508673097363,0.6660467526335929,0.6134348168349791,0.6341283446206772,0.04445078454608886,-0.14867508673097274,0.6420122964673222,-0.2478823563635787,OOS,-0.39228038423302225,0,0,1.8809116561309045,-0.22461362300169807,-0.24427155404859924,-0.2478823563635787,0.05362832496941619,-0.05494847926693948
SMALL439,band,x4,0.0025,0.0875,0.044401688820006946,0.6419348000494848,-0.14985351932765578,0.6731993532236102,0.6162584510781826,0.6360482327829629,0.04463163934248504,-0.14985351932765512,0.652014034924156,-0.24596246820129308,OOS,-0.3698343189891163,0,0,1.8575642975686155,-0.21746102241168075,-0.24144791980539582,-0.24596246820129308,0.052449892372734036,-0.05450729951481993
SMALL439,band,x4,0.0025,0.09,0.04451897204331545,0.6423684997973631,-0.14917193334706014,0.6698641180096071,0.6200470578358132,0.6390646518495098,0.044961530501763214,-0.14917193334706103,0.648108783998085,-0.24294604913474616,OOS,-0.35686378555529147,0,0,1.8381371868570116,-0.2207962576256839,-0.23765931304776522,-0.24294604913474616,0.05313147835332968,-0.054390016291511425
SMALL439,band,x4,0.0025,0.0925,0.04479775567018218,0.6456575954181105,-0.1491929509221971,0.6816203342769869,0.615847763247687,0.6375967927286256,0.044887339843924234,-0.1491929509221973,0.6594498315215207,-0.24441390825563036,OOS,-0.3454830455145339,0,0,1.8172836631921485,-0.20904004135830412,-0.2418586076358914,-0.24441390825563036,0.05311046077819273,-0.054111232664644696
SMALL439,band,x4,0.0025,0.095,0.04481062462577157,0.644588039904196,-0.15144101756750505,0.6807350391841102,0.6146824186454367,0.637092864959852,0.0449476585102031,-0.15144101756750794,0.6574343813403772,-0.24491783602440398,OOS,-0.3476170418556242,0,0,1.796297336664596,-0.20992533645118083,-0.24302395223814166,-0.24491783602440398,0.050862394132884764,-0.05409836370905531
SMALL439,band,x4,0.0025,0.0975,0.04523979010091095,0.6504626770813237,-0.15260560592180095,0.6829586392673328,0.6237275638244881,0.6401048131075503,0.045156571567554815,-0.15260560592180106,0.6681330606487368,-0.24190588787670564,OOS,-0.3466768368018887,0,0,1.7729892131855205,-0.2077017363679582,-0.23397880705909024,-0.24190588787670564,0.04969780577858887,-0.05366919823391593
SMALL439,band,x4,0.0025,0.1,0.04495742946620562,0.6464017890677834,-0.15552884939701372,0.6761315475493245,0.622097930583884,0.6383889444126941,0.04505884131985005,-0.1555288493970136,0.660127662771881,-0.24362175657156182,OOS,-0.3626926633806007,0,0,1.7567982774673547,-0.21452882808596652,-0.2356084402996944,-0.24362175657156182,0.046774562303376094,-0.053951558868621255
SMALL439,band,x4,0.0025,0.1025,0.045729807730769956,0.6551716848569967,-0.15485367914560744,0.6809799035758706,0.6343213817504062,0.6451757990572018,0.0456602720923327,-0.1548536791456091,0.6721894090124285,-0.23683490192705414,OOS,-0.35491779600857537,0,0,1.7381365930560646,-0.20968047205942042,-0.22338498913317217,-0.23683490192705414,0.04744973255478238,-0.05317918060405692
SMALL439,band,x4,0.0025,0.105,0.046216012166468756,0.6605040470210314,-0.15468509663069396,0.6867444084478765,0.6391245939910126,0.6527966026896941,0.04627985125210232,-0.1546850966306932,0.6735693545496709,-0.22921409829456185,OOS,-0.34802566945582963,0,0,1.7187100732853806,-0.20391596718741445,-0.21858177689256575,-0.22921409829456185,0.047618315069695855,-0.05269297616835812
SMALL439,band,x4,0.0025,0.1075,0.046159370640641795,0.6589347572762506,-0.15358076200024207,0.6794637014662346,0.6425776014610194,0.6549614880791451,0.04649751234790256,-0.15358076200024284,0.6656985963561528,-0.22704921290511082,OOS,-0.35233632567142864,0,0,1.7049325837136404,-0.2111966741690564,-0.21512876942255899,-0.22704921290511082,0.04872264970014775,-0.05274961769418508
SMALL439,band,x4,0.0025,0.11,0.045791161643521594,0.6518832372644878,-0.15435537199334148,0.6810111902798001,0.6277299502771648,0.6427741410552968,0.04568949036760883,-0.15435537199334015,0.667215575129032,-0.2392365599289591,OOS,-0.35518490255187335,0,0,1.6895252132456486,-0.20964918535549093,-0.22997642060641355,-0.2392365599289591,0.047948039707048334,-0.053117826691305284
SMALL439,band,x4,0.0025,0.1125,0.04572864935594123,0.6490906197320637,-0.1561763150115496,0.6884011369019041,0.6155352489115473,0.6319410452668546,0.044941323229417574,-0.15617631501154972,0.6777546248133216,-0.25006965571740136,OOS,-0.3308115489212523,0,0,1.67615777006015,-0.20225923873338691,-0.24217112197203106,-0.25006965571740136,0.04612709668884021,-0.05318033897888565
SMALL439,band,x4,0.0025,0.115,0.04568846774223245,0.648518744321498,-0.1565658653109494,0.6834884320961557,0.6188146947988501,0.6353462703510889,0.045179466870299834,-0.1565658653109484,0.6704716842700941,-0.246664430633167,OOS,-0.3384035224819909,0,0,1.6602864725095068,-0.20717194353913526,-0.23889167608472828,-0.246664430633167,0.045737546389440414,-0.053220520592594425
SMALL439,band,x4,0.0025,0.1175,0.045726571528705406,0.6481947342586301,-0.15839697966905109,0.6822979250484756,0.6192357847210734,0.6335934128370422,0.04509518585105243,-0.15839697966905275,0.6725075857028945,-0.24841728814721376,OOS,-0.3409286435321484,0,0,1.6481033566102616,-0.20836245058681535,-0.23847058616250494,-0.24841728814721376,0.04390643203133873,-0.05318241680612147
SMALL439,band,x4,0.0025,0.12,0.04609014441410664,0.6518691650234858,-0.1597681712774487,0.6865946328903526,0.6222618509001155,0.6354840057259608,0.04530390420193431,-0.15976817127744913,0.6791120587413857,-0.24652669525829518,OOS,-0.3377515710587956,0,0,1.6308658749513354,-0.20406574274493838,-0.23544451998346283,-0.24652669525829518,0.04253524042294113,-0.05281884392072024
SMALL439,gross,x1,0.05,0.3,0.015630967130660478,0.5710145604584377,-0.060988387552483814,0.5661039103263601,0.5775979266982102,0.5678483763850468,0.015825831729110895,-0.060988387552481815,0.5766507977887758,-0.3245564653089309,H1,-0.4701567406655999,0,0,1.1297932780849724,-0.3245564653089309,-0.2801084441853682,-0.3141623245992091,0.141315024147906,-0.0832780212041664
SMALL439,gross,x1,0.05,0.35,0.018183751433984652,0.5710216125430043,-0.07086727113479141,0.5663494291994734,0.5773956383088885,0.5677020645916663,0.01840351986361166,-0.07086727113479252,0.5769182307814564,-0.3243109464358176,H1,-0.4698147835651966,0,0,1.3165577696263704,-0.3243109464358176,-0.28031073257468986,-0.31430863639258966,0.1314361405655984,-0.08072523690084223
SMALL439,gross,x1,0.05,0.4,0.020721119823563283,0.5710271784202866,-0.08066564696995715,0.5665930262443952,0.577192246566252,0.5675545154873619,0.02096359733022113,-0.08066564696995471,0.5771837545958731,-0.32406734939089576,H1,-0.4694738988776912,0,0,1.5029669778857127,-0.32406734939089576,-0.28051412431732636,-0.314456185496894,0.12163776473043267,-0.0781878685112636
SMALL439,gross,x1,0.05,0.45,0.023242905011126247,0.5710313013089137,-0.09038394958172113,0.5668348057448884,0.5769877418019776,0.5674057415952486,0.023505884317068126,-0.09038394958172302,0.5774474649497421,-0.32382556989040256,H1,-0.4691340408476803,0,0,1.6890503630758107,-0.32382556989040256,-0.2807186290816007,-0.31460495938900734,0.11191946211866868,-0.07566608332370063
SMALL439,gross,x1,0.05,0.5,0.025748939766630174,0.5710340108053035,-0.10002259679368075,0.5670747220276072,0.5767822184150181,0.5672558424911561,0.026030205158305675,-0.1000225967936802,0.5777092717159775,-0.32358565360768377,H1,-0.4687953562425159,0,0,1.8748374469092322,-0.32358565360768377,-0.2809241524685603,-0.3147548584930998,0.10228081490670907,-0.0731600485681967
SMALL439,gross,x1,0.05,0.55,0.0282390478112422,0.5710351391098027,-0.10958202460080835,0.5673126678155416,0.5765754568693297,0.5671046146269352,0.028536371561596496,-0.10958202460080968,0.5779690691640662,-0.3233477078197494,H1,-0.4684580497172581,0,0,2.060366614696886,-0.3233477078197494,-0.2811309140142487,-0.31490608635732076,0.09272138709958147,-0.07066994052358468
SMALL439,gross,x1,0.05,0.6,0.03071306302772947,0.5710347521819342,-0.11906266609045202,0.5675488268143478,0.5763674214729925,0.5669520459330784,0.03102420255709948,-0.1190626660904518,0.5782270569955741,-0.3231115488209432,H1,-0.4681217320666976,0,0,2.2456664284928785,-0.3231115488209432,-0.2813389494105859,-0.3150586550511776,0.0832407456099378,-0.06819592530709741
SMALL439,gross,x1,0.05,0.65,0.033170814865419285,0.5710328295085725,-0.12846497197277862,0.5677830813826051,0.5761581757372903,0.5667980885700018,0.033493514064419694,-0.12846497197277862,0.5784832610478493,-0.32287729425268585,H1,-0.467786472902879,0,0,2.430769934178261,-0.32287729425268585,-0.28154819514628804,-0.31521261241425413,0.0738384397276112,-0.0657381734694076
SMALL439,gross,x1,0.05,0.7,0.03561213771227689,0.5710294116602239,-0.13778936624653193,0.5680154046472238,0.5759478205118409,0.5666428915828186,0.035944136234882684,-0.1377893662465307,0.5787375379477323,-0.3226449709880672,H1,-0.46745226750028784,0,0,2.6157054029638203,-0.3226449709880672,-0.28175855037173747,-0.3153678094014374,0.06451404545385789,-0.06329685062254999
SMALL439,gross,x1,0.05,0.75,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113392,0.5757362229674686,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.5789899663564636,-0.3224144775239518,H1,-0.46711904177890895,0,0,2.8005064549211163,-0.3224144775239518,-0.28197014791610975,-0.3155243294880423,0.055267153700299915,-0.06087212756997819
SMALL439,gross,x1,0.05,0.8,0.04044481512462905,0.5710180131514684,-0.15620608625468413,0.5684745660946466,0.5755233667721498,0.5663285081844366,0.04078857578584438,-0.15620608625468457,0.5792405623885992,-0.32218580954064435,H1,-0.4667869794289781,0,0,2.985204917580714,-0.32218580954064435,-0.2821830041114286,-0.31568219279981935,0.04609732544570569,-0.058464173210197826
SMALL439,gross,x1,0.05,0.85,0.042835831133049895,0.5710100073091885,-0.16529928644571013,0.5687012645060456,0.5753093458272763,0.5661693786963518,0.04318204094806899,-0.1652992864457099,0.5794891473867633,-0.32195911112924536,H1,-0.4664561528899653,0,0,3.169833496738827,-0.32195911112924536,-0.28239702505630204,-0.3158413222879042,0.03700412525467969,-0.05607315720177698
SMALL439,gross,x1,0.05,0.9,0.045209736687144675,0.5710004156948254,-0.1743163102855908,0.568926105349099,0.5750939825530037,0.5660088488033528,0.04555608925826049,-0.17431631028559258,0.579735835779722,-0.32173427028619195,H1,-0.46612618775638576,0,0,3.354427430549135,-0.32173427028619195,-0.28261238833057467,-0.31600185218090315,0.027987101414799015,-0.0536992516476822
SMALL439,gross,x1,0.05,0.95,0.047566354239490405,0.5709891489485266,-0.18325754967095675,0.5691489052583328,0.5748772696571423,0.5658469167670209,0.047910540728753004,-0.18325754967095642,0.5799803890965067,-0.32151147037695815,H1,-0.465797332937697,0,0,3.5390273967830237,-0.32151147037695815,-0.2828291012264361,-0.316163784217235,0.019045862029433064,-0.05134263409533647
SMALL439,gross,x1,0.05,1.0,0.04990552804098458,0.5709763560607395,-0.19212348873798146,0.5693698919985718,0.5746592874331456,0.5656835932323708,0.050245217244524465,-0.19212348873798046,0.5802231918805932,-0.3212904836367192,H1,-0.46546944773364185,0,0,3.723653429233086,-0.3212904836367192,-0.2830470834504327,-0.3163271077518851,0.010179922962408355,-0.049003460293842296
SMALL439,gross,x2,0.025,0.3,0.015630967130660478,0.5710145604584377,-0.060988387552483814,0.5661039103263601,0.5775979266982102,0.5678483763850468,0.015825831729110895,-0.060988387552481815,0.5766507977887758,-0.3245564653089309,H1,-0.4701567406655999,0,0,1.1297932780849724,-0.3245564653089309,-0.2801084441853682,-0.3141623245992091,0.141315024147906,-0.0832780212041664
SMALL439,gross,x2,0.025,0.325,0.016909275132182655,0.5710182546785444,-0.06593791937651328,0.5662268815024375,0.5774969122288975,0.5677753708725096,0.017116865687392346,-0.06593791937651228,0.5767847126808678,-0.3244334941328535,H1,-0.46998566424569815,0,0,1.2232224459178658,-0.3244334941328535,-0.28020945865468083,-0.3142353301117463,0.13636549232387654,-0.08199971320264422
SMALL439,gross,x2,0.025,0.35,0.018183751433984652,0.5710216125430043,-0.07086727113479141,0.5663494291994734,0.5773956383088885,0.5677020645916663,0.01840351986361166,-0.07086727113479252,0.5769182307814564,-0.3243109464358176,H1,-0.4698147835651966,0,0,1.3165577696263704,-0.3243109464358176,-0.28031073257468986,-0.31430863639258966,0.1314361405655984,-0.08072523690084223
SMALL439,gross,x2,0.025,0.375,0.019454373349575338,0.5710245859287947,-0.07577649526243557,0.5664714709115922,0.5772940866085321,0.5676284505825139,0.019685771437589095,-0.07577649526243735,0.5770512340193689,-0.32418890472369877,H1,-0.46964418961125914,0,0,1.4098046747063304,-0.32418890472369877,-0.2804122842750463,-0.31438225040174206,0.12652691643795425,-0.07945461498525154
SMALL439,gross,x2,0.025,0.4,0.020721119823563283,0.5710271784202866,-0.08066564696995715,0.5665930262443952,0.577192246566252,0.5675545154873619,0.02096359733022113,-0.08066564696995471,0.5771837545958731,-0.32406734939089576,H1,-0.4694738988776912,0,0,1.5029669778857127,-0.32406734939089576,-0.28051412431732636,-0.314456185496894,0.12163776473043267,-0.0781878685112636
SMALL439,gross,x2,0.025,0.425,0.021983970490237814,0.5710294110982996,-0.08553478240913948,0.5667141605291115,0.5770901009724108,0.5674802453715121,0.02223697440485517,-0.08553478240913914,0.5773158734363986,-0.3239462151061795,H1,-0.4693038356510355,0,0,1.5960478292688771,-0.3239462151061795,-0.2806162699111676,-0.31453045561274384,0.11676862929125034,-0.07692501784458906
SMALL439,gross,x2,0.025,0.45,0.023242905011126247,0.5710313013089137,-0.09038394958172113,0.5668348057448884,0.5769877418019776,0.5674057415952486,0.023505884317068126,-0.09038394958172302,0.5774474649497421,-0.32382556989040256,H1,-0.4691340408476803,0,0,1.6890503630758107,-0.32382556989040256,-0.2807186290816007,-0.31460495938900734,0.11191946211866868,-0.07566608332370063
SMALL439,gross,x2,0.025,0.475,0.02449790257373108,0.5710328529953611,-0.09521320314791426,0.5669550074928699,0.5768851360331041,0.567330958865722,0.02477030279723791,-0.09521320314791548,0.5775786164035704,-0.3237053681424211,H1,-0.46896448389501855,0,0,1.7819781896613343,-0.3237053681424211,-0.2808212348504743,-0.3146797421185339,0.10709020855247556,-0.0744110857610958
SMALL439,gross,x2,0.025,0.5,0.025748939766630174,0.5710340108053035,-0.10002259679368075,0.5670747220276072,0.5767822184150181,0.5672558424911561,0.026030205158305675,-0.1000225967936802,0.5777092717159775,-0.32358565360768377,H1,-0.4687953562425159,0,0,1.8748374469092322,-0.32358565360768377,-0.2809241524685603,-0.3147548584930998,0.10228081490670907,-0.0731600485681967
SMALL439,gross,x2,0.025,0.525,0.02699599590782431,0.5710347859694508,-0.10481218710895956,0.5671939394253586,0.5766790191289273,0.5671804154048017,0.027285570022757666,-0.10481218710895812,0.5778394224358956,-0.32346643620993243,H1,-0.46862660782426746,0,0,1.9676316150814432,-0.32346643620993243,-0.2810273517546511,-0.31483028557945425,0.09749122459143025,-0.07191299242700257
SMALL439,gross,x2,0.025,0.55,0.0282390478112422,0.5710351391098027,-0.10958202460080835,0.5673126678155416,0.5765754568693297,0.5671046146269352,0.028536371561596496,-0.10958202460080968,0.5779690691640662,-0.3233477078197494,H1,-0.4684580497172581,0,0,2.060366614696886,-0.3233477078197494,-0.2811309140142487,-0.31490608635732076,0.09272138709958147,-0.07066994052358468
SMALL439,gross,x2,0.025,0.575,0.029478077166971817,0.5710351279836459,-0.11433216562764958,0.5674309674391729,0.5764715879488393,0.5670284998104844,0.029782590343452986,-0.11433216562765025,0.5780982668745371,-0.3232294081961181,H1,-0.46828974946903057,0,0,2.1530436340479597,-0.3232294081961181,-0.281234782934739,-0.3149822011737715,0.08797124607274023,-0.06943091116785506
SMALL439,gross,x2,0.025,0.6,0.03071306302772947,0.5710347521819342,-0.11906266609045202,0.5675488268143478,0.5763674214729925,0.5669520459330784,0.03102420255709948,-0.1190626660904518,0.5782270569955741,-0.3231115488209432,H1,-0.4681217320666976,0,0,2.2456664284928785,-0.3231115488209432,-0.2813389494105859,-0.3150586550511776,0.0832407456099378,-0.06819592530709741
SMALL439,gross,x2,0.025,0.625,0.03194398148293076,0.5710339688527927,-0.12377358409935957,0.5676661995345433,0.5762629171587219,0.5668752137799272,0.032261182786276876,-0.12377358409935613,0.5783553902748592,-0.32299417610074765,H1,-0.46795397134985217,0,0,2.338241678366659,-0.32299417610074765,-0.28144345372485646,-0.3151354872043287,0.07852982760103025,-0.06696500685189612
SMALL439,gross,x2,0.025,0.65,0.033170814865419285,0.5710328295085725,-0.12846497197277862,0.5677830813826051,0.5761581757372903,0.5667980885700018,0.033493514064419694,-0.12846497197277862,0.5784832610478493,-0.32287729425268585,H1,-0.467786472902879,0,0,2.430769934178261,-0.32287729425268585,-0.28154819514628804,-0.31521261241425413,0.0738384397276112,-0.0657381734694076
SMALL439,gross,x2,0.025,0.675,0.03439353963508318,0.5710312954534676,-0.1331368813015078,0.5678994721903884,0.5760531248193214,0.5667206290815703,0.03472117138480457,-0.13313688130150925,0.5786106349861079,-0.3227609034449026,H1,-0.46761923534262384,0,0,2.5232575054072144,-0.3227609034449026,-0.281653246064257,-0.31529007190268565,0.06916653039888201,-0.0645154486997437
SMALL439,gross,x2,0.025,0.7,0.03561213771227689,0.5710294116602239,-0.13778936624653193,0.5680154046472238,0.5759478205118409,0.5666428915828186,0.035944136234882684,-0.1377893662465307,0.5787375379477323,-0.3226449709880672,H1,-0.46745226750028784,0,0,2.6157054029638203,-0.3226449709880672,-0.28175855037173747,-0.3153678094014374,0.06451404545385789,-0.06329685062254999
SMALL439,gross,x2,0.025,0.725,0.03682658555034135,0.5710271444450982,-0.1424224734466688,0.5681308792904036,0.5758421987831289,0.5665648174678798,0.03716238197725441,-0.1424224734466678,0.5788639784825866,-0.32252949634488737,H1,-0.4672855238612783,0,0,2.7081199879522284,-0.32252949634488737,-0.28186417210044945,-0.31544588351637615,0.05988093825372101,-0.06208240278448553
SMALL439,gross,x2,0.025,0.75,0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113392,0.5757362229674686,0.5664863714962136,0.03837588361212907,-0.1470362580000889,0.5789899663564636,-0.3224144775239518,H1,-0.46711904177890895,0,0,2.8005064549211163,-0.3224144775239518,-0.28197014791610975,-0.3155243294880423,0.055267153700299915,-0.06087212756997819
SMALL439,gross,x2,0.025,0.775,0.039242943112416606,0.571021417129779,-0.1516307788330451,0.5683604532097324,0.5756299247766898,0.566407585964188,0.03958462092329662,-0.1516307788330452,0.5791154822872613,-0.3222999224255586,H1,-0.4669528749665279,0,0,2.892867949452743,-0.3222999224255586,-0.28207644610688853,-0.3156031150200679,0.05067263286734472,-0.05966604522241027
SMALL439,gross,x2,0.025,0.8,0.04044481512462905,0.5710180131514684,-0.15620608625468413,0.5684745660946466,0.5755233667721498,0.5663285081844366,0.04078857578584438,-0.15620608625468457,0.5792405623885992,-0.32218580954064435,H1,-0.4667869794289781,0,0,2.985204917580714,-0.32218580954064435,-0.2821830041114286,-0.31568219279981935,0.04609732544570569,-0.058464173210197826
SMALL439,gross,x2,0.025,0.825,0.04164245077932138,0.571014201159994,-0.16076223370360854,0.5685881341441109,0.5754165220378362,0.5662491182452896,0.041987724223998546,-0.16076223370360831,0.5793650726978135,-0.3220722414911801,H1,-0.4666214374814618,0,0,3.0775261297335823,-0.3220722414911801,-0.28228984884574215,-0.3157615827389664,0.04154117799678128,-0.057266537555505495
SMALL439,gross,x2,0.025,0.85,0.042835831133049895,0.5710100073091885,-0.16529928644571013,0.5687012645060456,0.5753093458272763,0.5661693786963518,0.04318204094806899,-0.1652992864457099,0.5794891473867633,-0.32195911112924536,H1,-0.4664561528899653,0,0,3.169833496738827,-0.32195911112924536,-0.28239702505630204,-0.3158413222879042,0.03700412525467969,-0.05607315720177698
SMALL439,gross,x2,0.025,0.875,0.044024934614111055,0.571005424766089,-0.16981729524617484,0.5688139470017209,0.5752018342134493,0.5660892877653878,0.04437150344193741,-0.16981729524617406,0.57961277112359,-0.32184642863357005,H1,-0.4662910409793944,0,0,3.2621314829547776,-0.32184642863357005,-0.2825045366701291,-0.31592141321886813,0.03248611645421498,-0.05488405372071582
SMALL439,gross,x2,0.025,0.9,0.045209736687144675,0.5710004156948254,-0.1743163102855908,0.568926105349099,0.5750939825530037,0.5660088488033528,0.04555608925826049,-0.17431631028559258,0.579735835779722,-0.32173427028619195,H1,-0.46612618775638576,0,0,3.354427430549135,-0.32173427028619195,-0.28261238833057467,-0.31600185218090315,0.027987101414799015,-0.0536992516476822
SMALL439,gross,x2,0.025,0.925,0.04639021536159538,0.5709949735099616,-0.17879637691569306,0.56903774606919,0.5749857730479417,0.5659280474124073,0.04673577467544576,-0.17879637691569394,0.5798583481654752,-0.321622629566101,H1,-0.4659616111138921,0,0,3.4467262333177078,-0.321622629566101,-0.28272059783563663,-0.3160826535718486,0.023507034784696762,-0.0525187729732315
SMALL439,gross,x2,0.025,0.95,0.047566354239490405,0.5709891489485266,-0.18325754967095675,0.5691489052583328,0.5748772696571423,0.5658469167670209,0.047910540728753004,-0.18325754967095642,0.5799803890965067,-0.32151147037695815,H1,-0.465797332937697,0,0,3.5390273967830237,-0.32151147037695815,-0.2828291012264361,-0.316163784217235,0.019045862029433064,-0.05134263409533647
SMALL439,gross,x2,0.025,0.975,0.04873813189855558,0.5709829403876108,-0.1876999024419298,0.5692596178838552,0.5747684382939329,0.565765434549932,0.0490803626455909,-0.1876999024419297,0.5801019919584353,-0.32140075775143584,H1,-0.46563326226636437,0,0,3.63133534767459,-0.32140075775143584,-0.2829379325896455,-0.31624526643432394,0.014603509258460018,-0.0501708564362713
SMALL439,gross,x2,0.025,1.0,0.04990552804098458,0.5709763560607395,-0.19212348873798146,0.5693698919985718,0.5746592874331456,0.5656835932323708,0.050245217244524465,-0.19212348873798046,0.5802231918805932,-0.3212904836367192,H1,-0.46546944773364185,0,0,3.723653429233086,-0.3212904836367192,-0.2830470834504327,-0.3163271077518851,0.010179922962408355,-0.049003460293842296
SMALL439,gross,x4,0.0125,0.3,0.015630967130660478,0.5710145604584377,-0.060988387552483814,0.5661039103263601,0.5775979266982102,0.5678483763850468,0.015825831729110895,-0.060988387552481815,0.5766507977887758,-0.3245564653089309,H1,-0.4701567406655999,0,0,1.1297932780849724,-0.3245564653089309,-0.2801084441853682,-0.3141623245992091,0.141315024147906,-0.0832780212041664
SMALL439,gross,x4,0.0125,0.3125,0.016270598458078434,0.571016438481108,-0.06346567997693386,0.5661654413428509,0.5775474375566405,0.5678118968646088,0.016471894340224447,-0.06346567997693398,0.5767177991874738,-0.32449493429244014,H1,-0.4700711776023658,0,0,1.1765201459271977,-0.32449493429244014,-0.28015893332693786,-0.3141988041196472,0.13883773172345595,-0.08263838987674844
SMALL439,gross,x4,0.0125,0.325,0.016909275132182655,0.5710182546785444,-0.06593791937651328,0.5662268815024375,0.5774969122288975,0.5677753708725096,0.017116865687392346,-0.06593791937651228,0.5767847126808678,-0.3244334941328535,H1,-0.46998566424569815,0,0,1.2232224459178658,-0.3244334941328535,-0.28020945865468083,-0.3142353301117463,0.13636549232387654,-0.08199971320264422
SMALL439,gross,x4,0.0125,0.3375,0.01754699394374959,0.571019987455834,-0.06840511463369237,0.566288216044932,0.5774463231134085,0.5677387666002293,0.017760742039197863,-0.06840511463369092,0.5768515340401006,-0.32437215959035903,H1,-0.4699001980259254,0,0,1.2699012230536573,-0.32437215959035903,-0.2802600477701699,-0.3142719343840267,0.13389829706669745,-0.08136199439107729
SMALL439,gross,x4,0.0125,0.35,0.018183751433984652,0.5710216125430043,-0.07086727113479141,0.5663494291994734,0.5773956383088885,0.5677020645916663,0.01840351986361166,-0.07086727113479252,0.5769182307814564,-0.3243109464358176,H1,-0.4698147835651966,0,0,1.3165577696263704,-0.3243109464358176,-0.28031073257468986,-0.31430863639258966,0.1314361405655984,-0.08072523690084223
SMALL439,gross,x4,0.0125,0.3625,0.018819545393177428,0.5710231440017391,-0.07332439578025196,0.5664105150306519,0.5773448894614938,0.567665290987815,0.01904519718988018,-0.07332439578025318,0.5769847964513597,-0.3242498606046391,H1,-0.46972945331302196,0,0,1.363192147329661,-0.3242498606046391,-0.2803614814220846,-0.3143454099964409,0.12897901592013786,-0.08008944294164945
SMALL439,gross,x4,0.0125,0.375,0.019454373349575338,0.5710245859287947,-0.07577649526243557,0.5664714709115922,0.5772940866085321,0.5676284505825139,0.019685771437589095,-0.07577649526243735,0.5770512340193689,-0.32418890472369877,H1,-0.46964418961125914,0,0,1.4098046747063304,-0.32418890472369877,-0.2804122842750463,-0.31438225040174206,0.12652691643795425,-0.07945461498525154
SMALL439,gross,x4,0.0125,0.3875,0.020088232465275357,0.5710259328594456,-0.07822357630669263,0.5665323082274254,0.5772432093998087,0.5675915287183807,0.020325239229607828,-0.07822357630669419,0.5771175535129474,-0.3241280674078656,H1,-0.4695590074011876,0,0,1.4563960320231262,-0.3241280674078656,-0.2804631614837697,-0.31441917226587524,0.12407983539369719,-0.07882075586955152
SMALL439,gross,x4,0.0125,0.4,0.020721119823563283,0.5710271784202866,-0.08066564696995715,0.5665930262443952,0.577192246566252,0.5675545154873619,0.02096359733022113,-0.08066564696995471,0.5771837545958731,-0.32406734939089576,H1,-0.4694738988776912,0,0,1.5029669778857127,-0.32406734939089576,-0.28051412431732636,-0.314456185496894,0.12163776473043267,-0.0781878685112636
SMALL439,gross,x4,0.0125,0.4125,0.021353033510378427,0.57102834078592,-0.08310271417520021,0.5666536503552118,0.5771412101767178,0.5675174203780098,0.021600843338121845,-0.08310271417519832,0.5772498703636612,-0.32400672528007923,H1,-0.4693888405401149,0,0,1.5495172838864815,-0.32400672528007923,-0.28056516070686055,-0.31449328060624615,0.11920069752518961,-0.07755595482444845
SMALL439,gross,x4,0.0125,0.425,0.021983970490237814,0.5710294110982996,-0.08553478240913948,0.5667141605291115,0.5770901009724108,0.5674802453715121,0.02223697440485517,-0.08553478240913914,0.5773158734363986,-0.3239462151061795,H1,-0.4693038356510355,0,0,1.5960478292688771,-0.3239462151061795,-0.2806162699111676,-0.31453045561274384,0.11676862929125034,-0.07692501784458906
SMALL439,gross,x4,0.0125,0.4375,0.02261392840416465,0.5710303952778273,-0.0879618587680544,0.566774546625491,0.5770389390433901,0.5674430155127881,0.022871988818473632,-0.08796185876805651,0.5773817372637543,-0.3238858290098,H1,-0.4692188924527541,0,0,1.6425588239185251,-0.3238858290098,-0.2806674318401883,-0.31456768547146785,0.11434155293233542,-0.07629505993066223
