book,family,parent,cadence,n_names,turnover,rebalances_per_year,block_bars,persistence,episodes,per_year,mean_len,median_len,frac_ge2
U56k40d08,U56,U56,W,40,7.495964747039321,52.2279792746114,4.825,10.27689094155428,1657,94.06713223699032,49.5859987929994,15.0,1.0
U56k40d08,U56,U56,2W,40,5.051175930851876,26.1139896373057,9.65,7.606438884074271,1124,63.808965983329585,73.40213523131672,38.0,1.0
U56k40d08,U56,U56,M,40,3.446043437388255,12.03514305023654,20.93867924528302,5.057674700351118,778,44.16670421266051,105.90102827763496,63.0,1.0
U56k40d08,U56,U56,6W,40,2.825759678881994,8.685740031538636,29.013071895424837,4.410730715219602,642,36.44604640684839,127.96884735202492,85.0,1.0
U56k40d08,U56,U56,Q,40,1.9917402863364513,3.97386798828565,63.41428571428571,2.7441319479022748,466,26.45460689344447,174.01716738197425,125.0,1.0
U56k40d09,U56,U56,D,40,17.517247013023653,252.00000000000003,1.0,21.43670060036544,3831,217.48411804460466,21.43670060036544,3.0,0.6768467762986166
U56k40d09,U56,U56,2D,40,11.878698061480604,126.0283847713449,1.9995495495495494,15.791330539079924,2601,147.65758053615681,31.575547866205305,6.0,0.9988465974625144
U56k40d09,U56,U56,W,40,7.346311784925927,52.2279792746114,4.825,10.509397792406878,1619,91.90988961477811,50.70784434836319,15.0,1.0
U56k40d09,U56,U56,2W,40,5.013884266088634,26.1139896373057,9.65,7.676400895679418,1113,63.18450101374184,74.07726864330638,37.0,1.0
U56k40d09,U56,U56,M,40,3.327804337349545,12.03514305023654,20.93867924528302,5.252479013092774,749,42.52038747465646,109.97997329773031,63.0,1.0
U56k40d09,U56,U56,6W,40,2.7290082749257,8.685740031538636,29.013071895424837,4.574396204009038,619,35.140346924983106,132.7172859450727,87.0,1.0
U56k40d09,U56,U56,Q,40,1.8062340863393727,3.97386798828565,63.41428571428571,3.028306832267632,422,23.95674701509349,192.03791469194312,127.0,1.0
U56k40d10,U56,U56,D,40,17.733476175829313,252.00000000000003,1.0,21.483553483553482,3861,219.1872043252985,21.483553483553482,3.0,0.6806526806526807
U56k40d10,U56,U56,2D,40,12.039142472433726,126.0283847713449,1.9995495495495494,15.810037009622503,2625,149.0200495607119,31.612952380952382,6.0,0.9996190476190476
U56k40d10,U56,U56,W,40,7.641001094530914,52.2279792746114,4.825,10.239749172187985,1679,95.31606217616581,49.406789755807026,15.0,1.0
U56k40d10,U56,U56,2W,40,5.197450460869239,26.1139896373057,9.65,7.504212660509124,1150,65.28497409326425,72.41565217391305,30.0,1.0
U56k40d10,U56,U56,M,40,3.4518006800170213,12.03514305023654,20.93867924528302,5.125976475127698,773,43.882856499211535,107.33117723156533,63.0,1.0
U56k40d10,U56,U56,6W,40,2.9757870487865903,8.685740031538636,29.013071895424837,4.247087957228317,674,38.262671772921834,123.22106824925817,72.0,1.0
U56k40d10,U56,U56,Q,40,1.9350410766882316,3.97386798828565,63.41428571428571,2.857330229531176,450,25.54629421040775,181.19555555555556,126.0,1.0
U56k40d11,U56,U56,D,40,17.70010577314452,252.00000000000003,1.0,21.057135470527406,3868,219.58459112412706,21.057135470527406,3.0,0.6675284384694933
U56k40d11,U56,U56,2D,40,11.882916480696085,126.0283847713449,1.9995495495495494,15.681745935537778,2598,147.48727190808742,31.356428021555043,6.0,0.9992301770592764
U56k40d11,U56,U56,W,40,7.285230400817823,52.2279792746114,4.825,10.547538860103627,1600,90.831268303672,50.891875,15.0,1.0
U56k40d11,U56,U56,2W,40,5.031550880968412,26.1139896373057,9.65,7.607650161393847,1114,63.24127055643164,73.41382405745063,38.0,1.0
U56k40d11,U56,U56,M,40,3.3565910703589545,12.03514305023654,20.93867924528302,5.161787332909109,753,42.74746564541564,108.08100929614874,63.0,1.0
U56k40d11,U56,U56,6W,40,2.771330856120969,8.685740031538636,29.013071895424837,4.488997824251641,626,35.53773372381167,130.23961661341852,86.0,1.0
U56k40d11,U56,U56,Q,40,1.8393707936045514,3.97386798828565,63.41428571428571,2.965110648394751,428,24.29736427123226,188.0303738317757,127.0,1.0
U56k40d12,U56,U56,D,40,18.40192139630864,252.00000000000003,1.0,20.56758775205377,4017,228.04325298490653,20.56758775205377,3.0,0.682101070450585
U56k40d12,U56,U56,2D,40,12.372065273505862,126.0283847713449,1.9995495495495494,15.287677071325772,2702,153.3913043478261,30.568467801628422,6.0,0.9996299037749815
U56k40d12,U56,U56,W,40,7.647433512185917,52.2279792746114,4.825,10.177892918825561,1680,95.37283171885561,49.108333333333334,15.0,1.0
U56k40d12,U56,U56,2W,40,5.255814299317328,26.1139896373057,9.65,7.362770038180692,1163,66.02297814823159,71.05073086844368,30.0,1.0
U56k40d12,U56,U56,M,40,3.5178892135181536,12.03514305023654,20.93867924528302,5.011794397375364,788,44.73439963955846,104.94035532994924,63.0,1.0
U56k40d12,U56,U56,6W,40,2.916611858612937,8.685740031538636,29.013071895424837,4.310026629125238,658,37.354359089885115,125.04711246200608,85.0,1.0
U56k40d12,U56,U56,Q,40,2.017749534377176,3.97386798828565,63.41428571428571,2.723193358672885,470,26.681685064203652,172.68936170212766,125.0,1.0
U56k40d13,U56,U56,D,40,17.217930485872067,252.00000000000003,1.0,22.10303192916555,3727,211.58008560486599,22.10303192916555,3.0,0.6863429031392541
U56k40d13,U56,U56,2D,40,11.781393237084698,126.0283847713449,1.9995495495495494,16.124570994771922,2555,145.04618157242624,32.24187866927593,6.0,0.9992172211350293
U56k40d13,U56,U56,W,40,7.376278789719347,52.2279792746114,4.825,10.589116919623185,1611,91.45573327325975,51.09248913718187,15.0,1.0
U56k40d13,U56,U56,2W,40,5.0522511300322055,26.1139896373057,9.65,7.683290737352718,1113,63.18450101374184,74.14375561545373,37.0,1.0
U56k40d13,U56,U56,M,40,3.347878794348147,12.03514305023654,20.93867924528302,5.255353470652151,747,42.40684838927687,110.04016064257029,63.0,1.0
U56k40d13,U56,U56,6W,40,2.806996901139706,8.685740031538636,29.013071895424837,4.480084464228173,632,35.87835097995044,129.98101265822785,86.0,1.0
U56k40d13,U56,U56,Q,40,1.8415754609919335,3.97386798828565,63.41428571428571,2.9880456017638,427,24.240594728542465,189.4847775175644,126.0,1.0
U56k40d14,U56,U56,D,40,18.675792476576785,252.00000000000003,1.0,20.103683825323248,4099,232.6983554854697,20.103683825323248,3.0,0.6577213954623079
U56k40d14,U56,U56,2D,40,12.38908251092396,126.0283847713449,1.9995495495495494,15.157514626988492,2719,154.3563865735526,30.308201544685545,6.0,0.9992644354542111
U56k40d14,U56,U56,W,40,7.696292278013179,52.2279792746114,4.825,10.050044677301795,1699,96.45145302996171,48.491465567981166,14.0,1.0
U56k40d14,U56,U56,2W,40,5.240477521602739,26.1139896373057,9.65,7.360715159331984,1165,66.13651723361117,71.03090128755365,29.0,1.0
U56k40d14,U56,U56,M,40,3.4603246731826065,12.03514305023654,20.93867924528302,5.0460936598552735,779,44.223473755350305,105.65853658536585,63.0,1.0
U56k40d14,U56,U56,6W,40,2.8887287365314376,8.685740031538636,29.013071895424837,4.322536456244265,656,37.24082000450552,125.41006097560975,85.0,1.0
U56k40d14,U56,U56,Q,40,1.8911696532204127,3.97386798828565,63.41428571428571,2.8708382053730106,441,25.035368326199595,182.05215419501133,127.0,1.0
U56k40d15,U56,U56,D,40,17.92967778143496,252.00000000000003,1.0,21.039856923863056,3914,222.19599008785764,21.039856923863056,3.0,0.6939192641798672
U56k40d15,U56,U56,2D,40,12.403034215685878,126.0283847713449,1.9995495495495494,15.16989914855643,2715,154.12930840279344,30.332965009208102,6.0,0.9996316758747698
U56k40d15,U56,U56,W,40,7.808109598817924,52.2279792746114,4.825,9.895711096267142,1722,97.757152511827,47.746806039488966,14.0,1.0
U56k40d15,U56,U56,2W,40,5.319688899716895,26.1139896373057,9.65,7.228198451732814,1182,67.10159945933769,69.75211505922165,29.0,1.0
U56k40d15,U56,U56,M,40,3.5062632992050875,12.03514305023654,20.93867924528302,4.99846080484126,788,44.73439963955846,104.66116751269035,63.0,1.0
U56k40d15,U56,U56,6W,40,2.896766143568102,8.685740031538636,29.013071895424837,4.320505787528654,655,37.18405046181573,125.35114503816794,86.0,1.0
U56k40d15,U56,U56,Q,40,1.9224954079202667,3.97386798828565,63.41428571428571,2.8627998986258167,448,25.432755125028162,181.54241071428572,126.0,1.0
ETFk12d00,ETF,U56,D,12,3.9644486801473517,252.00000000000003,1.0,41.472727272727276,825,46.83487271908088,41.472727272727276,4.0,0.7369696969696969
ETFk12d00,ETF,U56,2D,12,2.835059008015357,126.0283847713449,1.9995495495495494,28.84740625447992,594,33.72110835773823,57.68181818181818,8.0,1.0
ETFk12d00,ETF,U56,W,12,1.8600717136356948,52.2279792746114,4.825,17.834301564871513,396,22.48073890515882,86.05050505050505,21.5,1.0
ETFk12d00,ETF,U56,2W,12,1.2965748255293963,26.1139896373057,9.65,12.629163582531458,280,15.8954719531426,121.87142857142857,47.0,1.0
ETFk12d00,ETF,U56,M,12,0.8585556998743922,12.03514305023654,20.93867924528302,8.714148768411517,188,10.672674025681461,182.4627659574468,116.0,1.0
ETFk12d00,ETF,U56,6W,12,0.7158787568575704,8.685740031538636,29.013071895424837,7.41350686236209,158,8.96958774498761,215.08860759493672,165.5,1.0
ETFk12d00,ETF,U56,Q,12,0.516933586217067,3.97386798828565,63.41428571428571,4.4173800405496735,120,6.8123451227754,280.125,250.0,1.0
ETFk12d01,ETF,U56,D,12,4.3735848723987525,252.00000000000003,1.0,34.36206896551724,928,52.68213561612976,34.36206896551724,4.0,0.7165948275862069
ETFk12d01,ETF,U56,2D,12,3.1004594756180595,126.0283847713449,1.9995495495495494,24.10890425363215,662,37.58143726064429,48.20694864048338,8.0,1.0
ETFk12d01,ETF,U56,W,12,1.991186770384931,52.2279792746114,4.825,15.312320092112838,432,24.524442441991443,73.88194444444444,20.0,1.0
ETFk12d01,ETF,U56,2W,12,1.4449876642743507,26.1139896373057,9.65,10.384853521034966,318,18.052714575354813,100.21383647798743,39.0,1.0
ETFk12d01,ETF,U56,M,12,0.9396419150844384,12.03514305023654,20.93867924528302,7.306596294746779,210,11.921603964856951,152.9904761904762,84.5,1.0
ETFk12d01,ETF,U56,6W,12,0.8035554641184441,8.685740031538636,29.013071895424837,6.071018247353007,180,10.2185176841631,176.13888888888889,114.5,1.0
ETFk12d01,ETF,U56,Q,12,0.5680663428447936,3.97386798828565,63.41428571428571,3.75804016636798,134,7.60711872043253,238.3134328358209,189.5,1.0
ETFk12d02,ETF,U56,D,12,4.092816217838927,252.00000000000003,1.0,37.5,862,48.935345798603294,37.5,4.0,0.7215777262180975
ETFk12d02,ETF,U56,2D,12,2.8331974653763163,126.0283847713449,1.9995495495495494,26.9802432980401,600,34.061725613877,53.94833333333333,8.0,1.0
ETFk12d02,ETF,U56,W,12,1.8224525777699172,52.2279792746114,4.825,17.04821825103098,392,22.25366073439964,82.25765306122449,24.0,1.0
ETFk12d02,ETF,U56,2W,12,1.2466247215882706,26.1139896373057,9.65,12.242403537740326,273,15.498085154314035,118.13919413919415,49.0,1.0
ETFk12d02,ETF,U56,M,12,0.8602110013606112,12.03514305023654,20.93867924528302,8.040591912592927,192,10.899752196440641,168.359375,99.0,1.0
ETFk12d02,ETF,U56,6W,12,0.707029574336743,8.685740031538636,29.013071895424837,6.925972910565442,160,9.0831268303672,200.94375,146.0,1.0
ETFk12d02,ETF,U56,Q,12,0.5175272481403973,3.97386798828565,63.41428571428571,4.113852994508437,122,6.92588420815499,260.87704918032784,250.0,1.0
ETFk12d03,ETF,U56,D,12,3.7692924413020097,252.00000000000003,1.0,40.172761664564945,793,45.01824735300744,40.172761664564945,4.0,0.7137452711223203
ETFk12d03,ETF,U56,2D,12,2.6494153261008195,126.0283847713449,1.9995495495495494,28.426188390939327,561,31.847713448974996,56.839572192513366,8.0,1.0
ETFk12d03,ETF,U56,W,12,1.6988382682953505,52.2279792746114,4.825,18.118772419290554,364,20.66411353908538,87.42307692307692,24.0,1.0
ETFk12d03,ETF,U56,2W,12,1.202291623672119,26.1139896373057,9.65,12.578807894632757,262,14.87362018472629,121.3854961832061,49.0,1.0
ETFk12d03,ETF,U56,M,12,0.8308696605138927,12.03514305023654,20.93867924528302,8.196391931467398,185,10.502365397612076,171.6216216216216,83.0,1.0
ETFk12d03,ETF,U56,6W,12,0.6592810914435763,8.685740031538636,29.013071895424837,7.4360703348087895,148,8.40189231808966,215.74324324324326,147.0,1.0
ETFk12d03,ETF,U56,Q,12,0.49480369293585835,3.97386798828565,63.41428571428571,4.200483954913736,116,6.58526695201622,266.37068965517244,191.0,1.0
ETFk12d04,ETF,U56,D,12,4.307030560447057,252.00000000000003,1.0,41.37721238938053,904,51.31966659157468,41.37721238938053,4.0,0.7212389380530974
ETFk12d04,ETF,U56,2D,12,3.043398613350552,126.0283847713449,1.9995495495495494,29.039925616955305,644,36.55958549222798,58.066770186335404,8.0,1.0
ETFk12d04,ETF,U56,W,12,1.9009155795545187,52.2279792746114,4.825,18.996066249952257,407,23.105203874746568,91.65601965601965,29.0,1.0
ETFk12d04,ETF,U56,2W,12,1.3779425315106464,26.1139896373057,9.65,12.887392055267702,300,17.0308628069385,124.36333333333333,58.0,1.0
ETFk12d04,ETF,U56,M,12,0.9108389556634623,12.03514305023654,20.93867924528302,8.923712144391805,201,11.410678080648795,186.8507462686567,124.0,1.0
ETFk12d04,ETF,U56,6W,12,0.7513807558904988,8.685740031538636,29.013071895424837,7.562272712644417,168,9.53728317188556,219.4047619047619,202.0,1.0
ETFk12d04,ETF,U56,Q,12,0.5449126150128377,3.97386798828565,63.41428571428571,4.563416957426392,127,7.209731921603965,289.38582677165357,252.0,1.0
ETFk12d05,ETF,U56,D,12,4.140016135741289,252.00000000000003,1.0,43.30707762557078,876,49.73011939626042,43.30707762557078,4.0,0.7226027397260274
ETFk12d05,ETF,U56,2D,12,2.9108522262798897,126.0283847713449,1.9995495495495494,30.615766410627213,620,35.1971164676729,61.21774193548387,8.0,1.0
ETFk12d05,ETF,U56,W,12,1.8061880180864456,52.2279792746114,4.825,20.23342770151167,388,22.02658256364046,97.62628865979381,29.0,1.0
ETFk12d05,ETF,U56,2W,12,1.2428780077963335,26.1139896373057,9.65,14.48062252643252,271,15.384546068934446,139.7380073800738,67.0,1.0
ETFk12d05,ETF,U56,M,12,0.8862419612084653,12.03514305023654,20.93867924528302,9.072668564445992,198,11.24036945257941,189.96969696969697,127.5,1.0
ETFk12d05,ETF,U56,6W,12,0.7127949455810965,8.685740031538636,29.013071895424837,8.037285270729935,161,9.139896373056995,233.1863354037267,216.0,1.0
ETFk12d05,ETF,U56,Q,12,0.5135259989746659,3.97386798828565,63.41428571428571,4.790484045434996,121,6.869114665465196,303.78512396694214,252.0,1.0
ETFk12d06,ETF,U56,D,12,4.1719033349550445,252.00000000000003,1.0,41.19069767441861,860,48.8218067132237,41.19069767441861,4.0,0.7441860465116279
ETFk12d06,ETF,U56,2D,12,2.9453585960356627,126.0283847713449,1.9995495495495494,28.9460618669635,612,34.74296012615454,57.87908496732026,8.0,1.0
ETFk12d06,ETF,U56,W,12,1.9265876876018775,52.2279792746114,4.825,17.984748761950836,407,23.105203874746568,86.77641277641278,24.0,1.0
ETFk12d06,ETF,U56,2W,12,1.2936353296556562,26.1139896373057,9.65,13.238435495033762,277,15.725163325073217,127.75090252707581,58.0,1.0
ETFk12d06,ETF,U56,M,12,0.8935133759050329,12.03514305023654,20.93867924528302,8.64453416974255,195,11.070060824510026,181.00512820512822,104.0,1.0
ETFk12d06,ETF,U56,6W,12,0.7047275844398909,8.685740031538636,29.013071895424837,7.83488571577105,156,8.856048659608021,227.31410256410257,175.0,1.0
ETFk12d06,ETF,U56,Q,12,0.5412127948957443,3.97386798828565,63.41428571428571,4.377765989143152,124,7.03942329353458,277.61290322580646,251.5,1.0
ETFk12d07,ETF,U56,D,12,4.039378904986239,252.00000000000003,1.0,44.38343195266272,845,47.970263572876775,44.38343195266272,4.0,0.736094674556213
ETFk12d07,ETF,U56,2D,12,2.960967407505266,126.0283847713449,1.9995495495495494,29.916626336161322,627,35.59450326650147,59.81977671451356,10.0,1.0
ETFk12d07,ETF,U56,W,12,1.8211003952320652,52.2279792746114,4.825,19.947520545573212,389,22.083352106330256,96.24678663239075,29.0,1.0
ETFk12d07,ETF,U56,2W,12,1.2422127202517286,26.1139896373057,9.65,14.47838527569407,268,15.21423744086506,139.71641791044777,69.0,1.0
ETFk12d07,ETF,U56,M,12,0.917316404178335,12.03514305023654,20.93867924528302,8.717097562160706,204,11.58098670871818,182.52450980392157,106.0,1.0
ETFk12d07,ETF,U56,6W,12,0.7645042495487501,8.685740031538636,29.013071895424837,7.472373570414455,172,9.76436134264474,216.79651162790697,175.0,1.0
ETFk12d07,ETF,U56,Q,12,0.5662337396493577,3.97386798828565,63.41428571428571,4.382078273157345,132,7.4935796350529404,277.8863636363636,252.0,1.0
ETFk12d08,ETF,U56,D,12,4.034335314653439,252.00000000000003,1.0,42.48288075560803,847,48.08380265825637,42.48288075560803,4.0,0.7367178276269185
ETFk12d08,ETF,U56,2D,12,2.9022611363097823,126.0283847713449,1.9995495495495494,29.263501447810157,615,34.91326875422393,58.513821138211384,8.0,1.0
ETFk12d08,ETF,U56,W,12,1.8342593608893207,52.2279792746114,4.825,18.913758186265486,394,22.36719981977923,91.25888324873097,25.0,1.0
ETFk12d08,ETF,U56,2W,12,1.2943500752540185,26.1139896373057,9.65,13.214272590306104,282,16.00901103852219,127.51773049645391,59.0,1.0
ETFk12d08,ETF,U56,M,12,0.8934864297666504,12.03514305023654,20.93867924528302,8.597010735135465,199,11.297138995269206,180.01005025125627,106.0,1.0
ETFk12d08,ETF,U56,6W,12,0.7528619197913314,8.685740031538636,29.013071895424837,7.292978721418946,169,9.594052714575355,211.59171597633136,146.0,1.0
ETFk12d08,ETF,U56,Q,12,0.5414233300996948,3.97386798828565,63.41428571428571,4.400390478335962,126,7.152962378914171,279.04761904761904,252.0,1.0
ETFk12d09,ETF,U56,D,12,3.9589286570244244,252.00000000000003,1.0,39.97964071856288,835,47.402568145978826,39.97964071856288,4.0,0.718562874251497
ETFk12d09,ETF,U56,2D,12,2.8068220417136667,126.0283847713449,1.9995495495495494,27.993720999499555,596,33.834647443117824,55.9748322147651,8.0,1.0
ETFk12d09,ETF,U56,W,12,1.749522637466094,52.2279792746114,4.825,18.427957226325653,376,21.345348051362922,88.91489361702128,24.0,1.0
ETFk12d09,ETF,U56,2W,12,1.309559861446781,26.1139896373057,9.65,12.055026989944215,287,16.292858751971167,116.33101045296168,39.0,1.0
ETFk12d09,ETF,U56,M,12,0.8551722860908427,12.03514305023654,20.93867924528302,8.311479992309952,191,10.842982653750846,174.03141361256544,85.0,1.0
ETFk12d09,ETF,U56,6W,12,0.7161171048975842,8.685740031538636,29.013071895424837,7.12372859878351,160,9.0831268303672,206.68125,116.5,1.0
ETFk12d09,ETF,U56,Q,12,0.4818663307013109,3.97386798828565,63.41428571428571,4.585103477423561,113,6.414958323946835,290.76106194690266,252.0,1.0
ETFk12d10,ETF,U56,D,12,4.127501743881622,252.00000000000003,1.0,43.31395348837209,860,48.8218067132237,43.31395348837209,4.0,0.7313953488372092
ETFk12d10,ETF,U56,2D,12,2.995417690077093,126.0283847713449,1.9995495495495494,29.505853069376073,631,35.82158143726065,58.99841521394612,8.0,1.0
ETFk12d10,ETF,U56,W,12,1.905730333730803,52.2279792746114,4.825,18.91611819072959,407,23.105203874746568,91.27027027027027,25.0,1.0
ETFk12d10,ETF,U56,2W,12,1.3505518668809016,26.1139896373057,9.65,13.184399176662644,292,16.57670646542014,127.22945205479452,57.5,1.0
ETFk12d10,ETF,U56,M,12,0.919685735605533,12.03514305023654,20.93867924528302,8.69181249493684,203,11.524217166028386,181.99507389162562,104.0,1.0
ETFk12d10,ETF,U56,6W,12,0.7854013944564355,8.685740031538636,29.013071895424837,7.228859781804139,175,9.934669970714125,209.73142857142858,173.0,1.0
ETFk12d10,ETF,U56,Q,12,0.5525884958053446,3.97386798828565,63.41428571428571,4.4613721576372924,129,7.323271006983555,282.91472868217056,252.0,1.0
ETFk12d11,ETF,U56,D,12,4.400486786206069,252.00000000000003,1.0,38.53383458646616,931,52.85244424419915,38.53383458646616,4.0,0.7250268528464017
ETFk12d11,ETF,U56,2D,12,3.017669970895179,126.0283847713449,1.9995495495495494,27.996945243883196,641,36.389276864158596,55.981279251170044,8.0,1.0
ETFk12d11,ETF,U56,W,12,1.8989057669385252,52.2279792746114,4.825,18.285190513169788,407,23.105203874746568,88.22604422604422,24.0,1.0
ETFk12d11,ETF,U56,2W,12,1.3443123126550232,26.1139896373057,9.65,12.653061224489797,294,16.69024555079973,122.10204081632654,49.0,1.0
ETFk12d11,ETF,U56,M,12,0.9052931350560949,12.03514305023654,20.93867924528302,8.514794802737832,201,11.410678080648795,178.28855721393035,126.0,1.0
ETFk12d11,ETF,U56,6W,12,0.7078900577900247,8.685740031538636,29.013071895424837,7.736699154577565,159,9.026357287677406,224.46540880503144,203.0,1.0
ETFk12d11,ETF,U56,Q,12,0.5220073899754737,3.97386798828565,63.41428571428571,4.560176379999927,122,6.92588420815499,289.1803278688525,252.0,1.0
ETFk12d12,ETF,U56,D,12,4.116436848049875,252.00000000000003,1.0,37.805747126436785,870,49.38950214012165,37.805747126436785,4.0,0.7114942528735633
ETFk12d12,ETF,U56,2D,12,2.9029818883005074,126.0283847713449,1.9995495495495494,26.675375876778066,617,35.026807839603514,53.3387358184765,8.0,1.0
ETFk12d12,ETF,U56,W,12,1.8590086754277575,52.2279792746114,4.825,16.99378496763273,401,22.764586618607797,81.99501246882792,24.0,1.0
ETFk12d12,ETF,U56,2W,12,1.3566952462630069,26.1139896373057,9.65,11.420523698577737,298,16.917323721558912,110.20805369127517,48.0,1.0
ETFk12d12,ETF,U56,M,12,0.8724808336967675,12.03514305023654,20.93867924528302,8.053553295094183,195,11.070060824510026,168.63076923076923,103.0,1.0
ETFk12d12,ETF,U56,6W,12,0.7821605955135416,8.685740031538636,29.013071895424837,6.402482387515615,176,9.99143951340392,185.7556818181818,114.5,1.0
ETFk12d12,ETF,U56,Q,12,0.535506958198759,3.97386798828565,63.41428571428571,4.065503864280989,127,7.209731921603965,257.81102362204723,234.0,1.0
ETFk12d13,ETF,U56,D,12,3.635475297153545,252.00000000000003,1.0,49.404980340760154,763,43.315161072313586,49.404980340760154,4.0,0.7313237221494102
ETFk12d13,ETF,U56,2D,12,2.6096073522856997,126.0283847713449,1.9995495495495494,34.15896157575639,552,31.33678756476684,68.30253623188406,8.0,1.0
ETFk12d13,ETF,U56,W,12,1.5889924780539266,52.2279792746114,4.825,23.070791305147623,338,19.18810542915071,111.31656804733728,31.0,1.0
ETFk12d13,ETF,U56,2W,12,1.1671762715806016,26.1139896373057,9.65,15.421982838067542,253,14.362694300518136,148.82213438735178,77.0,1.0
ETFk12d13,ETF,U56,M,12,0.7367154025290799,12.03514305023654,20.93867924528302,11.128026276633321,162,9.19666591574679,233.00617283950618,178.5,1.0
ETFk12d13,ETF,U56,6W,12,0.6373468168844083,8.685740031538636,29.013071895424837,9.078472184764365,142,8.06127506195089,263.3943661971831,231.5,1.0
ETFk12d13,ETF,U56,Q,12,0.4972295837672545,3.97386798828565,63.41428571428571,5.080874070736653,115,6.528497409326425,322.2,252.0,1.0
ETFk12d14,ETF,U56,D,12,3.9900704552504545,252.00000000000003,1.0,47.30084235860409,831,47.17548997521965,47.30084235860409,5.0,0.740072202166065
ETFk12d14,ETF,U56,2D,12,2.8602089028971434,126.0283847713449,1.9995495495495494,32.71618714622584,601,34.118495156566794,65.41763727121464,9.0,1.0
ETFk12d14,ETF,U56,W,12,1.793136776761265,52.2279792746114,4.825,21.358603763294248,380,21.5724262221221,103.05526315789474,29.0,1.0
ETFk12d14,ETF,U56,2W,12,1.3346527401933173,26.1139896373057,9.65,14.066730014163545,289,16.406397837350756,135.7439446366782,59.0,1.0
ETFk12d14,ETF,U56,M,12,0.8813146583660997,12.03514305023654,20.93867924528302,9.680205674631837,194,11.01329128182023,202.69072164948454,128.0,1.0
ETFk12d14,ETF,U56,6W,12,0.741661895112414,8.685740031538636,29.013071895424837,8.119642016015073,165,9.366974543816175,235.57575757575756,231.0,1.0
ETFk12d14,ETF,U56,Q,12,0.535698474835421,3.97386798828565,63.41428571428571,4.871583690020275,125,7.096192836224375,308.928,252.0,1.0
ETFk12d15,ETF,U56,D,12,4.061167579484885,252.00000000000003,1.0,46.865954922894424,843,47.85672448749719,46.865954922894424,4.0,0.7378410438908659
ETFk12d15,ETF,U56,2D,12,2.8778647409707947,126.0283847713449,1.9995495495495494,32.82466869090716,602,34.175264699256594,65.63455149501661,9.0,1.0
ETFk12d15,ETF,U56,W,12,1.8202039994263315,52.2279792746114,4.825,21.20288002153287,385,21.856273935571075,102.30389610389611,29.0,1.0
ETFk12d15,ETF,U56,2W,12,1.2601857259264786,26.1139896373057,9.65,15.07905856260635,271,15.384546068934446,145.51291512915128,77.0,1.0
ETFk12d15,ETF,U56,M,12,0.8636478927372975,12.03514305023654,20.93867924528302,9.910643696422854,190,10.78621311106105,207.5157894736842,150.0,1.0
ETFk12d15,ETF,U56,6W,12,0.7076853900328407,8.685740031538636,29.013071895424837,8.626404053826697,158,8.96958774498761,250.27848101265823,230.5,1.0
ETFk12d15,ETF,U56,Q,12,0.5267064218976838,3.97386798828565,63.41428571428571,4.963069514253322,122,6.92588420815499,314.7295081967213,252.0,1.0
ETFk24d00,ETF,U56,D,24,8.525834938969505,252.00000000000003,1.0,38.159556786703604,1805,102.46902455507998,38.159556786703604,4.0,0.7329639889196676
ETFk24d00,ETF,U56,2D,24,6.031181558322667,126.0283847713449,1.9995495495495494,26.802304051078437,1286,73.00563189907638,53.59253499222395,8.0,1.0
ETFk24d00,ETF,U56,W,24,3.761381705490317,52.2279792746114,4.825,17.581782127550692,810,45.98332957873395,84.8320987654321,24.0,1.0
ETFk24d00,ETF,U56,2W,24,2.5824520896693124,26.1139896373057,9.65,12.684269135552508,563,31.961252534354585,122.40319715808171,57.0,1.0
ETFk24d00,ETF,U56,M,24,1.7077332757233705,12.03514305023654,20.93867924528302,8.679413233592102,378,21.45888713674251,181.73544973544975,106.0,1.0
ETFk24d00,ETF,U56,6W,24,1.456743927140584,8.685740031538636,29.013071895424837,7.232618853801428,326,18.506870916873172,209.840490797546,165.5,1.0
ETFk24d00,ETF,U56,Q,24,1.0537369466947453,3.97386798828565,63.41428571428571,4.351108679561034,245,13.908537958999776,275.9224489795918,252.0,1.0
ETFk24d01,ETF,U56,D,24,8.680084999689432,252.00000000000003,1.0,38.528773072747015,1842,104.5694976346024,38.528773072747015,4.0,0.7312703583061889
ETFk24d01,ETF,U56,2D,24,6.012570746742639,126.0283847713449,1.9995495495495494,27.693834854092522,1282,72.77855372831719,55.375195007800315,8.0,1.0
ETFk24d01,ETF,U56,W,24,3.7129380541680352,52.2279792746114,4.825,18.408196657446723,798,45.30209506645641,88.81954887218045,24.5,1.0
ETFk24d01,ETF,U56,2W,24,2.625137844198025,26.1139896373057,9.65,12.834730398140863,573,32.528947961252534,123.85514834205934,58.0,1.0
ETFk24d01,ETF,U56,M,24,1.7403491322451712,12.03514305023654,20.93867924528302,8.754615101173355,387,21.969813020950667,183.31007751937983,107.0,1.0
ETFk24d01,ETF,U56,6W,24,1.4994122068321636,8.685740031538636,29.013071895424837,7.254480952817053,337,19.131335886460917,210.47477744807122,146.0,1.0
ETFk24d01,ETF,U56,Q,24,1.0769698109845343,3.97386798828565,63.41428571428571,4.341693574628921,252,14.305924757828341,275.3253968253968,251.0,1.0
ETFk24d02,ETF,U56,D,24,8.757630039420226,252.00000000000003,1.0,37.36720430107527,1860,105.59134940301871,37.36720430107527,4.0,0.7225806451612903
