panel,ladder,rung,subtape,frac,n,stat,is_path,is_trunc,value
B136,GROSS,0.6,F2_2,2,2221,SHARPE,False,False,0.8807085140584825
B136,GROSS,0.6,F2_2,2,2221,MAXDD,True,False,-16.84054813586994
B136,GROSS,0.6,F2_2,2,2221,ULCER,True,False,4.200959801649871
B136,GROSS,0.6,F2_2,2,2221,CALMAR,True,False,0.6700966570317738
B136,GROSS,0.6,F2_2,2,2221,Q0500,True,True,-2.110460704329359
B136,GROSS,0.6,F2_2,2,2221,Q0750,True,True,-4.470511749699349
B136,GROSS,0.6,F2_2,2,2221,Q0900,True,True,-7.3517463953621425
B136,GROSS,0.6,F2_2,2,2221,Q0950,True,True,-9.398690872541176
B136,GROSS,0.6,F2_2,2,2221,Q0990,True,True,-11.979296939008435
B136,GROSS,0.6,F2_2,2,2221,Q0999,True,True,-15.557253594916522
B136,GROSS,0.6,F2_2,2,2221,K0021,True,True,-15.602178022728403
B136,GROSS,0.6,F2_2,2,2221,K0063,True,True,-16.84054813586994
B136,GROSS,0.6,F2_2,2,2221,K0126,True,True,-16.84054813586994
B136,GROSS,0.6,F2_2,2,2221,K0252,True,True,-16.84054813586994
B136,GROSS,0.6,F2_2,2,2221,K0504,True,True,-16.84054813586994
B136,GROSS,0.65,F2_2,2,2221,CAGR,False,False,12.203266736245455
B136,GROSS,0.65,F2_2,2,2221,VOL,False,False,14.217948524578514
B136,GROSS,0.65,F2_2,2,2221,SHARPE,False,False,0.8811824344923307
B136,GROSS,0.65,F2_2,2,2221,MAXDD,True,False,-18.15398564875787
B136,GROSS,0.65,F2_2,2,2221,ULCER,True,False,4.55615204858872
B136,GROSS,0.65,F2_2,2,2221,CALMAR,True,False,0.6722086803610768
B136,GROSS,0.65,F2_2,2,2221,Q0500,True,True,-2.3023883267692113
B136,GROSS,0.65,F2_2,2,2221,Q0750,True,True,-4.88405845726134
B136,GROSS,0.65,F2_2,2,2221,Q0900,True,True,-7.948524852113047
B136,GROSS,0.65,F2_2,2,2221,Q0950,True,True,-10.19778635456008
B136,GROSS,0.65,F2_2,2,2221,Q0990,True,True,-12.961095659388452
B136,GROSS,0.65,F2_2,2,2221,Q0999,True,True,-16.782679672058165
B136,GROSS,0.65,F2_2,2,2221,K0021,True,True,-16.830809823468616
B136,GROSS,0.65,F2_2,2,2221,K0063,True,True,-18.15398564875787
B136,GROSS,0.65,F2_2,2,2221,K0126,True,True,-18.15398564875787
B136,GROSS,0.65,F2_2,2,2221,K0252,True,True,-18.15398564875787
B136,GROSS,0.65,F2_2,2,2221,K0504,True,True,-18.15398564875787
B136,GROSS,0.7,F2_2,2,2221,CAGR,False,False,13.117114350888182
B136,GROSS,0.7,F2_2,2,2221,VOL,False,False,15.315081830872254
B136,GROSS,0.7,F2_2,2,2221,SHARPE,False,False,0.881646403301494
B136,GROSS,0.7,F2_2,2,2221,MAXDD,True,False,-19.45387420719012
B136,GROSS,0.7,F2_2,2,2221,ULCER,True,False,4.912184986084511
B136,GROSS,0.7,F2_2,2,2221,CALMAR,True,False,0.674267460105202
B136,GROSS,0.7,F2_2,2,2221,Q0500,True,True,-2.477835977233261
B136,GROSS,0.7,F2_2,2,2221,Q0750,True,True,-5.28626863800088
B136,GROSS,0.7,F2_2,2,2221,Q0900,True,True,-8.563447455810296
B136,GROSS,0.7,F2_2,2,2221,Q0950,True,True,-10.971538920394153
B136,GROSS,0.7,F2_2,2,2221,Q0990,True,True,-13.940008119702336
B136,GROSS,0.7,F2_2,2,2221,Q0999,True,True,-17.997307453308544
B136,GROSS,0.7,F2_2,2,2221,K0021,True,True,-18.04856323177732
B136,GROSS,0.7,F2_2,2,2221,K0063,True,True,-19.45387420719012
B136,GROSS,0.7,F2_2,2,2221,K0126,True,True,-19.45387420719012
B136,GROSS,0.7,F2_2,2,2221,K0252,True,True,-19.45387420719012
B136,GROSS,0.7,F2_2,2,2221,K0504,True,True,-19.45387420719012
B136,GROSS,0.75,F2_2,2,2221,CAGR,False,False,14.026023976352263
B136,GROSS,0.75,F2_2,2,2221,VOL,False,False,16.412831494130508
B136,GROSS,0.75,F2_2,2,2221,SHARPE,False,False,0.8820985522183026
B136,GROSS,0.75,F2_2,2,2221,MAXDD,True,False,-20.740302267849483
B136,GROSS,0.75,F2_2,2,2221,ULCER,True,False,5.269071768255831
B136,GROSS,0.75,F2_2,2,2221,CALMAR,True,False,0.6762690242029241
B136,GROSS,0.75,F2_2,2,2221,Q0500,True,True,-2.676628088495356
B136,GROSS,0.75,F2_2,2,2221,Q0750,True,True,-5.692875494254974
B136,GROSS,0.75,F2_2,2,2221,Q0900,True,True,-9.162178328572578
B136,GROSS,0.75,F2_2,2,2221,Q0950,True,True,-11.731353416539475
B136,GROSS,0.75,F2_2,2,2221,Q0990,True,True,-14.915988549040863
B136,GROSS,0.75,F2_2,2,2221,Q0999,True,True,-19.201191580144915
B136,GROSS,0.75,F2_2,2,2221,K0021,True,True,-19.255493454746397
B136,GROSS,0.75,F2_2,2,2221,K0063,True,True,-20.740302267849483
B136,GROSS,0.75,F2_2,2,2221,K0126,True,True,-20.740302267849483
B136,GROSS,0.75,F2_2,2,2221,K0252,True,True,-20.740302267849483
B136,GROSS,0.75,F2_2,2,2221,K0504,True,True,-20.740302267849483
B136,GROSS,0.3,F3_1,3,1481,CAGR,False,False,8.00499374052861
B136,GROSS,0.3,F3_1,3,1481,VOL,False,False,5.687889783697015
B136,GROSS,0.3,F3_1,3,1481,SHARPE,False,False,1.38253012505859
B136,GROSS,0.3,F3_1,3,1481,MAXDD,True,False,-5.950543193582218
B136,GROSS,0.3,F3_1,3,1481,ULCER,True,False,1.7831246036134882
B136,GROSS,0.3,F3_1,3,1481,CALMAR,True,False,1.3452542868963893
B136,GROSS,0.3,F3_1,3,1481,Q0500,True,True,-0.5962326923379166
B136,GROSS,0.3,F3_1,3,1481,Q0750,True,True,-1.6130871943605785
B136,GROSS,0.3,F3_1,3,1481,Q0900,True,True,-3.5160065693512723
B136,GROSS,0.3,F3_1,3,1481,Q0950,True,True,-4.1001725515736025
B136,GROSS,0.3,F3_1,3,1481,Q0990,True,True,-5.149105442333641
B136,GROSS,0.3,F3_1,3,1481,Q0999,True,True,-5.862307272536839
B136,GROSS,0.3,F3_1,3,1481,K0021,True,True,-5.026342497109331
B136,GROSS,0.3,F3_1,3,1481,K0063,True,True,-5.862329161903167
B136,GROSS,0.3,F3_1,3,1481,K0126,True,True,-5.950543193582218
B136,GROSS,0.3,F3_1,3,1481,K0252,True,True,-5.950543193582218
B136,GROSS,0.3,F3_1,3,1481,K0504,True,True,-5.950543193582218
B136,GROSS,0.35,F3_1,3,1481,CAGR,False,False,9.368731118380946
B136,GROSS,0.35,F3_1,3,1481,VOL,False,False,6.635986113220394
B136,GROSS,0.35,F3_1,3,1481,SHARPE,False,False,1.3829602175026166
B136,GROSS,0.35,F3_1,3,1481,MAXDD,True,False,-6.930575655301004
B136,GROSS,0.35,F3_1,3,1481,ULCER,True,False,2.0810599793022266
B136,GROSS,0.35,F3_1,3,1481,CALMAR,True,False,1.3517969623800392
B136,GROSS,0.35,F3_1,3,1481,Q0500,True,True,-0.7021603842061274
B136,GROSS,0.35,F3_1,3,1481,Q0750,True,True,-1.880545318598885
B136,GROSS,0.35,F3_1,3,1481,Q0900,True,True,-4.106801338259046
B136,GROSS,0.35,F3_1,3,1481,Q0950,True,True,-4.780316930754931
B136,GROSS,0.35,F3_1,3,1481,Q0990,True,True,-5.996363322409542
B136,GROSS,0.35,F3_1,3,1481,Q0999,True,True,-6.822878760450318
B136,GROSS,0.35,F3_1,3,1481,K0021,True,True,-5.850151727919409
B136,GROSS,0.35,F3_1,3,1481,K0063,True,True,-6.822957531540121
B136,GROSS,0.35,F3_1,3,1481,K0126,True,True,-6.930575655301004
B136,GROSS,0.35,F3_1,3,1481,K0252,True,True,-6.930575655301004
B136,GROSS,0.35,F3_1,3,1481,K0504,True,True,-6.930575655301004
B136,GROSS,0.4,F3_1,3,1481,CAGR,False,False,10.7405619563812
B136,GROSS,0.4,F3_1,3,1481,VOL,False,False,7.584135194324223
B136,GROSS,0.4,F3_1,3,1481,SHARPE,False,False,1.3833826089899823
B136,GROSS,0.4,F3_1,3,1481,MAXDD,True,False,-7.907033015066475
B136,GROSS,0.4,F3_1,3,1481,ULCER,True,False,2.379194538804777
B136,GROSS,0.4,F3_1,3,1481,CALMAR,True,False,1.358355521712831
B136,GROSS,0.4,F3_1,3,1481,Q0500,True,True,-0.8126417343898135
B136,GROSS,0.4,F3_1,3,1481,Q0750,True,True,-2.1476084908814084
B136,GROSS,0.4,F3_1,3,1481,Q0900,True,True,-4.702788123217676
B136,GROSS,0.4,F3_1,3,1481,Q0950,True,True,-5.457120160027867
B136,GROSS,0.4,F3_1,3,1481,Q0990,True,True,-6.840427142494401
B136,GROSS,0.4,F3_1,3,1481,Q0999,True,True,-7.778680974540145
B136,GROSS,0.4,F3_1,3,1481,K0021,True,True,-6.669993707480986
B136,GROSS,0.4,F3_1,3,1481,K0063,True,True,-7.778831077757937
B136,GROSS,0.4,F3_1,3,1481,K0126,True,True,-7.907033015066475
B136,GROSS,0.4,F3_1,3,1481,K0252,True,True,-7.907033015066475
B136,GROSS,0.4,F3_1,3,1481,K0504,True,True,-7.907033015066475
B136,GROSS,0.45,F3_1,3,1481,CAGR,False,False,12.120320411416508
B136,GROSS,0.45,F3_1,3,1481,VOL,False,False,8.532344209829017
B136,GROSS,0.45,F3_1,3,1481,SHARPE,False,False,1.3837950652445543
B136,GROSS,0.45,F3_1,3,1481,MAXDD,True,False,-8.87985362087362
B136,GROSS,0.45,F3_1,3,1481,ULCER,True,False,2.6775271492176995
B136,GROSS,0.45,F3_1,3,1481,CALMAR,True,False,1.364923446815116
B136,GROSS,0.45,F3_1,3,1481,Q0500,True,True,-0.9207247619911972
B136,GROSS,0.45,F3_1,3,1481,Q0750,True,True,-2.4142785263606603
B136,GROSS,0.45,F3_1,3,1481,Q0900,True,True,-5.300904651769227
B136,GROSS,0.45,F3_1,3,1481,Q0950,True,True,-6.131154626676476
B136,GROSS,0.45,F3_1,3,1481,Q0990,True,True,-7.6948538394532795
B136,GROSS,0.45,F3_1,3,1481,Q0999,True,True,-8.729691252098347
B136,GROSS,0.45,F3_1,3,1481,K0021,True,True,-7.485872126766632
B136,GROSS,0.45,F3_1,3,1481,K0063,True,True,-8.729926853320208
B136,GROSS,0.45,F3_1,3,1481,K0126,True,True,-8.87985362087362
B136,GROSS,0.45,F3_1,3,1481,K0252,True,True,-8.87985362087362
B136,GROSS,0.45,F3_1,3,1481,K0504,True,True,-8.87985362087362
B136,GROSS,0.5,F3_1,3,1481,CAGR,False,False,13.507849038671239
B136,GROSS,0.5,F3_1,3,1481,VOL,False,False,9.48061974263439
B136,GROSS,0.5,F3_1,3,1481,SHARPE,False,False,1.3841976553526443
B136,GROSS,0.5,F3_1,3,1481,MAXDD,True,False,-9.848954869052577
B136,GROSS,0.5,F3_1,3,1481,ULCER,True,False,2.976065666965728
B136,GROSS,0.5,F3_1,3,1481,CALMAR,True,False,1.3715007549801708
B136,GROSS,0.5,F3_1,3,1481,Q0500,True,True,-1.023757868568407
B136,GROSS,0.5,F3_1,3,1481,Q0750,True,True,-2.6805640824203407
B136,GROSS,0.5,F3_1,3,1481,Q0900,True,True,-5.8934932735965475
B136,GROSS,0.5,F3_1,3,1481,Q0950,True,True,-6.830032025529087
B136,GROSS,0.5,F3_1,3,1481,Q0990,True,True,-8.54903175367711
B136,GROSS,0.5,F3_1,3,1481,Q0999,True,True,-9.675893649798722
B136,GROSS,0.5,F3_1,3,1481,K0021,True,True,-8.29778515388571
B136,GROSS,0.5,F3_1,3,1481,K0063,True,True,-9.676228630496869
B136,GROSS,0.5,F3_1,3,1481,K0126,True,True,-9.848954869052577
B136,GROSS,0.5,F3_1,3,1481,K0252,True,True,-9.848954869052577
B136,GROSS,0.5,F3_1,3,1481,K0504,True,True,-9.848954869052577
B136,GROSS,0.55,F3_1,3,1481,CAGR,False,False,14.902983734617203
B136,GROSS,0.55,F3_1,3,1481,VOL,False,False,10.428969818180759
B136,GROSS,0.55,F3_1,3,1481,SHARPE,False,False,1.3845901259773592
B136,GROSS,0.55,F3_1,3,1481,MAXDD,True,False,-10.814275954909986
B136,GROSS,0.55,F3_1,3,1481,ULCER,True,False,3.27479870000153
B136,GROSS,0.55,F3_1,3,1481,CALMAR,True,False,1.378084283844341
B136,GROSS,0.55,F3_1,3,1481,Q0500,True,True,-1.1352345778868125
B136,GROSS,0.55,F3_1,3,1481,Q0750,True,True,-2.960148620472286
B136,GROSS,0.55,F3_1,3,1481,Q0900,True,True,-6.482953411909374
B136,GROSS,0.55,F3_1,3,1481,Q0950,True,True,-7.531990653770751
B136,GROSS,0.55,F3_1,3,1481,Q0990,True,True,-9.40085181884212
B136,GROSS,0.55,F3_1,3,1481,Q0999,True,True,-10.617283017767265
B136,GROSS,0.55,F3_1,3,1481,K0021,True,True,-9.105734704263057
B136,GROSS,0.55,F3_1,3,1481,K0063,True,True,-10.61773097511171
B136,GROSS,0.55,F3_1,3,1481,K0126,True,True,-10.814275954909986
B136,GROSS,0.55,F3_1,3,1481,K0252,True,True,-10.814275954909986
B136,GROSS,0.55,F3_1,3,1481,K0504,True,True,-10.814275954909986
B136,GROSS,0.6,F3_1,3,1481,CAGR,False,False,16.305547102993522
B136,GROSS,0.6,F3_1,3,1481,VOL,False,False,11.377400975137714
B136,GROSS,0.6,F3_1,3,1481,SHARPE,False,False,1.384971876095149
B136,GROSS,0.6,F3_1,3,1481,MAXDD,True,False,-11.775726907540825
B136,GROSS,0.6,F3_1,3,1481,ULCER,True,False,3.5737376546577977
B136,GROSS,0.6,F3_1,3,1481,CALMAR,True,False,1.3846743586208623
B136,GROSS,0.6,F3_1,3,1481,Q0500,True,True,-1.2411904767096145
B136,GROSS,0.6,F3_1,3,1481,Q0750,True,True,-3.2795176802477686
B136,GROSS,0.6,F3_1,3,1481,Q0900,True,True,-7.070569101317198
B136,GROSS,0.6,F3_1,3,1481,Q0950,True,True,-8.236891847292206
B136,GROSS,0.6,F3_1,3,1481,Q0990,True,True,-10.241983347420273
B136,GROSS,0.6,F3_1,3,1481,Q0999,True,True,-11.55384644878705
B136,GROSS,0.6,F3_1,3,1481,K0021,True,True,-9.90972598848398
B136,GROSS,0.6,F3_1,3,1481,K0063,True,True,-11.554416326556186
B136,GROSS,0.6,F3_1,3,1481,K0126,True,True,-11.775726907540825
B136,GROSS,0.6,F3_1,3,1481,K0252,True,True,-11.775726907540825
B136,GROSS,0.6,F3_1,3,1481,K0504,True,True,-11.775726907540825
B136,GROSS,0.65,F3_1,3,1481,CAGR,False,False,17.715352951660137
B136,GROSS,0.65,F3_1,3,1481,VOL,False,False,12.325920495092147
B136,GROSS,0.65,F3_1,3,1481,SHARPE,False,False,1.3853422036764922
B136,GROSS,0.65,F3_1,3,1481,MAXDD,True,False,-12.733247761124197
B136,GROSS,0.65,F3_1,3,1481,ULCER,True,False,3.8728770726744006
B136,GROSS,0.65,F3_1,3,1481,CALMAR,True,False,1.3912674349859722
B136,GROSS,0.65,F3_1,3,1481,Q0500,True,True,-1.354013791678517
B136,GROSS,0.65,F3_1,3,1481,Q0750,True,True,-3.5608906720510416
B136,GROSS,0.65,F3_1,3,1481,Q0900,True,True,-7.68801512606216
B136,GROSS,0.65,F3_1,3,1481,Q0950,True,True,-8.934225453981888
B136,GROSS,0.65,F3_1,3,1481,Q0990,True,True,-11.080628187169285
B136,GROSS,0.65,F3_1,3,1481,Q0999,True,True,-12.485566065587186
B136,GROSS,0.65,F3_1,3,1481,K0021,True,True,-10.709767123460713
B136,GROSS,0.65,F3_1,3,1481,K0063,True,True,-12.486257599901531
B136,GROSS,0.65,F3_1,3,1481,K0126,True,True,-12.733247761124197
B136,GROSS,0.65,F3_1,3,1481,K0252,True,True,-12.733247761124197
B136,GROSS,0.65,F3_1,3,1481,K0504,True,True,-12.733247761124197
B136,GROSS,0.7,F3_1,3,1481,CAGR,False,False,19.132198049049578
B136,GROSS,0.7,F3_1,3,1481,VOL,False,False,13.274534848908653
B136,GROSS,0.7,F3_1,3,1481,SHARPE,False,False,1.38569998332932
B136,GROSS,0.7,F3_1,3,1481,MAXDD,True,False,-13.68677336683205
B136,GROSS,0.7,F3_1,3,1481,ULCER,True,False,4.1722056111945145
B136,GROSS,0.7,F3_1,3,1481,CALMAR,True,False,1.3978603675438754
B136,GROSS,0.7,F3_1,3,1481,Q0500,True,True,-1.4625914451120963
B136,GROSS,0.7,F3_1,3,1481,Q0750,True,True,-3.8434568869012447
B136,GROSS,0.7,F3_1,3,1481,Q0900,True,True,-8.265023580959111
B136,GROSS,0.7,F3_1,3,1481,Q0950,True,True,-9.63251676088718
B136,GROSS,0.7,F3_1,3,1481,Q0990,True,True,-11.916728324235256
B136,GROSS,0.7,F3_1,3,1481,Q0999,True,True,-13.412401891826384
B136,GROSS,0.7,F3_1,3,1481,K0021,True,True,-11.505864273299032
B136,GROSS,0.7,F3_1,3,1481,K0063,True,True,-13.413219615678637
B136,GROSS,0.7,F3_1,3,1481,K0126,True,True,-13.68677336683205
B136,GROSS,0.7,F3_1,3,1481,K0252,True,True,-13.68677336683205
B136,GROSS,0.7,F3_1,3,1481,K0504,True,True,-13.68677336683205
B136,GROSS,0.75,F3_1,3,1481,CAGR,False,False,20.555879617938167
B136,GROSS,0.75,F3_1,3,1481,VOL,False,False,14.223250279239002
B136,GROSS,0.75,F3_1,3,1481,SHARPE,False,False,1.3860448163145382
B136,GROSS,0.75,F3_1,3,1481,MAXDD,True,False,-14.636241107806939
B136,GROSS,0.75,F3_1,3,1481,ULCER,True,False,4.4717272029567985
B136,GROSS,0.75,F3_1,3,1481,CALMAR,True,False,1.4044507374898125
B136,GROSS,0.75,F3_1,3,1481,Q0500,True,True,-1.5777939307767048
B136,GROSS,0.75,F3_1,3,1481,Q0750,True,True,-4.127213060327886
B136,GROSS,0.75,F3_1,3,1481,Q0900,True,True,-8.844496181281261
B136,GROSS,0.75,F3_1,3,1481,Q0950,True,True,-10.311134616311193
B136,GROSS,0.75,F3_1,3,1481,Q0990,True,True,-12.742963946577454
B136,GROSS,0.75,F3_1,3,1481,Q0999,True,True,-14.334354968273013
B136,GROSS,0.75,F3_1,3,1481,K0021,True,True,-12.298049336837066
B136,GROSS,0.75,F3_1,3,1481,K0063,True,True,-14.335308228277812
B136,GROSS,0.75,F3_1,3,1481,K0126,True,True,-14.636241107806939
B136,GROSS,0.75,F3_1,3,1481,K0252,True,True,-14.636241107806939
B136,GROSS,0.75,F3_1,3,1481,K0504,True,True,-14.636241107806939
B136,GROSS,0.3,F3_2,3,1481,CAGR,False,False,4.77759843172163
B136,GROSS,0.3,F3_2,3,1481,VOL,False,False,5.679403046238804
B136,GROSS,0.3,F3_2,3,1481,SHARPE,False,False,0.8502449911119402
B136,GROSS,0.3,F3_2,3,1481,MAXDD,True,False,-8.6720966241412
B136,GROSS,0.3,F3_2,3,1481,ULCER,True,False,2.0500891334344686
B136,GROSS,0.3,F3_2,3,1481,CALMAR,True,False,0.5509161900274325
B136,GROSS,0.3,F3_2,3,1481,Q0500,True,True,-0.6955906986520403
B136,GROSS,0.3,F3_2,3,1481,Q0750,True,True,-2.005043217689607
B136,GROSS,0.3,F3_2,3,1481,Q0900,True,True,-3.7388835611201126
B136,GROSS,0.3,F3_2,3,1481,Q0950,True,True,-4.879258052244392
B136,GROSS,0.3,F3_2,3,1481,Q0990,True,True,-6.273161420306359
B136,GROSS,0.3,F3_2,3,1481,Q0999,True,True,-8.122009198596947
B136,GROSS,0.3,F3_2,3,1481,K0021,True,True,-8.000544184188481
B136,GROSS,0.3,F3_2,3,1481,K0063,True,True,-8.6720966241412
B136,GROSS,0.3,F3_2,3,1481,K0126,True,True,-8.6720966241412
B136,GROSS,0.3,F3_2,3,1481,K0252,True,True,-8.6720966241412
B136,GROSS,0.3,F3_2,3,1481,K0504,True,True,-8.6720966241412
B136,GROSS,0.35,F3_2,3,1481,CAGR,False,False,5.567242982300469
B136,GROSS,0.35,F3_2,3,1481,VOL,False,False,6.629182652053485
B136,GROSS,0.35,F3_2,3,1481,SHARPE,False,False,0.8505484337114754
B136,GROSS,0.35,F3_2,3,1481,MAXDD,True,False,-10.06811307845608
B136,GROSS,0.35,F3_2,3,1481,ULCER,True,False,2.392387008923839
B136,GROSS,0.35,F3_2,3,1481,CALMAR,True,False,0.552957931532707
B136,GROSS,0.35,F3_2,3,1481,Q0500,True,True,-0.8124265059013107
B136,GROSS,0.35,F3_2,3,1481,Q0750,True,True,-2.3585017212325283
B136,GROSS,0.35,F3_2,3,1481,Q0900,True,True,-4.358110053648121
B136,GROSS,0.35,F3_2,3,1481,Q0950,True,True,-5.692097958801207
B136,GROSS,0.35,F3_2,3,1481,Q0990,True,True,-7.30202190109263
B136,GROSS,0.35,F3_2,3,1481,Q0999,True,True,-9.435219905478753
B136,GROSS,0.35,F3_2,3,1481,K0021,True,True,-9.295018271972088
B136,GROSS,0.35,F3_2,3,1481,K0063,True,True,-10.06811307845608
B136,GROSS,0.35,F3_2,3,1481,K0126,True,True,-10.06811307845608
B136,GROSS,0.35,F3_2,3,1481,K0252,True,True,-10.06811307845608
B136,GROSS,0.35,F3_2,3,1481,K0504,True,True,-10.06811307845608
B136,GROSS,0.4,F3_2,3,1481,CAGR,False,False,6.354527015819156
B136,GROSS,0.4,F3_2,3,1481,VOL,False,False,7.57994985727129
B136,GROSS,0.4,F3_2,3,1481,SHARPE,False,False,0.8508440543017368
B136,GROSS,0.4,F3_2,3,1481,MAXDD,True,False,-11.450196962857666
B136,GROSS,0.4,F3_2,3,1481,ULCER,True,False,2.734866341348945
B136,GROSS,0.4,F3_2,3,1481,CALMAR,True,False,0.5549709787903276
B136,GROSS,0.4,F3_2,3,1481,Q0500,True,True,-0.9322655351295381
B136,GROSS,0.4,F3_2,3,1481,Q0750,True,True,-2.7236768369702617
B136,GROSS,0.4,F3_2,3,1481,Q0900,True,True,-4.9737914169248665
B136,GROSS,0.4,F3_2,3,1481,Q0950,True,True,-6.511176392857049
B136,GROSS,0.4,F3_2,3,1481,Q0990,True,True,-8.325973989031858
B136,GROSS,0.4,F3_2,3,1481,Q0999,True,True,-10.73694951956913
B136,GROSS,0.4,F3_2,3,1481,K0021,True,True,-10.578434430616834
B136,GROSS,0.4,F3_2,3,1481,K0063,True,True,-11.450196962857666
B136,GROSS,0.4,F3_2,3,1481,K0126,True,True,-11.450196962857666
B136,GROSS,0.4,F3_2,3,1481,K0252,True,True,-11.450196962857666
B136,GROSS,0.4,F3_2,3,1481,K0504,True,True,-11.450196962857666
B136,GROSS,0.45,F3_2,3,1481,CAGR,False,False,7.139266224542951
B136,GROSS,0.45,F3_2,3,1481,VOL,False,False,8.531731205938536
B136,GROSS,0.45,F3_2,3,1481,SHARPE,False,False,0.8511316322286286
B136,GROSS,0.45,F3_2,3,1481,MAXDD,True,False,-12.818415675384752
B136,GROSS,0.45,F3_2,3,1481,ULCER,True,False,3.077568625481579
B136,GROSS,0.45,F3_2,3,1481,CALMAR,True,False,0.55695387053585
B136,GROSS,0.45,F3_2,3,1481,Q0500,True,True,-1.049623922495374
B136,GROSS,0.45,F3_2,3,1481,Q0750,True,True,-3.092155556038143
B136,GROSS,0.45,F3_2,3,1481,Q0900,True,True,-5.591760586056427
B136,GROSS,0.45,F3_2,3,1481,Q0950,True,True,-7.326429197350858
B136,GROSS,0.45,F3_2,3,1481,Q0990,True,True,-9.344961814309388
B136,GROSS,0.45,F3_2,3,1481,Q0999,True,True,-12.027234066704555
B136,GROSS,0.45,F3_2,3,1481,K0021,True,True,-11.850825825989899
B136,GROSS,0.45,F3_2,3,1481,K0063,True,True,-12.818415675384752
B136,GROSS,0.45,F3_2,3,1481,K0126,True,True,-12.818415675384752
B136,GROSS,0.45,F3_2,3,1481,K0252,True,True,-12.818415675384752
B136,GROSS,0.45,F3_2,3,1481,K0504,True,True,-12.818415675384752
B136,GROSS,0.5,F3_2,3,1481,CAGR,False,False,7.921279573259565
B136,GROSS,0.5,F3_2,3,1481,VOL,False,False,9.484554821663336
B136,GROSS,0.5,F3_2,3,1481,SHARPE,False,False,0.8514115384694181
B136,GROSS,0.5,F3_2,3,1481,MAXDD,True,False,-14.172844448877662
B136,GROSS,0.5,F3_2,3,1481,ULCER,True,False,3.4207463897675314
B136,GROSS,0.5,F3_2,3,1481,CALMAR,True,False,0.5589054195741806
B136,GROSS,0.5,F3_2,3,1481,Q0500,True,True,-1.1694052377746111
B136,GROSS,0.5,F3_2,3,1481,Q0750,True,True,-3.460088330146064
B136,GROSS,0.5,F3_2,3,1481,Q0900,True,True,-6.209069426016878
B136,GROSS,0.5,F3_2,3,1481,Q0950,True,True,-8.130661772035477
B136,GROSS,0.5,F3_2,3,1481,Q0990,True,True,-10.358935623342163
B136,GROSS,0.5,F3_2,3,1481,Q0999,True,True,-13.306117607295013
B136,GROSS,0.5,F3_2,3,1481,K0021,True,True,-13.112233665836174
B136,GROSS,0.5,F3_2,3,1481,K0063,True,True,-14.172844448877662
B136,GROSS,0.5,F3_2,3,1481,K0126,True,True,-14.172844448877662
B136,GROSS,0.5,F3_2,3,1481,K0252,True,True,-14.172844448877662
B136,GROSS,0.5,F3_2,3,1481,K0504,True,True,-14.172844448877662
B136,GROSS,0.55,F3_2,3,1481,CAGR,False,False,8.7003743935274
B136,GROSS,0.55,F3_2,3,1481,VOL,False,False,10.43845188957867
B136,GROSS,0.55,F3_2,3,1481,SHARPE,False,False,0.8516830322583564
B136,GROSS,0.55,F3_2,3,1481,MAXDD,True,False,-15.513526976429947
B136,GROSS,0.55,F3_2,3,1481,ULCER,True,False,3.764181309155936
B136,GROSS,0.55,F3_2,3,1481,CALMAR,True,False,0.5608250404144767
B136,GROSS,0.55,F3_2,3,1481,Q0500,True,True,-1.2869895658348887
B136,GROSS,0.55,F3_2,3,1481,Q0750,True,True,-3.8558866255137145
B136,GROSS,0.55,F3_2,3,1481,Q0900,True,True,-6.839198572268954
B136,GROSS,0.55,F3_2,3,1481,Q0950,True,True,-8.956110245247238
B136,GROSS,0.55,F3_2,3,1481,Q0990,True,True,-11.367852700464425
B136,GROSS,0.55,F3_2,3,1481,Q0999,True,True,-14.573612464441943
B136,GROSS,0.55,F3_2,3,1481,K0021,True,True,-14.362667338842272
B136,GROSS,0.55,F3_2,3,1481,K0063,True,True,-15.513526976429947
B136,GROSS,0.55,F3_2,3,1481,K0126,True,True,-15.513526976429947
B136,GROSS,0.55,F3_2,3,1481,K0252,True,True,-15.513526976429947
B136,GROSS,0.55,F3_2,3,1481,K0504,True,True,-15.513526976429947
B136,GROSS,0.6,F3_2,3,1481,CAGR,False,False,9.47634989789201
B136,GROSS,0.6,F3_2,3,1481,VOL,False,False,11.393451579466536
B136,GROSS,0.6,F3_2,3,1481,SHARPE,False,False,0.85194537632318
B136,GROSS,0.6,F3_2,3,1481,MAXDD,True,False,-16.840548135869945
B136,GROSS,0.6,F3_2,3,1481,ULCER,True,False,4.10788365170513
B136,GROSS,0.6,F3_2,3,1481,CALMAR,True,False,0.5627103002489345
B136,GROSS,0.6,F3_2,3,1481,Q0500,True,True,-1.412845447417486
B136,GROSS,0.6,F3_2,3,1481,Q0750,True,True,-4.236186663268318
B136,GROSS,0.6,F3_2,3,1481,Q0900,True,True,-7.472812526971858
B136,GROSS,0.6,F3_2,3,1481,Q0950,True,True,-9.781766618766667
B136,GROSS,0.6,F3_2,3,1481,Q0990,True,True,-12.371686355168821
B136,GROSS,0.6,F3_2,3,1481,Q0999,True,True,-15.829772670732634
B136,GROSS,0.6,F3_2,3,1481,K0021,True,True,-15.602178022728404
