arm,cell,tau,q,k,draw,panel_vol,panel_dv,panel_roll,Ebar,breadth
CROSSQ,TINY-HIQ,,1.0,30,6,0.4352743870964671,3073404.6625,0.009603370476417272,12.577017114914426,0.41923390383048087
CROSSQ,TINY-HIQ,,1.0,30,7,0.40854198354483073,2385552.8625,0.010490255224673289,13.244498777506113,0.4414832925835371
CROSSQ,TINY-HIQ,,1.0,40,0,0.3895319231100364,3002035.91285,0.009935441634005298,18.04156479217604,0.451039119804401
CROSSQ,TINY-HIQ,,1.0,40,1,0.41945818334163193,2357550.0,0.010667606988241658,17.182151589242054,0.42955378973105135
CROSSQ,TINY-HIQ,,1.0,40,2,0.434826049769576,3002164.2199999997,0.00964311544643264,16.612469437652813,0.4153117359413203
CROSSQ,TINY-HIQ,,1.0,40,3,0.42302075942205414,3073404.6625,0.011054071716394403,17.54156479217604,0.43853911980440097
CROSSQ,TINY-HIQ,,1.0,40,4,0.4446654171205665,2864517.4125,0.010533233394432498,16.596577017114914,0.4149144254278728
CROSSQ,TINY-HIQ,,1.0,40,5,0.3981418609000487,3208436.70105,0.009409044368222484,17.750611246943766,0.44376528117359415
CROSSQ,TINY-HIQ,,1.0,40,6,0.40323441605485,2324113.943025,0.009472818666589227,17.825183374083128,0.4456295843520782
CROSSQ,TINY-HIQ,,1.0,40,7,0.43707691683450917,2367270.93,0.012402397845362859,16.947432762836186,0.42368581907090463
CROSSQ,BIG-LOQ,,0.0,20,0,0.3601957605540643,433083.74,0.01640868773549463,12.724938875305623,0.6362469437652811
CROSSQ,BIG-LOQ,,0.0,20,1,0.3904561348781615,498097.19499999995,0.014764780857561596,11.97921760391198,0.598960880195599
CROSSQ,BIG-LOQ,,0.0,20,2,0.3567743978714585,502381.575,0.012359902527857724,12.51833740831296,0.6259168704156479
CROSSQ,BIG-LOQ,,0.0,20,3,0.4354226498002226,300387.79500000004,0.0154166350853398,10.80440097799511,0.5402200488997555
CROSSQ,BIG-LOQ,,0.0,20,4,0.38734937932774016,605503.6575,0.01389863229520832,11.534229828850856,0.5767114914425429
CROSSQ,BIG-LOQ,,0.0,20,5,0.34473352042128474,663312.0932,0.012081188929028359,12.1760391198044,0.60880195599022
CROSSQ,BIG-LOQ,,0.0,20,6,0.41076407117001323,267634.4925,0.016176877755937916,11.13080684596577,0.5565403422982885
CROSSQ,BIG-LOQ,,0.0,20,7,0.35723576710071964,654454.9820000001,0.012429892756681573,12.030562347188264,0.6015281173594131
CROSSQ,BIG-LOQ,,0.0,30,0,0.4271812138513767,855773.605,0.014072302732966857,16.292176039119806,0.5430725346373269
CROSSQ,BIG-LOQ,,0.0,30,1,0.382052956370139,433083.74,0.01577499372916245,18.02567237163814,0.6008557457212713
CROSSQ,BIG-LOQ,,0.0,30,2,0.41843471589443826,423892.025,0.016964539290524473,17.2799511002445,0.57599837000815
CROSSQ,BIG-LOQ,,0.0,30,3,0.39934221997240543,334465.5425,0.01565422944211967,17.519559902200488,0.5839853300733496
CROSSQ,BIG-LOQ,,0.0,30,4,0.43620734077736567,598038.027,0.016727162652635855,17.151589242053788,0.571719641401793
CROSSQ,BIG-LOQ,,0.0,30,5,0.38706729498650233,367151.775,0.01442141105333373,18.04889975550122,0.6016299918500407
CROSSQ,BIG-LOQ,,0.0,30,6,0.39869304608301726,345398.35500000004,0.016004376474404825,17.138141809290953,0.5712713936430318
CROSSQ,BIG-LOQ,,0.0,30,7,0.4086880104813738,302536.515,0.015800472321056882,17.574572127139366,0.5858190709046455
CROSSQ,BIG-LOQ,,0.0,40,0,0.40523053058685193,390417.765,0.014575126598172214,23.65036674816626,0.5912591687041565
CROSSQ,BIG-LOQ,,0.0,40,1,0.4116795646993019,340246.48,0.015095825207372071,22.78973105134474,0.5697432762836185
CROSSQ,BIG-LOQ,,0.0,40,2,0.4149925901418259,309212.8575,0.016824401225610845,22.95843520782396,0.573960880195599
CROSSQ,BIG-LOQ,,0.0,40,3,0.4038257441818732,300387.79500000004,0.01549185223967124,22.73349633251834,0.5683374083129584
CROSSQ,BIG-LOQ,,0.0,40,4,0.42901022092272856,478926.59500000003,0.01617707844785882,22.482885085574573,0.5620721271393643
CROSSQ,BIG-LOQ,,0.0,40,5,0.3885278639240311,335113.47250000003,0.013757516676717024,23.2200488997555,0.5805012224938875
CROSSQ,BIG-LOQ,,0.0,40,6,0.39703821940627704,313749.645,0.01547397605879207,22.809290953545233,0.5702322738386308
CROSSQ,BIG-LOQ,,0.0,40,7,0.37961934939789177,309212.8575,0.014220451884432612,24.18948655256724,0.604737163814181
CROSSQ,BIG-HIQ,,0.0,20,0,0.370946915241391,5083353.0367,0.008443558252936535,10.402200488997556,0.5201100244498778
CROSSQ,BIG-HIQ,,0.0,20,1,0.348162995292305,5264600.8575,0.00714889553715676,10.462102689486553,0.5231051344743276
CROSSQ,BIG-HIQ,,0.0,20,2,0.3917214808692939,5684479.885,0.009168978551350118,9.948655256723717,0.4974327628361858
CROSSQ,BIG-HIQ,,0.0,20,3,0.41816287585142914,6055024.445025001,0.009466086466702234,9.624694376528117,0.48123471882640584
CROSSQ,BIG-HIQ,,0.0,20,4,0.3997241477032071,7603894.865,0.006227542719330438,9.944987775061124,0.4972493887530562
CROSSQ,BIG-HIQ,,0.0,20,5,0.36778790463555977,5182697.2567,0.008048467312932722,10.678484107579463,0.5339242053789731
CROSSQ,BIG-HIQ,,0.0,20,6,0.37796191450211253,7626320.955,0.0100782695131091,9.990220048899756,0.4995110024449878
CROSSQ,BIG-HIQ,,0.0,20,7,0.3992279557306634,5083353.0367,0.009391781661120447,10.47555012224939,0.5237775061124694
CROSSQ,BIG-HIQ,,0.0,30,0,0.39729904915688685,7595764.25,0.008492750135644225,14.918092909535453,0.49726976365118175
CROSSQ,BIG-HIQ,,0.0,30,1,0.36467433836880436,4753456.3217,0.008291813890849337,15.775061124694377,0.5258353708231459
CROSSQ,BIG-HIQ,,0.0,30,2,0.39932158022250247,8170477.76,0.00882877694798156,14.407090464547677,0.4802363488182559
CROSSQ,BIG-HIQ,,0.0,30,3,0.3788671608091417,5959053.0800250005,0.0072444610125041,14.843520782396087,0.4947840260798696
CROSSQ,BIG-HIQ,,0.0,30,4,0.3898885877962099,7630724.547499999,0.009886521547001025,14.548899755501223,0.4849633251833741
CROSSQ,BIG-HIQ,,0.0,30,5,0.3849070120647334,5372928.81385,0.00947593032215041,14.993887530562347,0.4997962510187449
CROSSQ,BIG-HIQ,,0.0,30,6,0.3752712725204688,7599491.272500001,0.007588401266225266,15.0880195599022,0.5029339853300734
CROSSQ,BIG-HIQ,,0.0,30,7,0.383957834385213,5255294.72,0.007045024218119596,15.015892420537897,0.5005297473512632
CROSSQ,BIG-HIQ,,0.0,40,0,0.3649443644901331,8883503.11,0.007143932872248638,20.509779951100246,0.5127444987775062
CROSSQ,BIG-HIQ,,0.0,40,1,0.3897888523075572,7626320.955,0.007074494597598395,19.944987775061126,0.4986246943765281
CROSSQ,BIG-HIQ,,0.0,40,2,0.37463128087013964,7111446.8725000005,0.008875708252934987,19.773838630806846,0.49434596577017115
CROSSQ,BIG-HIQ,,0.0,40,3,0.3618884192461541,5701310.4150249995,0.0077235405470231725,21.255501222493887,0.5313875305623472
CROSSQ,BIG-HIQ,,0.0,40,4,0.3747098124817539,6233682.43,0.007286902842602991,20.128361858190708,0.5032090464547677
CROSSQ,BIG-HIQ,,0.0,40,5,0.3934263968585208,6925179.7775,0.007780655768648775,20.23838630806846,0.5059596577017115
CROSSQ,BIG-HIQ,,0.0,40,6,0.4143486929455305,5817505.625025,0.008954722040820018,19.41931540342298,0.4854828850855745
CROSSQ,BIG-HIQ,,0.0,40,7,0.38483523022267246,5542932.43,0.008061873953893515,19.959657701711492,0.4989914425427873
REPRO,SMALL-LO,,1.0,20,0,0.2827834518989555,1009527.54,0.009951402084850746,11.38997555012225,0.5694987775061124
REPRO,SMALL-LO,,1.0,20,1,0.29255076171659256,926965.9625,0.01050935558655652,11.45354523227384,0.5726772616136919
REPRO,SMALL-LO,,1.0,20,2,0.3110856958631162,984410.3999999999,0.01094426292042464,12.0440097799511,0.602200488997555
REPRO,SMALL-LO,,1.0,20,3,0.31067416607917275,306773.88,0.010991212014510116,11.711491442542787,0.5855745721271394
REPRO,SMALL-LO,,1.0,20,4,0.3110992078010344,975832.0149999999,0.012094278531063906,11.789731051344743,0.5894865525672371
REPRO,SMALL-LO,,1.0,20,5,0.3128558791599917,952378.895,0.011862185911174699,11.636919315403423,0.5818459657701711
REPRO,SMALL-LO,,1.0,20,6,0.2914203811217098,1227063.0899999999,0.009200971776699362,11.880195599022004,0.5940097799511002
REPRO,SMALL-LO,,1.0,20,7,0.289604429976526,878317.365,0.011195847537518134,11.905867970660147,0.5952933985330073
REPRO,SMALL-LO,,1.0,30,0,0.29451285890186457,1214164.6800000002,0.010171995962463301,18.255501222493887,0.6085167074164629
REPRO,SMALL-LO,,1.0,30,1,0.29784743006561243,1221363.3975,0.010633561774039586,16.577017114914426,0.5525672371638142
REPRO,SMALL-LO,,1.0,30,2,0.2792014015408526,901553.03,0.009286819027953731,18.616136919315405,0.6205378973105135
REPRO,SMALL-LO,,1.0,30,3,0.2957208915395327,716783.065,0.011787188808647516,17.924205378973106,0.5974735126324369
REPRO,SMALL-LO,,1.0,30,4,0.3086918611217067,901070.0,0.012103360262862342,18.08557457212714,0.6028524857375713
REPRO,SMALL-LO,,1.0,30,5,0.31076360354654414,624029.585,0.011971132591147264,17.962102689486553,0.5987367563162185
REPRO,SMALL-LO,,1.0,30,6,0.29710243308654555,287796.8,0.012031473805523963,17.80073349633252,0.593357783211084
REPRO,SMALL-LO,,1.0,30,7,0.30015778940309945,413607.1425,0.0111152551113364,17.656479217603913,0.5885493072534638
REPRO,SMALL-LO,,1.0,40,0,0.29924373918973923,958878.97,0.011292072994498796,23.40709046454768,0.585177261613692
REPRO,SMALL-LO,,1.0,40,1,0.2907094496293339,963282.8999999999,0.011014398799794772,23.894865525672373,0.5973716381418093
REPRO,SMALL-LO,,1.0,40,2,0.2853000601247014,517192.7,0.012093451606423146,24.58068459657702,0.6145171149144255
REPRO,SMALL-LO,,1.0,40,3,0.2862220473818292,695034.9375,0.010637274137377514,24.23349633251834,0.6058374083129585
REPRO,SMALL-LO,,1.0,40,4,0.2952848716522863,765852.1682000001,0.01083849200805606,24.56723716381418,0.6141809290953545
REPRO,SMALL-LO,,1.0,40,5,0.29096447521438196,419388.08,0.01123441764149058,24.63691931540342,0.6159229828850855
REPRO,SMALL-LO,,1.0,40,6,0.30224672384185325,906057.9349999999,0.011346857914235408,23.76161369193154,0.5940403422982885
REPRO,SMALL-LO,,1.0,40,7,0.30218180511112,2121426.0275,0.010153192068802634,23.359413202933986,0.5839853300733496
REPRO,SMALL-HI,,1.0,20,0,0.5256381487995749,2741124.8375,0.011865283554210172,7.399755501222494,0.3699877750611247
REPRO,SMALL-HI,,1.0,20,1,0.4388981885778874,2133035.4375,0.013237282089835458,9.470660146699267,0.47353300733496334
REPRO,SMALL-HI,,1.0,20,2,0.5359419541667603,2610451.775,0.012546983079276574,7.621026894865525,0.3810513447432763
REPRO,SMALL-HI,,1.0,20,3,0.5507915702303479,938525.5727499999,0.016759983553101862,8.397310513447433,0.4198655256723717
REPRO,SMALL-HI,,1.0,20,4,0.5480828365778241,2176148.3625,0.019367330170170984,7.393643031784841,0.36968215158924206
REPRO,SMALL-HI,,1.0,20,5,0.6409798824944752,1687354.3675000002,0.02800982009649566,7.985330073349633,0.3992665036674817
REPRO,SMALL-HI,,1.0,20,6,0.5341943341896069,839603.9125,0.0128503290716805,8.490220048899756,0.4245110024449878
REPRO,SMALL-HI,,1.0,20,7,0.579721786717453,878835.15,0.019708107942758537,7.963325183374083,0.3981662591687042
REPRO,SMALL-HI,,1.0,30,0,0.5255298669706003,1056211.195,0.01858600001247003,13.947432762836186,0.46491442542787287
REPRO,SMALL-HI,,1.0,30,1,0.5790534215602681,546861.5875,0.024488748779510145,12.19315403422983,0.40643846780766096
REPRO,SMALL-HI,,1.0,30,2,0.5133278752490779,1228370.0,0.01559728670719214,12.354523227383863,0.41181744091279543
REPRO,SMALL-HI,,1.0,30,3,0.6500706986925717,652990.8999999999,0.0298169395881998,12.319070904645477,0.4106356968215159
REPRO,SMALL-HI,,1.0,30,4,0.5473228496640675,489783.0,0.018991371981900953,12.65403422982885,0.421801140994295
REPRO,SMALL-HI,,1.0,30,5,0.5301324577176106,467180.065,0.017690496038212343,12.376528117359413,0.4125509372453138
REPRO,SMALL-HI,,1.0,30,6,0.5402260302761148,541178.0599999999,0.020299869937185078,13.08435207823961,0.43614506927465363
REPRO,SMALL-HI,,1.0,30,7,0.4990217869528392,507823.315,0.01767535892393102,13.45843520782396,0.44861450692746535
REPRO,SMALL-HI,,1.0,40,0,0.5469642686357877,548840.62,0.020171671972732477,17.5,0.4375
REPRO,SMALL-HI,,1.0,40,1,0.5534903910827452,1581290.185,0.02334694033209847,16.775061124694375,0.41937652811735937
REPRO,SMALL-HI,,1.0,40,2,0.5526518938707811,354253.96499999997,0.018302485519697178,16.537897310513447,0.4134474327628362
REPRO,SMALL-HI,,1.0,40,3,0.5433013224104097,1142915.4125,0.01821730926110138,16.464547677261614,0.41161369193154035
REPRO,SMALL-HI,,1.0,40,4,0.5174120421343421,651422.8899999999,0.016789811193573083,18.991442542787286,0.47478606356968217
REPRO,SMALL-HI,,1.0,40,5,0.5654184469109975,1491212.5,0.020925389221162476,16.825183374083128,0.4206295843520782
REPRO,SMALL-HI,,1.0,40,6,0.6212665835949246,781812.65,0.026001762526336767,15.601466992665037,0.3900366748166259
REPRO,SMALL-HI,,1.0,40,7,0.524976012811236,1624193.949,0.015970229132819768,16.524449877750612,0.41311124694376533
REPRO,BSTK-LO,,0.0,20,0,0.19270842054556775,,0.004628497768457729,14.52322738386308,0.726161369193154
REPRO,BSTK-LO,,0.0,20,1,0.1904027852371994,,0.00532224099043241,14.638141809290953,0.7319070904645477
REPRO,BSTK-LO,,0.0,20,2,0.19902907314146895,,0.005699879901783712,14.990220048899756,0.7495110024449878
REPRO,BSTK-LO,,0.0,20,3,0.20137656331050602,,0.004478038681144723,14.80073349633252,0.7400366748166259
REPRO,BSTK-LO,,0.0,20,4,0.19705836076565553,,0.0052208968423645375,14.594132029339853,0.7297066014669926
REPRO,BSTK-LO,,0.0,20,5,0.18594762035812878,,0.005166629642349783,14.684596577017114,0.7342298288508557
REPRO,BSTK-LO,,0.0,20,6,0.20247151892049078,,0.00549525282646889,14.775061124694377,0.7387530562347189
REPRO,BSTK-LO,,0.0,20,7,0.18772781812187952,,0.005392772704024666,14.773838630806846,0.7386919315403423
REPRO,BSTK-LO,,0.0,30,0,0.19708039251132148,,0.005064987848971387,22.34229828850856,0.7447432762836186
REPRO,BSTK-LO,,0.0,30,1,0.18813534028950976,,0.005119365140568326,22.5281173594132,0.7509372453137734
REPRO,BSTK-LO,,0.0,30,2,0.18948600630119097,,0.0047799768698363766,21.880195599022006,0.7293398533007335
REPRO,BSTK-LO,,0.0,30,3,0.19464187394635316,,0.0050287505471388345,22.248166259168705,0.7416055419722902
REPRO,BSTK-LO,,0.0,30,4,0.1930369880980624,,0.005196898803065993,22.008557457212714,0.7336185819070905
REPRO,BSTK-LO,,0.0,30,5,0.1967539235643266,,0.005216162163475303,22.034229828850854,0.7344743276283618
REPRO,BSTK-LO,,0.0,30,6,0.18965135726299948,,0.004666436621841116,22.345965770171148,0.7448655256723716
REPRO,BSTK-LO,,0.0,30,7,0.196247878958058,,0.005057769559019788,22.11369193154034,0.737123064384678
REPRO,BSTK-LO,,0.0,40,0,0.19664224198672706,,0.005036882043967882,29.581907090464547,0.7395476772616136
REPRO,BSTK-LO,,0.0,40,1,0.19807957622360015,,0.005031897253906593,29.446210268948654,0.7361552567237164
REPRO,BSTK-LO,,0.0,40,2,0.19665295040818345,,0.0050499798780963955,29.3520782396088,0.73380195599022
REPRO,BSTK-LO,,0.0,40,3,0.19321959136270855,,0.0049349075971253506,29.552567237163814,0.7388141809290953
REPRO,BSTK-LO,,0.0,40,4,0.1981271029783092,,0.005229369551489571,29.3679706601467,0.7341992665036675
REPRO,BSTK-LO,,0.0,40,5,0.19672378926605133,,0.005142335983349293,29.688264058679707,0.7422066014669927
REPRO,BSTK-LO,,0.0,40,6,0.19362255884685642,,0.004832381186752362,29.50488997555012,0.737622249388753
REPRO,BSTK-LO,,0.0,40,7,0.19255400682900758,,0.0050735149307093216,29.389975550122248,0.7347493887530562
REPRO,BSTK-HI,,0.0,20,0,0.33782136730965817,,0.007137154760214091,12.93765281173594,0.646882640586797
REPRO,BSTK-HI,,0.0,20,1,0.3296492320064202,,0.006163730921338775,13.623471882640587,0.6811735941320294
REPRO,BSTK-HI,,0.0,20,2,0.35025480973582174,,0.00749570708697828,13.26161369193154,0.663080684596577
REPRO,BSTK-HI,,0.0,20,3,0.32659815420962995,,0.006979064202833251,13.48044009779951,0.6740220048899755
REPRO,BSTK-HI,,0.0,20,4,0.34548791328319883,,0.007228171106122802,13.488997555012224,0.6744498777506112
REPRO,BSTK-HI,,0.0,20,5,0.31544214524046227,,0.007144578271270286,14.163814180929096,0.7081907090464548
REPRO,BSTK-HI,,0.0,20,6,0.3164004925633998,,0.007037418472635521,13.399755501222494,0.6699877750611247
REPRO,BSTK-HI,,0.0,20,7,0.35342332310594743,,0.00732606407157492,12.984107579462103,0.6492053789731052
REPRO,BSTK-HI,,0.0,30,0,0.32076263231232677,,0.007401884834854577,20.9841075794621,0.6994702526487367
REPRO,BSTK-HI,,0.0,30,1,0.3225478812701421,,0.006555677327981072,20.358190709046454,0.6786063569682151
REPRO,BSTK-HI,,0.0,30,2,0.31051160014916374,,0.007003681126083386,20.43031784841076,0.6810105949470253
REPRO,BSTK-HI,,0.0,30,3,0.3278265290071888,,0.00715040501162865,20.366748166259168,0.6788916055419723
REPRO,BSTK-HI,,0.0,30,4,0.32660288758096123,,0.007042679218012811,19.9278728606357,0.6642624286878566
REPRO,BSTK-HI,,0.0,30,5,0.30572421682275547,,0.006937172592667,20.99511002444988,0.699837000814996
REPRO,BSTK-HI,,0.0,30,6,0.3124777099619508,,0.007477448461393005,20.48166259168704,0.682722086389568
REPRO,BSTK-HI,,0.0,30,7,0.33586777694887715,,0.007285541677739436,20.30317848410758,0.6767726161369193
REPRO,BSTK-HI,,0.0,40,0,0.3201853031013162,,0.0070243982236446135,27.667481662591687,0.6916870415647922
REPRO,BSTK-HI,,0.0,40,1,0.3279809826518467,,0.007271467721473743,27.232273838630807,0.6808068459657701
REPRO,BSTK-HI,,0.0,40,2,0.3248086304250095,,0.0071358557970065215,27.315403422982886,0.6828850855745722
REPRO,BSTK-HI,,0.0,40,3,0.3152183267344517,,0.0069328992638135285,27.6320293398533,0.6908007334963325
REPRO,BSTK-HI,,0.0,40,4,0.32719827130007584,,0.007028831186503526,27.09046454767726,0.6772616136919315
REPRO,BSTK-HI,,0.0,40,5,0.31762724063324205,,0.00704000210369857,27.32885085574572,0.683221271393643
REPRO,BSTK-HI,,0.0,40,6,0.3217994588536591,,0.007029317980439796,27.353300733496333,0.6838325183374083
REPRO,BSTK-HI,,0.0,40,7,0.3114361062026861,,0.00711002791484497,27.679706601466993,0.6919926650366748
