sha,role,book,cadence,draw,OOS_Sharpe,OOS_MaxDD,pass4b,fail4b
0ede2282,SCHEMA-BREAK,EWELIG,W,38,0.6955623796800994,-0.2797134618058359,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,39,0.6988270020323462,-0.24142720663129846,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,40,0.6599733471348549,-0.28317530184400375,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,41,0.7572767249255191,-0.2460906218427089,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,42,0.7360071281421479,-0.23943394909637106,False,"L2_H2,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,43,0.7492194885042566,-0.23558468524916043,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,44,0.7433908418060494,-0.25339624235449076,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,45,0.7945138929400523,-0.2262378036924505,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,46,0.6978604602399103,-0.2791759612880812,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,47,0.6854951567963576,-0.19928467752457624,False,"L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,48,0.7446703922812388,-0.2207257019547132,False,"L1_H1,L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,W,49,0.7884732864353909,-0.24216070098479547,False,L4_DD
0ede2282,SCHEMA-BREAK,BAND03,W,0,0.8829075448182941,-0.1239696880846538,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,1,0.9114632128879948,-0.12882249328203932,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,2,0.8457379708966672,-0.12741049915899583,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,3,0.8279100687484581,-0.13668441468809378,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,4,0.8790551424358645,-0.13199898107299046,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,5,0.9738863310458569,-0.13446387520450775,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,6,0.8624512049955081,-0.12925049110121778,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,7,0.7811278630930312,-0.1319675382875003,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,8,0.8104233280850692,-0.13506539222907088,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,9,0.80795220045356,-0.13365283302920572,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,10,0.8953972340460735,-0.13248247702491345,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,11,0.8470189467613423,-0.12811519630198132,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,12,0.8591496558312186,-0.13812238404952648,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,13,0.8630960003470212,-0.13344399701425824,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,14,0.8842805721262446,-0.13511848219485867,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,15,0.8363333028212582,-0.13361822447648952,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,16,0.8530131964424666,-0.1310668680129241,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,17,0.7461108574380921,-0.13210996589067803,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,18,0.8760395637544103,-0.1268481999218568,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,19,0.8592387855963132,-0.12926895512717573,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,20,0.8219850572929104,-0.13528023843841797,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,21,0.8753303521107557,-0.13254949941663574,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,22,0.8777560403132799,-0.13557010137425862,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,23,0.9015943784375354,-0.1364085813391187,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,24,0.8983890457439202,-0.12768942046213794,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,25,0.8869666501903971,-0.12959286358595623,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,26,0.8418850708646044,-0.14162664444006656,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,27,0.8219919626225414,-0.1353197869490571,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,28,0.7552027327644906,-0.14800651044577984,False,"L1_H1,L2_H2,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,29,0.8235668279962687,-0.13757941847921296,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,30,0.8117593565363436,-0.1349814240873084,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,31,0.8785049997558847,-0.13253127118058583,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,32,0.9404947860185401,-0.1291186704963605,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,33,0.8746883749737789,-0.14011817351517641,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,34,0.845249110683146,-0.13460980515976328,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,35,0.9005792939027372,-0.12262457493025403,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,36,0.8885960805815222,-0.13184359016091096,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,37,0.8318477913236487,-0.15037149362041236,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,38,0.8244542525239391,-0.1349527801508731,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,39,0.9475357944234898,-0.12944130985575253,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,40,0.848661851222807,-0.13704292163832033,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,41,0.7997443543907027,-0.13527311872934566,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,42,0.8480302187413585,-0.1376746429613538,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,43,0.9470557084543395,-0.12581208429809365,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,44,0.8010303388415858,-0.13677035912176982,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,45,0.8689966325021566,-0.13368571154745668,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,46,0.8548975627609485,-0.1306324338768844,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,47,0.8760629205629406,-0.1368224145993836,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,W,48,0.8866479529140667,-0.1230962945492261,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,BAND03,W,49,0.8377481391019317,-0.14041551601550395,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,0,0.6541942190276714,-0.1519336846437528,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,1,0.5435589499807606,-0.18809414340886432,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,2,0.7466879904857368,-0.14903863277714147,False,"L1_H1,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,3,0.5092104907551507,-0.1477419712469713,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,4,0.6625345264460808,-0.1516676325108931,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,5,0.49297342516934683,-0.15683411257234126,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,6,0.6651479261426807,-0.1554431462556145,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,7,0.6531435632568143,-0.1744085986309648,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,8,0.694870125136269,-0.13812658942457523,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,9,0.6040842198483518,-0.1539607412372812,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,10,0.5966671663612341,-0.1704917794459585,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,11,0.5662479700105124,-0.15168296479668952,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,12,0.6005913404260944,-0.16031578928962653,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,13,0.6184368866155244,-0.14921611623801612,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,14,0.6064187497871631,-0.15556209981500868,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,15,0.5161207759420119,-0.1607212501660249,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,16,0.6904640476712214,-0.15186152647549211,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,17,0.5195442849407272,-0.18010860632277093,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,18,0.5581963413855774,-0.15337241393423884,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,19,0.587264272149483,-0.1593310760511053,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,20,0.5859877493096475,-0.15767351269938445,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,21,0.5154493548714594,-0.15986516536505513,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,22,0.5080521709210337,-0.1558024264584611,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,23,0.574246698231326,-0.15620455906622788,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,24,0.6027229947662542,-0.15087686075635398,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,25,0.602455505722909,-0.155646223443359,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,26,0.5928991920050927,-0.17947808406173815,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,27,0.5279535285160648,-0.15449848363173901,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,28,0.5197383954583606,-0.16578485282968325,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,29,0.488131241274148,-0.15139937887223542,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,30,0.581958250028811,-0.1834699053773411,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,31,0.6095472767545096,-0.15143954484282107,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,32,0.5995288329247799,-0.17603791367009247,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,33,0.6591142814728116,-0.14808114754483936,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,34,0.7076670857762583,-0.14950290136068656,False,"L1_H1,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,35,0.5571958434098748,-0.15213001234966073,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,36,0.5475007924474117,-0.16721426166829523,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,37,0.6539123151921665,-0.15431828444825924,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,38,0.5261614400741479,-0.15809042378394578,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,39,0.7178403355506275,-0.15292834322206772,False,"L1_H1,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,40,0.6306340581452616,-0.148830979910743,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,41,0.46934015892292796,-0.15453484708618914,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,42,0.5843406420824605,-0.15218375980519383,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,43,0.6258606375654221,-0.1578818876222039,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,44,0.6715695311307213,-0.15744224568149046,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,45,0.5393776673019479,-0.1573368622288034,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,46,0.6969206567333311,-0.1574861719554873,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,47,0.5768891044588407,-0.15986116780095472,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,48,0.5848710519136975,-0.17225903366552064,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,TOP20,W,49,0.6438187026883795,-0.1494075949966901,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,M,0,0.8804539074498177,-0.2281494980337343,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,1,0.9440252385166709,-0.22858185934501063,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,2,0.932079838514608,-0.2103537068375091,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,3,0.851161742664409,-0.23966425352248355,False,"L1_H1,L4_DD"
0ede2282,SCHEMA-BREAK,EWELIG,M,4,0.9022631852513343,-0.2607310143375021,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,5,0.8261281693461261,-0.21457722911917265,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,6,0.8400255952703203,-0.230161447956042,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,7,0.968795374062529,-0.2236226382708575,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,8,0.9252222644265957,-0.24026447537288587,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,9,0.8460911994555612,-0.22601530215244037,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,10,0.8180775486094766,-0.2823377746467919,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,11,0.865538794368017,-0.2137460497909227,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,12,0.801896144081902,-0.24794218580840588,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,13,0.9528701134901362,-0.23105375521066496,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,14,0.9251123724137439,-0.195067271347106,True,-
0ede2282,SCHEMA-BREAK,EWELIG,M,15,0.9507256688032284,-0.21803791367177128,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,16,0.9189547995545533,-0.2154251232443818,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,17,0.990258963956557,-0.217019626088079,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,18,0.8618988734486788,-0.21378459021310314,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,19,0.934754304543499,-0.2028682147038604,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,20,0.9717839225862712,-0.22044561245073668,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,21,0.9236822957245854,-0.19804124104908327,True,-
0ede2282,SCHEMA-BREAK,EWELIG,M,22,0.9394071425719346,-0.216229688113734,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,23,0.9674228975262747,-0.20787141320975389,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,24,0.8366501528827661,-0.2402715007004942,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,25,0.894060137075028,-0.23065598690332,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,26,0.8676822801478289,-0.21909084135444534,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,27,0.9793656409193889,-0.23939941462516723,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,28,0.8474917344986986,-0.2282594994082663,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,29,0.8745008270052472,-0.22686737501384147,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,30,0.8320278278149298,-0.22465999226968303,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,31,0.9127596007599837,-0.18768454022942782,True,-
0ede2282,SCHEMA-BREAK,EWELIG,M,32,0.9777151598110929,-0.21345587552187206,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,33,0.9287696018089591,-0.20642205384787782,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,34,0.8359408203220208,-0.22358178867584932,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,35,0.8121277168129942,-0.23864633504730526,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,M,36,0.797672787924973,-0.25916314613128677,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,M,37,0.9516045872868518,-0.2167714207323529,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,38,0.8469314746383326,-0.22784388240755493,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,39,0.9710783800456774,-0.22314256946370636,False,"L1_H1,L4_DD"
0ede2282,SCHEMA-BREAK,EWELIG,M,40,0.8797541016077219,-0.22429274238380859,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,41,0.9917004322616572,-0.20601591835722988,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,42,0.9022050153071905,-0.233524662940776,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,43,0.984084453052623,-0.22582233622739578,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,44,0.8154389864744035,-0.2545128650126962,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,45,0.9650956152092436,-0.2184550591981671,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,46,0.7794086939590013,-0.24926504943840677,False,"L4_DD,L5_CAGR"
0ede2282,SCHEMA-BREAK,EWELIG,M,47,0.8582606118288999,-0.19406269497038375,True,-
0ede2282,SCHEMA-BREAK,EWELIG,M,48,0.827050117895259,-0.22311606326744826,False,L4_DD
0ede2282,SCHEMA-BREAK,EWELIG,M,49,0.8884558066745247,-0.19876722527207968,True,-
0ede2282,SCHEMA-BREAK,BAND03,M,0,1.0324237689296738,-0.1382902389701981,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,1,0.997179461077681,-0.1374979900124258,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,2,1.0029568813258454,-0.1411239586573777,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,3,1.0653480836142333,-0.128444621511264,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,4,0.9907837193869663,-0.13501647800109107,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,5,0.9494164378345127,-0.13382770045755188,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,6,0.9853455643730393,-0.14264511956947845,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,7,1.0235871460357941,-0.14149549988605392,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,8,1.019613561756495,-0.13428226575013535,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,9,1.029614779923371,-0.13550336646179972,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,10,0.9616786420333391,-0.12585006848748548,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,11,1.0172909438473303,-0.14525484010200362,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,12,1.0047672772540646,-0.12481098396365586,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,13,1.0035083166979386,-0.1422636803600088,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,14,1.0096350729419938,-0.14192039389648137,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,15,1.0679815081170119,-0.14221703332445446,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,16,1.0491439287250428,-0.12943017739220697,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,17,1.050054965129413,-0.13836035420987036,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,18,0.9726617871982337,-0.13620446099674222,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,19,0.9893970435132291,-0.14462670901351005,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,20,0.9884848099450668,-0.12802566918654323,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,21,1.0001625790532456,-0.1418699215395739,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,22,1.025525164980773,-0.13948305400333127,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,23,0.9924446317230998,-0.1374545446920059,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,24,1.0008566188493462,-0.1366549950157867,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,25,1.061721080634862,-0.12206374338791559,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,26,1.0365958665351749,-0.14505721954306705,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,27,1.0466887828014657,-0.13576766731442325,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,28,1.0276703268375345,-0.13578233309889876,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,29,0.9804292425320154,-0.13588809927187995,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,30,1.0558848551247064,-0.13339853409885438,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,31,1.0764053119719346,-0.128277029118273,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,32,0.9812958968518061,-0.13516715271232405,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,33,1.0068546607489437,-0.13954483782628124,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,34,0.998077161149946,-0.1325064712506887,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,35,0.9540030439310814,-0.13855159757742297,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,36,1.0296727882659613,-0.1287575530880627,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,37,1.034622016262246,-0.12764337654676294,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,38,1.0082756004064644,-0.1383295261363109,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,39,1.0538144144354695,-0.13808002691913057,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,40,1.0514258466843098,-0.13621103157284298,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,41,1.063930288850404,-0.14199500580478597,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,42,0.9930516116553203,-0.1371598321924964,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,43,1.0118874597988468,-0.13987886190272747,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,44,1.0692146561331468,-0.14216855368163772,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,45,1.0094711811087715,-0.1407594539227921,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,46,0.9297203077753858,-0.1390224309933189,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,47,0.9941807792128784,-0.1427944998881715,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,48,1.0111296647852424,-0.1262506816060156,False,L5_CAGR
0ede2282,SCHEMA-BREAK,BAND03,M,49,0.9705586336947098,-0.12997037485414642,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,0,0.9965637552639552,-0.15242174839780143,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,1,0.8709659712447022,-0.15029345228039204,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,2,1.001535942300326,-0.14534714087464096,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,3,0.9721411960356863,-0.15069479827551735,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,4,0.9396226162804524,-0.1511961706935928,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,5,0.9237902866096516,-0.15623370853203766,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,6,0.8574171946324212,-0.14972031980492184,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,7,0.9219778308298768,-0.14172654389464856,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,8,0.9100941651827898,-0.1572200146057331,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,9,0.8118399527319101,-0.1626204947410942,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,10,0.8784113390652624,-0.1505789381571785,False,L5_CAGR
0ede2282,SCHEMA-BREAK,TOP20,M,11,1.039147613749471,-0.16132011072144203,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,12,0.9446564449971158,-0.15348437639680657,True,-
0ede2282,SCHEMA-BREAK,TOP20,M,13,0.8404044389737998,-0.152959714147768,False,L5_CAGR
