panel,N,H,seed,null_CAGR_cash,null_CAGR_rebuilt,null_CAGR_sym,null_IS_CAGR_rebuilt,lam_cash,lam_rebuilt,lam_sym
U56,2,52,33,0.15621189164929472,0.15621189164929472,0.29910494601835946,0.2413237585388115,1.0,1.0,2.015641677088456
U56,2,52,34,0.12341280386534104,0.12341280386534104,0.14692464077591727,0.12000198766584758,1.0,1.0,1.2039152001292475
U56,2,52,35,0.12861150220137763,0.12861150220137763,0.144650266466247,0.1309542277000484,1.0,1.0,1.1372333403740866
U56,2,52,36,0.16356248276920593,0.16356248276920593,0.27378355602422455,0.1937841571708847,1.0,1.0,1.689528427447015
U56,2,52,37,0.08099737514252259,0.08099737514252259,0.08977731351812768,0.08670322703567579,1.0,1.0,1.1353961216199184
U56,2,52,38,0.11472036232183536,0.11472036232183536,0.12810547395960303,0.056751334048023905,1.0,1.0,1.1257331000107722
U56,2,52,39,0.12402101263643472,0.12402101263643472,0.1968963331796565,0.12705852835326326,1.0,1.0,1.6456420592204406
U56,2,63,0,0.19848151486668697,0.19848151486668697,0.26091946910085717,0.14995044761192444,1.0,1.0,1.3196249309135342
U56,2,63,1,0.0690419236350237,0.06902580244137257,0.06902580243808498,0.043024307833975595,0.9918479543999044,0.9917887865256141,0.9917887864692749
U56,2,63,2,0.1415812870439832,0.1415812870439832,0.22278306678261006,0.10186687323876908,1.0,1.0,1.63617750835068
U56,2,63,3,0.10873021498054292,0.10873021498054292,0.12841524625633594,0.08203436412637499,1.0,1.0,1.200998129288308
U56,2,63,4,0.17996009459402473,0.17996009459402473,0.24400052677836204,0.2171995378755487,1.0,1.0,1.359207953476519
U56,2,63,5,0.0492388521941598,0.04911072802012173,0.04911072802164629,0.10416265724825857,0.8409492884453647,0.8397364585953444,0.8397364586265499
U56,2,63,6,0.1051939736425731,0.10519336514915967,0.10519336514444144,0.09101076958315235,0.999452565801263,0.9994555641272598,0.9994555640779057
U56,2,63,7,0.13132628056268025,0.13132628056268025,0.16883060942265682,0.11967444061244281,1.0,1.0,1.3161269405550298
U56,2,63,8,0.1317564452362403,0.1317564452362403,0.18739128037712383,0.1647296234486364,1.0,1.0,1.4620050363942314
U56,2,63,9,0.15840656970271838,0.15840656970271838,0.26856617090094215,0.09081695729446349,1.0,1.0,1.7260995342859795
U56,2,63,10,0.14963204893563065,0.14963204893563065,0.18971416575350197,0.1861572125953479,1.0,1.0,1.2722293388571912
U56,2,63,11,0.2087638261550524,0.2087638261550524,0.37316443098204544,0.16455802702682343,1.0,1.0,1.7624612700838393
U56,2,63,12,0.054419937751931435,0.054471410013648525,0.05447141001075195,0.08997537747329498,0.817160707574061,0.8186270140623644,0.8186270140126435
U56,2,63,13,0.10745484412905748,0.10745484412905748,0.14801079908697656,0.0787781664448961,1.0,1.0,1.4205591322912514
U56,2,63,14,0.19230689182019778,0.19230689182019778,0.21287542750710986,0.2413434415636091,1.0,1.0,1.1065852770049738
U56,2,63,15,0.0824981729232388,0.0824981729232388,0.10610631629730283,0.10002956088776926,1.0,1.0,1.3649957343018932
U56,2,63,16,0.18506105082459978,0.18506105082459978,0.25189074615298046,0.17549157294336948,1.0,1.0,1.368179928191003
U56,2,63,17,0.1445058482614554,0.1445058482614554,0.22382994803226186,0.11158646924536475,1.0,1.0,1.6007296372323794
U56,2,63,18,0.20351810389058622,0.20351810389058622,0.32518034653085914,0.23813304413394665,1.0,1.0,1.605040087544438
U56,2,63,19,0.03920278688601009,0.03920278688601009,0.04003326349829339,0.049332444968986255,1.0,1.0,1.0307306977566417
U56,2,63,20,0.10642604863065319,0.10642604863065319,0.15607660007706636,0.13487279332168445,1.0,1.0,1.535989136859085
U56,2,63,21,0.16297507377333642,0.16297507377333642,0.18076983629845866,0.2214803404763388,1.0,1.0,1.1150447468567206
U56,2,63,22,0.18536158229131194,0.18536158229131194,0.31008513442450414,0.22603004154524253,1.0,1.0,1.6947787106298755
U56,2,63,23,0.1109192482292869,0.1109192482292869,0.11392037093029317,0.12768936274878695,1.0,1.0,1.0291580486238845
U56,2,63,24,0.08303614040931095,0.08303614040931095,0.1256540063026832,0.08787153463844799,1.0,1.0,1.6237839047595592
U56,2,63,25,0.06323001453325294,0.06297527516713952,0.06297527516208601,0.10744548584761815,0.7251018141523848,0.7250902407164714,0.7250902406519542
U56,2,63,26,0.10970982576858268,0.10970982576858268,0.119566209015882,0.07718253624019145,1.0,1.0,1.099432245961719
U56,2,63,27,0.1241971134049229,0.1241971134049229,0.15479769051340386,0.11864524321392889,1.0,1.0,1.2638820975508513
U56,2,63,28,0.11254361619405873,0.11254361619405873,0.1497899624279342,0.09342317676059553,1.0,1.0,1.3750565910804469
U56,2,63,29,0.09112299857488959,0.09112299857488959,0.12390926405774305,0.09551073799839993,1.0,1.0,1.4327245325549647
U56,2,63,30,0.14404187938908475,0.14404187938908475,0.19760743610954012,0.12065379322644243,1.0,1.0,1.3838936565755897
U56,2,63,31,0.1571770952924667,0.1571770952924667,0.24185436962968554,0.1773052319945383,1.0,1.0,1.5576764811613575
U56,2,63,32,0.11697120113039117,0.11697120113039117,0.14297835812421877,0.11594336622177992,1.0,1.0,1.2458660249477687
U56,2,63,33,0.13442858222940246,0.13442858222940246,0.1458483575429954,0.08221012848079612,1.0,1.0,1.0916083829287933
U56,2,63,34,0.12546191771428195,0.12546191771428195,0.15506272241517505,0.2040409912539205,1.0,1.0,1.2600578594716003
U56,2,63,35,0.2061381970062286,0.2061381970062286,0.3660340630579382,0.21571207820097582,1.0,1.0,1.7667644322247913
U56,2,63,36,0.11005935287689939,0.11005935287689939,0.17651903620410025,0.08244172377903425,1.0,1.0,1.7008383715987645
U56,2,63,37,0.13062266014939627,0.13062266014939627,0.19872258937178766,0.14632496006806917,1.0,1.0,1.5760256073636907
U56,2,63,38,0.08484069831252938,0.08484069831252938,0.1019302651233438,0.0741008273932724,1.0,1.0,1.238865731710711
U56,2,63,39,0.11031327023663584,0.11031327023663584,0.1729595534729973,0.1322416879294639,1.0,1.0,1.6796386431020482
U56,2,76,0,0.13739418624187527,0.13739418624187527,0.15381461298526444,0.04645776727064965,1.0,1.0,1.129081621920204
U56,2,76,1,0.12776819157734387,0.12776819157734387,0.1516724112726624,0.0765499740978306,1.0,1.0,1.1980696604867382
U56,2,76,2,0.1015828217553505,0.1015828217553505,0.1079664314116624,0.12293385136895019,1.0,1.0,1.0713236303752547
U56,2,76,3,0.10927263770312279,0.10927263770312279,0.18230204589420662,0.1033552586823896,1.0,1.0,1.7998139254478767
U56,2,76,4,0.12399347016698559,0.12399347016698559,0.1339996634965368,0.16899285758543447,1.0,1.0,1.0874700503086527
U56,2,76,5,0.13625356207858141,0.13625356207858141,0.20678620558784244,0.1410716803622427,1.0,1.0,1.5507165716353486
U56,2,76,6,0.14272361264285593,0.14272361264285593,0.19865698080082028,0.12940903971477669,1.0,1.0,1.4175805080276305
U56,2,76,7,0.09440864969109386,0.09440864969109386,0.10484952395670133,0.0856354469913847,1.0,1.0,1.1306365737782116
U56,2,76,8,0.11298357451838448,0.11298357451838448,0.17250505698845608,0.15328445826304615,1.0,1.0,1.6122242076018278
U56,2,76,9,0.08378856642325982,0.08378856642325982,0.11530337240811273,0.030688273334753546,1.0,1.0,1.4843876674704752
U56,2,76,10,0.20068332974871583,0.20068332974871583,0.2730403900905649,0.21806964854107624,1.0,1.0,1.3541845514199145
U56,2,76,11,0.06920116276467736,0.06920116276467736,0.08067829405477989,0.05907884193709134,1.0,1.0,1.2074393731088697
U56,2,76,12,0.09655912682679535,0.09655912682679535,0.12034506138692946,0.07859104932981431,1.0,1.0,1.2795206549933795
U56,2,76,13,0.0655291381090759,0.0655291381090759,0.07003124661605531,0.00046951566068953454,1.0,1.0,1.085801919638642
U56,2,76,14,0.10008336736914747,0.10008336736914747,0.11223454329978755,0.10493985585610166,1.0,1.0,1.1348089429501826
U56,2,76,15,0.07975994410360765,0.07975994410360765,0.08482718663422517,0.10826913478079958,1.0,1.0,1.0772233137357954
U56,2,76,16,0.15653642132913181,0.15653642132913181,0.1892542748115067,0.12118679576926317,1.0,1.0,1.2189758517718088
U56,2,76,17,0.13968933385968674,0.13968933385968674,0.20699548070099483,0.12102225726601357,1.0,1.0,1.5097576915603623
U56,2,76,18,0.12454736248708365,0.12454736248708365,0.15594465151320125,0.15102080920971073,1.0,1.0,1.2736122278530704
U56,2,76,19,0.12889315319231032,0.12889315319231032,0.17872953478369058,0.14928992804886176,1.0,1.0,1.4163651689133288
U56,2,76,20,0.12063789563739946,0.12063789563739946,0.15782205156882845,0.15327428012390532,1.0,1.0,1.3404912722922186
U56,2,76,21,0.1628297930730156,0.1628297930730156,0.16522322404506284,0.07588064154109397,1.0,1.0,1.0154543102774214
U56,2,76,22,0.11965089458401801,0.11965089458401801,0.1956736798525569,0.1662673358288833,1.0,1.0,1.704906257369547
U56,2,76,23,0.1095203864058909,0.1095203864058909,0.13348105731678483,0.11280537684701386,1.0,1.0,1.2539619265019752
U56,2,76,24,0.12910482357413922,0.12910482357413922,0.1864728170824861,0.11332437465208378,1.0,1.0,1.4863416696587206
U56,2,76,25,0.13874910920880912,0.13862163528794746,0.13862163527857252,0.09624694013834345,0.9301450220193104,0.9294163758383569,0.9294163757713656
U56,2,76,26,0.11388375875846068,0.11388375875846068,0.12750197798024399,0.12676334772549436,1.0,1.0,1.1305335047760365
U56,2,76,27,0.10381493083862092,0.10368232421334023,0.10368232422147172,0.07070528708806645,0.9208440697375309,0.9204799037920224,0.9204799038690197
U56,2,76,28,0.0672684493310649,0.0672684493310649,0.07563130488382841,0.07626016437145955,1.0,1.0,1.156797312048005
U56,2,76,29,0.0826793229283016,0.0826793229283016,0.10813579156919628,0.09274855511606162,1.0,1.0,1.3987078975592653
U56,2,76,30,0.1497615098636791,0.1497615098636791,0.19697074725770647,0.11653150311384519,1.0,1.0,1.325574156306035
U56,2,76,31,0.1205876418245091,0.1205876418245091,0.1233558559586152,0.14002816323102985,1.0,1.0,1.0247146650602896
U56,2,76,32,0.06794042713897097,0.06758643903965744,0.06758643903603145,0.11409933908829717,0.8743603734370406,0.8718309914228477,0.8718309913702398
U56,2,76,33,0.09947234000914995,0.0994499552723882,0.0994499552799355,0.0827376779910789,0.9741311707333051,0.9739851975499214,0.9739851976328266
U56,2,76,34,0.1568722310928996,0.1568722310928996,0.26256118775176374,0.15775029250533112,1.0,1.0,1.6987567425999182
U56,2,76,35,0.13623040743928883,0.13623040743928883,0.1956544857991398,0.11738389104639513,1.0,1.0,1.4593505365066666
U56,2,76,36,0.12820807784137855,0.12786711814904805,0.12786711814176388,0.14073660541095112,0.9055154207165559,0.9040664398684313,0.9040664398144087
U56,2,76,37,0.13275815440864092,0.13275815440864092,0.19574221458546148,0.08831201485427242,1.0,1.0,1.5515388805206898
U56,2,76,38,0.1188104244729149,0.1188104244729149,0.2404479752841393,0.05418067623309786,1.0,1.0,2.218237460029913
U56,2,76,39,0.13306465572810344,0.13306465572810344,0.2755779544198014,0.10685526582132288,1.0,1.0,2.1806625522913508
U56,2,90,0,0.11385030569937138,0.11385030569937138,0.23427845062624653,0.08014814665409675,1.0,1.0,2.2873307461223362
U56,2,90,1,0.0938376930497693,0.0938376930497693,0.11265379249659047,0.047832288642826404,1.0,1.0,1.2367960460018923
U56,2,90,2,0.06485555792618602,0.06485555792618602,0.077263151844845,0.04064714754272725,1.0,1.0,1.2601853858773335
U56,2,90,3,0.05514296305144395,0.054816313522203286,0.05481631351913396,0.015330178786070459,0.8736598059190408,0.8732180796193336,0.8732180795596303
U56,2,90,4,0.12625546958098766,0.12625546958098766,0.20616641019620818,0.15003083935181571,1.0,1.0,1.706017739434421
U56,2,90,5,0.10950931888225268,0.10950931888225268,0.14727844209435959,0.13482528553008688,1.0,1.0,1.392353983972218
U56,2,90,6,0.1055594058450704,0.1055594058450704,0.18580418694165357,0.09867472800998978,1.0,1.0,1.867922764508464
U56,2,90,7,0.12542167957835093,0.12542167957835093,0.2394204257874184,0.1301874949300974,1.0,1.0,2.0467384265891835
U56,2,90,8,0.12639832957574182,0.12639832957574182,0.1810083319797986,0.13416818724805113,1.0,1.0,1.4793669979978386
U56,2,90,9,0.1063666957789664,0.1063666957789664,0.1093958482353301,0.05878282667214685,1.0,1.0,1.032304316014648
U56,2,90,10,0.10112944552085024,0.10112944552085024,0.14208719798732106,0.12979267403306038,1.0,1.0,1.479307303374846
U56,2,90,11,0.1928393212364834,0.1928393212364834,0.30115758130103076,0.172714401910113,1.0,1.0,1.5768114563602285
U56,2,90,12,0.09681599860264067,0.09681599860264067,0.14089310126996102,0.11494161293257976,1.0,1.0,1.519867846081467
U56,2,90,13,0.1174958171869771,0.1174958171869771,0.17012122078743608,0.06958440992568726,1.0,1.0,1.5193090158095093
U56,2,90,14,0.11010375964476271,0.11010375964476271,0.12181498154228909,0.06581415161805637,1.0,1.0,1.1209456462511767
U56,2,90,15,0.10555696459651354,0.10555696459651354,0.1318598372354831,0.089508641118353,1.0,1.0,1.2777165862597093
U56,2,90,16,0.13789365592145808,0.13789365592145808,0.20234790944805203,0.09266180087565012,1.0,1.0,1.524700383722261
U56,2,90,17,0.1289942920003717,0.1289942920003717,0.21063205083255054,0.13783961313694548,1.0,1.0,1.6899919123831062
U56,2,90,18,0.11684418072368907,0.11684418072368907,0.15699340874976198,0.07767834419977615,1.0,1.0,1.3870232712514665
U56,2,90,19,0.06002272135185738,0.06002272135185738,0.07416303984720307,0.006866445628824547,1.0,1.0,1.3221448535289815
U56,2,90,20,0.15590536443862435,0.15590536443862435,0.26038772237586816,0.15378284456766678,1.0,1.0,1.7117770264059222
U56,2,90,21,0.1825047861690654,0.1825047861690654,0.2689714373879317,0.11362932151861727,1.0,1.0,1.4994531891856835
U56,2,90,22,0.10210362369227521,0.10210362369227521,0.12911942428716316,0.10017476200717446,1.0,1.0,1.2999138605200482
U56,2,90,23,0.10522541637001992,0.10522541637001992,0.12334789133422075,0.14297172176935802,1.0,1.0,1.1949016525608405
U56,2,90,24,0.10450665255921754,0.10450665255921754,0.11702857466662109,0.12326970435710427,1.0,1.0,1.1370635496304689
U56,2,90,25,0.14801961588868973,0.14801961588868973,0.2535855955868218,0.12364685439333667,1.0,1.0,1.7823438237850937
U56,2,90,26,0.073975636052797,0.073975636052797,0.10080133707772898,0.05203870554019496,1.0,1.0,1.450666667362387
U56,2,90,27,0.08439479410921913,0.08439479410921913,0.14634281533568094,0.06489673710929655,1.0,1.0,1.9437473146688335
U56,2,90,28,0.16548078031834557,0.16548078031834557,0.21172047706613673,0.2657474291369579,1.0,1.0,1.2871643393077215
U56,2,90,29,0.09556005701626291,0.09556005701626291,0.1466417574992509,0.06438463674820549,1.0,1.0,1.6251269752801425
U56,2,90,30,0.07616145876237135,0.07595073281192377,0.07595073280778575,0.011424777556721555,0.9353499331381785,0.9345418803824548,0.9345418803241541
U56,2,90,31,0.1907353449907061,0.1907353449907061,0.31478552523625214,0.17223069896197063,1.0,1.0,1.6757428544183586
U56,2,90,32,0.10268060765579934,0.10268060765579934,0.18911440341997832,0.06802369584650081,1.0,1.0,1.9978750447520197
U56,2,90,33,0.1498545427051079,0.1498545427051079,0.20597474964496243,0.11485714930787738,1.0,1.0,1.3915886579053447
U56,2,90,34,0.09570111139018644,0.09570111139018644,0.12370011371986789,0.06519518803508606,1.0,1.0,1.3429379976633908
U56,2,90,35,0.11626994939642699,0.11628125698117397,0.11628125697848635,0.15570682521638712,0.9560425529705565,0.956637108339407,0.9566371083150356
U56,2,90,36,0.057346648662816246,0.057346648662816246,0.07150413584888948,-0.014197029241007186,1.0,1.0,1.3347777399064362
U56,2,90,37,0.06724785831478197,0.06724785831478197,0.08426963520081276,0.08531248331215124,1.0,1.0,1.3271357296468251
U56,2,90,38,0.13217516475609004,0.13217516475609004,0.22227599100471562,0.115770047571083,1.0,1.0,1.7631136848522033
U56,2,90,39,0.12440412801953671,0.12440412801953671,0.2711718487702919,0.09399606038796926,1.0,1.0,2.4102887731364664
U56,2,126,0,0.1335263378332494,0.1335263378332494,0.24226713898018182,0.15907749062900778,1.0,1.0,1.9017953235822869
U56,2,126,1,0.12660722921212364,0.12660722921212364,0.19581938189327341,0.08800665027815624,1.0,1.0,1.6417737949161413
U56,2,126,2,0.12113221483274761,0.12113221483274761,0.194754369169041,0.13340104655530016,1.0,1.0,1.6753450264082548
U56,2,126,3,0.1238274405752049,0.1238274405752049,0.16388028078969885,0.09890217276436597,1.0,1.0,1.3556624930932972
U56,2,126,4,0.10181496719673855,0.10181496719673855,0.12935113416884936,0.10299443218397264,1.0,1.0,1.3172054606620893
U56,2,126,5,0.11285330663594872,0.11285330663594872,0.14000116960833742,0.13020389039816394,1.0,1.0,1.2669541933335744
U56,2,126,6,0.07935659847207654,0.07935659847207654,0.14505285511033117,0.06968248090111784,1.0,1.0,2.2222219069106357
U56,2,126,7,0.16624218062518414,0.16624218062518414,0.33542107087581874,0.15348959507683158,1.0,1.0,2.048167416785846
U56,2,126,8,0.18546290289339806,0.18546290289339806,0.38720368001287797,0.23412840729745388,1.0,1.0,2.1367547372357074
U56,2,126,9,0.10660825862606393,0.10660825862606393,0.15157944299140502,0.1245003351837366,1.0,1.0,1.5541798805808449
U56,2,126,10,0.12667072496234444,0.12667072496234444,0.2180129381284266,0.16748000155238074,1.0,1.0,1.847300608642169
U56,2,126,11,0.08295004415461937,0.08295004415461937,0.11258362534353439,0.04310406435696823,1.0,1.0,1.4577033887079245
U56,2,126,12,0.14737130610330174,0.14737130610330174,0.20726218850120914,0.18488752657253804,1.0,1.0,1.445673215816021
U56,2,126,13,0.15832797087836692,0.15832797087836692,0.27516621410259523,0.10119875564872172,1.0,1.0,1.79506801957195
U56,2,126,14,0.18404021612964216,0.18404021612964216,0.3449851362215144,0.17623930647727715,1.0,1.0,1.8774275618401848
U56,2,126,15,0.09377016971049468,0.09368259388555744,0.09368259388618694,0.0688698605007092,0.9734988606455763,0.9731809121993109,0.9731809122070931
U56,2,126,16,0.14123723025207258,0.14123723025207258,0.24777616464885943,0.11844601612663341,1.0,1.0,1.786317761506539
U56,2,126,17,0.1476377565452187,0.1476377565452187,0.387304486808695,0.11712546238674815,1.0,1.0,2.764682405425029
U56,2,126,18,0.10879221517215298,0.10879221517215298,0.11108660284471439,0.15808630968510107,1.0,1.0,1.0239501778542615
U56,2,126,19,0.07484580582789047,0.07484580582789047,0.1102274543346442,0.056692694346078154,1.0,1.0,1.5857483951888656
U56,2,126,20,0.12830924554600442,0.12830924554600442,0.2155579573073627,0.1229989918076757,1.0,1.0,1.7648201015572964
U56,2,126,21,0.114072990129789,0.114072990129789,0.16050477756730852,0.019841551455567652,1.0,1.0,1.4925984129859398
U56,2,126,22,0.13071554566118637,0.13071554566118637,0.2139739805273122,0.18690978071346365,1.0,1.0,1.7173205513481895
U56,2,126,23,0.10351547406256278,0.10351547406256278,0.17202695221105624,0.09121996024669121,1.0,1.0,1.782921010860821
U56,2,126,24,0.18001709913166875,0.18001709913166875,0.3828995494123266,0.15432798019450655,1.0,1.0,2.1829240200291657
U56,2,126,25,0.07450194999628756,0.07450194999628756,0.10692367349448273,0.026668027657835713,1.0,1.0,1.5834691725526386
U56,2,126,26,0.0786017901857412,0.0786017901857412,0.10244512959786789,0.055666811986147646,1.0,1.0,1.4063403251782611
U56,2,126,27,0.1330784195944199,0.1330784195944199,0.22105698311570166,0.10826804830965453,1.0,1.0,1.7255803627146145
U56,2,126,28,0.14748232105054582,0.14748232105054582,0.24372717202599992,0.1153190735626266,1.0,1.0,1.721807148293944
U56,2,126,29,0.1608584990249866,0.1608584990249866,0.33221178410803875,0.23232726162621797,1.0,1.0,2.1773114682242998
U56,2,126,30,0.06978387373950579,0.06978387373950579,0.06982340852392643,0.051287630932373984,1.0,1.0,1.0006890684409504
U56,2,126,31,0.11809700403181367,0.11809700403181367,0.14721468092149714,0.05962207223899352,1.0,1.0,1.2829412338970207
U56,2,126,32,0.13305709882890326,0.13305709882890326,0.25046566715794105,0.10027407311771941,1.0,1.0,2.042829691789104
U56,2,126,33,0.1770021248982394,0.1770021248982394,0.4042583914126219,0.15570143869091857,1.0,1.0,2.2874028850119936
U56,2,126,34,0.04404527076511067,0.04404527076511067,0.057157362219636854,0.008806995386943628,1.0,1.0,1.500106276753973
U56,2,126,35,0.11651696209475682,0.11651696209475682,0.14748927311561655,0.12456182390225812,1.0,1.0,1.2928147758774318
U56,2,126,36,0.12857953246402265,0.12857953246402265,0.19884824167797466,0.13717580696779774,1.0,1.0,1.6181417824114006
U56,2,126,37,0.09594712540945105,0.09594712540945105,0.14369476044217833,0.05558035780846016,1.0,1.0,1.604961755857131
U56,2,126,38,0.07006505753735848,0.07006505753735848,0.10276808474286958,0.06923717866795132,1.0,1.0,1.6806903388699197
U56,2,126,39,0.11612679447559171,0.11612679447559171,0.17414545764330902,0.05853853755859828,1.0,1.0,1.618769485708236
U56,3,21,0,0.07033072777112381,0.07026998848126009,0.07026998848516186,0.0789549127174567,0.9470656677780935,0.9466128475674342,0.9466128476266722
U56,3,21,1,0.11958658958132862,0.11958658958132862,0.13784222705116345,0.15090594017138104,1.0,1.0,1.159640723258423
U56,3,21,2,0.071266032733589,0.0709599097603395,0.07095990976114153,0.09013247806233116,0.8215584982724828,0.82059215868646,0.8205921586966114
U56,3,21,3,0.074602471926984,0.07448392747153543,0.07448392747076205,0.10354203531476802,0.7958249755670288,0.795292375242189,0.7952923752332133
U56,3,21,4,0.04094715231743873,0.04092364516749103,0.04092364516820246,0.0907032650906392,0.8010974064660463,0.8033138751915685,0.8033138752085769
U56,3,21,5,0.13434186405837312,0.13434186405837312,0.17770902457545512,0.12060335086140572,1.0,1.0,1.3380265168259886
U56,3,21,6,0.09806500426815035,0.09801019244499387,0.09801019245101461,0.17430283482356068,0.7704174945065199,0.7699492208342735,0.7699492208829763
U56,3,21,7,0.08462961880395081,0.08462344507285402,0.08462344507443942,0.11100735125940675,0.9050139104760806,0.905316783539913,0.9053167835580855
U56,3,21,8,0.10928371918518853,0.10928371918518853,0.1438283890095977,0.07831492651005445,1.0,1.0,1.3464331510168643
U56,3,21,9,0.09729259864124029,0.09719929685614681,0.09719929685421946,0.16262601043673297,0.8242598376815933,0.8249288063147422,0.8249288062976294
U56,3,21,10,0.10047617186004709,0.10055567806912191,0.10055567807229027,0.10374255265803001,0.940669475283896,0.9415377026311382,0.9415377026633971
U56,3,21,11,0.09695908751387416,0.09695908751387416,0.1204001890751345,0.10443420356366495,1.0,1.0,1.2690403566162656
U56,3,21,12,0.08281166608315615,0.0826810665756883,0.08268106657777352,0.07396062151880312,0.9316157508580334,0.9311445537655585,0.9311445537910359
U56,3,21,13,0.11091827513555974,0.11080643679046154,0.11080643678253832,0.07444206496616323,0.9668165823607036,0.9661110384689673,0.9661110383964173
U56,3,21,14,0.07841877692545296,0.0778977505187537,0.07789775051826098,0.12106120179564872,0.7283720810304775,0.7244913858612854,0.7244913858564483
U56,3,21,15,0.12496499462729527,0.12480035818867652,0.1248003581982029,0.13710460513713651,0.9511394584939201,0.9502788101903017,0.9502788102656692
U56,3,21,16,0.040163020361616786,0.04000561861516716,0.040005618614699534,0.09312990059037429,0.7931320853190529,0.7922516841839156,0.7922516841724543
U56,3,21,17,0.05162705616558716,0.05158454151589531,0.05158454151942382,0.11947853897929073,0.5015394048488959,0.5022248301105487,0.5022248301462942
U56,3,21,18,0.04967135616134488,0.049071154994776434,0.049071154993641564,0.043199150723834956,0.5848843360496536,0.5819812246545886,0.5819812246404268
U56,3,21,19,0.100934675922983,0.100934675922983,0.10569318390726612,0.16482860760413942,1.0,1.0,1.050059717848312
U56,3,21,20,0.0807158112841393,0.08060489181019515,0.08060489180861263,0.10941797576383316,0.8219887074756584,0.8227463097123051,0.8227463096951686
U56,3,21,21,0.11073120637551104,0.11073120637551104,0.12120825271176261,0.0768413608900298,1.0,1.0,1.100663893620481
U56,3,21,22,0.07707648453182858,0.07695867955032276,0.07695867955648539,0.12209030618372085,0.7773252942128253,0.777435440787891,0.7774354408537822
U56,3,21,23,0.07701655156947607,0.07693294295272257,0.07693294295274056,0.09174271707203108,0.8857891154434097,0.8860616593537356,0.886061659353957
U56,3,21,24,0.1378835761086723,0.1378835761086723,0.15198813650133203,0.08577616175907576,1.0,1.0,1.1046905128158426
U56,3,21,25,0.09974507497201546,0.0997321869915,0.0997321869949892,0.11171683856835513,0.9949142226060417,0.9948849785094411,0.9948849785472642
U56,3,21,26,0.12254458210465757,0.12254458210465757,0.13313945311814357,0.1424630947077088,1.0,1.0,1.0926118995516532
U56,3,21,27,0.1243893817542967,0.1243893817542967,0.13305358918944554,0.08255577653100588,1.0,1.0,1.0731118278058387
U56,3,21,28,0.083390940392849,0.083390940392849,0.08462641600025789,0.09651070128173855,1.0,1.0,1.0165469932332545
U56,3,21,29,0.06964569694429068,0.06955290982933815,0.06955290982668627,0.07769252242652169,0.839391596395956,0.8399851417882747,0.8399851417531814
U56,3,21,30,0.11198230260622832,0.11198230260622832,0.12712283447849626,0.12118034921070908,1.0,1.0,1.1443346304314586
U56,3,21,31,0.03634132317823946,0.03637086691799252,0.03637086691584024,0.07943463933554562,0.7581109202196326,0.7603656398347198,0.7603656397801153
U56,3,21,32,0.07565370034972063,0.07534955751293726,0.07534955751116224,0.10813168570697607,0.8137860706535371,0.8116600531167786,0.8116600530964
U56,3,21,33,0.13252825613763597,0.13252825613763597,0.15442547499724513,0.13710394477054844,1.0,1.0,1.1739964796430578
U56,3,21,34,0.0881186236646454,0.0881186236646454,0.09421812502134741,0.08873518357996013,1.0,1.0,1.0770294052190004
U56,3,21,35,0.06288490254886225,0.06287787239444342,0.06287787239588738,0.13469571754568999,0.6193708315742115,0.6200574908894807,0.6200574909044283
U56,3,21,36,0.08539495870331404,0.08568036343265306,0.08568036342670382,0.044131888966668864,0.6782513361410849,0.6818220601828273,0.681822060134591
U56,3,21,37,0.07661005577846791,0.07661005577846791,0.09827531210269957,0.10828745061618061,1.0,1.0,1.3313615480843728
U56,3,21,38,0.08037475135279015,0.08023380315238038,0.08023380315703998,0.06884691404767707,0.9033516961282264,0.902908775293952,0.9029087753517699
U56,3,21,39,0.06858680533498585,0.0680971275521236,0.06809712755770758,0.13089882027934996,0.777400359454137,0.7749814719456103,0.7749814720134978
U56,3,42,0,0.12312975688345817,0.12310383212048648,0.12310383212486431,0.1555506903898709,0.9895447140059519,0.9894112580013197,0.9894112580378163
U56,3,42,1,0.08380815108914752,0.08373076689140935,0.08373076689649328,0.0916566397160481,0.9808636415866989,0.980317669563691,0.9803176696293203
U56,3,42,2,0.06673940805758471,0.06604936880278056,0.06604936881159662,0.1513291115016182,0.5632615500061335,0.5603741337848973,0.5603741338619468
U56,3,42,3,0.1650101556608834,0.1650101556608834,0.17348423699839266,0.13415600704027297,1.0,1.0,1.0514475623046309
U56,3,42,4,0.13146558531306818,0.13146558531306818,0.13681680177243716,0.15939184941655515,1.0,1.0,1.0420621149300335
U56,3,42,5,0.19476486935700565,0.19476486935700565,0.2011355910684458,0.18585825947921397,1.0,1.0,1.0321732969164412
U56,3,42,6,0.1077989580987675,0.1077989580987675,0.10998182547009971,0.07203616092460718,1.0,1.0,1.0217229277462725
U56,3,42,7,0.06528308138686079,0.0652128132546983,0.06521281325724648,0.07670996224603921,0.9035432997870929,0.9034497605832963,0.9034497606228602
U56,3,42,8,0.09457938834026525,0.09434330361121712,0.09434330361498833,0.09527724174718055,0.8613064548132272,0.8596627273486666,0.8596627273850699
U56,3,42,9,0.1148435384310682,0.11471783464915353,0.11471783464207275,0.10160525473724058,0.7550780721503281,0.7547480012501908,0.7547480012027055
U56,3,42,10,0.10324246572621121,0.10311095734120301,0.10311095734441178,0.10321750826478748,0.8964877542439584,0.8959339634439469,0.8959339634733074
