panel,depth,draw,arm,n_names,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4b_t2,oos_Sharpe_t2,MaxDD_t2
U56,0.3,60,keepSPY,40,0.136271,1.179129,-0.139352,1.160455,1.197256,0.150622,1.302418,-0.139352,3.585862,0.203407,0.370857,0.427342,0.062952,0.030299,none,0,True,True,True,False,True,1.273587,-0.149325
U56,0.3,61,keepSPY,40,0.146725,1.323536,-0.155711,1.356391,1.29322,0.154772,1.391152,-0.155711,3.043572,0.399344,0.46682,0.516076,0.046592,0.040753,none,0,True,True,True,False,True,1.368213,-0.157446
U56,0.3,62,keepSPY,40,0.139987,1.231334,-0.162267,1.244039,1.220617,0.153286,1.328157,-0.162267,3.550517,0.286991,0.394217,0.453081,0.040036,0.034016,none,0,True,True,True,False,True,1.306196,-0.164184
U56,0.3,63,keepSPY,40,0.134617,1.211422,-0.165237,1.247333,1.178621,0.141236,1.265875,-0.165237,3.017485,0.290286,0.352221,0.390799,0.037067,0.028646,none,0,True,True,True,False,True,1.24932,-0.166827
U56,0.3,64,keepSPY,40,0.138664,1.243975,-0.151411,1.25711,1.233052,0.148816,1.320885,-0.151411,3.240856,0.300062,0.406652,0.445809,0.050893,0.032692,none,0,True,True,True,False,True,1.300096,-0.150664
U56,0.3,65,keepSPY,40,0.13415,1.213265,-0.180714,1.207757,1.219224,0.145591,1.309477,-0.180714,2.983162,0.250709,0.392824,0.434401,0.02159,0.028179,none,0,True,True,True,False,True,1.286065,-0.183199
U56,0.3,66,keepSPY,40,0.131724,1.213672,-0.172347,1.315096,1.120967,0.133987,1.228131,-0.172347,2.987545,0.358049,0.294567,0.353055,0.029957,0.025753,none,0,True,True,True,False,True,1.203282,-0.173257
U56,0.3,67,keepSPY,40,0.144565,1.274651,-0.14456,1.234374,1.313449,0.163257,1.418382,-0.14456,3.534821,0.277326,0.487049,0.543306,0.057744,0.038594,none,0,True,True,True,False,True,1.395328,-0.153705
U56,0.3,68,keepSPY,40,0.134194,1.207224,-0.174061,1.262647,1.154726,0.139365,1.259217,-0.174061,3.122638,0.305599,0.328326,0.384141,0.028242,0.028223,none,0,True,True,True,False,True,1.233205,-0.177362
U56,0.3,69,keepSPY,40,0.12393,1.135662,-0.178616,1.111203,1.159462,0.140061,1.269906,-0.178616,3.026295,0.154155,0.333062,0.39483,0.023688,0.017958,none,0,True,True,True,False,True,1.252824,-0.178799
U56,0.3,70,keepSPY,40,0.13273,1.195186,-0.153842,1.218956,1.17329,0.140557,1.263432,-0.153842,3.161702,0.261908,0.34689,0.388356,0.048462,0.026759,none,0,True,True,True,False,True,1.243467,-0.158319
U56,0.3,71,keepSPY,40,0.13449,1.194735,-0.161408,1.206023,1.185398,0.148355,1.301116,-0.161408,3.420841,0.248975,0.358999,0.42604,0.040896,0.028519,none,0,True,True,True,False,True,1.280763,-0.164557
U56,0.3,72,keepSPY,40,0.139486,1.251325,-0.171262,1.298177,1.207751,0.145284,1.300171,-0.171262,3.196455,0.34113,0.381352,0.425095,0.031041,0.033514,none,0,True,True,True,False,True,1.271371,-0.174856
U56,0.3,73,keepSPY,40,0.13473,1.202409,-0.167041,1.249797,1.158432,0.141692,1.257832,-0.167041,3.322362,0.29275,0.332032,0.382756,0.035262,0.028759,none,0,True,True,True,False,True,1.239635,-0.166795
U56,0.3,74,keepSPY,40,0.135791,1.202493,-0.178084,1.167273,1.23647,0.152395,1.334067,-0.178084,3.354646,0.210225,0.41007,0.458991,0.02422,0.02982,none,0,True,True,True,False,True,1.314029,-0.179636
U56,0.3,75,keepSPY,40,0.142187,1.26044,-0.166435,1.199678,1.318879,0.159014,1.403047,-0.166435,3.264486,0.242631,0.49248,0.527971,0.035869,0.036216,none,0,True,True,True,False,True,1.36583,-0.171244
U56,0.3,76,keepSPY,40,0.152754,1.252138,-0.169961,1.258792,1.245327,0.165654,1.367666,-0.169961,4.014948,0.301744,0.418927,0.49259,0.032343,0.046783,none,0,True,True,True,False,True,1.360249,-0.17327
U56,0.3,77,keepSPY,40,0.131646,1.195183,-0.158028,1.172375,1.217511,0.144606,1.302332,-0.158028,3.140305,0.215327,0.391112,0.427256,0.044276,0.025675,none,0,True,True,True,False,True,1.28109,-0.161177
U56,0.3,78,keepSPY,40,0.140179,1.234262,-0.169139,1.213468,1.254924,0.156617,1.355189,-0.169139,3.504176,0.256421,0.428524,0.480112,0.033165,0.034207,none,0,True,True,True,False,True,1.344929,-0.167179
U56,0.3,79,keepSPY,40,0.127317,1.175919,-0.166085,1.158333,1.193212,0.140408,1.290307,-0.166085,2.943304,0.201285,0.366813,0.415231,0.036218,0.021345,none,0,True,True,True,False,True,1.266469,-0.163643
U56,0.3,80,keepSPY,40,0.142338,1.266347,-0.155961,1.252267,1.280178,0.156589,1.389907,-0.155961,3.294706,0.295219,0.453779,0.514831,0.046343,0.036366,none,0,True,True,True,False,True,1.355606,-0.160463
U56,0.3,81,keepSPY,40,0.13271,1.189046,-0.138029,1.161039,1.21617,0.147626,1.312185,-0.138029,3.285431,0.203992,0.38977,0.437109,0.064275,0.026738,none,0,True,True,True,False,True,1.299604,-0.138534
U56,0.3,82,keepSPY,40,0.146271,1.276929,-0.165429,1.298139,1.256955,0.156798,1.368271,-0.165429,3.420304,0.341091,0.430555,0.493195,0.036875,0.040299,none,0,True,True,True,False,True,1.337563,-0.173185
U56,0.3,83,keepSPY,40,0.134082,1.233328,-0.162841,1.165881,1.297597,0.151251,1.375341,-0.162841,2.813092,0.208833,0.471197,0.500265,0.039462,0.028111,none,0,True,True,True,False,True,1.355304,-0.166675
U56,0.3,84,keepSPY,40,0.151587,1.317206,-0.131713,1.336347,1.299097,0.160501,1.39477,-0.131713,3.387522,0.379299,0.472697,0.519694,0.070591,0.045616,none,0,True,True,True,False,True,1.359916,-0.136493
U56,0.3,85,keepSPY,40,0.126198,1.129732,-0.16163,1.072094,1.184631,0.144304,1.27299,-0.16163,3.337272,0.115046,0.358232,0.397914,0.040674,0.020227,none,0,True,True,True,False,True,1.264276,-0.164591
U56,0.3,86,keepSPY,40,0.152411,1.305962,-0.169014,1.388261,1.230036,0.157633,1.338845,-0.169014,3.737235,0.431213,0.403637,0.463769,0.03329,0.04644,none,0,True,True,True,False,True,1.299821,-0.171266
U56,0.3,87,keepSPY,40,0.149,1.277288,-0.179276,1.414117,1.149225,0.149178,1.275236,-0.179276,3.765272,0.457069,0.322826,0.40016,0.023028,0.043028,none,0,True,True,True,False,True,1.256126,-0.180202
U56,0.3,88,keepSPY,40,0.138932,1.229032,-0.165238,1.220984,1.237064,0.150487,1.329482,-0.165238,3.454213,0.263937,0.410665,0.454406,0.037065,0.032961,none,0,True,True,True,False,True,1.331784,-0.162587
U56,0.3,89,keepSPY,40,0.133314,1.15527,-0.157008,1.077325,1.230237,0.154597,1.326309,-0.157008,3.719706,0.120277,0.403837,0.451233,0.045296,0.027342,none,0,True,True,True,False,True,1.299321,-0.157982
U56,0.3,90,keepSPY,40,0.128185,1.163831,-0.156322,1.148472,1.179156,0.141558,1.27062,-0.156322,3.142585,0.191425,0.352757,0.395544,0.045981,0.022213,none,0,True,True,True,False,True,1.25058,-0.15796
U56,0.3,91,keepSPY,40,0.128422,1.181879,-0.162808,1.163838,1.199922,0.142186,1.290604,-0.162808,2.974868,0.206791,0.373522,0.415528,0.039495,0.02245,none,0,True,True,True,False,True,1.274732,-0.15149
U56,0.3,92,keepSPY,40,0.135634,1.188654,-0.151952,1.183634,1.194534,0.148546,1.28316,-0.151952,3.635539,0.226586,0.368134,0.408084,0.050351,0.029663,none,0,True,True,True,False,True,1.269821,-0.153444
U56,0.3,93,keepSPY,40,0.137513,1.237349,-0.177066,1.216396,1.258392,0.153064,1.350587,-0.177066,3.211984,0.259349,0.431992,0.475511,0.025237,0.031541,none,0,True,True,True,False,True,1.334125,-0.177023
U56,0.3,94,keepSPY,40,0.140152,1.24077,-0.152142,1.233573,1.248097,0.152396,1.34327,-0.152142,3.361389,0.276525,0.421698,0.468194,0.050161,0.034181,none,0,True,True,True,False,True,1.320232,-0.150173
U56,0.3,95,keepSPY,40,0.130566,1.193727,-0.177694,1.239228,1.153528,0.137778,1.243484,-0.177694,3.133177,0.282181,0.327129,0.368408,0.02461,0.024595,none,0,True,True,True,False,True,1.23063,-0.176264
U56,0.3,96,keepSPY,40,0.133743,1.205715,-0.16537,1.166713,1.243316,0.148993,1.334945,-0.16537,3.074351,0.209666,0.416916,0.459869,0.036933,0.027772,none,0,True,True,True,False,True,1.308261,-0.16966
U56,0.3,97,keepSPY,40,0.129524,1.156962,-0.181098,1.100884,1.210829,0.146305,1.29931,-0.181098,3.24601,0.143837,0.384429,0.424234,0.021205,0.023552,none,0,True,True,True,False,True,1.283473,-0.1839
U56,0.3,98,keepSPY,40,0.138972,1.207814,-0.151601,1.154134,1.259324,0.157287,1.350606,-0.151601,3.59154,0.197087,0.432924,0.47553,0.050702,0.033,none,0,True,True,True,False,True,1.318603,-0.159738
U56,0.3,99,keepSPY,40,0.14115,1.244704,-0.166375,1.23715,1.252168,0.152995,1.349359,-0.166375,3.311983,0.280103,0.425769,0.474283,0.035928,0.035179,none,0,True,True,True,False,True,1.331767,-0.166851
U56,0.2,0,dropSPY,45,0.142687,1.262936,-0.171756,1.2824,1.245508,0.154372,1.353582,-0.171756,3.404936,0.325352,0.419108,0.478506,0.030548,0.036716,none,0,True,True,True,False,True,1.345178,-0.173217
U56,0.2,1,dropSPY,45,0.136675,1.192447,-0.150914,1.146409,1.236699,0.154134,1.332568,-0.150914,3.672634,0.189362,0.410299,0.457492,0.05139,0.030703,none,0,True,True,True,False,True,1.299813,-0.157163
U56,0.2,2,dropSPY,45,0.12879,1.193917,-0.163281,1.18742,1.20082,0.140266,1.294069,-0.163281,2.896589,0.230373,0.37442,0.418993,0.039022,0.022819,none,0,True,True,True,False,True,1.269484,-0.1716
U56,0.2,3,dropSPY,45,0.133689,1.194338,-0.168752,1.181381,1.207488,0.147515,1.302496,-0.168752,3.281086,0.224334,0.381089,0.427419,0.033551,0.027717,none,0,True,True,True,False,True,1.282745,-0.170058
U56,0.2,4,dropSPY,45,0.133656,1.193112,-0.167761,1.166245,1.219143,0.146397,1.302579,-0.167761,3.291476,0.209198,0.392743,0.427503,0.034542,0.027684,none,0,True,True,True,False,True,1.274396,-0.17051
U56,0.2,5,dropSPY,45,0.138748,1.268781,-0.177999,1.378998,1.163858,0.137849,1.273674,-0.177999,2.85752,0.421951,0.337458,0.398598,0.024304,0.032777,none,0,True,True,True,False,True,1.243794,-0.183605
U56,0.2,6,dropSPY,45,0.144316,1.273573,-0.160635,1.264554,1.282628,0.155346,1.368575,-0.160635,3.366717,0.307507,0.456228,0.493499,0.041668,0.038344,none,0,True,True,True,False,True,1.331761,-0.16301
U56,0.2,7,dropSPY,45,0.143105,1.230518,-0.156775,1.270972,1.191456,0.152335,1.316123,-0.156775,3.680581,0.313924,0.365056,0.441047,0.045529,0.037133,none,0,True,True,True,False,True,1.292191,-0.160225
U56,0.2,8,dropSPY,45,0.141859,1.274402,-0.164402,1.287777,1.262713,0.153475,1.367398,-0.164402,3.220672,0.33073,0.436313,0.492322,0.037902,0.035887,none,0,True,True,True,False,True,1.372093,-0.16625
U56,0.2,9,dropSPY,45,0.135749,1.214415,-0.164826,1.207663,1.221339,0.146401,1.306863,-0.164826,3.209282,0.250616,0.394939,0.431787,0.037478,0.029777,none,0,True,True,True,False,True,1.286986,-0.164388
U56,0.2,10,dropSPY,45,0.143408,1.266399,-0.165952,1.339367,1.199391,0.150919,1.321611,-0.165952,3.366113,0.38232,0.372991,0.446535,0.036352,0.037436,none,0,True,True,True,False,True,1.303555,-0.168275
U56,0.2,11,dropSPY,45,0.127436,1.15516,-0.175997,1.166251,1.14533,0.13724,1.237891,-0.175997,3.182491,0.209204,0.31893,0.362815,0.026307,0.021465,none,0,True,True,True,False,True,1.212274,-0.177597
U56,0.2,12,dropSPY,45,0.140246,1.277498,-0.164739,1.352549,1.208179,0.145835,1.323676,-0.164739,2.970205,0.395502,0.381779,0.4486,0.037565,0.034274,none,0,True,True,True,False,True,1.310988,-0.167093
U56,0.2,13,dropSPY,45,0.146242,1.243025,-0.159509,1.234394,1.251388,0.160459,1.366703,-0.159509,3.768364,0.277346,0.424988,0.491627,0.042794,0.04027,none,0,True,True,True,False,True,1.345543,-0.160376
U56,0.2,14,dropSPY,45,0.149717,1.310946,-0.15641,1.364679,1.260505,0.15613,1.365572,-0.15641,3.415777,0.407632,0.434105,0.490496,0.045893,0.043745,none,0,True,True,True,False,True,1.335884,-0.157509
U56,0.2,15,dropSPY,45,0.146142,1.280691,-0.157274,1.312692,1.251096,0.155105,1.351442,-0.157274,3.425378,0.355645,0.424696,0.476366,0.045029,0.040171,none,0,True,True,True,False,True,1.330634,-0.158103
U56,0.2,16,dropSPY,45,0.140258,1.23418,-0.165628,1.256739,1.213365,0.151666,1.328549,-0.165628,3.445593,0.299691,0.386966,0.453473,0.036675,0.034287,none,0,True,True,True,False,True,1.291971,-0.172511
U56,0.2,17,dropSPY,45,0.128295,1.14097,-0.16088,1.110052,1.170841,0.143169,1.263919,-0.16088,3.408173,0.153004,0.344441,0.388843,0.041424,0.022324,none,0,True,True,True,False,True,1.243649,-0.163051
U56,0.2,18,dropSPY,45,0.147437,1.300718,-0.158164,1.320854,1.282341,0.157338,1.380814,-0.158164,3.302159,0.363806,0.455941,0.505737,0.044139,0.041465,none,0,True,True,True,False,True,1.35714,-0.158315
U56,0.2,19,dropSPY,45,0.142125,1.256646,-0.173444,1.295873,1.219891,0.149865,1.323452,-0.173444,3.376636,0.338825,0.393491,0.448376,0.028859,0.036153,none,0,True,True,True,False,True,1.300407,-0.172743
U56,0.2,20,dropSPY,45,0.136942,1.231421,-0.177278,1.250126,1.214431,0.147847,1.321635,-0.177278,3.196621,0.293078,0.388031,0.446559,0.025026,0.030971,none,0,True,True,True,False,True,1.30766,-0.181358
U56,0.2,21,dropSPY,45,0.123081,1.127092,-0.173078,1.092748,1.160296,0.138664,1.246737,-0.173078,2.991844,0.135701,0.333896,0.371661,0.029226,0.01711,none,0,True,True,True,False,True,1.223514,-0.175048
U56,0.2,22,dropSPY,45,0.139983,1.25781,-0.154663,1.249562,1.266699,0.154727,1.37353,-0.154663,3.219021,0.292514,0.440299,0.498454,0.04764,0.034011,none,0,True,True,True,False,True,1.358026,-0.151404
U56,0.2,23,dropSPY,45,0.141387,1.240538,-0.175007,1.261017,1.222237,0.152786,1.327212,-0.175007,3.478728,0.30397,0.395837,0.452136,0.027297,0.035416,none,0,True,True,True,False,True,1.300273,-0.173461
U56,0.2,24,dropSPY,45,0.142129,1.237785,-0.154672,1.281676,1.19648,0.15096,1.309181,-0.154672,3.536964,0.324628,0.370081,0.434105,0.047631,0.036158,none,0,True,True,True,False,True,1.286034,-0.157444
U56,0.2,25,dropSPY,45,0.150846,1.302528,-0.179398,1.35677,1.252245,0.159994,1.370288,-0.179398,3.681961,0.399722,0.425845,0.495212,0.022906,0.044874,none,0,True,True,True,False,True,1.36582,-0.180637
U56,0.2,26,dropSPY,45,0.136271,1.22511,-0.169025,1.244804,1.207712,0.146486,1.306253,-0.169025,3.20673,0.287757,0.381312,0.431177,0.033278,0.0303,none,0,True,True,True,False,True,1.291223,-0.171657
U56,0.2,27,dropSPY,45,0.14458,1.289959,-0.156875,1.273667,1.30653,0.159707,1.402203,-0.156875,3.331538,0.31662,0.480131,0.527127,0.045428,0.038609,none,0,True,True,True,False,True,1.373582,-0.160098
U56,0.2,28,dropSPY,45,0.123691,1.104694,-0.173673,1.087799,1.121644,0.139758,1.227638,-0.173673,3.430101,0.130751,0.295244,0.352562,0.02863,0.017719,none,0,True,True,True,False,True,1.217976,-0.172854
U56,0.2,29,dropSPY,45,0.139969,1.258584,-0.154897,1.261688,1.256868,0.150633,1.339623,-0.154897,3.227355,0.30464,0.430468,0.464547,0.047406,0.033997,none,0,True,True,True,False,True,1.3056,-0.160393
U56,0.2,30,dropSPY,45,0.141196,1.25752,-0.166751,1.271335,1.245412,0.151881,1.342958,-0.166751,3.311142,0.314287,0.419012,0.467882,0.035553,0.035225,none,0,True,True,True,False,True,1.317978,-0.169427
U56,0.2,31,dropSPY,45,0.140262,1.245303,-0.166894,1.262565,1.230296,0.151297,1.327696,-0.166894,3.36666,0.305517,0.403896,0.452619,0.03541,0.03429,none,0,True,True,True,False,True,1.300409,-0.170815
U56,0.2,32,dropSPY,45,0.133236,1.212243,-0.175372,1.248843,1.179605,0.141643,1.274742,-0.175372,2.899808,0.291795,0.353205,0.399665,0.026932,0.027265,none,0,True,True,True,False,True,1.255173,-0.17698
U56,0.2,33,dropSPY,45,0.128723,1.18298,-0.180426,1.211352,1.156935,0.138508,1.267401,-0.180426,2.9028,0.254304,0.330535,0.392325,0.021877,0.022751,none,0,True,True,True,False,True,1.246472,-0.183208
U56,0.2,34,dropSPY,45,0.141149,1.250644,-0.162457,1.242581,1.259169,0.154925,1.357788,-0.162457,3.42347,0.285534,0.43277,0.482711,0.039847,0.035178,none,0,True,True,True,False,True,1.346974,-0.162814
U56,0.2,35,dropSPY,45,0.137937,1.207161,-0.167411,1.209798,1.205345,0.150822,1.308206,-0.167411,3.635334,0.25275,0.378945,0.43313,0.034893,0.031966,none,0,True,True,True,False,True,1.28047,-0.170978
U56,0.2,36,dropSPY,45,0.142569,1.268769,-0.166093,1.289128,1.250457,0.15242,1.347085,-0.166093,3.273455,0.33208,0.424057,0.472009,0.036211,0.036598,none,0,True,True,True,False,True,1.316781,-0.163803
U56,0.2,37,dropSPY,45,0.14632,1.263416,-0.176584,1.303183,1.226429,0.156222,1.340242,-0.176584,3.633331,0.346135,0.400029,0.465166,0.025719,0.040349,none,0,True,True,True,False,True,1.317713,-0.17592
U56,0.2,38,dropSPY,45,0.135914,1.224186,-0.150278,1.272997,1.17888,0.144127,1.292776,-0.150278,3.183106,0.31595,0.352481,0.4177,0.052025,0.029943,none,0,True,True,True,False,True,1.27016,-0.155952
U56,0.2,39,dropSPY,45,0.135906,1.170891,-0.167825,1.150533,1.190653,0.150345,1.295057,-0.167825,3.790536,0.193485,0.364253,0.419981,0.034479,0.029935,none,0,True,True,True,False,True,1.247924,-0.170238
U56,0.2,40,dropSPY,45,0.140191,1.228921,-0.154572,1.200889,1.256131,0.154958,1.344745,-0.154572,3.517603,0.243842,0.429732,0.469669,0.047732,0.034219,none,0,True,True,True,False,True,1.310543,-0.162202
U56,0.2,41,dropSPY,45,0.136952,1.206719,-0.162157,1.190726,1.222573,0.150791,1.317127,-0.162157,3.381813,0.233679,0.396173,0.442051,0.040146,0.030981,none,0,True,True,True,False,True,1.297437,-0.160009
U56,0.2,42,dropSPY,45,0.141215,1.236916,-0.161132,1.235617,1.238492,0.153369,1.341017,-0.161132,3.540931,0.278569,0.412092,0.465941,0.041172,0.035244,none,0,True,True,True,False,True,1.323194,-0.158483
U56,0.2,43,dropSPY,45,0.142346,1.239562,-0.160495,1.261577,1.219458,0.15276,1.319168,-0.160495,3.596569,0.304529,0.393059,0.444092,0.041808,0.036375,none,0,True,True,True,False,True,1.297391,-0.162979
U56,0.2,44,dropSPY,45,0.145907,1.263893,-0.164749,1.306856,1.223318,0.15398,1.331502,-0.164749,3.550808,0.349808,0.396918,0.456426,0.037554,0.039935,none,0,True,True,True,False,True,1.305662,-0.169583
U56,0.2,45,dropSPY,45,0.139256,1.261258,-0.160866,1.325673,1.202713,0.146615,1.315655,-0.160866,3.124013,0.368625,0.376314,0.440579,0.041437,0.033284,none,0,True,True,True,False,True,1.298733,-0.163404
U56,0.2,46,dropSPY,45,0.143459,1.278209,-0.159861,1.296085,1.262274,0.153017,1.354476,-0.159861,3.229257,0.339037,0.435874,0.4794,0.042443,0.037488,none,0,True,True,True,False,True,1.336611,-0.159094
U56,0.2,47,dropSPY,45,0.139179,1.236518,-0.169256,1.210991,1.26166,0.156132,1.360866,-0.169256,3.404077,0.253943,0.43526,0.48579,0.033047,0.033207,none,0,True,True,True,False,True,1.335594,-0.173384
U56,0.2,48,dropSPY,45,0.136513,1.210976,-0.16489,1.205391,1.216878,0.147913,1.30549,-0.16489,3.253729,0.248344,0.390478,0.430414,0.037413,0.030542,none,0,True,True,True,False,True,1.279893,-0.167237
U56,0.2,49,dropSPY,45,0.150679,1.295138,-0.173364,1.362341,1.231538,0.157106,1.348431,-0.173364,3.727901,0.405294,0.405138,0.473355,0.028939,0.044708,none,0,True,True,True,False,True,1.35232,-0.174136
U56,0.2,50,dropSPY,45,0.140553,1.257146,-0.149577,1.257042,1.257611,0.152264,1.357794,-0.149577,3.205017,0.299994,0.431212,0.482718,0.052727,0.034581,none,0,True,True,True,False,True,1.341686,-0.149517
U56,0.2,51,dropSPY,45,0.137909,1.223442,-0.146418,1.221968,1.225873,0.150141,1.318598,-0.146418,3.366012,0.26492,0.399473,0.443522,0.055886,0.031937,none,0,True,True,True,False,True,1.300059,-0.145499
U56,0.2,52,dropSPY,45,0.143448,1.283837,-0.165627,1.335862,1.235012,0.150192,1.344459,-0.165627,3.211216,0.378814,0.408612,0.469383,0.036677,0.037477,none,0,True,True,True,False,True,1.319287,-0.170261
U56,0.2,53,dropSPY,45,0.134172,1.217171,-0.158073,1.247245,1.189995,0.144304,1.298936,-0.158073,3.135533,0.290198,0.363595,0.42386,0.04423,0.0282,none,0,True,True,True,False,True,1.273818,-0.16081
U56,0.2,54,dropSPY,45,0.144138,1.254859,-0.165377,1.309931,1.200945,0.149068,1.313204,-0.165377,3.339452,0.352884,0.374545,0.438128,0.036927,0.038166,none,0,True,True,True,False,True,1.285954,-0.16524
U56,0.2,55,dropSPY,45,0.137898,1.22322,-0.165171,1.197578,1.24819,0.152076,1.336567,-0.165171,3.362564,0.240531,0.42179,0.461491,0.037132,0.031927,none,0,True,True,True,False,True,1.311621,-0.167117
U56,0.2,56,dropSPY,45,0.137391,1.218499,-0.147407,1.205807,1.231037,0.151027,1.331571,-0.147407,3.331982,0.24876,0.404637,0.456495,0.054897,0.031419,none,0,True,True,True,False,True,1.301425,-0.15033
U56,0.2,57,dropSPY,45,0.147992,1.300075,-0.155995,1.363789,1.240859,0.153783,1.345572,-0.155995,3.423912,0.406742,0.414459,0.470496,0.046308,0.04202,none,0,True,True,True,False,True,1.322184,-0.157685
U56,0.2,58,dropSPY,45,0.136586,1.214328,-0.147927,1.140321,1.284628,0.157778,1.37758,-0.147927,3.466283,0.183273,0.458228,0.502504,0.054377,0.030615,none,0,True,True,True,False,True,1.33387,-0.154291
U56,0.2,59,dropSPY,45,0.142454,1.259177,-0.16274,1.250407,1.26844,0.157254,1.372129,-0.16274,3.425908,0.293359,0.44204,0.497052,0.039564,0.036483,none,0,True,True,True,False,True,1.337645,-0.165578
U56,0.2,60,dropSPY,45,0.132114,1.193592,-0.173026,1.176762,1.210575,0.146948,1.306032,-0.173026,3.17937,0.219715,0.384175,0.430956,0.029278,0.026143,none,0,True,True,True,False,True,1.285278,-0.173593
U56,0.2,61,dropSPY,45,0.141319,1.24262,-0.167889,1.216865,1.267598,0.154739,1.35617,-0.167889,3.433344,0.259817,0.441198,0.481093,0.034415,0.035347,none,0,True,True,True,False,True,1.332024,-0.166037
U56,0.2,62,dropSPY,45,0.133976,1.223106,-0.164829,1.173054,1.270974,0.151851,1.362133,-0.164829,3.078052,0.216007,0.444575,0.487057,0.037475,0.028005,none,0,True,True,True,False,True,1.336592,-0.168685
U56,0.2,63,dropSPY,45,0.138994,1.256102,-0.166187,1.299411,1.217577,0.147348,1.31692,-0.166187,3.129901,0.342364,0.391177,0.441844,0.036117,0.033022,none,0,True,True,True,False,True,1.299876,-0.169791
U56,0.2,64,dropSPY,45,0.137884,1.221608,-0.150373,1.286751,1.160533,0.144825,1.279935,-0.150373,3.356678,0.329703,0.334134,0.404859,0.05193,0.031912,none,0,True,True,True,False,True,1.258892,-0.151334
U56,0.2,65,dropSPY,45,0.131084,1.190197,-0.163392,1.110137,1.265739,0.152208,1.351927,-0.163392,3.204232,0.15309,0.439339,0.47685,0.038912,0.025113,none,0,True,True,True,False,True,1.312764,-0.168301
U56,0.2,66,dropSPY,45,0.139304,1.251294,-0.158442,1.217762,1.283788,0.155412,1.375128,-0.158442,3.249043,0.260715,0.457388,0.500052,0.043861,0.033332,none,0,True,True,True,False,True,1.337474,-0.166976
U56,0.2,67,dropSPY,45,0.131044,1.198852,-0.154408,1.220648,1.178643,0.139875,1.280241,-0.154408,2.981393,0.2636,0.352243,0.405165,0.047896,0.025073,none,0,True,True,True,False,True,1.262192,-0.156579
U56,0.2,68,dropSPY,45,0.134128,1.200168,-0.156666,1.218046,1.183286,0.143454,1.284468,-0.156666,3.265918,0.260998,0.356887,0.409392,0.045637,0.028157,none,0,True,True,True,False,True,1.262334,-0.158774
U56,0.2,69,dropSPY,45,0.139528,1.249064,-0.154252,1.198567,1.297416,0.156171,1.378268,-0.154252,3.308566,0.241519,0.471016,0.503192,0.048051,0.033556,none,0,True,True,True,False,True,1.347871,-0.157792
U56,0.2,70,dropSPY,45,0.142982,1.259652,-0.157565,1.253511,1.266152,0.157098,1.372112,-0.157565,3.51618,0.296463,0.439752,0.497036,0.044739,0.03701,none,0,True,True,True,False,True,1.360095,-0.157802
U56,0.2,71,dropSPY,45,0.135589,1.192757,-0.147522,1.147057,1.23673,0.151786,1.325778,-0.147522,3.55393,0.19001,0.41033,0.450702,0.054781,0.029617,none,0,True,True,True,False,True,1.308364,-0.146121
U56,0.2,72,dropSPY,45,0.141128,1.251027,-0.158796,1.247903,1.254209,0.150887,1.342719,-0.158796,3.304198,0.290856,0.427809,0.467643,0.043507,0.035157,none,0,True,True,True,False,True,1.301505,-0.168745
U56,0.2,73,dropSPY,45,0.140565,1.233547,-0.16325,1.179254,1.285604,0.159623,1.384576,-0.16325,3.448963,0.222206,0.459204,0.5095,0.039053,0.034594,none,0,True,True,True,False,True,1.347147,-0.165993
U56,0.2,74,dropSPY,45,0.120326,1.109672,-0.171924,1.031115,1.183635,0.139115,1.25736,-0.171924,2.929948,0.074067,0.357235,0.382284,0.030379,0.014354,none,0,True,True,True,False,True,1.235764,-0.172555
U56,0.2,75,dropSPY,45,0.127328,1.170577,-0.161442,1.225943,1.11843,0.133154,1.226018,-0.161442,2.980401,0.268895,0.29203,0.350942,0.040862,0.021356,none,0,True,True,True,False,True,1.194733,-0.166172
U56,0.2,76,dropSPY,45,0.136179,1.223011,-0.162467,1.233257,1.21452,0.147134,1.30639,-0.162467,3.206226,0.27621,0.38812,0.431314,0.039837,0.030207,none,0,True,True,True,False,True,1.281361,-0.16142
U56,0.2,77,dropSPY,45,0.140336,1.26322,-0.143429,1.301239,1.228467,0.149494,1.33713,-0.143429,3.184096,0.344191,0.402068,0.462054,0.058875,0.034364,none,0,True,True,True,False,True,1.292205,-0.146936
U56,0.2,78,dropSPY,45,0.141006,1.247549,-0.155989,1.20385,1.289682,0.157431,1.386146,-0.155989,3.368064,0.246803,0.463282,0.51107,0.046314,0.035035,none,0,True,True,True,False,True,1.369083,-0.165184
U56,0.2,79,dropSPY,45,0.144201,1.26536,-0.164436,1.309014,1.224315,0.15204,1.331757,-0.164436,3.381922,0.351966,0.397915,0.456681,0.037868,0.03823,none,0,True,True,True,False,True,1.318542,-0.163997
U56,0.2,80,dropSPY,45,0.138276,1.227036,-0.172242,1.275787,1.181769,0.14595,1.291374,-0.172242,3.296941,0.318739,0.355369,0.416298,0.030061,0.032304,none,0,True,True,True,False,True,1.271684,-0.174448
