cadence,panel,fold,SET,window,IS_len,chooser,ladder,rung,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,moved_E_KEY,moved_E_EXACT,moved_E_FP12,moved_E_RET8,moved_E_DEC6,moved_E_DEC3
QUARTER,B136,20194,NG,L252,252,CH_RAW,N,30,2.847933587272323,0.2450919472149371,-0.0180349874933442,True,True,True,True,True,True
QUARTER,B136,20194,NG,L252,252,CH_ANCHOR,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L504,504,H_RUNNERUP,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L504,504,H_NARROWEST,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L504,504,H_ANY,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L504,504,CH_RAW,N,30,2.847933587272323,0.2450919472149371,-0.0180349874933442,True,True,True,True,True,True
QUARTER,B136,20194,NG,L504,504,CH_ANCHOR,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L756,756,H_RUNNERUP,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L756,756,H_NARROWEST,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L756,756,H_ANY,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L756,756,CH_RAW,N,30,2.847933587272323,0.2450919472149371,-0.0180349874933442,True,True,True,True,True,True
QUARTER,B136,20194,NG,L756,756,CH_ANCHOR,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L1260,1260,H_RUNNERUP,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L1260,1260,H_NARROWEST,N,30,2.847933587272323,0.2450919472149371,-0.0180349874933442,True,True,True,True,True,True
QUARTER,B136,20194,NG,L1260,1260,H_ANY,N,30,2.847933587272323,0.2450919472149371,-0.0180349874933442,True,True,True,True,True,True
QUARTER,B136,20194,NG,L1260,1260,CH_RAW,N,30,2.847933587272323,0.2450919472149371,-0.0180349874933442,True,True,True,True,True,True
QUARTER,B136,20194,NG,L1260,1260,CH_ANCHOR,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L2520,2520,H_RUNNERUP,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L2520,2520,H_NARROWEST,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L2520,2520,H_ANY,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,L2520,2520,CH_RAW,N,10,2.530560503546438,0.26526690075452564,-0.01898428680369646,True,True,True,True,True,True
QUARTER,B136,20194,NG,L2520,2520,CH_ANCHOR,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,EXPAND,2697,H_RUNNERUP,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,EXPAND,2697,H_NARROWEST,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,EXPAND,2697,H_ANY,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20194,NG,EXPAND,2697,CH_RAW,H,63,2.176878908370842,0.1812589651996639,-0.014471362475140581,True,True,True,True,True,True
QUARTER,B136,20194,NG,EXPAND,2697,CH_ANCHOR,CADENCE,W,2.390793653105219,0.204857153724733,-0.01672616100685942,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L252,252,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L252,252,H_NARROWEST,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L252,252,H_ANY,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L252,252,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L252,252,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L504,504,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L504,504,H_NARROWEST,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L504,504,H_ANY,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L504,504,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L504,504,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L756,756,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L756,756,H_NARROWEST,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L756,756,H_ANY,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L756,756,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L756,756,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L1260,1260,H_NARROWEST,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L1260,1260,H_ANY,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L1260,1260,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,L2520,2520,H_NARROWEST,N,10,-1.3348841794497948,-0.36306935609406354,-0.19414129154165138,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L2520,2520,H_ANY,N,10,-1.3348841794497948,-0.36306935609406354,-0.19414129154165138,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L2520,2520,CH_RAW,N,10,-1.3348841794497948,-0.36306935609406354,-0.19414129154165138,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,ALL4,EXPAND,2761,H_RUNNERUP,N,10,-1.3348841794497948,-0.36306935609406354,-0.19414129154165138,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,EXPAND,2761,H_NARROWEST,H,63,-0.8095841552413388,-0.4301514180210443,-0.28694818362899377,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,EXPAND,2761,H_ANY,H,63,-0.8095841552413388,-0.4301514180210443,-0.28694818362899377,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,EXPAND,2761,CH_RAW,H,63,-0.8095841552413388,-0.4301514180210443,-0.28694818362899377,True,True,True,True,True,True
QUARTER,B136,20201,ALL4,EXPAND,2761,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L252,252,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L252,252,H_NARROWEST,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L252,252,H_ANY,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L252,252,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L252,252,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L504,504,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L504,504,H_NARROWEST,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L504,504,H_ANY,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L504,504,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L504,504,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L756,756,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L756,756,H_NARROWEST,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L756,756,H_ANY,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L756,756,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L756,756,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L1260,1260,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L1260,1260,H_NARROWEST,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L1260,1260,H_ANY,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L1260,1260,CH_RAW,N,30,-0.9501563222337864,-0.36934614589386583,-0.24354358049436964,True,True,True,True,True,True
QUARTER,B136,20201,NG,L1260,1260,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L2520,2520,H_RUNNERUP,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L2520,2520,H_NARROWEST,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L2520,2520,H_ANY,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,L2520,2520,CH_RAW,N,10,-1.3348841794497948,-0.36306935609406354,-0.19414129154165138,True,True,True,True,True,True
QUARTER,B136,20201,NG,L2520,2520,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,EXPAND,2761,H_RUNNERUP,N,10,-1.3348841794497948,-0.36306935609406354,-0.19414129154165138,True,True,True,True,True,True
QUARTER,B136,20201,NG,EXPAND,2761,H_NARROWEST,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20201,NG,EXPAND,2761,H_ANY,H,63,-0.8095841552413388,-0.4301514180210443,-0.28694818362899377,True,True,True,True,True,True
QUARTER,B136,20201,NG,EXPAND,2761,CH_RAW,H,63,-0.8095841552413388,-0.4301514180210443,-0.28694818362899377,True,True,True,True,True,True
QUARTER,B136,20201,NG,EXPAND,2761,CH_ANCHOR,CADENCE,W,-1.316436110637497,-0.37013661658129016,-0.20740302267849475,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L252,252,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L252,252,H_NARROWEST,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L252,252,H_ANY,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L252,252,CH_RAW,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L252,252,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L504,504,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L504,504,H_NARROWEST,N,15,3.2027974148970677,0.2917695826508224,-0.015248842675405605,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L504,504,H_ANY,N,15,3.2027974148970677,0.2917695826508224,-0.015248842675405605,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L504,504,CH_RAW,N,15,3.2027974148970677,0.2917695826508224,-0.015248842675405605,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L504,504,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L756,756,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L756,756,H_NARROWEST,N,20,2.4982532012765812,0.2651235791900859,-0.018630868723488403,True,False,False,False,False,False
QUARTER,B136,20202,ALL4,L756,756,H_ANY,N,20,2.4982532012765812,0.2651235791900859,-0.018630868723488403,True,False,False,False,False,False
QUARTER,B136,20202,ALL4,L756,756,CH_RAW,N,20,2.4982532012765812,0.2651235791900859,-0.018630868723488403,True,False,False,False,False,False
QUARTER,B136,20202,ALL4,L756,756,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L1260,1260,H_NARROWEST,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L1260,1260,H_ANY,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L1260,1260,CH_RAW,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L2520,2520,H_NARROWEST,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L2520,2520,H_ANY,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,L2520,2520,CH_RAW,N,10,4.600630009543885,0.3487816332146154,-0.009950951054401025,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,EXPAND,2823,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,EXPAND,2823,H_NARROWEST,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,EXPAND,2823,H_ANY,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,ALL4,EXPAND,2823,CH_RAW,N,10,4.600630009543885,0.3487816332146154,-0.009950951054401025,True,True,True,True,True,True
QUARTER,B136,20202,ALL4,EXPAND,2823,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L252,252,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L252,252,H_NARROWEST,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,NG,L252,252,H_ANY,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,NG,L252,252,CH_RAW,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,NG,L252,252,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L504,504,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L504,504,H_NARROWEST,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L504,504,H_ANY,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L504,504,CH_RAW,N,15,3.2027974148970677,0.2917695826508224,-0.015248842675405605,True,True,True,True,True,True
QUARTER,B136,20202,NG,L504,504,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L756,756,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L756,756,H_NARROWEST,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L756,756,H_ANY,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L756,756,CH_RAW,N,20,2.4982532012765812,0.2651235791900859,-0.018630868723488403,True,False,False,False,False,False
QUARTER,B136,20202,NG,L756,756,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L1260,1260,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L1260,1260,H_NARROWEST,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L1260,1260,H_ANY,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L1260,1260,CH_RAW,N,30,2.6129938764872085,0.5370339542546103,-0.024697950018883086,True,True,True,True,True,True
QUARTER,B136,20202,NG,L1260,1260,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L2520,2520,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L2520,2520,H_NARROWEST,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L2520,2520,H_ANY,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,L2520,2520,CH_RAW,N,10,4.600630009543885,0.3487816332146154,-0.009950951054401025,True,True,True,True,True,True
QUARTER,B136,20202,NG,L2520,2520,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,EXPAND,2823,H_RUNNERUP,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,EXPAND,2823,H_NARROWEST,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,EXPAND,2823,H_ANY,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20202,NG,EXPAND,2823,CH_RAW,N,10,4.600630009543885,0.3487816332146154,-0.009950951054401025,True,True,True,True,True,True
QUARTER,B136,20202,NG,EXPAND,2823,CH_ANCHOR,CADENCE,W,2.4982532012765812,0.2651235791900859,-0.018630868723488403,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L252,252,H_RUNNERUP,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L252,252,H_NARROWEST,CADENCE,M,1.6539640647069729,0.26962524812995126,-0.06357621421282111,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L252,252,H_ANY,CADENCE,M,1.6539640647069729,0.26962524812995126,-0.06357621421282111,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L252,252,CH_RAW,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L252,252,CH_ANCHOR,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L504,504,H_RUNNERUP,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L504,504,H_NARROWEST,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L504,504,H_ANY,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L504,504,CH_RAW,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L504,504,CH_ANCHOR,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L756,756,H_RUNNERUP,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L756,756,H_NARROWEST,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L756,756,H_ANY,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L756,756,CH_RAW,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L756,756,CH_ANCHOR,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L1260,1260,H_RUNNERUP,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L1260,1260,H_NARROWEST,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L1260,1260,H_ANY,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L1260,1260,CH_RAW,N,30,2.9197782704876265,0.4491366878589058,-0.056443818465192974,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L1260,1260,CH_ANCHOR,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L2520,2520,H_RUNNERUP,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L2520,2520,H_NARROWEST,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L2520,2520,H_ANY,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,L2520,2520,CH_RAW,N,10,1.0364984454154262,0.08983379761282517,-0.04900393879219345,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,L2520,2520,CH_ANCHOR,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,EXPAND,2886,H_RUNNERUP,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,EXPAND,2886,H_NARROWEST,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,EXPAND,2886,H_ANY,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,ALL4,EXPAND,2886,CH_RAW,N,10,1.0364984454154262,0.08983379761282517,-0.04900393879219345,True,True,True,True,True,True
QUARTER,B136,20203,ALL4,EXPAND,2886,CH_ANCHOR,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,NG,L252,252,H_RUNNERUP,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
QUARTER,B136,20203,NG,L252,252,H_NARROWEST,CADENCE,W,2.4014390771856844,0.23770764395676958,-0.04766022880480869,False,False,False,False,False,False
