panel,theta,cad,family,split,window,n,c_bar,gap0_pp,pred0_pp,resid0_pp
B136,-0.06,M,MA-THRESH,2020-12-31,IS,3014,0.8576043181046246,-2.414799320908556,-1.8960334645844679,-0.5187658563240882
B136,-0.06,M,MA-THRESH,2020-12-31,OOS,1425,0.8381289639085711,-2.2259111450461777,-2.0080312697829283,-0.21787987526324937
B136,-0.06,M,QUANTILE-M,2012-12-31,IS,999,0.855400600662585,-2.1403730581291303,-2.083819671380871,-0.05655338674825927
B136,-0.06,M,QUANTILE-M,2012-12-31,OOS,3440,0.8570312353455114,-1.9811783909811087,-1.9539252014456387,-0.027253189535469957
B136,-0.06,M,QUANTILE-M,2014-12-31,IS,1503,0.8550669331057471,-2.4301050044677197,-2.3852479951421923,-0.044857009325527386
B136,-0.06,M,QUANTILE-M,2014-12-31,OOS,2936,0.8574819649838363,-1.8110104685482575,-1.7852346300671451,-0.025775838481112423
B136,-0.06,M,QUANTILE-M,2016-12-31,IS,2007,0.8550290022583946,-2.0899084939354218,-2.0514098232512046,-0.038498670684217196
B136,-0.06,M,QUANTILE-M,2016-12-31,OOS,2432,0.8580137508708403,-1.9566940266292798,-1.927081704574607,-0.0296123220546729
B136,-0.06,M,QUANTILE-M,2018-12-31,IS,2509,0.8551699816030266,-1.965443229462771,-1.9302000370749584,-0.035243192387812705
B136,-0.06,M,QUANTILE-M,2018-12-31,OOS,1930,0.8586068216624291,-2.0841872758820434,-2.04976929334717,-0.03441798253487338
B136,-0.06,M,QUANTILE-M,2020-12-31,IS,3014,0.8556655745316103,-2.1334052702408624,-2.0904157709440874,-0.04298949929677498
B136,-0.06,M,QUANTILE-M,2020-12-31,OOS,1425,0.8587765670261109,-1.774037804039974,-1.762537731180891,-0.011500072859083055
B136,-0.06,M,QUANTILE-F,2012-12-31,IS,999,0.8528873599520522,-2.173811348545218,-2.1206176862064607,-0.05319366233875744
B136,-0.06,M,QUANTILE-F,2012-12-31,OOS,3440,0.8527808080985474,-2.04265786004707,-2.0146016434149594,-0.028056216632110775
B136,-0.06,M,QUANTILE-F,2014-12-31,IS,1503,0.8529346587474285,-2.465493144581221,-2.4221202614220783,-0.043372883159142894
B136,-0.06,M,QUANTILE-F,2014-12-31,OOS,2936,0.8527383039351902,-1.8760842475198158,-1.8470262528024417,-0.029057994717374136
B136,-0.06,M,QUANTILE-F,2016-12-31,IS,2007,0.8528302376625505,-2.119025349648007,-2.0816182457047416,-0.03740710394326552
B136,-0.06,M,QUANTILE-F,2016-12-31,OOS,2432,0.8527837851407751,-2.033345754939919,-2.002740958965221,-0.030604795974698007
B136,-0.06,M,QUANTILE-F,2018-12-31,IS,2509,0.8527844192437356,-1.9972223472081607,-1.9643267115030394,-0.03289563570512133
B136,-0.06,M,QUANTILE-F,2018-12-31,OOS,1930,0.8528312666158401,-2.1701322801042755,-2.135421379221114,-0.03471090088316142
B136,-0.06,M,QUANTILE-F,2020-12-31,IS,3014,0.8528624622070023,-2.177662262706548,-2.1332318674591066,-0.04443039524744119
B136,-0.06,M,QUANTILE-F,2020-12-31,OOS,1425,0.8526828009538239,-1.8520513145043438,-1.8405762454486219,-0.011475069055721931
B136,-0.06,Q,MA-THRESH,2012-12-31,IS,999,0.7897489448884106,-3.2559467644848183,-2.553913943187358,-0.7020328212974603
B136,-0.06,Q,MA-THRESH,2012-12-31,OOS,3440,0.8485484878471171,-2.845790584319019,-2.0550457565331914,-0.7907448277858276
B136,-0.06,Q,MA-THRESH,2014-12-31,IS,1503,0.8403109196629223,-2.70358083100517,-2.396454614832777,-0.3071262161723931
B136,-0.06,Q,MA-THRESH,2014-12-31,OOS,2936,0.8327584066363192,-3.056568202550647,-2.066742669893018,-0.9898255326576288
B136,-0.06,Q,MA-THRESH,2016-12-31,IS,2007,0.8358789830832151,-2.469956368901971,-2.136032015202516,-0.33392435369945517
B136,-0.06,Q,MA-THRESH,2016-12-31,OOS,2432,0.8348506887703917,-3.3261887783132327,-2.218389658979203,-1.1077991193340297
B136,-0.06,Q,MA-THRESH,2018-12-31,IS,2509,0.8526788693873228,-2.058470427985415,-1.8268456840373037,-0.23162474394811117
B136,-0.06,Q,MA-THRESH,2018-12-31,OOS,1930,0.8127433734947213,-4.093120098780889,-2.688241623344645,-1.4048784754362442
B136,-0.06,Q,MA-THRESH,2020-12-31,IS,3014,0.839327054856114,-3.4113391849957653,-2.2189473526022407,-1.1923918323935245
B136,-0.06,Q,MA-THRESH,2020-12-31,OOS,1425,0.826831053193879,-1.9492901760849835,-2.0884657602829204,0.13917558419793696
B136,-0.06,Q,QUANTILE-M,2012-12-31,IS,999,0.8563738751426704,-2.076128143639644,-2.031626311588264,-0.04450183205138014
B136,-0.06,Q,QUANTILE-M,2012-12-31,OOS,3440,0.8587468975346904,-1.9933712993259078,-1.9592707462041448,-0.03410055312176308
B136,-0.06,Q,QUANTILE-M,2014-12-31,IS,1503,0.8564735865976261,-2.4132213057900254,-2.3729023559764473,-0.04031894981357809
B136,-0.06,Q,QUANTILE-M,2014-12-31,OOS,2936,0.8591032112161547,-1.8120581400993485,-1.7804376479630957,-0.03162049213625284
B136,-0.06,Q,QUANTILE-M,2016-12-31,IS,2007,0.8562757952149521,-2.082617237649087,-2.0416654565781123,-0.040951781070974747
B136,-0.06,Q,QUANTILE-M,2016-12-31,OOS,2432,0.8598113930059431,-1.9537838528607132,-1.9215781938730192,-0.03220565898769401
B136,-0.06,Q,QUANTILE-M,2018-12-31,IS,2509,0.8564919537122326,-1.968611960521005,-1.9316190417433265,-0.03699291877767852
B136,-0.06,Q,QUANTILE-M,2018-12-31,OOS,1930,0.8604500087683267,-2.0687612481833373,-2.030615360610133,-0.03814588757320436
B136,-0.06,Q,QUANTILE-M,2020-12-31,IS,3014,0.8571818323191871,-2.1023971856410473,-2.0632685871449397,-0.039128598496107614
B136,-0.06,Q,QUANTILE-M,2020-12-31,OOS,1425,0.8603935341591807,-1.823073496951877,-1.7950405273110093,-0.028032969640867655
B136,-0.06,Q,QUANTILE-F,2012-12-31,IS,999,0.8540178300979043,-2.1024798629116104,-2.0627001137135004,-0.039779749198110004
B136,-0.06,Q,QUANTILE-F,2012-12-31,OOS,3440,0.8545350324362003,-2.0423959825803806,-2.0077002523019694,-0.03469573027841122
B136,-0.06,Q,QUANTILE-F,2014-12-31,IS,1503,0.8543952341531491,-2.4457177841874067,-2.4061942510174017,-0.03952353317000501
B136,-0.06,Q,QUANTILE-F,2014-12-31,OOS,2936,0.8544306154346573,-1.8617956955626846,-1.8278011632355762,-0.03399453232710847
B136,-0.06,Q,QUANTILE-F,2016-12-31,IS,2007,0.854141214301728,-2.1111386843921887,-2.070456398742704,-0.04068228564948484
B136,-0.06,Q,QUANTILE-F,2016-12-31,OOS,2432,0.8546475767865,-2.0104325745013973,-1.9786492241716802,-0.03178335032971713
B136,-0.06,Q,QUANTILE-F,2018-12-31,IS,2509,0.8541648536679268,-1.9978805159946544,-1.962625511614191,-0.03525500438046336
B136,-0.06,Q,QUANTILE-F,2018-12-31,OOS,1930,0.8547485523292783,-2.131869556535282,-2.094920816177215,-0.036948740358067056
B136,-0.06,Q,QUANTILE-F,2020-12-31,IS,3014,0.8544591539760192,-2.1409211791621363,-2.101398109695918,-0.03952306946621853
B136,-0.06,Q,QUANTILE-F,2020-12-31,OOS,1425,0.8543329359751681,-1.87849371101243,-1.8501318173351766,-0.02836189367725339
B136,-0.12,W,MA-THRESH,2012-12-31,IS,999,0.888737693643575,-0.8672709791877287,-1.3609296426428275,0.4936586634550988
B136,-0.12,W,MA-THRESH,2012-12-31,OOS,3440,0.9316368748135226,-1.2698764279898356,-0.8639408303778184,-0.40593559761201714
B136,-0.12,W,MA-THRESH,2014-12-31,IS,1503,0.9152409858267946,-0.8846959497055273,-1.2753776110992598,0.3906816613937325
B136,-0.12,W,MA-THRESH,2014-12-31,OOS,2936,0.9254334480963138,-1.3251146347970533,-0.8423094698524869,-0.4828051649445664
B136,-0.12,W,MA-THRESH,2016-12-31,IS,2007,0.916918608121216,-0.9376784614930633,-1.0738841162389212,0.13620565474585788
B136,-0.12,W,MA-THRESH,2016-12-31,OOS,2432,0.9261612495103492,-1.3772434670359601,-0.9030423780058028,-0.47420108903015734
B136,-0.12,W,MA-THRESH,2018-12-31,IS,2509,0.9262267172787363,-0.8086968240759163,-0.9053937937103296,0.09669696963441332
B136,-0.12,W,MA-THRESH,2018-12-31,OOS,1930,0.9164647521534198,-1.662340393741868,-1.0775683335615183,-0.5847720601803497
B136,-0.12,W,MA-THRESH,2020-12-31,IS,3014,0.9236127702041921,-1.2291625683461538,-0.9985502237272126,-0.2306123446189412
B136,-0.12,W,MA-THRESH,2020-12-31,OOS,1425,0.9185339760793085,-1.0752186891920479,-0.9321069734957277,-0.1431117156963202
B136,-0.12,W,QUANTILE-M,2012-12-31,IS,999,0.9273993753146486,-1.1308976179064345,-1.1180252406080449,-0.012872377298389637
B136,-0.12,W,QUANTILE-M,2012-12-31,OOS,3440,0.924487741400115,-1.028785752475736,-1.0272380669796854,-0.0015476854960505548
B136,-0.12,W,QUANTILE-M,2014-12-31,IS,1503,0.9259532273260275,-1.260555897960014,-1.2515308864097463,-0.009025011550267692
B136,-0.12,W,QUANTILE-M,2014-12-31,OOS,2936,0.9247282376310322,-0.9477845130340112,-0.9458075082148021,-0.0019770048192091494
B136,-0.12,W,QUANTILE-M,2016-12-31,IS,2007,0.9253308199502013,-1.0788458281268953,-1.0749908140437858,-0.003855014083109509
B136,-0.12,W,QUANTILE-M,2016-12-31,OOS,2432,0.9249880142745375,-1.029037807569022,-1.0261550814470777,-0.002882726121944401
B136,-0.12,W,QUANTILE-M,2018-12-31,IS,2509,0.9250374201407334,-1.0112974107132633,-1.009258967776483,-0.002038442936780349
B136,-0.12,W,QUANTILE-M,2018-12-31,OOS,1930,0.9252802690272691,-1.1042940932879164,-1.0992607846899816,-0.005033308597934827
B136,-0.12,W,QUANTILE-M,2020-12-31,IS,3014,0.9250067954216518,-1.106237154511014,-1.1028062150915119,-0.0034309394195020104
B136,-0.12,W,QUANTILE-M,2020-12-31,OOS,1425,0.9254311052314889,-0.9377387028864037,-0.9353612680032874,-0.0023774348831162584
B136,-0.12,W,QUANTILE-F,2012-12-31,IS,999,0.9223544341316278,-1.209387901465231,-1.1981438184508475,-0.0112440830143834
B136,-0.12,W,QUANTILE-F,2012-12-31,OOS,3440,0.9223387527380593,-1.0604380447590822,-1.0568708053250386,-0.0035672394340435787
B136,-0.12,W,QUANTILE-F,2014-12-31,IS,1503,0.9223494768158271,-1.3228342243724045,-1.3138728581105985,-0.008961366261805992
B136,-0.12,W,QUANTILE-F,2014-12-31,OOS,2936,0.9223385985906785,-0.9798212800186779,-0.9763696362492302,-0.003451643769447621
B136,-0.12,W,QUANTILE-F,2016-12-31,IS,2007,0.9223416358597077,-1.127033692175794,-1.1188529270451886,-0.008180765130605394
B136,-0.12,W,QUANTILE-F,2016-12-31,OOS,2432,0.9223428149448959,-1.066064680509049,-1.0631866609880136,-0.002878019521035391
B136,-0.12,W,QUANTILE-F,2018-12-31,IS,2509,0.9223393046310335,-1.052168169162182,-1.0463692249696344,-0.005798944192547673
B136,-0.12,W,QUANTILE-F,2018-12-31,OOS,1930,0.9223461522265061,-1.1479140422501866,-1.143336535804318,-0.004577506445868629
B136,-0.12,W,QUANTILE-F,2020-12-31,IS,3014,0.9223433110989203,-1.1483730360634992,-1.1417578110627824,-0.006615225000716762
B136,-0.12,W,QUANTILE-F,2020-12-31,OOS,1425,0.9223401048872096,-0.9796008273519341,-0.9771248644747876,-0.002475962877146465
B136,-0.12,M,MA-THRESH,2012-12-31,IS,999,0.8840379060110298,-1.3029945869209802,-1.483472718750578,0.18047813182959782
B136,-0.12,M,MA-THRESH,2012-12-31,OOS,3440,0.9335977517071355,-1.4522487700905806,-0.8821865507507631,-0.5700622193398175
B136,-0.12,M,MA-THRESH,2014-12-31,IS,1503,0.9129000289322278,-1.1186684959850535,-1.340119949427665,0.22145145344261152
B136,-0.12,M,MA-THRESH,2014-12-31,OOS,2936,0.9273301738734423,-1.5676871660473823,-0.8766761649774191,-0.6910110010699633
B136,-0.12,M,MA-THRESH,2016-12-31,IS,2007,0.915219931129379,-1.1033203248971946,-1.1099209024863832,0.006600577589188639
B136,-0.12,M,MA-THRESH,2016-12-31,OOS,2432,0.928406139885239,-1.6786498121163618,-0.9477770206797631,-0.7308727914365987
B136,-0.12,M,MA-THRESH,2018-12-31,IS,2509,0.9260619559691567,-0.8872023761067105,-0.9182904346120013,0.03108805850529084
B136,-0.12,M,MA-THRESH,2018-12-31,OOS,1930,0.9177412883165548,-2.116575678653998,-1.165194636033573,-0.951381042620425
B136,-0.12,M,MA-THRESH,2020-12-31,IS,3014,0.9236165191962464,-1.4442148791985243,-1.041357918981567,-0.4028569602169574
B136,-0.12,M,MA-THRESH,2020-12-31,OOS,1425,0.9199648737684756,-1.3650690909531527,-0.977115089017988,-0.3879540019351646
B136,-0.12,M,QUANTILE-M,2012-12-31,IS,999,0.927752391221422,-1.1141053682016233,-1.0834747658658772,-0.030630602335746104
B136,-0.12,M,QUANTILE-M,2012-12-31,OOS,3440,0.9248229139058511,-1.0541603762517893,-1.0403704967267169,-0.01378987952507238
B136,-0.12,M,QUANTILE-M,2014-12-31,IS,1503,0.9263924718601624,-1.2647006779735737,-1.2388564253410506,-0.0258442526325231
B136,-0.12,M,QUANTILE-M,2014-12-31,OOS,2936,0.9250162048571202,-0.9695596377230498,-0.9552493151023134,-0.014310322620736393
B136,-0.12,M,QUANTILE-M,2016-12-31,IS,2007,0.9257035457886184,-1.0870291509786245,-1.0692635104706527,-0.017765640507971803
B136,-0.12,M,QUANTILE-M,2016-12-31,OOS,2432,0.9252995256038534,-1.0515176236598256,-1.0350045326455781,-0.016513091014247472
B136,-0.12,M,QUANTILE-M,2018-12-31,IS,2509,0.9253782590975063,-1.0198273483658093,-1.0044852874575572,-0.015342060908252186
B136,-0.12,M,QUANTILE-M,2018-12-31,OOS,1930,0.9256173111868833,-1.1303028237265034,-1.1108740105817638,-0.019428813144739543
B136,-0.12,M,QUANTILE-M,2020-12-31,IS,3014,0.9253776642693305,-1.1109747159117056,-1.0887904807001636,-0.022184235211542003
B136,-0.12,M,QUANTILE-M,2020-12-31,OOS,1425,0.9257032860060115,-0.9768554912133132,-0.9708797309496253,-0.005975760263687846
B136,-0.12,M,QUANTILE-F,2012-12-31,IS,999,0.922751513793614,-1.1936980187929436,-1.1628685037284203,-0.03082951506452325
B136,-0.12,M,QUANTILE-F,2012-12-31,OOS,3440,0.922668390623129,-1.0839378831422275,-1.068105356887572,-0.015832526254655477
B136,-0.12,M,QUANTILE-F,2014-12-31,IS,1503,0.9227694507074191,-1.3264490859824285,-1.3016876966214008,-0.024761389361027675
B136,-0.12,M,QUANTILE-F,2014-12-31,OOS,2936,0.9226449392405086,-1.0001045034794487,-0.9835751582413232,-0.016529345238125437
B136,-0.12,M,QUANTILE-F,2016-12-31,IS,2007,0.9227047655159715,-1.1348245694531967,-1.1136154162421308,-0.021209153211065868
B136,-0.12,M,QUANTILE-F,2016-12-31,OOS,2432,0.9226725171187622,-1.0867182788027119,-1.0692329279472057,-0.017485350855506177
B136,-0.12,M,QUANTILE-F,2018-12-31,IS,2509,0.9226743605938744,-1.060595696741995,-1.042053484776262,-0.018542211965733024
B136,-0.12,M,QUANTILE-F,2018-12-31,OOS,1930,0.9227036555924109,-1.1713041087502818,-1.151308597572287,-0.019995511177994807
B136,-0.12,M,QUANTILE-F,2020-12-31,IS,3014,0.9227178846819072,-1.1544508471929449,-1.1290395205805437,-0.025411326612401197
B136,-0.12,M,QUANTILE-F,2020-12-31,OOS,1425,0.9226219800646429,-1.0123694206204403,-1.006155488219318,-0.006213932401122335
B136,-0.12,Q,MA-THRESH,2012-12-31,IS,999,0.8585480405650373,-2.0296134793935883,-1.8092092062456988,-0.22040427314788946
B136,-0.12,Q,MA-THRESH,2012-12-31,OOS,3440,0.9197418023012236,-1.5539520696809417,-1.083729968862901,-0.4702221008180407
B136,-0.12,Q,MA-THRESH,2014-12-31,IS,1503,0.8955490015982269,-1.633172186975651,-1.6036038499279703,-0.029568337047680693
B136,-0.12,Q,MA-THRESH,2014-12-31,OOS,2936,0.9113048852311123,-1.6755512204013279,-1.0934870885316084,-0.5820641318697195
B136,-0.12,Q,MA-THRESH,2016-12-31,IS,2007,0.9008378552696924,-1.4740534953367135,-1.318836197023554,-0.15521729831315945
B136,-0.12,Q,MA-THRESH,2016-12-31,OOS,2432,0.9102054757049377,-1.8162177107720279,-1.2006750012077072,-0.6155427095643207
B136,-0.12,Q,MA-THRESH,2018-12-31,IS,2509,0.9155971567241592,-1.1916546854461973,-1.0622291648674675,-0.1294255205787298
B136,-0.12,Q,MA-THRESH,2018-12-31,OOS,1930,0.8934549358651637,-2.2789632861865305,-1.5271795617804784,-0.7517837244060521
B136,-0.12,Q,MA-THRESH,2020-12-31,IS,3014,0.9075377473168805,-1.979650325426574,-1.275603122674207,-0.704047202752367
B136,-0.12,Q,MA-THRESH,2020-12-31,OOS,1425,0.9026544014228797,-0.9945339090680516,-1.2055416002400676,0.211007691172016
B136,-0.12,Q,QUANTILE-M,2012-12-31,IS,999,0.9283438493192662,-1.0870236299643343,-1.0611858770809723,-0.025837752883361986
B136,-0.12,Q,QUANTILE-M,2012-12-31,OOS,3440,0.9258307561705993,-1.0611695173136315,-1.0434305886454442,-0.01773892866818727
B136,-0.12,Q,QUANTILE-M,2014-12-31,IS,1503,0.927246851476161,-1.2484308112851839,-1.2243385107888027,-0.024092300496381114
B136,-0.12,Q,QUANTILE-M,2014-12-31,OOS,2936,0.9259609294714369,-0.9766261083707928,-0.9582867405484974,-0.018339367822295394
B136,-0.12,Q,QUANTILE-M,2016-12-31,IS,2007,0.9264644447694831,-1.0820749293068976,-1.0616949325380487,-0.02037999676884894
B136,-0.12,Q,QUANTILE-M,2016-12-31,OOS,2432,0.9263401176169639,-1.054510435747913,-1.0361383156445303,-0.018372120103382628
B136,-0.12,Q,QUANTILE-M,2018-12-31,IS,2509,0.9261663116772715,-1.019153694574193,-1.0023229741463524,-0.016830720427840618
B136,-0.12,Q,QUANTILE-M,2018-12-31,OOS,1930,0.9266953526935411,-1.1298601275596232,-1.1069776075152804,-0.02288252004434277
B136,-0.12,Q,QUANTILE-M,2020-12-31,IS,3014,0.9262803458538282,-1.105626829883799,-1.0849357272679327,-0.020691102615866264
B136,-0.12,Q,QUANTILE-M,2020-12-31,OOS,1425,0.9266416451181545,-0.986183777080929,-0.9702083205260337,-0.015975456554895295
B136,-0.12,Q,QUANTILE-F,2012-12-31,IS,999,0.9234565841719704,-1.162906044550649,-1.1382680917047194,-0.02463795284592951
B136,-0.12,Q,QUANTILE-F,2012-12-31,OOS,3440,0.9236840091774994,-1.0927712910222542,-1.07265690422087,-0.02011438680138422
B136,-0.12,Q,QUANTILE-F,2014-12-31,IS,1503,0.9236280868050998,-1.313018030617985,-1.2893935656383082,-0.02362446497967685
B136,-0.12,Q,QUANTILE-F,2014-12-31,OOS,2936,0.923635253641121,-1.0066857940291163,-0.9867716249035929,-0.01991416912552335
B136,-0.12,Q,QUANTILE-F,2016-12-31,IS,2007,0.9234823554682493,-1.1320430943895232,-1.107665691478421,-0.02437740291110213
B136,-0.12,Q,QUANTILE-F,2016-12-31,OOS,2432,0.9237570031799425,-1.089044316551946,-1.0705908899304895,-0.018453426621456437
B136,-0.12,Q,QUANTILE-F,2018-12-31,IS,2509,0.9234789199667603,-1.0619236136031551,-1.0415169482095532,-0.02040666539360192
B136,-0.12,Q,QUANTILE-F,2018-12-31,OOS,1930,0.9238329061978212,-1.1696512185931152,-1.1472566785202698,-0.02239454007284536
B136,-0.12,Q,QUANTILE-F,2020-12-31,IS,3014,0.9236522583548735,-1.1485412214081059,-1.1252518028638692,-0.023289418544236717
B136,-0.12,Q,QUANTILE-F,2020-12-31,OOS,1425,0.9235917280539,-1.0247551202238192,-1.0080035241557095,-0.01675159606810972
B136,-0.25,W,MA-THRESH,2012-12-31,IS,999,0.9546605477283492,-0.4499062765055406,-0.6308971847008182,0.18099090819527763
B136,-0.25,W,MA-THRESH,2012-12-31,OOS,3440,0.9825886357825736,-0.6169851155463313,-0.2359567856194067,-0.3810283299269246
B136,-0.25,W,MA-THRESH,2014-12-31,IS,1503,0.9643940291292412,-0.442139199188496,-0.5699843030658958,0.12784510387739978
B136,-0.25,W,MA-THRESH,2014-12-31,OOS,2936,0.9824000573880873,-0.6478136470938756,-0.21902819072285862,-0.42878545637101695
B136,-0.25,W,MA-THRESH,2016-12-31,IS,2007,0.9682641518317003,-0.3920152792650011,-0.43690448806652515,0.04488920880152403
B136,-0.25,W,MA-THRESH,2016-12-31,OOS,2432,0.9829377637937711,-0.7338925043731237,-0.2306826999857181,-0.5032098043874056
B136,-0.25,W,MA-THRESH,2018-12-31,IS,2509,0.9732794512420077,-0.3208052694587238,-0.34670220881491964,0.02589693935619586
B136,-0.25,W,MA-THRESH,2018-12-31,OOS,1930,0.9802345342520603,-0.9197213305157881,-0.286534860077059,-0.6331864704387291
B136,-0.25,W,MA-THRESH,2020-12-31,IS,3014,0.9731702590905273,-0.6966681206298952,-0.3763006844760275,-0.32036743615386776
B136,-0.25,W,MA-THRESH,2020-12-31,OOS,1425,0.9829302690342626,-0.33430852163010005,-0.21865626090593615,-0.1156522607241639
B136,-0.25,W,QUANTILE-M,2012-12-31,IS,999,0.9830319589784983,-0.2684713347093526,-0.26776799600802814,-0.0007033387013244408
B136,-0.25,W,QUANTILE-M,2012-12-31,OOS,3440,0.977123817182052,-0.32018972993828054,-0.3168179563751705,-0.0033717735631100254
B136,-0.25,W,QUANTILE-M,2014-12-31,IS,1503,0.9804726944202797,-0.3433971999746044,-0.33393840515518747,-0.009458794819416916
B136,-0.25,W,QUANTILE-M,2014-12-31,OOS,2936,0.9774197542275539,-0.29150249140315054,-0.29079560153264516,-0.0007068898705053783
B136,-0.25,W,QUANTILE-M,2016-12-31,IS,2007,0.9796114391071995,-0.298601688403366,-0.2969124861262218,-0.0016892022771441972
B136,-0.25,W,QUANTILE-M,2016-12-31,OOS,2432,0.9774978206569199,-0.3170494920380573,-0.31603951583005774,-0.0010099762079995855
B136,-0.25,W,QUANTILE-M,2018-12-31,IS,2509,0.9791210070933224,-0.2843420690573195,-0.2846218519691579,0.00027978291183838877
B136,-0.25,W,QUANTILE-M,2018-12-31,OOS,1930,0.9775856224500689,-0.3408291215717174,-0.33911585966981406,-0.0017132619019033513
B136,-0.25,W,QUANTILE-M,2020-12-31,IS,3014,0.9788422672865383,-0.31474223056411343,-0.3130046427616273,-0.001737587802486118
B136,-0.25,W,QUANTILE-M,2020-12-31,OOS,1425,0.9776310628239668,-0.296169441732097,-0.29534140319771307,-0.0008280385343839569
B136,-0.25,W,QUANTILE-F,2012-12-31,IS,999,0.976480490097382,-0.37386423424379256,-0.37005047042972805,-0.003813763814064508
B136,-0.25,W,QUANTILE-F,2012-12-31,OOS,3440,0.9762846676642489,-0.3319106826107143,-0.3287220435626237,-0.0031886390480906357
B136,-0.25,W,QUANTILE-F,2014-12-31,IS,1503,0.9760223625692394,-0.41564343452595853,-0.40933381867345187,-0.006309615852506667
B136,-0.25,W,QUANTILE-F,2014-12-31,OOS,2936,0.9764855774627841,-0.30430348369356874,-0.3031062731752021,-0.0011972105183666315
B136,-0.25,W,QUANTILE-F,2016-12-31,IS,2007,0.9761369657912415,-0.3529536984671511,-0.34705869692837066,-0.00589500153878042
B136,-0.25,W,QUANTILE-F,2016-12-31,OOS,2432,0.9764869967225654,-0.3315923389093811,-0.33054534730592167,-0.0010469916034594462
B136,-0.25,W,QUANTILE-F,2018-12-31,IS,2509,0.9762061071071259,-0.32867116084942527,-0.3239710918247374,-0.004700069024687892
B136,-0.25,W,QUANTILE-F,2018-12-31,OOS,1930,0.976488157326695,-0.3577660632583468,-0.3561590760257305,-0.0016069872326163193
B136,-0.25,W,QUANTILE-F,2020-12-31,IS,3014,0.9762541364699745,-0.3553410609692609,-0.35101678700972805,-0.004324273959532832
B136,-0.25,W,QUANTILE-F,2020-12-31,OOS,1425,0.9764865256503841,-0.3117965463973027,-0.3109305444446431,-0.000866001952659623
B136,-0.25,M,MA-THRESH,2012-12-31,IS,999,0.9485837904313793,-0.3190465098470874,-0.7049634765050383,0.38591696665795094
B136,-0.25,M,MA-THRESH,2012-12-31,OOS,3440,0.9837331979632673,-0.37724697588283895,-0.2220673292399944,-0.15517964664284456
B136,-0.25,M,MA-THRESH,2014-12-31,IS,1503,0.9604781504171401,-0.3414573963733236,-0.6260243176205327,0.28456692124720906
B136,-0.25,M,MA-THRESH,2014-12-31,OOS,2936,0.9836780475332514,-0.3754720225723984,-0.20520728324702198,-0.17026473932537645
B136,-0.25,M,MA-THRESH,2016-12-31,IS,2007,0.9651189537509347,-0.3201444869950887,-0.47827306610139786,0.15812857910630918
B136,-0.25,M,MA-THRESH,2016-12-31,OOS,2432,0.9846561132633477,-0.4005053992970131,-0.20902089442045302,-0.1914845048765601
B136,-0.25,M,MA-THRESH,2018-12-31,IS,2509,0.9710299446059952,-0.2468812037068835,-0.37452657723582305,0.12764537352893957
B136,-0.25,M,MA-THRESH,2018-12-31,OOS,1930,0.9820535112011116,-0.518826731755273,-0.2625992187392123,-0.2562275130160607
B136,-0.25,M,MA-THRESH,2020-12-31,IS,3014,0.9720897365063064,-0.4056021435677737,-0.3916541913775884,-0.013947952190185298
B136,-0.25,M,MA-THRESH,2020-12-31,OOS,1425,0.9837185556523371,-0.2774540154571792,-0.2098851689127601,-0.06756884654441908
B136,-0.25,M,QUANTILE-M,2012-12-31,IS,999,0.9831398325180545,-0.27073777532484744,-0.2634743889047497,-0.007263386420097717
B136,-0.25,M,QUANTILE-M,2012-12-31,OOS,3440,0.9772452835747051,-0.3219713923644285,-0.31432763198913083,-0.007643760375297681
B136,-0.25,M,QUANTILE-M,2014-12-31,IS,1503,0.9806434155532895,-0.3485225112720203,-0.33144766717947416,-0.017074844092546115
B136,-0.25,M,QUANTILE-M,2014-12-31,OOS,2936,0.9775113809965692,-0.29179319790395564,-0.28733243741321246,-0.004460760490743176
B136,-0.25,M,QUANTILE-M,2016-12-31,IS,2007,0.979752782300062,-0.3022731830741643,-0.2946707313477681,-0.0076024517263961755
B136,-0.25,M,QUANTILE-M,2016-12-31,OOS,2432,0.9775973002081815,-0.31745263700950765,-0.31230359841945,-0.005149038590057664
B136,-0.25,M,QUANTILE-M,2018-12-31,IS,2509,0.9792480903090287,-0.28802463317547655,-0.28291321797346836,-0.005111415202008196
B136,-0.25,M,QUANTILE-M,2018-12-31,OOS,1930,0.9776927510866159,-0.3403032911038828,-0.33426406312395684,-0.006039227979925954
B136,-0.25,M,QUANTILE-M,2020-12-31,IS,3014,0.9789757857959355,-0.31825861035938985,-0.3098130090679385,-0.008445601291451332
B136,-0.25,M,QUANTILE-M,2020-12-31,OOS,1425,0.9777175086270683,-0.29464320025913704,-0.2926618674286452,-0.0019813328304918443
B136,-0.25,M,QUANTILE-F,2012-12-31,IS,999,0.9766119536953937,-0.37498061263856464,-0.3645106737171222,-0.010469938921442434
B136,-0.25,M,QUANTILE-F,2012-12-31,OOS,3440,0.9764133432459412,-0.3338890341938905,-0.32628991296022036,-0.007599121233670125
B136,-0.25,M,QUANTILE-F,2014-12-31,IS,1503,0.97621176715976,-0.4199363394386202,-0.4066600339968973,-0.013276305441722869
B136,-0.25,M,QUANTILE-F,2014-12-31,OOS,2936,0.9765841132379482,-0.3048901751474542,-0.2996979025547075,-0.005192272592746683
