parent,panel,book,conv,sleeve,f,cost,f_hat,MaxDD_base,MaxDD_sleeve,MaxDD_cashf,MaxDD_cashgm,dD_sleeve,dD_cashf,dD_cashgm,Sharpe_base,Sharpe_sleeve,Sharpe_cashf,Sharpe_cashgm,CAGR_base,CAGR_sleeve,CAGR_cashf,claim,ret_cashf,ret_cashgm,dd_cap_sleeve,dd_cap_cashf,dd_cap_base,fail4a_sleeve,fail4b_sleeve,fail4a_cashf,fail4b_cashf
C/idea105,u56,ewall,g1.00,S4,1.0,10.0,-0.33333333333333326,-0.15874704847794507,-0.25447624410420666,0.0,-0.2088028554473248,-0.09572919562626159,0.15874704847794507,-0.050055806969379724,1.0491473622777685,0.49194651696255093,,1.0492529514808793,0.10394944276323259,0.03538943925242277,0.0,False,,,False,True,True,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,g1.00,noTLT,0.25,10.0,-0.3333333333333337,-0.15874704847794507,-0.17628037516399342,-0.1202644202137586,-0.2088028554473248,-0.017533326686048345,0.03848262826418647,-0.050055806969379724,1.0491473622777685,1.1160609027490411,1.049020707886616,1.0492529514808793,0.10394944276323259,0.12448537833210249,0.07792507570893337,False,,,True,True,True,DD,-,-,CAGR
C/idea105,u56,ewall,g1.00,noTLT,0.5,10.0,-0.33333333333333326,-0.15874704847794507,-0.14030374050804695,-0.08097767992989258,-0.2088028554473248,0.018443307969898126,0.0777693685480525,-0.050055806969379724,1.0491473622777685,1.1512967637274634,1.0488561132162861,1.0492529514808793,0.10394944276323259,0.10699238605122585,0.051903483897537184,True,4.216671362587569,-2.7140362808600984,True,True,True,DD,-,-,CAGR
C/idea105,u56,ewall,g1.00,noTLT,0.75,10.0,-0.33333333333333326,-0.15874704847794507,-0.09903143537867998,-0.040888845013548614,-0.2088028554473248,0.0597156130992651,0.11785820346439646,-0.050055806969379724,1.0491473622777685,1.0516796893683735,1.048653133004741,1.0492529514808793,0.10394944276323259,0.08493779758308118,0.02591782862696257,True,1.9736580995740778,-0.8382365075306536,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,ewall,g1.00,noTLT,1.0,10.0,-0.33333333333333326,-0.15874704847794507,-0.28962368470479716,0.0,-0.2088028554473248,-0.13087663622685208,0.15874704847794507,-0.050055806969379724,1.0491473622777685,0.606092523162148,,1.0492529514808793,0.10394944276323259,0.0504363280697151,0.0,False,,,False,True,True,"H1,DD","H1,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,g1.00,noGLD,0.25,10.0,-0.33333333333333326,-0.15874704847794507,-0.17151369908623815,-0.1202644202137586,-0.2088028554473248,-0.012766650608293073,0.03848262826418647,-0.050055806969379724,1.0491473622777685,1.0962523887301363,1.049020707886616,1.0492529514808793,0.10394944276323259,0.1188355725295458,0.07792507570893337,False,,,True,True,True,DD,-,-,CAGR
C/idea105,u56,ewall,g1.00,noGLD,0.5,10.0,-0.33333333333333326,-0.15874704847794507,-0.13018753442305275,-0.08097767992989258,-0.2088028554473248,0.02855951405489232,0.0777693685480525,-0.050055806969379724,1.0491473622777685,1.1077584323108274,1.0488561132162861,1.0492529514808793,0.10394944276323259,0.09460869126449967,0.051903483897537184,True,2.723063438634748,-1.7526841273689329,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,g1.00,noGLD,0.75,10.0,-0.33333333333333326,-0.15874704847794507,-0.11019953330902998,-0.040888845013548614,-0.2088028554473248,0.04854751516891509,0.11785820346439646,-0.050055806969379724,1.0491473622777685,0.938470616341167,1.048653133004741,1.0492529514808793,0.10394944276323259,0.06388668975465128,0.02591782862696257,True,2.4276876592823213,-1.0310683625148829,True,True,True,-,"H1,CAGR",-,CAGR
C/idea105,u56,ewall,g1.00,noGLD,1.0,10.0,-0.33333333333333326,-0.15874704847794507,-0.24883059478662506,0.0,-0.2088028554473248,-0.09008354630867998,0.15874704847794507,-0.050055806969379724,1.0491473622777685,0.255080773821987,,1.0492529514808793,0.10394944276323259,0.01677020702674925,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,g1.00,noDBC,0.25,10.0,-0.33333333333333326,-0.15874704847794507,-0.16310963967663505,-0.1202644202137586,-0.2088028554473248,-0.00436259119868998,0.03848262826418647,-0.050055806969379724,1.0491473622777685,1.1345125452832432,1.049020707886616,1.0492529514808793,0.10394944276323259,0.12129731852605308,0.07792507570893337,False,,,True,True,True,DD,-,-,CAGR
C/idea105,u56,ewall,g1.00,noDBC,0.5,10.0,-0.33333333333333326,-0.15874704847794507,-0.11805472354413704,-0.08097767992989258,-0.2088028554473248,0.04069232493380803,0.0777693685480525,-0.050055806969379724,1.0491473622777685,1.1977211385760151,1.0488561132162861,1.0492529514808793,0.10394944276323259,0.10005454532842895,0.051903483897537184,True,1.9111556951969604,-1.2301043759677717,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,g1.00,noDBC,0.75,10.0,-0.33333333333333326,-0.15874704847794507,-0.10274424733988496,-0.040888845013548614,-0.2088028554473248,0.05600280113806011,0.11785820346439646,-0.050055806969379724,1.0491473622777685,1.0639282964112033,1.048653133004741,1.0492529514808793,0.10394944276323259,0.07259458152961562,0.02591782862696257,True,2.104505508105714,-0.8938089872679825,True,True,True,-,CAGR,-,CAGR
C/idea105,u56,ewall,g1.00,noDBC,1.0,10.0,-0.33333333333333326,-0.15874704847794507,-0.2433346461196274,0.0,-0.2088028554473248,-0.08458759764168233,0.15874704847794507,-0.050055806969379724,1.0491473622777685,0.3923068275396325,,1.0492529514808793,0.10394944276323259,0.02846275836049217,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,g1.00,noUUP,0.25,10.0,-0.3333333333333337,-0.15874704847794507,-0.20131952523663832,-0.1202644202137586,-0.2088028554473248,-0.042572476758693245,0.03848262826418647,-0.050055806969379724,1.0491473622777685,1.087833956475555,1.049020707886616,1.0492529514808793,0.10394944276323259,0.12454370715263052,0.07792507570893337,False,,,True,True,True,DD,-,-,CAGR
C/idea105,u56,ewall,g1.00,noUUP,0.5,10.0,-0.33333333333333326,-0.15874704847794507,-0.20369890408331837,-0.08097767992989258,-0.2088028554473248,-0.04495185560537329,0.0777693685480525,-0.050055806969379724,1.0491473622777685,1.053348706661529,1.0488561132162861,1.0492529514808793,0.10394944276323259,0.10729727415478063,0.051903483897537184,False,,,False,True,True,DD,DD,-,CAGR
C/idea105,u56,ewall,g1.00,noUUP,0.75,10.0,-0.33333333333333326,-0.15874704847794507,-0.2184608213057636,-0.040888845013548614,-0.2088028554473248,-0.059713772827818534,0.11785820346439646,-0.050055806969379724,1.0491473622777685,0.871226286720837,1.048653133004741,1.0492529514808793,0.10394944276323259,0.08621437551442312,0.02591782862696257,False,,,False,True,True,DD,"H1,DD,CAGR",-,CAGR
C/idea105,u56,ewall,g1.00,noUUP,1.0,10.0,-0.33333333333333326,-0.15874704847794507,-0.24780412966609944,0.0,-0.2088028554473248,-0.08905708118815436,0.15874704847794507,-0.050055806969379724,1.0491473622777685,0.548558772308368,,1.0492529514808793,0.10394944276323259,0.06161372753229921,0.0,False,,,False,True,True,"H1,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,u56,ewall,g1.00,TLTonly,0.25,10.0,-0.33333333333333326,-0.15874704847794507,-0.21612285720934676,-0.1202644202137586,-0.2088028554473248,-0.05737580873140169,0.03848262826418647,-0.050055806969379724,1.0491473622777685,1.0537948347616042,1.049020707886616,1.0492529514808793,0.10394944276323259,0.11551001930922955,0.07792507570893337,False,,,False,True,True,DD,DD,-,CAGR
C/idea105,u56,ewall,g1.00,TLTonly,0.5,10.0,-0.33333333333333326,-0.15874704847794507,-0.25435166414474397,-0.08097767992989258,-0.2088028554473248,-0.0956046156667989,0.0777693685480525,-0.050055806969379724,1.0491473622777685,0.8771353836093845,1.0488561132162861,1.0492529514808793,0.10394944276323259,0.08888784907377056,0.051903483897537184,False,,,False,True,True,"H2,DD","H2,OOS,DD,CAGR",-,CAGR
C/idea105,u56,ewall,g1.00,TLTonly,0.75,10.0,-0.33333333333333326,-0.15874704847794507,-0.3039054494754697,-0.040888845013548614,-0.2088028554473248,-0.14515840099752464,0.11785820346439646,-0.050055806969379724,1.0491473622777685,0.5434130007147169,1.048653133004741,1.0492529514808793,0.10394944276323259,0.057730845822468124,0.02591782862696257,False,,,False,True,True,"H2,DD","H1,H2,OOS,DD,CAGR",-,CAGR
C/idea105,u56,ewall,g1.00,TLTonly,1.0,10.0,-0.33333333333333326,-0.15874704847794507,-0.43781032104055273,0.0,-0.2088028554473248,-0.27906327256260766,0.15874704847794507,-0.050055806969379724,1.0491473622777685,0.10131525298512788,,1.0492529514808793,0.10394944276323259,0.0045567316580055195,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,broad,top20,natural,S4,0.25,10.0,0.05362457299514012,-0.20052048331108296,-0.15553788579243188,-0.15267917222590555,-0.1903851934831602,0.04498259751865108,0.04784131108517742,0.010135289827922778,0.9569274633118441,1.0103552765592498,0.9553417656083263,0.9565998554002497,0.13086243556020039,0.10560826890411734,0.09836229126206986,True,1.0635515449133641,0.22531579737520482,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,S4,0.5,10.0,0.10724914599028079,-0.20052048331108296,-0.10907101928168805,-0.1033219884955533,-0.18018117969467062,0.09144946402939491,0.09719849481552967,0.02033930361641234,0.9569274633118441,1.0832744472012856,0.9536260334479614,0.956264822608349,0.13086243556020039,0.07973489757624885,0.0656600411188486,True,1.062865658614323,0.22241030969710887,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,S4,0.75,10.0,0.16087371898542113,-0.20052048331108296,-0.06817346681818448,-0.05243364453760235,-0.16990781884657769,0.13234701649289848,0.1480868387734806,0.03061266446450528,0.9569274633118441,1.095393014191386,0.9518034727634578,0.9559232385217697,0.13086243556020039,0.053321918181687966,0.032845283710200235,True,1.1189284254203546,0.2313060413125966,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,S4,1.0,10.0,0.2110793509228056,-0.20052048331108296,-0.08718395042516702,0.0,-0.16022645252765855,0.11333653288591594,0.20052048331108296,0.04029403078342442,0.9569274633118441,0.6181287369493186,,0.9555976595587151,0.13086243556020039,0.026420839601363433,0.0,True,1.769248433891356,0.35552552877177046,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,broad,top20,natural,noTLT,0.25,10.0,0.05169229228277239,-0.20052048331108296,-0.1591008893149376,-0.15267917222590555,-0.19075160052279894,0.041419593996145365,0.04784131108517742,0.009768882788284028,0.9569274633118441,1.0082933355305363,0.9553417656083263,0.956611780138835,0.13086243556020039,0.1070350367634385,0.09836229126206986,True,1.155040560987384,0.23585172730551512,True,True,True,-,-,-,"H2,CAGR"
C/idea105,broad,top20,natural,noTLT,0.5,10.0,0.10338458456554478,-0.20052048331108296,-0.1165861728775971,-0.1033219884955533,-0.18091886661140666,0.08393431043348587,0.09719849481552967,0.019601616699676305,0.9569274633118441,1.0708095736946477,0.9536260334479614,0.9562892158678638,0.13086243556020039,0.0826014654977123,0.0656600411188486,True,1.1580305397582917,0.23353520864640565,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,noTLT,0.75,10.0,0.15507687684831717,-0.20052048331108296,-0.07440794316961541,-0.05243364453760235,-0.17102171823044598,0.12611254014146756,0.1480868387734806,0.02949876508063698,0.9569274633118441,1.0658363329865592,0.9518034727634578,0.9559604398550567,0.13086243556020039,0.05763069490672579,0.032845283710200235,True,1.1742435653691794,0.23390826199794684,True,True,True,-,"H1,CAGR",-,"H2,CAGR"
C/idea105,broad,top20,natural,noTLT,1.0,10.0,0.2007073614716114,-0.20052048331108296,-0.10307145993167544,0.0,-0.16223153236312915,0.09744902337940753,0.20052048331108296,0.038288950947953815,0.9569274633118441,0.6809969082823911,,0.9556654020805704,0.13086243556020039,0.03217301483258361,0.0,True,2.0576961816269574,0.39291261851727144,True,True,True,H1,"H1,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,broad,top20,natural,noGLD,0.25,10.0,0.05848090685372076,-0.20052048331108296,-0.15457287727381375,-0.15267917222590555,-0.18946392643874133,0.04594760603726922,0.04784131108517742,0.011056556872341639,0.9569274633118441,0.9819186722125679,0.9553417656083263,0.95656983037381,0.13086243556020039,0.10148191467718881,0.09836229126206986,True,1.041214444260103,0.24063401395435918,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,noGLD,0.5,10.0,0.11696181370744207,-0.20052048331108296,-0.10721576515972842,-0.1033219884955533,-0.17832558427863965,0.09330471815135455,0.09719849481552967,0.022194899032443316,0.9569274633118441,1.0042955923298933,0.9536260334479614,0.9562033837594531,0.13086243556020039,0.07162166200273523,0.0656600411188486,True,1.0417318303010017,0.23787542015227772,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,noGLD,0.75,10.0,0.17544272056116272,-0.20052048331108296,-0.0711541906755504,-0.05243364453760235,-0.16710470351417117,0.12936629263553256,0.1480868387734806,0.03341577979691179,0.9569274633118441,0.9119065969496429,0.9518034727634578,0.9558293701502251,0.13086243556020039,0.041371151410749096,0.032845283710200235,True,1.1447096129645609,0.2583036053375592,True,True,True,-,"H1,CAGR",-,"H2,CAGR"
C/idea105,broad,top20,natural,noGLD,1.0,10.0,0.23058923623932337,-0.20052048331108296,-0.11174413823082574,0.0,-0.1564477958132353,0.08877634508025722,0.20052048331108296,0.04407268749784765,0.9569274633118441,0.2788382075242403,,0.9554697065235799,0.13086243556020039,0.010794377321328819,0.0,True,2.258715236922682,0.49644629386357647,True,True,True,"H1,H2","H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,broad,top20,natural,noDBC,0.25,10.0,0.04814694520759488,-0.20052048331108296,-0.15483783699465714,-0.15267917222590555,-0.19142364997851768,0.04568264631642582,0.04784131108517742,0.00909683333256528,0.9569274633118441,1.0256416475280983,0.9553417656083263,0.9566336352409848,0.13086243556020039,0.10595793460583103,0.09836229126206986,True,1.047253496520306,0.1991310501050021,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,noDBC,0.5,10.0,0.09629389041519021,-0.20052048331108296,-0.10758330816836137,-0.1033219884955533,-0.18227143607558594,0.0929371751427216,0.09719849481552967,0.01824904723549703,0.9569274633118441,1.1242992090056638,0.9536260334479614,0.9563338686056577,0.13086243556020039,0.08031219948372681,0.0656600411188486,True,1.0458516160649822,0.19635896192747804,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,noDBC,0.75,10.0,0.14444083562278542,-0.20052048331108296,-0.07443541490733296,-0.05243364453760235,-0.17306339642765112,0.12608506840375,0.1480868387734806,0.027457086883431847,0.9569274633118441,1.143511125294295,0.9518034727634578,0.9560285152170095,0.13086243556020039,0.054009052512927536,0.032845283710200235,True,1.174499412565463,0.21776636386085527,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,noDBC,1.0,10.0,0.18641760011620245,-0.20052048331108296,-0.08691784658051804,0.0,-0.16498971303254795,0.11360263673056492,0.20052048331108296,0.03553077027853502,0.9569274633118441,0.5940139928208759,,0.9557583009309536,0.13086243556020039,0.027114024822914695,0.0,True,1.7651041303439456,0.31276360567936906,True,True,True,H1,"H1,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,broad,top20,natural,noUUP,0.25,10.0,0.05735734694416972,-0.20052048331108296,-0.15227923379148078,-0.15267917222590555,-0.18967711757755945,0.04824124951960218,0.04784131108517742,0.010843365733523513,0.9569274633118441,1.019871514593221,0.9553417656083263,0.9565767830313647,0.13086243556020039,0.10878307492314687,0.09836229126206986,True,0.9917096170101843,0.22477373288429145,True,True,True,-,-,-,"H2,CAGR"
C/idea105,broad,top20,natural,noUUP,0.5,10.0,0.11471469388833921,-0.20052048331108296,-0.1165950506078709,-0.1033219884955533,-0.17875509688945868,0.08392543270321207,0.09719849481552967,0.02176538642162429,0.9569274633118441,1.063046737036861,0.9536260334479614,0.9562176134148567,0.13086243556020039,0.08585533817921442,0.0656600411188486,True,1.1581530375810574,0.25934196250847885,True,True,True,-,CAGR,-,"H2,CAGR"
C/idea105,broad,top20,natural,noUUP,0.75,10.0,0.17207204083250893,-0.20052048331108296,-0.1068935574692429,-0.05243364453760235,-0.1677536883101477,0.09362692584184007,0.1480868387734806,0.03276679500093527,0.9569274633118441,0.9434129175240662,0.9518034727634578,0.9558511307068721,0.13086243556020039,0.06215774584319411,0.032845283710200235,True,1.5816693482346875,0.3499719200039399,True,True,True,-,"H1,CAGR",-,"H2,CAGR"
C/idea105,broad,top20,natural,noUUP,1.0,10.0,0.22184171216397675,-0.20052048331108296,-0.13693262843921727,0.0,-0.15814314993119394,0.06358785487186569,0.20052048331108296,0.042377333379889026,0.9569274633118441,0.5539575675677533,,0.9555271461962204,0.13086243556020039,0.03774677398440618,0.0,True,3.1534399723838273,0.6664375369366138,True,True,True,H1,"H1,H2,OOS,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,broad,top20,natural,TLTonly,0.25,10.0,0.06295043186444371,-0.20052048331108296,-0.1524949605375161,-0.15267917222590555,-0.18861555013057163,0.048025522773566864,0.04784131108517742,0.011904933180511335,0.9569274633118441,1.005324764329888,0.9553417656083263,0.9565421321139888,0.13086243556020039,0.10154749659612428,0.09836229126206986,True,0.996164296029468,0.24788763334532157,True,True,True,-,"H2,OOS,CAGR",-,"H2,CAGR"
C/idea105,broad,top20,natural,TLTonly,0.5,10.0,0.12590086372888776,-0.20052048331108296,-0.12922903548653075,-0.1033219884955533,-0.17661577367819403,0.07129144782455221,0.09719849481552967,0.023904709632888932,0.9569274633118441,0.9323011482873244,0.9536260334479614,0.956146662397729,0.13086243556020039,0.0709272065476223,0.0656600411188486,True,1.3633962807815958,0.33530963898668836,True,True,True,-,"H2,OOS,CAGR",-,"H2,CAGR"
C/idea105,broad,top20,natural,TLTonly,0.75,10.0,0.18885129559333214,-0.20052048331108296,-0.14709097359385281,-0.05243364453760235,-0.16452031562588343,0.05342950971723015,0.1480868387734806,0.036000167685199536,0.9569274633118441,0.5347619853114738,0.9518034727634578,0.9557425089092787,0.13086243556020039,0.03918692125508216,0.032845283710200235,True,2.771630126445368,0.6737880971718905,True,True,True,"H1,H2","H1,H2,OOS,CAGR",-,"H2,CAGR"
C/idea105,broad,top20,natural,TLTonly,1.0,10.0,0.09013569755405437,-0.20052048331108296,-0.3067826915624948,0.0,-0.18344514346534235,-0.10626220825141186,0.20052048331108296,0.01707533984574061,0.9569274633118441,0.11431595750596169,,0.9563725183464965,0.13086243556020039,0.006497921454726496,0.0,False,,,False,True,True,"H1,H2,DD","H1,H2,OOS,DD,CAGR","H1,H2","H1,H2,OOS,CAGR"
C/idea105,broad,top20,g1.00,S4,0.25,10.0,-0.3540921677577895,-0.20052048331108296,-0.21079434853482204,-0.15267917222590555,-0.2657252567048167,-0.010273865223739076,0.04784131108517742,-0.06520477339373376,0.9569274633118441,1.0057345384180025,0.9553417656083263,0.9589147494176693,0.13086243556020039,0.1501134793116059,0.09836229126206986,False,,,False,True,True,-,DD,-,"H2,CAGR"
