panel,T_trade,cost,family,chooser,legal,target,h,R_refresh,cell,is_Sharpe,is_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,gross_mean,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,bind,base_oos_Sharpe,base_oos_CAGR,base_oos_MaxDD,spy_oos_Sharpe,spy_oos_CAGR,spy_oos_MaxDD
U56,M,25,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.1899341247022657,-0.11978196521795392,0.15515932354559703,1.2121521240785902,-0.2031932834074256,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,SYM,C_ISDD,False,0.08,0.16,h,SYM h=0.16,1.0602426488163204,-0.09082013267992628,0.11255811226944856,1.2675334255639035,-0.11921769499130774,2.306376950446908,0.6875176900109888,False,True,False,False,True,L5_CAGR,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.2308137240300856,-0.13308742803132878,0.1608230899263603,1.2312162266715139,-0.1887802281082619,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.2308137240300856,-0.13308742803132878,0.1608230899263603,1.2312162266715139,-0.1887802281082619,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,SYM_TD,C_ISLEGS,True,0.12,0.25,h,SYM_TD h=0.25,1.18765823125915,-0.12187662616074679,0.14968300770381493,1.3073243800818042,-0.1589813537744139,1.6000725131622107,0.8576507559587124,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,SYM_TD,C_ISDD,False,0.08,0.2,h,SYM_TD h=0.20,1.0865842008126572,-0.08762137072313747,0.11358589079507886,1.2878402333022845,-0.11944099760178206,2.5101863375774647,0.68796309830648,False,True,False,True,True,L5_CAGR,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.246711735757175,-0.12799439076103702,0.15963009339017775,1.2405895252410404,-0.20436857987579127,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.246711735757175,-0.12799439076103702,0.15963009339017775,1.2405895252410404,-0.20436857987579127,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,DOWN_TD,C_ISLEGS,True,0.16,0.2,h,DOWN_TD h=0.20,1.246711735757175,-0.12799439076103702,0.15963009339017775,1.2405895252410404,-0.20436857987579127,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,DOWN_TD,C_ISDD,False,0.08,0.12,h,DOWN_TD h=0.12,1.0573838876054378,-0.08105860101787365,0.11176656061031864,1.3355631320886137,-0.11569447077937856,2.4150622453941497,0.6490991849411397,False,True,False,True,True,L5_CAGR,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,UP_TD,C_ISSHARPE,True,0.16,0.2,h,UP_TD h=0.20,1.2072251563538294,-0.13771619738770402,0.1651825708071768,1.1879381562291798,-0.24272383026161315,1.110060920233853,0.9436982063842351,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,UP_TD,C_ISCALMAR,True,0.08,0.2,h,UP_TD h=0.20,1.1465546925992325,-0.0859600612202247,0.11434676975053137,1.2067218186298865,-0.161853531033069,2.41144297392317,0.7171575192738517,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,UP_TD,C_ISLEGS,True,0.1,0.25,h,UP_TD h=0.25,1.1875073694366227,-0.10600112464868572,0.1341692922737585,1.232158793734564,-0.19456012746048457,2.0015174478351265,0.8097397282796771,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,25,UP_TD,C_ISDD,False,0.08,0.2,h,UP_TD h=0.20,1.1465546925992325,-0.0859600612202247,0.11434676975053137,1.2067218186298865,-0.161853531033069,2.41144297392317,0.7171575192738517,True,True,True,False,False,none,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.2037081529026248,-0.1380090578004508,0.15928863285201644,1.1680018460541273,-0.24321891829306475,1.0540969569008192,0.9352690236669111,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,CAL,C_ISCALMAR,True,0.2,,M,R=M,1.1932124154011492,-0.13800905780045125,0.16300146715577313,1.0949038142747338,-0.27503048203692115,0.8984167546926686,0.9669134353272891,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,CAL,C_ISLEGS,True,0.12,,M,R=M,1.1471460400730817,-0.12482926808216788,0.14713840808202172,1.2378691382327829,-0.2114797220327097,1.4658876121097217,0.8611476816618806,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,CAL,C_ISDD,False,0.08,,M,R=M,1.0598792475179735,-0.08752318113468172,0.10965526352065735,1.188561637432211,-0.16280697484707563,2.190068145517449,0.6902858598129461,False,True,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM,C_ISSHARPE,True,0.16,0.25,h,SYM h=0.25,1.1748004461334447,-0.1205333377443355,0.15251430093402552,1.1937618327077242,-0.2043655227598723,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.1748004461334447,-0.1205333377443355,0.15251430093402552,1.1937618327077242,-0.2043655227598723,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.1748004461334447,-0.1205333377443355,0.15251430093402552,1.1937618327077242,-0.2043655227598723,0.8168820032896782,0.8732897578772484,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM,C_ISDD,False,0.08,0.16,h,SYM h=0.16,0.9897318063963155,-0.09411513836346486,0.10622324293685992,1.201365712677665,-0.12143469388773676,2.306376950446908,0.6875176900109888,False,False,False,False,True,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.2103753181119496,-0.13535944511816822,0.15706632504503948,1.2054262001483678,-0.19160708125475334,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.2103753181119496,-0.13535944511816822,0.15706632504503948,1.2054262001483678,-0.19160708125475334,1.1668178379801593,0.9332745380761341,True,True,True,False,False,none,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM_TD,C_ISLEGS,True,0.12,0.25,h,SYM_TD h=0.25,1.1520932967242905,-0.12436016673657846,0.14506223203286028,1.2710495715916248,-0.16180339278046096,1.6000725131622107,0.8576507559587124,True,True,True,False,False,none,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,SYM_TD,C_ISDD,False,0.08,0.2,h,SYM_TD h=0.20,1.0088397138097625,-0.08982017479822668,0.10687865131383267,1.2170443368694945,-0.12044475954764788,2.5101863375774647,0.68796309830648,False,True,False,False,True,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.2267029099579625,-0.12873209095321603,0.15614797265416325,1.2163834572617662,-0.20704488762048345,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.2267029099579625,-0.12873209095321603,0.15614797265416325,1.2163834572617662,-0.20704488762048345,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,DOWN_TD,C_ISLEGS,True,0.16,0.2,h,DOWN_TD h=0.20,1.2267029099579625,-0.12873209095321603,0.15614797265416325,1.2163834572617662,-0.20704488762048345,1.11033186466122,0.9257961731469182,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,DOWN_TD,C_ISDD,False,0.08,0.08,h,DOWN_TD h=0.08,0.9574530881446061,-0.08397790416915474,0.1044764136638241,1.2737367849889027,-0.12366152806370789,2.519295277230394,0.6424611402519339,False,False,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,UP_TD,C_ISSHARPE,True,0.16,0.2,h,UP_TD h=0.20,1.1882697557628306,-0.13800905780045125,0.16158781752949847,1.1652833271763745,-0.24321891829306497,1.110060920233853,0.9436982063842351,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,UP_TD,C_ISCALMAR,True,0.2,0.25,h,UP_TD h=0.25,1.1821047481127818,-0.13800905780045092,0.16719038517438944,1.1130872535883152,-0.27503048203692115,0.9129498379332375,0.9718453370014445,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,UP_TD,C_ISLEGS,True,0.12,0.16,h,UP_TD h=0.16,1.1494754690977902,-0.12482926808216921,0.14629210364900724,1.2102650446502408,-0.2114797220327097,1.6064345457424436,0.8786316638360364,False,False,False,False,False,L4_DD,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,M,50,UP_TD,C_ISDD,False,0.08,0.2,h,UP_TD h=0.20,1.0764257392575278,-0.08695876324378915,0.10786685424391651,1.1439859656013487,-0.16280697484707585,2.41144297392317,0.7171575192738517,False,True,False,False,False,L5_CAGR,1.1782902071194379,0.08675846457990266,-0.12155444788885716,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.2420731176073216,-0.13749214057987413,0.16506336454602644,1.1946898196426399,-0.24490641676811353,1.6730487084002543,0.9350547437105357,False,False,False,False,False,L4_DD,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,CAL,C_ISCALMAR,True,0.08,,M,R=M,1.1950422621327472,-0.08510035091787438,0.12042861534092753,1.2852178312386402,-0.162358540216046,2.8336184400736166,0.6892878918577203,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,CAL,C_ISLEGS,True,0.1,,M,R=M,1.2161642253068001,-0.10507884479419471,0.13954062099034514,1.283764670942999,-0.19571550473570332,2.588918043630289,0.7923071690407042,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,CAL,C_ISDD,False,0.08,,M,R=M,1.1950422621327472,-0.08510035091787438,0.12042861534092753,1.2852178312386402,-0.162358540216046,2.8336184400736166,0.6892878918577203,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM,C_ISSHARPE,True,0.16,0.25,h,SYM h=0.25,1.2065727483337925,-0.11846035184864678,0.15715470859191516,1.2112949994417048,-0.2028168645071481,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.2065727483337925,-0.11846035184864678,0.15715470859191516,1.2112949994417048,-0.2028168645071481,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.2065727483337925,-0.11846035184864678,0.15715470859191516,1.2112949994417048,-0.2028168645071481,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM,C_ISDD,False,0.08,0.08,h,SYM h=0.08,1.1183468691087204,-0.08774431077019784,0.12156210370740261,1.383212697236064,-0.11039860563489123,3.5603987936479533,0.6897172196305047,True,True,True,True,True,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.1964902997089202,-0.14211620315688356,0.16226085350022346,1.2395666627367574,-0.19618220604677195,1.8407484225535187,0.9344108617876201,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.1964902997089202,-0.14211620315688356,0.16226085350022346,1.2395666627367574,-0.19618220604677195,1.8407484225535187,0.9344108617876201,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM_TD,C_ISLEGS,True,0.12,0.16,h,SYM_TD h=0.16,1.156984795420908,-0.12425059177538988,0.15078101172007208,1.320074555928948,-0.16217020946714333,2.4769458998353135,0.8613239969327924,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,SYM_TD,C_ISDD,False,0.08,0.08,h,SYM_TD h=0.08,1.0858156280977993,-0.08720203199821175,0.11805175589420025,1.360880044781605,-0.11544999527881328,3.78059527568069,0.687184793793258,True,True,True,False,True,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.1979220074535024,-0.14211620315688356,0.16184272280024525,1.2369290583970405,-0.19618220604677294,1.8400852144538702,0.9341307645468394,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.1979220074535024,-0.14211620315688356,0.16184272280024525,1.2369290583970405,-0.19618220604677294,1.8400852144538702,0.9341307645468394,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,DOWN_TD,C_ISLEGS,True,0.12,0.2,h,DOWN_TD h=0.20,1.1489640676294903,-0.12425059177539022,0.1507231919318004,1.3201756734663441,-0.16217020946714267,2.4368629255594203,0.8597433378716438,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,DOWN_TD,C_ISDD,False,0.08,0.08,h,DOWN_TD h=0.08,1.0693818269335622,-0.08720203199821219,0.11590198228385074,1.3456209771476622,-0.11631141072737872,3.573615355613576,0.6799359361913292,False,True,False,False,True,L5_CAGR,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,UP_TD,C_ISSHARPE,True,0.16,0.02,h,UP_TD h=0.02,1.1985208077589957,-0.14588009491842924,0.163977812258862,1.2383495543265801,-0.19802946205775174,2.077082432123353,0.9393989150191148,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,UP_TD,C_ISCALMAR,True,0.16,0.25,h,UP_TD h=0.25,1.194936210059964,-0.1417147340367857,0.1617971523162276,1.2354639714661124,-0.19618220604677228,1.8332972619882562,0.9348961127083991,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,UP_TD,C_ISLEGS,True,0.12,0.01,h,UP_TD h=0.01,1.1671690669340533,-0.12993166227046937,0.15155747454306323,1.3043110332053995,-0.1659224262142075,2.8856879558081627,0.8703183608836136,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,0,UP_TD,C_ISDD,False,0.08,0.2,h,UP_TD h=0.20,1.0871054834971956,-0.08866692475538551,0.11793380555908506,1.3417930695771665,-0.12093488332477142,3.4776794797042,0.6889588920699228,True,True,True,False,False,none,1.3011538835614869,0.09650855698784033,-0.12029827224397549,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.230185521120029,-0.1377506589294063,0.1629795609133713,1.1815336504062817,-0.2452176352862262,1.6730487084002543,0.9350547437105357,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,CAL,C_ISCALMAR,True,0.2,,M,R=M,1.2159588246259574,-0.1377506589294072,0.16572200289794292,1.102576884279414,-0.27704733386702973,1.502080480867304,0.9667718437159375,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,CAL,C_ISLEGS,True,0.12,,M,R=M,1.1941119507517708,-0.1244489096398278,0.15221849267829013,1.2649923221170265,-0.21272867194044376,2.134724459710851,0.8606466014757468,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,CAL,C_ISDD,False,0.08,,M,R=M,1.1615783539378264,-0.08578615743845808,0.11742743809402412,1.2561223062377382,-0.16281316611106156,2.8336184400736166,0.6892878918577203,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM,C_ISSHARPE,True,0.16,0.25,h,SYM h=0.25,1.1966748312252957,-0.11868854671582796,0.15543899548368834,1.1995090617740605,-0.2033711193426131,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM,C_ISCALMAR,True,0.16,0.25,h,SYM h=0.25,1.1966748312252957,-0.11868854671582796,0.15543899548368834,1.1995090617740605,-0.2033711193426131,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM,C_ISLEGS,True,0.16,0.25,h,SYM h=0.25,1.1966748312252957,-0.11868854671582796,0.15543899548368834,1.1995090617740605,-0.2033711193426131,1.3242729462038159,0.8777962822965409,False,False,False,False,False,L4_DD,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM,C_ISDD,False,0.08,0.08,h,SYM h=0.08,1.0757138369629422,-0.08877134293520483,0.11761675656250148,1.3421344505195016,-0.11220771542087149,3.5603987936479533,0.6897172196305047,False,True,False,True,True,L5_CAGR,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM_TD,C_ISSHARPE,True,0.16,0.2,h,SYM_TD h=0.20,1.1834064885935296,-0.1432048418535956,0.15993630071992881,1.2237805921918208,-0.1986140501320265,1.8407484225535187,0.9344108617876201,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM_TD,C_ISCALMAR,True,0.16,0.2,h,SYM_TD h=0.20,1.1834064885935296,-0.1432048418535956,0.15993630071992881,1.2237805921918208,-0.1986140501320265,1.8407484225535187,0.9344108617876201,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM_TD,C_ISLEGS,True,0.12,0.16,h,SYM_TD h=0.16,1.1352266393218895,-0.1255212936473208,0.14786481762289538,1.29713581292563,-0.16439946738894373,2.4769458998353135,0.8613239969327924,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,SYM_TD,C_ISDD,False,0.08,0.08,h,SYM_TD h=0.08,1.0390831449177282,-0.08837628161926236,0.11397033659858158,1.3177748760441392,-0.11734381990746157,3.78059527568069,0.687184793793258,False,True,False,False,True,L5_CAGR,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,DOWN_TD,C_ISSHARPE,True,0.16,0.2,h,DOWN_TD h=0.20,1.1848431677039688,-0.1432048418535956,0.15952016585758622,1.2212041620669787,-0.19861405013202704,1.8400852144538702,0.9341307645468394,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,DOWN_TD,C_ISCALMAR,True,0.16,0.2,h,DOWN_TD h=0.20,1.1848431677039688,-0.1432048418535956,0.15952016585758622,1.2212041620669787,-0.19861405013202704,1.8400852144538702,0.9341307645468394,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,DOWN_TD,C_ISLEGS,True,0.12,0.2,h,DOWN_TD h=0.20,1.1276761608892238,-0.12552129364732112,0.14783879190085925,1.2975357403850023,-0.16439946738894295,2.4368629255594203,0.8597433378716438,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,DOWN_TD,C_ISDD,False,0.08,0.08,h,DOWN_TD h=0.08,1.0254057278240585,-0.08837628161926225,0.1120048306050796,1.3040115253935451,-0.11818315585881711,3.573615355613576,0.6799359361913292,False,True,False,False,True,L5_CAGR,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,UP_TD,C_ISSHARPE,True,0.16,0.05,h,UP_TD h=0.05,1.1841368190933659,-0.14438072506801158,0.1605899345047732,1.2187615813573371,-0.20012269566089724,1.9802738861322322,0.9381647897767019,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,UP_TD,C_ISCALMAR,True,0.16,0.25,h,UP_TD h=0.25,1.181920828304295,-0.14277962696063684,0.15948468579928554,1.2198465716761813,-0.19861405013202715,1.8332972619882562,0.9348961127083991,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,UP_TD,C_ISLEGS,True,0.12,0.16,h,UP_TD h=0.16,1.1426829024364893,-0.12580477801954082,0.14564501421394827,1.2720297162813488,-0.1643994673889425,2.4686546120053245,0.8627524225550364,True,True,True,False,False,none,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,10,UP_TD,C_ISDD,False,0.08,0.08,h,UP_TD h=0.08,1.0480567162519214,-0.08977060478885623,0.11552277527508203,1.311276161629634,-0.12194927010330048,3.648762597270169,0.6946089009537381,False,True,False,False,False,L5_CAGR,1.276620821629499,0.09455179369762767,-0.12054956914840886,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,CAL,C_ISSHARPE,True,0.16,,M,R=M,1.2123345494319093,-0.13813830192131937,0.15986028516810702,1.1617681729897718,-0.2456843287071988,1.6730487084002543,0.9350547437105357,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,CAL,C_ISCALMAR,True,0.2,,M,R=M,1.2006642869090065,-0.13813830192131948,0.162913673565533,1.0863509986609592,-0.2773298916913316,1.502080480867304,0.9667718437159375,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
U56,W,25,CAL,C_ISLEGS,True,0.12,,M,R=M,1.1660815372000672,-0.12499501710972394,0.14858626694950194,1.2382451466628062,-0.21340049862463195,2.134724459710851,0.8606466014757468,False,False,False,False,False,L4_DD,1.2397820432399693,0.09162298082962983,-0.12092645658916645,0.8736611364726746,0.1525745335844091,-0.33717289200673783
