panel,kind,q,k,draw,arm,n,Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,pass4a,pass4b,r,Ebar_IS,n_over_Ebar,r_level,in_A,in_B
MIX q=1.00 k=100 d0,mix,1.0,100.0,0,CAND15,15.0,33.92409638554217,0.3392409638554217,0.06597556761343593,0.4971553745921013,-0.30272448795673024,0.5584807813883965,0.4496174161102106,0.0681334737055499,0.4949127182067154,-0.30272448795673,0.5036645999045262,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.607029050112449,0.5426375979929258,0.66581352475198,-0.14402378695525453,0.6483826513010355,False,False,0.15,33.59076923076923,0.44655125034350096,,True,False
MIX q=1.00 k=100 d0,mix,1.0,100.0,0,CAND20,20.0,33.92409638554217,0.3392409638554217,0.05193421483886285,0.42978919413998584,-0.2848549162564381,0.4817994803155884,0.3894475489254499,0.04821813353956972,0.3933717156394287,-0.28485491625643755,0.49858755286939965,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.607029050112449,0.5426375979929258,0.66581352475198,-0.14402378695525453,0.6483826513010355,False,False,0.2,33.59076923076923,0.5954016671246679,,True,False
MIX q=1.00 k=100 d0,mix,1.0,100.0,0,CAND25,25.0,33.92409638554217,0.3392409638554217,0.04213225498816886,0.37988770134507927,-0.28725450679427655,0.4834933120622248,0.29597667265072747,0.0401806273850438,0.3554522519271564,-0.28725450679427633,0.42663342107845426,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.607029050112449,0.5426375979929258,0.66581352475198,-0.14402378695525453,0.6483826513010355,False,False,0.25,33.59076923076923,0.7442520839058349,0.25,False,True
MIX q=1.00 k=100 d0,mix,1.0,100.0,0,CAND30,30.0,33.92409638554217,0.3392409638554217,0.04394209097488955,0.4104330627017911,-0.27502496813636823,0.51513821799069,0.32500450766882005,0.03671059716698166,0.3442529493138239,-0.2750249681363687,0.533615331951765,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.607029050112449,0.5426375979929258,0.66581352475198,-0.14402378695525453,0.6483826513010355,False,False,0.3,33.59076923076923,0.8931025006870019,,True,False
MIX q=1.00 k=100 d0,mix,1.0,100.0,0,CAND50,50.0,33.92409638554217,0.3392409638554217,0.02882902225283379,0.36213790577888083,-0.2118049712440635,0.4830132346564058,0.2656369643604093,0.021271735441882322,0.2703457036706986,-0.21180497124406505,0.5369784621368386,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.607029050112449,0.5426375979929258,0.66581352475198,-0.14402378695525453,0.6483826513010355,False,False,0.5,33.59076923076923,1.4885041678116697,0.5,False,True
MIX q=1.00 k=100 d1,mix,1.0,100.0,1,CAND5,5.0,32.39518072289157,0.32395180722891564,0.09945196903708786,0.5552884314084959,-0.3344860464105076,0.5052819306157007,0.6010564109047032,0.13974158888824073,0.6961826747846356,-0.3344860464105076,0.2888244201964883,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5538116459026935,0.5654731070091815,0.5428768146348254,-0.12701332959769407,0.5472960382537307,False,False,0.05,29.24923076923077,0.17094466652640436,0.05,True,True
MIX q=1.00 k=100 d1,mix,1.0,100.0,1,CAND10,10.0,32.39518072289157,0.32395180722891564,0.06933950493767504,0.4825855040634695,-0.2325116293805487,0.4799449089921871,0.4875792790818606,0.07763607448351295,0.5144637459544416,-0.23054959833883903,0.4266471422038737,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5538116459026935,0.5654731070091815,0.5428768146348254,-0.12701332959769407,0.5472960382537307,False,False,0.1,29.24923076923077,0.3418893330528087,0.1,True,True
MIX q=1.00 k=100 d1,mix,1.0,100.0,1,CAND15,15.0,32.39518072289157,0.32395180722891564,0.05169620329480784,0.41325066452361703,-0.28628838754610564,0.5473520782566834,0.2985585763223524,0.04376574100256425,0.355798499150309,-0.28628838754610486,0.5155539844243332,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5538116459026935,0.5654731070091815,0.5428768146348254,-0.12701332959769407,0.5472960382537307,False,False,0.15,29.24923076923077,0.512833999579213,,True,False
MIX q=1.00 k=100 d1,mix,1.0,100.0,1,CAND20,20.0,32.39518072289157,0.32395180722891564,0.05110504413763839,0.433059362357973,-0.2654108832556309,0.59018693197504,0.2997310898259021,0.04486870603230941,0.3809767557317823,-0.2654108832556308,0.5270003889397559,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5538116459026935,0.5654731070091815,0.5428768146348254,-0.12701332959769407,0.5472960382537307,False,False,0.2,29.24923076923077,0.6837786661056174,,True,False
MIX q=1.00 k=100 d1,mix,1.0,100.0,1,CAND25,25.0,32.39518072289157,0.32395180722891564,0.03911653456800157,0.36352703033248307,-0.2643269080088212,0.5447459644326327,0.2126145545640885,0.02698162684116623,0.26573376248810393,-0.26432690800882097,0.5448467094654242,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5538116459026935,0.5654731070091815,0.5428768146348254,-0.12701332959769407,0.5472960382537307,False,False,0.25,29.24923076923077,0.8547233326320218,0.25,False,True
MIX q=1.00 k=100 d1,mix,1.0,100.0,1,CAND30,30.0,32.39518072289157,0.32395180722891564,0.03241928209508904,0.3272906891148317,-0.24643354081465096,0.44684855085962694,0.2304293065173765,0.024217501356555093,0.25319893017020767,-0.2464335408146492,0.46962936164574537,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5538116459026935,0.5654731070091815,0.5428768146348254,-0.12701332959769407,0.5472960382537307,False,False,0.3,29.24923076923077,1.025667999158426,,True,False
MIX q=1.00 k=100 d1,mix,1.0,100.0,1,CAND50,50.0,32.39518072289157,0.32395180722891564,0.020349629827278504,0.2761724980764777,-0.2198371293412268,0.44183439732660096,0.15807725369134681,0.01390514016594735,0.19339486307593862,-0.21983712934122746,0.4599740076800337,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5538116459026935,0.5654731070091815,0.5428768146348254,-0.12701332959769407,0.5472960382537307,False,False,0.5,29.24923076923077,1.7094466652640437,0.5,False,True
MIX q=1.00 k=100 d2,mix,1.0,100.0,2,CAND5,5.0,34.973493975903615,0.34973493975903613,0.0859602963999897,0.4932509237404769,-0.3748769297225065,0.5965099372093833,0.4109201241173592,0.12403564359581143,0.6277836973681657,-0.37487692972250763,0.23611950241273494,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5429045550242679,0.5768900126011942,0.5154502544435039,-0.1395513723280748,0.5133647389903344,False,False,0.05,34.54461538461538,0.1447403580653781,0.05,True,True
MIX q=1.00 k=100 d2,mix,1.0,100.0,2,CAND10,10.0,34.973493975903615,0.34973493975903613,0.046886551326079884,0.3576120021122099,-0.31915033698352613,0.37613967658565006,0.34496492838321224,0.07484128016796388,0.4976304524365274,-0.31915033698352446,0.09687049965262129,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5429045550242679,0.5768900126011942,0.5154502544435039,-0.1395513723280748,0.5133647389903344,False,False,0.1,34.54461538461538,0.2894807161307562,0.1,True,True
MIX q=1.00 k=100 d2,mix,1.0,100.0,2,CAND15,15.0,34.973493975903615,0.34973493975903613,0.05753754000338307,0.45052372097783333,-0.26225729052150315,0.5433730354915691,0.37808124001347543,0.06733156300730236,0.49529421526339795,-0.26225729052150326,0.36990542601944293,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5429045550242679,0.5768900126011942,0.5154502544435039,-0.1395513723280748,0.5133647389903344,False,False,0.15,34.54461538461538,0.4342210741961343,,True,False
MIX q=1.00 k=100 d2,mix,1.0,100.0,2,CAND20,20.0,34.973493975903615,0.34973493975903613,0.04901058607477493,0.4195649201980714,-0.2810409288913496,0.5113100970301375,0.347344077693862,0.055530358075741804,0.4499392949353843,-0.2810409288913509,0.3656266001296007,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5429045550242679,0.5768900126011942,0.5154502544435039,-0.1395513723280748,0.5133647389903344,False,False,0.2,34.54461538461538,0.5789614322615124,,True,False
MIX q=1.00 k=100 d2,mix,1.0,100.0,2,CAND25,25.0,34.973493975903615,0.34973493975903613,0.04148574052054488,0.38359159539297405,-0.25358647778653676,0.4842005120926362,0.3033700995922166,0.04358693816429726,0.38660331489009986,-0.2535864777865371,0.38027308403573784,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5429045550242679,0.5768900126011942,0.5154502544435039,-0.1395513723280748,0.5133647389903344,False,False,0.25,34.54461538461538,0.7237017903268905,0.25,False,True
MIX q=1.00 k=100 d2,mix,1.0,100.0,2,CAND30,30.0,34.973493975903615,0.34973493975903613,0.04391337051515376,0.41905793537447056,-0.23120611491940246,0.5062283723333392,0.3503009378262336,0.04430101637146855,0.4067883706175042,-0.23120611491940313,0.445158119062205,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5429045550242679,0.5768900126011942,0.5154502544435039,-0.1395513723280748,0.5133647389903344,False,False,0.3,34.54461538461538,0.8684421483922686,,True,False
MIX q=1.00 k=100 d2,mix,1.0,100.0,2,CAND50,50.0,34.973493975903615,0.34973493975903613,0.02504288457968107,0.31964860318552873,-0.22542868131353944,0.44693969588639326,0.21873244122539517,0.020431339220864597,0.258868573445929,-0.22542868131353833,0.4413544744981392,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5429045550242679,0.5768900126011942,0.5154502544435039,-0.1395513723280748,0.5133647389903344,False,False,0.5,34.54461538461538,1.447403580653781,0.5,False,True
MIX q=1.00 k=100 d3,mix,1.0,100.0,3,CAND5,5.0,32.89518072289157,0.32895180722891565,0.06400249698413019,0.40047298489466926,-0.33626174971133627,0.4078689859905705,0.3970539278116335,0.05000038156076325,0.33112890913799703,-0.3362617497113368,0.5333303418163661,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.424420250086268,0.4948670041074272,0.359480530213925,-0.17572320450084777,0.3094540616387492,False,False,0.05,32.99384615384616,0.15154341135876154,0.05,True,True
MIX q=1.00 k=100 d3,mix,1.0,100.0,3,CAND10,10.0,32.89518072289157,0.32895180722891565,0.041467949733562826,0.32405155497317173,-0.3463813644325967,0.35103814401014316,0.303426242162286,0.03252355969544696,0.26921038516569185,-0.3463813644325977,0.4256670853439284,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.424420250086268,0.4948670041074272,0.359480530213925,-0.17572320450084777,0.3094540616387492,False,False,0.1,32.99384615384616,0.3030868227175231,0.1,True,True
MIX q=1.00 k=100 d3,mix,1.0,100.0,3,CAND15,15.0,32.89518072289157,0.32895180722891565,0.04737946392213721,0.3811735057422754,-0.300057635663022,0.4533305000985964,0.32336397012209706,0.032199986895319554,0.27982076762002794,-0.3000576356630239,0.566429660704434,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.424420250086268,0.4948670041074272,0.359480530213925,-0.17572320450084777,0.3094540616387492,False,False,0.15,32.99384615384616,0.45463023407628456,,True,False
MIX q=1.00 k=100 d3,mix,1.0,100.0,3,CAND20,20.0,32.89518072289157,0.32895180722891565,0.03205780846753514,0.29425937528581736,-0.35079139133910364,0.32545190215520775,0.27019092371722575,0.024638577349358703,0.23905326875498,-0.32323841698819944,0.3962478317181188,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.424420250086268,0.4948670041074272,0.359480530213925,-0.17572320450084777,0.3094540616387492,False,False,0.2,32.99384615384616,0.6061736454350461,,True,False
MIX q=1.00 k=100 d3,mix,1.0,100.0,3,CAND25,25.0,32.89518072289157,0.32895180722891565,0.025402378979359597,0.256174497874191,-0.32435157334669373,0.35877280274744205,0.1707401105944768,0.012234270140595527,0.15730266996066586,-0.32435157334669373,0.43661447098428074,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.424420250086268,0.4948670041074272,0.359480530213925,-0.17572320450084777,0.3094540616387492,False,False,0.25,32.99384615384616,0.7577170567938076,0.25,False,True
MIX q=1.00 k=100 d3,mix,1.0,100.0,3,CAND30,30.0,32.89518072289157,0.32895180722891565,0.023044337779640323,0.24649353894697346,-0.3270726096202343,0.4064549045563856,0.11067184607240982,0.004117315847827818,0.09626577390153773,-0.3270726096202341,0.5199686922601192,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.424420250086268,0.4948670041074272,0.359480530213925,-0.17572320450084777,0.3094540616387492,False,False,0.3,32.99384615384616,0.9092604681525691,,True,False
MIX q=1.00 k=100 d3,mix,1.0,100.0,3,CAND50,50.0,32.89518072289157,0.32895180722891565,0.016600210249875014,0.22789020003285457,-0.22692755001076315,0.4540839989097745,0.03656949482359518,-0.0015828278954526098,0.030038430805460335,-0.2269275500107617,0.5883458874261974,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.424420250086268,0.4948670041074272,0.359480530213925,-0.17572320450084777,0.3094540616387492,False,False,0.5,32.99384615384616,1.5154341135876153,0.5,False,True
MIX q=1.00 k=100 d4,mix,1.0,100.0,4,CAND5,5.0,34.81325301204819,0.348132530120482,0.07888638903427969,0.45792649730119506,-0.35651296842376967,0.49932499971347266,0.4287499709420355,0.08286453422512441,0.4609938684879022,-0.3565129684237671,0.45589031362802707,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4820805862995657,0.5284758273158525,0.4400792259730473,-0.1454412666493229,0.4313907347283537,False,False,0.05,35.683076923076925,0.14012244546003275,0.05,True,True
MIX q=1.00 k=100 d4,mix,1.0,100.0,4,CAND10,10.0,34.81325301204819,0.348132530120482,0.07000556453949924,0.4752545433634579,-0.2882192438718869,0.36743773216429676,0.5681437596815816,0.08847058344794934,0.5554828192119458,-0.2882192438718869,0.32971967966945115,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4820805862995657,0.5284758273158525,0.4400792259730473,-0.1454412666493229,0.4313907347283537,False,False,0.1,35.683076923076925,0.2802448909200655,0.1,True,True
MIX q=1.00 k=100 d4,mix,1.0,100.0,4,CAND15,15.0,34.81325301204819,0.348132530120482,0.07186496253280539,0.5274787639702273,-0.27661763260758376,0.4508624650712756,0.5956719751543643,0.08474569060336212,0.5902397861375928,-0.276617632607584,0.41733727317097685,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4820805862995657,0.5284758273158525,0.4400792259730473,-0.1454412666493229,0.4313907347283537,False,False,0.15,35.683076923076925,0.42036733638009827,,True,False
MIX q=1.00 k=100 d4,mix,1.0,100.0,4,CAND20,20.0,34.81325301204819,0.348132530120482,0.04988255261749841,0.4159806951240036,-0.28597100209759296,0.414290776780674,0.42011044737445347,0.05202054311586979,0.4201843469102185,-0.2859710020975934,0.409662581398471,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4820805862995657,0.5284758273158525,0.4400792259730473,-0.1454412666493229,0.4313907347283537,False,False,0.2,35.683076923076925,0.560489781840131,,True,False
MIX q=1.00 k=100 d4,mix,1.0,100.0,4,CAND25,25.0,34.81325301204819,0.348132530120482,0.04202529971483915,0.3785644256898691,-0.2604775674888131,0.4019676722135103,0.3603485531330252,0.0410062941166649,0.3636938246984022,-0.26047756748881423,0.40562594935008756,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4820805862995657,0.5284758273158525,0.4400792259730473,-0.1454412666493229,0.4313907347283537,False,False,0.25,35.683076923076925,0.7006122273001638,0.25,False,True
MIX q=1.00 k=100 d4,mix,1.0,100.0,4,CAND30,30.0,34.81325301204819,0.348132530120482,0.033895002312785305,0.3307706314060489,-0.2512224442942089,0.3736365330716657,0.29628455236561896,0.02687199998391998,0.27051403974843025,-0.25122244429420904,0.4395339598602314,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4820805862995657,0.5284758273158525,0.4400792259730473,-0.1454412666493229,0.4313907347283537,False,False,0.3,35.683076923076925,0.8407346727601965,,True,False
MIX q=1.00 k=100 d4,mix,1.0,100.0,4,CAND50,50.0,34.81325301204819,0.348132530120482,0.02931772372073671,0.3558778830559866,-0.1920588186508908,0.4220191576818428,0.30068863773853105,0.02157144825905344,0.26936534935361595,-0.1920588186508908,0.5096546380282407,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.4820805862995657,0.5284758273158525,0.4400792259730473,-0.1454412666493229,0.4313907347283537,False,False,0.5,35.683076923076925,1.4012244546003276,0.5,False,True
MIX q=1.00 k=100 d5,mix,1.0,100.0,5,CAND5,5.0,32.96746987951807,0.32967469879518074,0.03541490031168415,0.2693818055002045,-0.4962712840612493,0.6272606218616656,-0.03727175425472169,-0.010751532250808937,0.06769899106848765,-0.49627128406125065,0.6602934674671292,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5067404336082448,0.4718145009512869,0.539318184920361,-0.1519122545341135,0.4969037115534154,False,False,0.05,30.89846153846154,0.16182035451105356,0.05,True,True
MIX q=1.00 k=100 d5,mix,1.0,100.0,5,CAND10,10.0,32.96746987951807,0.32967469879518074,0.027845083180508823,0.24581059543761705,-0.3885813848686731,0.37263743985480485,0.1425034476606075,0.023725353904167745,0.21999999755841437,-0.3885813848686732,0.29722631216614115,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5067404336082448,0.4718145009512869,0.539318184920361,-0.1519122545341135,0.4969037115534154,False,False,0.1,30.89846153846154,0.3236407090221071,0.1,True,True
MIX q=1.00 k=100 d5,mix,1.0,100.0,5,CAND15,15.0,32.96746987951807,0.32967469879518074,0.033151171729369766,0.2880729527151155,-0.3409247979629775,0.293900231703091,0.2859312165866546,0.03861150669052682,0.31323358093853837,-0.3409247979629779,0.24255190218319728,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5067404336082448,0.4718145009512869,0.539318184920361,-0.1519122545341135,0.4969037115534154,False,False,0.15,30.89846153846154,0.4854610635331607,,True,False
MIX q=1.00 k=100 d5,mix,1.0,100.0,5,CAND20,20.0,32.96746987951807,0.32967469879518074,0.02271925809042008,0.22898093621201407,-0.30317546744330937,0.26245384205266226,0.2030200386738083,0.02089406024565643,0.21295183024247588,-0.30317546744330726,0.2605510519781442,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5067404336082448,0.4718145009512869,0.539318184920361,-0.1519122545341135,0.4969037115534154,False,False,0.2,30.89846153846154,0.6472814180442142,,True,False
MIX q=1.00 k=100 d5,mix,1.0,100.0,5,CAND25,25.0,32.96746987951807,0.32967469879518074,0.017797758036862454,0.19880155778046618,-0.279243622171758,0.2674911972187625,0.1428460950200957,0.01047054620312693,0.14446752714656427,-0.27924362217175847,0.301800191905426,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5067404336082448,0.4718145009512869,0.539318184920361,-0.1519122545341135,0.4969037115534154,False,False,0.25,30.89846153846154,0.8091017725552678,0.25,False,True
MIX q=1.00 k=100 d5,mix,1.0,100.0,5,CAND30,30.0,32.96746987951807,0.32967469879518074,0.02355323679885224,0.24881674261297446,-0.2804582002220448,0.29832483470358606,0.2092229532823651,0.01414367970841246,0.17257605353159453,-0.2804582002220455,0.39361689065936145,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5067404336082448,0.4718145009512869,0.539318184920361,-0.1519122545341135,0.4969037115534154,False,False,0.3,30.89846153846154,0.9709221270663214,,True,False
MIX q=1.00 k=100 d5,mix,1.0,100.0,5,CAND50,50.0,32.96746987951807,0.32967469879518074,0.025511219682447184,0.32123398471893716,-0.19898282336461104,0.4475005344298177,0.22543627446280592,0.016814374957825562,0.2188879001930895,-0.19898282336461048,0.5313529665633027,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5067404336082448,0.4718145009512869,0.539318184920361,-0.1519122545341135,0.4969037115534154,False,False,0.5,30.89846153846154,1.6182035451105357,0.5,False,True
MIX q=1.00 k=100 d6,mix,1.0,100.0,6,CAND5,5.0,30.13855421686747,0.3013855421686747,0.07203445305645761,0.44158347994377695,-0.3904294337122387,0.7730685483851354,0.165873245078176,0.05393778419185136,0.35199163380329096,-0.39042943371223837,0.6088001138752327,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5304553321821459,0.5359679925301957,0.5254912221451418,-0.16897889002810684,0.4877893374944994,False,False,0.05,27.744615384615386,0.18021514916269268,0.05,True,True
MIX q=1.00 k=100 d6,mix,1.0,100.0,6,CAND10,10.0,30.13855421686747,0.3013855421686747,0.03635877241457597,0.29641330767266694,-0.34341307333409754,0.3781179070395889,0.23310287287839995,0.03548561705353248,0.28551536612838213,-0.34341307333409676,0.31878079797486597,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5304553321821459,0.5359679925301957,0.5254912221451418,-0.16897889002810684,0.4877893374944994,False,False,0.1,27.744615384615386,0.36043029832538537,0.1,True,True
MIX q=1.00 k=100 d6,mix,1.0,100.0,6,CAND15,15.0,30.13855421686747,0.3013855421686747,0.015085758180304776,0.1749630595870737,-0.3612359982495683,0.3008435614529691,0.07257496460717164,0.0025206991575534854,0.09481866265808904,-0.36123599824956787,0.3240498658526104,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5304553321821459,0.5359679925301957,0.5254912221451418,-0.16897889002810684,0.4877893374944994,False,False,0.15,27.744615384615386,0.5406454474880781,,True,False
MIX q=1.00 k=100 d6,mix,1.0,100.0,6,CAND20,20.0,30.13855421686747,0.3013855421686747,0.020783602334969453,0.21781877266888378,-0.3343006990043703,0.2790901091792058,0.16814997859579803,0.008468238917484383,0.13075715576285438,-0.33430069900437,0.37926609567797415,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5304553321821459,0.5359679925301957,0.5254912221451418,-0.16897889002810684,0.4877893374944994,False,False,0.2,27.744615384615386,0.7208605966507707,,True,False
MIX q=1.00 k=100 d6,mix,1.0,100.0,6,CAND25,25.0,30.13855421686747,0.3013855421686747,0.0222999478246122,0.2354931788683368,-0.3055200638474057,0.33638924446906837,0.154654216841441,0.007304960659992421,0.12159184022950467,-0.30552006384740504,0.4526508130026606,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5304553321821459,0.5359679925301957,0.5254912221451418,-0.16897889002810684,0.4877893374944994,False,False,0.25,27.744615384615386,0.9010757458134634,0.25,False,True
MIX q=1.00 k=100 d6,mix,1.0,100.0,6,CAND30,30.0,30.13855421686747,0.3013855421686747,0.020769797491839714,0.23180239483810358,-0.2918740572936489,0.39568492573409153,0.10070773472274586,0.0008505794868509664,0.0700633021917533,-0.29187405729364746,0.54329452179726,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5304553321821459,0.5359679925301957,0.5254912221451418,-0.16897889002810684,0.4877893374944994,False,False,0.3,27.744615384615386,1.0812908949761562,,True,False
MIX q=1.00 k=100 d6,mix,1.0,100.0,6,CAND50,50.0,30.13855421686747,0.3013855421686747,0.013489005258888076,0.19976127056541754,-0.20066106427875308,0.3999415404887396,0.058677204798481,-0.0011633123378972376,0.03404935810493017,-0.20066106427875263,0.557345069857363,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5304553321821459,0.5359679925301957,0.5254912221451418,-0.16897889002810684,0.4877893374944994,False,False,0.5,27.744615384615386,1.8021514916269268,0.5,False,True
MIX q=1.00 k=100 d7,mix,1.0,100.0,7,CAND5,5.0,32.94939759036144,0.32949397590361446,0.04147327858172534,0.2973746054317997,-0.39748389796142325,0.0034005308191852345,0.5354692155121572,0.11162237631236738,0.581488943730728,-0.30409267884503266,-0.24320758368286483,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5293876180945721,0.40919240665080325,0.6391668517885937,-0.14895242155016197,0.6298816538401721,False,False,0.05,30.307692307692307,0.1649746192893401,0.05,True,True
MIX q=1.00 k=100 d7,mix,1.0,100.0,7,CAND10,10.0,32.94939759036144,0.32949397590361446,0.07080639202343697,0.47575595675218074,-0.31118373581427194,0.19894297862172247,0.7039671577540536,0.12308111760106843,0.713895163705207,-0.2520471616930018,0.02389735139513183,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5293876180945721,0.40919240665080325,0.6391668517885937,-0.14895242155016197,0.6298816538401721,False,False,0.1,30.307692307692307,0.3299492385786802,0.1,True,True
MIX q=1.00 k=100 d7,mix,1.0,100.0,7,CAND15,15.0,32.94939759036144,0.32949397590361446,0.07483833029949238,0.5452080144094011,-0.29940434228326573,0.31094494612780343,0.7431566020053533,0.11197676846728322,0.736109463094589,-0.2060099498789858,0.19258501035898246,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5293876180945721,0.40919240665080325,0.6391668517885937,-0.14895242155016197,0.6298816538401721,False,False,0.15,30.307692307692307,0.49492385786802034,,True,False
MIX q=1.00 k=100 d7,mix,1.0,100.0,7,CAND20,20.0,32.94939759036144,0.32949397590361446,0.06259474204408089,0.4996444710056711,-0.2719818570177218,0.2612749850277953,0.7006330014676536,0.09938538682403752,0.7099800657389441,-0.2166035989780084,0.10795635333702705,0.8615657442323101,0.14130109527377144,-0.33715953307393,0.8907051771707777,0.8577251101701436,0.8820239235972316,0.5293876180945721,0.40919240665080325,0.6391668517885937,-0.14895242155016197,0.6298816538401721,False,False,0.2,30.307692307692307,0.6598984771573604,,True,False
