n,scope,y,N,p,lam,folds,scheme,R2_sd,t_sd,R2_F,R2_sd_on_F,pR2_sd_given_F,t_sd_given_F,kill_F
5,k=80,EWall Sharpe,50,136,512.0,25,OOF25,0.4260580569100503,5.969267317454217,0.009916402043137706,-0.026253563172533356,0.4247963186952819,5.891535145424123,0.9970385767988545
5,k=80,EWall Sharpe,50,136,512.0,50,OOF50,0.4260580569100503,5.969267317454217,0.008824125095942326,-0.012979872245697521,0.4108622087821826,5.7251726269079946,0.9643338557236207
5,k=80,premium,50,136,0.0,1,IS,0.048935898950875134,1.5715547278905573,1.0,1.0,,-0.3317822562984269,
5,k=80,premium,50,136,0.0,2,OOF2,0.048935898950875134,1.5715547278905573,-945.1627386994453,-1858.4079942144388,0.03954917106799246,1.391169519697665,0.8081831930316504
5,k=80,premium,50,136,0.0,5,OOF5,0.048935898950875134,1.5715547278905573,-1741.195032626604,-4925.295583705177,0.047459276095894766,1.5302687436346551,0.9698253657000826
5,k=80,premium,50,136,0.0,10,OOF10,0.048935898950875134,1.5715547278905573,-7741.478873928436,-764.0929019907569,0.050193619540949475,1.5759979377270728,1.0257013893080194
5,k=80,premium,50,136,0.0,25,OOF25,0.048935898950875134,1.5715547278905573,-968.3238827612623,-506.1021702193653,0.048797723784704754,1.5527883739291821,0.9971764048656981
5,k=80,premium,50,136,0.0,50,OOF50,0.048935898950875134,1.5715547278905573,-3299.888620144134,-5080.4650361329395,0.04863610440394254,1.550083120474995,0.9938737296471544
5,k=80,premium,50,136,0.5,1,IS,0.048935898950875134,1.5715547278905573,0.9994928335755383,0.9995887761941771,9.755093058018985e-06,0.021412469903425567,0.00019934431096916698
5,k=80,premium,50,136,0.5,2,OOF2,0.048935898950875134,1.5715547278905573,-0.3536340628527306,0.042261477865964125,0.05282975923010661,1.619102049197763,1.079570629388874
5,k=80,premium,50,136,0.5,5,OOF5,0.048935898950875134,1.5715547278905573,-0.10817965385325756,0.19628951292141084,0.05447738395126946,1.64558791943676,1.1132396690200217
5,k=80,premium,50,136,0.5,10,OOF10,0.048935898950875134,1.5715547278905573,-0.10750628806743046,0.14990349578859719,0.050279937525262615,1.5774241571511787,1.027465288330285
5,k=80,premium,50,136,0.5,25,OOF25,0.048935898950875134,1.5715547278905573,-0.10862230787709515,0.18190012719834503,0.04657403764441073,1.5152259062449192,0.951735610112417
5,k=80,premium,50,136,0.5,50,OOF50,0.048935898950875134,1.5715547278905573,-0.09067636499328091,0.17836967823422512,0.04665124410677566,1.5165426967374396,0.9533133161323356
5,k=80,premium,50,136,2.0,1,IS,0.048935898950875134,1.5715547278905573,0.9934155132733176,0.9945752204071712,0.00013991713079617582,0.08109886180623424,0.0028591920000618203
5,k=80,premium,50,136,2.0,2,OOF2,0.048935898950875134,1.5715547278905573,-0.3457075630233595,0.044687714328175976,0.05311237864373652,1.6236693228666401,1.0853459276809034
5,k=80,premium,50,136,2.0,5,OOF5,0.048935898950875134,1.5715547278905573,-0.08588962515401355,0.18843515270929956,0.054718521437148046,1.649436237097672,1.1181672884374283
5,k=80,premium,50,136,2.0,10,OOF10,0.048935898950875134,1.5715547278905573,-0.07640646987370858,0.15047711653079943,0.05091560401497069,1.5878956628314127,1.0404550668637538
5,k=80,premium,50,136,2.0,25,OOF25,0.048935898950875134,1.5715547278905573,-0.07623488216472118,0.18087114182003872,0.04684042780845636,1.5197653851936135,0.957179265378933
5,k=80,premium,50,136,2.0,50,OOF50,0.048935898950875134,1.5715547278905573,-0.0584205181709081,0.18021066859510138,0.04677819789757652,1.518705930680139,0.9559076036292978
5,k=80,premium,50,136,8.0,1,IS,0.048935898950875134,1.5715547278905573,0.9422812987874393,0.950252273597186,0.0013876852073242837,0.25556180664267486,0.028357202729990257
5,k=80,premium,50,136,8.0,2,OOF2,0.048935898950875134,1.5715547278905573,-0.3244355399931047,0.048635399185387396,0.05378252120558191,1.6344589757292425,1.0990402211589516
5,k=80,premium,50,136,8.0,5,OOF5,0.048935898950875134,1.5715547278905573,-0.030805629791398115,0.1621720396570161,0.05534303890611085,1.6593705027518386,1.1309292378927707
5,k=80,premium,50,136,8.0,10,OOF10,0.048935898950875134,1.5715547278905573,-0.012033999427341735,0.14263115583245656,0.052430586977017475,1.6126338518415635,1.0714135859576326
5,k=80,premium,50,136,8.0,25,OOF25,0.048935898950875134,1.5715547278905573,-0.009164696953062768,0.16491078106553214,0.04753164943992397,1.5314932779515367,0.9713043074500207
5,k=80,premium,50,136,8.0,50,OOF50,0.048935898950875134,1.5715547278905573,0.003417182015805653,0.16890311430763938,0.04729931831815002,1.5275594872474894,0.9665566451661997
5,k=80,premium,50,136,32.0,1,IS,0.048935898950875134,1.5715547278905573,0.737568814157668,0.754790633469159,0.0066259987851477785,0.5599099821772681,0.13540159529508927
5,k=80,premium,50,136,32.0,2,OOF2,0.048935898950875134,1.5715547278905573,-0.3000724766781251,0.042663766281531346,0.053936434799625156,1.6369291720931147,1.1021854294281968
5,k=80,premium,50,136,32.0,5,OOF5,0.048935898950875134,1.5715547278905573,0.026864378547601042,0.10243884170781281,0.056361288187647754,1.6754694359370124,1.1517370559438722
5,k=80,premium,50,136,32.0,10,OOF10,0.048935898950875134,1.5715547278905573,0.03438822806661257,0.1032979520721573,0.05404975286296479,1.6387459739443075,1.1045010722542006
5,k=80,premium,50,136,32.0,25,OOF25,0.048935898950875134,1.5715547278905573,0.049563961160499326,0.11132452138594318,0.048555667972014056,1.5487353235114003,0.9922300195354994
5,k=80,premium,50,136,32.0,50,OOF50,0.048935898950875134,1.5715547278905573,0.051568714051191566,0.11792239284400674,0.04847398444273355,1.547365662213498,0.9905608251192998
5,k=80,premium,50,136,128.0,1,IS,0.048935898950875134,1.5715547278905573,0.39312739728177115,0.40081253008843176,0.013608577630625469,0.8052498507862816,0.27808986699695853
5,k=80,premium,50,136,128.0,2,OOF2,0.048935898950875134,1.5715547278905573,-0.30615439654546583,0.018931959485901206,0.05103271849684056,1.589818920620462,1.042848289107151
5,k=80,premium,50,136,128.0,5,OOF5,0.048935898950875134,1.5715547278905573,0.009967058444344756,0.021179295914395935,0.05485745685939504,1.651650328111563,1.1210064193255003
5,k=80,premium,50,136,128.0,10,OOF10,0.048935898950875134,1.5715547278905573,-0.0009219396202331254,0.03599518068968466,0.05186721773020623,1.603469943407079,1.0599011940553853
5,k=80,premium,50,136,128.0,25,OOF25,0.048935898950875134,1.5715547278905573,0.03216556187197828,0.030750872500598936,0.0496392141534468,1.5668128464924753,1.0143721729374522
5,k=80,premium,50,136,128.0,50,OOF50,0.048935898950875134,1.5715547278905573,0.030454125367214813,0.04108602684452156,0.04974587184722861,1.568583238181544,1.0165517118049998
5,k=80,premium,50,136,512.0,1,IS,0.048935898950875134,1.5715547278905573,0.13840419197223286,0.13911948677081243,0.017283279478255083,0.9091757272321097,0.3531820166541766
5,k=80,premium,50,136,512.0,2,OOF2,0.048935898950875134,1.5715547278905573,-0.32324835925690376,-0.00030591943422852985,0.04770719257691505,1.5344601246437188,0.9748915131774011
5,k=80,premium,50,136,512.0,5,OOF5,0.048935898950875134,1.5715547278905573,-0.0327030042749894,-0.031862743157927476,0.04052952987476004,1.4090256710534736,0.8282167231758851
5,k=80,premium,50,136,512.0,10,OOF10,0.048935898950875134,1.5715547278905573,-0.05275667641115023,-0.011946160014536744,0.029396519823111682,1.1930975835736704,0.6007148219065459
5,k=80,premium,50,136,512.0,25,OOF25,0.048935898950875134,1.5715547278905573,-0.011994298041243301,-0.026253563172533356,0.047027065879562374,1.5229392769807266,0.9609931949297802
5,k=80,premium,50,136,512.0,50,OOF50,0.048935898950875134,1.5715547278905573,-0.012995406583859781,-0.012979872245697521,0.04644133529818635,1.5129604302059467,0.9490238514838978
20,pooled,CAND Sharpe,150,138,0.0,1,IS,0.3062347818762158,8.082614289242507,0.9850168423600756,0.9902514546258538,0.003610405870881839,0.7298306349119106,0.0117896662448396
20,pooled,CAND Sharpe,150,138,0.0,2,OOF2,0.3062347818762158,8.082614289242507,-109.77917752525751,-86.70761771849901,0.3087112047514781,8.102240025512955,1.0080866806183477
20,pooled,CAND Sharpe,150,138,0.0,5,OOF5,0.3062347818762158,8.082614289242507,-248.33382411705364,-162.40422378052475,0.3121275096026771,8.167153540794118,1.019242516119032
20,pooled,CAND Sharpe,150,138,0.0,10,OOF10,0.3062347818762158,8.082614289242507,-374.92876582558046,-366.4806722071662,0.30146041867052725,7.964862935357946,0.9844094678715549
20,pooled,CAND Sharpe,150,138,0.0,25,OOF25,0.3062347818762158,8.082614289242507,-4.2369680198015205,-1.8499438918700148,0.26123080179538555,7.2096879688141104,0.8530409256417468
20,pooled,CAND Sharpe,150,138,0.0,50,OOF50,0.3062347818762158,8.082614289242507,-3.0906259249870036,-1.4934244584279681,0.25416446038686347,7.077738977536471,0.8299660111423925
20,pooled,CAND Sharpe,150,138,0.5,1,IS,0.3062347818762158,8.082614289242507,0.9700942953519377,0.9732788349583539,6.961780264272882e-05,-0.10116585142018378,0.00022733473388032477
20,pooled,CAND Sharpe,150,138,0.5,2,OOF2,0.3062347818762158,8.082614289242507,0.027460796893125083,0.24634016246547963,0.23906399765832254,6.795817225197453,0.7806559274346421
20,pooled,CAND Sharpe,150,138,0.5,5,OOF5,0.3062347818762158,8.082614289242507,-0.1951411039165709,-0.02481618319109935,0.23333881543196747,6.688834090288074,0.7619605258500197
20,pooled,CAND Sharpe,150,138,0.5,10,OOF10,0.3062347818762158,8.082614289242507,-0.1884369871182192,-0.11766868860195423,0.23321759504359188,6.686567826025478,0.7615646845036093
20,pooled,CAND Sharpe,150,138,0.5,25,OOF25,0.3062347818762158,8.082614289242507,-0.14265152368083456,0.051454544100413835,0.19827120780463184,6.029409115538213,0.647448361645529
20,pooled,CAND Sharpe,150,138,0.5,50,OOF50,0.3062347818762158,8.082614289242507,-0.1050487030788454,0.02021356555599163,0.1971052626717628,6.007288255127764,0.643641004670186
20,pooled,CAND Sharpe,150,138,2.0,1,IS,0.3062347818762158,8.082614289242507,0.9407890958542235,0.9451646977809887,0.001581400045633476,0.4825287664202869,0.0051640118602618405
20,pooled,CAND Sharpe,150,138,2.0,2,OOF2,0.3062347818762158,8.082614289242507,0.14077760744155488,0.35242909667369093,0.23400680320742975,6.7013214849646685,0.7641418188154031
20,pooled,CAND Sharpe,150,138,2.0,5,OOF5,0.3062347818762158,8.082614289242507,0.19984121083351936,0.29223812491046053,0.20812220958459887,6.215682180981979,0.6796164965634919
20,pooled,CAND Sharpe,150,138,2.0,10,OOF10,0.3062347818762158,8.082614289242507,0.21003258804163072,0.2680469824910444,0.20674546174981995,6.189711073306384,0.6751207700286287
20,pooled,CAND Sharpe,150,138,2.0,25,OOF25,0.3062347818762158,8.082614289242507,0.19557502827481,0.32498187609261675,0.18168959596764922,5.713005741581388,0.59330163234394
20,pooled,CAND Sharpe,150,138,2.0,50,OOF50,0.3062347818762158,8.082614289242507,0.21668996178900324,0.3125872546518291,0.18088888223692015,5.697616245516079,0.5906869269671591
20,pooled,CAND Sharpe,150,138,8.0,1,IS,0.3062347818762158,8.082614289242507,0.8734649828270276,0.8729878090578355,0.013370101942622751,1.4113960275848587,0.043659645258803836
20,pooled,CAND Sharpe,150,138,8.0,2,OOF2,0.3062347818762158,8.082614289242507,0.24264696790088047,0.3857952582914158,0.23202142155414984,6.664202050973107,0.7576586177854089
20,pooled,CAND Sharpe,150,138,8.0,5,OOF5,0.3062347818762158,8.082614289242507,0.3925346539382881,0.4355308545394748,0.190615154382192,5.8838263330718625,0.6224477612057837
20,pooled,CAND Sharpe,150,138,8.0,10,OOF10,0.3062347818762158,8.082614289242507,0.3945317517893038,0.4311311136781627,0.18356030524898212,5.748916451863094,0.5994103743681855
20,pooled,CAND Sharpe,150,138,8.0,25,OOF25,0.3062347818762158,8.082614289242507,0.3916551206506762,0.4500978591316809,0.16980725018503054,5.483366997034788,0.5545002077969997
20,pooled,CAND Sharpe,150,138,8.0,50,OOF50,0.3062347818762158,8.082614289242507,0.39129614779466615,0.4481031176042505,0.168834472273767,5.464437566878294,0.5513236322777083
20,pooled,CAND Sharpe,150,138,32.0,1,IS,0.3062347818762158,8.082614289242507,0.7150567700091236,0.7096991521311884,0.04263807868859677,2.5587002169176265,0.13923329814910332
20,pooled,CAND Sharpe,150,138,32.0,2,OOF2,0.3062347818762158,8.082614289242507,0.1929493819584387,0.24257715304560612,0.26215594926168245,7.226969741130937,0.8560619654486191
20,pooled,CAND Sharpe,150,138,32.0,5,OOF5,0.3062347818762158,8.082614289242507,0.34268986913425703,0.3663709442456332,0.1989890806927778,6.043020562185573,0.6497925528694903
20,pooled,CAND Sharpe,150,138,32.0,10,OOF10,0.3062347818762158,8.082614289242507,0.35748162082078194,0.3794160158807597,0.18800640163053323,5.834030339839714,0.6139289615590692
20,pooled,CAND Sharpe,150,138,32.0,25,OOF25,0.3062347818762158,8.082614289242507,0.37233963735776776,0.40378979482334254,0.17534901622005325,5.590816567949232,0.5725966696066931
20,pooled,CAND Sharpe,150,138,32.0,50,OOF50,0.3062347818762158,8.082614289242507,0.37028457463411935,0.40630588261806333,0.17328803480081323,5.5509311925239,0.5658665999306982
20,pooled,CAND Sharpe,150,138,128.0,1,IS,0.3062347818762158,8.082614289242507,0.4180267585999453,0.42011921582149436,0.10668281127359883,4.189894115682185,0.3483693479231286
20,pooled,CAND Sharpe,150,138,128.0,2,OOF2,0.3062347818762158,8.082614289242507,0.05068930428225604,0.04383462279366368,0.31738071116203015,8.267223026539932,1.0363966797550765
20,pooled,CAND Sharpe,150,138,128.0,5,OOF5,0.3062347818762158,8.082614289242507,0.15460597993263148,0.18215846682744374,0.2610792212045834,7.206856621859882,0.8525459440140118
20,pooled,CAND Sharpe,150,138,128.0,10,OOF10,0.3062347818762158,8.082614289242507,0.17935291188403335,0.19004763556842008,0.24665187695473795,6.937500452006797,0.8054339074208688
20,pooled,CAND Sharpe,150,138,128.0,25,OOF25,0.3062347818762158,8.082614289242507,0.19178754726068747,0.21603988766016635,0.22701559257422807,6.5705412253336295,0.7413122414879405
20,pooled,CAND Sharpe,150,138,128.0,50,OOF50,0.3062347818762158,8.082614289242507,0.1925917982850156,0.21971347517026962,0.22300334458401827,6.495383249241002,0.7282103725048424
20,pooled,CAND Sharpe,150,138,512.0,1,IS,0.3062347818762158,8.082614289242507,0.15875186975363798,0.17634880011499032,0.2445924886157446,6.899054501526317,0.7987090398980615
20,pooled,CAND Sharpe,150,138,512.0,2,OOF2,0.3062347818762158,8.082614289242507,-0.042995613707123015,-0.06765051031271097,0.3111098087110031,8.147802976840008,1.0159192460272453
20,pooled,CAND Sharpe,150,138,512.0,5,OOF5,0.3062347818762158,8.082614289242507,0.020231616717305445,0.056418393681112455,0.32056399279042275,8.328019958958848,1.0467915852876537
20,pooled,CAND Sharpe,150,138,512.0,10,OOF10,0.3062347818762158,8.082614289242507,0.04190013605105569,0.050284497965903174,0.33487284659143673,8.602928140940381,1.093516695065673
20,pooled,CAND Sharpe,150,138,512.0,25,OOF25,0.3062347818762158,8.082614289242507,0.044188115946550366,0.07007599746770965,0.31886400682605737,8.295536944385974,1.0412403348583261
20,pooled,CAND Sharpe,150,138,512.0,50,OOF50,0.3062347818762158,8.082614289242507,0.04509986048502823,0.07340138101797733,0.31841532007922096,8.286969392286784,1.0397751624697182
20,pooled,EWall Sharpe,150,138,0.0,1,IS,0.3436627428902188,8.8030578289369,0.9759306409306983,0.9902514546258538,0.0013139798466994662,0.43978309792492554,0.00382345736884027
20,pooled,EWall Sharpe,150,138,0.0,2,OOF2,0.3436627428902188,8.8030578289369,-112.60872297822564,-86.70761771849901,0.3458931778972908,8.81668503104044,1.0064901856637525
20,pooled,EWall Sharpe,150,138,0.0,5,OOF5,0.3436627428902188,8.8030578289369,-83.47892701459041,-162.40422378052475,0.342822002461284,8.756922450092306,0.9975535886670049
20,pooled,EWall Sharpe,150,138,0.0,10,OOF10,0.3436627428902188,8.8030578289369,-534.2928400284245,-366.4806722071662,0.338553987396424,8.674120131637084,0.985134392367267
20,pooled,EWall Sharpe,150,138,0.0,25,OOF25,0.3436627428902188,8.8030578289369,-10.673286427693192,-1.8499438918700148,0.3125845235362846,8.175846902234396,0.909567679369125
20,pooled,EWall Sharpe,150,138,0.0,50,OOF50,0.3436627428902188,8.8030578289369,-5.9954107847101685,-1.4934244584279681,0.30276640962182366,7.989569185300786,0.8809986415040072
20,pooled,EWall Sharpe,150,138,0.5,1,IS,0.3436627428902188,8.8030578289369,0.9689788838537737,0.9732788349583539,0.007366902218710132,1.0444959109765188,0.02143642967158488
20,pooled,EWall Sharpe,150,138,0.5,2,OOF2,0.3436627428902188,8.8030578289369,0.30289128965177237,0.24634016246547963,0.20400646876209888,6.137985631319113,0.5936240485261669
20,pooled,EWall Sharpe,150,138,0.5,5,OOF5,0.3436627428902188,8.8030578289369,-0.028850454798063918,-0.02481618319109935,0.26252747448563807,7.233910396615833,0.763910199510632
20,pooled,EWall Sharpe,150,138,0.5,10,OOF10,0.3436627428902188,8.8030578289369,-0.11269747666893926,-0.11766868860195423,0.2469401608097959,6.942882047163726,0.7185537737754703
20,pooled,EWall Sharpe,150,138,0.5,25,OOF25,0.3436627428902188,8.8030578289369,0.03609730179724213,0.051454544100413835,0.24577139611812523,6.921063537282265,0.7151528677539408
20,pooled,EWall Sharpe,150,138,0.5,50,OOF50,0.3436627428902188,8.8030578289369,-0.034818060091030834,0.02021356555599163,0.2380141872354611,6.776206729132282,0.692580712223127
20,pooled,EWall Sharpe,150,138,2.0,1,IS,0.3436627428902188,8.8030578289369,0.9517919103497183,0.9451646977809887,0.01854724563599251,1.6667239656828343,0.05396932318007287
20,pooled,EWall Sharpe,150,138,2.0,2,OOF2,0.3436627428902188,8.8030578289369,0.3731311540675044,0.35242909667369093,0.20448205923167914,6.146972683718933,0.595007935722028
20,pooled,EWall Sharpe,150,138,2.0,5,OOF5,0.3436627428902188,8.8030578289369,0.36465454632397887,0.29223812491046053,0.23354332240821882,6.692657315263947,0.6795712576932523
20,pooled,EWall Sharpe,150,138,2.0,10,OOF10,0.3436627428902188,8.8030578289369,0.3588739553295446,0.2680469824910444,0.21802903022952264,6.402071405093765,0.6344273120673161
20,pooled,EWall Sharpe,150,138,2.0,25,OOF25,0.3436627428902188,8.8030578289369,0.4465208539332417,0.32498187609261675,0.21237058011664048,6.295712382386809,0.617962186795678
20,pooled,EWall Sharpe,150,138,2.0,50,OOF50,0.3436627428902188,8.8030578289369,0.41904012623906894,0.3125872546518291,0.20721224030263966,6.1985185090039,0.6029522972434416
20,pooled,EWall Sharpe,150,138,8.0,1,IS,0.3436627428902188,8.8030578289369,0.8972444053239571,0.8729878090578355,0.03548880396554863,2.325684038630737,0.10326637000882385
20,pooled,EWall Sharpe,150,138,8.0,2,OOF2,0.3436627428902188,8.8030578289369,0.4169113258778838,0.3857952582914158,0.21445697780812684,6.334958446256821,0.6240332484241213
20,pooled,EWall Sharpe,150,138,8.0,5,OOF5,0.3436627428902188,8.8030578289369,0.5060728372402858,0.4355308545394748,0.2114641324573529,6.27865035243792,0.6153245786230135
20,pooled,EWall Sharpe,150,138,8.0,10,OOF10,0.3436627428902188,8.8030578289369,0.5192160513008975,0.4311311136781627,0.1963756598878176,5.993437143623002,0.571419695473212
20,pooled,EWall Sharpe,150,138,8.0,25,OOF25,0.3436627428902188,8.8030578289369,0.5612578282778163,0.4500978591316809,0.18994033586752498,5.870955173129472,0.5526939995593307
20,pooled,EWall Sharpe,150,138,8.0,50,OOF50,0.3436627428902188,8.8030578289369,0.5500730474946545,0.4481031176042505,0.18614701414813456,5.798474131437473,0.5416560799772183
20,pooled,EWall Sharpe,150,138,32.0,1,IS,0.3436627428902188,8.8030578289369,0.748110430653212,0.7096991521311884,0.06975775476359411,3.3201437323392016,0.2029831752401448
20,pooled,EWall Sharpe,150,138,32.0,2,OOF2,0.3436627428902188,8.8030578289369,0.32844325039577105,0.24257715304560612,0.25220512222823255,7.0411626363867,0.7338739140215677
20,pooled,EWall Sharpe,150,138,32.0,5,OOF5,0.3436627428902188,8.8030578289369,0.42598258848445736,0.3663709442456332,0.22375790016008815,6.509524406510438,0.6510973470044333
20,pooled,EWall Sharpe,150,138,32.0,10,OOF10,0.3436627428902188,8.8030578289369,0.4548548396230673,0.3794160158807597,0.20570006327557644,6.169978007805073,0.5985521198650452
20,pooled,EWall Sharpe,150,138,32.0,25,OOF25,0.3436627428902188,8.8030578289369,0.48644002417509313,0.40378979482334254,0.19316825707793597,5.93246329582866,0.5620867000402268
20,pooled,EWall Sharpe,150,138,32.0,50,OOF50,0.3436627428902188,8.8030578289369,0.4807101567023543,0.40630588261806333,0.19014464749719742,5.874852825129979,0.5532885115740873
20,pooled,EWall Sharpe,150,138,128.0,1,IS,0.3436627428902188,8.8030578289369,0.47488491484996065,0.42011921582149436,0.1629949578821718,5.350344116502273,0.47428754281414687
20,pooled,EWall Sharpe,150,138,128.0,2,OOF2,0.3436627428902188,8.8030578289369,0.1740981138384734,0.04383462279366368,0.30637176108796743,8.057858765166122,0.8914895996911606
20,pooled,EWall Sharpe,150,138,128.0,5,OOF5,0.3436627428902188,8.8030578289369,0.24363571732569123,0.18215846682744374,0.2797692659259121,7.556537537940106,0.8140808735129106
20,pooled,EWall Sharpe,150,138,128.0,10,OOF10,0.3436627428902188,8.8030578289369,0.27450797671532534,0.19004763556842008,0.2651745531932087,7.283372072760404,0.771612747320466
20,pooled,EWall Sharpe,150,138,128.0,25,OOF25,0.3436627428902188,8.8030578289369,0.294449767329809,0.21603988766016635,0.2536673951981447,7.068459672692651,0.7381288791004539
20,pooled,EWall Sharpe,150,138,128.0,50,OOF50,0.3436627428902188,8.8030578289369,0.29129912097446975,0.21971347517026962,0.25111819133570246,7.020872951261857,0.7307111304058956
20,pooled,EWall Sharpe,150,138,512.0,1,IS,0.3436627428902188,8.8030578289369,0.240000631980396,0.17634880011499032,0.2724929152850845,7.4202350314567695,0.7929079334972627
20,pooled,EWall Sharpe,150,138,512.0,2,OOF2,0.3436627428902188,8.8030578289369,0.07983746577812045,-0.06765051031271097,0.33019591973719714,8.512764598954044,0.9608138402208948
20,pooled,EWall Sharpe,150,138,512.0,5,OOF5,0.3436627428902188,8.8030578289369,0.11733170034213614,0.056418393681112455,0.31745509993654253,8.268642371723905,0.9237402264404083
20,pooled,EWall Sharpe,150,138,512.0,10,OOF10,0.3436627428902188,8.8030578289369,0.1408919118846883,0.050284497965903174,0.3118534853426573,8.161942129390903,0.9074404828406936
20,pooled,EWall Sharpe,150,138,512.0,25,OOF25,0.3436627428902188,8.8030578289369,0.14731854157374857,0.07007599746770965,0.3083793527476661,8.095941076960504,0.8973313492006207
20,pooled,EWall Sharpe,150,138,512.0,50,OOF50,0.3436627428902188,8.8030578289369,0.14410028256197038,0.07340138101797733,0.30726800805231963,8.07485472127845,0.8940975255804052
20,pooled,premium,150,138,0.0,1,IS,0.06204095998221304,-3.128802684419436,0.935613880571025,0.9902514546258538,2.7415943153006242e-06,0.02007524518569553,4.419006920728872e-05
20,pooled,premium,150,138,0.0,2,OOF2,0.06204095998221304,-3.128802684419436,-262.965632483487,-86.70761771849901,0.06541494963813785,-3.207655787994245,1.0543832599768301
20,pooled,premium,150,138,0.0,5,OOF5,0.06204095998221304,-3.128802684419436,-662.2115663278613,-162.40422378052475,0.06211234049131713,-3.1201265125569555,1.001150538436616
20,pooled,premium,150,138,0.0,10,OOF10,0.06204095998221304,-3.128802684419436,-546.9819499643961,-366.4806722071662,0.06197442531863068,-3.116431474492075,0.9989275687610017
20,pooled,premium,150,138,0.0,25,OOF25,0.06204095998221304,-3.128802684419436,-23.907480674110214,-1.8499438918700148,0.05693743541468663,-2.9791156667731653,0.9177394326427318
20,pooled,premium,150,138,0.0,50,OOF50,0.06204095998221304,-3.128802684419436,-16.04423344984427,-1.4934244584279681,0.05671553796452371,-2.972955132590017,0.9141628043921932
20,pooled,premium,150,138,0.5,1,IS,0.06204095998221304,-3.128802684419436,0.9113635559415145,0.9732788349583539,0.0016810884399096192,-0.4975300300430205,0.027096428559319236
20,pooled,premium,150,138,0.5,2,OOF2,0.06204095998221304,-3.128802684419436,-0.1969772357912929,0.24634016246547963,0.01759003098881736,-1.622353870531446,0.2835228693086047
20,pooled,premium,150,138,0.5,5,OOF5,0.06204095998221304,-3.128802684419436,-1.3754372494192673,-0.02481618319109935,0.05215910667540057,-2.844173062129198,0.8407204964325896
20,pooled,premium,150,138,0.5,10,OOF10,0.06204095998221304,-3.128802684419436,-2.00485888878078,-0.11766868860195423,0.04680523966742222,-2.6866746704656,0.7544248135560949
20,pooled,premium,150,138,0.5,25,OOF25,0.06204095998221304,-3.128802684419436,-1.792928066291065,0.051454544100413835,0.05484166067334293,-2.9205300606730398,0.8839589311491292
20,pooled,premium,150,138,0.5,50,OOF50,0.06204095998221304,-3.128802684419436,-1.9136216396215948,0.02021356555599163,0.0523433313234892,-2.849468336830784,0.8436899000030927
20,pooled,premium,150,138,2.0,1,IS,0.06204095998221304,-3.128802684419436,0.8772622871804342,0.9451646977809887,0.0031341279013481693,-0.6798273947246549,0.05051707617430024
20,pooled,premium,150,138,2.0,2,OOF2,0.06204095998221304,-3.128802684419436,0.02106057172089304,0.35242909667369093,0.01453767145696214,-1.4726043490602503,0.23432376709080657
20,pooled,premium,150,138,2.0,5,OOF5,0.06204095998221304,-3.128802684419436,-0.21434038088775398,0.29223812491046053,0.04532071254534586,-2.641668283019188,0.7304966357441789
20,pooled,premium,150,138,2.0,10,OOF10,0.06204095998221304,-3.128802684419436,-0.4918546577205183,0.2680469824910444,0.040899212753689324,-2.503709965381397,0.6592292054380687
20,pooled,premium,150,138,2.0,25,OOF25,0.06204095998221304,-3.128802684419436,-0.5243313006787411,0.32498187609261675,0.04912061073061089,-2.755673940861148,0.7917448528309947
20,pooled,premium,150,138,2.0,50,OOF50,0.06204095998221304,-3.128802684419436,-0.5680492014887462,0.3125872546518291,0.046377515442113756,-2.6737707351552613,0.7475305903617554
20,pooled,premium,150,138,8.0,1,IS,0.06204095998221304,-3.128802684419436,0.814199686821055,0.8729878090578355,0.004646911640951277,-0.8284232719579323,0.0749007049904375
20,pooled,premium,150,138,8.0,2,OOF2,0.06204095998221304,-3.128802684419436,0.2649398216332518,0.3857952582914158,0.011746602227993104,-1.3218453286136276,0.18933624223997855
20,pooled,premium,150,138,8.0,5,OOF5,0.06204095998221304,-3.128802684419436,0.2488364909121482,0.4355308545394748,0.035851524906326086,-2.3379785606427896,0.5778686357626416
20,pooled,premium,150,138,8.0,10,OOF10,0.06204095998221304,-3.128802684419436,0.14010268743903231,0.4311311136781627,0.03272299911832313,-2.2300252829599603,0.527441856600941
20,pooled,premium,150,138,8.0,25,OOF25,0.06204095998221304,-3.128802684419436,0.12156414006522487,0.4500978591316809,0.03712193932847735,-2.380610528608906,0.598345662915598
20,pooled,premium,150,138,8.0,50,OOF50,0.06204095998221304,-3.128802684419436,0.10439490141955043,0.4481031176042505,0.03511563854868009,-2.312977023650043,0.566007337068086
20,pooled,premium,150,138,32.0,1,IS,0.06204095998221304,-3.128802684419436,0.6964929034105825,0.7096991521311884,0.007424780906981459,-1.0486215405904484,0.1196754677733891
20,pooled,premium,150,138,32.0,2,OOF2,0.06204095998221304,-3.128802684419436,0.36314569404237473,0.24257715304560612,0.014744203218381538,-1.483183283610272,0.23765272527389417
20,pooled,premium,150,138,32.0,5,OOF5,0.06204095998221304,-3.128802684419436,0.38021427987207834,0.3663709442456332,0.028861486632701897,-2.090149869217483,0.4652005165776996
20,pooled,premium,150,138,32.0,10,OOF10,0.06204095998221304,-3.128802684419436,0.3464261347650811,0.3794160158807597,0.02610458411200613,-1.985001758601375,0.42076370384162715
