panel,n,floor,cost,cand,ctrl,D,D_noL1_H1,D_noL2_H2,D_noL3_OOS,D_noL4_DDcap,D_noL5_CAGRfloor,cand_L1_H1,ctrl_L1_H1,Dleg_L1_H1,cand_L2_H2,ctrl_L2_H2,Dleg_L2_H2,cand_L3_OOS,ctrl_L3_OOS,Dleg_L3_OOS,cand_L4_DDcap,ctrl_L4_DDcap,Dleg_L4_DDcap,cand_L5_CAGRfloor,ctrl_L5_CAGRfloor,Dleg_L5_CAGRfloor,dSharpe_med,dCAGR_med,dMaxDD_med,dSharpe_win,gross_cand,gross_ctrl
B136,30,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
B136,40,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,0.85,10.0,0.0,0.026,-0.026,-0.024,-0.026,-0.026,0.026999999999999996,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,0.543,0.035,0.508,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,0.85,10.0,0.01,0.025,-0.015000000000000001,-0.011000000000000001,-0.013000000000000001,-0.015000000000000001,0.03900000000000001,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,0.491,0.031,0.45999999999999996,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,0.85,10.0,0.072,0.014,0.057999999999999996,0.06,0.076,0.059,0.16499999999999998,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,0.256,0.016,0.24,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,0.85,10.0,0.03,0.004,0.026,0.026,0.026,0.026,0.026,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,0.03,0.004,0.026,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,0.0,0.0,0.0,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,0.85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,0.219,0.001,0.218,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,0.85,25.0,0.0,0.0,0.0,0.0,0.001,0.0,0.005,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,0.128,0.0,0.128,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,0.85,25.0,0.002,0.001,0.001,0.002,0.002,0.001,0.012,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,0.035,0.001,0.034,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,0.85,25.0,0.002,0.0,0.002,0.002,0.002,0.002,0.002,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,0.002,0.0,0.002,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,0.85,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
B136,3,1.0,0.0,0.003,0.001,0.002,0.003,0.002,0.003,0.174,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,0.526,0.002,0.524,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,1.0,0.0,0.028,0.0,0.028,0.029,0.037,0.028,0.26,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,0.403,0.0,0.403,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,1.0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.121,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,0.122,0.0,0.122,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,1.0,0.0,0.002,0.0,0.002,0.002,0.002,0.002,0.002,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,0.002,0.0,0.002,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
B136,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
B136,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,1.0,10.0,0.0,0.0,0.0,0.002,0.0,0.0,0.062,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,0.292,0.0,0.292,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,1.0,10.0,0.007,0.0,0.007,0.007,0.007,0.007,0.056,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,0.151,0.0,0.151,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,1.0,10.0,0.006,0.0,0.006,0.006,0.006,0.006,0.021,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,0.025,0.0,0.025,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,0.0,0.0,0.0,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,0.0,0.0,0.0,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,0.079,0.0,0.079,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,0.014,0.0,0.014,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,0.001,0.0,0.001,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,0.0,0.0,0.0,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
B136,3,1.15,0.0,0.002,0.0,0.002,0.003,0.002,0.003,0.158,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,0.277,0.0,0.277,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,1.15,0.0,0.009,0.0,0.009,0.009,0.009,0.009,0.103,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,0.12,0.0,0.12,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,0.004,0.0,0.004,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,0.0,0.0,0.0,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
B136,30,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
B136,40,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,0.12,0.0,0.12,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,1.15,10.0,0.001,0.0,0.001,0.001,0.001,0.001,0.019,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,0.028,0.0,0.028,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,0.001,0.0,0.001,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,0.0,0.0,0.0,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,0.0,0.0,0.0,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,1.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,0.018,0.0,0.018,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,0.001,0.0,0.001,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,0.0,0.0,0.0,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,0.0,0.0,0.0,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,1.15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
B136,3,1.3,0.0,0.001,0.0,0.001,0.001,0.001,0.001,0.086,-0.726,0.634,0.973,-0.33899999999999997,0.25,0.892,-0.642,0.276,0.97,-0.694,0.013,0.8,-0.787,0.117,0.0,0.117,-0.2045185427164143,0.03939744780899823,-0.07882961634412339,0.032,0.7023031044014458,0.7023031044014457
B136,5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,-0.76,0.811,0.988,-0.17699999999999994,0.362,0.914,-0.552,0.484,0.98,-0.496,0.148,0.869,-0.721,0.014,0.0,0.014,-0.1494881647945544,0.030179853268166523,-0.04587890416169127,0.043,0.6997472570699553,0.6997472570699551
B136,10,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5489999999999999,0.895,0.994,-0.09899999999999998,0.664,0.923,-0.259,0.797,0.985,-0.18799999999999994,0.541,0.947,-0.4059999999999999,0.0,0.0,0.0,-0.08441025499171118,0.016785335842843807,-0.02353805820348409,0.086,0.6906762757814161,0.6906762757814158
B136,20,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038999999999999924,0.962,0.995,-0.03300000000000003,0.943,0.947,-0.0040000000000000036,0.988,0.994,-0.006000000000000005,0.988,0.999,-0.01100000000000001,0.0,0.0,0.0,-0.02687677677489575,0.00710396813441605,-0.009446838106524802,0.226,0.6610757867318735,0.6610757867318733
B136,30,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.998,0.997,0.0010000000000000009,0.91,0.909,0.0010000000000000009,0.992,0.991,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.002656325798103043,0.0016344062465034614,-0.004387508380796434,0.413,0.6008531575590048,0.6008531575590048
B136,40,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.996,-0.0010000000000000009,0.886,0.885,0.0010000000000000009,0.991,0.99,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0004007078899552763,-4.768332904747652e-05,0.0,0.419,0.47588898974059135,0.47588898974059146
B136,3,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,-0.485,0.432,0.877,-0.445,0.101,0.667,-0.5660000000000001,0.113,0.834,-0.721,0.009,0.728,-0.719,0.031,0.0,0.031,-0.2251115297928934,0.02747209947869933,-0.09049533860336173,0.027,0.7023031044014458,0.7023031044014457
B136,5,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.547,0.597,0.933,-0.3360000000000001,0.104,0.681,-0.5770000000000001,0.179,0.868,-0.6890000000000001,0.101,0.819,-0.718,0.002,0.0,0.002,-0.16688713498744606,0.02148198380663835,-0.049380690443568964,0.027,0.6997472570699553,0.6997472570699551
B136,10,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.512,0.729,0.964,-0.235,0.378,0.693,-0.31499999999999995,0.521,0.887,-0.366,0.47,0.913,-0.44300000000000006,0.0,0.0,0.0,-0.09902183839842937,0.01230783789896206,-0.0237046080684718,0.065,0.6906762757814161,0.6906762757814158
B136,20,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.127,0.84,0.968,-0.128,0.786,0.803,-0.017000000000000015,0.926,0.953,-0.026999999999999913,0.982,0.999,-0.017000000000000015,0.0,0.0,0.0,-0.031199989202767953,0.005796633166389564,-0.009347326833146985,0.195,0.6610757867318735,0.6610757867318733
B136,30,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01200000000000001,0.98,0.982,-0.0020000000000000018,0.767,0.78,-0.013000000000000012,0.956,0.949,0.007000000000000006,1.0,1.0,0.0,0.0,0.0,0.0,-0.002369523430295617,0.0015245018004188537,-0.004361024958106974,0.419,0.6008531575590048,0.6008531575590048
B136,40,1.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.975,0.978,-0.0030000000000000027,0.759,0.759,0.0,0.953,0.952,0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.00032714321032500937,-4.188758922796243e-05,0.0,0.425,0.47588898974059135,0.47588898974059146
B136,3,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.111,0.173,0.6,-0.427,0.019,0.221,-0.202,0.02,0.404,-0.384,0.001,0.594,-0.593,0.002,0.0,0.002,-0.2543997782062342,0.009752821366723174,-0.11447305771893723,0.018,0.7023031044014458,0.7023031044014457
B136,5,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142,0.261,0.681,-0.42000000000000004,0.014,0.241,-0.22699999999999998,0.019,0.433,-0.414,0.038,0.678,-0.64,0.0,0.0,0.0,-0.19697070909797393,0.009343843214730918,-0.06074622090163612,0.021,0.6997472570699553,0.6997472570699551
B136,10,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.172,0.392,0.768,-0.376,0.058,0.252,-0.194,0.111,0.468,-0.35700000000000004,0.34,0.813,-0.4729999999999999,0.0,0.0,0.0,-0.12061618041986621,0.005729194904769086,-0.02448377095996518,0.044,0.6906762757814161,0.6906762757814158
B136,20,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12300000000000003,0.533,0.798,-0.265,0.393,0.418,-0.024999999999999967,0.62,0.678,-0.05800000000000005,0.965,0.997,-0.03200000000000003,0.0,0.0,0.0,-0.03842306706311982,0.003896143757556758,-0.00914881643781773,0.158,0.6610757867318735,0.6610757867318733
B136,30,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009000000000000008,0.873,0.892,-0.019000000000000017,0.482,0.473,0.009000000000000008,0.783,0.784,-0.0010000000000000009,1.0,1.0,0.0,0.0,0.0,0.0,-0.0022309565521505537,0.0013803180200601117,-0.004258757956975889,0.43,0.6008531575590048,0.6008531575590048
B136,40,1.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,0.881,0.884,-0.0030000000000000027,0.469,0.469,0.0,0.795,0.795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0002307402803604086,-3.332623767982046e-05,0.0,0.442,0.47588898974059135,0.47588898974059146
SMALL,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.074,-0.038,0.025,0.003,0.022000000000000002,0.012,0.0,0.012,0.0,0.0,0.0,0.886,0.999,-0.11299999999999999,-0.11367068689084497,-0.0012163737738427605,-0.11432632966852624,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.036,0.079,-0.043000000000000003,0.021,0.0,0.021,0.009,0.0,0.009,0.0,0.001,-0.001,0.964,0.999,-0.03500000000000003,-0.06178609001521568,0.001429120655296101,-0.051190457763314046,0.328,0.6859292758456408,0.6859292758456408
SMALL,10,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.078,0.107,-0.028999999999999998,0.007,0.0,0.007,0.002,0.0,0.002,0.017,0.027,-0.009999999999999998,0.997,1.0,-0.0030000000000000027,-0.019412819158943995,0.0015038389146957432,-0.014462388057970066,0.401,0.6529363506431634,0.6529363506431634
SMALL,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.112,-0.0050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.259,-0.006000000000000005,0.999,1.0,-0.0010000000000000009,-0.002931194450586927,6.392588438897118e-05,-0.0005274042412810598,0.449,0.5079878722010481,0.5079878722010481
SMALL,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.103,-0.0049999999999999906,0.0,0.0,0.0,0.0,0.0,0.0,0.873,0.87,0.0030000000000000027,1.0,1.0,0.0,-0.00047718852188705085,1.3053700538279145e-06,1.1102230246251565e-16,0.473,0.35242863268222957,0.35242863268222957
SMALL,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.103,-0.0059999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.988,0.989,-0.0010000000000000009,1.0,1.0,0.0,-0.00035891314792013684,6.287620440081909e-06,-1.1102230246251565e-16,0.48,0.26436241811576944,0.2643624181157695
SMALL,3,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,-0.023999999999999997,0.01,0.0,0.01,0.007,0.0,0.007,0.0,0.0,0.0,0.762,0.989,-0.22699999999999998,-0.11694643043136486,-0.009382048058177661,-0.1350170611315476,0.239,0.6941135064316342,0.6941135064316342
SMALL,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.034,-0.016000000000000004,0.008,0.0,0.008,0.003,0.0,0.003,0.0,0.0,0.0,0.876,0.992,-0.11599999999999999,-0.06855210416304656,-0.003588543865068794,-0.060824647280745936,0.312,0.6859292758456408,0.6859292758456408
SMALL,10,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.055,-0.023,0.003,0.0,0.003,0.0,0.0,0.0,0.004,0.007,-0.003,0.982,0.997,-0.015000000000000013,-0.023480489661539275,6.8359463900602435e-06,-0.014948696876048662,0.389,0.6529363506431634,0.6529363506431634
SMALL,20,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.069,-0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.17,-0.0040000000000000036,0.997,0.996,0.0010000000000000009,-0.00205788098178121,6.381482824180384e-05,-0.0004016927099303458,0.463,0.5079878722010481,0.5079878722010481
