panel,arm,cost,resolution,chooser,IS_empty,IS_lo,IS_hi,g_pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,pass4b,pass4a,turn_yr,leg_L1_H1,leg_L2_H2,leg_L3_OOS,leg_L4_DDcap,leg_L5_CAGRfloor
SMALL,BAND03_M,10.0,STEP05,IS_SHARPE,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,STEP01,IS_MID,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,STEP01,IS_SHARPE,False,1.0,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,10.0,EXACT,IS_MID,False,0.9938572959899901,1.0,0.996928647994995,0.05412979067398105,0.5949368864371134,-0.21876598870560027,0.9349642884230513,0.23601424899135007,False,False,2.1968220616163685,False,False,True,False,False
SMALL,BAND03_M,10.0,EXACT,IS_SHARPE,False,0.9938572959899901,1.0,1.0,0.05428771778514374,0.5949577666101954,-0.21938477048525984,0.9349781414080296,0.2360535474602213,False,False,2.203557542719909,False,False,True,False,False
SMALL,BAND03_M,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03_M,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03_M,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03_M,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03_M,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,BAND03_M,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,0.0,STEP10,IS_MID,False,0.7,0.7,0.7,0.06343594099396399,0.6238012354036915,-0.27605316202368513,0.840642353511297,0.3826976573699081,False,False,24.57746369681213,False,False,True,False,False
SMALL,CAND20_VS,0.0,STEP10,IS_SHARPE,False,0.7,0.7,0.7,0.06343594099396399,0.6238012354036915,-0.27605316202368513,0.840642353511297,0.3826976573699081,False,False,24.57746369681213,False,False,True,False,False
SMALL,CAND20_VS,0.0,STEP05,IS_MID,False,0.65,0.7,0.675,0.06133555335657648,0.6240801038793263,-0.26717467012981433,0.8411533204588881,0.38280263682407445,False,False,23.69974284350453,False,False,True,False,False
SMALL,CAND20_VS,0.0,STEP05,IS_SHARPE,False,0.65,0.7,0.65,0.05922197239391114,0.6243596732261317,-0.2582251621264703,0.8416650939117408,0.3829076255400695,False,False,22.822151206782543,False,False,True,False,False
SMALL,CAND20_VS,0.0,STEP01,IS_MID,False,0.61,0.7,0.655,0.0596457387417344,0.6243037038435846,-0.2600207547435631,0.8415626754414225,0.38288662710207966,False,False,22.997660755505226,False,False,True,False,False
SMALL,CAND20_VS,0.0,STEP01,IS_SHARPE,False,0.61,0.7,0.61,0.05581307688642245,0.6248084133169132,-0.24375773261110334,0.8424855708235871,0.3830756243515653,False,False,21.41823287206289,False,False,True,False,False
SMALL,CAND20_VS,0.0,EXACT,IS_MID,False,0.6065081272125245,0.7022034887542723,0.6543558079833984,0.05959117076085141,0.6243109132988771,-0.25978957327092145,0.8415758690934042,0.38288933248840074,False,False,22.97504829982553,False,False,True,False,False
SMALL,CAND20_VS,0.0,EXACT,IS_SHARPE,False,0.6065081272125245,0.7022034887542723,0.606508,0.055513905735150804,0.6248476705563651,-0.24248604609185676,0.8425572925580926,0.3830902915264941,False,False,21.29568681612659,False,False,True,False,False
SMALL,CAND20_VS,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_VS,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND10,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND05,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,0.0,RECORD8,IS_MID,False,0.5,0.5,0.5,0.1185098470011221,0.8140918168146566,-0.21071177343477665,1.412113393385445,0.24503502507767272,False,False,11.925323331228736,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,RECORD8,IS_SHARPE,False,0.5,0.5,0.5,0.1185098470011221,0.8140918168146566,-0.21071177343477665,1.412113393385445,0.24503502507767272,False,False,11.925323331228736,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,STEP25,IS_MID,False,0.5,0.5,0.5,0.1185098470011221,0.8140918168146566,-0.21071177343477665,1.412113393385445,0.24503502507767272,False,False,11.925323331228736,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,STEP25,IS_SHARPE,False,0.5,0.5,0.5,0.1185098470011221,0.8140918168146566,-0.21071177343477665,1.412113393385445,0.24503502507767272,False,False,11.925323331228736,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,STEP10,IS_MID,False,0.5,0.5,0.5,0.1185098470011221,0.8140918168146566,-0.21071177343477665,1.412113393385445,0.24503502507767272,False,False,11.925323331228736,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,STEP10,IS_SHARPE,False,0.5,0.5,0.5,0.1185098470011221,0.8140918168146566,-0.21071177343477665,1.412113393385445,0.24503502507767272,False,False,11.925323331228736,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,STEP05,IS_MID,False,0.45,0.5,0.475,0.1128724136184247,0.8140905103789924,-0.20100881852445796,1.412580920251675,0.2446943886414946,False,False,11.33273354667747,True,False,True,True,True
SMALL,CAND20_NOCAP,0.0,STEP05,IS_SHARPE,False,0.45,0.5,0.5,0.1185098470011221,0.8140918168146566,-0.21071177343477665,1.412113393385445,0.24503502507767272,False,False,11.925323331228736,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,STEP01,IS_MID,False,0.45,0.51,0.48,0.11400275516667557,0.8140907972240257,-0.20295617147182932,1.4124874990092737,0.24476256828980064,False,False,11.451265262430917,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,STEP01,IS_SHARPE,False,0.45,0.51,0.51,0.12075473388402935,0.8140922506636499,-0.21456934214664714,1.411926088061132,0.24517109677667495,False,False,12.16233535943755,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,EXACT,IS_MID,False,0.4433647994995117,0.5143941683044434,0.47887948390197754,0.11374956526295787,0.8140907340584406,-0.2025200578203108,1.4125084386665732,0.24474729129065145,False,False,11.424702497176735,True,False,True,False,True
SMALL,CAND20_NOCAP,0.0,EXACT,IS_SHARPE,False,0.4433647994995117,0.5143941683044434,0.514394,0.12173929208235901,0.8140924254380261,-0.21626010348250013,1.41184373284237,0.24523085372646064,False,False,12.266472278513344,True,False,True,False,True
SMALL,CAND20_NOCAP,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,CAND20_NOCAP,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,EWELIG,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,0.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,0.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,0.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,0.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,0.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,0.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,10.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,10.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,10.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,10.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,10.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,10.0,EXACT,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,25.0,RECORD8,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,25.0,STEP25,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,25.0,STEP10,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,25.0,STEP05,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,25.0,STEP01,-,True,,,,,,,,,,,,,,,,
SMALL,SPYBH,25.0,EXACT,-,True,,,,,,,,,,,,,,,,
