panel,cadence,m,fold_start,is_fold,ladder,rung,moved,moved_value,OOS_Sharpe
SMALL,QUARTER,14,754,True,H,63,True,True,6.550489362108046
SMALL,QUARTER,14,814,True,H,63,True,True,1.0539122918643071
SMALL,QUARTER,14,878,True,H,63,True,True,1.7342204605598381
SMALL,QUARTER,14,942,True,H,63,True,True,2.8683751779010436
SMALL,QUARTER,14,1006,True,H,63,True,True,1.2798034716161428
SMALL,QUARTER,14,1067,True,H,63,True,True,0.9518865849007079
SMALL,QUARTER,14,1130,True,H,63,True,True,-1.097395702517414
SMALL,QUARTER,14,1194,True,H,63,True,True,1.2363759271249777
SMALL,QUARTER,14,1258,True,H,63,True,True,1.7628870969261903
SMALL,QUARTER,14,1319,True,H,63,True,True,-0.1425431721926175
SMALL,QUARTER,14,1382,True,H,63,True,True,-1.3835292161087538
SMALL,QUARTER,14,1446,True,H,63,True,True,-0.4545753574105241
SMALL,QUARTER,14,1510,True,H,252,True,True,-1.1826519009778926
SMALL,QUARTER,14,1571,True,H,252,True,True,2.926726000690779
SMALL,QUARTER,14,1635,True,H,252,True,True,2.8756518851952846
SMALL,QUARTER,14,1699,True,H,252,True,True,4.792362344239
SMALL,QUARTER,14,1762,False,H,252,True,True,-0.19458049473632316
SMALL,QUARTER,14,1824,False,H,252,True,True,0.5789560008966586
SMALL,QUARTER,14,1887,False,H,252,True,True,3.6978430317359687
SMALL,QUARTER,14,1950,False,H,252,True,True,1.379889714136473
SMALL,QUARTER,14,2013,False,H,252,True,True,-0.0444130289828962
SMALL,QUARTER,14,2074,False,H,252,True,True,1.5583148245338936
SMALL,QUARTER,14,2138,False,H,252,True,True,1.14733402304373
SMALL,QUARTER,14,2201,False,H,252,True,True,-1.4966551200597973
SMALL,QUARTER,14,2264,False,H,252,True,True,4.70572092055277
SMALL,QUARTER,14,2325,False,H,252,True,True,2.1209546863912103
SMALL,QUARTER,14,2388,False,H,252,True,True,0.16752107041855627
SMALL,QUARTER,14,2452,False,H,252,True,True,5.043915130647271
SMALL,QUARTER,14,2516,False,H,252,True,True,-1.7811075647553565
SMALL,QUARTER,14,2578,False,H,252,True,True,3.461116023521402
SMALL,QUARTER,14,2641,False,H,252,True,True,2.168688525474108
SMALL,QUARTER,14,2705,False,H,252,True,True,5.2770550783766375
SMALL,QUARTER,14,2769,False,H,252,True,True,1.5054221204597935
SMALL,QUARTER,14,2830,False,H,252,True,True,1.9031468196715455
SMALL,QUARTER,14,2893,False,H,252,True,True,0.20099065772163077
SMALL,QUARTER,14,2957,False,H,252,True,True,0.43909742906709004
SMALL,QUARTER,14,3021,False,H,252,True,True,-2.1146019535582217
SMALL,QUARTER,14,3083,False,H,252,True,True,-1.7233888894020362
SMALL,QUARTER,14,3145,False,H,252,True,True,-0.5537278464774006
SMALL,QUARTER,14,3209,False,H,252,True,True,1.8070150045025821
SMALL,QUARTER,14,3272,False,H,252,True,True,-1.0044042229521268
SMALL,QUARTER,14,3334,False,H,252,True,True,0.7453282000921553
SMALL,QUARTER,14,3396,False,H,252,True,True,-1.1590208711937044
SMALL,QUARTER,14,3459,False,H,252,True,True,2.680489668076016
SMALL,QUARTER,14,3522,False,H,252,True,True,2.5033497897954704
SMALL,QUARTER,14,3583,False,H,252,True,True,-3.800358169760856
SMALL,QUARTER,14,3646,False,H,252,True,True,1.569545535896877
SMALL,QUARTER,14,3710,False,H,252,True,True,0.006781677494010738
SMALL,QUARTER,14,3774,False,H,252,True,True,-1.7183412003152037
SMALL,QUARTER,14,3834,False,H,252,True,True,1.1634921206663724
SMALL,QUARTER,14,3896,False,H,252,True,True,2.3401363612613717
SMALL,QUARTER,14,3960,False,H,252,True,True,1.103532294740179
SMALL,QUARTER,14,4024,False,H,252,True,True,-0.7079934999695267
SMALL,QUARTER,14,4085,False,H,252,True,True,1.2544075744339687
SMALL,QUARTER,14,4147,False,H,252,True,True,1.6072950918227749
SMALL,QUARTER,20,566,True,N,15,True,True,-0.25719413181927026
SMALL,QUARTER,20,629,True,GROSS,1.0,True,True,1.5524319758362495
SMALL,QUARTER,20,692,True,GROSS,1.0,True,True,1.0238367500430106
SMALL,QUARTER,20,754,True,H,63,True,True,6.550489362108046
SMALL,QUARTER,20,814,True,H,63,True,True,1.0539122918643071
SMALL,QUARTER,20,878,True,H,63,True,True,1.7342204605598381
SMALL,QUARTER,20,942,True,H,63,True,True,2.8683751779010436
SMALL,QUARTER,20,1006,True,H,63,True,True,1.2798034716161428
SMALL,QUARTER,20,1067,True,H,63,True,True,0.9518865849007079
SMALL,QUARTER,20,1130,True,H,63,True,True,-1.097395702517414
SMALL,QUARTER,20,1194,True,H,63,True,True,1.2363759271249777
SMALL,QUARTER,20,1258,True,H,63,True,True,1.7628870969261903
SMALL,QUARTER,20,1319,True,H,63,True,True,-0.1425431721926175
SMALL,QUARTER,20,1382,True,H,63,True,True,-1.3835292161087538
SMALL,QUARTER,20,1446,True,H,63,True,True,-0.4545753574105241
SMALL,QUARTER,20,1510,True,H,252,True,True,-1.1826519009778926
SMALL,QUARTER,20,1571,True,H,252,True,True,2.926726000690779
SMALL,QUARTER,20,1635,True,H,252,True,True,2.8756518851952846
SMALL,QUARTER,20,1699,True,H,252,True,True,4.792362344239
SMALL,QUARTER,20,1762,False,H,252,True,True,-0.19458049473632316
SMALL,QUARTER,20,1824,False,H,252,True,True,0.5789560008966586
SMALL,QUARTER,20,1887,False,H,252,True,True,3.6978430317359687
SMALL,QUARTER,20,1950,False,H,252,True,True,1.379889714136473
SMALL,QUARTER,20,2013,False,H,252,True,True,-0.0444130289828962
SMALL,QUARTER,20,2074,False,H,252,True,True,1.5583148245338936
SMALL,QUARTER,20,2138,False,H,252,True,True,1.14733402304373
SMALL,QUARTER,20,2201,False,H,252,True,True,-1.4966551200597973
SMALL,QUARTER,20,2264,False,H,252,True,True,4.70572092055277
SMALL,QUARTER,20,2325,False,H,252,True,True,2.1209546863912103
SMALL,QUARTER,20,2388,False,H,252,True,True,0.16752107041855627
SMALL,QUARTER,20,2452,False,H,252,True,True,5.043915130647271
SMALL,QUARTER,20,2516,False,H,252,True,True,-1.7811075647553565
SMALL,QUARTER,20,2578,False,H,252,True,True,3.461116023521402
SMALL,QUARTER,20,2641,False,H,252,True,True,2.168688525474108
SMALL,QUARTER,20,2705,False,H,252,True,True,5.2770550783766375
SMALL,QUARTER,20,2769,False,H,252,True,True,1.5054221204597935
SMALL,QUARTER,20,2830,False,H,252,True,True,1.9031468196715455
SMALL,QUARTER,20,2893,False,H,252,True,True,0.20099065772163077
SMALL,QUARTER,20,2957,False,H,252,True,True,0.43909742906709004
SMALL,QUARTER,20,3021,False,H,252,True,True,-2.1146019535582217
SMALL,QUARTER,20,3083,False,H,252,True,True,-1.7233888894020362
SMALL,QUARTER,20,3145,False,H,252,True,True,-0.5537278464774006
SMALL,QUARTER,20,3209,False,H,252,True,True,1.8070150045025821
SMALL,QUARTER,20,3272,False,H,252,True,True,-1.0044042229521268
SMALL,QUARTER,20,3334,False,H,252,True,True,0.7453282000921553
SMALL,QUARTER,20,3396,False,H,252,True,True,-1.1590208711937044
SMALL,QUARTER,20,3459,False,H,252,True,True,2.680489668076016
SMALL,QUARTER,20,3522,False,H,252,True,True,2.5033497897954704
SMALL,QUARTER,20,3583,False,H,252,True,True,-3.800358169760856
SMALL,QUARTER,20,3646,False,H,252,True,True,1.569545535896877
SMALL,QUARTER,20,3710,False,H,252,True,True,0.006781677494010738
SMALL,QUARTER,20,3774,False,H,252,True,True,-1.7183412003152037
SMALL,QUARTER,20,3834,False,H,252,True,True,1.1634921206663724
SMALL,QUARTER,20,3896,False,H,252,True,True,2.3401363612613717
SMALL,QUARTER,20,3960,False,H,252,True,True,1.103532294740179
SMALL,QUARTER,20,4024,False,H,252,True,True,-0.7079934999695267
SMALL,QUARTER,20,4085,False,H,252,True,True,1.2544075744339687
SMALL,QUARTER,20,4147,False,H,252,True,True,1.6072950918227749
SMALL,YEAR,1,754,True,CADENCE,W,False,False,1.9247539662391526
SMALL,YEAR,1,1006,True,CADENCE,W,False,False,0.6685404475667729
SMALL,YEAR,1,1258,True,CADENCE,W,False,False,-0.03944925724567572
SMALL,YEAR,1,1510,True,CADENCE,W,False,False,-0.037117969588132446
SMALL,YEAR,1,1762,False,CADENCE,W,False,False,2.0387552890424967
SMALL,YEAR,1,2013,False,CADENCE,W,False,False,-0.6258836160807653
SMALL,YEAR,1,2264,False,CADENCE,W,False,False,1.5963821207616744
SMALL,YEAR,1,2516,False,CADENCE,W,False,False,0.8061345657066021
SMALL,YEAR,1,2769,False,CADENCE,W,False,False,0.9397741012107113
SMALL,YEAR,1,3021,False,CADENCE,W,False,False,-0.6617508883582394
SMALL,YEAR,1,3272,False,CADENCE,W,False,False,0.4462084695825941
SMALL,YEAR,1,3522,False,CADENCE,W,False,False,0.7221088780533302
SMALL,YEAR,1,3774,False,CADENCE,W,False,False,0.11819634960223462
SMALL,YEAR,2,754,True,CADENCE,W,False,False,1.9247539662391526
SMALL,YEAR,2,1006,True,CADENCE,W,False,False,0.6685404475667729
SMALL,YEAR,2,1258,True,CADENCE,W,False,False,-0.03944925724567572
SMALL,YEAR,2,1510,True,CADENCE,W,False,False,-0.037117969588132446
SMALL,YEAR,2,1762,False,CADENCE,W,False,False,2.0387552890424967
SMALL,YEAR,2,2013,False,CADENCE,W,False,False,-0.6258836160807653
SMALL,YEAR,2,2264,False,CADENCE,W,False,False,1.5963821207616744
SMALL,YEAR,2,2516,False,CADENCE,W,False,False,0.8061345657066021
SMALL,YEAR,2,2769,False,CADENCE,W,False,False,0.9397741012107113
SMALL,YEAR,2,3021,False,CADENCE,W,False,False,-0.6617508883582394
SMALL,YEAR,2,3272,False,CADENCE,W,False,False,0.4462084695825941
SMALL,YEAR,2,3522,False,CADENCE,W,False,False,0.7221088780533302
SMALL,YEAR,2,3774,False,CADENCE,W,False,False,0.11819634960223462
SMALL,YEAR,4,754,True,N,15,True,True,1.7492973386913446
SMALL,YEAR,4,1006,True,CADENCE,W,False,False,0.6685404475667729
SMALL,YEAR,4,1258,True,N,15,True,True,-0.2020872757622342
SMALL,YEAR,4,1510,True,N,15,True,True,-0.04713754152594657
SMALL,YEAR,4,1762,False,N,15,True,True,2.2544286274912726
SMALL,YEAR,4,2013,False,N,15,True,True,-0.4592709343137423
SMALL,YEAR,4,2264,False,N,15,True,True,1.3131074625051917
SMALL,YEAR,4,2516,False,N,15,True,True,0.789464666372498
SMALL,YEAR,4,2769,False,N,15,True,True,1.0866320948574308
SMALL,YEAR,4,3021,False,N,15,True,True,-0.3015415390332521
SMALL,YEAR,4,3272,False,N,15,True,True,0.14760607518014707
SMALL,YEAR,4,3522,False,N,15,True,True,0.5361791616639062
SMALL,YEAR,4,3774,False,N,15,True,True,0.03706320312778239
SMALL,YEAR,8,754,True,N,15,True,True,1.7492973386913446
SMALL,YEAR,8,1006,True,N,30,True,True,0.6080489919805498
SMALL,YEAR,8,1258,True,N,15,True,True,-0.2020872757622342
SMALL,YEAR,8,1510,True,N,30,True,True,0.09375636194569542
SMALL,YEAR,8,1762,False,N,40,True,True,1.4280585792775893
SMALL,YEAR,8,2013,False,N,15,True,True,-0.4592709343137423
SMALL,YEAR,8,2264,False,N,30,True,True,1.735980440506989
SMALL,YEAR,8,2516,False,N,30,True,True,0.795141390505404
SMALL,YEAR,8,2769,False,N,30,True,True,0.9772345553802969
SMALL,YEAR,8,3021,False,N,30,True,True,-0.7662958276036413
SMALL,YEAR,8,3272,False,N,15,True,True,0.14760607518014707
SMALL,YEAR,8,3522,False,N,15,True,True,0.5361791616639062
SMALL,YEAR,8,3774,False,N,15,True,True,0.03706320312778239
SMALL,YEAR,14,754,True,H,63,True,True,2.7522597886894653
SMALL,YEAR,14,1006,True,H,63,True,True,0.6173457264404729
SMALL,YEAR,14,1258,True,H,63,True,True,-0.2099607193072771
SMALL,YEAR,14,1510,True,H,252,True,True,1.7789705210842892
SMALL,YEAR,14,1762,False,H,252,True,True,1.246607725961577
SMALL,YEAR,14,2013,False,H,252,True,True,0.01280287669322778
SMALL,YEAR,14,2264,False,H,252,True,True,2.848108060492706
SMALL,YEAR,14,2516,False,H,252,True,True,1.2441723014290031
SMALL,YEAR,14,2769,False,H,252,True,True,0.9964714954063826
SMALL,YEAR,14,3021,False,H,252,True,True,-0.7993236339520551
SMALL,YEAR,14,3272,False,H,252,True,True,0.40678841570614577
SMALL,YEAR,14,3522,False,H,252,True,True,0.1685281455152481
SMALL,YEAR,14,3774,False,H,252,True,True,0.6085893269009334
SMALL,YEAR,20,754,True,H,63,True,True,2.7522597886894653
SMALL,YEAR,20,1006,True,H,63,True,True,0.6173457264404729
SMALL,YEAR,20,1258,True,H,63,True,True,-0.2099607193072771
SMALL,YEAR,20,1510,True,H,252,True,True,1.7789705210842892
SMALL,YEAR,20,1762,False,H,252,True,True,1.246607725961577
SMALL,YEAR,20,2013,False,H,252,True,True,0.01280287669322778
SMALL,YEAR,20,2264,False,H,252,True,True,2.848108060492706
SMALL,YEAR,20,2516,False,H,252,True,True,1.2441723014290031
SMALL,YEAR,20,2769,False,H,252,True,True,0.9964714954063826
SMALL,YEAR,20,3021,False,H,252,True,True,-0.7993236339520551
SMALL,YEAR,20,3272,False,H,252,True,True,0.40678841570614577
SMALL,YEAR,20,3522,False,H,252,True,True,0.1685281455152481
SMALL,YEAR,20,3774,False,H,252,True,True,0.6085893269009334
