panel,partition,construction,stat,within,repair,fmax,basis,n_K_defined,S_LAD,Kstar,ever_decidable
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_ASIS,20,J_D2,17,37.75805230281169,12.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_ASIS,20,J_GROUP,0,37.75805230281169,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,8,J_LADDER,6,25.99073264169467,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,8,J_INT,5,25.99073264169467,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,8,J_D2,5,25.99073264169467,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,8,J_GROUP,0,25.99073264169467,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,12,J_LADDER,10,17.741418833527433,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,12,J_INT,9,17.741418833527433,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,12,J_D2,9,17.741418833527433,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,12,J_GROUP,0,17.741418833527433,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,20,J_LADDER,18,48.3323150152323,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,20,J_INT,17,48.3323150152323,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,20,J_D2,17,48.3323150152323,5.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SPREAD,R_COUNT,20,J_GROUP,0,48.3323150152323,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,8,J_LADDER,6,1.9082556175732428,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,8,J_INT,5,1.9082556175732428,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,8,J_D2,5,1.9082556175732428,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,8,J_GROUP,0,1.9082556175732428,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,12,J_LADDER,10,2.5921189853993116,7.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,12,J_INT,9,2.5921189853993116,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,12,J_D2,9,2.5921189853993116,7.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,12,J_GROUP,0,2.5921189853993116,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,20,J_LADDER,18,9.24168759019312,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,20,J_INT,17,9.24168759019312,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,20,J_D2,17,9.24168759019312,12.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_ASIS,20,J_GROUP,0,9.24168759019312,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,8,J_LADDER,6,7.2236020148442615,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,8,J_INT,5,7.2236020148442615,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,8,J_D2,5,7.2236020148442615,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,8,J_GROUP,0,7.2236020148442615,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,12,J_LADDER,10,6.501738757590568,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,12,J_INT,9,6.501738757590568,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,12,J_D2,9,6.501738757590568,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,12,J_GROUP,0,6.501738757590568,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,20,J_LADDER,18,13.175081280687404,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,20,J_INT,17,13.175081280687404,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,20,J_D2,17,13.175081280687404,5.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_SD,R_COUNT,20,J_GROUP,0,13.175081280687404,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,8,J_LADDER,6,3.6223587826712134,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,8,J_INT,5,3.6223587826712134,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,8,J_D2,5,3.6223587826712134,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,8,J_GROUP,0,3.6223587826712134,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,12,J_LADDER,10,3.0658964674833866,7.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,12,J_INT,9,3.0658964674833866,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,12,J_D2,9,3.0658964674833866,7.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,12,J_GROUP,0,3.0658964674833866,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,20,J_LADDER,18,9.437648910520235,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,20,J_INT,17,9.437648910520235,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,20,J_D2,17,9.437648910520235,12.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_ASIS,20,J_GROUP,0,9.437648910520235,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,8,J_LADDER,6,7.667302126738839,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,8,J_INT,5,7.667302126738839,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,8,J_D2,5,7.667302126738839,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,8,J_GROUP,0,7.667302126738839,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,12,J_LADDER,10,7.681473601995145,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,12,J_INT,9,7.681473601995145,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,12,J_D2,9,7.681473601995145,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,12,J_GROUP,0,7.681473601995145,,False
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,20,J_LADDER,18,14.183251509267084,3.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,20,J_INT,17,14.183251509267084,4.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,20,J_D2,17,14.183251509267084,5.0,True
SMALL,ALIGNED,C_BOOK,SHARPE,R_MATCHED,R_COUNT,20,J_GROUP,0,14.183251509267084,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,8,J_LADDER,6,0.38925718661721986,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,8,J_INT,5,0.38925718661721986,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,8,J_D2,5,0.38925718661721986,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,8,J_GROUP,0,0.38925718661721986,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,12,J_LADDER,10,0.005089875276039102,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,12,J_INT,9,0.005089875276039102,5.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,12,J_D2,9,0.005089875276039102,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,12,J_GROUP,0,0.005089875276039102,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,20,J_LADDER,18,0.4389765150741859,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,20,J_INT,17,0.4389765150741859,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,20,J_D2,17,0.4389765150741859,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_ASIS,20,J_GROUP,0,0.4389765150741859,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,8,J_LADDER,6,1.1578548523763965,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,8,J_INT,5,1.1578548523763965,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,8,J_D2,5,1.1578548523763965,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,8,J_GROUP,0,1.1578548523763965,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,12,J_LADDER,10,2.0534690431842115,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,12,J_INT,9,2.0534690431842115,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,12,J_D2,9,2.0534690431842115,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,12,J_GROUP,0,2.0534690431842115,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,20,J_LADDER,18,2.6106260862122888,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,20,J_INT,17,2.6106260862122888,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,20,J_D2,17,2.6106260862122888,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SPREAD,R_COUNT,20,J_GROUP,0,2.6106260862122888,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,8,J_LADDER,6,0.024947922064787575,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,8,J_INT,5,0.024947922064787575,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,8,J_D2,5,0.024947922064787575,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,8,J_GROUP,0,0.024947922064787575,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,12,J_LADDER,10,0.057480300534939466,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,12,J_INT,9,0.057480300534939466,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,12,J_D2,9,0.057480300534939466,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,12,J_GROUP,0,0.057480300534939466,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,20,J_LADDER,18,0.019055114327965028,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,20,J_INT,17,0.019055114327965028,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,20,J_D2,17,0.019055114327965028,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_ASIS,20,J_GROUP,0,0.019055114327965028,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,8,J_LADDER,6,0.6547948342530514,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,8,J_INT,5,0.6547948342530514,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,8,J_D2,5,0.6547948342530514,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,8,J_GROUP,0,0.6547948342530514,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,12,J_LADDER,10,0.7869311194673245,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,12,J_INT,9,0.7869311194673245,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,12,J_D2,9,0.7869311194673245,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,12,J_GROUP,0,0.7869311194673245,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,20,J_LADDER,18,0.7966629672998393,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,20,J_INT,17,0.7966629672998393,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,20,J_D2,17,0.7966629672998393,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_SD,R_COUNT,20,J_GROUP,0,0.7966629672998393,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,8,J_LADDER,6,0.029800666747102467,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,8,J_INT,5,0.029800666747102467,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,8,J_D2,5,0.029800666747102467,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,8,J_GROUP,0,0.029800666747102467,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,12,J_LADDER,10,0.049893187221754454,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,12,J_INT,9,0.049893187221754454,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,12,J_D2,9,0.049893187221754454,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,12,J_GROUP,0,0.049893187221754454,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,20,J_LADDER,18,0.028702704297633108,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,20,J_INT,17,0.028702704297633108,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,20,J_D2,17,0.028702704297633108,8.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_ASIS,20,J_GROUP,0,0.028702704297633108,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,8,J_LADDER,6,0.7751181835195634,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,8,J_INT,5,0.7751181835195634,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,8,J_D2,5,0.7751181835195634,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,8,J_GROUP,0,0.7751181835195634,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,12,J_LADDER,10,0.8766046194910918,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,12,J_INT,9,0.8766046194910918,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,12,J_D2,9,0.8766046194910918,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,12,J_GROUP,0,0.8766046194910918,,False
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,20,J_LADDER,18,0.9086591279817602,3.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,20,J_INT,17,0.9086591279817602,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,20,J_D2,17,0.9086591279817602,4.0,True
SMALL,ALIGNED,C_BOOK,MAXDD,R_MATCHED,R_COUNT,20,J_GROUP,0,0.9086591279817602,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,8,J_LADDER,6,1.1392232259684671,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,8,J_INT,5,1.1392232259684671,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,8,J_D2,5,1.1392232259684671,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,8,J_GROUP,0,1.1392232259684671,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,12,J_LADDER,10,0.4968722847117375,8.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,12,J_INT,9,0.4968722847117375,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,12,J_D2,9,0.4968722847117375,12.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,12,J_GROUP,0,0.4968722847117375,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,20,J_LADDER,18,0.7793265769726079,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,20,J_INT,17,0.7793265769726079,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,20,J_D2,17,0.7793265769726079,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_ASIS,20,J_GROUP,0,0.7793265769726079,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,8,J_LADDER,6,2.565026701371011,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,8,J_INT,5,2.565026701371011,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,8,J_D2,5,2.565026701371011,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,8,J_GROUP,0,2.565026701371011,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,12,J_LADDER,10,4.262707308752278,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,12,J_INT,9,4.262707308752278,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,12,J_D2,9,4.262707308752278,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,12,J_GROUP,0,4.262707308752278,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,20,J_LADDER,18,3.2849604743358904,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,20,J_INT,17,3.2849604743358904,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,20,J_D2,17,3.2849604743358904,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SPREAD,R_COUNT,20,J_GROUP,0,3.2849604743358904,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,8,J_LADDER,6,0.10362423686703703,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,8,J_INT,5,0.10362423686703703,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,8,J_D2,5,0.10362423686703703,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,8,J_GROUP,0,0.10362423686703703,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,12,J_LADDER,10,0.1661135223002118,8.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,12,J_INT,9,0.1661135223002118,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,12,J_D2,9,0.1661135223002118,12.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,12,J_GROUP,0,0.1661135223002118,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,20,J_LADDER,18,0.07749514787392953,8.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,20,J_INT,17,0.07749514787392953,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,20,J_D2,17,0.07749514787392953,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_ASIS,20,J_GROUP,0,0.07749514787392953,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,8,J_LADDER,6,1.1144004687554534,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,8,J_INT,5,1.1144004687554534,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,8,J_D2,5,1.1144004687554534,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,8,J_GROUP,0,1.1144004687554534,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,12,J_LADDER,10,1.4897531900570946,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,12,J_INT,9,1.4897531900570946,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,12,J_D2,9,1.4897531900570946,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,12,J_GROUP,0,1.4897531900570946,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,20,J_LADDER,18,1.2212031113017403,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,20,J_INT,17,1.2212031113017403,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,20,J_D2,17,1.2212031113017403,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_SD,R_COUNT,20,J_GROUP,0,1.2212031113017403,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,8,J_LADDER,6,0.10382121615660411,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,8,J_INT,5,0.10382121615660411,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,8,J_D2,5,0.10382121615660411,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,8,J_GROUP,0,0.10382121615660411,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,12,J_LADDER,10,0.22845448589410322,8.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,12,J_INT,9,0.22845448589410322,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,12,J_D2,9,0.22845448589410322,12.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,12,J_GROUP,0,0.22845448589410322,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,20,J_LADDER,18,0.006195108233202684,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,20,J_INT,17,0.006195108233202684,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,20,J_D2,17,0.006195108233202684,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_ASIS,20,J_GROUP,0,0.006195108233202684,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,8,J_LADDER,6,1.3192343097291215,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,8,J_INT,5,1.3192343097291215,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,8,J_D2,5,1.3192343097291215,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,8,J_GROUP,0,1.3192343097291215,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,12,J_LADDER,10,1.8179015616768344,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,12,J_INT,9,1.8179015616768344,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,12,J_D2,9,1.8179015616768344,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,12,J_GROUP,0,1.8179015616768344,,False
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,20,J_LADDER,18,1.49313835744786,3.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,20,J_INT,17,1.49313835744786,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,20,J_D2,17,1.49313835744786,4.0,True
SMALL,ALIGNED,C_BOOK,ULCER,R_MATCHED,R_COUNT,20,J_GROUP,0,1.49313835744786,,False
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,8,J_LADDER,6,3.5225525579268657,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,8,J_INT,5,3.5225525579268657,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,8,J_D2,5,3.5225525579268657,8.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,8,J_GROUP,0,3.5225525579268657,,False
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,12,J_LADDER,10,5.298615028344369,3.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,12,J_INT,9,5.298615028344369,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,12,J_D2,9,5.298615028344369,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,12,J_GROUP,0,5.298615028344369,,False
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,20,J_LADDER,18,27.755850833561524,3.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,20,J_INT,17,27.755850833561524,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,20,J_D2,17,27.755850833561524,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_ASIS,20,J_GROUP,0,27.755850833561524,,False
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_COUNT,8,J_LADDER,6,3.396894776626203,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_COUNT,8,J_INT,5,3.396894776626203,4.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_COUNT,8,J_D2,5,3.396894776626203,5.0,True
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_COUNT,8,J_GROUP,0,3.396894776626203,,False
SMALL,ALIGNED,C_BOOK,CALMAR,R_SPREAD,R_COUNT,12,J_LADDER,10,6.398102478290931,3.0,True
