panel,fold,SET,BAR,HFORM,call,named,V,n_admitted
B136,2016,NG_D,A_NONE,H_NARROWEST,W,N,inf,4
B136,2016,NG_D,A_NONE,H_ANY,W,N,,4
B136,2016,NG_D,A_POS,H_RUNNERUP,TIE,,1.5625416688815008,3
B136,2016,NG_D,A_POS,H_NARROWEST,TIE,,2.2023831912118323,3
B136,2016,NG_D,A_POS,H_ANY,TIE,,,3
B136,2016,NG_D,A_MED,H_RUNNERUP,TIE,,,1
B136,2016,NG_D,A_MED,H_NARROWEST,TIE,,,1
B136,2016,NG_D,A_MED,H_ANY,TIE,,,1
B136,2016,NG_D,A_90,H_RUNNERUP,TIE,,,0
B136,2016,NG_D,A_90,H_NARROWEST,TIE,,,0
B136,2016,NG_D,A_90,H_ANY,TIE,,,0
B136,2016,NG_D,A_95,H_RUNNERUP,TIE,,,0
B136,2016,NG_D,A_95,H_NARROWEST,TIE,,,0
B136,2016,NG_D,A_95,H_ANY,TIE,,,0
B136,2016,NG_D,A_99,H_RUNNERUP,TIE,,,0
B136,2016,NG_D,A_99,H_NARROWEST,TIE,,,0
B136,2016,NG_D,A_99,H_ANY,TIE,,,0
B136,2016,ALL4,A_NONE,H_RUNNERUP,TIE,,1.5625416688815008,4
B136,2016,ALL4,A_NONE,H_NARROWEST,W,N,74.12696478484654,4
B136,2016,ALL4,A_NONE,H_ANY,W,N,,4
B136,2016,ALL4,A_POS,H_RUNNERUP,TIE,,1.5625416688815008,4
B136,2016,ALL4,A_POS,H_NARROWEST,W,N,74.12696478484654,4
B136,2016,ALL4,A_POS,H_ANY,W,N,,4
B136,2016,ALL4,A_MED,H_RUNNERUP,W,N,74.12696478484654,2
B136,2016,ALL4,A_MED,H_NARROWEST,W,N,74.12696478484654,2
B136,2016,ALL4,A_MED,H_ANY,W,N,,2
B136,2016,ALL4,A_90,H_RUNNERUP,TIE,,,1
B136,2016,ALL4,A_90,H_NARROWEST,TIE,,,1
B136,2016,ALL4,A_90,H_ANY,TIE,,,1
B136,2016,ALL4,A_95,H_RUNNERUP,TIE,,,0
B136,2016,ALL4,A_95,H_NARROWEST,TIE,,,0
B136,2016,ALL4,A_95,H_ANY,TIE,,,0
B136,2016,ALL4,A_99,H_RUNNERUP,TIE,,,0
B136,2016,ALL4,A_99,H_NARROWEST,TIE,,,0
B136,2016,ALL4,A_99,H_ANY,TIE,,,0
B136,2016,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.5625416688815008,5
B136,2016,ALL4_D,A_NONE,H_NARROWEST,W,N,inf,5
B136,2016,ALL4_D,A_NONE,H_ANY,W,N,,5
B136,2016,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.5625416688815008,4
B136,2016,ALL4_D,A_POS,H_NARROWEST,W,N,74.12696478484654,4
B136,2016,ALL4_D,A_POS,H_ANY,W,N,,4
B136,2016,ALL4_D,A_MED,H_RUNNERUP,W,N,74.12696478484654,2
B136,2016,ALL4_D,A_MED,H_NARROWEST,W,N,74.12696478484654,2
B136,2016,ALL4_D,A_MED,H_ANY,W,N,,2
B136,2016,ALL4_D,A_90,H_RUNNERUP,TIE,,,1
B136,2016,ALL4_D,A_90,H_NARROWEST,TIE,,,1
B136,2016,ALL4_D,A_90,H_ANY,TIE,,,1
B136,2016,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
B136,2016,ALL4_D,A_95,H_NARROWEST,TIE,,,0
B136,2016,ALL4_D,A_95,H_ANY,TIE,,,0
B136,2016,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
B136,2016,ALL4_D,A_99,H_NARROWEST,TIE,,,0
B136,2016,ALL4_D,A_99,H_ANY,TIE,,,0
B136,2017,NG,A_NONE,H_RUNNERUP,TIE,,1.248649633853663,3
B136,2017,NG,A_NONE,H_NARROWEST,TIE,,1.6928353995697512,3
B136,2017,NG,A_NONE,H_ANY,TIE,,,3
B136,2017,NG,A_POS,H_RUNNERUP,TIE,,1.248649633853663,3
B136,2017,NG,A_POS,H_NARROWEST,TIE,,1.6928353995697512,3
B136,2017,NG,A_POS,H_ANY,TIE,,,3
B136,2017,NG,A_MED,H_RUNNERUP,TIE,,,0
B136,2017,NG,A_MED,H_NARROWEST,TIE,,,0
B136,2017,NG,A_MED,H_ANY,TIE,,,0
B136,2017,NG,A_90,H_RUNNERUP,TIE,,,0
B136,2017,NG,A_90,H_NARROWEST,TIE,,,0
B136,2017,NG,A_90,H_ANY,TIE,,,0
B136,2017,NG,A_95,H_RUNNERUP,TIE,,,0
B136,2017,NG,A_95,H_NARROWEST,TIE,,,0
B136,2017,NG,A_95,H_ANY,TIE,,,0
B136,2017,NG,A_99,H_RUNNERUP,TIE,,,0
B136,2017,NG,A_99,H_NARROWEST,TIE,,,0
B136,2017,NG,A_99,H_ANY,TIE,,,0
B136,2017,NG_D,A_NONE,H_RUNNERUP,TIE,,1.248649633853663,4
B136,2017,NG_D,A_NONE,H_NARROWEST,W,N,inf,4
B136,2017,NG_D,A_NONE,H_ANY,W,N,,4
B136,2017,NG_D,A_POS,H_RUNNERUP,TIE,,1.248649633853663,3
B136,2017,NG_D,A_POS,H_NARROWEST,TIE,,1.6928353995697512,3
B136,2017,NG_D,A_POS,H_ANY,TIE,,,3
B136,2017,NG_D,A_MED,H_RUNNERUP,TIE,,,0
B136,2017,NG_D,A_MED,H_NARROWEST,TIE,,,0
B136,2017,NG_D,A_MED,H_ANY,TIE,,,0
B136,2017,NG_D,A_90,H_RUNNERUP,TIE,,,0
B136,2017,NG_D,A_90,H_NARROWEST,TIE,,,0
B136,2017,NG_D,A_90,H_ANY,TIE,,,0
B136,2017,NG_D,A_95,H_RUNNERUP,TIE,,,0
B136,2017,NG_D,A_95,H_NARROWEST,TIE,,,0
B136,2017,NG_D,A_95,H_ANY,TIE,,,0
B136,2017,NG_D,A_99,H_RUNNERUP,TIE,,,0
B136,2017,NG_D,A_99,H_NARROWEST,TIE,,,0
B136,2017,NG_D,A_99,H_ANY,TIE,,,0
B136,2017,ALL4,A_NONE,H_RUNNERUP,TIE,,1.248649633853663,4
B136,2017,ALL4,A_NONE,H_NARROWEST,W,N,63.73936720071921,4
B136,2017,ALL4,A_NONE,H_ANY,W,N,,4
B136,2017,ALL4,A_POS,H_RUNNERUP,TIE,,1.248649633853663,4
B136,2017,ALL4,A_POS,H_NARROWEST,W,N,63.73936720071921,4
B136,2017,ALL4,A_POS,H_ANY,W,N,,4
B136,2017,ALL4,A_MED,H_RUNNERUP,TIE,,,1
B136,2017,ALL4,A_MED,H_NARROWEST,TIE,,,1
B136,2017,ALL4,A_MED,H_ANY,TIE,,,1
B136,2017,ALL4,A_90,H_RUNNERUP,TIE,,,1
B136,2017,ALL4,A_90,H_NARROWEST,TIE,,,1
B136,2017,ALL4,A_90,H_ANY,TIE,,,1
B136,2017,ALL4,A_95,H_RUNNERUP,TIE,,,0
B136,2017,ALL4,A_95,H_NARROWEST,TIE,,,0
B136,2017,ALL4,A_95,H_ANY,TIE,,,0
B136,2017,ALL4,A_99,H_RUNNERUP,TIE,,,0
B136,2017,ALL4,A_99,H_NARROWEST,TIE,,,0
B136,2017,ALL4,A_99,H_ANY,TIE,,,0
B136,2017,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.248649633853663,5
B136,2017,ALL4_D,A_NONE,H_NARROWEST,W,N,inf,5
B136,2017,ALL4_D,A_NONE,H_ANY,W,N,,5
B136,2017,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.248649633853663,4
B136,2017,ALL4_D,A_POS,H_NARROWEST,W,N,63.73936720071921,4
B136,2017,ALL4_D,A_POS,H_ANY,W,N,,4
B136,2017,ALL4_D,A_MED,H_RUNNERUP,TIE,,,1
B136,2017,ALL4_D,A_MED,H_NARROWEST,TIE,,,1
B136,2017,ALL4_D,A_MED,H_ANY,TIE,,,1
B136,2017,ALL4_D,A_90,H_RUNNERUP,TIE,,,1
B136,2017,ALL4_D,A_90,H_NARROWEST,TIE,,,1
B136,2017,ALL4_D,A_90,H_ANY,TIE,,,1
B136,2017,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
B136,2017,ALL4_D,A_95,H_NARROWEST,TIE,,,0
B136,2017,ALL4_D,A_95,H_ANY,TIE,,,0
B136,2017,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
B136,2017,ALL4_D,A_99,H_NARROWEST,TIE,,,0
B136,2017,ALL4_D,A_99,H_ANY,TIE,,,0
B136,2018,NG,A_NONE,H_RUNNERUP,TIE,,1.082313688419471,3
B136,2018,NG,A_NONE,H_NARROWEST,TIE,,1.6346639565641123,3
B136,2018,NG,A_NONE,H_ANY,TIE,,,3
B136,2018,NG,A_POS,H_RUNNERUP,TIE,,1.082313688419471,3
B136,2018,NG,A_POS,H_NARROWEST,TIE,,1.6346639565641123,3
B136,2018,NG,A_POS,H_ANY,TIE,,,3
B136,2018,NG,A_MED,H_RUNNERUP,TIE,,,0
B136,2018,NG,A_MED,H_NARROWEST,TIE,,,0
B136,2018,NG,A_MED,H_ANY,TIE,,,0
B136,2018,NG,A_90,H_RUNNERUP,TIE,,,0
B136,2018,NG,A_90,H_NARROWEST,TIE,,,0
B136,2018,NG,A_90,H_ANY,TIE,,,0
B136,2018,NG,A_95,H_RUNNERUP,TIE,,,0
B136,2018,NG,A_95,H_NARROWEST,TIE,,,0
B136,2018,NG,A_95,H_ANY,TIE,,,0
B136,2018,NG,A_99,H_RUNNERUP,TIE,,,0
B136,2018,NG,A_99,H_NARROWEST,TIE,,,0
B136,2018,NG,A_99,H_ANY,TIE,,,0
B136,2018,NG_D,A_NONE,H_RUNNERUP,TIE,,1.082313688419471,4
B136,2018,NG_D,A_NONE,H_NARROWEST,W,N,inf,4
B136,2018,NG_D,A_NONE,H_ANY,W,N,,4
B136,2018,NG_D,A_POS,H_RUNNERUP,TIE,,1.082313688419471,3
B136,2018,NG_D,A_POS,H_NARROWEST,TIE,,1.6346639565641123,3
B136,2018,NG_D,A_POS,H_ANY,TIE,,,3
B136,2018,NG_D,A_MED,H_RUNNERUP,TIE,,,0
B136,2018,NG_D,A_MED,H_NARROWEST,TIE,,,0
B136,2018,NG_D,A_MED,H_ANY,TIE,,,0
B136,2018,NG_D,A_90,H_RUNNERUP,TIE,,,0
B136,2018,NG_D,A_90,H_NARROWEST,TIE,,,0
B136,2018,NG_D,A_90,H_ANY,TIE,,,0
B136,2018,NG_D,A_95,H_RUNNERUP,TIE,,,0
B136,2018,NG_D,A_95,H_NARROWEST,TIE,,,0
B136,2018,NG_D,A_95,H_ANY,TIE,,,0
B136,2018,NG_D,A_99,H_RUNNERUP,TIE,,,0
B136,2018,NG_D,A_99,H_NARROWEST,TIE,,,0
B136,2018,NG_D,A_99,H_ANY,TIE,,,0
B136,2018,ALL4,A_NONE,H_RUNNERUP,TIE,,1.082313688419471,4
B136,2018,ALL4,A_NONE,H_NARROWEST,W,N,40.84890527432615,4
B136,2018,ALL4,A_NONE,H_ANY,W,N,,4
B136,2018,ALL4,A_POS,H_RUNNERUP,TIE,,1.082313688419471,4
B136,2018,ALL4,A_POS,H_NARROWEST,W,N,40.84890527432615,4
B136,2018,ALL4,A_POS,H_ANY,W,N,,4
B136,2018,ALL4,A_MED,H_RUNNERUP,TIE,,,1
B136,2018,ALL4,A_MED,H_NARROWEST,TIE,,,1
B136,2018,ALL4,A_MED,H_ANY,TIE,,,1
B136,2018,ALL4,A_90,H_RUNNERUP,TIE,,,1
B136,2018,ALL4,A_90,H_NARROWEST,TIE,,,1
B136,2018,ALL4,A_90,H_ANY,TIE,,,1
B136,2018,ALL4,A_95,H_RUNNERUP,TIE,,,1
B136,2018,ALL4,A_95,H_NARROWEST,TIE,,,1
B136,2018,ALL4,A_95,H_ANY,TIE,,,1
B136,2018,ALL4,A_99,H_RUNNERUP,TIE,,,1
B136,2018,ALL4,A_99,H_NARROWEST,TIE,,,1
B136,2018,ALL4,A_99,H_ANY,TIE,,,1
B136,2018,ALL4_D,A_NONE,H_RUNNERUP,TIE,,1.082313688419471,5
B136,2018,ALL4_D,A_NONE,H_NARROWEST,W,N,inf,5
B136,2018,ALL4_D,A_NONE,H_ANY,W,N,,5
B136,2018,ALL4_D,A_POS,H_RUNNERUP,TIE,,1.082313688419471,4
B136,2018,ALL4_D,A_POS,H_NARROWEST,W,N,40.84890527432615,4
B136,2018,ALL4_D,A_POS,H_ANY,W,N,,4
B136,2018,ALL4_D,A_MED,H_RUNNERUP,TIE,,,1
B136,2018,ALL4_D,A_MED,H_NARROWEST,TIE,,,1
B136,2018,ALL4_D,A_MED,H_ANY,TIE,,,1
B136,2018,ALL4_D,A_90,H_RUNNERUP,TIE,,,1
B136,2018,ALL4_D,A_90,H_NARROWEST,TIE,,,1
B136,2018,ALL4_D,A_90,H_ANY,TIE,,,1
B136,2018,ALL4_D,A_95,H_RUNNERUP,TIE,,,1
B136,2018,ALL4_D,A_95,H_NARROWEST,TIE,,,1
B136,2018,ALL4_D,A_95,H_ANY,TIE,,,1
B136,2018,ALL4_D,A_99,H_RUNNERUP,TIE,,,1
B136,2018,ALL4_D,A_99,H_NARROWEST,TIE,,,1
B136,2018,ALL4_D,A_99,H_ANY,TIE,,,1
B136,2019,NG,A_NONE,H_RUNNERUP,N,H,0.828588923589261,3
B136,2019,NG,A_NONE,H_NARROWEST,TIE,,2.254464331295017,3
B136,2019,NG,A_NONE,H_ANY,W,H,,3
B136,2019,NG,A_POS,H_RUNNERUP,N,H,0.828588923589261,3
B136,2019,NG,A_POS,H_NARROWEST,TIE,,2.254464331295017,3
B136,2019,NG,A_POS,H_ANY,W,H,,3
B136,2019,NG,A_MED,H_RUNNERUP,TIE,,,0
B136,2019,NG,A_MED,H_NARROWEST,TIE,,,0
B136,2019,NG,A_MED,H_ANY,TIE,,,0
B136,2019,NG,A_90,H_RUNNERUP,TIE,,,0
B136,2019,NG,A_90,H_NARROWEST,TIE,,,0
B136,2019,NG,A_90,H_ANY,TIE,,,0
B136,2019,NG,A_95,H_RUNNERUP,TIE,,,0
B136,2019,NG,A_95,H_NARROWEST,TIE,,,0
B136,2019,NG,A_95,H_ANY,TIE,,,0
B136,2019,NG,A_99,H_RUNNERUP,TIE,,,0
B136,2019,NG,A_99,H_NARROWEST,TIE,,,0
B136,2019,NG,A_99,H_ANY,TIE,,,0
B136,2019,NG_D,A_NONE,H_RUNNERUP,N,H,0.828588923589261,4
B136,2019,NG_D,A_NONE,H_NARROWEST,W,H,inf,4
B136,2019,NG_D,A_NONE,H_ANY,W,H,,4
B136,2019,NG_D,A_POS,H_RUNNERUP,N,H,0.828588923589261,3
B136,2019,NG_D,A_POS,H_NARROWEST,TIE,,2.254464331295017,3
B136,2019,NG_D,A_POS,H_ANY,W,H,,3
B136,2019,NG_D,A_MED,H_RUNNERUP,TIE,,,0
B136,2019,NG_D,A_MED,H_NARROWEST,TIE,,,0
B136,2019,NG_D,A_MED,H_ANY,TIE,,,0
B136,2019,NG_D,A_90,H_RUNNERUP,TIE,,,0
B136,2019,NG_D,A_90,H_NARROWEST,TIE,,,0
B136,2019,NG_D,A_90,H_ANY,TIE,,,0
B136,2019,NG_D,A_95,H_RUNNERUP,TIE,,,0
B136,2019,NG_D,A_95,H_NARROWEST,TIE,,,0
B136,2019,NG_D,A_95,H_ANY,TIE,,,0
B136,2019,NG_D,A_99,H_RUNNERUP,TIE,,,0
B136,2019,NG_D,A_99,H_NARROWEST,TIE,,,0
B136,2019,NG_D,A_99,H_ANY,TIE,,,0
B136,2019,ALL4,A_NONE,H_RUNNERUP,N,H,0.828588923589261,4
B136,2019,ALL4,A_NONE,H_NARROWEST,W,H,51.58000394172657,4
B136,2019,ALL4,A_NONE,H_ANY,W,H,,4
B136,2019,ALL4,A_POS,H_RUNNERUP,N,H,0.828588923589261,4
B136,2019,ALL4,A_POS,H_NARROWEST,W,H,51.58000394172657,4
B136,2019,ALL4,A_POS,H_ANY,W,H,,4
B136,2019,ALL4,A_MED,H_RUNNERUP,TIE,,,1
B136,2019,ALL4,A_MED,H_NARROWEST,TIE,,,1
B136,2019,ALL4,A_MED,H_ANY,TIE,,,1
B136,2019,ALL4,A_90,H_RUNNERUP,TIE,,,1
B136,2019,ALL4,A_90,H_NARROWEST,TIE,,,1
B136,2019,ALL4,A_90,H_ANY,TIE,,,1
B136,2019,ALL4,A_95,H_RUNNERUP,TIE,,,1
B136,2019,ALL4,A_95,H_NARROWEST,TIE,,,1
B136,2019,ALL4,A_95,H_ANY,TIE,,,1
B136,2019,ALL4,A_99,H_RUNNERUP,TIE,,,0
B136,2019,ALL4,A_99,H_NARROWEST,TIE,,,0
B136,2019,ALL4,A_99,H_ANY,TIE,,,0
B136,2019,ALL4_D,A_NONE,H_RUNNERUP,N,H,0.828588923589261,5
B136,2019,ALL4_D,A_NONE,H_NARROWEST,W,H,inf,5
B136,2019,ALL4_D,A_NONE,H_ANY,W,H,,5
B136,2019,ALL4_D,A_POS,H_RUNNERUP,N,H,0.828588923589261,4
B136,2019,ALL4_D,A_POS,H_NARROWEST,W,H,51.58000394172657,4
B136,2019,ALL4_D,A_POS,H_ANY,W,H,,4
B136,2019,ALL4_D,A_MED,H_RUNNERUP,TIE,,,1
B136,2019,ALL4_D,A_MED,H_NARROWEST,TIE,,,1
B136,2019,ALL4_D,A_MED,H_ANY,TIE,,,1
B136,2019,ALL4_D,A_90,H_RUNNERUP,TIE,,,1
B136,2019,ALL4_D,A_90,H_NARROWEST,TIE,,,1
B136,2019,ALL4_D,A_90,H_ANY,TIE,,,1
B136,2019,ALL4_D,A_95,H_RUNNERUP,TIE,,,1
B136,2019,ALL4_D,A_95,H_NARROWEST,TIE,,,1
B136,2019,ALL4_D,A_95,H_ANY,TIE,,,1
B136,2019,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
B136,2019,ALL4_D,A_99,H_NARROWEST,TIE,,,0
B136,2019,ALL4_D,A_99,H_ANY,TIE,,,0
B136,2020,NG,A_NONE,H_RUNNERUP,N,N,1.2363714064248315,3
B136,2020,NG,A_NONE,H_NARROWEST,TIE,,1.9723326418517624,3
B136,2020,NG,A_NONE,H_ANY,W,H,,3
B136,2020,NG,A_POS,H_RUNNERUP,N,N,1.2363714064248315,3
B136,2020,NG,A_POS,H_NARROWEST,TIE,,1.9723326418517624,3
B136,2020,NG,A_POS,H_ANY,W,H,,3
B136,2020,NG,A_MED,H_RUNNERUP,TIE,,,0
B136,2020,NG,A_MED,H_NARROWEST,TIE,,,0
B136,2020,NG,A_MED,H_ANY,TIE,,,0
B136,2020,NG,A_90,H_RUNNERUP,TIE,,,0
B136,2020,NG,A_90,H_NARROWEST,TIE,,,0
B136,2020,NG,A_90,H_ANY,TIE,,,0
B136,2020,NG,A_95,H_RUNNERUP,TIE,,,0
B136,2020,NG,A_95,H_NARROWEST,TIE,,,0
B136,2020,NG,A_95,H_ANY,TIE,,,0
B136,2020,NG,A_99,H_RUNNERUP,TIE,,,0
B136,2020,NG,A_99,H_NARROWEST,TIE,,,0
B136,2020,NG,A_99,H_ANY,TIE,,,0
B136,2020,NG_D,A_NONE,H_RUNNERUP,N,N,1.2363714064248315,4
B136,2020,NG_D,A_NONE,H_NARROWEST,W,H,inf,4
B136,2020,NG_D,A_NONE,H_ANY,W,H,,4
B136,2020,NG_D,A_POS,H_RUNNERUP,N,N,1.2363714064248315,3
B136,2020,NG_D,A_POS,H_NARROWEST,TIE,,1.9723326418517624,3
B136,2020,NG_D,A_POS,H_ANY,W,H,,3
B136,2020,NG_D,A_MED,H_RUNNERUP,TIE,,,0
B136,2020,NG_D,A_MED,H_NARROWEST,TIE,,,0
B136,2020,NG_D,A_MED,H_ANY,TIE,,,0
B136,2020,NG_D,A_90,H_RUNNERUP,TIE,,,0
B136,2020,NG_D,A_90,H_NARROWEST,TIE,,,0
B136,2020,NG_D,A_90,H_ANY,TIE,,,0
B136,2020,NG_D,A_95,H_RUNNERUP,TIE,,,0
B136,2020,NG_D,A_95,H_NARROWEST,TIE,,,0
B136,2020,NG_D,A_95,H_ANY,TIE,,,0
B136,2020,NG_D,A_99,H_RUNNERUP,TIE,,,0
B136,2020,NG_D,A_99,H_NARROWEST,TIE,,,0
B136,2020,NG_D,A_99,H_ANY,TIE,,,0
B136,2020,ALL4,A_NONE,H_RUNNERUP,N,N,1.2363714064248315,4
B136,2020,ALL4,A_NONE,H_NARROWEST,W,H,36.895969738867905,4
B136,2020,ALL4,A_NONE,H_ANY,W,H,,4
B136,2020,ALL4,A_POS,H_RUNNERUP,N,N,1.2363714064248315,4
B136,2020,ALL4,A_POS,H_NARROWEST,W,H,36.895969738867905,4
B136,2020,ALL4,A_POS,H_ANY,W,H,,4
B136,2020,ALL4,A_MED,H_RUNNERUP,TIE,,,1
B136,2020,ALL4,A_MED,H_NARROWEST,TIE,,,1
B136,2020,ALL4,A_MED,H_ANY,TIE,,,1
B136,2020,ALL4,A_90,H_RUNNERUP,TIE,,,1
B136,2020,ALL4,A_90,H_NARROWEST,TIE,,,1
B136,2020,ALL4,A_90,H_ANY,TIE,,,1
B136,2020,ALL4,A_95,H_RUNNERUP,TIE,,,1
B136,2020,ALL4,A_95,H_NARROWEST,TIE,,,1
B136,2020,ALL4,A_95,H_ANY,TIE,,,1
B136,2020,ALL4,A_99,H_RUNNERUP,TIE,,,0
B136,2020,ALL4,A_99,H_NARROWEST,TIE,,,0
B136,2020,ALL4,A_99,H_ANY,TIE,,,0
B136,2020,ALL4_D,A_NONE,H_RUNNERUP,N,N,1.2363714064248315,5
B136,2020,ALL4_D,A_NONE,H_NARROWEST,W,H,inf,5
B136,2020,ALL4_D,A_NONE,H_ANY,W,H,,5
B136,2020,ALL4_D,A_POS,H_RUNNERUP,N,N,1.2363714064248315,4
B136,2020,ALL4_D,A_POS,H_NARROWEST,W,H,36.895969738867905,4
B136,2020,ALL4_D,A_POS,H_ANY,W,H,,4
B136,2020,ALL4_D,A_MED,H_RUNNERUP,TIE,,,1
B136,2020,ALL4_D,A_MED,H_NARROWEST,TIE,,,1
B136,2020,ALL4_D,A_MED,H_ANY,TIE,,,1
B136,2020,ALL4_D,A_90,H_RUNNERUP,TIE,,,1
B136,2020,ALL4_D,A_90,H_NARROWEST,TIE,,,1
B136,2020,ALL4_D,A_90,H_ANY,TIE,,,1
B136,2020,ALL4_D,A_95,H_RUNNERUP,TIE,,,1
B136,2020,ALL4_D,A_95,H_NARROWEST,TIE,,,1
B136,2020,ALL4_D,A_95,H_ANY,TIE,,,1
B136,2020,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
B136,2020,ALL4_D,A_99,H_NARROWEST,TIE,,,0
B136,2020,ALL4_D,A_99,H_ANY,TIE,,,0
B136,2021,NG,A_NONE,H_RUNNERUP,TIE,,0.5126497568688793,3
B136,2021,NG,A_NONE,H_NARROWEST,TIE,,2.2413847879741837,3
B136,2021,NG,A_NONE,H_ANY,TIE,,,3
B136,2021,NG,A_POS,H_RUNNERUP,TIE,,0.5126497568688793,3
B136,2021,NG,A_POS,H_NARROWEST,TIE,,2.2413847879741837,3
B136,2021,NG,A_POS,H_ANY,TIE,,,3
B136,2021,NG,A_MED,H_RUNNERUP,TIE,,,1
B136,2021,NG,A_MED,H_NARROWEST,TIE,,,1
B136,2021,NG,A_MED,H_ANY,TIE,,,1
B136,2021,NG,A_90,H_RUNNERUP,TIE,,,0
B136,2021,NG,A_90,H_NARROWEST,TIE,,,0
B136,2021,NG,A_90,H_ANY,TIE,,,0
B136,2021,NG,A_95,H_RUNNERUP,TIE,,,0
B136,2021,NG,A_95,H_NARROWEST,TIE,,,0
B136,2021,NG,A_95,H_ANY,TIE,,,0
B136,2021,NG,A_99,H_RUNNERUP,TIE,,,0
B136,2021,NG,A_99,H_NARROWEST,TIE,,,0
B136,2021,NG,A_99,H_ANY,TIE,,,0
B136,2021,NG_D,A_NONE,H_RUNNERUP,TIE,,0.5126497568688793,4
B136,2021,NG_D,A_NONE,H_NARROWEST,W,CADENCE,inf,4
B136,2021,NG_D,A_NONE,H_ANY,W,CADENCE,,4
B136,2021,NG_D,A_POS,H_RUNNERUP,TIE,,0.5126497568688793,3
B136,2021,NG_D,A_POS,H_NARROWEST,TIE,,2.2413847879741837,3
B136,2021,NG_D,A_POS,H_ANY,TIE,,,3
B136,2021,NG_D,A_MED,H_RUNNERUP,TIE,,,1
B136,2021,NG_D,A_MED,H_NARROWEST,TIE,,,1
B136,2021,NG_D,A_MED,H_ANY,TIE,,,1
B136,2021,NG_D,A_90,H_RUNNERUP,TIE,,,0
B136,2021,NG_D,A_90,H_NARROWEST,TIE,,,0
B136,2021,NG_D,A_90,H_ANY,TIE,,,0
B136,2021,NG_D,A_95,H_RUNNERUP,TIE,,,0
B136,2021,NG_D,A_95,H_NARROWEST,TIE,,,0
B136,2021,NG_D,A_95,H_ANY,TIE,,,0
B136,2021,NG_D,A_99,H_RUNNERUP,TIE,,,0
B136,2021,NG_D,A_99,H_NARROWEST,TIE,,,0
B136,2021,NG_D,A_99,H_ANY,TIE,,,0
B136,2021,ALL4,A_NONE,H_RUNNERUP,TIE,,0.5126497568688793,4
B136,2021,ALL4,A_NONE,H_NARROWEST,W,CADENCE,124.43916849757065,4
B136,2021,ALL4,A_NONE,H_ANY,W,CADENCE,,4
B136,2021,ALL4,A_POS,H_RUNNERUP,TIE,,0.5126497568688793,4
B136,2021,ALL4,A_POS,H_NARROWEST,W,CADENCE,124.43916849757065,4
B136,2021,ALL4,A_POS,H_ANY,W,CADENCE,,4
B136,2021,ALL4,A_MED,H_RUNNERUP,W,CADENCE,124.43916849757065,2
B136,2021,ALL4,A_MED,H_NARROWEST,W,CADENCE,124.43916849757065,2
B136,2021,ALL4,A_MED,H_ANY,W,CADENCE,,2
B136,2021,ALL4,A_90,H_RUNNERUP,TIE,,,0
B136,2021,ALL4,A_90,H_NARROWEST,TIE,,,0
B136,2021,ALL4,A_90,H_ANY,TIE,,,0
B136,2021,ALL4,A_95,H_RUNNERUP,TIE,,,0
B136,2021,ALL4,A_95,H_NARROWEST,TIE,,,0
B136,2021,ALL4,A_95,H_ANY,TIE,,,0
B136,2021,ALL4,A_99,H_RUNNERUP,TIE,,,0
B136,2021,ALL4,A_99,H_NARROWEST,TIE,,,0
B136,2021,ALL4,A_99,H_ANY,TIE,,,0
B136,2021,ALL4_D,A_NONE,H_RUNNERUP,TIE,,0.5126497568688793,5
B136,2021,ALL4_D,A_NONE,H_NARROWEST,W,CADENCE,inf,5
B136,2021,ALL4_D,A_NONE,H_ANY,W,CADENCE,,5
B136,2021,ALL4_D,A_POS,H_RUNNERUP,TIE,,0.5126497568688793,4
B136,2021,ALL4_D,A_POS,H_NARROWEST,W,CADENCE,124.43916849757065,4
B136,2021,ALL4_D,A_POS,H_ANY,W,CADENCE,,4
B136,2021,ALL4_D,A_MED,H_RUNNERUP,W,CADENCE,124.43916849757065,2
B136,2021,ALL4_D,A_MED,H_NARROWEST,W,CADENCE,124.43916849757065,2
B136,2021,ALL4_D,A_MED,H_ANY,W,CADENCE,,2
B136,2021,ALL4_D,A_90,H_RUNNERUP,TIE,,,0
B136,2021,ALL4_D,A_90,H_NARROWEST,TIE,,,0
B136,2021,ALL4_D,A_90,H_ANY,TIE,,,0
B136,2021,ALL4_D,A_95,H_RUNNERUP,TIE,,,0
B136,2021,ALL4_D,A_95,H_NARROWEST,TIE,,,0
B136,2021,ALL4_D,A_95,H_ANY,TIE,,,0
B136,2021,ALL4_D,A_99,H_RUNNERUP,TIE,,,0
B136,2021,ALL4_D,A_99,H_NARROWEST,TIE,,,0
B136,2021,ALL4_D,A_99,H_ANY,TIE,,,0
B136,2022,NG,A_NONE,H_RUNNERUP,TIE,,1.593285676494441,3
B136,2022,NG,A_NONE,H_NARROWEST,TIE,,1.8098100258639844,3
