clause,q,panel,ladder,stat,rungs,peak,gap,spread,floor,published_set,set_size,decided,content,exp_false,err,price,contentless,note,coarse,M
LONGER_TAPE_M8,0.9,B136,CADENCE,CAGR,4,M,0.09001606372775939,1.8463253895186096,1.8463253895186096,"['D', 'W', 'M']",3,1,0.3333333333333333,0.0001195481929605613,0.0001195481929605613,8364.827399188693,False,"M=8x tape, PROJECTED floor 1.21426 (was 1.84633)",,8.0
AS_WRITTEN,0.9,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.9,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,['W'],1,3,1.0,0.8500000000000001,0.2833333333333334,3.529411764705882,False,"point argmax, gap 1.37645 vs floor inf",,
WIDER_RUNGS,0.9,B136,CADENCE,DD,4,Q,1.3764460187531853,7.623470897118423,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.9,B136,CADENCE,DD,4,Q,1.3764460187531853,7.623470897118423,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.9,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.06486648572775122,0.06486648572775122,15.416281439957512,False,"M=2x tape, PROJECTED floor 7.62347 (was inf)",,2.0
LONGER_TAPE_M4,0.9,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['W', 'M', 'Q']",3,1,0.3333333333333333,0.016066437194518834,0.016066437194518834,62.24155286532077,False,"M=4x tape, PROJECTED floor 7.62347 (was inf)",,4.0
LONGER_TAPE_M8,0.9,B136,CADENCE,DD,4,W,1.3764460187531853,7.623470897118423,inf,"['W', 'Q']",2,2,0.6666666666666666,0.061947340793803596,0.030973670396901798,32.28548593646902,False,"M=8x tape, PROJECTED floor 5.51112 (was inf)",,8.0
AS_WRITTEN,0.95,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.18322104889544333,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.049000000000000044,0.049000000000000044,20.408163265306104,False,"floor 0.183221, tie 8 of 9",,
ANNOTATED,0.95,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.18322104889544333,[12],1,8,1.0,1.959,0.244875,4.08371618172537,False,"point argmax, gap 0.00706867 vs floor 0.183221",,
WIDER_RUNGS,0.95,U56,N,S_FULL,9,15,0.007068668245825416,0.18322104889544333,0.18322104889544333,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"coarse 5 of 9 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,N,S_FULL,9,40,0.007068668245825416,0.18322104889544333,0.18322104889544333,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.18322104889544333,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.00964194177358002,0.00964194177358002,103.71354893887762,False,"M=2x tape, PROJECTED floor 0.176152 (was 0.183221)",,2.0
LONGER_TAPE_M4,0.95,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.18322104889544333,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.0004677216430057918,0.0004677216430057918,2138.023790332955,False,"M=4x tape, PROJECTED floor 0.142549 (was 0.183221)",,4.0
LONGER_TAPE_M8,0.95,U56,N,S_FULL,9,12,0.007068668245825416,0.18322104889544333,0.18322104889544333,"[10, 12, 15, 20, 25, 30, 40]",7,2,0.25,3.5636310176112573e-06,1.7818155088056287e-06,561225.3317237716,False,"M=8x tape, PROJECTED floor 0.0741563 (was 0.183221)",,8.0
AS_WRITTEN,0.95,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"floor inf, tie 9 of 9",,
ANNOTATED,0.95,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,inf,[15],1,8,1.0,1.9980000000000002,0.24975000000000003,4.0040040040040035,False,"point argmax, gap 0.0147301 vs floor inf",,
WIDER_RUNGS,0.95,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"coarse 5 of 9 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,N,S_OOS,9,40,0.014730064937639176,0.2902903436047862,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,inf,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.013113220111148793,0.013113220111148793,76.25891974083505,False,"M=2x tape, PROJECTED floor 0.264055 (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,inf,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.0008344921051095522,0.0008344921051095522,1198.333685695828,False,"M=4x tape, PROJECTED floor 0.232666 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,N,S_OOS,9,15,0.014730064937639176,0.2902903436047862,inf,"[12, 15, 20, 25, 30]",5,4,0.5,0.031927752966812384,0.007981938241703096,125.28285357750792,False,"M=8x tape, PROJECTED floor 0.092221 (was inf)",,8.0
AS_WRITTEN,0.95,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"floor inf, tie 9 of 9",,
ANNOTATED,0.95,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,[5],1,8,1.0,2.2299999999999995,0.27874999999999994,3.5874439461883414,False,"point argmax, gap 0.122641 vs floor inf",,
WIDER_RUNGS,0.95,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"coarse 5 of 9 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20, 25, 30]",8,1,0.125,0.04074386758641557,0.04074386758641557,24.543570830114575,False,"M=2x tape, PROJECTED floor 4.24739 (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15, 20]",6,3,0.375,0.06209788002055128,0.02069929334018376,48.3108279865134,False,"M=4x tape, PROJECTED floor 2.814 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,N,CAGR,9,5,0.12264140835065618,4.3700319617852035,inf,"[5, 8, 10, 12, 15]",5,4,0.5,0.028130400113623444,0.007032600028405861,142.19492022307978,False,"M=8x tape, PROJECTED floor 1.2567 (was inf)",,8.0
AS_WRITTEN,0.95,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"floor inf, tie 9 of 9",,
ANNOTATED,0.95,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,inf,[20],1,8,1.0,2.214,0.27675,3.613369467028004,False,"point argmax, gap 1.04166 vs floor inf",,
WIDER_RUNGS,0.95,U56,N,DD,9,10,1.0416639841034687,6.726027403333877,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"coarse 5 of 9 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,N,DD,9,40,1.0416639841034687,6.726027403333877,inf,"[5, 8, 10, 12, 15, 20, 25, 30, 40]",9,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,inf,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.020884973510046034,0.020884973510046034,47.88131522019804,False,"M=2x tape, PROJECTED floor 4.42333 (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,inf,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,0.001994293585873441,0.001994293585873441,501.4306855738243,False,"M=4x tape, PROJECTED floor 4.42333 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,N,DD,9,20,1.0416639841034687,6.726027403333877,inf,"[8, 10, 12, 15, 20, 25, 30, 40]",8,1,0.125,2.3344665973090706e-05,2.3344665973090706e-05,42836.3379091693,False,"M=8x tape, PROJECTED floor 4.42333 (was inf)",,8.0
AS_WRITTEN,0.95,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,[252],1,3,1.0,0.846,0.282,3.546099290780142,False,"point argmax, gap 0.0250789 vs floor inf",,
WIDER_RUNGS,0.95,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=4x tape, PROJECTED floor inf (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,H,S_FULL,4,252,0.025078881717488066,0.06337993535645858,inf,"[126, 252]",2,2,0.6666666666666666,0.06464249845416292,0.03232124922708146,30.939398195108,False,"M=8x tape, PROJECTED floor 0.0495539 (was inf)",,8.0
AS_WRITTEN,0.95,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,[252],1,3,1.0,0.891,0.297,3.3670033670033668,False,"point argmax, gap 0.0287704 vs floor inf",,
WIDER_RUNGS,0.95,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=4x tape, PROJECTED floor inf (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,H,S_OOS,4,252,0.028770378742377645,0.08847533187304535,inf,"[126, 252]",2,2,0.6666666666666666,0.06515944334144086,0.03257972167072043,30.69393931927618,False,"M=8x tape, PROJECTED floor 0.059705 (was inf)",,8.0
AS_WRITTEN,0.95,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,[252],1,3,1.0,0.717,0.239,4.184100418410042,False,"point argmax, gap 0.304999 vs floor inf",,
WIDER_RUNGS,0.95,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[63, 126, 252]",3,1,0.3333333333333333,0.03877697014999493,0.03877697014999493,25.78850271519037,False,"M=2x tape, PROJECTED floor 1.53042 (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[63, 126, 252]",3,1,0.3333333333333333,0.006277127713798292,0.006277127713798292,159.3085317989969,False,"M=4x tape, PROJECTED floor 1.22542 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,H,CAGR,4,252,0.3049987073677549,1.5304197924899796,inf,"[126, 252]",2,2,0.6666666666666666,0.016908702195661762,0.008454351097830881,118.28228901642946,False,"M=8x tape, PROJECTED floor 0.630287 (was inf)",,8.0
AS_WRITTEN,0.95,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,[126],1,3,1.0,1.33,0.44333333333333336,2.255639097744361,False,"point argmax, gap 1.11406 vs floor inf",,
WIDER_RUNGS,0.95,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,H,DD,4,21,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=4x tape, PROJECTED floor inf (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,H,DD,4,126,1.1140575191411841,6.564551170891317,inf,"[21, 63, 126, 252]",4,0,0.0,0.0,,,True,"M=8x tape, PROJECTED floor inf (was inf)",,8.0
AS_WRITTEN,0.95,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,inf,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",10,0,0.0,0.0,,,True,"floor inf, tie 10 of 10",,
ANNOTATED,0.95,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,inf,[0.75],1,9,1.0,0.9239999999999998,0.10266666666666664,9.740259740259742,False,"point argmax, gap 0.000155664 vs floor inf",,
WIDER_RUNGS,0.95,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,inf,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",10,0,0.0,0.0,,,True,"coarse 6 of 10 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,inf,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",10,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,inf,"[0.65, 0.7, 0.75]",3,7,0.7777777777777778,0.22342309696142448,0.0319175852802035,31.330690941091902,False,"M=2x tape, PROJECTED floor 0.000345851 (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,inf,[0.75],1,9,1.0,0.057111656768981556,0.0063457396409979504,157.58604301054132,False,"M=4x tape, PROJECTED floor 0.000155664 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,GROSS,S_FULL,10,0.75,0.0001556639667841253,0.0017882751492677151,inf,[0.75],1,9,1.0,0.002457408423184426,0.0002730453803538251,3662.394868956042,False,"M=8x tape, PROJECTED floor 0.000155664 (was inf)",,8.0
AS_WRITTEN,0.95,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,inf,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",10,0,0.0,0.0,,,True,"floor inf, tie 10 of 10",,
ANNOTATED,0.95,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,inf,[0.75],1,9,1.0,1.029,0.11433333333333333,8.746355685131196,False,"point argmax, gap 0.000194775 vs floor inf",,
WIDER_RUNGS,0.95,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,inf,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",10,0,0.0,0.0,,,True,"coarse 6 of 10 rungs, floor inf, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,inf,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",10,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,inf,"[0.65, 0.7, 0.75]",3,7,0.7777777777777778,0.29063191179792425,0.04151884454256061,24.085448692458403,False,"M=2x tape, PROJECTED floor 0.000421525 (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,inf,[0.75],1,9,1.0,0.07434004070306555,0.008260004522562838,121.06530901628722,False,"M=4x tape, PROJECTED floor 0.000194775 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,GROSS,S_OOS,10,0.75,0.00019477495026443137,0.0021154912506546886,inf,[0.75],1,9,1.0,0.0033716684295295174,0.0003746298255032797,2669.301619689769,False,"M=8x tape, PROJECTED floor 0.000194775 (was inf)",,8.0
AS_WRITTEN,0.95,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"floor 1.03807, tie 1 of 10",,
ANNOTATED,0.95,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"point argmax, gap 1.04953 vs floor 1.03807",,
WIDER_RUNGS,0.95,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,"[0.35, 0.45, 0.55, 0.65, 0.75]",5,5,0.5555555555555556,0.0,0.0,inf,False,"coarse 6 of 10 rungs, floor 1.04953, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,"[0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75]",9,1,0.1111111111111111,0.0,0.0,inf,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=2x tape, PROJECTED floor 1.03807 (was 1.03807)",,2.0
LONGER_TAPE_M4,0.95,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=4x tape, PROJECTED floor 1.03807 (was 1.03807)",,4.0
LONGER_TAPE_M8,0.95,U56,GROSS,CAGR,10,0.75,1.0495280990911553,9.401691141620727,1.0380692471477992,[0.75],1,9,1.0,0.0,0.0,inf,False,"M=8x tape, PROJECTED floor 1.03807 (was 1.03807)",,8.0
AS_WRITTEN,0.95,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"floor 1.19384, tie 1 of 10",,
ANNOTATED,0.95,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"point argmax, gap 1.28593 vs floor 1.19384",,
WIDER_RUNGS,0.95,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,"[0.3, 0.35, 0.45, 0.55, 0.65]",5,5,0.5555555555555556,0.0,0.0,inf,False,"coarse 6 of 10 rungs, floor 1.19384, 4 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,"[0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7]",9,1,0.1111111111111111,0.0,0.0,inf,False,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=2x tape, PROJECTED floor 1.19384 (was 1.19384)",,2.0
LONGER_TAPE_M4,0.95,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=4x tape, PROJECTED floor 1.19384 (was 1.19384)",,4.0
LONGER_TAPE_M8,0.95,U56,GROSS,DD,10,0.3,1.2859290693538092,11.137235203817976,1.1938432556992673,[0.3],1,9,1.0,0.0,0.0,inf,False,"M=8x tape, PROJECTED floor 1.19384 (was 1.19384)",,8.0
AS_WRITTEN,0.95,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,['W'],1,3,1.0,0.9,0.3,3.333333333333333,False,"point argmax, gap 0.000867437 vs floor inf",,
WIDER_RUNGS,0.95,U56,CADENCE,S_FULL,4,Q,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,CADENCE,S_FULL,4,Q,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.03134146365833135,0.03134146365833135,31.906614537900655,False,"M=4x tape, PROJECTED floor 0.0588652 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,CADENCE,S_FULL,4,W,0.0008674369892938127,0.058865156398083096,inf,"['W', 'Q']",2,2,0.6666666666666666,0.019430821216453342,0.009715410608226671,102.92925747813838,False,"M=8x tape, PROJECTED floor 0.0419931 (was inf)",,8.0
AS_WRITTEN,0.95,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,['Q'],1,3,1.0,0.909,0.303,3.3003300330033003,False,"point argmax, gap 0.0083084 vs floor inf",,
WIDER_RUNGS,0.95,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
LONGER_TAPE_M4,0.95,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.01869573823966375,0.01869573823966375,53.488125859532005,False,"M=4x tape, PROJECTED floor 0.088736 (was inf)",,4.0
LONGER_TAPE_M8,0.95,U56,CADENCE,S_OOS,4,Q,0.008308398644119697,0.09704441230057848,inf,"['D', 'W', 'Q']",3,1,0.3333333333333333,0.0016219152389156388,0.0016219152389156388,616.5550307478264,False,"M=8x tape, PROJECTED floor 0.088736 (was inf)",,8.0
AS_WRITTEN,0.95,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"floor inf, tie 4 of 4",,
ANNOTATED,0.95,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,['W'],1,3,1.0,0.9760000000000001,0.32533333333333336,3.073770491803278,False,"point argmax, gap 0.160422 vs floor inf",,
WIDER_RUNGS,0.95,U56,CADENCE,CAGR,4,D,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"coarse 3 of 4 rungs, floor inf, 1 unadjudicated",step2,
WIDER_RUNGS_ENDS,0.95,U56,CADENCE,CAGR,4,D,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"ENDS-ONLY, reported beside, never selected on",ends,
LONGER_TAPE,0.95,U56,CADENCE,CAGR,4,W,0.16042241106593025,0.906597672704823,inf,"['D', 'W', 'M', 'Q']",4,0,0.0,0.0,,,True,"M=2x tape, PROJECTED floor inf (was inf)",,2.0
