file,panels,n_panels,explains,explains_tight,publishes_n_elig,publishes_k,known_panels,Ebar_gap,k_gap,separable
2026-09-10_publish-the-PENALTY-beside-every-residualisation_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_publish-the-PENALTY-beside-every-residualisation_cloud.result.md,U56;B136;SMALL439,3,False,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_put-a-ROW-ID-on-every-artefact-that-RE-READS-another-artefact_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_B.result.md,U56;SMALL439,2,True,False,False,False,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_put-the-T1-line-in-PROTOCOL-and-back-fill-it_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_re-cut-every-published-BINDING-BAR-claim-as-a-STEP-NORMALISED-argmin_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_re-cut-the-record-s-WINDOW-WIDTH-claims-as-width-per-point_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_re-read-every-chooser-result-on-the-OOS-RANK-of-its-constant-arm_B.result.md,U56;SMALL439,2,True,True,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_re-read-every-published-CADENCE-verdict-against-its-own-PHASE-SPREAD_cloud.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_re-run-the-3-wide-and-unfolded-census-files-individually_B.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_restate-idea-121-s-ADV-clause-in-SHARES-before-PROTOCOL-adopts-it_B.result.md,U56;SMALL439,2,False,False,False,True,U56;SMALL439,105.38441200700237,384.0,False
2026-09-10_state-the-UNIT-on-every-binding-bar-claim-in-the-record_B.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_the-stop-family-never-beats-its-own-exposure_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_which-MATCHED-GROSS-claims-in-the-record-are-SHARPE-claims_cloud.result.md,U56;B136;SMALL439,3,True,True,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_why-do-145931-pointer-rows-MISS-their-source-entirely_C.result.md,U56;B136,2,True,False,False,False,U56;B136,53.21619475295946,80.0,False
2026-09-10_why-does-a-0.83x-per-year-book-still-pay-to-SMOOTH_C.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-10_why-does-the-n-dial-disagree-5x-more-than-every-other-dial_B.result.md,B136;BSTK100;SMALL439,3,True,False,False,False,B136;SMALL439,52.168217254042915,304.0,False
2026-09-11_does-the-2026-09-04-KEEP-4b-candidate-survive-a-COIN-FLIP-BAR-restatement_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-11_how-many-of-the-60-rc-0-scripts-SILENTLY-changed-their-own-published-numbers_B.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-11_how-much-of-the-record-s-CAND-vs-EWALL-premia-is-EXPOSURE_C.result.md,U56;B136;SMALL439,3,True,False,False,True,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-11_is-the-86.7-percent-DD-CUT-RATE-a-PANEL-CONSTANT_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-11_is-the-GROSS-dial-s-4b-FOOTPRINT-the-CAGR-FLOOR-alone_C.result.md,U56;B136,2,True,True,False,True,U56;B136,53.21619475295946,80.0,False
2026-09-11_is-the-KEEP-4b-candidate-s-margin-a-TURNOVER-matched-fact_cloud.result.md,U56;B136;SMALL439,3,True,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-11_price-PERSISTENCE-and-SELECTION-separately-on-the-composite_C.result.md,U56;B136;SMALL439,3,True,True,True,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-11_price-the-4a-MaxDD-leg-against-a-VOL-MATCHED-cap_B.result.md,U56;B136;SMALL439,3,False,False,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
2026-09-11_restate-the-KEEP-4b-CANDIDATE-against-a-GROSS-MATCHED-gated-equal-weight-book_cloud.result.md,U56;B136;SMALL439,3,True,True,False,False,U56;B136;SMALL439,105.38441200700237,384.0,False
