panel,under,cad,variant,q,dial,year,ret
SMALL439,EWALL,M,ROCQ,0.4,20.0,2014,-0.06146734494319139
SMALL439,EWALL,M,ROCQ,0.4,20.0,2015,-0.034335945679697
SMALL439,EWALL,M,ROCQ,0.4,20.0,2016,0.12957296570406407
SMALL439,EWALL,M,ROCQ,0.4,20.0,2017,0.020937145426901616
SMALL439,EWALL,M,ROCQ,0.4,20.0,2018,0.0724409130038084
SMALL439,EWALL,M,ROCQ,0.4,20.0,2019,-0.006325750373102013
SMALL439,EWALL,M,ROCQ,0.4,20.0,2020,0.19399113639443621
SMALL439,EWALL,M,ROCQ,0.4,20.0,2021,0.15752608810412005
SMALL439,EWALL,M,ROCQ,0.4,20.0,2022,-0.20262924305562902
SMALL439,EWALL,M,ROCQ,0.4,20.0,2023,0.04026171733210315
SMALL439,EWALL,M,ROCQ,0.4,20.0,2024,-0.12994057555617688
SMALL439,EWALL,M,ROCQ,0.4,20.0,2025,0.038766262008264496
SMALL439,EWALL,M,ROCQ,0.4,20.0,2026,0.05138192079561987
SMALL439,EWALL,M,ROCQ,0.4,40.0,2011,-0.03030669057081803
SMALL439,EWALL,M,ROCQ,0.4,40.0,2012,0.1375220606452774
SMALL439,EWALL,M,ROCQ,0.4,40.0,2013,0.19683008973907068
SMALL439,EWALL,M,ROCQ,0.4,40.0,2014,-0.08472123576661628
SMALL439,EWALL,M,ROCQ,0.4,40.0,2015,-0.032517583681212936
SMALL439,EWALL,M,ROCQ,0.4,40.0,2016,0.11398338242391892
SMALL439,EWALL,M,ROCQ,0.4,40.0,2017,0.006223815856447157
SMALL439,EWALL,M,ROCQ,0.4,40.0,2018,0.055844593492020644
SMALL439,EWALL,M,ROCQ,0.4,40.0,2019,-0.04164481752874505
SMALL439,EWALL,M,ROCQ,0.4,40.0,2020,0.2453576551804133
SMALL439,EWALL,M,ROCQ,0.4,40.0,2021,0.12250862778363292
SMALL439,EWALL,M,ROCQ,0.4,40.0,2022,-0.1554029841642084
SMALL439,EWALL,M,ROCQ,0.4,40.0,2023,0.03316716511114204
SMALL439,EWALL,M,ROCQ,0.4,40.0,2024,-0.12994057555617688
SMALL439,EWALL,M,ROCQ,0.4,40.0,2025,0.061059546962979994
SMALL439,EWALL,M,ROCQ,0.4,40.0,2026,0.09510285528295226
SMALL439,EWALL,M,ROCQ,0.4,60.0,2011,-0.03030669057081803
SMALL439,EWALL,M,ROCQ,0.4,60.0,2012,0.1375220606452774
SMALL439,EWALL,M,ROCQ,0.4,60.0,2013,0.256853373147536
SMALL439,EWALL,M,ROCQ,0.4,60.0,2014,-0.047798034297162784
SMALL439,EWALL,M,ROCQ,0.4,60.0,2015,-0.028327305403609615
SMALL439,EWALL,M,ROCQ,0.4,60.0,2016,0.11398338242391892
SMALL439,EWALL,M,ROCQ,0.4,60.0,2017,-0.001115468671775366
SMALL439,EWALL,M,ROCQ,0.4,60.0,2018,0.055844593492020644
SMALL439,EWALL,M,ROCQ,0.4,60.0,2019,-0.02061621067394659
SMALL439,EWALL,M,ROCQ,0.4,60.0,2020,0.2453576551804133
SMALL439,EWALL,M,ROCQ,0.4,60.0,2021,0.14867744455883902
SMALL439,EWALL,M,ROCQ,0.4,60.0,2022,-0.23255757072936245
SMALL439,EWALL,M,ROCQ,0.4,60.0,2023,0.13751710099570968
SMALL439,EWALL,M,ROCQ,0.4,60.0,2024,-0.10688556327745813
SMALL439,EWALL,M,ROCQ,0.4,60.0,2025,0.05422037261915369
SMALL439,EWALL,M,ROCQ,0.4,60.0,2026,0.0943443707323155
SMALL439,EWALL,M,ASYM,0.1,0.35,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.1,0.35,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.1,0.35,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.1,0.35,2014,0.02391157895937135
SMALL439,EWALL,M,ASYM,0.1,0.35,2015,-0.07421087697753526
SMALL439,EWALL,M,ASYM,0.1,0.35,2016,0.21893475790536243
SMALL439,EWALL,M,ASYM,0.1,0.35,2017,0.09076817386747837
SMALL439,EWALL,M,ASYM,0.1,0.35,2018,-0.027225168337492223
SMALL439,EWALL,M,ASYM,0.1,0.35,2019,0.028046248530265716
SMALL439,EWALL,M,ASYM,0.1,0.35,2020,0.01770773960175931
SMALL439,EWALL,M,ASYM,0.1,0.35,2021,0.18242553189149557
SMALL439,EWALL,M,ASYM,0.1,0.35,2022,-0.0860784099451648
SMALL439,EWALL,M,ASYM,0.1,0.35,2023,0.1348829531289093
SMALL439,EWALL,M,ASYM,0.1,0.35,2024,0.09087377069903524
SMALL439,EWALL,M,ASYM,0.1,0.35,2025,-0.029773579026793673
SMALL439,EWALL,M,ASYM,0.1,0.35,2026,0.1564192094905339
SMALL439,EWALL,M,ASYM,0.1,0.5,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.1,0.5,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.1,0.5,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.1,0.5,2014,0.02391157895937135
SMALL439,EWALL,M,ASYM,0.1,0.5,2015,-0.07421087697753526
SMALL439,EWALL,M,ASYM,0.1,0.5,2016,0.21893475790536243
SMALL439,EWALL,M,ASYM,0.1,0.5,2017,0.09076817386747837
SMALL439,EWALL,M,ASYM,0.1,0.5,2018,-0.027225168337492223
SMALL439,EWALL,M,ASYM,0.1,0.5,2019,0.06196027197932574
SMALL439,EWALL,M,ASYM,0.1,0.5,2020,-0.08458983060481995
SMALL439,EWALL,M,ASYM,0.1,0.5,2021,0.18242553189149557
SMALL439,EWALL,M,ASYM,0.1,0.5,2022,-0.06303386618969564
SMALL439,EWALL,M,ASYM,0.1,0.5,2023,0.03154201205931306
SMALL439,EWALL,M,ASYM,0.1,0.5,2024,0.09087377069903524
SMALL439,EWALL,M,ASYM,0.1,0.5,2025,-0.029773579026793673
SMALL439,EWALL,M,ASYM,0.1,0.5,2026,0.1564192094905339
SMALL439,EWALL,M,ASYM,0.1,0.65,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.1,0.65,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.1,0.65,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.1,0.65,2014,0.02391157895937135
SMALL439,EWALL,M,ASYM,0.1,0.65,2015,-0.07421087697753526
SMALL439,EWALL,M,ASYM,0.1,0.65,2016,0.21893475790536243
SMALL439,EWALL,M,ASYM,0.1,0.65,2017,0.09076817386747837
SMALL439,EWALL,M,ASYM,0.1,0.65,2018,-0.027225168337492223
SMALL439,EWALL,M,ASYM,0.1,0.65,2019,-0.0007266525646436595
SMALL439,EWALL,M,ASYM,0.1,0.65,2020,-0.04189561069248171
SMALL439,EWALL,M,ASYM,0.1,0.65,2021,0.18242553189149557
SMALL439,EWALL,M,ASYM,0.1,0.65,2022,-0.06303386618969564
SMALL439,EWALL,M,ASYM,0.1,0.65,2023,0.03154201205931306
SMALL439,EWALL,M,ASYM,0.1,0.65,2024,0.09087377069903524
SMALL439,EWALL,M,ASYM,0.1,0.65,2025,-0.1081110271631367
SMALL439,EWALL,M,ASYM,0.1,0.65,2026,0.1564192094905339
SMALL439,EWALL,M,ASYM,0.2,0.35,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.2,0.35,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.2,0.35,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.2,0.35,2014,0.02391157895937135
SMALL439,EWALL,M,ASYM,0.2,0.35,2015,-0.04158159578106746
SMALL439,EWALL,M,ASYM,0.2,0.35,2016,0.20787979631292286
SMALL439,EWALL,M,ASYM,0.2,0.35,2017,0.09076817386747837
SMALL439,EWALL,M,ASYM,0.2,0.35,2018,0.0639736306322809
SMALL439,EWALL,M,ASYM,0.2,0.35,2019,-0.049522856140976956
SMALL439,EWALL,M,ASYM,0.2,0.35,2020,0.19005489499527628
SMALL439,EWALL,M,ASYM,0.2,0.35,2021,0.18242553189149557
SMALL439,EWALL,M,ASYM,0.2,0.35,2022,-0.025330382217608083
SMALL439,EWALL,M,ASYM,0.2,0.35,2023,-0.10501908827628226
SMALL439,EWALL,M,ASYM,0.2,0.35,2024,0.09012681577385218
SMALL439,EWALL,M,ASYM,0.2,0.35,2025,-0.00790404518044363
SMALL439,EWALL,M,ASYM,0.2,0.35,2026,0.1564192094905339
SMALL439,EWALL,M,ASYM,0.2,0.5,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.2,0.5,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.2,0.5,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.2,0.5,2014,0.01833096834320669
SMALL439,EWALL,M,ASYM,0.2,0.5,2015,-0.060679811900330005
SMALL439,EWALL,M,ASYM,0.2,0.5,2016,0.15773018505260916
SMALL439,EWALL,M,ASYM,0.2,0.5,2017,0.09076817386747837
SMALL439,EWALL,M,ASYM,0.2,0.5,2018,0.0639736306322809
SMALL439,EWALL,M,ASYM,0.2,0.5,2019,0.06273250928272622
SMALL439,EWALL,M,ASYM,0.2,0.5,2020,0.11489175202264557
SMALL439,EWALL,M,ASYM,0.2,0.5,2021,0.18242553189149557
SMALL439,EWALL,M,ASYM,0.2,0.5,2022,-0.0007540762209797824
SMALL439,EWALL,M,ASYM,0.2,0.5,2023,-0.1043528271020484
SMALL439,EWALL,M,ASYM,0.2,0.5,2024,0.09012681577385218
SMALL439,EWALL,M,ASYM,0.2,0.5,2025,-0.00790404518044363
SMALL439,EWALL,M,ASYM,0.2,0.5,2026,0.1564192094905339
SMALL439,EWALL,M,ASYM,0.2,0.65,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.2,0.65,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.2,0.65,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.2,0.65,2014,0.01833096834320669
SMALL439,EWALL,M,ASYM,0.2,0.65,2015,0.0
SMALL439,EWALL,M,ASYM,0.2,0.65,2016,0.1542378622552365
SMALL439,EWALL,M,ASYM,0.2,0.65,2017,0.09076817386747837
SMALL439,EWALL,M,ASYM,0.2,0.65,2018,0.0639736306322809
SMALL439,EWALL,M,ASYM,0.2,0.65,2019,0.0
SMALL439,EWALL,M,ASYM,0.2,0.65,2020,0.1668896817274863
SMALL439,EWALL,M,ASYM,0.2,0.65,2021,0.18242553189149557
SMALL439,EWALL,M,ASYM,0.2,0.65,2022,-0.0007540762209797824
SMALL439,EWALL,M,ASYM,0.2,0.65,2023,-0.1043528271020484
SMALL439,EWALL,M,ASYM,0.2,0.65,2024,0.09012681577385218
SMALL439,EWALL,M,ASYM,0.2,0.65,2025,-0.0880072702905117
SMALL439,EWALL,M,ASYM,0.2,0.65,2026,0.1564192094905339
SMALL439,EWALL,M,ASYM,0.3,0.35,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.3,0.35,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.3,0.35,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.3,0.35,2014,-0.038504359828017254
SMALL439,EWALL,M,ASYM,0.3,0.35,2015,-0.0033124098889072418
SMALL439,EWALL,M,ASYM,0.3,0.35,2016,0.20787979631292286
SMALL439,EWALL,M,ASYM,0.3,0.35,2017,0.03058803857325154
SMALL439,EWALL,M,ASYM,0.3,0.35,2018,0.0639736306322809
SMALL439,EWALL,M,ASYM,0.3,0.35,2019,-0.049522856140976956
SMALL439,EWALL,M,ASYM,0.3,0.35,2020,0.19005489499527628
SMALL439,EWALL,M,ASYM,0.3,0.35,2021,0.18036097893921577
SMALL439,EWALL,M,ASYM,0.3,0.35,2022,-0.024594852389974053
SMALL439,EWALL,M,ASYM,0.3,0.35,2023,-0.04788618972539638
SMALL439,EWALL,M,ASYM,0.3,0.35,2024,0.09012681577385218
SMALL439,EWALL,M,ASYM,0.3,0.35,2025,0.05115710877132207
SMALL439,EWALL,M,ASYM,0.3,0.35,2026,0.06453956396145766
SMALL439,EWALL,M,ASYM,0.3,0.5,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.3,0.5,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.3,0.5,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.3,0.5,2014,-0.005059222251402318
SMALL439,EWALL,M,ASYM,0.3,0.5,2015,-0.023173208591788175
SMALL439,EWALL,M,ASYM,0.3,0.5,2016,0.15773018505260916
SMALL439,EWALL,M,ASYM,0.3,0.5,2017,0.03058803857325154
SMALL439,EWALL,M,ASYM,0.3,0.5,2018,0.0639736306322809
SMALL439,EWALL,M,ASYM,0.3,0.5,2019,0.040480980094307784
SMALL439,EWALL,M,ASYM,0.3,0.5,2020,0.11489175202264557
SMALL439,EWALL,M,ASYM,0.3,0.5,2021,0.18036097893921577
SMALL439,EWALL,M,ASYM,0.3,0.5,2022,0.0
SMALL439,EWALL,M,ASYM,0.3,0.5,2023,-0.10792813777930899
SMALL439,EWALL,M,ASYM,0.3,0.5,2024,0.09012681577385218
SMALL439,EWALL,M,ASYM,0.3,0.5,2025,0.04291843385751282
SMALL439,EWALL,M,ASYM,0.3,0.5,2026,0.06380224800167444
SMALL439,EWALL,M,ASYM,0.3,0.65,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.3,0.65,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.3,0.65,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.3,0.65,2014,-0.005059222251402318
SMALL439,EWALL,M,ASYM,0.3,0.65,2015,0.0
SMALL439,EWALL,M,ASYM,0.3,0.65,2016,0.1542378622552365
SMALL439,EWALL,M,ASYM,0.3,0.65,2017,0.00010819259170347095
SMALL439,EWALL,M,ASYM,0.3,0.65,2018,-0.014117063066720226
SMALL439,EWALL,M,ASYM,0.3,0.65,2019,0.0
SMALL439,EWALL,M,ASYM,0.3,0.65,2020,0.1668896817274863
SMALL439,EWALL,M,ASYM,0.3,0.65,2021,0.18036097893921577
SMALL439,EWALL,M,ASYM,0.3,0.65,2022,0.0
SMALL439,EWALL,M,ASYM,0.3,0.65,2023,-0.14115118786293024
SMALL439,EWALL,M,ASYM,0.3,0.65,2024,0.014515562699135787
SMALL439,EWALL,M,ASYM,0.3,0.65,2025,-0.041288269811512124
SMALL439,EWALL,M,ASYM,0.3,0.65,2026,0.028939918302750334
SMALL439,EWALL,M,ASYM,0.4,0.35,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.4,0.35,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.4,0.35,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.4,0.35,2014,-0.001040262252811841
SMALL439,EWALL,M,ASYM,0.4,0.35,2015,-0.04430910268095667
SMALL439,EWALL,M,ASYM,0.4,0.35,2016,0.20787979631292286
SMALL439,EWALL,M,ASYM,0.4,0.35,2017,0.03058803857325154
SMALL439,EWALL,M,ASYM,0.4,0.35,2018,0.0639736306322809
SMALL439,EWALL,M,ASYM,0.4,0.35,2019,-0.0030852040167237416
SMALL439,EWALL,M,ASYM,0.4,0.35,2020,0.11489175202264557
SMALL439,EWALL,M,ASYM,0.4,0.35,2021,0.18036097893921577
SMALL439,EWALL,M,ASYM,0.4,0.35,2022,-0.024594852389974053
SMALL439,EWALL,M,ASYM,0.4,0.35,2023,-0.11040087209174332
SMALL439,EWALL,M,ASYM,0.4,0.35,2024,0.09012681577385218
SMALL439,EWALL,M,ASYM,0.4,0.35,2025,-0.02974123638170112
SMALL439,EWALL,M,ASYM,0.4,0.35,2026,0.06453956396145766
SMALL439,EWALL,M,ASYM,0.4,0.5,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.4,0.5,2012,0.1305283017977965
SMALL439,EWALL,M,ASYM,0.4,0.5,2013,0.37749382103801143
SMALL439,EWALL,M,ASYM,0.4,0.5,2014,-0.03992160990475624
SMALL439,EWALL,M,ASYM,0.4,0.5,2015,-0.023173208591788175
SMALL439,EWALL,M,ASYM,0.4,0.5,2016,0.15773018505260916
SMALL439,EWALL,M,ASYM,0.4,0.5,2017,0.004526986578881509
SMALL439,EWALL,M,ASYM,0.4,0.5,2018,0.03965817049273723
SMALL439,EWALL,M,ASYM,0.4,0.5,2019,0.0
SMALL439,EWALL,M,ASYM,0.4,0.5,2020,0.18699229382594185
SMALL439,EWALL,M,ASYM,0.4,0.5,2021,0.18036097893921577
SMALL439,EWALL,M,ASYM,0.4,0.5,2022,0.0
SMALL439,EWALL,M,ASYM,0.4,0.5,2023,-0.04551934955775816
SMALL439,EWALL,M,ASYM,0.4,0.5,2024,-0.10749710628562303
SMALL439,EWALL,M,ASYM,0.4,0.5,2025,-0.06256708716629633
SMALL439,EWALL,M,ASYM,0.4,0.5,2026,0.06380224800167444
SMALL439,EWALL,M,ASYM,0.4,0.65,2011,-0.03030669057081803
SMALL439,EWALL,M,ASYM,0.4,0.65,2012,0.10255991014788601
SMALL439,EWALL,M,ASYM,0.4,0.65,2013,0.3765491783151069
SMALL439,EWALL,M,ASYM,0.4,0.65,2014,-0.0005691131961600426
SMALL439,EWALL,M,ASYM,0.4,0.65,2015,0.0
SMALL439,EWALL,M,ASYM,0.4,0.65,2016,0.1542378622552365
SMALL439,EWALL,M,ASYM,0.4,0.65,2017,0.0016248244444587723
SMALL439,EWALL,M,ASYM,0.4,0.65,2018,-0.03526399936147162
SMALL439,EWALL,M,ASYM,0.4,0.65,2019,0.0
SMALL439,EWALL,M,ASYM,0.4,0.65,2020,0.24670811268012804
SMALL439,EWALL,M,ASYM,0.4,0.65,2021,0.21076809958870224
SMALL439,EWALL,M,ASYM,0.4,0.65,2022,0.0
SMALL439,EWALL,M,ASYM,0.4,0.65,2023,-0.08106666339697088
SMALL439,EWALL,M,ASYM,0.4,0.65,2024,-0.09160177270059744
SMALL439,EWALL,M,ASYM,0.4,0.65,2025,-0.015496071498134256
SMALL439,EWALL,M,ASYM,0.4,0.65,2026,0.028939918302750334
SMALL439,EWALL,M,BOTH,0.1,20.0,2011,-0.03030669057081803
SMALL439,EWALL,M,BOTH,0.1,20.0,2012,0.1305283017977965
SMALL439,EWALL,M,BOTH,0.1,20.0,2013,0.37749382103801143
SMALL439,EWALL,M,BOTH,0.1,20.0,2014,-0.07621434917085756
SMALL439,EWALL,M,BOTH,0.1,20.0,2015,-0.05973636248261871
SMALL439,EWALL,M,BOTH,0.1,20.0,2016,0.21893475790536243
SMALL439,EWALL,M,BOTH,0.1,20.0,2017,0.09076817386747837
SMALL439,EWALL,M,BOTH,0.1,20.0,2018,-0.027225168337492223
SMALL439,EWALL,M,BOTH,0.1,20.0,2019,0.00525457930538753
SMALL439,EWALL,M,BOTH,0.1,20.0,2020,0.4577529647590539
SMALL439,EWALL,M,BOTH,0.1,20.0,2021,0.16239510285946235
SMALL439,EWALL,M,BOTH,0.1,20.0,2022,-0.20262924305562902
SMALL439,EWALL,M,BOTH,0.1,20.0,2023,0.1348829531289093
SMALL439,EWALL,M,BOTH,0.1,20.0,2024,0.09087377069903524
SMALL439,EWALL,M,BOTH,0.1,20.0,2025,0.13292269397983159
SMALL439,EWALL,M,BOTH,0.1,20.0,2026,0.1564192094905339
SMALL439,EWALL,M,BOTH,0.2,20.0,2011,-0.03030669057081803
SMALL439,EWALL,M,BOTH,0.2,20.0,2012,0.06381648348684887
SMALL439,EWALL,M,BOTH,0.2,20.0,2013,0.37749382103801143
SMALL439,EWALL,M,BOTH,0.2,20.0,2014,-0.054319865722659455
SMALL439,EWALL,M,BOTH,0.2,20.0,2015,-0.05973636248261871
SMALL439,EWALL,M,BOTH,0.2,20.0,2016,0.12755753512830426
SMALL439,EWALL,M,BOTH,0.2,20.0,2017,0.09076817386747837
SMALL439,EWALL,M,BOTH,0.2,20.0,2018,0.038618498940802715
SMALL439,EWALL,M,BOTH,0.2,20.0,2019,-0.027772628769547114
SMALL439,EWALL,M,BOTH,0.2,20.0,2020,0.08969674930293459
SMALL439,EWALL,M,BOTH,0.2,20.0,2021,0.13702603359748777
SMALL439,EWALL,M,BOTH,0.2,20.0,2022,-0.0676501210696796
SMALL439,EWALL,M,BOTH,0.2,20.0,2023,0.0674013927446635
SMALL439,EWALL,M,BOTH,0.2,20.0,2024,0.004829733484970067
SMALL439,EWALL,M,BOTH,0.2,20.0,2025,0.062101035624225975
SMALL439,EWALL,M,BOTH,0.2,20.0,2026,0.1564192094905339
SMALL439,EWALL,M,BOTH,0.3,20.0,2011,-0.03030669057081803
SMALL439,EWALL,M,BOTH,0.3,20.0,2012,0.06381648348684887
SMALL439,EWALL,M,BOTH,0.3,20.0,2013,0.3129344589283094
SMALL439,EWALL,M,BOTH,0.3,20.0,2014,-0.054319865722659455
SMALL439,EWALL,M,BOTH,0.3,20.0,2015,-0.015015172755004524
SMALL439,EWALL,M,BOTH,0.3,20.0,2016,0.11932845862874397
SMALL439,EWALL,M,BOTH,0.3,20.0,2017,-0.02833491985367942
SMALL439,EWALL,M,BOTH,0.3,20.0,2018,0.013250243343088108
SMALL439,EWALL,M,BOTH,0.3,20.0,2019,-0.07380467764994314
SMALL439,EWALL,M,BOTH,0.3,20.0,2020,0.08969674930293459
SMALL439,EWALL,M,BOTH,0.3,20.0,2021,0.1286971655546203
SMALL439,EWALL,M,BOTH,0.3,20.0,2022,-0.004253766393863767
SMALL439,EWALL,M,BOTH,0.3,20.0,2023,0.06117791603680933
SMALL439,EWALL,M,BOTH,0.3,20.0,2024,-0.12994057555617688
SMALL439,EWALL,M,BOTH,0.3,20.0,2025,-0.05743164254875044
SMALL439,EWALL,M,BOTH,0.3,20.0,2026,0.09510285528295226
SMALL439,EWALL,M,BOTH,0.4,20.0,2011,-0.03030669057081803
SMALL439,EWALL,M,BOTH,0.4,20.0,2012,0.04034868087423238
SMALL439,EWALL,M,BOTH,0.4,20.0,2013,0.20234873147322818
SMALL439,EWALL,M,BOTH,0.4,20.0,2014,-0.05288372874966918
SMALL439,EWALL,M,BOTH,0.4,20.0,2015,-0.015690743505816562
SMALL439,EWALL,M,BOTH,0.4,20.0,2016,0.07285538469854957
SMALL439,EWALL,M,BOTH,0.4,20.0,2017,-0.03402610556573904
SMALL439,EWALL,M,BOTH,0.4,20.0,2018,0.0724409130038084
SMALL439,EWALL,M,BOTH,0.4,20.0,2019,0.03070585255236935
SMALL439,EWALL,M,BOTH,0.4,20.0,2020,0.02087216574034878
SMALL439,EWALL,M,BOTH,0.4,20.0,2021,0.15752608810412005
SMALL439,EWALL,M,BOTH,0.4,20.0,2022,-0.024594852389974053
SMALL439,EWALL,M,BOTH,0.4,20.0,2023,-0.0396800241932771
SMALL439,EWALL,M,BOTH,0.4,20.0,2024,-0.13053633208616866
SMALL439,EWALL,M,BOTH,0.4,20.0,2025,-0.05608821101563999
SMALL439,EWALL,M,BOTH,0.4,20.0,2026,0.05138192079561987
SMALL439,MADG,W,CONTROL,,,2011,-0.034239360702438826
SMALL439,MADG,W,CONTROL,,,2012,-0.003798952680142187
SMALL439,MADG,W,CONTROL,,,2013,0.24988101248825267
SMALL439,MADG,W,CONTROL,,,2014,-0.008317964970687486
SMALL439,MADG,W,CONTROL,,,2015,-0.031554563515456935
SMALL439,MADG,W,CONTROL,,,2016,0.0782086494746197
SMALL439,MADG,W,CONTROL,,,2017,0.019933573939168836
SMALL439,MADG,W,CONTROL,,,2018,-0.00019680821723222497
SMALL439,MADG,W,CONTROL,,,2019,0.0009450115832356776
SMALL439,MADG,W,CONTROL,,,2020,0.13620879066110314
SMALL439,MADG,W,CONTROL,,,2021,0.17813302061765257
SMALL439,MADG,W,CONTROL,,,2022,-0.06314726534087312
SMALL439,MADG,W,CONTROL,,,2023,0.024009339955892717
SMALL439,MADG,W,CONTROL,,,2024,0.026793336306279336
SMALL439,MADG,W,CONTROL,,,2025,0.013855874618598163
SMALL439,MADG,W,CONTROL,,,2026,0.05429373791945391
SMALL439,MADG,W,LEVEL,0.1,,2011,-0.034239360702438826
SMALL439,MADG,W,LEVEL,0.1,,2012,-0.003798952680142187
SMALL439,MADG,W,LEVEL,0.1,,2013,0.24988101248825267
SMALL439,MADG,W,LEVEL,0.1,,2014,-0.008317964970687486
SMALL439,MADG,W,LEVEL,0.1,,2015,-0.031554563515456935
SMALL439,MADG,W,LEVEL,0.1,,2016,0.0782086494746197
SMALL439,MADG,W,LEVEL,0.1,,2017,0.019933573939168836
SMALL439,MADG,W,LEVEL,0.1,,2018,-0.004406850176633781
SMALL439,MADG,W,LEVEL,0.1,,2019,0.0009450115832356776
SMALL439,MADG,W,LEVEL,0.1,,2020,0.12976884848830395
SMALL439,MADG,W,LEVEL,0.1,,2021,0.17813302061765257
SMALL439,MADG,W,LEVEL,0.1,,2022,-0.0768104795912814
SMALL439,MADG,W,LEVEL,0.1,,2023,0.024009339955892717
SMALL439,MADG,W,LEVEL,0.1,,2024,0.026793336306279336
SMALL439,MADG,W,LEVEL,0.1,,2025,-0.00023401671160805382
SMALL439,MADG,W,LEVEL,0.1,,2026,0.05429373791945391
SMALL439,MADG,W,LEVEL,0.2,,2011,-0.034239360702438826
SMALL439,MADG,W,LEVEL,0.2,,2012,-0.003798952680142187
SMALL439,MADG,W,LEVEL,0.2,,2013,0.24988101248825267
SMALL439,MADG,W,LEVEL,0.2,,2014,-0.012253775323353366
SMALL439,MADG,W,LEVEL,0.2,,2015,-0.04718971591866694
SMALL439,MADG,W,LEVEL,0.2,,2016,0.07554674142581885
SMALL439,MADG,W,LEVEL,0.2,,2017,0.019933573939168836
SMALL439,MADG,W,LEVEL,0.2,,2018,0.02097347698282004
SMALL439,MADG,W,LEVEL,0.2,,2019,-0.023117631772073044
SMALL439,MADG,W,LEVEL,0.2,,2020,0.11553789508729051
SMALL439,MADG,W,LEVEL,0.2,,2021,0.16785795351607047
SMALL439,MADG,W,LEVEL,0.2,,2022,-0.06077422652379061
SMALL439,MADG,W,LEVEL,0.2,,2023,0.019757846291289294
SMALL439,MADG,W,LEVEL,0.2,,2024,0.026793336306279336
SMALL439,MADG,W,LEVEL,0.2,,2025,0.003011138722297746
SMALL439,MADG,W,LEVEL,0.2,,2026,0.05429373791945391
SMALL439,MADG,W,LEVEL,0.3,,2011,-0.034239360702438826
SMALL439,MADG,W,LEVEL,0.3,,2012,-0.003798952680142187
SMALL439,MADG,W,LEVEL,0.3,,2013,0.24988101248825267
SMALL439,MADG,W,LEVEL,0.3,,2014,-0.020568302115787085
SMALL439,MADG,W,LEVEL,0.3,,2015,-0.003495485130589393
SMALL439,MADG,W,LEVEL,0.3,,2016,0.08275885966715624
SMALL439,MADG,W,LEVEL,0.3,,2017,0.012713307120164608
SMALL439,MADG,W,LEVEL,0.3,,2018,0.03439823360448324
SMALL439,MADG,W,LEVEL,0.3,,2019,-0.03653414488314455
SMALL439,MADG,W,LEVEL,0.3,,2020,0.09781020907025861
SMALL439,MADG,W,LEVEL,0.3,,2021,0.17253962499155517
SMALL439,MADG,W,LEVEL,0.3,,2022,-0.011724758848319916
SMALL439,MADG,W,LEVEL,0.3,,2023,0.021040557393517068
SMALL439,MADG,W,LEVEL,0.3,,2024,-0.0059120575139907094
SMALL439,MADG,W,LEVEL,0.3,,2025,0.0026290367472205922
SMALL439,MADG,W,LEVEL,0.3,,2026,0.042692917363004845
SMALL439,MADG,W,LEVEL,0.4,,2011,-0.034239360702438826
SMALL439,MADG,W,LEVEL,0.4,,2012,-0.015491155419432467
SMALL439,MADG,W,LEVEL,0.4,,2013,0.24988101248825267
SMALL439,MADG,W,LEVEL,0.4,,2014,-0.03785485811208
SMALL439,MADG,W,LEVEL,0.4,,2015,-0.00236134048116754
