date,idea,MaxDD,verdict,script,monthly_strict,monthly_wide,dd_margin_pp
2026-09-04,87 broad/CRYPTO/EWall=0.05,-0.182,4b-pass both-universe,2026-09-04_interior-4b-selection_cloud.py,False,False,2.030341170038957
2026-09-04,87 broad/CRYPTO/EWall=0.1,-0.2,4b-pass both-universe,2026-09-04_interior-4b-selection_cloud.py,False,False,0.2303411700389557
2026-09-04,87 u56/GROSS/top20=0.8,-0.195,rule-8 R0 pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,0.7303411700389562
2026-09-04,87 u56/GROSS/top20=0.8,-0.195,rule-8 Rm(m=0pp) pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,0.7303411700389562
2026-09-04,87 u56/GROSS/EWall=1,-0.209,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-0.6696588299610423
2026-09-04,87 u56/BAND/ew-all=0.08,-0.171,rule-8 R0 pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,3.1303411700389554
2026-09-04,87 u56/BAND/ew-all=0.08,-0.171,rule-8 Rm(m=0pp) pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,3.1303411700389554
2026-09-04,87 u56/N/ranked=20,-0.183,rule-8 R0 pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,1.9303411700389572
2026-09-04,87 u56/N/ranked=20,-0.183,rule-8 Rm(m=0pp) pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,1.9303411700389572
2026-09-04,87 u56/CRYPTO/CAND20=0.15,-0.233,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-3.0696588299610443
2026-09-04,87 u56/CRYPTO/CAND20=0.15,-0.233,rule-8 Rm(m=0pp) pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-3.0696588299610443
2026-09-04,87 u56/CRYPTO/EWall=0.15,-0.226,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-2.3696588299610437
2026-09-04,87 u56/CRYPTO/EWall=0.15,-0.226,rule-8 Rm(m=0pp) pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-2.3696588299610437
2026-09-04,87 broad/GROSS/top20=1,-0.262,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-5.969658829961045
2026-09-04,87 broad/GROSS/top20=0.7,-0.188,rule-8 Rm(m=0pp) pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,1.4303411700389568
2026-09-04,87 broad/GROSS/EWall=1,-0.231,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-2.869658829961044
2026-09-04,87 broad/GROSS/EWall=0.8,-0.188,rule-8 Rm(m=0pp) pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,1.4303411700389568
2026-09-04,87 broad/BAND/ew-all=0.08,-0.188,rule-8 R0 pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,1.4303411700389568
2026-09-04,87 broad/BAND/ew-all=0.08,-0.188,rule-8 Rm(m=0pp) pick; OOS-4b PASS,2026-09-04_interior-4b-selection_cloud.py,False,False,1.4303411700389568
2026-09-04,87 broad/N/ranked=30,-0.203,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-0.06965882996104455
2026-09-04,87 broad/N/ranked=30,-0.203,rule-8 Rm(m=0pp) pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-0.06965882996104455
2026-09-04,87 broad/CRYPTO/CAND20=0.15,-0.292,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-8.969658829961041
2026-09-04,87 broad/CRYPTO/EWall=0.15,-0.22899999999999998,rule-8 R0 pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-2.6696588299610413
2026-09-04,87 broad/CRYPTO/EWall=0.15,-0.22899999999999998,rule-8 Rm(m=0pp) pick; OOS-4b fail,2026-09-04_interior-4b-selection_cloud.py,False,False,-2.6696588299610413
2026-09-04,86 u56 CAND20/hyst2 (idea 79),-0.172,rule-8 pick; 4b KEEP-candidate (u56),2026-09-04_gross-matched-turnover-constraints_B.py,False,False,3.030341170038958
2026-09-04,86 u56 CAND20/hyst2 gross-matched,-0.172,gm-invariant; 4b PASS,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,3.030341170038958
2026-09-04,86 u56 CAND20/control (idea 2 KEEP),-0.183,control; 4b PASS,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,1.9303411700389572
2026-09-04,86 u56 CAND20/control gross-matched,-0.183,idea 81 fix: -0.029 Sharpe; 4b PASS,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,1.9303411700389572
2026-09-04,86 u56 CAND20/budget-top0.1,-0.22899999999999998,rule-8 pick; 4b fail,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,-2.6696588299610413
2026-09-04,86 u56 CAND20/budget-top0.1 gross-matched,-0.304,KILL: sign flip vs gmOFF,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,-10.169658829961042
2026-09-04,86 u56 EWall/budget-top0.2,-0.192,4b PASS (idea 83's positive),2026-09-04_gross-matched-turnover-constraints_B.py,False,False,1.0303411700389564
2026-09-04,86 u56 EWall/budget-top0.2 gross-matched,-0.278,KILL: 4b PASS -> fail once gross-matched,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,-7.569658829961046
2026-09-04,86 u56 CAND20/monthly gross-matched,-0.195,"idea 3 survives; 4b PASS, MaxDD-bought",2026-09-04_gross-matched-turnover-constraints_B.py,True,True,0.7303411700389562
2026-09-04,86 broad CAND20/hyst2 (idea 79),-0.204,"rule-8 pick; 4b fail (H2,DD)",2026-09-04_gross-matched-turnover-constraints_B.py,False,False,-0.16965882996104187
2026-09-04,86 broad CAND20/hyst2 gross-matched,-0.204,"gm-invariant; 4b fail (H2,DD)",2026-09-04_gross-matched-turnover-constraints_B.py,False,False,-0.16965882996104187
2026-09-04,86 broad CAND20/budget-top0.1,-0.318,rule-8 pick gmOFF; 4b fail,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,-11.569658829961044
2026-09-04,86 broad CAND20/budget-top0.1 gross-matched,-0.18100000000000002,KILL: gm demotes pick to control,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,2.1303411700389545
2026-09-04,86 broad EWall/control gross-matched,-0.177,gm-invariant; 4b PASS,2026-09-04_gross-matched-turnover-constraints_B.py,False,False,2.530341170038958
2026-09-04,89 u56 N/ranked n=20 (S16 rule-8 pick),-0.183,split-dependent pick; 4b PASS,2026-09-04_is-window-has-no-crash_C.py,False,False,1.9303411700389572
2026-09-04,89 u56 N/ranked n=40 (S13+S21 rule-8 pick),-0.14,4b fail (CAGR); 2022+ Sh 1.099 vs 1.100,2026-09-04_is-window-has-no-crash_C.py,False,False,6.2303411700389555
2026-09-04,89 u56 BAND/ew-all b=0.08 (S16/S21 pick),-0.171,4b PASS; S13 picks b=0.02 (-0.034 2022+ Sh),2026-09-04_is-window-has-no-crash_C.py,False,False,3.1303411700389554
2026-09-04,89 broad N/ranked n=30 (S16 pick),-0.203,"4b fail (H2,DD); S13->20, S21->40",2026-09-04_is-window-has-no-crash_C.py,False,False,-0.06965882996104455
2026-09-04,"88 u56 F/fraction f=0.15 (rule-8 pick, 8a PASS)",-0.278,worst selection in run (regret -0.232); 4b fail (DD),2026-09-04_selectability-pre-test_cloud.py,False,False,-7.569658829961046
2026-09-04,"88 broad F/fraction f=0.15 (rule-8 pick, 8a PASS)",-0.299,"regret -0.310; 4b fail (H2,OOS,DD)",2026-09-04_selectability-pre-test_cloud.py,False,False,-9.669658829961042
2026-09-04,"88 u56 GROSS/top20 g=0.80 (rule-8 pick, 8a FAIL)",-0.195,"4b PASS; IS Sharpe spread 0.0002, OOS MaxDD spread 11.6pp",2026-09-04_selectability-pre-test_cloud.py,False,False,0.7303411700389562
2026-09-04,88 u56 CADENCE/top20 freq=M (rule-8 pick),-0.195,4b PASS full+OOS; same rule on broad fails 4b (DD -26.1%),2026-09-04_selectability-pre-test_cloud.py,True,True,0.7303411700389562
2026-09-04,88 u56 HYST/top20 k=2.00 (rule-8 pick),-0.172,"4b PASS, 3.9x turnover; reproduces idea 86",2026-09-04_selectability-pre-test_cloud.py,False,False,3.030341170038958
2026-09-04,85 u56 EWall entry-budget B=0.10,-0.129,PARK: -0.14 pp/pp vs lever -0.68; 4b fail (CAGR),2026-09-04_exit-schedule-vs-entry-schedule_cloud.py,False,False,7.330341170038956
2026-09-04,85 broad EWall entry-budget B=0.20,-0.16399999999999998,PARK: 4b PASS full+OOS (control fails OOS CAGR),2026-09-04_exit-schedule-vs-entry-schedule_cloud.py,False,False,3.8303411700389587
2026-09-04,85 broad CAND20 entry-budget B=0.10,-0.182,"KILL on the ranked book: dSharpe -0.016, t -3.15",2026-09-04_exit-schedule-vs-entry-schedule_cloud.py,False,False,2.030341170038957
2026-09-04,85 u56 CAND20 total-budget B=0.05 (idea 83 control),-0.228,reproduces idea 83: MaxDD worse in 19/20 arms,2026-09-04_exit-schedule-vs-entry-schedule_cloud.py,False,False,-2.569658829961044
2026-09-04,84 u56 C57/ew-band3 g=0.85 (KEEP-cand),-0.171,4b PASS full+OOS at 5/10/25 bps,2026-09-04_which-4b-bar-binds_B.py,False,False,3.1303411700389554
2026-09-04,84 broad C57/ew-band3 g=0.85 (KEEP-cand),-0.18899999999999997,4b PASS full+OOS at 5/10/25 bps; 4a PASS,2026-09-04_which-4b-bar-binds_B.py,False,False,1.3303411700389596
2026-09-04,84 u56 C57/ew-band3 g=0.85 @ 25 bps,-0.172,answers idea 58: g=0.75 dies here on CAGR,2026-09-04_which-4b-bar-binds_B.py,False,False,3.030341170038958
2026-09-04,84 broad C57/ew-band3 g=0.85 @ 25 bps,-0.191,4b PASS both universes at 25 bps (6/80 arms),2026-09-04_which-4b-bar-binds_B.py,False,False,1.1303411700389565
2026-09-04,84 u56 C72/EWall g=0.85,-0.179,gross fixes idea 72's 0.26pp CAGR miss; dies at 25 bps,2026-09-04_which-4b-bar-binds_B.py,False,False,2.330341170038958
2026-09-04,84 broad C2/CAND20 g=0.75 (control),-0.201,H2-bound: 0/20 lever arms convert (best +0.003),2026-09-04_which-4b-bar-binds_B.py,False,False,0.13034117003895562
2026-09-04,84 broad C72/EWall entry-budget B=0.20,-0.16399999999999998,"budget is a Sharpe lever (+0.050), CAGR-neutral (+0.02pp)",2026-09-04_which-4b-bar-binds_B.py,False,False,3.8303411700389587
2026-09-04,22 u56 V1 + DD-control 8%/halve/new-high (literal),-0.121,"KILL: dSharpe -0.182, 52% of days cut",2026-09-04_drawdown-control_C.py,False,False,8.130341170038957
2026-09-04,22 u56 CAND20 + DD-control 8%/halve/new-high,-0.142,"KILL: dSharpe -0.176, breaks idea 2's 4b pass on CAGR",2026-09-04_drawdown-control_C.py,False,False,6.030341170038958
2026-09-04,22 u56 EWall + DD-control 8%/halve/new-high,-0.125,"KILL: dSharpe -0.217, -3.8pp CAGR for +3.4pp DD",2026-09-04_drawdown-control_C.py,False,False,7.730341170038956
2026-09-04,22 broad V1 + DD-control 8%/halve/new-high,-0.153,"KILL: dSharpe -0.200, 65% of days cut",2026-09-04_drawdown-control_C.py,False,False,4.930341170038957
2026-09-04,22 broad CAND20 + DD-control 8%/halve/new-high,-0.153,"KILL: dSharpe -0.209, -5.6pp CAGR",2026-09-04_drawdown-control_C.py,False,False,4.930341170038957
2026-09-04,22 broad EWall + DD-control 8%/halve/new-high,-0.14300000000000002,"KILL: dSharpe -0.146, kills idea 72's only 4b pass",2026-09-04_drawdown-control_C.py,False,False,5.930341170038956
2026-09-04,22 u56 CAND20 D=4%/k=0.00 (absorbing state),-0.057999999999999996,"KILL: exits 2011 and never returns, 97.3% of days in cash",2026-09-04_drawdown-control_C.py,False,False,14.430341170038957
2026-09-04,22 u56 CAND20 D=12%/k=0.75 (best treated arm),-0.183,4b PASS but strictly worse than its own control (1.093),2026-09-04_drawdown-control_C.py,False,False,1.9303411700389572
2026-09-04,"21 BROAD HI K=10 d=0.0 (anchor, no screen)",-0.214,KILL 4b (DD),2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,-1.1696588299610426
2026-09-04,21 BROAD HI K=10 d=0.3 (**the queue's literal proposal**),-0.192,"KEEP 4a / KILL 4b (H2,OOS)",2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,1.0303411700389564
2026-09-04,21 BROAD LO K=10 d=0.3 (sign check — beats the idea),-0.255,"KILL 4a / KILL 4b (H2,DD)",2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,-5.269658829961044
2026-09-04,21 BROAD CTRL K=10 d=0.3 (matched-size control),-0.23199999999999998,"KILL 4a / KILL 4b (H2,OOS,DD)",2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,-2.9696588299610416
2026-09-04,21 BROAD HI K=20 d=0.3,-0.19899999999999998,KILL 4a / KILL 4b,2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,0.3303411700389586
2026-09-04,21 BROAD HI K=30 d=0.3,-0.19399999999999998,KILL 4a / KILL 4b,2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,0.830341170038959
2026-09-04,21 U56 HI K=10 d=0.0 (anchor),-0.20600000000000002,KILL 4b (DD),2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,-0.3696588299610448
2026-09-04,21 U56 HI K=10 d=0.3 (literal proposal),-0.20800000000000002,"KILL 4a / KILL 4b (H1,DD)",2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,-0.569658829961045
2026-09-04,21 U56 CTRL K=10 d=0.3 (matched-size control),-0.215,"KILL 4a / KILL 4b (H1,DD)",2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,-1.2696588299610427
2026-09-04,21 U56 HI K=20 d=0.3,-0.17600000000000002,"KILL 4a / KILL 4b (H1,H2,OOS,CAGR)",2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,2.630341170038955
2026-09-04,"21 rule-8 OOS pick BROAD (K=10, d=0 — the screen switched OFF)",-0.214,walk-forward selects no screen,2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,-1.1696588299610426
2026-09-04,"21 rule-8 OOS pick U56 (K=20, d=0 — the screen switched OFF)",-0.188,walk-forward selects no screen,2026-09-04_momentum-plus-quality-proxy_cloud.py,False,False,1.4303411700389568
2026-09-04,"94 u56 EWall + vol60-dg (vol20<0.60 to cash, NO trend filter)",-0.16899999999999998,"4b KEEP-candidate: OOS 1.186 vs SPY 0.882, 1.39x turnover",2026-09-04_drawdown-insurance-price-list_B.py,False,False,3.3303411700389587
2026-09-04,94 broad EWall + vol60-dg,-0.187,"4b KEEP-candidate: passes at 10 AND 25 bps on BOTH universes, 1.36x turnover",2026-09-04_drawdown-insurance-price-list_B.py,False,False,1.5303411700389569
2026-09-04,94 u56 EWall + band3-rw (= idea 57 ew-band3),-0.177,"4b PASS: independent replication of idea 57, holds at 25 bps",2026-09-04_drawdown-insurance-price-list_B.py,False,False,2.530341170038958
2026-09-04,94 broad EWall + band3-rw,-0.185,"4b PASS: cross-universe, 10 and 25 bps",2026-09-04_drawdown-insurance-price-list_B.py,False,False,1.730341170038957
2026-09-04,"94 u56 EWall + band3-dg (200d +/-3pct band, to cash)",-0.121,"4a KEEP-candidate: dominates live v1 on CAGR, Sharpe AND MaxDD; fails 4b CAGR floor",2026-09-04_drawdown-insurance-price-list_B.py,False,False,8.130341170038957
2026-09-04,94 broad EWall + band3-dg,-0.122,"4a PASS in all 4 cells (with g200-dg, v1gate-dg); the run's only 4a passes",2026-09-04_drawdown-insurance-price-list_B.py,False,False,8.030341170038957
2026-09-04,"26 u56 v1top5 + 50pct sleeve (the idea as worded, natural)",-0.11900000000000001,4a PASS / 4b FAIL (H1 0.725 vs SPY 0.957; CAGR 5.8pct vs 10.66pct floor),2026-09-04_ensemble-plus-momentum_C.py,False,False,8.330341170038956
2026-09-04,26 u56 v1top5 + 50pct sleeve (gross-matched),-0.12,4a PASS / 4b FAIL (same two bars),2026-09-04_ensemble-plus-momentum_C.py,False,False,8.230341170038958
2026-09-04,26 broad v1top5 + 50pct sleeve (natural),-0.121,4a PASS / 4b FAIL,2026-09-04_ensemble-plus-momentum_C.py,False,False,8.130341170038957
2026-09-04,26 broad v1top5 + 50pct sleeve (gross-matched),-0.149,4a PASS / 4b FAIL,2026-09-04_ensemble-plus-momentum_C.py,False,False,5.330341170038958
2026-09-04,26 u56 top20 + 25pct sleeve (natural),-0.16,4b PASS but rule-8 unselectable (IS Sharpe monotone falling in f),2026-09-04_ensemble-plus-momentum_C.py,False,False,4.230341170038956
2026-09-04,26 broad top20 + 25pct sleeve (natural),-0.17300000000000001,4b PASS: repairs idea 2's broad H2 failure (0.811 -> 0.854 vs SPY 0.834); PARK,2026-09-04_ensemble-plus-momentum_C.py,False,False,2.9303411700389552
2026-09-04,26 broad top20 + 25pct sleeve (gross-matched),-0.177,"4b PASS; only (book,f) passing 4b on BOTH universes and BOTH conventions",2026-09-04_ensemble-plus-momentum_C.py,False,False,2.530341170038958
2026-09-04,"26 sleeve standalone f=1.00 (idea 18 variant B, replicated)",-0.10099999999999999,control: reproduces idea 18's row; 4b FAIL on CAGR by 5.7pp,2026-09-04_ensemble-plus-momentum_C.py,False,False,10.130341170038957
2026-09-04,"92 BROAD CAND20 (the Sharpe-bound test cell, control)",-0.201,KEEP 4a / KILL 4b (H2 by 0.023),2026-09-04_sharpe-bound-book-change_cloud.py,False,False,0.13034117003895562
2026-09-04,92 BROAD SECTOR cap=0.40,-0.192,"KEEP 4a / KEEP 4b (margin +0.002; dies at 25 bps, not the rule-8 pick)",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,1.0303411700389564
2026-09-04,92 BROAD SECTOR cap=0.25,-0.18899999999999997,"KEEP 4a / KILL 4b (H2,OOS)",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,1.3303411700389596
2026-09-04,92 BROAD SECTOR cap=0.15,-0.214,"KILL 4a / KILL 4b (H2,OOS,DD,CAGR) — rule-8 pick, regret -0.187",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,-1.1696588299610426
2026-09-04,92 BROAD WCAP-EW wmax=0.05/0.075/0.10 (all three),-0.201,"KILL — measured INERT, identical to control to machine precision",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,0.13034117003895562
2026-09-04,92 BROAD WCAP-RANKW uncapped (1/rank weights),-0.253,"KILL 4a / KILL 4b (H2,OOS,DD)",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,-5.0696588299610434
2026-09-04,92 BROAD NORANK CAND n=40,-0.191,KEEP 4a / KEEP 4b,2026-09-04_sharpe-bound-book-change_cloud.py,False,False,1.1303411700389565
2026-09-04,92 BROAD NORANK CAND n=60,-0.19,KEEP 4a / KEEP 4b,2026-09-04_sharpe-bound-book-change_cloud.py,False,False,1.2303411700389566
2026-09-04,92 BROAD NORANK EWall (no ranking),-0.177,KEEP 4a / KEEP 4b,2026-09-04_sharpe-bound-book-change_cloud.py,False,False,2.530341170038958
2026-09-04,"92 BROAD NORANK ew-band3 (no ranking) — **the dial, rule-8 pick, regret 0.000**",-0.168,KEEP 4a / KEEP 4b,2026-09-04_sharpe-bound-book-change_cloud.py,False,False,3.4303411700389557
2026-09-04,92 BROAD GATE none,-0.26,KILL 4a / KILL 4b (DD),2026-09-04_sharpe-bound-book-change_cloud.py,False,False,-5.769658829961044
2026-09-04,92 BROAD GATE 200d only,-0.24,KILL 4a / KILL 4b (DD),2026-09-04_sharpe-bound-book-change_cloud.py,False,False,-3.7696588299610423
2026-09-04,92 BROAD GATE vol20 only,-0.207,"KEEP 4a / KILL 4b (H2,OOS,DD)",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,-0.46965882996104213
2026-09-04,92 BROAD GATE band3,-0.201,KEEP 4a / KILL 4b (H2),2026-09-04_sharpe-bound-book-change_cloud.py,False,False,0.13034117003895562
2026-09-04,92 BROAD GATE abs (200d & mom>0),-0.201,KEEP 4a / KEEP 4b (H2 margin +0.000; dies at 25 bps),2026-09-04_sharpe-bound-book-change_cloud.py,False,False,0.13034117003895562
2026-09-04,92 U56 CAND20 (control universe — reproduces idea 2's KEEP row),-0.183,KILL 4a / KEEP 4b,2026-09-04_sharpe-bound-book-change_cloud.py,False,False,1.9303411700389572
2026-09-04,92 U56 NORANK ew-band3,-0.151,"KILL 4a / KEEP 4b — rule-8 pick, OOS 1.234",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,5.130341170038958
2026-09-04,92 U56 NORANK EWall,-0.159,KILL 4a / KILL 4b (CAGR),2026-09-04_sharpe-bound-book-change_cloud.py,False,False,4.330341170038957
2026-09-04,92 U56 SECTOR cap=0.15,-0.174,"KILL 4a / KILL 4b (H1,CAGR)",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,2.830341170038958
2026-09-04,92 U56 WCAP-EW (all levels),-0.183,"KILL — measured INERT, identical to control",2026-09-04_sharpe-bound-book-change_cloud.py,False,False,1.9303411700389572
2026-09-04,"23 u56 v1 anchor (no blackout, = live RULES v1)",-0.138,control: exact reproduction of the live book,2026-09-04_earnings-season-avoidance_cloud.py,False,False,6.430341170038956
2026-09-04,"23 u56 v1 + season(21,28) replace (worst arm in that cell)",-0.146,KILL 4a / KILL 4b (all bars),2026-09-04_earnings-season-avoidance_cloud.py,False,False,5.630341170038958
2026-09-04,23 u56 top20 anchor (idea 2's standing 4b KEEP),-0.183,"control: 4b PASS, reproduces idea 2's row",2026-09-04_earnings-season-avoidance_cloud.py,False,False,1.9303411700389572
2026-09-04,"23 u56 top20 + season(35,14) replace (best arm in that cell)",-0.172,4b PASS but INHERITED: -0.057 Sharpe vs its own anchor,2026-09-04_earnings-season-avoidance_cloud.py,False,False,3.030341170038958
2026-09-04,23 u56 ewall anchor,-0.159,control,2026-09-04_earnings-season-avoidance_cloud.py,False,False,4.330341170038957
2026-09-04,23 broad top20 anchor,-0.201,control: KEEP 4a / KILL 4b (H2),2026-09-04_earnings-season-avoidance_cloud.py,False,False,0.13034117003895562
2026-09-04,23 broad ewall anchor,-0.177,control: 4b PASS (idea 10's EWall),2026-09-04_earnings-season-avoidance_cloud.py,False,False,2.530341170038958
2026-09-05,100 u56 top20 + 25pct S4 (natural),-0.142,KILL 4b on the CAGR floor ALONE (10.2% vs 10.66%); OOS 1.231,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,6.030341170038958
2026-09-05,100 u56 top20 + 25pct S4 (gross-matched),-0.146,4b PASS; OOS 1.217; 9.2x/yr turnover,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,5.630341170038958
2026-09-05,100 broad top20 + 25pct S4 (gross-matched),-0.16,KEEP 4a / KEEP 4b; repairs idea 2's broad H2 failure (0.811 -> 0.865),2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,4.230341170038956
2026-09-05,"100 u56 top20 + 50pct S4 (natural, the rule-8 pick)",-0.1,KEEP 4a / KILL 4b (CAGR floor); OOS 1.308 vs anchor 1.168,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,10.230341170038956
2026-09-05,"100 broad top20 + 50pct S4 (natural, the rule-8 pick)",-0.109,KEEP 4a / KILL 4b (CAGR floor); OOS 1.053 vs anchor 0.892,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,9.330341170038956
2026-09-05,"100 u56 top20 + 50pct S4 re-grossed to g=1.00 (DIAGNOSTIC, 3rd dial)",-0.142,4b PASS — PARK: gross not pre-registered (idea 101),2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,6.030341170038958
2026-09-05,"100 broad top20 + 50pct S4 re-grossed to g=1.00 (DIAGNOSTIC, 3rd dial)",-0.156,4b PASS on BOTH universes; Sharpe flat to 0.001 across g,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,4.630341170038957
2026-09-05,100 S4 standalone (f=1.00),-0.087,control: 4b FAIL on CAGR by 8pp; the sleeve is not a book,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,11.530341170038957
2026-09-05,"100 S9 standalone (f=1.00, idea 18 variant B replicated)",-0.10099999999999999,control: reproduces idea 18 / idea 26 rows exactly,2026-09-05_sleeve-with-a-real-diversifier_cloud.py,False,False,10.130341170038957
2026-09-05,"102 top20 + 50% S4 (TLT,GLD,DBC,UUP) g=1.00, u56 — CONTROL, reproduces idea 100",-0.142,4b (control),2026-09-05_which-asset-carries-S4_C.py,False,False,6.030341170038958
2026-09-05,"102 top20 + 50% noTLT (GLD,DBC,UUP) g=1.00, u56",-0.156,4b — dropping TLT costs nothing,2026-09-05_which-asset-carries-S4_C.py,False,False,4.630341170038957
2026-09-05,"102 top20 + 50% noTLT (GLD,DBC,UUP) g=1.00, broad",-0.171,4b + 4a; only variant surviving 20 bps in any cell,2026-09-05_which-asset-carries-S4_C.py,False,False,3.1303411700389554
2026-09-05,"102 top20 + 50% noDBC (TLT,GLD,UUP) g=1.00, u56 — rule-8 pick in 6/8 cells",-0.133,"KEEP-candidate 4a+4b, PARK (2 un-pre-registered dials)",2026-09-05_which-asset-carries-S4_C.py,False,False,6.930341170038956
2026-09-05,"102 top20 + 50% noDBC (TLT,GLD,UUP) g=1.00, broad",-0.146,KEEP-candidate 4a+4b; cross-universe 4b to 15 bps,2026-09-05_which-asset-carries-S4_C.py,False,False,5.630341170038958
2026-09-05,"102 top20 + 50% noGLD (TLT,DBC,UUP) g=1.00, u56 — GLD is the load-bearing asset",-0.147,4b but retains only 25-54% of S4's dSharpe; dead by 15 bps,2026-09-05_which-asset-carries-S4_C.py,False,False,5.530341170038958
2026-09-05,"102 top20 + 50% TLTonly g=1.00, u56",-0.255,KILL — the TLT hypothesis,2026-09-05_which-asset-carries-S4_C.py,False,False,-5.269658829961044
2026-09-05,"102 TLT-only sleeve standalone (f=1.00), u56",-0.307,KILL — rising-rate regime -4.8% CAGR / -0.80 Sharpe,2026-09-05_which-asset-carries-S4_C.py,False,False,-10.469658829961043
2026-09-05,"101 top20 + 50% S3 (TLT,GLD,UUP) g=1.00 fixed, u56, W, 10bps",-0.133,**KEEP 4a+4b** (OOS 1.215 @ 12.3%; SPY OOS 0.882),2026-09-05_fixed-gross-S4-blend_cloud.py,False,False,6.930341170038956
2026-09-05,"101 top20 + 50% S3 (TLT,GLD,UUP) g=1.00 fixed, broad, W, 10bps",-0.146,**KEEP 4a+4b** (OOS 0.985 @ 11.1%),2026-09-05_fixed-gross-S4-blend_cloud.py,False,False,5.630341170038958
2026-09-05,"101 top20 + 50% S4 (TLT,GLD,DBC,UUP) g=1.00 fixed, u56, W, 10bps",-0.142,4b only — fails 4a on u56 (MaxDD -14.2% vs v1 -13.8%),2026-09-05_fixed-gross-S4-blend_cloud.py,False,False,6.030341170038958
2026-09-05,"101 top20 + 50% S4 g=1.00 fixed, broad, W, 10bps",-0.156,4a+4b,2026-09-05_fixed-gross-S4-blend_cloud.py,False,False,4.630341170038957
2026-09-05,"99 rule-8 walk-forward, sleeve pick u56/top20/10bps",-0.14300000000000002,"KEEP-4b (already standing, idea 101) — chosen on 2009-2016 alone, OOS 13.6%/1.261/-14.3% vs SPY 15.5%/0.882/-33.7%",2026-09-05_defensive-overlays-are-rule-8-invisible_B.py,False,False,5.930341170038956
