ctrl,est,k,q,book,char,n,value,t,raw_rho,controls,is284cell
MINIMAL,OLSZ,80,0.25,CAND10,evol,60,0.22376455274749976,1.514422874623825,0.2879688802445123,breadth+corr,False
MINIMAL,OLSZ,80,0.25,CAND20,breadth,60,0.025589088369202224,0.3976253734861913,0.04623506529591556,breadth+corr,False
MINIMAL,OLSZ,80,0.25,CAND20,disp,60,-0.03675149709301118,-0.21353066377697769,0.15843289802722976,breadth+corr,False
MINIMAL,OLSZ,80,0.25,CAND20,corr,60,-0.13276312001131874,-2.062988115013434,-0.26457349263684354,breadth+corr,False
MINIMAL,OLSZ,80,0.25,CAND20,evol,60,0.1803173730223155,1.2176167876973254,0.27101972770213945,breadth+corr,False
MINIMAL,OLSZ,80,0.25,EWall,breadth,60,-0.05646409354362168,-0.8633762350537623,-0.11608780216726866,breadth+corr,False
MINIMAL,OLSZ,80,0.25,EWall,disp,60,-0.011024054619861633,-0.06300480727320609,0.0888580161155876,breadth+corr,False
MINIMAL,OLSZ,80,0.25,EWall,corr,60,-0.08486160203739294,-1.2975943802422292,-0.17182550708530145,breadth+corr,False
MINIMAL,OLSZ,80,0.25,EWall,evol,60,0.14543418796386096,0.9616803023556604,0.18638510697415947,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND10,breadth,60,-0.04699979886267819,-0.7130574354572174,-0.11414440323973521,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND10,disp,60,0.1676232010887336,1.2291141401952677,0.21339260905807167,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND10,corr,60,-0.08397052096244692,-1.2739587355773851,-0.17921644901361497,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND10,evol,60,0.2603963512801329,2.054388975286226,0.23989997221450404,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND20,breadth,60,0.02901343592945057,0.44602797531167154,0.027202378474123854,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND20,disp,60,0.18066371747091642,1.345846147555231,0.23562100583495418,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND20,corr,60,-0.12848715596066457,-1.9752526438455325,-0.2500138927479855,breadth+corr,False
MINIMAL,OLSZ,80,0.5,CAND20,evol,60,0.3217171301361942,2.628721740832485,0.3048068908030009,breadth+corr,False
MINIMAL,OLSZ,80,0.5,EWall,breadth,60,0.015718865280745974,0.24290347461549147,-0.0017505105657505625,breadth+corr,False
MINIMAL,OLSZ,80,0.5,EWall,disp,60,0.25118822933449925,1.9106180974456337,0.3080300083356487,breadth+corr,False
MINIMAL,OLSZ,80,0.5,EWall,corr,60,-0.1383400745811465,-2.137767847370469,-0.2729091414281744,breadth+corr,False
MINIMAL,OLSZ,80,0.5,EWall,evol,60,0.4121129036104332,3.531216381420071,0.39121978327313134,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND10,breadth,60,0.032625936408767695,0.49911042008875517,0.027174215059738785,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND10,disp,60,0.2543082868455569,1.9629220107828687,0.26924145595998883,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND10,corr,60,-0.12740934387347472,-1.9491036317606962,-0.24506807446512904,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND10,evol,60,0.1887793885225303,1.4804172251534837,0.21016949152542375,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND20,breadth,60,0.05373250544181374,0.8180767369728568,0.07374270630730757,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND20,disp,60,0.21919669960808436,1.6687404271218809,0.22222839677688247,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND20,corr,60,-0.11283616044084678,-1.7179291601422453,-0.20961378160600164,breadth+corr,False
MINIMAL,OLSZ,80,0.75,CAND20,evol,60,0.18600590002380438,1.4506191832695408,0.20277854959711028,breadth+corr,False
MINIMAL,OLSZ,80,0.75,EWall,breadth,60,0.07348921048829887,1.1430559867643248,0.10313976104473464,breadth+corr,False
MINIMAL,OLSZ,80,0.75,EWall,disp,60,0.30412139470851574,2.4269889159862617,0.3051958877465963,breadth+corr,False
MINIMAL,OLSZ,80,0.75,EWall,corr,60,-0.14668588424579257,-2.281561838083277,-0.2714087246457348,breadth+corr,False
MINIMAL,OLSZ,80,0.75,EWall,evol,60,0.26757045727491036,2.1798525952682564,0.2888024451236453,breadth+corr,False
