reading,h,d,panel,mask,inst,book,conv,CAGR,Sharpe,MaxDD,H1,H2,path4a,path4b
A,0.01,1,SMALL439,PXL_5M,PXL,EWALL,rw,0.01320385590729889,0.1622075752569008,-0.4078693919174047,0.2559041976147208,0.09478650803883945,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,1,SMALL439,PXL_5M,PXL,EWALL,dg,0.01320385590729889,0.1622075752569008,-0.4078693919174047,0.2559041976147208,0.09478650803883945,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,1,SMALL439,PXL_5M,PXL,MA200,rw,-0.00323157369224214,0.053564364248444594,-0.4272803196912237,0.13649591238212885,-0.01269188640408211,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,1,SMALL439,PXL_5M,PXL,MA200,dg,0.002938241119773366,0.07664721593447242,-0.24380702848752844,0.14479015928650288,0.012448468344814518,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,1,U56,NONE,NONE,EWALL,rw,0.1319712541491438,1.1183174809111673,-0.2253062489683546,1.1859587964738258,1.064868432907583,"KILL(H1,H2,DD)",KILL(DD)
A,0.01,1,U56,NONE,NONE,EWALL,dg,0.1319712541491438,1.1183174809111673,-0.2253062489683546,1.1859587964738258,1.064868432907583,"KILL(H1,H2,DD)",KILL(DD)
A,0.01,1,U56,NONE,NONE,MA200,rw,0.11481040292193145,1.085011803362567,-0.18651218474979636,1.159464581588258,1.031856445934741,"KILL(H1,H2,DD)",KEEP
A,0.01,1,U56,NONE,NONE,MA200,dg,0.0815873199569579,1.1646688804858663,-0.12013501199838883,1.173698954497437,1.1591164230684612,"KILL(H1,H2)",KILL(CAGR)
A,0.01,1,U56,PXL_0.5M,PXL,EWALL,rw,0.10272783251997653,0.9520824154766325,-0.22042428043853945,0.9003570814256958,1.0082459009536915,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,1,U56,PXL_0.5M,PXL,EWALL,dg,0.10272783251997653,0.9520824154766325,-0.22042428043853945,0.9003570814256958,1.0082459009536915,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,1,U56,PXL_0.5M,PXL,MA200,rw,0.08833809700190187,0.9028162441028842,-0.17983156218503527,0.8163496488640566,0.983957654907837,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_0.5M,PXL,MA200,dg,0.06638393057886405,0.9910012421196632,-0.1217374122505448,0.865775816680871,1.1021605301348931,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_1M,PXL,EWALL,rw,0.10002301647700262,0.9381734366358438,-0.2218129787761991,0.8723793842325565,1.009312194287977,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,1,U56,PXL_1M,PXL,EWALL,dg,0.10002301647700262,0.9381734366358438,-0.2218129787761991,0.8723793842325565,1.009312194287977,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,1,U56,PXL_1M,PXL,MA200,rw,0.08893399960485171,0.8965707139088398,-0.17764914858657344,0.7941584747965299,0.9923803432880562,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_1M,PXL,MA200,dg,0.0669634088118869,0.9931109341624738,-0.12304776650009097,0.8342876079187563,1.1300166257977489,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_2M,PXL,EWALL,rw,0.09358660264267815,0.917847760100094,-0.22006051027183982,0.8350294718322967,1.0122882076150357,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,1,U56,PXL_2M,PXL,EWALL,dg,0.09358660264267815,0.917847760100094,-0.22006051027183982,0.8350294718322967,1.0122882076150357,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,1,U56,PXL_2M,PXL,MA200,rw,0.08291340868247477,0.8683388326078421,-0.17997690034683023,0.7539723951233844,0.9776574553467574,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_2M,PXL,MA200,dg,0.06283371924571579,0.9685585316407872,-0.11937276229677496,0.7869611168931018,1.1218722947664383,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_5M,PXL,EWALL,rw,0.07017821229891208,0.657674546158732,-0.20039563212446798,0.2697903208803699,0.968884398822296,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_5M,PXL,EWALL,dg,0.07017821229891208,0.657674546158732,-0.20039563212446798,0.2697903208803699,0.968884398822296,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_5M,PXL,MA200,rw,0.07947592223872535,0.7907478013267968,-0.18256254976773845,0.6469558978100635,0.9127308821877754,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,1,U56,PXL_5M,PXL,MA200,dg,0.05557468010256028,0.8439923717648847,-0.11101412701161784,0.6155229740383755,1.0251145935577626,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.01,2,SMALL439,NONE,NONE,EWALL,rw,0.09908451693733511,0.6623473848604206,-0.36527409720082593,0.7761491921556344,0.6013779149915551,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD)"
A,0.01,2,SMALL439,NONE,NONE,EWALL,dg,0.09908451693733511,0.6623473848604206,-0.36527409720082593,0.7761491921556344,0.6013779149915551,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD)"
A,0.01,2,SMALL439,NONE,NONE,MA200,rw,0.06348566065503447,0.4949973367378556,-0.38344141519464603,0.48773425871303244,0.5103589617813641,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,NONE,NONE,MA200,dg,0.03505275048024137,0.5306726195914719,-0.14367824066287704,0.5130559299481152,0.548355660694324,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,DV_0.5M,DV,EWALL,rw,0.06944376733188484,0.46961005524623356,-0.3932630410428555,0.5530608086601594,0.41412930951454835,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_0.5M,DV,EWALL,dg,0.06944376733188484,0.46961005524623356,-0.3932630410428555,0.5530608086601594,0.41412930951454835,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_0.5M,DV,MA200,rw,0.045244032496941866,0.3595743106908724,-0.4031471439896541,0.41221280677606903,0.32065246823504273,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_0.5M,DV,MA200,dg,0.0223522416072921,0.32711751491648855,-0.17191499324857829,0.3531528729379034,0.30242234440334015,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.08715577413406472,0.5606325101518015,-0.3957716390086229,0.641410774739737,0.5088039892113013,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.08715577413406472,0.5606325101518015,-0.3957716390086229,0.641410774739737,0.5088039892113013,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.058135110594571326,0.434727962693177,-0.4182470394853427,0.476127952122687,0.4059849724729766,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.0298480686723559,0.4243179481152396,-0.1684741546706956,0.4349368233343482,0.4142964238985899,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.051518774098697984,0.39189831153323246,-0.38995322408755295,0.5413440621294903,0.2909721444654828,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.051518774098697984,0.39189831153323246,-0.38995322408755295,0.5413440621294903,0.2909721444654828,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_0.5M,PXL,MA200,rw,0.0317263218607553,0.28751084444093183,-0.38431596788622147,0.3621696870129513,0.23310144875044916,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_0.5M,PXL,MA200,dg,0.018506965959959487,0.2896799376027518,-0.179633109657798,0.359036719272731,0.22619680534704956,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,DV_1M,DV,EWALL,rw,0.0583445945701524,0.40818709819952326,-0.4001332501573448,0.5044712907449161,0.3419293691225757,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_1M,DV,EWALL,dg,0.0583445945701524,0.40818709819952326,-0.4001332501573448,0.5044712907449161,0.3419293691225757,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_1M,DV,MA200,rw,0.030587352127164014,0.26858959738422594,-0.4116613460719184,0.354964446902643,0.20096229247769468,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_1M,DV,MA200,dg,0.015000541612144591,0.2300786636605342,-0.2085224368715377,0.2865181163061429,0.17545414689242397,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.08348552751116056,0.535598973879861,-0.40403203379185615,0.6188675522397886,0.481701372076294,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.08348552751116056,0.535598973879861,-0.40403203379185615,0.6188675522397886,0.481701372076294,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.049692729559628335,0.38068272756987853,-0.4335619470620574,0.4478165487644789,0.3311027710083588,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.025693858191271124,0.3668982903764693,-0.17675615936122246,0.39045724479932864,0.3443542955259189,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,PXL_1M,PXL,EWALL,rw,0.042359613607458435,0.33845239992060994,-0.3904215867164902,0.47375955174723283,0.24470430629754358,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_1M,PXL,EWALL,dg,0.042359613607458435,0.33845239992060994,-0.3904215867164902,0.47375955174723283,0.24470430629754358,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_1M,PXL,MA200,rw,0.02520887384262749,0.24406900629863051,-0.3829849801137535,0.31801830936845327,0.18772862639823956,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_1M,PXL,MA200,dg,0.015834005095655357,0.25092017194974875,-0.17433537968953627,0.3176777749393092,0.18797134615661792,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,DV_2M,DV,EWALL,rw,0.04182541123761774,0.31896334781836544,-0.4164554612272101,0.446727257601471,0.2273557639726031,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_2M,DV,EWALL,dg,0.04182541123761774,0.31896334781836544,-0.4164554612272101,0.446727257601471,0.2273557639726031,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_2M,DV,MA200,rw,0.01202374048922028,0.15519157549820292,-0.4402159987112455,0.2795947154685083,0.05645676335132097,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_2M,DV,MA200,dg,0.007450140942369288,0.13336505544214813,-0.2515194030776551,0.2237103364927276,0.04463798489490095,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_2M,VOLSH,EWALL,rw,0.07792154680849506,0.5011089911917437,-0.4037111510178989,0.5809145659513235,0.4503697883102538,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_2M,VOLSH,EWALL,dg,0.07792154680849506,0.5011089911917437,-0.4037111510178989,0.5809145659513235,0.4503697883102538,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_2M,VOLSH,MA200,rw,0.04409987541713578,0.34397125693914593,-0.4131092054499296,0.40531487043853054,0.29998162590317234,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_2M,VOLSH,MA200,dg,0.022219528307084957,0.32022050286410814,-0.19930291061569028,0.3233419650278764,0.3173219282744462,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,PXL_2M,PXL,EWALL,rw,0.03539252224140599,0.29684495575382625,-0.3961515204516013,0.4458966486944846,0.19345085635862488,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_2M,PXL,EWALL,dg,0.03539252224140599,0.29684495575382625,-0.3961515204516013,0.4458966486944846,0.19345085635862488,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_2M,PXL,MA200,rw,0.016480096472243577,0.1852070049037871,-0.41302107150698997,0.3164283308932592,0.08240812595286365,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_2M,PXL,MA200,dg,0.013789786358103573,0.22072858023302877,-0.19728893658998248,0.3280074432376108,0.12036881358932644,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,2,SMALL439,DV_5M,DV,EWALL,rw,0.01596922950262636,0.17827358427626097,-0.47628461703106273,0.32201237077304334,0.0719278443626706,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_5M,DV,EWALL,dg,0.01596922950262636,0.17827358427626097,-0.47628461703106273,0.32201237077304334,0.0719278443626706,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_5M,DV,MA200,rw,-0.011605427209702812,0.013628609937042326,-0.5316208374499518,0.14886126353085324,-0.09396170512267604,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,DV_5M,DV,MA200,dg,-0.003995861631335362,-0.00818304776729762,-0.3084778862061991,0.10239050443812156,-0.1188186887671239,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_5M,VOLSH,EWALL,rw,0.06137607416153479,0.40804956980564616,-0.41323825999746544,0.5047523766486016,0.3436821604248878,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_5M,VOLSH,EWALL,dg,0.06137607416153479,0.40804956980564616,-0.41323825999746544,0.5047523766486016,0.3436821604248878,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_5M,VOLSH,MA200,rw,0.031199745800253753,0.26444735758034704,-0.4599262699974359,0.36749871700543574,0.18793303392059685,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,VOLSH_5M,VOLSH,MA200,dg,0.016601695357848723,0.2460218958275733,-0.2412048945586085,0.27138568346534103,0.22161271909287222,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_5M,PXL,EWALL,rw,0.01320385590729889,0.1622075752569008,-0.4078693919174047,0.2559041976147208,0.09478650803883942,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_5M,PXL,EWALL,dg,0.01320385590729889,0.1622075752569008,-0.4078693919174047,0.2559041976147208,0.09478650803883942,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_5M,PXL,MA200,rw,-0.00323157369224214,0.05356436424844456,-0.4272803196912237,0.13649591238212888,-0.01269188640408215,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,SMALL439,PXL_5M,PXL,MA200,dg,0.002938241119773588,0.0766472159344724,-0.24380702848752767,0.14479015928650282,0.012448468344814606,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,2,U56,NONE,NONE,EWALL,rw,0.13111084053006516,1.1118220735872337,-0.22536246900123102,1.1793392959028832,1.0584509380738056,"KILL(H1,H2,DD)",KILL(DD)
A,0.01,2,U56,NONE,NONE,EWALL,dg,0.13111084053006516,1.1118220735872337,-0.22536246900123102,1.1793392959028832,1.0584509380738056,"KILL(H1,H2,DD)",KILL(DD)
A,0.01,2,U56,NONE,NONE,MA200,rw,0.11398209289472194,1.0779525061974908,-0.186542396823971,1.1525230268794808,1.0246461930037574,"KILL(H1,H2,DD)",KEEP
A,0.01,2,U56,NONE,NONE,MA200,dg,0.08102800692356849,1.1572228558393667,-0.12015915911366415,1.1662298012153736,1.1516751649689296,"KILL(H1,H2)",KILL(CAGR)
A,0.01,2,U56,PXL_0.5M,PXL,EWALL,rw,0.10229256390993768,0.9484636466169853,-0.22048520558692353,0.900267345093313,1.0019297617401948,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,2,U56,PXL_0.5M,PXL,EWALL,dg,0.10229256390993768,0.9484636466169853,-0.22048520558692353,0.900267345093313,1.0019297617401948,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,2,U56,PXL_0.5M,PXL,MA200,rw,0.0878995178142592,0.8987553644222978,-0.17986359038900923,0.8162739484562872,0.9768526235189136,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_0.5M,PXL,MA200,dg,0.06609424035294498,0.986958344880496,-0.1217634484944522,0.8656817887258633,1.0948868108491654,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_1M,PXL,EWALL,rw,0.09971444989903411,0.9355746718877388,-0.22184032651157504,0.8723793842325565,1.0048315976929132,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,2,U56,PXL_1M,PXL,EWALL,dg,0.09971444989903411,0.9355746718877388,-0.22184032651157504,0.8723793842325565,1.0048315976929132,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,2,U56,PXL_1M,PXL,MA200,rw,0.08862382530703394,0.8937416644453255,-0.17766902962257136,0.7941584747965299,0.987512148687928,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_1M,PXL,MA200,dg,0.06675316278936316,0.9901984101142527,-0.12306300910824808,0.8342876079187563,1.1248369025673537,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_2M,PXL,EWALL,rw,0.09347891767016425,0.9168959770859866,-0.22006051027183982,0.8350294718322967,1.0107145445376593,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,2,U56,PXL_2M,PXL,EWALL,dg,0.09347891767016425,0.9168959770859866,-0.22006051027183982,0.8350294718322967,1.0107145445376593,"KILL(H1,H2,DD)","KILL(H1,DD,CAGR)"
A,0.01,2,U56,PXL_2M,PXL,MA200,rw,0.0827942632305696,0.8672085567892432,-0.17997690034683023,0.7539723951233843,0.9757760735014056,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_2M,PXL,MA200,dg,0.06274576927666731,0.967289293708226,-0.11937276229677496,0.7869611168931019,1.1197162986589624,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_5M,PXL,EWALL,rw,0.07017648920499542,0.6576602110664835,-0.20039563212446798,0.26979032088036986,0.9688586241682718,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_5M,PXL,EWALL,dg,0.07017648920499542,0.6576602110664835,-0.20039563212446798,0.26979032088036986,0.9688586241682718,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_5M,PXL,MA200,rw,0.07947380273333238,0.7907287403641016,-0.18256254976773845,0.6469558978100635,0.9126970740761006,"KILL(H1,H2,DD)","KILL(H1,CAGR)"
A,0.01,2,U56,PXL_5M,PXL,MA200,dg,0.05557324991782142,0.8439719548207267,-0.11101412701161784,0.6155229740383755,1.0250795833625843,"KILL(H1,H2)","KILL(H1,CAGR)"
A,0.01,3,SMALL439,NONE,NONE,EWALL,rw,0.09825608025437882,0.6577144989196554,-0.3660056831403826,0.7704030334048808,0.597391612670706,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,NONE,NONE,EWALL,dg,0.09825608025437882,0.6577144989196554,-0.3660056831403826,0.7704030334048808,0.597391612670706,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,NONE,NONE,MA200,rw,0.06275021892633648,0.49025977110562885,-0.3840899651977757,0.48203774934239735,0.5062279260114814,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,NONE,NONE,MA200,dg,0.03468718657182701,0.5255924911495647,-0.14405197535875824,0.5070277482673651,0.5440734895047102,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,3,SMALL439,DV_0.5M,DV,EWALL,rw,0.0687394837789208,0.4658698222667898,-0.393784529085328,0.5489032305398793,0.41064355641183037,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,DV_0.5M,DV,EWALL,dg,0.0687394837789208,0.4658698222667898,-0.393784529085328,0.5489032305398793,0.41064355641183037,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,DV_0.5M,DV,MA200,rw,0.04463049343654579,0.3558562815731891,-0.40358070813580005,0.4081830721916413,0.31714880640942544,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,DV_0.5M,DV,MA200,dg,0.022037879305713215,0.3231014662516812,-0.17278274895998913,0.3488124504920494,0.2987138110443427,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,rw,0.08637005203841275,0.5565525001493083,-0.3963453079369371,0.6367377788160719,0.505104943725978,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,VOLSH_0.5M,VOLSH,EWALL,dg,0.08637005203841275,0.5565525001493083,-0.3963453079369371,0.6367377788160719,0.505104943725978,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,rw,0.05742896201864767,0.43053905112217306,-0.4187529182782467,0.4714553595307623,0.4021408883196682,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,VOLSH_0.5M,VOLSH,MA200,dg,0.029493168486321997,0.4197951020673359,-0.16877435500416593,0.4298955735158715,0.41026716741493224,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,3,SMALL439,PXL_0.5M,PXL,EWALL,rw,0.05066813656356017,0.3868902621218209,-0.39078679396347915,0.5354215390068634,0.2865276219041986,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,PXL_0.5M,PXL,EWALL,dg,0.05066813656356017,0.3868902621218209,-0.39078679396347915,0.5354215390068634,0.2865276219041986,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,PXL_0.5M,PXL,MA200,rw,0.030991750196518675,0.2826235402725835,-0.3850355477294787,0.3564959412523868,0.2287627591926784,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,PXL_0.5M,PXL,MA200,dg,0.018113500242936453,0.28434060639668646,-0.1806799862460685,0.35293207711026475,0.22155476742180302,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,3,SMALL439,DV_1M,DV,EWALL,rw,0.057719500769025434,0.40486356149546227,-0.4006037485756876,0.5009373967418258,0.33871052986133504,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,DV_1M,DV,EWALL,dg,0.057719500769025434,0.40486356149546227,-0.4006037485756876,0.5009373967418258,0.33871052986133504,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,DV_1M,DV,MA200,rw,0.030061292805898754,0.2654018028629353,-0.41202531172989265,0.3516600220191851,0.19783883900667473,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,DV_1M,DV,MA200,dg,0.014727883252394713,0.22663178369733675,-0.20927983065588618,0.282948163188884,0.17212596530582694,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,VOLSH_1M,VOLSH,EWALL,rw,0.08271071939262864,0.5316279126537778,-0.4045852638575781,0.6143704904244062,0.47806083105966907,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,VOLSH_1M,VOLSH,EWALL,dg,0.08271071939262864,0.5316279126537778,-0.4045852638575781,0.6143704904244062,0.47806083105966907,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,VOLSH_1M,VOLSH,MA200,rw,0.04900981344290023,0.3766682146235699,-0.4340229378939626,0.443438742237345,0.3273351114228803,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,VOLSH_1M,VOLSH,MA200,dg,0.02535195306184046,0.36258744915063085,-0.1770307677788393,0.3857540729688194,0.3404189811582203,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,CAGR)"
A,0.01,3,SMALL439,PXL_1M,PXL,EWALL,rw,0.0419933479610437,0.3362683165703511,-0.390773537611522,0.47089034391485945,0.24298587949430556,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,PXL_1M,PXL,EWALL,dg,0.0419933479610437,0.3362683165703511,-0.390773537611522,0.47089034391485945,0.24298587949430556,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
A,0.01,3,SMALL439,PXL_1M,PXL,MA200,rw,0.02489260652203451,0.24195028277530856,-0.3832818708281126,0.3152535448133374,0.18610221481026,"KILL(H1,H2,DD)","KILL(H1,H2,OOS,DD,CAGR)"
