panel,band,gross,year,days,ret_gated,ret_ungated,ret_spy,drag,mdd_gated,mdd_ungated,mdd_spy,saved,prot,dragup
B136,0.03,1.0,2026,179,0.08057637505972082,0.11989943733052155,0.1229065927585804,0.039323062270800735,-0.04683657887581261,-0.06385716832563115,-0.0888394212283724,0.017020589449818546,0.14493742020982256,-0.18234355120220178
B136,0.05,1.0,2009,245,0.19384023042570253,0.44398748050987247,0.31141595711132064,0.25014725008416994,-0.051495782081926844,-0.20015948689037188,-0.22058362096015105,0.14866370480844504,0.7455829221873652,-0.9632479210768868
B136,0.05,1.0,2010,252,0.08526299589911268,0.17455189220881007,0.1505350486954411,0.08928889630969739,-0.1059607062640523,-0.13351738966903937,-0.15698948290972814,0.02755668340498707,0.2644006416811094,-0.3502141711213502
B136,0.05,1.0,2011,252,0.024109015642055143,0.04952121675104748,0.018915247152264225,0.02541220110899234,-0.10762995248981733,-0.1667516688943873,-0.18605543301045313,0.05912171640456998,0.5843139885146408,-0.6263235491434548
B136,0.05,1.0,2012,250,0.07364509420743959,0.1916318316413801,0.15989743589743477,0.1179867374339405,-0.08350594778524256,-0.09619557312558091,-0.09685580050596332,0.01268962534033835,0.16033499821184416,-0.26816530103560887
B136,0.05,1.0,2013,252,0.31380454270483615,0.36414243253536216,0.3231054912016984,0.050337889830526006,-0.04394073582107705,-0.052595183524360434,-0.05549306336707882,0.008654447703283386,0.058241592966262204,-0.09711680531795
B136,0.05,1.0,2014,252,0.10040613795221187,0.1589494032566774,0.13466550825369117,0.05854326530446552,-0.054315600781379314,-0.0648530271483535,-0.07271845836868263,0.01053742636697419,0.07666542952680715,-0.13012599360656543
B136,0.05,1.0,2015,252,0.0257742616784562,0.04604906282000365,0.01231004829779958,0.02027480114154745,-0.07329615711221038,-0.1115858579101634,-0.11910403972015315,0.03828970079795302,0.3122615111422319,-0.33811342600199984
B136,0.05,1.0,2016,252,0.07394117697083691,0.1643196252180119,0.12003258276604711,0.090378448247175,-0.039363517021624994,-0.10199108035861881,-0.09189443920829343,0.06262756333699382,0.2767709155501046,-0.36298646350953984
B136,0.05,1.0,2017,251,0.23196618113635958,0.2760522282378577,0.21703896103896003,0.044086047101498105,-0.019169637667687978,-0.01917478246022042,-0.026102958981065072,5.144792532441045e-06,0.021147639727278462,-0.056613161519222605
B136,0.05,1.0,2018,251,-0.0059744181965480925,0.00041292815461746457,-0.045714529622673084,0.006387346351165557,-0.09746192688527,-0.1689904117788148,-0.1934751663909502,0.0715284848935448,0.259937030414584,-0.2725134095487855
B136,0.05,1.0,2019,252,0.1395993081636404,0.33147277129619,0.31225119649326594,0.1918734631325496,-0.04682994834552534,-0.06276495107197833,-0.06616450281994002,0.015935002726452985,0.1720343213169331,-0.3317419455390055
B136,0.05,1.0,2020,253,0.10125308740342653,0.2395685103084486,0.18331174585861532,0.13831542290502208,-0.17325019052764767,-0.3272153855796248,-0.33715953307393,0.15396519505197714,0.7684502953924582,-0.9298335379955236
B136,0.05,1.0,2021,252,0.24154628852791205,0.2887736136429584,0.28730268464108843,0.04722732511504635,-0.03865027624395834,-0.04600674965125873,-0.05116037490851588,0.00735647340730039,0.052317563082462507,-0.09095698424527354
B136,0.05,1.0,2022,251,-0.0908271821269987,-0.09704784334377858,-0.18176325799955306,-0.006220661216779888,-0.10099551404612928,-0.19435787624572032,-0.2449665176088458,0.09336236219959104,0.9826537790717864,-0.9971357143275841
B136,0.05,1.0,2023,250,0.10313708313010106,0.26041338968106365,0.2617660732354312,0.15727630655096259,-0.06953247990652123,-0.09012572288597709,-0.09974378160215858,0.02059324297945586,0.16587905880925158,-0.3028211195210819
B136,0.05,1.0,2024,252,0.17984098718073316,0.21553225268052434,0.24887838921519845,0.03569126549979118,-0.056866965403090775,-0.05846115917719208,-0.08405219282348686,0.0015941937741013046,0.05580889693073264,-0.08684011823528512
B136,0.05,1.0,2025,250,0.08087611442713238,0.20755140283566265,0.17718926798792234,0.12667528840853026,-0.09804477324687588,-0.15104399648199096,-0.1875508205970693,0.05299922323511508,0.26146509584736505,-0.3811014545571382
B136,0.05,1.0,2026,179,0.07071278866678643,0.11989943733052155,0.1229065927585804,0.04918664866373512,-0.047395208260932464,-0.06385716832563115,-0.0888394212283724,0.01646196006469869,0.14084595289268215,-0.18740039115278834
B136,0.08,1.0,2009,245,0.19811113613838716,0.44398748050987247,0.31141595711132064,0.2458763443714853,-0.04973577630090065,-0.20015948689037188,-0.22058362096015105,0.15042371058947124,0.7808752861519476,-0.9955477159520668
B136,0.08,1.0,2010,252,0.10501829797626505,0.17455189220881007,0.1505350486954411,0.06953359423254502,-0.11164925425924632,-0.13351738966903937,-0.15698948290972814,0.021868135409793044,0.22551123614941904,-0.29233124434259006
B136,0.08,1.0,2011,252,0.02055722661188608,0.04952121675104748,0.018915247152264225,0.0289639901391614,-0.11668742995342973,-0.1667516688943873,-0.18605543301045313,0.05006423894095757,0.5566826271895106,-0.6014623600963794
B136,0.08,1.0,2012,250,0.07568891281327339,0.1916318316413801,0.15989743589743477,0.1159429188281067,-0.08470773537392251,-0.09619557312558091,-0.09685580050596332,0.011487837751658403,0.16088765641644692,-0.2667219621089573
B136,0.08,1.0,2013,252,0.32040070852530933,0.36414243253536216,0.3231054912016984,0.04374172401005283,-0.04659751149794955,-0.052595183524360434,-0.05549306336707882,0.005997672026410883,0.05249352685220234,-0.08624016625324377
B136,0.08,1.0,2014,252,0.12202557777731116,0.1589494032566774,0.13466550825369117,0.036923825479366235,-0.05763115441310973,-0.0648530271483535,-0.07271845836868263,0.007221872735243773,0.06293541936683314,-0.09656832467684492
B136,0.08,1.0,2015,252,0.040970333567067474,0.04604906282000365,0.01231004829779958,0.005078729252936176,-0.07736886646616392,-0.1115858579101634,-0.11910403972015315,0.03421699144399948,0.29123383487629545,-0.30186392198737916
B136,0.08,1.0,2016,252,0.08478381016054515,0.1643196252180119,0.12003258276604711,0.07953581505746676,-0.03556792917398155,-0.10199108035861881,-0.09189443920829343,0.06642315118463726,0.3171274831394407,-0.39385991337452764
B136,0.08,1.0,2017,251,0.23291061369314958,0.2760522282378577,0.21703896103896003,0.04314161454470811,-0.018920586969826236,-0.01917478246022042,-0.026102958981065072,0.0002541954903941823,0.017805647757232104,-0.052475054456412415
B136,0.08,1.0,2018,251,0.0013111390608786522,0.00041292815461746457,-0.045714529622673084,-0.0008982109062611876,-0.10623229681932167,-0.1689904117788148,-0.1934751663909502,0.06275811495949313,0.23251827426536198,-0.23743257018812924
B136,0.08,1.0,2019,252,0.15219077302489104,0.33147277129619,0.31225119649326594,0.17928199827129898,-0.042370417964244234,-0.06276495107197833,-0.06616450281994002,0.020394533107734092,0.18987744026386197,-0.33876317424406577
B136,0.08,1.0,2020,253,0.07866642896756271,0.2395685103084486,0.18331174585861532,0.1609020813408859,-0.19499212250678077,-0.3272153855796248,-0.33715953307393,0.13222326307284404,0.7471909555479089,-0.9270611572559263
B136,0.08,1.0,2021,252,0.2557270236539666,0.2887736136429584,0.28730268464108843,0.03304658998899179,-0.03858428832571925,-0.04600674965125873,-0.05116037490851588,0.007422461325539476,0.03984139828033158,-0.06680105333364203
B136,0.08,1.0,2022,251,-0.08314095955323197,-0.09704784334377858,-0.18176325799955306,-0.01390688379054661,-0.0978951156975213,-0.19435787624572032,-0.2449665176088458,0.09646276054819902,0.9668469173161175,-0.9726179874004767
B136,0.08,1.0,2023,250,0.12082785690532671,0.26041338968106365,0.2617660732354312,0.13958553277573693,-0.06788659054848234,-0.09012572288597709,-0.09974378160215858,0.02223913233749475,0.17892327372557956,-0.3000909399574574
B136,0.08,1.0,2024,252,0.18506096685897355,0.21553225268052434,0.24887838921519845,0.030471285821550786,-0.056970565488993596,-0.05846115917719208,-0.08405219282348686,0.0014905936881984827,0.05952499650429002,-0.08612621056525649
B136,0.08,1.0,2025,250,0.0806057971964973,0.20755140283566265,0.17718926798792234,0.12694560563916535,-0.10464901798477166,-0.15104399648199096,-0.1875508205970693,0.0463949784972193,0.2529460124894835,-0.37247747765226497
B136,0.08,1.0,2026,179,0.0819257058385825,0.11989943733052155,0.1229065927585804,0.037973731491939056,-0.04995403280787025,-0.06385716832563115,-0.0888394212283724,0.0139031355177609,0.13992033263660605,-0.1759822126605084
B136,0.1,1.0,2009,245,0.1894315392099808,0.44398748050987247,0.31141595711132064,0.2545559412998917,-0.04893387964632745,-0.20015948689037188,-0.22058362096015105,0.15122560724404444,0.8089313604712081,-1.031385667010039
B136,0.1,1.0,2010,252,0.11127570482421056,0.17455189220881007,0.1505350486954411,0.0632761873845995,-0.11483128303661361,-0.13351738966903937,-0.15698948290972814,0.01868610663242576,0.19481151940370287,-0.25528043309622966
B136,0.1,1.0,2011,252,0.022148675392769546,0.04952121675104748,0.018915247152264225,0.027372541358277935,-0.12608507575624572,-0.1667516688943873,-0.18605543301045313,0.04066659313814158,0.5215298753987153,-0.5638894474387784
B136,0.1,1.0,2012,250,0.07406474225083337,0.1916318316413801,0.15989743589743477,0.11756708939054672,-0.07906156444757007,-0.09619557312558091,-0.09685580050596332,0.017134008678010848,0.1754083593644703,-0.28298036322205056
B136,0.1,1.0,2013,252,0.33462424472951424,0.36414243253536216,0.3231054912016984,0.029518187805847917,-0.04555845485875076,-0.052595183524360434,-0.05549306336707882,0.007036728665609671,0.04303230173780842,-0.06585551239816072
B136,0.1,1.0,2014,252,0.1415766153702085,0.1589494032566774,0.13466550825369117,0.0173727878864689,-0.05982383212248221,-0.0648530271483535,-0.07271845836868263,0.005029195025871291,0.047611965317116575,-0.06362851081008804
B136,0.1,1.0,2015,252,0.04362431218497087,0.04604906282000365,0.01231004829779958,0.0024247506350327797,-0.08339920701590275,-0.1115858579101634,-0.11910403972015315,0.028186650894260645,0.24072358616077988,-0.24794234903564646
B136,0.1,1.0,2016,252,0.08011766236858797,0.1643196252180119,0.12003258276604711,0.08420196284942394,-0.03970510699884322,-0.10199108035861881,-0.09189443920829343,0.06228597335977559,0.32719225452343353,-0.40841236201006775
B136,0.1,1.0,2017,251,0.23263140498518675,0.2760522282378577,0.21703896103896003,0.04342082325267094,-0.018350848747922588,-0.01917478246022042,-0.026102958981065072,0.0008239337122978307,0.019199899295335235,-0.05413974139933248
B136,0.1,1.0,2018,251,0.0012085164162143336,0.00041292815461746457,-0.045714529622673084,-0.000795588261596869,-0.11873359571014874,-0.1689904117788148,-0.1934751663909502,0.050256816068666055,0.1854116589042049,-0.18956358066096146
B136,0.1,1.0,2019,252,0.1448029975995364,0.33147277129619,0.31225119649326594,0.1866697736966536,-0.038783332410531446,-0.06276495107197833,-0.06616450281994002,0.02398161866144688,0.20863879547959163,-0.3643102964554237
B136,0.1,1.0,2020,253,0.07848769507899167,0.2395685103084486,0.18331174585861532,0.16108081522945694,-0.19196215352765678,-0.3272153855796248,-0.33715953307393,0.13525323205196804,0.7836939553595599,-0.9640725488651414
B136,0.1,1.0,2021,252,0.2609413704738981,0.2887736136429584,0.28730268464108843,0.0278322431690603,-0.03943558035626249,-0.04600674965125873,-0.05116037490851588,0.0065711692949962375,0.035201907967243096,-0.057950611017499355
B136,0.1,1.0,2022,251,-0.07715006301718763,-0.09704784334377858,-0.18176325799955306,-0.019897780326590953,-0.09692140136693728,-0.19435787624572032,-0.2449665176088458,0.09743647487878304,0.9386473160819448,-0.937464610684064
B136,0.1,1.0,2023,250,0.12419079863981453,0.26041338968106365,0.2617660732354312,0.13622259104124912,-0.0693203268210777,-0.09012572288597709,-0.09974378160215858,0.020805396064899395,0.19124149900121185,-0.3095458691585974
B136,0.1,1.0,2024,252,0.18472891810062797,0.21553225268052434,0.24887838921519845,0.03080333457989637,-0.0580153156870159,-0.05846115917719208,-0.08405219282348686,0.00044584349017617875,0.06604464398509748,-0.09296759360095132
B136,0.1,1.0,2025,250,0.07365078818212734,0.20755140283566265,0.17718926798792234,0.1339006146535353,-0.11083404004414121,-0.15104399648199096,-0.1875508205970693,0.04020995643784975,0.24043502777155806,-0.36608132094454815
B136,0.1,1.0,2026,179,0.08553418459340878,0.11989943733052155,0.1229065927585804,0.03436525273711277,-0.04899152136683116,-0.06385716832563115,-0.0888394212283724,0.014865646958799994,0.1432235195817632,-0.17595040457617447
SMALL,0.0,0.75,2011,244,-0.045840691142085,-0.009137391904650571,-0.003476398807388592,0.03670329923743443,-0.08625437907708822,-0.1766533129690705,-0.1860549410823613,0.09039893389198228,0.6030692351207243,-0.6554858507122542
SMALL,0.0,0.75,2012,250,0.03414206743702586,0.17347793519958632,0.15990261325886523,0.13933586776256046,-0.0465684264744306,-0.07565874774045278,-0.09686993917041309,0.02909032126602218,0.19263469621590779,-0.3223323025687922
SMALL,0.0,0.75,2013,252,0.22811067723348266,0.33012155397857046,0.32307752311103055,0.1020108767450878,-0.023237987899034085,-0.027595319546974695,-0.055506230383220334,0.00435733164794061,0.08110669445053574,-0.162457307332624
SMALL,0.0,0.75,2014,252,0.0067010536178937485,0.049454269186320676,0.13463860143720674,0.04275321556842693,-0.04074651667802043,-0.06824294567514433,-0.07273459578593888,0.0274964289971239,0.2496030826235517,-0.29418623763971147
SMALL,0.0,0.75,2015,252,-0.02731770119493515,-0.028862821341792633,0.012342478840705384,-0.0015451201468574816,-0.0434497266451872,-0.10573411164869906,-0.1191019700822602,0.062284385003511855,0.348249078778829,-0.35070661229486644
SMALL,0.0,0.75,2016,252,0.0956200286709128,0.22649130458205335,0.11997888578785987,0.13087127591114056,-0.03324193209834836,-0.0932090001559025,-0.09187558352333847,0.05996706805755414,0.34624542939010233,-0.46475907014019047
SMALL,0.0,0.75,2017,251,0.03001994553385612,0.10044365310711645,0.2170543806410543,0.07042370757326033,-0.025971107335204136,-0.04683132054298855,-0.026100845721388266,0.020860213207784417,0.16077465415747896,-0.22880742491340877
SMALL,0.0,0.75,2018,251,-0.006108297021394704,-0.04509764775208103,-0.04569032063713252,-0.03898935073068632,-0.0659697049710336,-0.18269897292961235,-0.19348903043170607,0.11672926795857874,0.3502234627963232,-0.3145808173828331
SMALL,0.0,0.75,2019,252,0.007084396048151698,0.1692200356721445,0.3122390642970696,0.1621356396239928,-0.04277854436059736,-0.07418412702485,-0.06618301614875133,0.03140558266425264,0.34107143472666135,-0.49522786419034914
SMALL,0.0,0.75,2020,253,0.07408167477720262,0.19475180463053654,0.18331625405896101,0.12067012985333392,-0.08944925723473596,-0.35010487800692613,-0.33717256724185285,0.2606556207721902,1.2289651402170296,-1.385902097506151
SMALL,0.0,0.75,2021,252,0.20302213122093526,0.2272887837453288,0.28728776191274874,0.02426665252439353,-0.05449571883706528,-0.07974079179556803,-0.05114148312928224,0.025245072958502757,0.2405324396030633,-0.2647950760401322
SMALL,0.0,0.75,2022,251,-0.06439200055875038,-0.13847653873078658,-0.18175382241045157,-0.0740845381720362,-0.07622016923909536,-0.20542091629569492,-0.24496367979338685,0.12920074705659956,0.9532967639350047,-0.8866616438364423
SMALL,0.0,0.75,2023,250,0.020721828277572518,0.13025520806872848,0.26175789735711263,0.10953337979115596,-0.07021637844960116,-0.14669368520771453,-0.09974319330420534,0.07647730675811337,0.5500478560205339,-0.6617182110875661
SMALL,0.0,0.75,2024,252,0.024670731307775196,0.0979866161344487,0.24886474347330556,0.0733158848266735,-0.050153693029469704,-0.07534887954993696,-0.08405641913245021,0.02519518652046726,0.370236138464169,-0.4473917049042437
SMALL,0.0,0.75,2025,250,0.0016834228191435763,0.06832384356691201,0.1771905467755066,0.06664042074776844,-0.0700535676163282,-0.17880056665700295,-0.18755235013533944,0.10874699904067475,0.542166705795023,-0.6189327243261992
SMALL,0.0,0.75,2026,179,0.06235369687595349,0.12151101609154469,0.1257029269842691,0.0591573192155912,-0.04101251500926395,-0.07895077598563016,-0.08884974479781771,0.03793826097636621,0.24123366663372958,-0.2993480930261426
SMALL,0.02,0.75,2011,244,-0.03983373116051203,-0.009137391904650571,-0.003476398807388592,0.03069633925586146,-0.08357468412951319,-0.1766533129690705,-0.1860549410823613,0.09307862883955731,0.6065568822668991,-0.652673320926488
SMALL,0.02,0.75,2012,250,0.040387059066428144,0.17347793519958632,0.15990261325886523,0.13309087613315818,-0.0465114004199384,-0.07565874774045278,-0.09686993917041309,0.029147347320514383,0.19344729756806758,-0.31709357375552427
SMALL,0.02,0.75,2013,252,0.23509209486182137,0.33012155397857046,0.32307752311103055,0.0950294591167491,-0.023756951182104635,-0.027595319546974695,-0.055506230383220334,0.0038383683648700595,0.0821983903887593,-0.15784622166762066
SMALL,0.02,0.75,2014,252,0.012223886422888297,0.049454269186320676,0.13463860143720674,0.03723038276343238,-0.037739960887690605,-0.06824294567514433,-0.07273459578593888,0.030502984787453724,0.24712153129499922,-0.2861898260831448
SMALL,0.02,0.75,2015,252,-0.01691665978846768,-0.028862821341792633,0.012342478840705384,-0.011946161553324952,-0.03804416062270255,-0.10573411164869906,-0.1191019700822602,0.06768995102599651,0.35096510322407115,-0.3427770842934874
SMALL,0.02,0.75,2016,252,0.09797591220482271,0.22649130458205335,0.11997888578785987,0.12851539237723064,-0.032432400872291045,-0.0932090001559025,-0.09187558352333847,0.060776599283611454,0.3462460598636443,-0.46255600182066614
SMALL,0.02,0.75,2017,251,0.031974718069273544,0.10044365310711645,0.2170543806410543,0.0684689350378429,-0.024967295169818438,-0.04683132054298855,-0.026100845721388266,0.021864025373170115,0.161457742870611,-0.22758783715637465
SMALL,0.02,0.75,2018,251,-0.004107811199023259,-0.04509764775208103,-0.04569032063713252,-0.04098983655305777,-0.06839656381630743,-0.18269897292961235,-0.19348903043170607,0.11430240911330491,0.3485615237237572,-0.3108824580998984
SMALL,0.02,0.75,2019,252,0.0080869893787483,0.1692200356721445,0.3122390642970696,0.1611330462933962,-0.03873737270541977,-0.07418412702485,-0.06618301614875133,0.03544675431943023,0.3469749397622114,-0.5001579411275661
SMALL,0.02,0.75,2020,253,0.08112214286618147,0.19475180463053654,0.18331625405896101,0.11362966176435507,-0.09239140259691203,-0.35010487800692613,-0.33717256724185285,0.2577134754100141,1.232240864813598,-1.3826211906196626
SMALL,0.02,0.75,2021,252,0.20184523290275602,0.2272887837453288,0.28728776191274874,0.02544355084257277,-0.05455917163710777,-0.07974079179556803,-0.05114148312928224,0.02518162015846026,0.23726398573598056,-0.26246185987508025
SMALL,0.02,0.75,2022,251,-0.06769582487678005,-0.13847653873078658,-0.18175382241045157,-0.07078071385400653,-0.07955514659071539,-0.20542091629569492,-0.24496367979338685,0.12586576970497954,0.9465791585534762,-0.8834549097769864
SMALL,0.02,0.75,2023,250,0.02258946261560779,0.13025520806872848,0.26175789735711263,0.10766574545312069,-0.06664633061003244,-0.14669368520771453,-0.09974319330420534,0.08004735459768209,0.5530515252559778,-0.662926888786829
SMALL,0.02,0.75,2024,252,0.0281121427427089,0.0979866161344487,0.24886474347330556,0.0698744733917398,-0.050573835135064416,-0.07534887954993696,-0.08405641913245021,0.02477504441487255,0.37185556936742103,-0.44566644557989304
SMALL,0.02,0.75,2025,250,0.003613976646765771,0.06832384356691201,0.1771905467755066,0.06470986692014624,-0.0730711806410117,-0.17880056665700295,-0.18755235013533944,0.10572938601599124,0.5374627443716826,-0.6122163659016033
SMALL,0.02,0.75,2026,179,0.05941130878246481,0.12151101609154469,0.1257029269842691,0.06209970730907988,-0.043247275981278976,-0.07895077598563016,-0.08884974479781771,0.035703500004351185,0.2382281741024252,-0.2991051171703352
SMALL,0.03,0.75,2011,244,-0.03867636517364759,-0.009137391904650571,-0.003476398807388592,0.029538973268997015,-0.08405387259218444,-0.1766533129690705,-0.1860549410823613,0.09259944037688606,0.6068201741009137,-0.6517110215728124
SMALL,0.03,0.75,2012,250,0.038958665397808234,0.17347793519958632,0.15990261325886523,0.13451926980177809,-0.04750472376968573,-0.07565874774045278,-0.09686993917041309,0.02815402397076705,0.18999754171037794,-0.3149913912280567
SMALL,0.03,0.75,2013,252,0.23457615280626465,0.33012155397857046,0.32307752311103055,0.09554540117230581,-0.02288164879632948,-0.027595319546974695,-0.055506230383220334,0.004713670750645216,0.08242186723711423,-0.1584749418353727
SMALL,0.03,0.75,2014,252,0.013608167168754237,0.049454269186320676,0.13463860143720674,0.03584610201756644,-0.036136875598746676,-0.06824294567514433,-0.07273459578593888,0.03210607007639765,0.24586714623172579,-0.2835421278057591
SMALL,0.03,0.75,2015,252,-0.014018691568906672,-0.028862821341792633,0.012342478840705384,-0.014844129772885961,-0.03887847652582688,-0.10573411164869906,-0.1191019700822602,0.06685563512287218,0.3519756952825291,-0.34084424564838284
SMALL,0.03,0.75,2016,252,0.10337086074257495,0.22649130458205335,0.11997888578785987,0.1231204438394784,-0.031743191613100685,-0.0932090001559025,-0.09187558352333847,0.061465808542801814,0.3477457821620604,-0.459142140037451
SMALL,0.03,0.75,2017,251,0.031254006358090614,0.10044365310711645,0.2170543806410543,0.06918964674902583,-0.0250892599816388,-0.04683132054298855,-0.026100845721388266,0.021742060561349752,0.1590090815731218,-0.22582520155489316
SMALL,0.03,0.75,2018,251,-0.005684882130482349,-0.04509764775208103,-0.04569032063713252,-0.03941276562159868,-0.0700007623907557,-0.18269897292961235,-0.19348903043170607,0.11269821053885665,0.34440405901269816,-0.3082811591241379
SMALL,0.03,0.75,2019,252,0.009365025412629624,0.1692200356721445,0.3122390642970696,0.15985501025951487,-0.037201142844271895,-0.07418412702485,-0.06618301614875133,0.036982984180578105,0.3492162935639345,-0.5011383569220812
SMALL,0.03,0.75,2020,253,0.08525030741998751,0.19475180463053654,0.18331625405896101,0.10950149721054903,-0.09285639405550661,-0.35010487800692613,-0.33717256724185285,0.2572484839514195,1.2368028969268,-1.3833866663775511
SMALL,0.03,0.75,2021,252,0.20440847869845635,0.2272887837453288,0.28728776191274874,0.02288030504687244,-0.05467225255668606,-0.07974079179556803,-0.05114148312928224,0.02506853923888197,0.2363883797604925,-0.2594140523618992
SMALL,0.03,0.75,2022,251,-0.06759476746182158,-0.13847653873078658,-0.18175382241045157,-0.070881771268965,-0.08006538299814137,-0.20542091629569492,-0.24496367979338685,0.12535553329755356,0.9469143954328916,-0.8836800068016787
SMALL,0.03,0.75,2023,250,0.02273755893226781,0.13025520806872848,0.26175789735711263,0.10751764913646067,-0.06437775959424497,-0.14669368520771453,-0.09974319330420534,0.08231592561346956,0.5552776637248245,-0.6650383106911565
SMALL,0.03,0.75,2024,252,0.031022716492237423,0.0979866161344487,0.24886474347330556,0.06696389964221128,-0.05073113077657643,-0.07534887954993696,-0.08405641913245021,0.024617748773360537,0.3704718643229801,-0.44141884020441746
SMALL,0.03,0.75,2025,250,0.0022623282130047606,0.06832384356691201,0.1771905467755066,0.06606151535390725,-0.07377660404514019,-0.17880056665700295,-0.18755235013533944,0.10502396261186275,0.5352400709231729,-0.6113127296872352
SMALL,0.03,0.75,2026,179,0.05939771883064471,0.12151101609154469,0.1257029269842691,0.06211329726089998,-0.04381694703820793,-0.07895077598563016,-0.08884974479781771,0.03513382894742223,0.23745897241047753,-0.29834035282509114
SMALL,0.05,0.75,2011,244,-0.030366205195380913,-0.009137391904650571,-0.003476398807388592,0.02122881329073034,-0.08133776077851584,-0.1766533129690705,-0.1860549410823613,0.09531555219055465,0.6083760426824847,-0.6445881664775219
SMALL,0.05,0.75,2012,250,0.0393476360146805,0.17347793519958632,0.15990261325886523,0.13413029918490582,-0.04777986548576296,-0.07565874774045278,-0.09686993917041309,0.02787888225468982,0.1881359662599563,-0.3127170658467238
SMALL,0.05,0.75,2013,252,0.234746058437159,0.33012155397857046,0.32307752311103055,0.09537549554141145,-0.022485765432526006,-0.027595319546974695,-0.055506230383220334,0.005109554114448689,0.08180768871111346,-0.15770086671499634
SMALL,0.05,0.75,2014,252,0.0180479311207018,0.049454269186320676,0.13463860143720674,0.03140633806561888,-0.03625721900734047,-0.06824294567514433,-0.07273459578593888,0.03198572666780386,0.24091121669355275,-0.27415527843234366
SMALL,0.05,0.75,2015,252,-0.009165590909764654,-0.028862821341792633,0.012342478840705384,-0.01969723043202798,-0.0430289458747426,-0.10573411164869906,-0.1191019700822602,0.06270516577395646,0.34913893097442444,-0.3330625479384992
SMALL,0.05,0.75,2016,252,0.1060071320195266,0.22649130458205335,0.11997888578785987,0.12048417256252675,-0.03169884561370362,-0.0932090001559025,-0.09187558352333847,0.06151015454219888,0.35244264615699344,-0.4614803027218532
SMALL,0.05,0.75,2017,251,0.04093558975724498,0.10044365310711645,0.2170543806410543,0.059508063349871465,-0.024507515698237503,-0.04683132054298855,-0.026100845721388266,0.02232380484475105,0.15435302348031635,-0.21175166810426993
SMALL,0.05,0.75,2018,251,-0.004296291647229777,-0.04509764775208103,-0.04569032063713252,-0.04080135610485125,-0.07317095257608841,-0.18269897292961235,-0.19348903043170607,0.10952802035352394,0.33754840295989663,-0.29995311568306193
SMALL,0.05,0.75,2019,252,0.016571804596670292,0.1692200356721445,0.3122390642970696,0.1526482310754742,-0.031336074629113586,-0.07418412702485,-0.06618301614875133,0.04284805239573641,0.35485706345126333,-0.49967406969896583
SMALL,0.05,0.75,2020,253,0.08285453378022267,0.19475180463053654,0.18331625405896101,0.11189727085031387,-0.09806615262412244,-0.35010487800692613,-0.33717256724185285,0.2520387253828037,1.231991700272022,-1.3807161046817098
SMALL,0.05,0.75,2021,252,0.2081248040083754,0.2272887837453288,0.28728776191274874,0.019163979736953385,-0.05548916657670844,-0.07974079179556803,-0.05114148312928224,0.024251625218859596,0.23052068189297997,-0.25035832944539055
SMALL,0.05,0.75,2022,251,-0.06638162013895288,-0.13847653873078658,-0.18175382241045157,-0.0720949185918337,-0.07920780951953876,-0.20542091629569492,-0.24496367979338685,0.12621310677615616,0.9449219082882095,-0.8803725709516357
SMALL,0.05,0.75,2023,250,0.01921903429242411,0.13025520806872848,0.26175789735711263,0.11103617377630437,-0.06575047672292744,-0.14669368520771453,-0.09974319330420534,0.08094320848478709,0.5497174929831137,-0.6629098457801998
SMALL,0.05,0.75,2024,252,0.03502492630267606,0.0979866161344487,0.24886474347330556,0.06296168983177264,-0.05017920940370546,-0.07534887954993696,-0.08405641913245021,0.025169670146231504,0.36914637603922534,-0.43616040904125575
SMALL,0.05,0.75,2025,250,0.006175477891816827,0.06832384356691201,0.1771905467755066,0.062148365675095185,-0.07625700252089329,-0.17880056665700295,-0.18755235013533944,0.10254356413610966,0.5342766236268015,-0.6063860919770652
SMALL,0.05,0.75,2026,179,0.060381020873323754,0.12151101609154469,0.1257029269842691,0.061129995218220934,-0.04480619707544353,-0.07895077598563016,-0.08884974479781771,0.03414457891018663,0.2363725370660147,-0.2963083484592546
SMALL,0.08,0.75,2011,244,-0.02283386222271233,-0.009137391904650571,-0.003476398807388592,0.01369647031806176,-0.07693131801708131,-0.1766533129690705,-0.1860549410823613,0.09972199495198919,0.6043144427089737,-0.6326400567522188
SMALL,0.08,0.75,2012,250,0.03703104523083289,0.17347793519958632,0.15990261325886523,0.13644688996875343,-0.04862253368998992,-0.07565874774045278,-0.09686993917041309,0.02703621405046286,0.18487705193598597,-0.3116462274520826
SMALL,0.08,0.75,2013,252,0.24069210078938985,0.33012155397857046,0.32307752311103055,0.08942945318918061,-0.02330487104609158,-0.027595319546974695,-0.055506230383220334,0.004290448500883115,0.08081928720836928,-0.15187278879545596
SMALL,0.08,0.75,2014,252,0.021292553363651656,0.049454269186320676,0.13463860143720674,0.02816171582266902,-0.03934354702617371,-0.06824294567514433,-0.07273459578593888,0.02889939864897062,0.22202049553044362,-0.2519015959061731
SMALL,0.08,0.75,2015,252,-0.008362779235074669,-0.028862821341792633,0.012342478840705384,-0.020500042106717964,-0.044953268724197915,-0.10573411164869906,-0.1191019700822602,0.060780842924501144,0.34425270007025277,-0.32731478708913786
