panel,window,book,n,gross,overlay,cost,mean_gross,turnover_yr,CAGR,Sharpe,MaxDD,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,mSPY_H1,mSPY_H2,mSPY_OOS,mSPY_DD,mSPY_CAGR,pass4b_SPY,floor_only_SPY,nf_fail_SPY,fails_SPY,mIWM_H1,mIWM_H2,mIWM_OOS,mIWM_DD,mIWM_CAGR,pass4b_IWM,floor_only_IWM,nf_fail_IWM,fails_IWM,pass4a,v2_Sharpe,IS_pass_nonfloor,IS_pass_floor
SMALL439,common,TOP20,20.0,0.75,DD10,0,0.6389731420040007,21.21356775982613,0.04542146350594933,0.3772378365781354,-0.3322373815305444,0.36335494203551166,0.3854959840169465,0.047356727247438,-0.33223738153054505,-0.30481834914318007,-0.6762788284434347,-0.4965147831653377,-0.12993396983015482,-0.053487524828877545,False,False,4,"H1,H2,OOS,DD,CAGR",-0.0345231578602333,-0.3296723155024639,-0.134941283046363,-0.08543761000204997,-0.02605978623716944,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,0.75,DD10,10,0.6389731420040007,21.21356775982613,0.023433441763279106,0.23176661373631322,-0.35963102955713255,0.22745868999886845,0.23435677938284608,0.024063929070046397,-0.35963102955713355,-0.44175424346743325,-0.8298879602413856,-0.6476539877994382,-0.15732761785674299,-0.07547554657154777,False,False,4,"H1,H2,OOS,DD,CAGR",-0.17145905218448648,-0.4832814473004148,-0.28608048768046346,-0.11283125802863814,-0.048047807979839666,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,0.75,DD10,25,0.6389731420040007,21.21356775982613,-0.008700888773290338,0.013654336444585937,-0.4373009880270715,0.0237167584162796,0.007738381064224222,-0.009925554139704196,-0.43730098802707185,-0.6472046846386231,-1.0600648856774162,-0.87427238611806,-0.23499757632668195,-0.10760987710811722,False,False,4,"H1,H2,OOS,DD,CAGR",-0.37690949335567636,-0.7134583727364455,-0.5126988859990853,-0.1905012164985771,-0.08018213851640911,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,1.0,CTRL,0,0.9997729086985562,27.224938831986904,0.10873534894794479,0.5681623958560932,-0.4044449451893194,0.5399047537256636,0.5851521641584269,0.11741955178985641,-0.4044449451893193,-0.16462437924654727,-0.41386724617528486,-0.29685860302385736,-0.20214153348892983,0.00982636061311791,False,False,4,"H1,H2,OOS,DD",0.1056708120363995,-0.06726073323431409,0.06471489709511735,-0.15764517366082498,0.037254099204826016,False,False,2,"H2,DD",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,1.0,CTRL,10,0.9997729086985562,27.224938831986904,0.07889447646199921,0.44816029692515513,-0.4288826575953536,0.42470794345822355,0.46218830043167863,0.08511910753223506,-0.42888265759535504,-0.28323502291168023,-0.5360076825623084,-0.4198224667506056,-0.22657924589496403,-0.02001451187282767,False,False,4,"H1,H2,OOS,DD,CAGR",-0.012939831628733467,-0.18940116962133757,-0.05824896663163087,-0.18208288606685918,0.007413226718880436,False,False,4,"H1,H2,OOS,DD",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,1.0,CTRL,25,0.9997729086985562,27.224938831986904,0.03560081166171236,0.2681204756236177,-0.4636970055573937,0.25181195112294924,0.27773949138355486,0.03837444397132095,-0.46369700555739424,-0.46133869857640203,-0.7191407310329206,-0.6042712757987294,-0.2613935938570041,-0.06330817667311452,False,False,4,"H1,H2,OOS,DD,CAGR",-0.19104350729345526,-0.37253421809194986,-0.24269777567975465,-0.21689723402889927,-0.03588043808140641,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,1.0,G200,0,0.5218607015760041,26.76618757673744,0.03682608049805203,0.3126029931233982,-0.42499358256695885,0.4518514236102002,0.2271728777670492,0.023367590295314766,-0.4249935825669586,-0.33904508742936235,-0.7915846370793488,-0.654837889415235,-0.22269017086656928,-0.06208290783677485,False,False,4,"H1,H2,OOS,DD,CAGR",-0.06874989614641558,-0.444978124138378,-0.2932643892962603,-0.17819381103846443,-0.034655169245066744,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,1.0,G200,10,0.5218607015760041,26.76618757673744,0.00940355559337025,0.13791361593486756,-0.47385231911546244,0.29468064491189244,0.04170423343155499,-0.005414919974046972,-0.4738523191154628,-0.5142633422625019,-0.9660661514936475,-0.8403065337507292,-0.27154890741507287,-0.08950543274145663,False,False,4,"H1,H2,OOS,DD,CAGR",-0.24396815097955515,-0.6194596385526767,-0.4787330336317545,-0.22705254758696802,-0.06207769414974852,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,1.0,G200,25,0.5218607015760041,26.76618757673744,-0.030417025638726503,-0.1243015083459883,-0.5823486185917864,0.05876297536006968,-0.23667033242510016,-0.04712300227144639,-0.5823486185917865,-0.7772345376655752,-1.2279240219566763,-1.1186810996073844,-0.38004520689139687,-0.12932601397355337,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5069393463826284,-0.8813175090157055,-0.7571075994884097,-0.335548847063292,-0.10189827538184527,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,1.0,VT10,0,0.5041375423791115,18.565982843493202,0.05198619483501132,0.5183241209416433,-0.15213714001150502,0.3352345929217123,0.6322843016105915,0.06498864816030125,-0.15213714001150636,-0.29971348265898556,-0.4130774646191909,-0.24972646557169276,0.050166271688884545,-0.046922793499815554,False,False,3,"H1,H2,OOS,CAGR",-0.029418291376038797,-0.06647095167822015,0.11184703454728195,0.09466263151698939,-0.019495054908107448,False,False,2,"H1,H2,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,1.0,VT10,10,0.5041375423791115,18.565982843493202,0.0326023013021961,0.3482280104105489,-0.1803441192632298,0.1670934890629769,0.46107235402466584,0.0452871250093132,-0.18034411926323035,-0.4710662222437464,-0.5818915935868041,-0.4209384131576184,0.021959292437159772,-0.06630668703263078,False,False,3,"H1,H2,OOS,CAGR",-0.20077103096079962,-0.2352850806458333,-0.05936491303864366,0.06645565226526462,-0.03887894844092267,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,1.0,VT10,25,0.5041375423791115,18.565982843493202,0.004184058187722162,0.0929422898411469,-0.2537473605031758,-0.08488274839125251,0.2038585096542659,0.016405354443034037,-0.2537473605031758,-0.7281674151817541,-0.8353160221837133,-0.6781522575280183,-0.051443948802786243,-0.09472493014710472,False,False,4,"H1,H2,OOS,DD,CAGR",-0.45787222389880733,-0.4887095092427424,-0.3165787574090436,-0.006947588974681396,-0.06729719155539661,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP20,20.0,1.0,DD10,0,0.7770852342170971,25.686305435929505,0.0663365413820316,0.44809243930065296,-0.32962540504946936,0.41259881072628996,0.4700111644126195,0.07047321314277588,-0.32962540504947124,-0.2488223757217497,-0.6064187807206162,-0.41199960276966474,-0.1273219933490798,-0.03257244695279528,False,False,4,"H1,H2,OOS,DD,CAGR",0.021472815561197067,-0.2598122677796454,-0.05042610265069003,-0.08282563352097494,-0.005144708361087172,False,False,3,"H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP20,20.0,1.0,DD10,10,0.7770852342170971,25.686305435929505,0.039250596528671355,0.30467116834886443,-0.3529165698141231,0.2758417895802464,0.32247684953347727,0.04255659454617211,-0.3529165698141232,-0.3854638914458314,-0.7566417091690013,-0.559533917648807,-0.15061315811373355,-0.05965839180615552,False,False,4,"H1,H2,OOS,DD,CAGR",-0.11516870016288461,-0.41003519622803053,-0.19796041752983223,-0.1061167982856287,-0.032230653214447416,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP20,20.0,1.0,DD10,25,0.7770852342170971,25.686305435929505,-0.00011884722104660295,0.08941336641117859,-0.43609928839063494,0.07043986208022693,0.1011438245186745,0.002013974893997794,-0.4360992883906377,-0.5907596668358523,-0.9818574535037432,-0.7808669426636097,-0.23379587669024537,-0.09902783555587348,False,False,4,"H1,H2,OOS,DD,CAGR",-0.32046447555290564,-0.6352509405627724,-0.419293442544635,-0.18929951686214053,-0.07160009696416537,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP40,40.0,0.53,CTRL,0,0.5299852774455648,12.365122044954173,0.05271266175240874,0.5323621344215136,-0.23313996476498045,0.46069626531307684,0.5727045555220087,0.05976677674792574,-0.23313996476498045,-0.33651863365242407,-0.3377357727806509,-0.3093062116602755,-0.030836553064590877,-0.04619632658241814,False,False,4,"H1,H2,OOS,DD,CAGR",-0.0662234423694773,0.008870740160319857,0.05226728845869921,0.01365980676351397,-0.01876858799071003,False,False,1,"H1,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP40,40.0,0.53,CTRL,10,0.5299852774455648,12.365122044954173,0.039748458600200154,0.41681897420922814,-0.2372853283809253,0.34680857975922663,0.455929709939574,0.04596049211372977,-0.23728532838092764,-0.45314072177018183,-0.4535507340817676,-0.4260810572427102,-0.03498191668053574,-0.059160529734626724,False,False,4,"H1,H2,OOS,DD,CAGR",-0.18284553048723506,-0.10694422114079682,-0.06450755712373551,0.009514443147569107,-0.03173279114291862,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP40,40.0,0.53,CTRL,25,0.5299852774455648,12.365122044954173,0.02059456001762361,0.24355119297774774,-0.25868548173987893,0.17602367816205375,0.28081398726552215,0.025580414405917296,-0.25868548173987815,-0.6279895853298019,-0.6272472191415183,-0.6011967799167621,-0.05638207003948936,-0.07831442831720327,False,False,4,"H1,H2,OOS,DD,CAGR",-0.35769439404685505,-0.2806407062005475,-0.23962327979778736,-0.011885710211384515,-0.05088668972549516,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP40,40.0,0.53,G200,0,0.2769074909433506,13.042064411734277,0.01458289285383052,0.23808295548730818,-0.21377907370805527,0.3573284675984724,0.16408872844015626,0.009214884534196166,-0.21377907370805438,-0.5637541059128071,-0.7096595911768294,-0.7179220387421279,-0.011475662007665699,-0.08432609548099636,False,False,4,"H1,H2,OOS,DD,CAGR",-0.29345891462986035,-0.36305307823585864,-0.35634853862315324,0.03302069782043915,-0.05689835688928825,False,False,3,"H1,H2,OOS,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP40,40.0,0.53,G200,10,0.2769074909433506,13.042064411734277,0.0014123631336950826,0.055545845321010104,-0.24956972413577805,0.19457082239202836,-0.030764861413115626,-0.0047397208889549125,-0.2495697241357797,-0.7477284142842435,-0.8908652789832529,-0.9127756285953998,-0.04726631243538848,-0.0974966252011318,False,False,4,"H1,H2,OOS,DD,CAGR",-0.4774332230012968,-0.5442587660422821,-0.5512021284764251,-0.0027699526072836322,-0.07006888660942369,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP40,40.0,0.53,G200,25,0.2769074909433506,13.042064411734277,-0.018033678116792795,-0.21800214077524938,-0.34813088422514404,-0.04925529075309997,-0.32280994585244255,-0.025321987727536355,-0.3173123222301154,-1.0230007137992085,-1.1628224091434034,-1.2048207130347268,-0.14582747252475448,-0.11694266645161967,False,False,4,"H1,H2,OOS,DD,CAGR",-0.7527055225162617,-0.8162158962024325,-0.843247212915752,-0.10133111269664963,-0.08951492785991157,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP40,40.0,0.53,VT10,0,0.48472639024801545,12.722156118423051,0.04495390673521804,0.5178805885143891,-0.14347090678178775,0.40065579007243257,0.5869917500959061,0.05259927304462719,-0.14347090678178687,-0.384629010044815,-0.32800914481198507,-0.2950190170863781,0.05883250491860181,-0.05395508159960884,False,False,3,"H1,H2,OOS,CAGR",-0.11433381876186821,0.018597368128985714,0.06655448303259659,0.10332886474670666,-0.02652734300790073,False,False,1,"H1,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP40,40.0,0.53,VT10,10,0.48472639024801545,12.722156118423051,0.03171869030463248,0.3812468482119882,-0.15714374633619244,0.27095000701163663,0.4462477087053581,0.03862056443123052,-0.15714374633618933,-0.515660570299389,-0.4700094424619213,-0.4357630584769261,0.04515966536419713,-0.0671902980301944,False,False,3,"H1,H2,OOS,CAGR",-0.2453653790164423,-0.1234029295209505,-0.07418955835795138,0.08965602519230198,-0.03976255943848629,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP40,40.0,0.53,VT10,25,0.48472639024801545,12.722156118423051,0.01217408296807676,0.17630516498311757,-0.21408024269456338,0.07647439520481576,0.2350950659456556,0.017993817345608898,-0.2140802426945646,-0.7120758434598166,-0.6831081295783668,-0.6469157012366287,-0.011776830994173815,-0.08673490536675012,False,False,4,"H1,H2,OOS,DD,CAGR",-0.4417806521768698,-0.33650161663739603,-0.2853422011176539,0.03271952883393103,-0.05930716677504201,False,False,3,"H1,H2,OOS,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP40,40.0,0.53,DD10,0,0.5086987685085663,13.33835509422263,0.03984604245917889,0.4386423984454888,-0.18959585099450926,0.3017680459047334,0.5158216467730775,0.04956172003312176,-0.17664755002731736,-0.4569591133130463,-0.4122953652419141,-0.3661891204092067,0.012707560705880305,-0.05906294587564799,False,False,3,"H1,H2,OOS,CAGR",-0.18666392203009952,-0.06568885230094335,-0.004615620290231992,0.05720392053398515,-0.031635207283939884,False,False,3,"H1,H2,OOS,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP40,40.0,0.53,DD10,10,0.5086987685085663,13.33835509422263,0.026042089251349765,0.3058371932268714,-0.2194097341732919,0.16590196517881522,0.38450470175382223,0.035281599260547525,-0.21940973417329102,-0.5909279526704061,-0.544897448922494,-0.497506065428462,-0.017106322472902336,-0.07286689908347711,False,False,4,"H1,H2,OOS,DD,CAGR",-0.32063276138745933,-0.1982909359815232,-0.13593256530948727,0.027390037355202512,-0.04543916049176901,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP40,40.0,0.53,DD10,25,0.5086987685085663,13.33835509422263,0.005672364890868975,0.10662578028414572,-0.279445409725565,-0.03781686737175818,0.18748105536214277,0.014217752363297587,-0.27944540972556453,-0.7917601862597853,-0.7438925691252671,-0.6945297118201414,-0.0771419980251754,-0.0932366234439579,False,False,4,"H1,H2,OOS,DD,CAGR",-0.5214649949768385,-0.39728605618429635,-0.33295621170116674,-0.03264563819707056,-0.0658088848522498,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP40,40.0,0.75,CTRL,0,0.7498680487990698,17.470231766700035,0.07181336528160243,0.5322316228749168,-0.31797285905129036,0.4622255849784498,0.5716587802237495,0.08150976713243807,-0.31797285905129025,-0.3346694207362898,-0.33937757702851423,-0.3103519869585347,-0.11566944735090079,-0.027095623053224452,False,False,4,"H1,H2,OOS,DD,CAGR",-0.06437422945334303,0.007228935912456547,0.05122151316043999,-0.07117308752279594,0.0003321155384836544,False,False,2,"H1,DD",False,0.6125489340447313,False,False
SMALL439,common,TOP40,40.0,0.75,CTRL,10,0.7498680487990698,17.470231766700035,0.05320940004674446,0.4170498973470912,-0.3253669378047551,0.34863593160556117,0.45527617780675195,0.06165140059711893,-0.32536693780475623,-0.4510165299546784,-0.4547728394018052,-0.42673458937553227,-0.12306352610436555,-0.04569958828808242,False,False,4,"H1,H2,OOS,DD,CAGR",-0.18072133867173162,-0.1081663264608344,-0.06516108925655756,-0.0785671662762607,-0.018271849696374312,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP40,40.0,0.75,CTRL,25,0.7498680487990698,17.470231766700035,0.02589443907679634,0.24432697125301164,-0.35205669123359973,0.17829850992135976,0.2807526649805992,0.032531007340451445,-0.3520566912336006,-0.6254529405360028,-0.6278351313864703,-0.601258102201685,-0.14975327953321016,-0.07301454925803054,False,False,4,"H1,H2,OOS,DD,CAGR",-0.35515774925305604,-0.28122861844549946,-0.2396846020827103,-0.10525691970510531,-0.04558681066632243,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP40,40.0,0.75,G200,0,0.3916426226098103,18.435689698915052,0.01914972901455614,0.23800532322798232,-0.2905515405596142,0.3576279596442158,0.16373318014377575,0.01150450306792039,-0.29055154055961363,-0.5630606740373865,-0.710580205025579,-0.7182775870385085,-0.08824812885922462,-0.07975925932027074,False,False,4,"H1,H2,OOS,DD,CAGR",-0.2927654827544397,-0.36397369208460817,-0.35670408691953376,-0.04375176903111977,-0.05233152072856263,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP40,40.0,0.75,G200,10,0.3916426226098103,18.435689698915052,0.0004992547833844174,0.05565412876565552,-0.33584429637414903,0.19508204687861772,-0.030957874385364317,-0.008207185694241392,-0.33584429637414914,-0.7468489134082862,-0.8916010594279091,-0.9129686415676486,-0.13354088467375946,-0.09840973355144246,False,False,4,"H1,H2,OOS,DD,CAGR",-0.4765537221253394,-0.5449945464869383,-0.5513951414486739,-0.08904452484565462,-0.07098199495973435,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5724794981086585,False,False
SMALL439,common,TOP40,40.0,0.75,G200,25,0.3916426226098103,18.435689698915052,-0.026858521313201433,-0.21761317358773916,-0.4635426835318648,-0.048427729535898925,-0.3227552017570321,-0.037079155398750396,-0.4217391595093962,-1.0218441192613898,-1.163275745801803,-1.2047659689393164,-0.2612392718314752,-0.1257675096480283,False,False,4,"H1,H2,OOS,DD,CAGR",-0.7515489279784432,-0.8166692328608323,-0.8431924688203416,-0.21674291200337037,-0.0983397710563202,False,False,4,"H1,H2,OOS,DD,CAGR",False,0.5123529343107217,False,False
SMALL439,common,TOP40,40.0,0.75,VT10,0,0.5559689478070373,16.833370455455672,0.04656875395466398,0.4843148189994114,-0.1456595298867358,0.2983884615513697,0.5979691355378779,0.059402817120618234,-0.14565952988673614,-0.4457187819160101,-0.33511782184003436,-0.2840416316444063,0.05664388181365376,-0.0523402343801629,False,False,3,"H1,H2,OOS,CAGR",-0.17542359063306334,0.011488691100936421,0.07753186847456839,0.10114024164175861,-0.024912495788454794,False,False,1,"H1,CAGR",False,0.6125489340447313,False,False
SMALL439,common,TOP40,40.0,0.75,VT10,10,0.5559689478070373,16.833370455455672,0.029066107190514945,0.324408931707058,-0.1746342205844439,0.14180836773444971,0.43607479890604306,0.041398342154122414,-0.1746342205844439,-0.6039789610014263,-0.4965973835756105,-0.44593596827624116,0.02766919111594568,-0.06984288114431193,False,False,3,"H1,H2,OOS,CAGR",-0.3336837697184795,-0.14999087063463973,-0.08436246815726645,0.07216555094405053,-0.04241514255260383,False,False,3,"H1,H2,OOS,CAGR",False,0.5724794981086585,False,False
