m_min,split,model,k,n_test,coverage,mean_width,median_width,rho_w_err,oos_logsd_R2
20,10 bps -> 5/15/20/25,CTRL-ONLY,40.0,168,0.9761904761904762,0.7207914525882873,0.33392568431256153,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,60.0,168,0.9880952380952381,1.081187178882431,0.5008885264688423,0.5793323749889445,0.4698816203127596
20,10 bps -> 5/15/20/25,CTRL-ONLY,100.0,168,1.0,1.8019786314707182,0.8348142107814038,0.5793323749889445,0.4698816203127596
20,published views -> BAND+/SLEEVE+,SHARE,0.25,60,0.5,0.012336798174871285,0.011704072630850205,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,0.5,60,0.7333333333333333,0.02467359634974257,0.02340814526170041,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,0.75,60,0.8333333333333334,0.037010394524613854,0.03511221789255061,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,1.0,60,0.8833333333333333,0.04934719269948514,0.04681629052340082,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,1.25,60,0.9,0.06168399087435642,0.05852036315425102,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,1.5,60,0.9166666666666666,0.07402078904922771,0.07022443578510122,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,1.75,60,0.9333333333333333,0.086357587224099,0.08192850841595142,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,2.0,60,0.9666666666666667,0.09869438539897028,0.09363258104680164,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,2.5,60,0.9833333333333333,0.12336798174871284,0.11704072630850204,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,3.0,60,0.9833333333333333,0.14804157809845542,0.14044887157020244,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,4.0,60,0.9833333333333333,0.19738877079794057,0.18726516209360328,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,6.0,60,1.0,0.29608315619691083,0.2808977431404049,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,10.0,60,1.0,0.4934719269948514,0.46816290523400816,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,15.0,60,1.0,0.7402078904922772,0.7022443578510122,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,25.0,60,1.0,1.2336798174871288,1.1704072630850204,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,40.0,60,1.0,1.9738877079794055,1.8726516209360327,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,60.0,60,1.0,2.960831561969109,2.808977431404049,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,SHARE,100.0,60,1.0,4.934719269948515,4.681629052340082,0.06140850554815091,-1.971904066609285
20,published views -> BAND+/SLEEVE+,CONST,0.25,60,0.016666666666666666,0.0006786660709731231,0.000678666070973123,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,0.5,60,0.05,0.0013573321419462461,0.001357332141946246,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,0.75,60,0.06666666666666667,0.002035998212919369,0.002035998212919369,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,1.0,60,0.08333333333333333,0.0027146642838924923,0.002714664283892492,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,1.25,60,0.1,0.0033933303548656147,0.0033933303548656147,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,1.5,60,0.1,0.004071996425838738,0.004071996425838738,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,1.75,60,0.13333333333333333,0.004750662496811863,0.004750662496811861,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,2.0,60,0.16666666666666666,0.005429328567784985,0.005429328567784984,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,2.5,60,0.25,0.006786660709731229,0.006786660709731229,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,3.0,60,0.3,0.008143992851677476,0.008143992851677476,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,4.0,60,0.43333333333333335,0.01085865713556997,0.010858657135569967,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,6.0,60,0.6166666666666667,0.016287985703354952,0.016287985703354952,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,10.0,60,0.8166666666666667,0.027146642838924918,0.027146642838924918,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,15.0,60,0.9,0.040719964258387385,0.04071996425838738,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,25.0,60,0.9833333333333333,0.0678666070973123,0.06786660709731229,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,40.0,60,1.0,0.10858657135569967,0.10858657135569967,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,60.0,60,1.0,0.16287985703354954,0.1628798570335495,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,CONST,100.0,60,1.0,0.2714664283892492,0.27146642838924917,,-11.351392600545774
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.25,60,0.18333333333333332,0.006805664925820116,0.006043501584768036,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.5,60,0.5166666666666667,0.013611329851640232,0.012087003169536072,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,0.75,60,0.6666666666666666,0.020416994777460354,0.018130504754304107,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.0,60,0.75,0.027222659703280465,0.024174006339072143,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.25,60,0.8333333333333334,0.03402832462910058,0.03021750792384018,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.5,60,0.85,0.04083398955492071,0.036261009508608215,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,1.75,60,0.9,0.04763965448074082,0.042304511093376254,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.0,60,0.9666666666666667,0.05444531940656093,0.048348012678144286,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,2.5,60,0.9833333333333333,0.06805664925820117,0.06043501584768036,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,3.0,60,0.9833333333333333,0.08166797910984142,0.07252201901721643,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,4.0,60,1.0,0.10889063881312186,0.09669602535628857,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,6.0,60,1.0,0.16333595821968283,0.14504403803443286,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,10.0,60,1.0,0.27222659703280466,0.24174006339072143,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,15.0,60,1.0,0.408339895549207,0.3626100950860821,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,25.0,60,1.0,0.6805664925820117,0.6043501584768036,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,40.0,60,1.0,1.0889063881312186,0.9669602535628857,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,60.0,60,1.0,1.633359582196828,1.4504403803443284,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,SHARE+CTRL,100.0,60,1.0,2.722265970328047,2.4174006339072145,0.2197029689426938,0.09028858379810079
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.25,60,0.1,0.004142376742322684,0.003497017490605443,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.5,60,0.3,0.008284753484645368,0.006994034981210886,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,0.75,60,0.5,0.012427130226968052,0.010491052471816328,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.0,60,0.6166666666666667,0.016569506969290736,0.013988069962421771,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.25,60,0.7,0.020711883711613414,0.017485087453027213,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.5,60,0.75,0.024854260453936104,0.020982104943632656,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,1.75,60,0.7666666666666667,0.028996637196258782,0.0244791224342381,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.0,60,0.8,0.03313901393858147,0.027976139924843543,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,2.5,60,0.8833333333333333,0.04142376742322683,0.034970174906054426,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,3.0,60,0.9,0.04970852090787221,0.04196420988726531,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,4.0,60,0.95,0.06627802787716294,0.055952279849687085,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,6.0,60,0.9833333333333333,0.09941704181574441,0.08392841977453062,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,10.0,60,1.0,0.16569506969290732,0.1398806996242177,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,15.0,60,1.0,0.248542604539361,0.20982104943632657,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,25.0,60,1.0,0.4142376742322683,0.3497017490605443,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,40.0,60,1.0,0.6627802787716293,0.5595227984968708,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,60.0,60,1.0,0.994170418157444,0.8392841977453063,0.3261440993311881,-0.34300259624369644
20,published views -> BAND+/SLEEVE+,CTRL-ONLY,100.0,60,1.0,1.6569506969290733,1.3988069962421772,0.3261440993311881,-0.34300259624369644
40,corpus A -> corpus B,SHARE,0.25,70,0.34285714285714286,0.007439094789729371,0.000585351179930959,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,0.5,70,0.4142857142857143,0.014878189579458741,0.001170702359861918,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,0.75,70,0.5142857142857142,0.022317284369188107,0.001756053539792877,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,1.0,70,0.6,0.029756379158917483,0.002341404719723836,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,1.25,70,0.6142857142857143,0.03719547394864684,0.002926755899654795,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,1.5,70,0.6714285714285714,0.044634568738376214,0.003512107079585754,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,1.75,70,0.6714285714285714,0.05207366352810558,0.004097458259516714,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,2.0,70,0.6857142857142857,0.059512758317834966,0.004682809439447672,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,2.5,70,0.7142857142857143,0.07439094789729368,0.00585351179930959,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,3.0,70,0.7285714285714285,0.08926913747675243,0.007024214159171508,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,4.0,70,0.7571428571428571,0.11902551663566993,0.009365618878895345,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,6.0,70,0.8142857142857143,0.17853827495350486,0.014048428318343017,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,10.0,70,0.8571428571428571,0.29756379158917473,0.02341404719723836,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,15.0,70,0.8857142857142857,0.4463456873837621,0.03512107079585754,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,25.0,70,0.8857142857142857,0.7439094789729368,0.0585351179930959,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,40.0,70,0.9,1.190255166356699,0.09365618878895345,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,60.0,70,0.9428571428571428,1.7853827495350485,0.14048428318343015,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,SHARE,100.0,70,0.9857142857142858,2.975637915891747,0.2341404719723836,0.5554788007296733,-0.0461162998227127
40,corpus A -> corpus B,CONST,0.25,70,0.2571428571428571,0.0005725203739335181,0.0005725203739335183,,-0.41281584053442333
40,corpus A -> corpus B,CONST,0.5,70,0.2714285714285714,0.0011450407478670363,0.0011450407478670367,,-0.41281584053442333
40,corpus A -> corpus B,CONST,0.75,70,0.35714285714285715,0.0017175611218005545,0.0017175611218005551,,-0.41281584053442333
40,corpus A -> corpus B,CONST,1.0,70,0.4,0.0022900814957340725,0.0022900814957340734,,-0.41281584053442333
40,corpus A -> corpus B,CONST,1.25,70,0.42857142857142855,0.0028626018696675903,0.0028626018696675916,,-0.41281584053442333
40,corpus A -> corpus B,CONST,1.5,70,0.44285714285714284,0.003435122243601109,0.0034351222436011103,,-0.41281584053442333
40,corpus A -> corpus B,CONST,1.75,70,0.4857142857142857,0.004007642617534626,0.004007642617534628,,-0.41281584053442333
40,corpus A -> corpus B,CONST,2.0,70,0.5142857142857142,0.004580162991468145,0.004580162991468147,,-0.41281584053442333
40,corpus A -> corpus B,CONST,2.5,70,0.5428571428571428,0.005725203739335181,0.005725203739335183,,-0.41281584053442333
40,corpus A -> corpus B,CONST,3.0,70,0.5428571428571428,0.006870244487202218,0.006870244487202221,,-0.41281584053442333
40,corpus A -> corpus B,CONST,4.0,70,0.5571428571428572,0.00916032598293629,0.009160325982936294,,-0.41281584053442333
40,corpus A -> corpus B,CONST,6.0,70,0.6285714285714286,0.013740488974404436,0.013740488974404441,,-0.41281584053442333
40,corpus A -> corpus B,CONST,10.0,70,0.7571428571428571,0.022900814957340723,0.022900814957340733,,-0.41281584053442333
40,corpus A -> corpus B,CONST,15.0,70,0.8714285714285714,0.03435122243601109,0.0343512224360111,,-0.41281584053442333
40,corpus A -> corpus B,CONST,25.0,70,0.9285714285714286,0.05725203739335185,0.057252037393351836,,-0.41281584053442333
40,corpus A -> corpus B,CONST,40.0,70,0.9714285714285714,0.09160325982936289,0.09160325982936293,,-0.41281584053442333
40,corpus A -> corpus B,CONST,60.0,70,0.9857142857142858,0.13740488974404436,0.1374048897440444,,-0.41281584053442333
40,corpus A -> corpus B,CONST,100.0,70,0.9857142857142858,0.2290081495734074,0.22900814957340734,,-0.41281584053442333
40,corpus A -> corpus B,SHARE+CTRL,0.25,70,0.2714285714285714,0.006040163315359732,0.0018831698631680215,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,0.5,70,0.42857142857142855,0.012080326630719463,0.003766339726336043,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,0.75,70,0.4857142857142857,0.018120489946079194,0.005649509589504065,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,1.0,70,0.5571428571428572,0.024160653261438927,0.007532679452672086,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,1.25,70,0.6142857142857143,0.03020081657679866,0.009415849315840108,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,1.5,70,0.6285714285714286,0.03624097989215839,0.01129901917900813,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,1.75,70,0.6571428571428571,0.042281143207518114,0.013182189042176152,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,2.0,70,0.7142857142857143,0.048321306522877853,0.015065358905344172,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,2.5,70,0.7285714285714285,0.06040163315359732,0.018831698631680216,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,3.0,70,0.7571428571428571,0.07248195978431678,0.02259803835801626,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,4.0,70,0.7857142857142857,0.09664261304575571,0.030130717810688344,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,6.0,70,0.8142857142857143,0.14496391956863355,0.04519607671603252,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,10.0,70,0.8285714285714286,0.24160653261438927,0.07532679452672086,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,15.0,70,0.8571428571428571,0.3624097989215839,0.1129901917900813,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,25.0,70,0.8857142857142857,0.6040163315359732,0.18831698631680216,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,40.0,70,0.9,0.9664261304575571,0.30130717810688346,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,60.0,70,0.9428571428571428,1.4496391956863357,0.4519607671603252,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,SHARE+CTRL,100.0,70,0.9714285714285714,2.416065326143893,0.7532679452672086,0.5722495997421926,-0.333054050976904
40,corpus A -> corpus B,CTRL-ONLY,0.25,70,0.2571428571428571,0.0050929856353358225,0.0019551934562449607,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,0.5,70,0.35714285714285715,0.010185971270671645,0.003910386912489921,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,0.75,70,0.5,0.015278956906007465,0.005865580368734882,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,1.0,70,0.5857142857142857,0.02037194254134329,0.007820773824979843,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,1.25,70,0.6,0.025464928176679107,0.009775967281224804,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,1.5,70,0.6428571428571429,0.03055791381201493,0.011731160737469763,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,1.75,70,0.6714285714285714,0.03565089944735075,0.013686354193714724,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,2.0,70,0.7,0.04074388508268658,0.015641547649959685,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,2.5,70,0.7428571428571429,0.05092985635335821,0.019551934562449608,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,3.0,70,0.7571428571428571,0.06111582762402986,0.023462321474939526,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,4.0,70,0.7714285714285715,0.08148777016537316,0.03128309529991937,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,6.0,70,0.8142857142857143,0.12223165524805972,0.04692464294987905,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,10.0,70,0.8571428571428571,0.20371942541343285,0.07820773824979843,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,15.0,70,0.8714285714285714,0.30557913812014925,0.11731160737469765,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,25.0,70,0.8857142857142857,0.5092985635335823,0.19551934562449608,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,40.0,70,0.9285714285714286,0.8148777016537314,0.3128309529991937,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,60.0,70,0.9571428571428572,1.222316552480597,0.4692464294987906,0.5227877922367332,-0.3546380318764122
40,corpus A -> corpus B,CTRL-ONLY,100.0,70,0.9857142857142858,2.037194254134329,0.7820773824979843,0.5227877922367332,-0.3546380318764122
40,corpus B -> corpus A,SHARE,0.25,70,0.34285714285714286,0.0037307799715496845,0.0008038901578215148,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,0.5,70,0.4857142857142857,0.007461559943099369,0.0016077803156430296,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,0.75,70,0.5714285714285714,0.011192339914649053,0.0024116704734645444,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,1.0,70,0.6285714285714286,0.014923119886198738,0.003215560631286059,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,1.25,70,0.7142857142857143,0.018653899857748426,0.0040194507891075735,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,1.5,70,0.7428571428571429,0.022384679829298107,0.004823340946929089,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,1.75,70,0.7571428571428571,0.026115459800847795,0.005627231104750603,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,2.0,70,0.7714285714285715,0.029846239772397476,0.006431121262572118,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,2.5,70,0.8,0.03730779971549685,0.008038901578215147,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,3.0,70,0.8285714285714286,0.044769359658596214,0.009646681893858177,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,4.0,70,0.9,0.05969247954479495,0.012862242525144237,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,6.0,70,0.9285714285714286,0.08953871931719243,0.019293363787716355,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,10.0,70,0.9857142857142858,0.1492311988619874,0.03215560631286059,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,15.0,70,1.0,0.22384679829298104,0.04823340946929089,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,25.0,70,1.0,0.37307799715496853,0.08038901578215148,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,40.0,70,1.0,0.5969247954479496,0.12862242525144235,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,60.0,70,1.0,0.8953871931719242,0.19293363787716356,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,SHARE,100.0,70,1.0,1.4923119886198741,0.3215560631286059,0.8661805666747678,0.35320048145022365
40,corpus B -> corpus A,CONST,0.25,70,0.32857142857142857,0.002053569390777684,0.0020535693907776835,,-0.13335387900571027
40,corpus B -> corpus A,CONST,0.5,70,0.38571428571428573,0.004107138781555368,0.004107138781555367,,-0.13335387900571027
40,corpus B -> corpus A,CONST,0.75,70,0.4857142857142857,0.006160708172333051,0.006160708172333051,,-0.13335387900571027
40,corpus B -> corpus A,CONST,1.0,70,0.5428571428571428,0.008214277563110736,0.008214277563110734,,-0.13335387900571027
40,corpus B -> corpus A,CONST,1.25,70,0.6,0.010267846953888413,0.010267846953888417,,-0.13335387900571027
40,corpus B -> corpus A,CONST,1.5,70,0.6428571428571429,0.012321416344666101,0.012321416344666101,,-0.13335387900571027
40,corpus B -> corpus A,CONST,1.75,70,0.6857142857142857,0.014374985735443786,0.014374985735443786,,-0.13335387900571027
40,corpus B -> corpus A,CONST,2.0,70,0.7285714285714285,0.01642855512622147,0.016428555126221468,,-0.13335387900571027
40,corpus B -> corpus A,CONST,2.5,70,0.7857142857142857,0.020535693907776827,0.020535693907776834,,-0.13335387900571027
40,corpus B -> corpus A,CONST,3.0,70,0.8,0.024642832689332202,0.024642832689332202,,-0.13335387900571027
40,corpus B -> corpus A,CONST,4.0,70,0.8857142857142857,0.03285711025244294,0.032857110252442936,,-0.13335387900571027
40,corpus B -> corpus A,CONST,6.0,70,0.9285714285714286,0.049285665378664405,0.049285665378664405,,-0.13335387900571027
40,corpus B -> corpus A,CONST,10.0,70,0.9428571428571428,0.0821427756311073,0.08214277563110733,,-0.13335387900571027
40,corpus B -> corpus A,CONST,15.0,70,0.9571428571428572,0.12321416344666104,0.12321416344666102,,-0.13335387900571027
40,corpus B -> corpus A,CONST,25.0,70,0.9857142857142858,0.20535693907776836,0.20535693907776836,,-0.13335387900571027
40,corpus B -> corpus A,CONST,40.0,70,0.9857142857142858,0.3285711025244292,0.32857110252442934,,-0.13335387900571027
40,corpus B -> corpus A,CONST,60.0,70,1.0,0.49285665378664417,0.49285665378664406,,-0.13335387900571027
40,corpus B -> corpus A,CONST,100.0,70,1.0,0.8214277563110735,0.8214277563110735,,-0.13335387900571027
40,corpus B -> corpus A,SHARE+CTRL,0.25,70,0.4142857142857143,0.005671692997677565,0.003134196804026268,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,0.5,70,0.5571428571428572,0.01134338599535513,0.006268393608052536,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,0.75,70,0.6142857142857143,0.017015078993032697,0.009402590412078804,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,1.0,70,0.6571428571428571,0.02268677199071026,0.012536787216105072,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,1.25,70,0.6857142857142857,0.028358464988387823,0.01567098402013134,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,1.5,70,0.7142857142857143,0.034030157986065394,0.018805180824157608,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,1.75,70,0.7285714285714285,0.03970185098374296,0.021939377628183876,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,2.0,70,0.7857142857142857,0.04537354398142052,0.025073574432210144,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,2.5,70,0.8285714285714286,0.056716929976775646,0.03134196804026268,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,3.0,70,0.8285714285714286,0.06806031597213079,0.037610361648315216,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,4.0,70,0.8571428571428571,0.09074708796284103,0.05014714886442029,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,6.0,70,0.9285714285714286,0.13612063194426158,0.07522072329663043,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,10.0,70,0.9857142857142858,0.22686771990710258,0.12536787216105072,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,15.0,70,1.0,0.3403015798606539,0.18805180824157608,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,25.0,70,1.0,0.5671692997677565,0.3134196804026268,0.5159358407599323,-0.08029383681613567
40,corpus B -> corpus A,SHARE+CTRL,40.0,70,1.0,0.9074708796284103,0.5014714886442029,0.5159358407599323,-0.08029383681613567
