panel,anchor,ladder,claimset,q,reading,licensed,pick,anchor_rung,is_best,moved,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,KEEP_4b,KEEP_4a,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD
U56,B,H,CS_VSANCHOR,0.5,AGG,True,252,63,252,True,0.12163863448713208,1.0942985458295722,-0.15415326401954077,1.2126994704687646,1.0274096175319762,0.11050503731832273,1.1514523915772825,-0.12631694711621155,0.13088009219828933,1.0707728077327237,-0.15415326401954033,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.5,PERCELL,True,252,63,252,True,0.12163863448713208,1.0942985458295722,-0.15415326401954077,1.2126994704687646,1.0274096175319762,0.11050503731832273,1.1514523915772825,-0.12631694711621155,0.13088009219828933,1.0707728077327237,-0.15415326401954033,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.6,AGG,True,252,63,252,True,0.12163863448713208,1.0942985458295722,-0.15415326401954077,1.2126994704687646,1.0274096175319762,0.11050503731832273,1.1514523915772825,-0.12631694711621155,0.13088009219828933,1.0707728077327237,-0.15415326401954033,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.6,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.7,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.7,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.8,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.8,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.9,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.9,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.95,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSANCHOR,0.95,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.5,AGG,True,252,63,252,True,0.12163863448713208,1.0942985458295722,-0.15415326401954077,1.2126994704687646,1.0274096175319762,0.11050503731832273,1.1514523915772825,-0.12631694711621155,0.13088009219828933,1.0707728077327237,-0.15415326401954033,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.5,PERCELL,True,252,63,252,True,0.12163863448713208,1.0942985458295722,-0.15415326401954077,1.2126994704687646,1.0274096175319762,0.11050503731832273,1.1514523915772825,-0.12631694711621155,0.13088009219828933,1.0707728077327237,-0.15415326401954033,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.6,AGG,True,252,63,252,True,0.12163863448713208,1.0942985458295722,-0.15415326401954077,1.2126994704687646,1.0274096175319762,0.11050503731832273,1.1514523915772825,-0.12631694711621155,0.13088009219828933,1.0707728077327237,-0.15415326401954033,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.6,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.7,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.7,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.8,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.8,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.9,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.9,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.95,AGG,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CS_VSBEST,0.95,PERCELL,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CONTROL,,DO_NOTHING,False,63,63,252,False,0.11401910300108486,1.048613015349016,-0.1926002722543556,1.1999796037402561,0.9372944366864131,0.10830369072189994,1.0954905904025831,-0.10767238625844755,0.1187423494236457,1.022059614468223,-0.1926002722543556,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,H,CONTROL,,ALWAYS_ACT,True,252,63,252,True,0.12163863448713208,1.0942985458295722,-0.15415326401954077,1.2126994704687646,1.0274096175319762,0.11050503731832273,1.1514523915772825,-0.12631694711621155,0.13088009219828933,1.0707728077327237,-0.15415326401954033,True,False,True,True,True,True,True,True,True,True,False,False,False
U56,B,GROSS,CS_STEPS,0.5,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.5,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.6,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.6,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.7,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.7,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.8,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.8,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.9,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.9,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.95,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_STEPS,0.95,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.5,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.5,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.6,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.6,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.7,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.7,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.8,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.8,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.9,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.9,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.95,AGG,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
U56,B,GROSS,CS_ENDS,0.95,PERCELL,True,0.75,0.55,0.75,True,0.15624628892639958,1.0519371897412992,-0.2558486769096884,1.2038005143233217,0.9408193972678378,0.14859342745201576,1.0991942160139658,-0.1453782067613143,0.1625792857053272,1.025337105422892,-0.2558486769096886,False,False,True,True,True,False,True,True,False,True,False,False,False
