ticker,year,day,action,kind,scheme,d,seed
LLY,2013,2013-08-08,DROP,RANDOM,ROTATE,0.2,1
SYK,2013,2013-01-14,DROP,RANDOM,ROTATE,0.2,1
BA,2013,2013-01-30,DROP,RANDOM,ROTATE,0.2,1
PM,2013,2013-07-12,DROP,RANDOM,ROTATE,0.2,1
LIN,2013,2013-03-22,DROP,RANDOM,ROTATE,0.2,1
UUP,2013,2013-09-23,DROP,RANDOM,ROTATE,0.2,1
CVX,2013,2013-01-28,DROP,RANDOM,ROTATE,0.2,1
GE,2014,2014-10-23,READMIT,RANDOM,ROTATE,0.2,1
UNP,2014,2014-04-16,READMIT,RANDOM,ROTATE,0.2,1
KRE,2014,2014-12-24,READMIT,RANDOM,ROTATE,0.2,1
GILD,2014,2014-05-09,READMIT,RANDOM,ROTATE,0.2,1
ACN,2014,2014-06-24,READMIT,RANDOM,ROTATE,0.2,1
SCHW,2014,2014-11-17,READMIT,RANDOM,ROTATE,0.2,1
HD,2014,2014-01-16,READMIT,RANDOM,ROTATE,0.2,1
BRK-B,2014,2014-10-09,READMIT,RANDOM,ROTATE,0.2,1
SO,2014,2014-10-08,READMIT,RANDOM,ROTATE,0.2,1
PGR,2014,2014-01-08,READMIT,RANDOM,ROTATE,0.2,1
BKNG,2014,2014-12-23,READMIT,RANDOM,ROTATE,0.2,1
SHW,2014,2014-05-15,READMIT,RANDOM,ROTATE,0.2,1
PEP,2014,2014-11-21,READMIT,RANDOM,ROTATE,0.2,1
DE,2014,2014-06-23,READMIT,RANDOM,ROTATE,0.2,1
RSP,2014,2014-12-18,READMIT,RANDOM,ROTATE,0.2,1
WMT,2014,2014-08-06,READMIT,RANDOM,ROTATE,0.2,1
QQQ,2014,2014-09-19,READMIT,RANDOM,ROTATE,0.2,1
TLT,2014,2014-05-01,READMIT,RANDOM,ROTATE,0.2,1
PG,2014,2014-08-22,READMIT,RANDOM,ROTATE,0.2,1
REGN,2014,2014-10-09,READMIT,RANDOM,ROTATE,0.2,1
LLY,2014,2014-04-16,READMIT,RANDOM,ROTATE,0.2,1
SYK,2014,2014-10-03,READMIT,RANDOM,ROTATE,0.2,1
BA,2014,2014-12-22,READMIT,RANDOM,ROTATE,0.2,1
PM,2014,2014-09-08,READMIT,RANDOM,ROTATE,0.2,1
LIN,2014,2014-07-18,READMIT,RANDOM,ROTATE,0.2,1
UUP,2014,2014-03-18,READMIT,RANDOM,ROTATE,0.2,1
CVX,2014,2014-06-05,READMIT,RANDOM,ROTATE,0.2,1
XLE,2014,2014-03-24,DROP,RANDOM,ROTATE,0.2,1
ZTS,2014,2014-08-22,DROP,RANDOM,ROTATE,0.2,1
ITB,2014,2014-11-07,DROP,RANDOM,ROTATE,0.2,1
GOOGL,2014,2014-04-07,DROP,RANDOM,ROTATE,0.2,1
COST,2014,2014-08-19,DROP,RANDOM,ROTATE,0.2,1
XLY,2014,2014-03-24,DROP,RANDOM,ROTATE,0.2,1
KO,2014,2014-04-03,DROP,RANDOM,ROTATE,0.2,1
CRM,2014,2014-05-06,DROP,RANDOM,ROTATE,0.2,1
ABT,2014,2014-10-20,DROP,RANDOM,ROTATE,0.2,1
LRCX,2014,2014-03-03,DROP,RANDOM,ROTATE,0.2,1
IBM,2014,2014-07-30,DROP,RANDOM,ROTATE,0.2,1
CMG,2014,2014-06-09,DROP,RANDOM,ROTATE,0.2,1
PLTR,2014,2014-01-24,DROP,RANDOM,ROTATE,0.2,1
AMGN,2014,2014-02-18,DROP,RANDOM,ROTATE,0.2,1
SBUX,2014,2014-03-14,DROP,RANDOM,ROTATE,0.2,1
UBER,2014,2014-10-14,DROP,RANDOM,ROTATE,0.2,1
CVX,2014,2014-07-31,DROP,RANDOM,ROTATE,0.2,1
COP,2014,2014-07-03,DROP,RANDOM,ROTATE,0.2,1
XBI,2014,2014-10-08,DROP,RANDOM,ROTATE,0.2,1
CSCO,2014,2014-07-31,DROP,RANDOM,ROTATE,0.2,1
BA,2014,2014-09-16,DROP,RANDOM,ROTATE,0.2,1
TSLA,2014,2014-05-23,DROP,RANDOM,ROTATE,0.2,1
INTU,2014,2014-11-26,DROP,RANDOM,ROTATE,0.2,1
SPGI,2014,2014-08-06,DROP,RANDOM,ROTATE,0.2,1
DUK,2014,2014-11-25,DROP,RANDOM,ROTATE,0.2,1
XOM,2014,2014-01-16,DROP,RANDOM,ROTATE,0.2,1
NFLX,2014,2014-12-24,DROP,RANDOM,ROTATE,0.2,1
XLE,2015,2015-07-28,READMIT,RANDOM,ROTATE,0.2,1
ZTS,2015,2015-05-14,READMIT,RANDOM,ROTATE,0.2,1
ITB,2015,2015-02-25,READMIT,RANDOM,ROTATE,0.2,1
GOOGL,2015,2015-01-30,READMIT,RANDOM,ROTATE,0.2,1
COST,2015,2015-12-08,READMIT,RANDOM,ROTATE,0.2,1
XLY,2015,2015-03-31,READMIT,RANDOM,ROTATE,0.2,1
KO,2015,2015-10-30,READMIT,RANDOM,ROTATE,0.2,1
CRM,2015,2015-03-30,READMIT,RANDOM,ROTATE,0.2,1
ABT,2015,2015-04-28,READMIT,RANDOM,ROTATE,0.2,1
LRCX,2015,2015-04-07,READMIT,RANDOM,ROTATE,0.2,1
IBM,2015,2015-04-14,READMIT,RANDOM,ROTATE,0.2,1
CMG,2015,2015-11-02,READMIT,RANDOM,ROTATE,0.2,1
PLTR,2015,2015-06-12,READMIT,RANDOM,ROTATE,0.2,1
AMGN,2015,2015-07-22,READMIT,RANDOM,ROTATE,0.2,1
SBUX,2015,2015-10-27,READMIT,RANDOM,ROTATE,0.2,1
UBER,2015,2015-02-12,READMIT,RANDOM,ROTATE,0.2,1
CVX,2015,2015-01-22,READMIT,RANDOM,ROTATE,0.2,1
COP,2015,2015-01-12,READMIT,RANDOM,ROTATE,0.2,1
XBI,2015,2015-12-11,READMIT,RANDOM,ROTATE,0.2,1
CSCO,2015,2015-12-30,READMIT,RANDOM,ROTATE,0.2,1
BA,2015,2015-10-01,READMIT,RANDOM,ROTATE,0.2,1
TSLA,2015,2015-05-11,READMIT,RANDOM,ROTATE,0.2,1
INTU,2015,2015-04-20,READMIT,RANDOM,ROTATE,0.2,1
SPGI,2015,2015-07-20,READMIT,RANDOM,ROTATE,0.2,1
DUK,2015,2015-07-27,READMIT,RANDOM,ROTATE,0.2,1
XOM,2015,2015-06-25,READMIT,RANDOM,ROTATE,0.2,1
NFLX,2015,2015-04-23,READMIT,RANDOM,ROTATE,0.2,1
MDT,2015,2015-11-10,DROP,RANDOM,ROTATE,0.2,1
HD,2015,2015-05-04,DROP,RANDOM,ROTATE,0.2,1
PLD,2015,2015-05-08,DROP,RANDOM,ROTATE,0.2,1
EFA,2015,2015-07-13,DROP,RANDOM,ROTATE,0.2,1
UBER,2015,2015-08-20,DROP,RANDOM,ROTATE,0.2,1
IBM,2015,2015-05-01,DROP,RANDOM,ROTATE,0.2,1
TMO,2015,2015-02-03,DROP,RANDOM,ROTATE,0.2,1
MU,2015,2015-07-13,DROP,RANDOM,ROTATE,0.2,1
SHY,2015,2015-02-06,DROP,RANDOM,ROTATE,0.2,1
XLI,2015,2015-02-11,DROP,RANDOM,ROTATE,0.2,1
QQQ,2015,2015-05-26,DROP,RANDOM,ROTATE,0.2,1
MS,2015,2015-05-15,DROP,RANDOM,ROTATE,0.2,1
DE,2015,2015-03-19,DROP,RANDOM,ROTATE,0.2,1
DIA,2015,2015-12-16,DROP,RANDOM,ROTATE,0.2,1
DUK,2015,2015-12-28,DROP,RANDOM,ROTATE,0.2,1
TSLA,2015,2015-07-06,DROP,RANDOM,ROTATE,0.2,1
SBUX,2015,2015-10-13,DROP,RANDOM,ROTATE,0.2,1
SO,2015,2015-07-22,DROP,RANDOM,ROTATE,0.2,1
COP,2015,2015-08-12,DROP,RANDOM,ROTATE,0.2,1
DHR,2015,2015-03-25,DROP,RANDOM,ROTATE,0.2,1
XLY,2015,2015-03-23,DROP,RANDOM,ROTATE,0.2,1
GOOGL,2015,2015-01-06,DROP,RANDOM,ROTATE,0.2,1
WMT,2015,2015-11-27,DROP,RANDOM,ROTATE,0.2,1
EEM,2015,2015-11-30,DROP,RANDOM,ROTATE,0.2,1
LRCX,2015,2015-11-30,DROP,RANDOM,ROTATE,0.2,1
C,2015,2015-05-05,DROP,RANDOM,ROTATE,0.2,1
GE,2015,2015-12-01,DROP,RANDOM,ROTATE,0.2,1
MDT,2016,2016-12-16,READMIT,RANDOM,ROTATE,0.2,1
HD,2016,2016-09-01,READMIT,RANDOM,ROTATE,0.2,1
PLD,2016,2016-01-25,READMIT,RANDOM,ROTATE,0.2,1
EFA,2016,2016-02-05,READMIT,RANDOM,ROTATE,0.2,1
UBER,2016,2016-05-19,READMIT,RANDOM,ROTATE,0.2,1
IBM,2016,2016-01-04,READMIT,RANDOM,ROTATE,0.2,1
TMO,2016,2016-01-25,READMIT,RANDOM,ROTATE,0.2,1
MU,2016,2016-06-29,READMIT,RANDOM,ROTATE,0.2,1
SHY,2016,2016-08-31,READMIT,RANDOM,ROTATE,0.2,1
XLI,2016,2016-08-30,READMIT,RANDOM,ROTATE,0.2,1
QQQ,2016,2016-09-07,READMIT,RANDOM,ROTATE,0.2,1
MS,2016,2016-11-18,READMIT,RANDOM,ROTATE,0.2,1
DE,2016,2016-08-02,READMIT,RANDOM,ROTATE,0.2,1
DIA,2016,2016-07-07,READMIT,RANDOM,ROTATE,0.2,1
DUK,2016,2016-07-27,READMIT,RANDOM,ROTATE,0.2,1
TSLA,2016,2016-01-06,READMIT,RANDOM,ROTATE,0.2,1
SBUX,2016,2016-10-05,READMIT,RANDOM,ROTATE,0.2,1
SO,2016,2016-04-07,READMIT,RANDOM,ROTATE,0.2,1
COP,2016,2016-04-27,READMIT,RANDOM,ROTATE,0.2,1
DHR,2016,2016-01-05,READMIT,RANDOM,ROTATE,0.2,1
XLY,2016,2016-10-07,READMIT,RANDOM,ROTATE,0.2,1
GOOGL,2016,2016-12-15,READMIT,RANDOM,ROTATE,0.2,1
WMT,2016,2016-10-03,READMIT,RANDOM,ROTATE,0.2,1
EEM,2016,2016-12-19,READMIT,RANDOM,ROTATE,0.2,1
LRCX,2016,2016-05-18,READMIT,RANDOM,ROTATE,0.2,1
C,2016,2016-06-16,READMIT,RANDOM,ROTATE,0.2,1
GE,2016,2016-05-20,READMIT,RANDOM,ROTATE,0.2,1
BRK-B,2016,2016-09-27,DROP,RANDOM,ROTATE,0.2,1
SCHW,2016,2016-10-28,DROP,RANDOM,ROTATE,0.2,1
SBUX,2016,2016-02-17,DROP,RANDOM,ROTATE,0.2,1
UNH,2016,2016-08-02,DROP,RANDOM,ROTATE,0.2,1
UNP,2016,2016-02-23,DROP,RANDOM,ROTATE,0.2,1
CAT,2016,2016-04-21,DROP,RANDOM,ROTATE,0.2,1
NVDA,2016,2016-10-31,DROP,RANDOM,ROTATE,0.2,1
AVGO,2016,2016-12-19,DROP,RANDOM,ROTATE,0.2,1
V,2016,2016-01-22,DROP,RANDOM,ROTATE,0.2,1
KLAC,2016,2016-08-16,DROP,RANDOM,ROTATE,0.2,1
CVX,2016,2016-06-13,DROP,RANDOM,ROTATE,0.2,1
SO,2016,2016-06-27,DROP,RANDOM,ROTATE,0.2,1
DUK,2016,2016-09-29,DROP,RANDOM,ROTATE,0.2,1
XLY,2016,2016-04-06,DROP,RANDOM,ROTATE,0.2,1
MS,2016,2016-01-04,DROP,RANDOM,ROTATE,0.2,1
MMC,2016,2016-02-10,DROP,RANDOM,ROTATE,0.2,1
ETN,2016,2016-06-10,DROP,RANDOM,ROTATE,0.2,1
ADP,2016,2016-12-22,DROP,RANDOM,ROTATE,0.2,1
PLD,2016,2016-02-02,DROP,RANDOM,ROTATE,0.2,1
PM,2016,2016-06-01,DROP,RANDOM,ROTATE,0.2,1
PFE,2016,2016-01-25,DROP,RANDOM,ROTATE,0.2,1
IBM,2016,2016-10-27,DROP,RANDOM,ROTATE,0.2,1
XLP,2016,2016-08-11,DROP,RANDOM,ROTATE,0.2,1
IEF,2016,2016-10-25,DROP,RANDOM,ROTATE,0.2,1
DHR,2016,2016-09-29,DROP,RANDOM,ROTATE,0.2,1
JNJ,2016,2016-12-09,DROP,RANDOM,ROTATE,0.2,1
XLK,2016,2016-02-22,DROP,RANDOM,ROTATE,0.2,1
BRK-B,2017,2017-06-20,READMIT,RANDOM,ROTATE,0.2,1
SCHW,2017,2017-10-11,READMIT,RANDOM,ROTATE,0.2,1
SBUX,2017,2017-02-14,READMIT,RANDOM,ROTATE,0.2,1
UNH,2017,2017-04-03,READMIT,RANDOM,ROTATE,0.2,1
UNP,2017,2017-03-09,READMIT,RANDOM,ROTATE,0.2,1
CAT,2017,2017-11-10,READMIT,RANDOM,ROTATE,0.2,1
NVDA,2017,2017-09-05,READMIT,RANDOM,ROTATE,0.2,1
AVGO,2017,2017-10-23,READMIT,RANDOM,ROTATE,0.2,1
V,2017,2017-07-05,READMIT,RANDOM,ROTATE,0.2,1
KLAC,2017,2017-07-17,READMIT,RANDOM,ROTATE,0.2,1
CVX,2017,2017-01-05,READMIT,RANDOM,ROTATE,0.2,1
SO,2017,2017-02-10,READMIT,RANDOM,ROTATE,0.2,1
DUK,2017,2017-06-21,READMIT,RANDOM,ROTATE,0.2,1
XLY,2017,2017-10-10,READMIT,RANDOM,ROTATE,0.2,1
MS,2017,2017-11-22,READMIT,RANDOM,ROTATE,0.2,1
MMC,2017,2017-11-07,READMIT,RANDOM,ROTATE,0.2,1
ETN,2017,2017-07-11,READMIT,RANDOM,ROTATE,0.2,1
ADP,2017,2017-03-09,READMIT,RANDOM,ROTATE,0.2,1
PLD,2017,2017-04-20,READMIT,RANDOM,ROTATE,0.2,1
PM,2017,2017-10-30,READMIT,RANDOM,ROTATE,0.2,1
PFE,2017,2017-09-07,READMIT,RANDOM,ROTATE,0.2,1
IBM,2017,2017-08-22,READMIT,RANDOM,ROTATE,0.2,1
XLP,2017,2017-09-07,READMIT,RANDOM,ROTATE,0.2,1
IEF,2017,2017-09-26,READMIT,RANDOM,ROTATE,0.2,1
DHR,2017,2017-10-17,READMIT,RANDOM,ROTATE,0.2,1
JNJ,2017,2017-06-23,READMIT,RANDOM,ROTATE,0.2,1
XLK,2017,2017-01-26,READMIT,RANDOM,ROTATE,0.2,1
MRK,2017,2017-11-06,DROP,RANDOM,ROTATE,0.2,1
CRM,2017,2017-01-03,DROP,RANDOM,ROTATE,0.2,1
META,2017,2017-10-10,DROP,RANDOM,ROTATE,0.2,1
RTX,2017,2017-12-15,DROP,RANDOM,ROTATE,0.2,1
KRE,2017,2017-12-27,DROP,RANDOM,ROTATE,0.2,1
PLTR,2017,2017-08-22,DROP,RANDOM,ROTATE,0.2,1
ICE,2017,2017-12-13,DROP,RANDOM,ROTATE,0.2,1
XLRE,2017,2017-07-21,DROP,RANDOM,ROTATE,0.2,1
GOOGL,2017,2017-02-07,DROP,RANDOM,ROTATE,0.2,1
QCOM,2017,2017-08-25,DROP,RANDOM,ROTATE,0.2,1
BA,2017,2017-12-18,DROP,RANDOM,ROTATE,0.2,1
LOW,2017,2017-04-11,DROP,RANDOM,ROTATE,0.2,1
CI,2017,2017-01-06,DROP,RANDOM,ROTATE,0.2,1
XLE,2017,2017-11-10,DROP,RANDOM,ROTATE,0.2,1
ABBV,2017,2017-11-30,DROP,RANDOM,ROTATE,0.2,1
AMD,2017,2017-05-04,DROP,RANDOM,ROTATE,0.2,1
NFLX,2017,2017-09-13,DROP,RANDOM,ROTATE,0.2,1
AXP,2017,2017-12-04,DROP,RANDOM,ROTATE,0.2,1
CSCO,2017,2017-10-18,DROP,RANDOM,ROTATE,0.2,1
BLK,2017,2017-07-26,DROP,RANDOM,ROTATE,0.2,1
CMG,2017,2017-09-05,DROP,RANDOM,ROTATE,0.2,1
RSP,2017,2017-09-06,DROP,RANDOM,ROTATE,0.2,1
V,2017,2017-10-12,DROP,RANDOM,ROTATE,0.2,1
PEP,2017,2017-11-06,DROP,RANDOM,ROTATE,0.2,1
MS,2017,2017-05-25,DROP,RANDOM,ROTATE,0.2,1
KO,2017,2017-03-24,DROP,RANDOM,ROTATE,0.2,1
ADBE,2017,2017-08-11,DROP,RANDOM,ROTATE,0.2,1
MRK,2018,2018-01-03,READMIT,RANDOM,ROTATE,0.2,1
CRM,2018,2018-09-26,READMIT,RANDOM,ROTATE,0.2,1
META,2018,2018-05-22,READMIT,RANDOM,ROTATE,0.2,1
RTX,2018,2018-07-03,READMIT,RANDOM,ROTATE,0.2,1
KRE,2018,2018-06-22,READMIT,RANDOM,ROTATE,0.2,1
PLTR,2018,2018-02-26,READMIT,RANDOM,ROTATE,0.2,1
ICE,2018,2018-10-11,READMIT,RANDOM,ROTATE,0.2,1
XLRE,2018,2018-10-12,READMIT,RANDOM,ROTATE,0.2,1
GOOGL,2018,2018-01-17,READMIT,RANDOM,ROTATE,0.2,1
QCOM,2018,2018-04-12,READMIT,RANDOM,ROTATE,0.2,1
BA,2018,2018-12-13,READMIT,RANDOM,ROTATE,0.2,1
LOW,2018,2018-12-28,READMIT,RANDOM,ROTATE,0.2,1
CI,2018,2018-03-23,READMIT,RANDOM,ROTATE,0.2,1
XLE,2018,2018-09-12,READMIT,RANDOM,ROTATE,0.2,1
ABBV,2018,2018-10-02,READMIT,RANDOM,ROTATE,0.2,1
AMD,2018,2018-05-23,READMIT,RANDOM,ROTATE,0.2,1
NFLX,2018,2018-12-07,READMIT,RANDOM,ROTATE,0.2,1
AXP,2018,2018-05-14,READMIT,RANDOM,ROTATE,0.2,1
CSCO,2018,2018-06-25,READMIT,RANDOM,ROTATE,0.2,1
BLK,2018,2018-03-27,READMIT,RANDOM,ROTATE,0.2,1
CMG,2018,2018-10-30,READMIT,RANDOM,ROTATE,0.2,1
RSP,2018,2018-12-17,READMIT,RANDOM,ROTATE,0.2,1
V,2018,2018-08-20,READMIT,RANDOM,ROTATE,0.2,1
PEP,2018,2018-11-26,READMIT,RANDOM,ROTATE,0.2,1
MS,2018,2018-02-27,READMIT,RANDOM,ROTATE,0.2,1
KO,2018,2018-11-20,READMIT,RANDOM,ROTATE,0.2,1
ADBE,2018,2018-01-31,READMIT,RANDOM,ROTATE,0.2,1
JPM,2018,2018-04-25,DROP,RANDOM,ROTATE,0.2,1
HD,2018,2018-06-15,DROP,RANDOM,ROTATE,0.2,1
CRM,2018,2018-09-04,DROP,RANDOM,ROTATE,0.2,1
TLT,2018,2018-08-14,DROP,RANDOM,ROTATE,0.2,1
ANET,2018,2018-08-31,DROP,RANDOM,ROTATE,0.2,1
AMGN,2018,2018-09-20,DROP,RANDOM,ROTATE,0.2,1
TXN,2018,2018-05-16,DROP,RANDOM,ROTATE,0.2,1
SHW,2018,2018-03-07,DROP,RANDOM,ROTATE,0.2,1
TMO,2018,2018-10-12,DROP,RANDOM,ROTATE,0.2,1
PFE,2018,2018-05-04,DROP,RANDOM,ROTATE,0.2,1
SBUX,2018,2018-12-24,DROP,RANDOM,ROTATE,0.2,1
QCOM,2018,2018-04-18,DROP,RANDOM,ROTATE,0.2,1
DBC,2018,2018-03-29,DROP,RANDOM,ROTATE,0.2,1
XOM,2018,2018-12-21,DROP,RANDOM,ROTATE,0.2,1
BLK,2018,2018-08-06,DROP,RANDOM,ROTATE,0.2,1
MA,2018,2018-01-02,DROP,RANDOM,ROTATE,0.2,1
ABT,2018,2018-01-30,DROP,RANDOM,ROTATE,0.2,1
PANW,2018,2018-05-21,DROP,RANDOM,ROTATE,0.2,1
GE,2018,2018-04-19,DROP,RANDOM,ROTATE,0.2,1
IBM,2018,2018-05-14,DROP,RANDOM,ROTATE,0.2,1
TSLA,2018,2018-11-15,DROP,RANDOM,ROTATE,0.2,1
LQD,2018,2018-05-31,DROP,RANDOM,ROTATE,0.2,1
QQQ,2018,2018-12-11,DROP,RANDOM,ROTATE,0.2,1
ISRG,2018,2018-10-10,DROP,RANDOM,ROTATE,0.2,1
RTX,2018,2018-03-29,DROP,RANDOM,ROTATE,0.2,1
COST,2018,2018-02-09,DROP,RANDOM,ROTATE,0.2,1
USO,2018,2018-04-13,DROP,RANDOM,ROTATE,0.2,1
JPM,2019,2019-09-13,READMIT,RANDOM,ROTATE,0.2,1
HD,2019,2019-02-28,READMIT,RANDOM,ROTATE,0.2,1
CRM,2019,2019-12-31,READMIT,RANDOM,ROTATE,0.2,1
TLT,2019,2019-11-18,READMIT,RANDOM,ROTATE,0.2,1
ANET,2019,2019-11-05,READMIT,RANDOM,ROTATE,0.2,1
AMGN,2019,2019-08-28,READMIT,RANDOM,ROTATE,0.2,1
TXN,2019,2019-10-24,READMIT,RANDOM,ROTATE,0.2,1
SHW,2019,2019-03-28,READMIT,RANDOM,ROTATE,0.2,1
TMO,2019,2019-06-18,READMIT,RANDOM,ROTATE,0.2,1
PFE,2019,2019-02-19,READMIT,RANDOM,ROTATE,0.2,1
SBUX,2019,2019-08-15,READMIT,RANDOM,ROTATE,0.2,1
QCOM,2019,2019-01-22,READMIT,RANDOM,ROTATE,0.2,1
DBC,2019,2019-02-20,READMIT,RANDOM,ROTATE,0.2,1
XOM,2019,2019-09-19,READMIT,RANDOM,ROTATE,0.2,1
BLK,2019,2019-07-19,READMIT,RANDOM,ROTATE,0.2,1
MA,2019,2019-12-11,READMIT,RANDOM,ROTATE,0.2,1
ABT,2019,2019-11-15,READMIT,RANDOM,ROTATE,0.2,1
PANW,2019,2019-07-16,READMIT,RANDOM,ROTATE,0.2,1
GE,2019,2019-05-13,READMIT,RANDOM,ROTATE,0.2,1
IBM,2019,2019-05-31,READMIT,RANDOM,ROTATE,0.2,1
TSLA,2019,2019-04-04,READMIT,RANDOM,ROTATE,0.2,1
LQD,2019,2019-08-02,READMIT,RANDOM,ROTATE,0.2,1
QQQ,2019,2019-07-08,READMIT,RANDOM,ROTATE,0.2,1
ISRG,2019,2019-08-21,READMIT,RANDOM,ROTATE,0.2,1
RTX,2019,2019-03-29,READMIT,RANDOM,ROTATE,0.2,1
COST,2019,2019-03-01,READMIT,RANDOM,ROTATE,0.2,1
USO,2019,2019-12-26,READMIT,RANDOM,ROTATE,0.2,1
EFA,2019,2019-12-17,DROP,RANDOM,ROTATE,0.2,1
WMT,2019,2019-02-26,DROP,RANDOM,ROTATE,0.2,1
GLD,2019,2019-02-12,DROP,RANDOM,ROTATE,0.2,1
WFC,2019,2019-02-14,DROP,RANDOM,ROTATE,0.2,1
BA,2019,2019-08-20,DROP,RANDOM,ROTATE,0.2,1
SLV,2019,2019-12-16,DROP,RANDOM,ROTATE,0.2,1
MU,2019,2019-07-17,DROP,RANDOM,ROTATE,0.2,1
SHW,2019,2019-01-04,DROP,RANDOM,ROTATE,0.2,1
DIA,2019,2019-11-19,DROP,RANDOM,ROTATE,0.2,1
LLY,2019,2019-10-04,DROP,RANDOM,ROTATE,0.2,1
AMD,2019,2019-12-31,DROP,RANDOM,ROTATE,0.2,1
AVGO,2019,2019-05-17,DROP,RANDOM,ROTATE,0.2,1
RSP,2019,2019-07-11,DROP,RANDOM,ROTATE,0.2,1
ANET,2019,2019-11-13,DROP,RANDOM,ROTATE,0.2,1
V,2019,2019-01-02,DROP,RANDOM,ROTATE,0.2,1
PM,2019,2019-06-13,DROP,RANDOM,ROTATE,0.2,1
T,2019,2019-05-07,DROP,RANDOM,ROTATE,0.2,1
NVDA,2019,2019-10-02,DROP,RANDOM,ROTATE,0.2,1
AMGN,2019,2019-08-09,DROP,RANDOM,ROTATE,0.2,1
IWM,2019,2019-12-20,DROP,RANDOM,ROTATE,0.2,1
UNP,2019,2019-12-23,DROP,RANDOM,ROTATE,0.2,1
AAPL,2019,2019-12-13,DROP,RANDOM,ROTATE,0.2,1
XLY,2019,2019-11-15,DROP,RANDOM,ROTATE,0.2,1
KRE,2019,2019-11-21,DROP,RANDOM,ROTATE,0.2,1
CMG,2019,2019-02-13,DROP,RANDOM,ROTATE,0.2,1
XLK,2019,2019-04-15,DROP,RANDOM,ROTATE,0.2,1
XBI,2019,2019-02-22,DROP,RANDOM,ROTATE,0.2,1
EFA,2020,2020-02-03,READMIT,RANDOM,ROTATE,0.2,1
WMT,2020,2020-06-08,READMIT,RANDOM,ROTATE,0.2,1
GLD,2020,2020-01-31,READMIT,RANDOM,ROTATE,0.2,1
WFC,2020,2020-09-14,READMIT,RANDOM,ROTATE,0.2,1
BA,2020,2020-12-16,READMIT,RANDOM,ROTATE,0.2,1
SLV,2020,2020-05-06,READMIT,RANDOM,ROTATE,0.2,1
MU,2020,2020-10-15,READMIT,RANDOM,ROTATE,0.2,1
SHW,2020,2020-09-29,READMIT,RANDOM,ROTATE,0.2,1
DIA,2020,2020-01-17,READMIT,RANDOM,ROTATE,0.2,1
LLY,2020,2020-10-28,READMIT,RANDOM,ROTATE,0.2,1
AMD,2020,2020-11-24,READMIT,RANDOM,ROTATE,0.2,1
AVGO,2020,2020-03-24,READMIT,RANDOM,ROTATE,0.2,1
RSP,2020,2020-08-31,READMIT,RANDOM,ROTATE,0.2,1
ANET,2020,2020-09-02,READMIT,RANDOM,ROTATE,0.2,1
V,2020,2020-03-03,READMIT,RANDOM,ROTATE,0.2,1
PM,2020,2020-05-20,READMIT,RANDOM,ROTATE,0.2,1
T,2020,2020-10-29,READMIT,RANDOM,ROTATE,0.2,1
NVDA,2020,2020-06-09,READMIT,RANDOM,ROTATE,0.2,1
AMGN,2020,2020-11-16,READMIT,RANDOM,ROTATE,0.2,1
IWM,2020,2020-11-17,READMIT,RANDOM,ROTATE,0.2,1
UNP,2020,2020-08-17,READMIT,RANDOM,ROTATE,0.2,1
AAPL,2020,2020-02-25,READMIT,RANDOM,ROTATE,0.2,1
XLY,2020,2020-09-11,READMIT,RANDOM,ROTATE,0.2,1
KRE,2020,2020-08-20,READMIT,RANDOM,ROTATE,0.2,1
CMG,2020,2020-11-17,READMIT,RANDOM,ROTATE,0.2,1
XLK,2020,2020-03-10,READMIT,RANDOM,ROTATE,0.2,1
XBI,2020,2020-08-04,READMIT,RANDOM,ROTATE,0.2,1
QQQ,2020,2020-03-05,DROP,RANDOM,ROTATE,0.2,1
XLU,2020,2020-02-05,DROP,RANDOM,ROTATE,0.2,1
ABT,2020,2020-11-11,DROP,RANDOM,ROTATE,0.2,1
UUP,2020,2020-03-24,DROP,RANDOM,ROTATE,0.2,1
CRM,2020,2020-12-08,DROP,RANDOM,ROTATE,0.2,1
AVGO,2020,2020-08-12,DROP,RANDOM,ROTATE,0.2,1
DBC,2020,2020-02-14,DROP,RANDOM,ROTATE,0.2,1
XBI,2020,2020-09-17,DROP,RANDOM,ROTATE,0.2,1
T,2020,2020-08-19,DROP,RANDOM,ROTATE,0.2,1
MO,2020,2020-07-24,DROP,RANDOM,ROTATE,0.2,1
LQD,2020,2020-09-09,DROP,RANDOM,ROTATE,0.2,1
NFLX,2020,2020-02-13,DROP,RANDOM,ROTATE,0.2,1
HYG,2020,2020-12-08,DROP,RANDOM,ROTATE,0.2,1
IEF,2020,2020-05-04,DROP,RANDOM,ROTATE,0.2,1
BRK-B,2020,2020-05-29,DROP,RANDOM,ROTATE,0.2,1
DE,2020,2020-03-18,DROP,RANDOM,ROTATE,0.2,1
SLV,2020,2020-10-21,DROP,RANDOM,ROTATE,0.2,1
DUK,2020,2020-06-10,DROP,RANDOM,ROTATE,0.2,1
LRCX,2020,2020-05-19,DROP,RANDOM,ROTATE,0.2,1
XLP,2020,2020-07-08,DROP,RANDOM,ROTATE,0.2,1
GOOGL,2020,2020-02-12,DROP,RANDOM,ROTATE,0.2,1
XLB,2020,2020-06-24,DROP,RANDOM,ROTATE,0.2,1
JPM,2020,2020-05-05,DROP,RANDOM,ROTATE,0.2,1
RSP,2020,2020-10-21,DROP,RANDOM,ROTATE,0.2,1
