panel,book,kind,point,kdays,cost,n_phase_req,n_phase,metric,mean,sd,rng
broad,RULESv2,kday,1,1,25.0,5,1,OOS_CAGR,0.07496578986443203,0.0,0.0
broad,RULESv2,kday,1,1,25.0,5,1,OOS_MaxDD,-0.11309802928972668,0.0,0.0
broad,RULESv2,kday,10,10,0.0,5,5,Sharpe,1.1124243658533852,0.033539482422324754,0.08049129178457859
broad,RULESv2,kday,10,10,0.0,5,5,CAGR,0.08302961245504333,0.0026060638688102425,0.005933361302675522
broad,RULESv2,kday,10,10,0.0,5,5,MaxDD,-0.1367749100206495,0.007975842948494533,0.021949625162367203
broad,RULESv2,kday,10,10,0.0,5,5,OOSs,1.1240440679120423,0.05578948568784479,0.14869817543486374
broad,RULESv2,kday,10,10,0.0,5,5,H1,1.2331071936396314,0.01879516209271505,0.045037195058776236
broad,RULESv2,kday,10,10,0.0,5,5,H2,0.9956390229275989,0.058676615670734414,0.15659899522445664
broad,RULESv2,kday,10,10,0.0,5,5,OOS_CAGR,0.08288090296968642,0.003824993337996109,0.009928459252221744
broad,RULESv2,kday,10,10,0.0,5,5,OOS_MaxDD,-0.13677491002064934,0.007975842948494289,0.021949625162366426
broad,RULESv2,kday,10,10,10.0,5,5,Sharpe,1.0892754948933534,0.0335649370768124,0.08054207791066581
broad,RULESv2,kday,10,10,10.0,5,5,CAGR,0.08117220146171969,0.002610873685790587,0.005947521423089075
broad,RULESv2,kday,10,10,10.0,5,5,MaxDD,-0.1370512702049425,0.008005319805347614,0.022051552893963655
broad,RULESv2,kday,10,10,10.0,5,5,OOSs,1.0996562890181205,0.0556274315411814,0.1482924515879791
broad,RULESv2,kday,10,10,10.0,5,5,H1,1.2115682554221983,0.0189365505668507,0.04499320434167431
broad,RULESv2,kday,10,10,10.0,5,5,H2,0.9709077065293293,0.05850917173081879,0.15616964482106044
broad,RULESv2,kday,10,10,10.0,5,5,OOS_CAGR,0.08094616501353694,0.003832118955792678,0.00994614920679826
broad,RULESv2,kday,10,10,10.0,5,5,OOS_MaxDD,-0.13705127020494262,0.00800531980534757,0.022051552893963433
broad,RULESv2,kday,10,10,25.0,5,5,Sharpe,1.0544996863635037,0.033607628852618227,0.08062442414785997
broad,RULESv2,kday,10,10,25.0,5,5,CAGR,0.0783917353962583,0.0026181387613452255,0.005968644321424632
broad,RULESv2,kday,10,10,25.0,5,5,MaxDD,-0.13748827982015097,0.008061687795374053,0.02220440491503506
broad,RULESv2,kday,10,10,25.0,5,5,OOSs,1.0630145836143658,0.05539648736077598,0.14770517740241085
broad,RULESv2,kday,10,10,25.0,5,5,H1,1.1792098227046195,0.019154047958289695,0.04493206104876113
broad,RULESv2,kday,10,10,25.0,5,5,H2,0.9337567277136609,0.05827168379495599,0.1555484704955299
broad,RULESv2,kday,10,10,25.0,5,5,OOS_CAGR,0.07805020371331386,0.0038428724628885406,0.009972521093867703
broad,RULESv2,kday,10,10,25.0,5,5,OOS_MaxDD,-0.13748827982015083,0.008061687795374197,0.02220440491503539
broad,RULESv2,kday,2,2,0.0,5,2,Sharpe,1.1467980840511627,0.0020866127770091856,0.002950916088667377
broad,RULESv2,kday,2,2,0.0,5,2,CAGR,0.08230552794566615,0.00026368868901922133,0.00037291212025536424
broad,RULESv2,kday,2,2,0.0,5,2,MaxDD,-0.10741801781833016,0.0029179340473990787,0.004126581903941995
broad,RULESv2,kday,2,2,0.0,5,2,OOSs,1.1891764045163287,0.0017509462058833492,0.0024762118713459458
broad,RULESv2,kday,2,2,0.0,5,2,H1,1.238844341397021,0.002704333695503128,0.0038245053893630754
broad,RULESv2,kday,2,2,0.0,5,2,H2,1.0546662853740814,0.0014376701124960056,0.0020331725713103044
broad,RULESv2,kday,2,2,0.0,5,2,OOS_CAGR,0.08346890616687419,0.00021765500201370686,0.00030781065576612754
broad,RULESv2,kday,2,2,0.0,5,2,OOS_MaxDD,-0.10741801781833005,0.0029179340473989217,0.004126581903941773
broad,RULESv2,kday,2,2,10.0,5,2,Sharpe,1.1134175902963956,0.002168557178134295,0.0030668029720990475
broad,RULESv2,kday,2,2,10.0,5,2,CAGR,0.0797406371682372,0.0002654730381641692,0.0003754355710161583
broad,RULESv2,kday,2,2,10.0,5,2,MaxDD,-0.10798036904544206,0.0028163339192370817,0.003982897624756454
broad,RULESv2,kday,2,2,10.0,5,2,OOSs,1.1533028795930167,0.001884037297428983,0.0026644310980408203
broad,RULESv2,kday,2,2,10.0,5,2,H1,1.2084621797823225,0.0027367808516013366,0.003870392597577599
broad,RULESv2,kday,2,2,10.0,5,2,H2,1.018298255560031,0.0015559708582838316,0.0022004750904423
broad,RULESv2,kday,2,2,10.0,5,2,OOS_CAGR,0.08077570489416463,0.0002183198385609225,0.0003087508766279612
broad,RULESv2,kday,2,2,10.0,5,2,OOS_MaxDD,-0.10798036904544195,0.0028163339192370817,0.003982897624756454
broad,RULESv2,kday,2,2,25.0,5,2,Sharpe,1.0633302282593813,0.0022903635097433683,0.0032390631382435142
broad,RULESv2,kday,2,2,25.0,5,2,CAGR,0.07590453632224159,0.0002681310141614477,0.00037919451671997173
broad,RULESv2,kday,2,2,25.0,5,2,MaxDD,-0.10883580051714387,0.0026465448785908388,0.0037427796607322206
broad,RULESv2,kday,2,2,25.0,5,2,OOSs,1.0994725206031144,0.002073885599054158,0.0029329171409926413
broad,RULESv2,kday,2,2,25.0,5,2,H1,1.1628729763879622,0.002791399807108263,0.003947635465218147
broad,RULESv2,kday,2,2,25.0,5,2,H2,0.9637288282061394,0.0017238316555672555,0.0024378661065512786
broad,RULESv2,kday,2,2,25.0,5,2,OOS_CAGR,0.07674828758459462,0.0002193096043785234,0.0003101506168707857
broad,RULESv2,kday,2,2,25.0,5,2,OOS_MaxDD,-0.10883580051714375,0.0026465448785911528,0.0037427796607326647
broad,RULESv2,kday,21,21,0.0,5,5,Sharpe,1.0717058602383565,0.02052962197738361,0.04884785198873964
broad,RULESv2,kday,21,21,0.0,5,5,CAGR,0.0834953130885399,0.0009147800712889407,0.002183288264076211
broad,RULESv2,kday,21,21,0.0,5,5,MaxDD,-0.16912411139892908,0.02200233229975983,0.05055730071299924
broad,RULESv2,kday,21,21,0.0,5,5,OOSs,1.060297729417697,0.05082590407286231,0.10748667753077235
broad,RULESv2,kday,21,21,0.0,5,5,H1,1.2170760964969756,0.029899205358198074,0.0760472684252862
broad,RULESv2,kday,21,21,0.0,5,5,H2,0.9406074570631338,0.04671991004000366,0.10131522558495187
broad,RULESv2,kday,21,21,0.0,5,5,OOS_CAGR,0.08326311416581564,0.0020287536011927387,0.0055518855564211655
broad,RULESv2,kday,21,21,0.0,5,5,OOS_MaxDD,-0.1691241113989291,0.022002332299759876,0.05055730071299969
broad,RULESv2,kday,21,21,10.0,5,5,Sharpe,1.0539564884636663,0.02007398335284892,0.047766310014675684
broad,RULESv2,kday,21,21,10.0,5,5,CAGR,0.08200430896617861,0.0009235247065949631,0.0022168403179567697
broad,RULESv2,kday,21,21,10.0,5,5,MaxDD,-0.16925661963076033,0.021917447154390826,0.0503315513076773
broad,RULESv2,kday,21,21,10.0,5,5,OOSs,1.042114614978868,0.05009392196722221,0.10663099763449191
broad,RULESv2,kday,21,21,10.0,5,5,H1,1.1999064238406707,0.030155102481992026,0.07662687143230396
broad,RULESv2,kday,21,21,10.0,5,5,H2,0.9222750781117683,0.04601432961906581,0.10045897258728809
broad,RULESv2,kday,21,21,10.0,5,5,OOS_CAGR,0.08172094792937093,0.0020388774706140977,0.005584539731434246
broad,RULESv2,kday,21,21,10.0,5,5,OOS_MaxDD,-0.16925661963076052,0.02191744715439078,0.0503315513076773
broad,RULESv2,kday,21,21,25.0,5,5,Sharpe,1.0272710521485529,0.019389020700310608,0.046125393545120796
broad,RULESv2,kday,21,21,25.0,5,5,CAGR,0.07977124284823725,0.0009367411508942542,0.002266998679701482
broad,RULESv2,kday,21,21,25.0,5,5,MaxDD,-0.169455381978507,0.021790931076606256,0.049992927199694726
broad,RULESv2,kday,21,21,25.0,5,5,OOSs,1.0147759593175,0.048993166035449245,0.10533520115314621
broad,RULESv2,kday,21,21,25.0,5,5,H1,1.1740856336469316,0.03053909022725156,0.07749803195548766
broad,RULESv2,kday,21,21,25.0,5,5,H2,0.8947194210615045,0.044959178805821426,0.09916321647432824
broad,RULESv2,kday,21,21,25.0,5,5,OOS_CAGR,0.07941138953565981,0.0020543866462704643,0.005633334005263002
broad,RULESv2,kday,21,21,25.0,5,5,OOS_MaxDD,-0.16945538197850712,0.02179093107660622,0.04999292719969417
broad,RULESv2,kday,30,30,0.0,5,5,Sharpe,1.0629076417290189,0.045457027708909116,0.11452699874407624
broad,RULESv2,kday,30,30,0.0,5,5,CAGR,0.08465996953687949,0.0012863891002110042,0.0033966468986896814
broad,RULESv2,kday,30,30,0.0,5,5,MaxDD,-0.18484259323784175,0.026568186488534363,0.05482186964144642
broad,RULESv2,kday,30,30,0.0,5,5,OOSs,1.0443116758499742,0.10461716512516722,0.2599144527687871
broad,RULESv2,kday,30,30,0.0,5,5,H1,1.2182281286773116,0.05482570384490781,0.15407698322181984
broad,RULESv2,kday,30,30,0.0,5,5,H2,0.9292268212601018,0.10553455560613784,0.26397146419092055
broad,RULESv2,kday,30,30,0.0,5,5,OOS_CAGR,0.08452661213206518,0.004796926508423857,0.012489661391530404
broad,RULESv2,kday,30,30,0.0,5,5,OOS_MaxDD,-0.18484259323784183,0.026568186488534436,0.05482186964144686
broad,RULESv2,kday,30,30,10.0,5,5,Sharpe,1.0477766666853254,0.0449356064864128,0.11313016338631332
broad,RULESv2,kday,30,30,10.0,5,5,CAGR,0.08335552574207075,0.0012932875409301123,0.0034267057833983205
broad,RULESv2,kday,30,30,10.0,5,5,MaxDD,-0.1849682730607812,0.02643255388623499,0.05449446640745759
broad,RULESv2,kday,30,30,10.0,5,5,OOSs,1.0290664981714734,0.10406827356756204,0.25891011197130354
broad,RULESv2,kday,30,30,10.0,5,5,H1,1.2032494252648165,0.05530063264804003,0.15538877509284554
broad,RULESv2,kday,30,30,10.0,5,5,H2,0.9138819966652747,0.10497968268880987,0.2630243134004385
broad,RULESv2,kday,30,30,10.0,5,5,OOS_CAGR,0.08318050042186229,0.004817955829413592,0.012562675070014517
broad,RULESv2,kday,30,30,10.0,5,5,OOS_MaxDD,-0.18496827306078129,0.026432553886234996,0.05449446640745814
broad,RULESv2,kday,30,30,25.0,5,5,Sharpe,1.0250158229957516,0.04415194628674059,0.11102580321598399
broad,RULESv2,kday,30,30,25.0,5,5,CAGR,0.0814013689652732,0.0013038388662225046,0.0034716630610800436
broad,RULESv2,kday,30,30,25.0,5,5,MaxDD,-0.18515679279519032,0.02622939904015042,0.05400336155647567
broad,RULESv2,kday,30,30,25.0,5,5,OOSs,1.0061313508102168,0.10323838583911323,0.25739290982447494
broad,RULESv2,kday,30,30,25.0,5,5,H1,1.1807128964192413,0.0560219383961783,0.15735846357487593
broad,RULESv2,kday,30,30,25.0,5,5,H2,0.890804296997546,0.10414195557335999,0.26159303540554646
broad,RULESv2,kday,30,30,25.0,5,5,OOS_CAGR,0.08116401382124785,0.004849542860163608,0.012671891376732747
broad,RULESv2,kday,30,30,25.0,5,5,OOS_MaxDD,-0.1851567927951904,0.026229399040149974,0.05400336155647478
broad,RULESv2,kday,5,5,0.0,5,5,Sharpe,1.1326844168819683,0.023148108170927138,0.05525360872361329
broad,RULESv2,kday,5,5,0.0,5,5,CAGR,0.08262870422726087,0.0018480254768196073,0.004334108586327101
broad,RULESv2,kday,5,5,0.0,5,5,MaxDD,-0.11669999905633958,0.0069368153533449104,0.016903705227025223
broad,RULESv2,kday,5,5,0.0,5,5,OOSs,1.1603858918267154,0.03170046165136858,0.07707767243358421
broad,RULESv2,kday,5,5,0.0,5,5,H1,1.2386494065262952,0.017280817931009263,0.043584938924366545
broad,RULESv2,kday,5,5,0.0,5,5,H2,1.0279023604545343,0.03493749980275825,0.08466039856000773
broad,RULESv2,kday,5,5,0.0,5,5,OOS_CAGR,0.08312960674658906,0.0025870392778657944,0.006566574430129313
broad,RULESv2,kday,5,5,0.0,5,5,OOS_MaxDD,-0.11669999905633972,0.006936815353345093,0.016903705227026
broad,RULESv2,kday,5,5,10.0,5,5,Sharpe,1.1050404993124732,0.023149762806956246,0.05514231927473312
broad,RULESv2,kday,5,5,10.0,5,5,CAGR,0.08046464720694742,0.0018464830259619345,0.0043393480824451824
broad,RULESv2,kday,5,5,10.0,5,5,MaxDD,-0.11714666225899191,0.006952744143945029,0.01703289481976311
broad,RULESv2,kday,5,5,10.0,5,5,OOSs,1.1308948660825802,0.03177099282609985,0.0772216549896465
broad,RULESv2,kday,5,5,10.0,5,5,H1,1.213322647611734,0.017271710328725935,0.04332762650534305
broad,RULESv2,kday,5,5,10.0,5,5,H2,0.9979774773829035,0.03500732357141852,0.08482226295521689
broad,RULESv2,kday,5,5,10.0,5,5,OOS_CAGR,0.08086618095877621,0.0025891302740566487,0.006568392521707489
broad,RULESv2,kday,5,5,10.0,5,5,OOS_MaxDD,-0.11714666225899166,0.006952744143945057,0.017032894819763333
broad,RULESv2,kday,5,5,25.0,5,5,Sharpe,1.0635358411591656,0.02315702499478328,0.05498445215394221
broad,RULESv2,kday,5,5,25.0,5,5,CAGR,0.0772264284490348,0.0018442273606078465,0.004347144483106913
broad,RULESv2,kday,5,5,25.0,5,5,MaxDD,-0.11781889387609276,0.006978549933541803,0.01722649683725863
broad,RULESv2,kday,5,5,25.0,5,5,OOSs,1.086617093974223,0.031885467129956484,0.07745306386997775
broad,RULESv2,kday,5,5,25.0,5,5,H1,1.1752925193182555,0.017264285723069702,0.04293698664811818
broad,RULESv2,kday,5,5,25.0,5,5,H2,0.953053268918081,0.035122072513979224,0.08510202892321084
broad,RULESv2,kday,5,5,25.0,5,5,OOS_CAGR,0.07747965790400242,0.002592241871820471,0.006571053267986127
broad,RULESv2,kday,5,5,25.0,5,5,OOS_MaxDD,-0.1178188938760927,0.0069785499335419205,0.017226496837258853
broad,RULESv2,kday,63,63,0.0,5,5,Sharpe,1.040415585266096,0.07755104788252713,0.2165814191961608
broad,RULESv2,kday,63,63,0.0,5,5,CAGR,0.08687523067265249,0.004874983843373624,0.012155346167457948
broad,RULESv2,kday,63,63,0.0,5,5,MaxDD,-0.19957193322019398,0.028802674692766404,0.06990510331455024
broad,RULESv2,kday,63,63,0.0,5,5,OOSs,1.0277042541857107,0.15963402896608986,0.4324382595296252
broad,RULESv2,kday,63,63,0.0,5,5,H1,1.1909632903105458,0.04838696262516941,0.11408971220273578
broad,RULESv2,kday,63,63,0.0,5,5,H2,0.9215047939079197,0.16408160945574493,0.44575668716063765
broad,RULESv2,kday,63,63,0.0,5,5,OOS_CAGR,0.08888702359966953,0.01080326222624943,0.027419911435911715
broad,RULESv2,kday,63,63,0.0,5,5,OOS_MaxDD,-0.1995719332201939,0.028802674692766476,0.06990510331455013
broad,RULESv2,kday,63,63,10.0,5,5,Sharpe,1.0300485063910039,0.07740419373616682,0.2162714759783676
broad,RULESv2,kday,63,63,10.0,5,5,CAGR,0.08593520823984013,0.004890089331982907,0.01219471240482184
broad,RULESv2,kday,63,63,10.0,5,5,MaxDD,-0.19962141971596564,0.028698923574494842,0.06965767083569274
broad,RULESv2,kday,63,63,10.0,5,5,OOSs,1.0175719740787104,0.15957471588196687,0.43225824346487385
broad,RULESv2,kday,63,63,10.0,5,5,H1,1.1801553644978595,0.048544061916396174,0.1149158546486806
broad,RULESv2,kday,63,63,10.0,5,5,H2,0.9114425846480867,0.1639940861624363,0.4454465764256432
broad,RULESv2,kday,63,63,10.0,5,5,OOS_CAGR,0.08792949886417638,0.010836187515828316,0.02751937382876113
broad,RULESv2,kday,63,63,10.0,5,5,OOS_MaxDD,-0.19962141971596542,0.02869892357449505,0.06965767083569308
broad,RULESv2,kday,63,63,25.0,5,5,Sharpe,1.0144385678169043,0.07718253163800687,0.21579198933453336
broad,RULESv2,kday,63,63,25.0,5,5,CAGR,0.08452625194815773,0.004912777646715637,0.01225368041956787
broad,RULESv2,kday,63,63,25.0,5,5,MaxDD,-0.19969564945962276,0.028543394135499334,0.06928652211740638
broad,RULESv2,kday,63,63,25.0,5,5,OOSs,1.0023197654667773,0.15948194999395437,0.4319728696554066
broad,RULESv2,kday,63,63,25.0,5,5,H1,1.1638665770363255,0.04878488865723107,0.11616116857117142
broad,RULESv2,kday,63,63,25.0,5,5,H2,0.8963023416931002,0.16385939689618062,0.4449646540513116
broad,RULESv2,kday,63,63,25.0,5,5,OOS_CAGR,0.08649434357286001,0.010885564705779942,0.027668345009383533
broad,RULESv2,kday,63,63,25.0,5,5,OOS_MaxDD,-0.1996956494596226,0.02854339413549934,0.0692865221174066
broad,TOP20,cal,D,1,0.0,5,1,Sharpe,1.0210254932772207,0.0,0.0
broad,TOP20,cal,D,1,0.0,5,1,CAGR,0.153130803745134,0.0,0.0
broad,TOP20,cal,D,1,0.0,5,1,MaxDD,-0.269064928760708,0.0,0.0
broad,TOP20,cal,D,1,0.0,5,1,OOSs,0.9387670585393574,0.0,0.0
broad,TOP20,cal,D,1,0.0,5,1,H1,1.2312589729059567,0.0,0.0
broad,TOP20,cal,D,1,0.0,5,1,H2,0.8594880957403664,0.0,0.0
broad,TOP20,cal,D,1,0.0,5,1,OOS_CAGR,0.1481512312001596,0.0,0.0
broad,TOP20,cal,D,1,0.0,5,1,OOS_MaxDD,-0.269064928760708,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,Sharpe,0.8125249646020055,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,CAGR,0.11746655725744515,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,MaxDD,-0.2721555561362238,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,OOSs,0.7427013114249754,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,H1,1.0016352495684397,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,H2,0.6662373957985254,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,OOS_CAGR,0.11247470544843186,0.0,0.0
broad,TOP20,cal,D,1,10.0,5,1,OOS_MaxDD,-0.2721555561362238,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,Sharpe,0.4997305465094541,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,CAGR,0.0660172520229152,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,MaxDD,-0.317340401630542,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,OOSs,0.4485904721624366,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,H1,0.6571117331108485,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,H2,0.3763420221162343,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,OOS_CAGR,0.06101724491265692,0.0,0.0
broad,TOP20,cal,D,1,25.0,5,1,OOS_MaxDD,-0.3173404016305422,0.0,0.0
broad,TOP20,cal,M,21,0.0,5,5,Sharpe,1.1208746370387324,0.038086072814967786,0.0885749004615608
broad,TOP20,cal,M,21,0.0,5,5,CAGR,0.17772061323563215,0.006970806619184505,0.01627283924500489
broad,TOP20,cal,M,21,0.0,5,5,MaxDD,-0.2648581690757398,0.006496012059382636,0.01617234254983213
broad,TOP20,cal,M,21,0.0,5,5,OOSs,0.9982649251574879,0.05731397219594376,0.13482298791603753
broad,TOP20,cal,M,21,0.0,5,5,H1,1.4041149975512734,0.0212851507560552,0.05541871829859102
broad,TOP20,cal,M,21,0.0,5,5,H2,0.9111094167277434,0.0554073733688946,0.13554880645882628
broad,TOP20,cal,M,21,0.0,5,5,OOS_CAGR,0.16765459522528564,0.01135459215188204,0.026362194304307973
broad,TOP20,cal,M,21,0.0,5,5,OOS_MaxDD,-0.26485816907574,0.006496012059382732,0.016172342549832575
broad,TOP20,cal,M,21,10.0,5,5,Sharpe,1.0829814363917434,0.03851066063846777,0.09014563792014263
broad,TOP20,cal,M,21,10.0,5,5,CAGR,0.17074458480313393,0.007011568378043222,0.016419103525037615
broad,TOP20,cal,M,21,10.0,5,5,MaxDD,-0.26515836195481135,0.006508569497951343,0.016192403663106036
broad,TOP20,cal,M,21,10.0,5,5,OOSs,0.9623424355541627,0.05781416375357191,0.1363581503748842
broad,TOP20,cal,M,21,10.0,5,5,H1,1.362337660058951,0.021031507330172464,0.05466090878297991
broad,TOP20,cal,M,21,10.0,5,5,H2,0.8757948623565766,0.05592239735618848,0.1371741225062495
broad,TOP20,cal,M,21,10.0,5,5,OOS_CAGR,0.16055910236806023,0.0113680250615704,0.02644767696343453
broad,TOP20,cal,M,21,10.0,5,5,OOS_MaxDD,-0.26515836195481146,0.00650856949795149,0.01619240366310659
broad,TOP20,cal,M,21,25.0,5,5,Sharpe,1.0259100136680315,0.039149876223591076,0.09245137293799788
broad,TOP20,cal,M,21,25.0,5,5,CAGR,0.1603510532289459,0.007071741209363533,0.016634548904306712
broad,TOP20,cal,M,21,25.0,5,5,MaxDD,-0.2656086512734185,0.0065274683226271245,0.016222495333018228
broad,TOP20,cal,M,21,25.0,5,5,OOSs,0.9082711644408722,0.05854695904827612,0.13857860669969568
broad,TOP20,cal,M,21,25.0,5,5,H1,1.2993220343154694,0.020749944033883343,0.053657160932433
broad,TOP20,cal,M,21,25.0,5,5,H2,0.8226592735642384,0.05667450837070708,0.1395261210816483
broad,TOP20,cal,M,21,25.0,5,5,OOS_CAGR,0.14998946030943622,0.01138781213934029,0.026572497025618036
broad,TOP20,cal,M,21,25.0,5,5,OOS_MaxDD,-0.26560865127341843,0.006527468322627332,0.01622249533301845
broad,TOP20,cal,Q,63,0.0,5,5,Sharpe,1.0672237527802182,0.03082736297743372,0.07701278786787746
broad,TOP20,cal,Q,63,0.0,5,5,CAGR,0.17379181513781194,0.004926143514435687,0.012688955645404398
broad,TOP20,cal,Q,63,0.0,5,5,MaxDD,-0.2696560451229229,0.005990903028480898,0.016375107150095936
broad,TOP20,cal,Q,63,0.0,5,5,OOSs,0.9481635316305541,0.03717248280060715,0.0897027771076625
broad,TOP20,cal,Q,63,0.0,5,5,H1,1.371745646485839,0.03559552854160148,0.08986306958758306
broad,TOP20,cal,Q,63,0.0,5,5,H2,0.8648565570463091,0.03892649503178401,0.09497228888423082
broad,TOP20,cal,Q,63,0.0,5,5,OOS_CAGR,0.16704645103431465,0.007166528998616396,0.016536278979899732
broad,TOP20,cal,Q,63,0.0,5,5,OOS_MaxDD,-0.2696560451229226,0.005990903028480902,0.016375107150096047
broad,TOP20,cal,Q,63,10.0,5,5,Sharpe,1.0461703302293661,0.030905925011154238,0.07743666042945208
broad,TOP20,cal,Q,63,10.0,5,5,CAGR,0.1697883556897005,0.004920988894579344,0.012697470182044368
broad,TOP20,cal,Q,63,10.0,5,5,MaxDD,-0.2696560451229228,0.0059909030284809135,0.016375107150096158
broad,TOP20,cal,Q,63,10.0,5,5,OOSs,0.9286322667567479,0.03736032058200199,0.0904072473454044
broad,TOP20,cal,Q,63,10.0,5,5,H1,1.3476807467324434,0.03551243026882261,0.08943296860873229
broad,TOP20,cal,Q,63,10.0,5,5,H2,0.8455612042442553,0.03898376817180209,0.09455202560276565
broad,TOP20,cal,Q,63,10.0,5,5,OOS_CAGR,0.16295065027138594,0.007167140750529834,0.01651339007330721
broad,TOP20,cal,Q,63,10.0,5,5,OOS_MaxDD,-0.2696560451229228,0.005990903028480987,0.01637510715009638
broad,TOP20,cal,Q,63,25.0,5,5,Sharpe,1.0143798922877267,0.03100561694935408,0.07801988377645652
broad,TOP20,cal,Q,63,25.0,5,5,CAGR,0.16380216731269828,0.004913399477857754,0.012709976619530217
broad,TOP20,cal,Q,63,25.0,5,5,MaxDD,-0.26965604512292274,0.005990903028480884,0.016375107150096158
broad,TOP20,cal,Q,63,25.0,5,5,OOSs,0.8991731106783105,0.03762430985233649,0.09140420642815572
broad,TOP20,cal,Q,63,25.0,5,5,H1,1.311234387429844,0.03537896157000529,0.08877377697848021
broad,TOP20,cal,Q,63,25.0,5,5,H2,0.8164745217555858,0.039054598406931276,0.09387044335909234
broad,TOP20,cal,Q,63,25.0,5,5,OOS_CAGR,0.15682696236752167,0.007168229571220907,0.016591851437644856
broad,TOP20,cal,Q,63,25.0,5,5,OOS_MaxDD,-0.26965604512292285,0.005990903028481028,0.01637510715009649
broad,TOP20,cal,W,5,0.0,5,5,Sharpe,1.074146547170503,0.012013816766953515,0.03169946228400655
broad,TOP20,cal,W,5,0.0,5,5,CAGR,0.16388083693920502,0.002068667053899595,0.005338569479135247
broad,TOP20,cal,W,5,0.0,5,5,MaxDD,-0.2561298409629929,0.005869854009002872,0.014819446376846845
broad,TOP20,cal,W,5,0.0,5,5,OOSs,0.9966599077937698,0.010512571149707987,0.027006699093112374
broad,TOP20,cal,W,5,0.0,5,5,H1,1.2803591605205327,0.03521691309911397,0.09878638012811702
broad,TOP20,cal,W,5,0.0,5,5,H2,0.918082311979213,0.009757351349457053,0.02368694830305529
broad,TOP20,cal,W,5,0.0,5,5,OOS_CAGR,0.16075444299683758,0.0022858323010876837,0.006192064725585977
broad,TOP20,cal,W,5,0.0,5,5,OOS_MaxDD,-0.2561298409629929,0.005869854009002766,0.014819446376846623
broad,TOP20,cal,W,5,10.0,5,5,Sharpe,0.9883769259495452,0.012490936983180028,0.033238352760221135
broad,TOP20,cal,W,5,10.0,5,5,CAGR,0.148812785280857,0.002126586440129722,0.0055667890313984
broad,TOP20,cal,W,5,10.0,5,5,MaxDD,-0.2572558522879629,0.005926531763008236,0.014948358410618479
broad,TOP20,cal,W,5,10.0,5,5,OOSs,0.9151394342056672,0.009998272093581704,0.025483541976898616
broad,TOP20,cal,W,5,10.0,5,5,H1,1.1869375692211268,0.036171730185372925,0.1014424246313641
broad,TOP20,cal,W,5,10.0,5,5,H2,0.837649153833971,0.009278777385131793,0.02202874265825816
broad,TOP20,cal,W,5,10.0,5,5,OOS_CAGR,0.1454525212047225,0.0021242103735388605,0.005708935377054525
broad,TOP20,cal,W,5,10.0,5,5,OOS_MaxDD,-0.25725585228796277,0.005926531763008198,0.014948358410618368
broad,TOP20,cal,W,5,25.0,5,5,Sharpe,0.8595288280535931,0.013229224070311203,0.03554456500290859
broad,TOP20,cal,W,5,25.0,5,5,CAGR,0.1265676080311402,0.002217220277040782,0.005896541573076064
broad,TOP20,cal,W,5,25.0,5,5,MaxDD,-0.25894239725661156,0.006016899006728249,0.015141048289272652
broad,TOP20,cal,W,5,25.0,5,5,OOSs,0.7926996261554279,0.009233540452598625,0.023164859609994704
broad,TOP20,cal,W,5,25.0,5,5,H1,1.0465208541256492,0.03756877879370153,0.1053133283100317
broad,TOP20,cal,W,5,25.0,5,5,H2,0.7168604046820669,0.008590731292521511,0.02074445077343412
broad,TOP20,cal,W,5,25.0,5,5,OOS_CAGR,0.12286866120491088,0.001892688511721344,0.00500567913367389
broad,TOP20,cal,W,5,25.0,5,5,OOS_MaxDD,-0.2589423972566115,0.006016899006728395,0.015141048289273096
broad,TOP20,kday,1,1,0.0,5,1,Sharpe,1.0210254932772207,0.0,0.0
broad,TOP20,kday,1,1,0.0,5,1,CAGR,0.153130803745134,0.0,0.0
broad,TOP20,kday,1,1,0.0,5,1,MaxDD,-0.269064928760708,0.0,0.0
broad,TOP20,kday,1,1,0.0,5,1,OOSs,0.9387670585393574,0.0,0.0
broad,TOP20,kday,1,1,0.0,5,1,H1,1.2312589729059567,0.0,0.0
broad,TOP20,kday,1,1,0.0,5,1,H2,0.8594880957403664,0.0,0.0
broad,TOP20,kday,1,1,0.0,5,1,OOS_CAGR,0.1481512312001596,0.0,0.0
broad,TOP20,kday,1,1,0.0,5,1,OOS_MaxDD,-0.269064928760708,0.0,0.0
broad,TOP20,kday,1,1,10.0,5,1,Sharpe,0.8125249646020055,0.0,0.0
