block,k,q,seed,book,keep4a,keep4b,fails,ewall_keep4b,D
A,20,0.5,53,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.5,54,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.012755890403697095
A,20,0.5,54,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0008258787789763022
A,20,0.5,54,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.5,55,CAND10,False,False,"H2,OOS,DD",False,-0.025647049437516833
A,20,0.5,55,CAND20,False,False,"H2,OOS,DD",False,-0.018564634579595896
A,20,0.5,55,EWall,False,False,"H2,OOS,DD",False,0.0
A,20,0.5,56,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.04355287770098687
A,20,0.5,56,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-6.752925940961552e-05
A,20,0.5,56,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.5,57,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.043666234136674864
A,20,0.5,57,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008467530017511271
A,20,0.5,57,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.5,58,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08808374432460042
A,20,0.5,58,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0022999069781912684
A,20,0.5,58,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.5,59,CAND10,False,False,"H2,OOS,DD",False,0.010298203313333532
A,20,0.5,59,CAND20,False,False,"H2,OOS,DD",False,-7.676793392807912e-05
A,20,0.5,59,EWall,False,False,"H2,OOS,DD",False,0.0
A,20,0.75,0,CAND10,False,False,"H2,OOS,DD",False,-0.0486959964847522
A,20,0.75,0,CAND20,False,False,"H2,OOS,DD",False,-0.006609108748572012
A,20,0.75,0,EWall,False,False,"H2,OOS,DD",False,0.0
A,20,0.75,1,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.003256578587786385
A,20,0.75,1,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0380813114641142
A,20,0.75,1,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,2,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.04668981776625422
A,20,0.75,2,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.002533342143573397
A,20,0.75,2,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,3,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.01569011827952238
A,20,0.75,3,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03803392623533847
A,20,0.75,3,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,4,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0271814913126614
A,20,0.75,4,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.017646690656040298
A,20,0.75,4,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,5,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03406613885565313
A,20,0.75,5,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.00475797379552928
A,20,0.75,5,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,6,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.008653826798684539
A,20,0.75,6,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.007931139530446107
A,20,0.75,6,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,7,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.06861138414056722
A,20,0.75,7,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.004799747345020644
A,20,0.75,7,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,8,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.033270786937267205
A,20,0.75,8,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.01597752736172081
A,20,0.75,8,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,9,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0028971213599754964
A,20,0.75,9,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.002204163583973684
A,20,0.75,9,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,10,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.005758195437597202
A,20,0.75,10,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0004562818980806682
A,20,0.75,10,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,11,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.03707359081879402
A,20,0.75,11,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.009977807632712499
A,20,0.75,11,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,12,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.020470142138124814
A,20,0.75,12,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.002457934741166401
A,20,0.75,12,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,13,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006343634795112685
A,20,0.75,13,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.018718682819265475
A,20,0.75,13,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,14,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.15514556726692863
A,20,0.75,14,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.05626511459086614
A,20,0.75,14,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,15,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.06502202557873599
A,20,0.75,15,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.057454964640610895
A,20,0.75,15,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,16,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0305464741559478
A,20,0.75,16,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.013946837174202864
A,20,0.75,16,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,17,CAND10,False,False,"H1,H2,OOS,DD",False,-0.03893354384273939
A,20,0.75,17,CAND20,False,False,"H1,H2,OOS,DD",False,-0.028098146747191133
A,20,0.75,17,EWall,False,False,"H1,H2,OOS,DD",False,0.0
A,20,0.75,18,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.02489285382559142
A,20,0.75,18,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.010001740140719473
A,20,0.75,18,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,19,CAND10,False,False,"H1,H2,OOS,DD",False,0.056332675397092746
A,20,0.75,19,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.028112395458400385
A,20,0.75,19,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,20,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0202332017349397
A,20,0.75,20,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0028840293928739658
A,20,0.75,20,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,21,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.016409355125366
A,20,0.75,21,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,21,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,22,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.027400941435765602
A,20,0.75,22,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.01055564918925267
A,20,0.75,22,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,23,CAND10,False,False,"H2,OOS,DD,CAGR",False,0.04300122828116443
A,20,0.75,23,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.046567276804787505
A,20,0.75,23,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,20,0.75,24,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.027682127167913073
A,20,0.75,24,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.020644563057498067
A,20,0.75,24,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,25,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.05794623900010781
A,20,0.75,25,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.010144161730272605
A,20,0.75,25,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,26,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.05922597027600213
A,20,0.75,26,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.00036858386605331805
A,20,0.75,26,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,27,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.011118322191613461
A,20,0.75,27,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.003699123489245393
A,20,0.75,27,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,28,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.021480964787348206
A,20,0.75,28,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006887849257972499
A,20,0.75,28,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,29,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.010052493454645095
A,20,0.75,29,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.007693403164178214
A,20,0.75,29,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,30,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.00915427574599914
A,20,0.75,30,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-8.640112723146132e-05
A,20,0.75,30,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,31,CAND10,False,False,"H1,H2,OOS,DD",False,-0.035167153310944554
A,20,0.75,31,CAND20,True,False,"H1,H2,OOS",False,-0.01169762132985619
A,20,0.75,31,EWall,True,False,"H1,H2,OOS",False,0.0
A,20,0.75,32,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.08734530572008051
A,20,0.75,32,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.028037133025140604
A,20,0.75,32,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,33,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.055491768842325595
A,20,0.75,33,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0008730554081408104
A,20,0.75,33,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,34,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.020820576737341057
A,20,0.75,34,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.017409532234025415
A,20,0.75,34,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,35,CAND10,False,False,"H1,OOS,DD",False,-0.013198352419777959
A,20,0.75,35,CAND20,False,False,"H1,OOS,DD",False,-0.011535755467644848
A,20,0.75,35,EWall,False,False,"H1,OOS,DD",False,0.0
A,20,0.75,36,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.050384380608769375
A,20,0.75,36,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,36,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,37,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.025155550324072296
A,20,0.75,37,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.011370938844830925
A,20,0.75,37,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,38,CAND10,False,False,"H2,OOS,DD,CAGR",False,6.693430944360035e-05
A,20,0.75,38,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.021272879522682697
A,20,0.75,38,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,20,0.75,39,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.03490599436451239
A,20,0.75,39,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0234523332015035
A,20,0.75,39,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,40,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.003455541673740292
A,20,0.75,40,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0045590192634373805
A,20,0.75,40,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,41,CAND10,False,False,"H1,H2,OOS,DD",False,0.002181018450295724
A,20,0.75,41,CAND20,False,False,"H1,H2,OOS,DD",False,0.01077066878123012
A,20,0.75,41,EWall,False,False,"H1,H2,OOS,DD",False,0.0
A,20,0.75,42,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.018474983380371124
A,20,0.75,42,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.010504661710981023
A,20,0.75,42,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,43,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.09152472748059931
A,20,0.75,43,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.047335763285228594
A,20,0.75,43,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,44,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.001158529251424012
A,20,0.75,44,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.014610278575933389
A,20,0.75,44,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,45,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0044094517887182105
A,20,0.75,45,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.005836031504699024
A,20,0.75,45,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,46,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0843531816628021
A,20,0.75,46,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.013746683636505413
A,20,0.75,46,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,20,0.75,47,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.04331929829648151
A,20,0.75,47,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.006932971744789573
A,20,0.75,47,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,48,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.014257038509714604
A,20,0.75,48,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.021201766548916368
A,20,0.75,48,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,49,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.028514621049958944
A,20,0.75,49,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.013691498395748791
A,20,0.75,49,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,50,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0028765027377928853
A,20,0.75,50,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0037591816782001075
A,20,0.75,50,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,51,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.04388534779934419
A,20,0.75,51,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.01865560371798089
A,20,0.75,51,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,52,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.0057182333684101805
A,20,0.75,52,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0029409790123644808
A,20,0.75,52,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,53,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.060401297889179695
A,20,0.75,53,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.006564907528468056
A,20,0.75,53,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,20,0.75,54,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.027749528576080484
A,20,0.75,54,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.00227097426410372
A,20,0.75,54,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,55,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.027496462630923313
A,20,0.75,55,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.017977473626566876
A,20,0.75,55,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,56,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.010626608632732237
A,20,0.75,56,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0032033470743537684
A,20,0.75,56,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,57,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.022179459295226134
A,20,0.75,57,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.03297365403947561
A,20,0.75,57,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,58,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.010616014217436298
A,20,0.75,58,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.0059949212916242944
A,20,0.75,58,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,20,0.75,59,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,0.021493673690121118
A,20,0.75,59,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.009846204010538762
A,20,0.75,59,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.25,0,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.07354634427836648
A,40,0.25,0,CAND20,False,False,"H2,OOS,DD",False,-0.024332037100818438
A,40,0.25,0,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,1,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.10552539965939844
A,40,0.25,1,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.02008443975734575
A,40,0.25,1,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,2,CAND10,False,False,DD,False,0.04424080898607152
A,40,0.25,2,CAND20,False,False,DD,False,-0.018368441403915914
A,40,0.25,2,EWall,False,False,DD,False,0.0
A,40,0.25,3,CAND10,False,False,H1,False,-0.02810736130988367
A,40,0.25,3,CAND20,False,False,H1,False,0.0029194219271233557
A,40,0.25,3,EWall,False,False,H1,False,0.0
A,40,0.25,4,CAND10,False,False,"H2,OOS,DD",False,-0.04146874175048343
A,40,0.25,4,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.017489238742284252
A,40,0.25,4,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,5,CAND10,False,False,"H2,OOS,DD",False,-0.041821836251275446
A,40,0.25,5,CAND20,False,False,"H2,OOS,DD",False,-0.03423335233271363
A,40,0.25,5,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,6,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.12800637782547564
A,40,0.25,6,CAND20,False,False,"H1,CAGR",False,0.01755433452076116
A,40,0.25,6,EWall,False,False,"H2,CAGR",False,0.0
A,40,0.25,7,CAND10,False,False,DD,True,-0.020447744524914935
A,40,0.25,7,CAND20,False,True,-,True,-0.07012505648488654
A,40,0.25,7,EWall,False,True,-,True,0.0
A,40,0.25,8,CAND10,False,False,"H2,DD",False,-0.011706064581389009
A,40,0.25,8,CAND20,False,False,"H2,OOS,DD",False,-0.025984684125412105
A,40,0.25,8,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,9,CAND10,False,False,DD,False,0.029421165351082967
A,40,0.25,9,CAND20,False,False,"H2,DD",False,0.00991249231695901
A,40,0.25,9,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,10,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.05072757153762919
A,40,0.25,10,CAND20,False,False,"H2,OOS,DD",False,0.02990574908960897
A,40,0.25,10,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,11,CAND10,False,False,"H1,H2,OOS,DD",False,-0.08241625131083585
A,40,0.25,11,CAND20,False,False,"H2,DD",False,0.012023975697085021
A,40,0.25,11,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,12,CAND10,False,False,"H2,OOS,DD",False,-0.045667044545361524
A,40,0.25,12,CAND20,False,False,"H2,OOS,DD",False,-0.06256819791723334
A,40,0.25,12,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,13,CAND10,False,False,"H2,DD",False,0.0040262111868790695
A,40,0.25,13,CAND20,False,False,"H2,DD",False,0.03774961918708275
A,40,0.25,13,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,14,CAND10,False,False,"H1,H2,OOS,DD",False,-0.22206203334546626
A,40,0.25,14,CAND20,False,False,DD,False,0.02689114531912684
A,40,0.25,14,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,15,CAND10,False,False,"OOS,DD",False,-0.05130806889675277
A,40,0.25,15,CAND20,False,False,DD,False,0.015102411264296789
A,40,0.25,15,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,16,CAND10,False,False,"H2,OOS,DD",False,-0.23423892077177755
A,40,0.25,16,CAND20,False,False,DD,False,-0.00820634090086303
A,40,0.25,16,EWall,False,False,DD,False,0.0
A,40,0.25,17,CAND10,False,False,"H1,H2,OOS,DD",False,0.058261223964239495
A,40,0.25,17,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.027046144559162655
A,40,0.25,17,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,18,CAND10,False,False,H2,True,-0.2614280969824194
A,40,0.25,18,CAND20,False,True,-,True,-0.021962701296921905
A,40,0.25,18,EWall,False,True,-,True,0.0
A,40,0.25,19,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.10520437229632651
A,40,0.25,19,CAND20,False,False,"H2,OOS,DD",False,0.059647529462167226
A,40,0.25,19,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,20,CAND10,False,False,"H2,OOS,DD",False,-0.020753906926494037
A,40,0.25,20,CAND20,False,False,"H2,OOS,DD",False,0.03622961102347788
A,40,0.25,20,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,21,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.13444920684448314
A,40,0.25,21,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.010692109738996591
A,40,0.25,21,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,22,CAND10,False,False,"H2,OOS,DD",False,0.0028137290042072882
A,40,0.25,22,CAND20,False,False,"H2,OOS,DD",False,0.04751541056151187
A,40,0.25,22,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,23,CAND10,False,False,"H2,OOS,DD",False,0.00018118107908549064
A,40,0.25,23,CAND20,False,False,"H2,OOS,DD",False,0.0138888836379496
A,40,0.25,23,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,24,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.030875835758429115
A,40,0.25,24,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,-0.0048985530402639865
A,40,0.25,24,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,25,CAND10,False,False,DD,False,-0.14411564461152815
A,40,0.25,25,CAND20,False,False,DD,False,0.031048786922178495
A,40,0.25,25,EWall,False,False,DD,False,0.0
A,40,0.25,26,CAND10,False,False,"H2,OOS,DD",False,-0.2675105759280373
A,40,0.25,26,CAND20,False,False,DD,False,-0.07754117656372195
A,40,0.25,26,EWall,False,False,DD,False,0.0
A,40,0.25,27,CAND10,False,False,"H2,OOS",True,-0.13144183159658118
A,40,0.25,27,CAND20,False,True,-,True,0.0038787031243787684
A,40,0.25,27,EWall,False,True,-,True,0.0
A,40,0.25,28,CAND10,False,False,"H2,OOS,DD",True,-0.3216930445955225
A,40,0.25,28,CAND20,False,True,-,True,-0.002021471973012834
A,40,0.25,28,EWall,False,True,-,True,0.0
A,40,0.25,29,CAND10,False,False,"H2,OOS,DD",False,-0.12577065643271856
A,40,0.25,29,CAND20,False,False,"H2,OOS,DD",False,0.020466180960540203
A,40,0.25,29,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,30,CAND10,False,False,"H2,OOS,DD",False,-0.10996077690417372
A,40,0.25,30,CAND20,False,False,"H2,OOS,DD",False,-0.02272420195853353
A,40,0.25,30,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,31,CAND10,False,False,"H2,OOS,DD,CAGR",False,-0.04702695915824262
A,40,0.25,31,CAND20,False,False,"H2,OOS,DD,CAGR",False,0.022004094649579975
A,40,0.25,31,EWall,False,False,"H2,OOS,DD,CAGR",False,0.0
A,40,0.25,32,CAND10,False,False,DD,False,0.028387759555044245
A,40,0.25,32,CAND20,False,False,"H2,DD",False,0.016760930261315976
A,40,0.25,32,EWall,False,False,"H2,DD",False,0.0
A,40,0.25,33,CAND10,False,False,"H2,OOS,DD",False,0.01866622481369762
A,40,0.25,33,CAND20,False,False,"H2,OOS,DD",False,0.022730337360394093
A,40,0.25,33,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,34,CAND10,False,False,"H1,H2,OOS,DD,CAGR",False,-0.2280204629493332
A,40,0.25,34,CAND20,False,False,"H1,DD",False,0.0015974723317540018
A,40,0.25,34,EWall,False,False,"H1,DD",False,0.0
A,40,0.25,35,CAND10,False,False,"H2,OOS,DD",False,-0.0540939405507751
A,40,0.25,35,CAND20,False,False,"H2,OOS,DD",False,0.011424414384959558
A,40,0.25,35,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,36,CAND10,False,False,"H2,OOS,DD",False,-0.014414323560971942
A,40,0.25,36,CAND20,False,False,"H2,DD",False,0.019480313883171396
A,40,0.25,36,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,37,CAND10,False,False,"H1,DD",False,0.04273071862430644
A,40,0.25,37,CAND20,False,False,"H1,DD",False,-0.011296488860126574
A,40,0.25,37,EWall,False,False,"H1,DD",False,0.0
A,40,0.25,38,CAND10,False,False,"H2,OOS,DD",False,0.021588503371717138
A,40,0.25,38,CAND20,False,False,"H1,H2,OOS,DD,CAGR",False,0.010425175250589391
A,40,0.25,38,EWall,False,False,"H1,H2,OOS,DD,CAGR",False,0.0
A,40,0.25,39,CAND10,False,False,"H1,H2,OOS,DD",False,-0.1993302236797908
A,40,0.25,39,CAND20,False,False,"H1,H2,OOS,DD",False,-0.0467284024613166
A,40,0.25,39,EWall,False,False,"H2,OOS,DD",False,0.0
A,40,0.25,40,CAND10,False,False,"H2,OOS,DD",False,-0.1106131948083503
A,40,0.25,40,CAND20,False,False,"H2,OOS,DD,CAGR",False,-0.1030556804188294
